,rust-lang/rust,JuliaLang/julia,python/cpython
2019-03-02,56,0,-6.314420786371876
2019-03-03,59,7,1.8620594250078142
2019-03-04,57,8,3.7572393724296873
2019-03-05,71,4,8.265616387437499
2019-03-06,45,10,2.695751715398437
2019-03-07,56,11,3.4193898160421883
2019-03-08,56,5,-0.494209906976562
2019-03-09,39,0,2.6942810724906243
2019-03-10,44,4,1.4746785960796869
2019-03-11,50,4,-0.03818127955937456
2019-03-12,68,8,6.620718715228126
2019-03-13,56,5,2.098053399934374
2019-03-14,49,11,1.5564886508328115
2019-03-15,109,4,6.008134923764063
2019-03-16,93,4,2.9589736058265625
2019-03-17,51,1,-1.7712611760234376
2019-03-18,80,8,10.717001336776562
2019-03-19,64,15,11.931507378540624
2019-03-20,66,1,3.8475105881625
2019-03-21,58,14,-0.27477291718749974
2019-03-22,46,10,3.3514004192765627
2019-03-23,60,0,1.2502230754468755
2019-03-24,46,2,-0.12406626270312504
2019-03-25,72,5,11.750964686340627
2019-03-26,78,5,5.805370198082811
2019-03-27,60,7,9.707478240459375
2019-03-28,87,8,3.3968950318718747
2019-03-29,91,11,-0.5574207274031249
2019-03-30,74,27,3.1437839277296877
2019-03-31,49,3,-1.918793655204687
2019-04-01,46,6,2.670870681042188
2019-04-02,87,10,3.342555744335937
2019-04-03,68,18,-3.967880183428125
2019-04-04,67,9,-0.8215741295421877
2019-04-05,50,6,3.655314195104687
2019-04-06,36,1,-0.13671863990312572
2019-04-07,52,1,1.5963060239796878
2019-04-08,47,4,4.513249347592187
2019-04-09,59,4,11.660674777209374
2019-04-10,51,6,-0.05942562550468811
2019-04-11,63,11,6.656545504871875
2019-04-12,74,11,13.548558423235939
2019-04-13,60,3,-1.2949016483093754
2019-04-14,92,0,-0.8042045121937491
2019-04-15,45,7,6.428220039489063
2019-04-16,64,25,-0.9210252015406253
2019-04-17,109,4,6.4986099758859375
2019-04-18,73,10,0.1617678521640622
2019-04-19,87,3,-3.6221873525687496
2019-04-20,51,2,-0.8124156428578129
2019-04-21,67,2,-1.372486475032813
2019-04-22,75,8,14.363200449792187
2019-04-23,75,3,5.164079193164062
2019-04-24,74,18,6.273438434360937
2019-04-25,84,8,-0.18618845558593744
2019-04-26,51,7,10.302982905095313
2019-04-27,30,2,-2.9198841061625007
2019-04-28,43,3,-1.3776606705140608
2019-04-29,46,10,12.58743258926875
2019-04-30,74,12,1.1107297572671868
2019-05-01,102,5,8.375895293853125
2019-05-02,98,6,9.965736773251562
2019-05-03,44,7,1.5864954343625008
2019-05-04,104,4,-2.8801469133812496
2019-05-05,33,1,-1.758160686804687
2019-05-06,41,16,13.394626916771875
2019-05-07,40,2,8.66776277705156
2019-05-08,39,4,2.773122659150001
2019-05-09,73,6,2.8831078806687502
2019-05-10,57,8,7.378308592225
2019-05-11,53,2,-0.5877011251140631
2019-05-12,44,4,-1.7342989831406248
2019-05-13,61,5,17.706720993021875
2019-05-14,62,7,8.833962207785936
2019-05-15,55,6,-0.5715051294578117
2019-05-16,57,15,2.8248249413531257
2019-05-17,61,5,19.244991416782813
2019-05-18,45,3,-2.3462030332968755
2019-05-19,54,3,3.1892601273812513
2019-05-20,100,6,8.544186442807813
2019-05-21,93,6,6.213692388224999
2019-05-22,75,7,9.043270918346874
2019-05-23,105,8,1.1814631984187507
2019-05-24,59,9,14.964542483248438
2019-05-25,88,2,-6.179295219484377
2019-05-26,51,2,3.184688243806251
2019-05-27,99,2,11.180324078982812
2019-05-28,115,15,17.894980104939062
2019-05-29,69,14,9.477815971790625
2019-05-30,63,4,8.710251800976563
2019-05-31,55,4,8.791805568637502
2019-06-01,64,3,15.724470975079688
2019-06-02,54,0,8.459047899317188
2019-06-03,84,9,9.21674355117969
2019-06-04,96,6,10.105821849640625
2019-06-05,64,4,-1.3113061758624998
2019-06-06,68,5,-3.1474452873796857
2019-06-07,44,5,2.517483708050001
2019-06-08,84,2,-3.245891982467189
2019-06-09,71,2,-4.067675381076563
2019-06-10,61,8,-2.2274213023781257
2019-06-11,93,11,5.777741727535936
2019-06-12,100,1,10.31711358452031
2019-06-13,44,13,9.266926836959374
2019-06-14,61,5,4.321202070098438
2019-06-15,85,1,2.981937715965625
2019-06-16,70,2,0.6048028481109373
2019-06-17,30,3,15.700483440304687
2019-06-18,54,4,3.8337773387531247
2019-06-19,65,6,3.893321816393751
2019-06-20,64,3,-0.7359282005796874
2019-06-21,75,3,3.8969711732578123
2019-06-22,72,1,-1.3556317379124998
2019-06-23,44,0,-3.7781804051999996
2019-06-24,64,1,8.994494389062499
2019-06-25,52,1,10.433523396542185
2019-06-26,85,15,3.500382681657811
2019-06-27,29,8,-0.6153782644640629
2019-06-28,22,6,6.001214723846875
2019-06-29,52,0,-0.9556612915359377
2019-06-30,61,1,-0.44285683990624936
2019-07-01,43,10,12.368827382070313
2019-07-02,110,15,0.09888111807968691
2019-07-03,91,12,2.68902113670625
2019-07-04,70,3,0.8419371238531248
2019-07-05,61,7,4.6124068300953125
2019-07-06,111,6,-0.00671568256874977
2019-07-07,86,1,-0.008465774389062375
2019-07-08,47,4,1.6630566492734378
2019-07-09,77,4,4.6154070625687496
2019-07-10,97,2,-0.2511097440843759
2019-07-11,56,3,4.807879718245313
2019-07-12,50,2,-1.10664088270625
2019-07-13,49,7,7.1397980009625
2019-07-14,45,2,5.4167202895765625
2019-07-15,81,3,-2.0811382019765627
