,getsentry/sentry,grafana/grafana,elastic/kibana
2018-03-05,19.944117759999997,6,2
2018-03-06,24.022145536,26,2
2018-03-07,15.962678579200002,39,9
2018-03-08,13.550681702399999,14,10
2018-03-09,16.6340634624,9,15
2018-03-10,-10.162770534400002,2,1
2018-03-11,-5.426553856000003,1,1
2018-03-12,12.355548159999998,20,11
2018-03-13,15.004020736000001,37,7
2018-03-14,19.2570765312,26,7
2018-03-15,14.497763328000001,22,9
2018-03-16,15.411654144,18,17
2018-03-17,-9.9910515712,1,1
2018-03-18,-5.246519910400003,1,0
2018-03-19,11.604295679999998,29,10
2018-03-20,13.409893888000001,38,13
2018-03-21,8.9126358016,11,9
2018-03-22,9.9927141376,32,15
2018-03-23,4.7988544512,38,7
2018-03-24,-5.208397209599999,6,3
2018-03-25,-3.6169497600000016,2,2
2018-03-26,12.722176,14,6
2018-03-27,16.25040384,21,2
2018-03-28,10.181444096,24,18
2018-03-29,20.1744431104,6,8
2018-03-30,-3.9396501503999986,6,9
2018-03-31,-5.466198220800002,0,0
2018-04-01,-3.2739079168000016,0,0
2018-04-02,20.723313049599998,5,6
2018-04-03,8.623961600000001,20,10
2018-04-04,2.7038059520000006,19,11
2018-04-05,24.8303870976,21,5
2018-04-06,1.1021192192000022,11,5
2018-04-07,-6.331939020800002,1,0
2018-04-08,-3.457649152000002,6,0
2018-04-09,13.586429439999998,22,6
2018-04-10,15.929242624,24,11
2018-04-11,-2.003175219199999,14,16
2018-04-12,16.523380736,19,11
2018-04-13,9.141277286400001,29,4
2018-04-14,-6.752133632,5,0
2018-04-15,-3.443810304000002,5,0
2018-04-16,12.698887679999999,56,8
2018-04-17,11.238335488,56,12
2018-04-18,8.176134041600001,22,16
2018-04-19,10.183883161599999,21,5
2018-04-20,0.772683776,19,11
2018-04-21,-3.7646997504,1,0
2018-04-22,-2.9129176064000006,5,0
2018-04-23,15.108134399999999,19,3
2018-04-24,14.135577600000001,16,3
2018-04-25,6.646569472000001,10,14
2018-04-26,23.2236973056,11,5
2018-04-27,4.133109862400001,24,9
2018-04-28,-5.933662310400002,2,0
2018-04-29,-4.0029467648000026,0,0
2018-04-30,11.3012612096,12,14
2018-05-01,11.142882816,3,7
2018-05-02,19.0166039552,19,20
2018-05-03,0.8420568064000005,10,13
2018-05-04,13.1417786368,4,18
2018-05-05,-6.180682137599999,2,1
2018-05-06,-3.8630684672000015,1,0
2018-05-07,18.490895769599998,23,13
2018-05-08,11.900800512,38,20
2018-05-09,7.1894145024,3,13
2018-05-10,9.626773913600001,2,21
2018-05-11,7.327140352000001,4,7
2018-05-12,-6.2955734016000005,1,0
2018-05-13,-3.4983581696000017,0,0
2018-05-14,9.6972471296,8,8
2018-05-15,9.828197888000002,5,17
2018-05-16,8.797825945600001,10,15
2018-05-17,14.5212930048,4,11
2018-05-18,-3.836948377599999,11,24
2018-05-19,-4.049769574400001,3,2
2018-05-20,-2.447620505600001,2,1
2018-05-21,7.337372159999999,21,9
2018-05-22,9.892850176,2,26
2018-05-23,12.6067817472,15,9
2018-05-24,7.352180326400001,11,21
2018-05-25,9.6004946944,10,8
2018-05-26,-5.815174144,3,0
2018-05-27,-2.948435251200002,4,0
2018-05-28,-2.008826880000001,23,2
2018-05-29,6.467205632,24,20
2018-05-30,17.1643669504,18,24
2018-05-31,12.426827980800002,15,10
2018-06-01,5.7630799872,8,7
2018-06-02,-4.4467172352,1,0
2018-06-03,-1.087328256000001,0,1
2018-06-04,6.665049599999999,48,7
2018-06-05,4.58516224,19,12
2018-06-06,5.422613503999999,10,9
2018-06-07,9.0979283968,15,6
2018-06-08,-1.7893872639999993,5,17
2018-06-09,-3.0255091711999995,2,0
2018-06-10,-1.7524205568000006,0,0
2018-06-11,12.8323603456,1,4
2018-06-12,4.293530931200001,8,13
2018-06-13,4.5581512704,11,14
2018-06-14,7.5774220288,40,25
2018-06-15,3.9555554304000005,38,11
2018-06-16,-3.6955686912000005,4,1
2018-06-17,-1.9644992512000012,0,0
2018-06-18,5.641707519999999,20,16
2018-06-19,5.550031872000001,18,16
2018-06-20,14.9859088384,17,13
2018-06-21,4.8595191808000004,12,8
