,rust-lang/rust,swiftlang/swift,golang/go
2010-08-17,3.0,0.0,9
2010-08-18,21.2,0.0,5
2010-08-19,-10.160000000000002,0.0,9
2010-08-20,16.672,0.0,3
2010-08-21,-14.068800000000003,0.0,1
2010-08-22,-4.305343999999999,0.0,2
2010-08-23,-2.0621696,0.0,4
2010-08-24,11.68926208,0.0,7
2010-08-25,7.268417024,0.0,21
2010-08-26,0.13350154239999767,0.0,19
2010-08-27,3.6139761663999987,0.0,10
2010-08-28,-8.447221452800001,0.0,0
2010-08-29,-5.1840098304,0.0,3
2010-08-30,-2.1390876671999997,0.0,7
2010-08-31,3.65131008,0.0,9
2010-09-01,-2.9629660160000006,0.0,9
2010-09-02,-1.9341945856000007,0.0,13
2010-09-03,3.1086609407999997,0.0,7
2010-09-04,-2.9095660544000004,2.0,5
2010-09-05,-0.7778899968000001,-0.6000000000000001,1
2010-09-06,-0.3561302016000001,-0.20999999999999985,1
2010-09-07,3.7842176,-0.11899999999999994,14
2010-09-08,12.443980799999999,-0.080325,8
2010-09-09,-5.599871488000002,-0.05944049999999999,17
2010-09-10,-1.4842038272,-0.04656172499999999,19
2010-09-11,-3.2957614079999997,-0.037914547500000007,7
2010-09-12,-0.21340026879999963,-0.03175343353125009,16
2010-09-13,-0.3121408000000001,-0.027166826465625047,10
2010-09-14,3.7847782399999996,0.0,10
2010-09-15,0.4531921919999995,0.0,6
2010-09-16,12.6193190912,0.0,14
2010-09-17,-10.624116736000001,0.0,3
2010-09-18,-2.4166325248,2.0,2
2010-09-19,-1.1998268415999997,-0.6000000000000001,3
2010-09-20,0.26396620800000037,-0.20999999999999985,16
2010-09-21,10.8839415808,-0.11899999999999994,5
2010-09-22,0.30001121279999854,-0.080325,17
2010-09-23,-2.586678784000001,-0.05944049999999999,12
2010-09-24,3.7349460992,-0.04656172499999999,29
2010-09-25,-6.290081075200001,-0.037914547500000007,2
2010-09-26,-1.7437311999999998,-0.03175343353125009,0
2010-09-27,2.02082816,-0.027166826465625047,12
2010-09-28,2.540320768,0.0,10
2010-09-29,-2.8457946112000005,0.0,14
2010-09-30,3.2615090175999994,0.0,16
2010-10-01,-1.7135814656000004,0.0,5
2010-10-02,-1.2092750847999998,0.0,0
2010-10-03,-1.3861221376000001,0.0,1
2010-10-04,0.45459968000000006,0.0,3
2010-10-05,1.0501565439999998,0.0,2
2010-10-06,3.4267945984,0.0,13
2010-10-07,-0.46983628800000066,0.0,13
2010-10-08,3.3515900927999995,0.0,2
2010-10-09,4.59383552,17.0,1
2010-10-10,-4.5457956864,5.8999999999999995,0
2010-10-11,-0.8859779072,-2.084999999999999,11
2010-10-12,8.665888768,-0.06649999999999867,16
2010-10-13,-0.5355635712000009,-2.5522624999999994,9
2010-10-14,1.8871545855999994,-1.4405317499999994,10
2010-10-15,-4.6707768320000005,2.9783150875000004,10
2010-10-16,-2.2046836736,-1.9880113912500001,2
2010-10-17,-1.9779648512,2.9425624662343743,4
2010-10-18,8.0319066112,-0.9702763181296885,14
2010-10-19,-1.0031350784000006,-1.1345695171078125,7
2010-10-20,-0.5145636864000007,-0.5502613899953125,17
2010-10-21,11.1703328768,-0.35402368969843756,17
2010-10-22,1.752756633599999,-0.234872595,12
2010-10-23,-1.6992546816000011,-0.18635056706250017,0
2010-10-24,-7.506781286400001,0.8465563895687499,1
2010-10-25,-2.4359990271999994,-0.38246414081250024,11
2010-10-26,3.581368832,-0.17521036969687506,14
2010-10-27,-1.9742261248000004,-0.07308341323281249,8
2010-10-28,5.538400255999999,-0.0401625,14
2010-10-29,-5.798260428800001,-0.029720249999999997,7
2010-10-30,-1.595018752,-0.023280862499999996,4
2010-10-31,-0.8141876224000001,-0.018957273750000003,4
2010-11-01,-0.4662885375999999,-0.015876716765625045,18
