,apache/thrift,protocolbuffers/protobuf,apache/avro
2009-05-09,0,0.0,0.0
2009-05-10,1,0.0,0.0
2009-05-11,1,1.0,1.0
2009-05-12,5,-0.3999999999999999,0.7
2009-05-13,0,0.88,1.595
2009-05-14,0,-0.4639999999999999,0.23550000000000004
2009-05-15,0,-0.16160000000000005,-0.6096624999999999
2009-05-16,0,-0.09395200000000002,-0.29388274999999986
2009-05-17,0,0.9354368,-0.19282611249999998
2009-05-18,0,0.5516774400000001,0.85815886375
2009-05-19,0,-0.5581189119999999,0.5888840344843749
2009-05-20,1,-0.2151687168,0.5043444600015625
2009-05-21,7,-0.12075571200000004,-0.5287941205140625
2009-05-22,6,-0.08435015680000006,4.75229395676875
2009-05-23,0,-0.05291520000000002,-1.6429661632328127
2009-05-24,0,-0.04133376,-0.6181636124999996
2009-05-25,0,-0.03352627199999999,-0.3694583862499999
2009-05-26,0,0.9720461312,1.741072646984375
2009-05-27,0,-0.4127981567999999,0.2029813462515624
2009-05-28,0,2.88,-0.6558644424984374
2009-05-29,3,-0.2639999999999998,-0.3323697819828124
2009-05-30,0,2.1984000000000004,-0.2192085838281252
2009-05-31,0,-1.5419519999999998,-0.16752006616406262
2009-06-01,0,0.42823679999999986,0.923718025
2009-06-02,0,-0.74182656,1.63880459
2009-06-03,0,-0.35879731200000015,3.24428929271875
2009-06-04,10,1.7552709632,-1.5125435432312502
2009-06-05,0,3.025672704,0.4072540867671879
2009-06-06,0,-1.9786138623999996,-0.6480452499999999
2009-06-07,0,-0.6892284928,-0.3483713624999999
2009-06-08,0,-0.3959650304000001,1.75610000125
2009-06-09,0,-0.24145971200000022,-0.787077214265625
2009-06-10,0,3.8214674432,-0.36088619176406245
2009-06-11,0,0.2714060800000002,-0.23295455602812515
2009-06-12,0,-1.3837936639999997,-0.15361592668125007
2009-06-13,0,-0.5822191616,-0.07531721676562504
2009-06-14,0,0.6544073727999998,-0.06014513823281251
2009-06-15,0,2.396992,0.9620854525
2009-06-16,0,-0.47175679999999964,-0.33175343353125014
2009-06-17,1,7.0565913600000005,0.8678331735343751
2009-06-18,1,-3.6509639679999992,0.6405
2009-06-19,0,-1.2602560512,0.5548375000000001
2009-06-20,0,0.30798448639999987,-0.4942202499999999
2009-06-21,0,2.1499878399999997,-0.22794336249999989
2009-06-22,0,2.347153408,-0.14834002374999997
2009-06-23,0,1.7156585472000003,2.8909596707343748
2009-06-24,1,-1.5141146623999995,-0.9855417994828126
2009-06-25,0,11.575204147200001,3.626885146984375
2009-06-26,0,-5.957604454399999,-1.4269174037484378
2009-06-27,0,-0.9974681600000004,-0.5699476299984373
2009-06-28,0,3.444471808,-0.34074416323281237
2009-06-29,0,-2.9143523328,-0.23049258749999996
2009-06-30,0,0.7511612415999998,0.82424717875
2009-07-01,0,-0.5903076351999998,2.5592463997031247
2009-07-02,3,1.8168823807999999,3.8784206653015625
2009-07-03,0,6.1694543872,-0.9380068670625001
2009-07-04,0,-2.006762598399999,1.9020038470687504
2009-07-05,0,-2.160512512,-1.4527077499999999
2009-07-06,0,6.9587448832,0.31224588750000026
2009-07-07,0,0.1256488960000004,0.24393638875000012
2009-07-08,0,6.999612416,0.2556393994843751
2009-07-09,0,1.6685266944000006,0.26705845522031235
2009-07-10,0,-1.8399561727999991,-0.7135961847765626
2009-07-11,0,-2.2823972863999997,-0.37504835417968757
2009-07-12,0,-2.0602102784000005,-0.21387717602968762
2009-07-13,1,-1.1671335936000005,-0.15287112594843755
2009-07-14,1,-0.8228239360000003,2.912164896984375
2009-07-15,0,-0.6389121024000001,-0.9716982662484377
2009-07-16,0,-0.4301852671999999,0.6365825962515627
2009-07-17,4,0.6878535680000001,-0.5079601299984375
