,llvm/llvm-project,golang/go,gcc-mirror/gcc
2012-04-03,65.0,10.0,14
2012-04-04,69.5,1.0000000000000009,10
2012-04-05,54.474999999999994,11.8,14
2012-04-06,63.22749999999999,-5.239999999999998,13
2012-04-07,19.065937499999993,-1.3360000000000003,8
2012-04-08,13.854561250000003,-2.5075200000000004,5
2012-04-09,35.45403368750001,6.628607999999999,6
2012-04-10,71.11582054375,11.8409984,18
2012-04-11,59.85128917648438,-0.09096191999999803,44
2012-04-12,35.497726352226564,-0.2171489279999994,14
2012-04-13,53.228641980003125,-2.0907939839999994,24
2012-04-14,9.344230070242192,-1.5962408960000007,11
2012-04-15,12.271437761539072,-1.5956453376000006,7
2012-04-16,76.15892243467344,2.1388120064,21
2012-04-17,36.826999570898444,4.248607744,24
2012-04-18,48.954496599851566,0.8533236736000003,17
2012-04-19,51.13196281088125,3.2973668352000005,14
2012-04-20,46.70833512549219,3.6612903936,28
2012-04-21,14.893393176818755,-0.9529683967999993,7
2012-04-22,10.980679917165634,-2.6045932544,14
2012-04-23,50.12582639672657,6.8920633343999995,21
2012-04-24,54.33469312729376,4.1647050752000006,33
2012-04-25,57.537937216346876,12.440106188800002,33
2012-04-26,46.52848722064688,3.5049268224000016,25
2012-04-27,40.79675883870469,1.2507499519999996,17
2012-04-28,2.423510650659379,-7.6632462336,6
2012-04-29,4.592823738553136,-2.438415462400001,10
2012-04-30,32.67800561206251,4.441711820799999,38
2012-05-01,80.12594656198596,2.5467517952000005,12
2012-05-02,44.71390047079688,5.1157035008000005,17
2012-05-03,63.52105422546719,0.8139644928000012,40
2012-05-04,57.803132257943744,9.6197513216,26
2012-05-05,3.4170108401468795,-8.321760358399999,7
2012-05-06,7.417697480471883,-3.1807585280000006,14
2012-05-07,57.5865921404047,5.144787967999999,24
2012-05-08,61.78243146582032,-2.1107780607999995,16
2012-05-09,47.43985062462032,1.3705949184000001,28
2012-05-10,43.53128475832813,0.9978138624000001,22
2012-05-11,53.102460910125004,-1.0088299519999997,19
2012-05-12,24.28487242654063,-2.1457867775999997,7
2012-05-13,6.842489835778132,-0.07501875200000008,9
2012-05-14,28.947353665734383,6.01127168,20
2012-05-15,64.24217257352032,10.642308096,52
2012-05-16,64.49675280267031,-0.8491375615999992,22
2012-05-17,32.773317411070316,3.2247721984,14
2012-05-18,29.904817477314065,-0.28570859519999914,13
2012-05-19,32.112093565317195,-3.2405312512,5
2012-05-20,20.59335934443126,0.6143627263999996,8
2012-05-21,30.18818879700001,2.382253568,32
2012-05-22,42.02066178542188,24.6145288192,19
2012-05-23,31.709031158676567,-2.7790560255999974,14
2012-05-24,59.13085341532032,13.633359052800001,22
2012-05-25,35.81771486439531,-6.402706636799998,20
2012-05-26,4.028988459301566,-6.259983974400001,8
2012-05-27,17.557304163965632,-3.031730176,3
2012-05-28,33.087694597617194,4.088192307199998,7
2012-05-29,40.086528331423445,18.2492752896,33
2012-05-30,48.90930093369844,16.497441280000004,18
2012-05-31,40.40922973415781,-7.531389030399996,30
2012-06-01,54.44468398930938,-3.947745791999999,19
2012-06-02,16.876270145417188,2.6677085183999996,4
2012-06-03,4.8939742281875045,0.16324638719999918,6
2012-06-04,44.50822168796719,15.9438426112,25
2012-06-05,48.88488102237345,-3.8479966207999965,20
2012-06-06,58.24426435520938,5.051590246400001,15
2012-06-07,34.39541860351562,5.8907339776,11
2012-06-08,47.679667721765625,-0.9749796863999993,6
2012-06-09,13.936849309798442,-7.7279852544,7
2012-06-10,0.8900308741078202,-2.6545925120000007,1
2012-06-11,29.853604161885947,0.20149268479999938,20
2012-06-12,19.570239857096883,-1.0121788416000004,45
2012-06-13,33.03449923840782,13.5203615744,31
2012-06-14,40.18302574498438,-2.6552367103999988,30
2012-06-15,76.19450631093281,-1.7617987583999994,25
2012-06-16,18.177572486785934,-3.34839296,3
2012-06-17,28.611265650870315,-1.6079475712000009,14
2012-06-18,23.172225052806255,1.0045742079999995,26
2012-06-19,61.91712115872501,5.4630223872,21
2012-06-20,89.32530690868126,-2.607306854399999,24
2012-06-21,50.78743147980156,-0.7968301055999998,9
2012-06-22,75.83513955645938,1.6131392512000002,20
2012-06-23,8.47887216459375,-0.8445619200000001,4
2012-06-24,8.822145724857823,8.8404151296,5
2012-06-25,35.719017023189075,15.41896448,27
2012-06-26,39.617621588531264,-4.600620543999998,23
2012-06-27,49.92678315040313,1.6555239424000003,18
2012-06-28,62.51420767305313,-1.3179549695999997,17
2012-06-29,58.71563173947032,-1.9975487488000008,18
2012-06-30,-0.6751609679328112,3.1586921471999996,3
2012-07-01,-2.23208415152968,-2.0334797823999997,4
2012-07-02,88.97506480588439,3.3293535232,16
2012-07-03,34.59935943743907,4.089300992000001,25
2012-07-04,17.234467577748443,-3.9096924159999995,13
2012-07-05,28.560759899396878,-0.2964014079999999,17
2012-07-06,68.72217951928282,-1.0662342656,19
2012-07-07,10.059757876060942,-1.4541658112000004,5
2012-07-08,1.1540595728046927,3.1797330944,8
2012-07-09,34.11419513103438,-1.1781813247999997,25
2012-07-10,39.283406764660945,1.7320377344000002,16
2012-07-11,47.89860806948282,2.1317164032000004,8
2012-07-12,38.83386206971875,4.6323547136,14
2012-07-13,44.92763103826094,2.3051118592000006,17
2012-07-14,-0.9025716989374981,-1.7833568255999994,6
2012-07-15,11.175646841734384,-1.3334995968000003,4
2012-07-16,76.39515932541407,2.4171089919999997,46
2012-07-17,58.535478019162504,-1.5205768192,20
2012-07-18,44.136005389475,-0.4994019328000001,24
2012-07-19,41.56726153656719,1.7571055616,25
2012-07-20,35.861213900332814,0.10621562880000024,22
2012-07-21,4.586893073776569,0.3743663104000001,12
2012-07-22,-3.946530825735927,0.4791242752000002,9
2012-07-23,25.88532387425626,2.5400505344,26
2012-07-24,36.43431678846876,-0.25581076479999965,21
2012-07-25,44.88021457110626,2.2952875007999998,24
2012-07-26,48.67182803449062,1.6319040512000003,19
2012-07-27,38.64097813400468,5.4247631872,14
2012-07-28,3.9434247497062493,-2.2903814143999996,3
2012-07-29,0.4402278989218793,3.5731943424,2
2012-07-30,62.63335698750939,18.3864756224,17
2012-07-31,64.62893303651876,-5.315421081599997,23
2012-08-01,32.77833548686094,1.4063449088000013,17
2012-08-02,53.228579507523435,-2.4609110015999995,26
2012-08-03,42.73583037083594,9.2403816448,15
2012-08-04,5.020221881546879,-4.2219026432,8
2012-08-05,-0.1314671163328054,2.8589295616,3
2012-08-06,30.413013301034386,0.038037094399999916,28
2012-08-07,66.76949322659846,7.6745341952,13
2012-08-08,66.39694858708282,3.0830024704000003,15
2012-08-09,61.413714580534375,3.3352299520000006,16
2012-08-10,51.67898384802969,-4.8284251136,21
2012-08-11,-1.169904963012499,-3.7402328064000008,9
2012-08-12,-1.903998979345305,-1.1106770944000006,8
2012-08-13,54.92951276416095,2.2445843455999994,16
2012-08-14,54.87779391504688,-0.7181643776,19
2012-08-15,65.85530465194688,8.936899072,17
2012-08-16,43.60877695476875,-2.4723670015999986,26
2012-08-17,50.68324191242188,3.8393681920000002,24
2012-08-18,14.438036763420317,-2.248264191999999,7
2012-08-19,-5.056518971428115,-2.4853236736000004,11
2012-08-20,38.74705469357032,8.723163648,23
2012-08-21,69.3246379584422,-0.8718133247999997,13
2012-08-22,64.15449836818907,2.5546661888,17
2012-08-23,50.669857238842184,5.011932774400001,18
2012-08-24,98.0079939386875,7.6472328192,14
2012-08-25,-6.6373720361875,-6.311145574399999,13
2012-08-26,-8.898821619090619,-1.2549385216000002,23
2012-08-27,50.170080759062515,0.3927332863999995,23
2012-08-28,81.64985538301407,1.3228134399999996,9
2012-08-29,52.78594754831094,1.975527424,17
2012-08-30,61.108663495140625,1.6088644608000005,7
2012-08-31,58.333909630114064,13.4843251712,15
2012-09-01,17.14036614881094,1.6472393728000014,5
2012-09-02,2.9832914061843834,-4.9749704704,12
2012-09-03,17.771538058684385,-1.6358340608000002,16
2012-09-04,38.04776929943439,5.203678310399999,29
2012-09-05,81.30929006441094,-1.7988701184,23
2012-09-06,64.50175594302813,4.7200816128,16
2012-09-07,55.85642580476562,7.103195136,17
2012-09-08,18.967095131759372,-3.8959738879999994,6
2012-09-09,-3.4190494345281177,-1.9682093055999998,11
2012-09-10,76.72795849497658,8.270604288,18
2012-09-11,65.94292290995156,5.157422182400001,24
2012-09-12,68.03234359049375,3.2821167104000013,17
2012-09-13,73.46475765907188,5.2325687296000005,20
2012-09-14,66.8885585836422,1.329519513600001,38
2012-09-15,11.76800990444844,-6.8523638784,12
2012-09-16,7.000785208814072,-0.08185333760000102,12
2012-09-17,53.19140353855001,10.9019027456,27
2012-09-18,82.39339759654689,14.682158694400002,27
2012-09-19,57.033438746393756,-1.7083245567999974,37
2012-09-20,34.55286019576094,0.6197476352000013,24
2012-09-21,70.83734576325782,2.644558848000001,15
2012-09-22,17.44744852933438,-1.4133968896000004,12
2012-09-23,-7.295653067126553,1.2572761087999993,7
2012-09-24,38.40344286375626,25.358234623999998,19
2012-09-25,47.32405816194376,-7.193926758399996,24
2012-09-26,66.57973339514845,10.1799057408,21
2012-09-27,47.977218026076564,-2.842995609599999,17
2012-09-28,38.629465343690626,-0.47713177600000023,20
2012-09-29,19.67821893073594,-5.2950182912,16
2012-09-30,2.9575198370609463,-1.4253849600000006,14
2012-10-01,41.140866960096886,5.168440115199999,48
2012-10-02,73.98319292874845,-1.8330474495999995,45
2012-10-03,83.55213061035313,4.731486003200001,18
2012-10-04,67.31035042412968,2.4199115776000006,35
2012-10-05,49.916775491624996,2.4272867328000007,25
2012-10-06,0.21751867485625098,6.4859721728,21
2012-10-07,4.625122001778134,26.8393148416,11
2012-10-08,48.048425193543764,-3.482619289599999,28
2012-10-09,80.2598451424297,3.9246370816000002,26
2012-10-10,70.658061013125,7.000337100800001,37
2012-10-11,58.197233805898435,-1.1240881151999993,36
2012-10-12,59.56034766334844,-0.738119987200001,26
2012-10-13,12.564660338831253,-7.3102024704,8
2012-10-14,10.17460222948907,-3.5894544384000007,9
2012-10-15,57.79137128808751,-0.3448733696000006,28
2012-10-16,59.396121750732824,8.5910704128,16
2012-10-17,52.54664920996251,3.4878550016000007,14
2012-10-18,68.30402433253282,-1.5770721279999993,20
2012-10-19,64.72429567963438,1.291870105600001,15
2012-10-20,9.214586305764065,-0.5475708927999996,9
2012-10-21,9.297992226212507,7.3669767168,13
2012-10-22,25.97667384276095,8.869856051200001,24
2012-10-23,64.79119030605939,-7.483704012799999,40
2012-10-24,77.99144765811407,-0.7688966144,26
2012-10-25,64.9818535955125,0.6078249983999995,25
2012-10-26,71.53166167994219,2.6166917119999997,28
2012-10-27,18.32640802164844,-3.043882496,10
2012-10-28,-6.069152501170304,-0.21468794879999997,13
2012-10-29,62.74513596838439,8.9233169408,61
2012-10-30,62.400295482595325,8.471216435200002,26
2012-10-31,69.36070737823282,7.376595456000001,39
2012-11-01,54.42257718306563,23.2333212672,22
2012-11-02,53.90823434636094,-5.2457078783999975,26
2012-11-03,6.198193248110943,-10.3182958592,13
2012-11-04,-5.9186275515781155,-1.792608972800001,13
2012-11-05,30.045010997743766,-2.251150540800001,31
2012-11-06,68.67655304078595,10.6299910144,68
2012-11-07,31.224432872673443,12.275187507200002,38
2012-11-08,20.974969209139065,3.8202370048000027,15
2012-11-09,34.82442265176876,-4.348087295999997,21
2012-11-10,18.63769168025157,-3.7674474495999997,11
2012-11-11,7.311970493787506,-4.3731458048,19
2012-11-12,61.454100706778135,10.629266944,32
2012-11-13,67.06774474588906,5.1239622656,24
2012-11-14,79.10798407036407,3.385852518400001,21
2012-11-15,77.15744500344218,0.34251796480000163,21
2012-11-16,60.70196248831562,0.5087882240000008,29
2012-11-17,23.019338265059375,3.3094056960000007,11
2012-11-18,-0.4931665558718663,-4.1898016768,13
2012-11-19,24.632197073906262,3.4569578495999993,27
2012-11-20,31.42728348006095,0.18311782399999998,32
2012-11-21,36.86671881178595,4.7139096576,27
2012-11-22,7.482366082442194,-5.628765593599999,17
2012-11-23,14.445116650137509,-0.3483921408000006,23
2012-11-24,7.608088037835945,4.7865993216,9
2012-11-25,12.330502006718758,3.0123679744,7
2012-11-26,48.031413145756254,22.5735272448,22
2012-11-27,97.87835539214844,4.398592102400002,22
2012-11-28,52.09047048278437,-7.1698046976,33
2012-11-29,92.82778427818906,-0.11518259200000003,34
2012-11-30,56.58875580542656,4.3864690687999985,20
2012-12-01,25.695614059406253,-1.811551744,12
2012-12-02,-6.303736622862493,-5.1398706176,11
2012-12-03,54.30293647712814,3.3085353983999997,30
2012-12-04,120.77173155022345,5.7813443584,28
2012-12-05,77.5312607753875,0.9580212224000011,48
2012-12-06,80.42964584859219,11.8481931264,25
2012-12-07,60.837637506868745,-6.9702484991999984,19
2012-12-08,2.0371251394312573,-2.2039108608000006,10
2012-12-09,13.627796105831262,0.9397406719999992,10
2012-12-10,47.932461227528144,6.711289856,21
2012-12-11,74.00394448741095,13.364233728,27
2012-12-12,80.3760884155547,3.0535816192000027,24
2012-12-13,89.03154934233595,7.061398528000002,16
2012-12-14,52.20752147079688,-4.141709721599998,9
2012-12-15,-0.41035142701406,-4.6183940096,9
2012-12-16,1.950278670856262,-2.0129099776000006,9
2012-12-17,65.1668786279344,20.8147984384,10
2012-12-18,72.6698579787547,-3.5471439871999983,20
2012-12-19,94.79198658316719,-3.4930805759999988,17
2012-12-20,111.01884661075468,1.8889986048000003,26
2012-12-21,96.29951369847343,6.5846788096,22
2012-12-22,-2.5226363801250002,19.6739796992,4
2012-12-23,-2.4327287905078023,-11.788974284799998,4
2012-12-24,24.05124667603127,-0.8995147775999994,1
2012-12-25,15.951521137737522,-4.3050146815999994,3
2012-12-26,35.060896823143764,-1.2732500992000015,3
2012-12-27,33.34221497982188,-0.6990644224000002,9
2012-12-28,10.561261039860945,5.6303602688,4
2012-12-29,12.346907277314068,-1.5727471615999988,4
