,rust-lang/rust,JuliaLang/julia,python/cpython
2010-12-31,11.876095691709374,0,6
2011-01-01,-11.744704764284377,1,15
2011-01-02,-2.8711461328156247,4,29
2011-01-03,7.897156078493751,2,51
2011-01-04,7.076491887499999,6,30
2011-01-05,-7.160699326250002,21,31
2011-01-06,1.019894804484375,14,33
2011-01-07,-0.7217538964859376,11,23
2011-01-08,-3.010378038901562,26,26
2011-01-09,-2.7648852531671873,5,25
2011-01-10,11.072897283373438,1,19
2011-01-11,-3.9724955983906263,9,22
2011-01-12,4.832449119392187,4,31
2011-01-13,-7.336927192334375,7,10
2011-01-14,4.568742339150001,2,12
2011-01-15,-3.889559893587501,6,32
2011-01-16,-2.721640587914062,11,17
2011-01-17,6.086386636746875,2,21
2011-01-18,1.5494567900624991,7,17
2011-01-19,-1.022976073346876,14,13
2011-01-20,2.2122628417109373,6,14
2011-01-21,1.9157995632187497,6,8
2011-01-22,-4.942881702735939,12,5
2011-01-23,-2.9534578611671876,11,9
2011-01-24,3.9923458554968754,8,22
2011-01-25,-0.10028141610937524,6,14
2011-01-26,2.2575221362546873,5,10
2011-01-27,5.874593719785937,0,10
2011-01-28,-1.8240920817421884,1,3
2011-01-29,-6.638646971760938,5,17
2011-01-30,1.4139463209562506,13,19
2011-01-31,1.0817922704968748,0,14
2011-02-01,1.3633028611718747,1,4
2011-02-02,4.570850518554687,10,10
2011-02-03,-4.343386705850001,7,5
2011-02-04,-1.61161090793125,2,7
2011-02-05,-2.4789883915015625,2,18
2011-02-06,-0.7878003663859372,1,3
2011-02-07,4.553619247203125,1,18
2011-02-08,-2.809816631942188,1,0
2011-02-09,8.558183333415625,1,3
2011-02-10,2.518311088476561,2,4
2011-02-11,0.678949751314061,1,19
2011-02-12,-7.950210152160938,0,4
2011-02-13,-1.7527361482531245,2,4
2011-02-14,4.09697994375,1,5
2011-02-15,6.9218542774218745,0,8
2011-02-16,-1.6351517386484389,1,0
2011-02-17,-5.567339060532813,5,2
2011-02-18,0.7157286048281253,1,3
2011-02-19,0.97612171534375,9,6
2011-02-20,-3.649314698389063,2,10
2011-02-21,0.11349556875000033,0,32
2011-02-22,2.795663727421875,0,29
2011-02-23,8.749499022445312,4,16
2011-02-24,-1.0985454302515638,0,16
2011-02-25,4.804957371848436,2,60
2011-02-26,-3.973515733173439,2,40
2011-02-27,-6.266862288192188,1,6
2011-02-28,0.3246848397437505,1,10
2011-03-01,6.681556983234375,3,11
2011-03-02,19.87888579506094,5,10
2011-03-03,-4.375539472693756,3,18
2011-03-04,-2.8143542486437525,3,9
2011-03-05,-8.7711347167,3,26
2011-03-06,0.9093689398875009,1,42
2011-03-07,11.888162652740625,3,15
2011-03-08,2.610069840218747,2,17
2011-03-09,8.12195396210625,0,8
2011-03-10,-1.4642706735609394,1,21
2011-03-11,0.20776685158281083,0,23
2011-03-12,-11.8787296184625,4,23
2011-03-13,-4.672198557315624,4,21
2011-03-14,23.097178440776563,4,69
2011-03-15,-8.660198965290629,1,97
2011-03-16,2.6043988619562484,1,52
2011-03-17,-4.76036560951094,0,38
2011-03-18,14.358832943307812,0,4
2011-03-19,-4.503054601793753,2,28
2011-03-20,-1.5132603909640636,0,55
2011-03-21,19.2983566587125,2,40
2011-03-22,3.2599479440749946,2,32
2011-03-23,-1.5603998926046891,4,36
2011-03-24,-5.463938989753128,4,27
2011-03-25,12.632155383460937,3,31
2011-03-26,-19.720628212014066,0,53
2011-03-27,0.9757374407281265,0,22
2011-03-28,-3.3985652986015626,1,15
2011-03-29,8.010953742354687,1,20
2011-03-30,-2.7562243057531255,1,14
2011-03-31,11.178437690454686,1,23
2011-04-01,6.842855183446872,0,11
2011-04-02,-16.259338051870316,0,0
2011-04-03,0.9901280668593753,0,21
2011-04-04,-9.02434585918125,1,22
2011-04-05,4.466986925482813,4,13
2011-04-06,-1.336292845528126,4,18
2011-04-07,15.821742063660936,2,14
2011-04-08,5.847784532371872,0,16
2011-04-09,-16.41902464956719,5,19
2011-04-10,-5.117058935384374,21,11
2011-04-11,4.041259186334376,20,23
2011-04-12,11.66045107446875,2,30
2011-04-13,0.7503886554984351,0,45
2011-04-14,-0.369365353606252,1,15
2011-04-15,-8.145264744853126,4,37
2011-04-16,1.2188495573562506,6,27
2011-04-17,1.1294726522921863,9,6
2011-04-18,6.570211563354687,6,24
2011-04-19,10.300466739764062,0,24
2011-04-20,-2.962329555667189,0,53
2011-04-21,-5.166878152012503,5,23
2011-04-22,7.309792261398437,6,3
2011-04-23,-10.616718525707814,10,6
2011-04-24,-4.090610138865625,19,20
2011-04-25,4.407686588239063,6,18
2011-04-26,3.864901952268749,10,28
2011-04-27,3.4727755471343738,3,32
2011-04-28,13.72256436898125,0,30
2011-04-29,3.0257053922109343,0,19
2011-04-30,-17.98395121590469,3,32
2011-05-01,5.2684542465359385,3,29
2011-05-02,-5.084812742537501,4,30
2011-05-03,20.885645431371877,5,21
2011-05-04,-3.9351892886843807,11,24
2011-05-05,27.034564319154686,10,29
2011-05-06,-14.936766467785944,7,16
2011-05-07,-16.85541190752344,5,54
2011-05-08,-6.279824748442186,0,17
2011-05-09,10.227867053575,8,54
2011-05-10,-1.8471547392203131,1,29
2011-05-11,26.15738972169531,0,16
2011-05-12,-9.890000911432818,11,14
2011-05-13,7.14729444142656,3,16
2011-05-14,5.030612204010936,15,52
2011-05-15,-20.776986713701568,1,23
2011-05-16,13.55469894210469,2,15
2011-05-17,3.143152604904685,5,17
2011-05-18,11.102808112071873,1,11
2011-05-19,6.49129913767187,8,25
2011-05-20,0.9766602384124958,0,20
2011-05-21,0.4806840503312486,3,23
2011-05-22,5.814692381664059,0,17
2011-05-23,-19.85007486921407,1,45
2011-05-24,6.86432618554219,2,39
2011-05-25,-0.7153489099859414,1,38
2011-05-26,-10.54198550587656,5,24
2011-05-27,30.384421175953126,1,17
2011-05-28,-24.38081399700313,7,30
2011-05-29,-10.103073662342187,4,36
2011-05-30,-2.5554202199015608,4,28
2011-05-31,23.270108427951563,2,28
2011-06-01,10.443000849690623,2,32
2011-06-02,-4.657086134670319,2,7
2011-06-03,-3.9448362357453135,10,26
2011-06-04,3.9576198013812487,5,19
2011-06-05,-14.30887635527969,3,18
2011-06-06,-2.1857922210093736,10,27
2011-06-07,-0.33951489426562453,5,13
2011-06-08,13.460994238717188,6,12
2011-06-09,13.836461069740622,20,26
2011-06-10,2.618268759640621,10,29
2011-06-11,-12.754900857765627,17,26
2011-06-12,-5.940495432945312,9,4
2011-06-13,-3.754989317451562,13,6
2011-06-14,27.604586243057813,23,4
2011-06-15,20.89870252091562,14,3
2011-06-16,11.059773763320308,21,12
2011-06-17,-1.8347980383578175,0,21
2011-06-18,-21.898776361826563,6,12
2011-06-19,5.812599335053125,17,18
2011-06-20,2.3554388831406214,10,29
2011-06-21,-10.450026758071875,8,11
2011-06-22,-5.149119992271874,16,6
2011-06-23,3.158591296354688,27,6
2011-06-24,3.6218943766781244,16,7
2011-06-25,-8.404996009434377,12,42
2011-06-26,-6.529545829404688,2,15
2011-06-27,33.019906936103126,10,28
2011-06-28,21.41741579807187,6,12
2011-06-29,-2.1714692998671907,15,46
2011-06-30,3.6894964686984295,8,17
2011-07-01,-1.3491529527500035,22,20
2011-07-02,-25.11794650242969,7,15
2011-07-03,-3.9166452571531227,9,33
2011-07-04,-1.426629975809373,11,47
2011-07-05,15.830422461776564,5,23
2011-07-06,46.34157078490937,2,6
2011-07-07,-20.396439525921878,8,3
2011-07-08,26.012149969846874,29,21
2011-07-09,-33.515759400075005,27,20
2011-07-10,-7.702097808020312,34,4
2011-07-11,19.173617874865627,25,0
2011-07-12,20.18313939359687,31,3
2011-07-13,-9.939266676795313,17,20
2011-07-14,-6.516531929853127,6,20
2011-07-15,2.352703772893747,8,35
