,rust-lang/rust,golang/go,swiftlang/swift
2015-01-25,22,1,9
2015-01-26,31,10,12
2015-01-27,66,10,24
2015-01-28,44,29,41
2015-01-29,40,16,27
2015-01-30,65,27,27
2015-01-31,28,1,18
2015-02-01,36,0,7
2015-02-02,51,11,17
2015-02-03,43,29,18
2015-02-04,21,23,51
2015-02-05,49,13,37
2015-02-06,71,26,33
2015-02-07,35,5,16
2015-02-08,18,7,0
2015-02-09,21,11,15
2015-02-10,66,13,42
2015-02-11,75,22,58
2015-02-12,39,17,48
2015-02-13,46,34,31
2015-02-14,25,10,11
2015-02-15,71,4,7
2015-02-16,71,8,21
2015-02-17,86,29,23
2015-02-18,123,14,25
2015-02-19,36,21,18
2015-02-20,17,22,32
2015-02-21,53,8,30
2015-02-22,72,3,4
2015-02-23,64,30,10
2015-02-24,105,15,27
2015-02-25,32,38,16
2015-02-26,31,27,30
2015-02-27,34,12,57
2015-02-28,41,11,14
2015-03-01,43,20,17
2015-03-02,32,28,31
2015-03-03,76,30,31
2015-03-04,31,24,44
2015-03-05,55,31,20
2015-03-06,59,15,27
2015-03-07,15,3,19
2015-03-08,38,4,20
2015-03-09,35,8,33
2015-03-10,33,12,56
2015-03-11,24,12,36
2015-03-12,33,18,70
2015-03-13,29,10,39
2015-03-14,18,8,27
2015-03-15,42,7,30
2015-03-16,30,26,23
2015-03-17,53,25,39
2015-03-18,37,10,38
2015-03-19,57,15,49
2015-03-20,41,28,35
2015-03-21,10,3,15
2015-03-22,23,0,19
2015-03-23,96,13,36
2015-03-24,65,27,44
2015-03-25,24,10,49
2015-03-26,44,11,46
2015-03-27,79,15,39
2015-03-28,26,11,29
2015-03-29,34,1,19
2015-03-30,37,16,24
2015-03-31,75,12,35
2015-04-01,95,16,49
2015-04-02,34,21,61
2015-04-03,37,20,35
2015-04-04,42,5,30
2015-04-05,18,0,31
2015-04-06,21,12,19
2015-04-07,43,24,51
2015-04-08,68,38,36
2015-04-09,38,20,41
2015-04-10,57,24,28
2015-04-11,45,11,11
2015-04-12,21,15,6
2015-04-13,36,32,17
2015-04-14,86,13,25
2015-04-15,49,22,36
2015-04-16,31,36,42
2015-04-17,75,30,51
2015-04-18,35,9,10
2015-04-19,22,2,12
2015-04-20,35,16,38
2015-04-21,99,31,24
2015-04-22,30,22,74
2015-04-23,45,11,44
2015-04-24,63,22,37
2015-04-25,50,1,9
2015-04-26,25,11,53
2015-04-27,51,24,63
2015-04-28,31,24,44
2015-04-29,97,32,53
2015-04-30,70,22,50
2015-05-01,44,21,41
2015-05-02,36,5,31
2015-05-03,23,6,10
2015-05-04,43,12,34
2015-05-05,52,20,47
2015-05-06,58,41,40
2015-05-07,56,21,69
2015-05-08,43,6,41
2015-05-09,37,3,36
2015-05-10,54,2,15
2015-05-11,54,28,39
2015-05-12,63,19,45
2015-05-13,66,16,41
2015-05-14,52,21,45
2015-05-15,53,29,57
2015-05-16,39,4,14
2015-05-17,40,3,20
2015-05-18,33,17,43
2015-05-19,84,16,58
2015-05-20,36,8,52
2015-05-21,35,11,31
2015-05-22,21,16,33
2015-05-23,34,3,37
2015-05-24,26,0,22
2015-05-25,34,2,9
2015-05-26,35,8,29
2015-05-27,30,13,40
2015-05-28,41,16,32
2015-05-29,41,8,30
2015-05-30,20,5,13
2015-05-31,22,2,18
2015-06-01,28,8,15
2015-06-02,34,15,37
2015-06-03,26,35,25
2015-06-04,30,22,21
2015-06-05,25,29,11
2015-06-06,30,5,10
2015-06-07,20,4,4
2015-06-08,44,7,12
2015-06-09,58,14,5
2015-06-10,40,7,6
2015-06-11,36,14,0
2015-06-12,35,14,6
2015-06-13,25,4,2
2015-06-14,18,15,3
2015-06-15,35,17,19
2015-06-16,19,18,16
2015-06-17,52,25,57
2015-06-18,51,25,26
2015-06-19,36,20,25
2015-06-20,37,2,10
2015-06-21,28,2,2
2015-06-22,28,13,19
2015-06-23,44,9,23
2015-06-24,40,13,63
2015-06-25,36,14,64
2015-06-26,25,34,33
2015-06-27,21,7,19
2015-06-28,9,2,8
2015-06-29,32,36,19
2015-06-30,57,18,25
2015-07-01,37,7,41
2015-07-02,28,9,35
2015-07-03,26,2,7
2015-07-04,28,0,3
2015-07-05,35,7,0
2015-07-06,35,2,12
2015-07-07,29,11,21
2015-07-08,46,1,49
2015-07-09,32,8,40
2015-07-10,27,9,48
2015-07-11,27,9,25
2015-07-12,32,9,8
2015-07-13,38,19,44
2015-07-14,39,13,22
2015-07-15,11,56,36
2015-07-16,47,15,48
2015-07-17,37,13,51
2015-07-18,33,9,28
2015-07-19,24,1,13
2015-07-20,52,12,27
2015-07-21,46,24,50
2015-07-22,63,27,41
2015-07-23,45,27,38
2015-07-24,60,9,40
2015-07-25,34,0,36
2015-07-26,35,4,30
2015-07-27,32,46,31
2015-07-28,52,34,31
2015-07-29,53,21,28
2015-07-30,32,31,39
2015-07-31,31,16,60
2015-08-01,16,0,31
2015-08-02,21,3,12
2015-08-03,20,10,25
2015-08-04,40,27,39
2015-08-05,37,23,16
2015-08-06,41,20,23
2015-08-07,23,5,17
2015-08-08,16,0,11
2015-08-09,21,0,1
2015-08-10,27,5,22
2015-08-11,66,12,19
2015-08-12,109,9,28
2015-08-13,78,6,40
2015-08-14,28,2,17
2015-08-15,36,4,3
2015-08-16,40,1,6
2015-08-17,81,6,17
2015-08-18,42,10,36
2015-08-19,39,10,30
2015-08-20,26,3,16
2015-08-21,29,19,25
2015-08-22,49,5,16
2015-08-23,25,2,6
2015-08-24,42,16,15
2015-08-25,67,17,19
2015-08-26,44,15,44
2015-08-27,44,11,35
2015-08-28,28,19,14
2015-08-29,23,13,11
2015-08-30,29,6,12
2015-08-31,37,16,3
2015-09-01,51,13,20
2015-09-02,41,8,30
2015-09-03,60,16,31
2015-09-04,66,21,21
2015-09-05,31,12,20
2015-09-06,49,5,11
2015-09-07,27,12,17
2015-09-08,30,18,37
2015-09-09,29,25,32
2015-09-10,43,25,39
2015-09-11,32,13,35
2015-09-12,19,7,11
2015-09-13,15,2,0
2015-09-14,40,12,21
2015-09-15,32,17,29
2015-09-16,25,16,34
2015-09-17,56,14,28
2015-09-18,25,17,34
2015-09-19,52,6,7
2015-09-20,44,5,10
2015-09-21,29,10,28
2015-09-22,30,7,29
2015-09-23,19,18,21
2015-09-24,47,8,21
2015-09-25,32,8,35
2015-09-26,44,0,11
2015-09-27,31,2,4
2015-09-28,15,7,22
2015-09-29,27,9,32
2015-09-30,62,10,25
2015-10-01,53,9,35
2015-10-02,54,14,18
2015-10-03,23,6,8
2015-10-04,11,3,8
2015-10-05,25,7,14
2015-10-06,37,16,25
2015-10-07,47,4,25
2015-10-08,60,11,32
2015-10-09,32,18,45
2015-10-10,19,4,17
2015-10-11,19,2,19
2015-10-12,29,4,17
2015-10-13,53,5,31
2015-10-14,41,10,22
2015-10-15,46,6,11
2015-10-16,31,9,18
2015-10-17,22,4,8
2015-10-18,25,9,4
2015-10-19,40,23,18
2015-10-20,31,24,20
2015-10-21,25,22,23
2015-10-22,31,16,12
2015-10-23,44,17,14
2015-10-24,26,0,22
2015-10-25,31,1,8
2015-10-26,32,14,12
2015-10-27,38,7,21
2015-10-28,49,20,27
2015-10-29,33,14,0
2015-10-30,15,18,0
2015-10-31,11,1,3
2015-11-01,19,4,0
2015-11-02,19,4,19
2015-11-03,58,16,39
2015-11-04,32,11,30
2015-11-05,47,23,42
2015-11-06,24,6,45
2015-11-07,17,5,29
2015-11-08,26,10,27
2015-11-09,30,6,15
2015-11-10,41,19,33
2015-11-11,51,19,29
2015-11-12,51,62,56
2015-11-13,32,24,45
2015-11-14,27,12,29
2015-11-15,23,7,18
2015-11-16,41,16,45
2015-11-17,54,18,64
2015-11-18,20,22,46
2015-11-19,58,22,42
2015-11-20,44,21,21
2015-11-21,16,5,9
2015-11-22,25,1,2
2015-11-23,31,9,23
2015-11-24,33,25,13
2015-11-25,40,18,3
2015-11-26,41,8,4
2015-11-27,15,2,5
2015-11-28,14,5,5
2015-11-29,13,3,10
2015-11-30,39,7,38
2015-12-01,26,15,18
2015-12-02,37,17,26
2015-12-03,23,21,207
2015-12-04,29,18,166
2015-12-05,24,19,96
2015-12-06,23,2,68
2015-12-07,16,15,87
2015-12-08,27,5,108
2015-12-09,33,17,65
2015-12-10,30,11,130
2015-12-11,26,14,100
2015-12-12,22,2,55
2015-12-13,32,0,214
2015-12-14,26,17,83
2015-12-15,23,20,70
2015-12-16,45,23,154
2015-12-17,39,50,81
2015-12-18,55,17,94
2015-12-19,30,3,86
2015-12-20,13,0,48
2015-12-21,26,2,101
2015-12-22,21,7,107
2015-12-23,41,0,104
2015-12-24,6,4,69
2015-12-25,22,0,22
2015-12-26,8,0,27
2015-12-27,11,0,20
2015-12-28,18,1,31
2015-12-29,21,11,31
2015-12-30,40,2,26
2015-12-31,22,2,43
2016-01-01,17,1,61
2016-01-02,29,1,27
2016-01-03,18,1,27
2016-01-04,40,8,46
2016-01-05,27,18,26
2016-01-06,58,40,59
2016-01-07,42,22,38
2016-01-08,16,36,56
2016-01-09,16,5,43
2016-01-10,11,5,23
2016-01-11,29,8,25
2016-01-12,48,7,62
2016-01-13,41,29,51
2016-01-14,81,15,55
2016-01-15,37,3,44
2016-01-16,38,3,38
2016-01-17,29,0,31
2016-01-18,33,6,26
2016-01-19,31,10,30
2016-01-20,34,6,78
2016-01-21,42,10,74
2016-01-22,38,6,90
2016-01-23,35,3,47
2016-01-24,16,15,43
2016-01-25,25,7,40
2016-01-26,55,17,57
2016-01-27,30,29,79
2016-01-28,30,4,50
2016-01-29,52,15,45
2016-01-30,31,1,34
2016-01-31,32,1,6
2016-02-01,44,4,32
2016-02-02,55,11,63
2016-02-03,52,6,52
2016-02-04,45,13,55
2016-02-05,33,6,39
2016-02-06,27,2,70
2016-02-07,26,2,28
2016-02-08,39,7,47
2016-02-09,48,9,59
2016-02-10,29,4,63
2016-02-11,82,3,45
2016-02-12,56,5,57
2016-02-13,62,2,29
2016-02-14,43,0,22
2016-02-15,45,0,37
2016-02-16,22,10,51
2016-02-17,38,7,36
2016-02-18,38,11,62
2016-02-19,33,22,47
2016-02-20,26,12,65
2016-02-21,23,23,10
2016-02-22,21,16,52
2016-02-23,22,21,68
2016-02-24,45,32,65
2016-02-25,25,30,104
2016-02-26,42,37,58
2016-02-27,44,12,35
2016-02-28,29,14,23
2016-02-29,23,22,36
2016-03-01,28,23,50
2016-03-02,47,25,66
2016-03-03,28,25,66
2016-03-04,51,27,40
2016-03-05,28,11,38
2016-03-06,27,9,8
2016-03-07,55,27,48
2016-03-08,49,32,100
2016-03-09,53,27,92
2016-03-10,45,29,103
2016-03-11,37,28,72
2016-03-12,46,13,61
2016-03-13,52,10,29
2016-03-14,70,25,49
2016-03-15,49,24,77
2016-03-16,25,43,67
2016-03-17,118,24,92
2016-03-18,55,25,79
2016-03-19,42,3,36
2016-03-20,23,13,16
2016-03-21,67,33,48
2016-03-22,33,18,85
2016-03-23,57,18,44
2016-03-24,45,20,97
2016-03-25,71,28,90
2016-03-26,70,8,48
2016-03-27,41,6,19
2016-03-28,44,17,80
2016-03-29,59,21,56
2016-03-30,55,32,54
2016-03-31,50,32,58
2016-04-01,35,22,84
2016-04-02,34,7,39
2016-04-03,22,12,20
2016-04-04,33,16,39
2016-04-05,41,29,41
2016-04-06,70,37,50
2016-04-07,49,23,48
2016-04-08,29,15,67
2016-04-09,16,8,36
2016-04-10,17,14,18
2016-04-11,52,25,32
2016-04-12,24,37,50
2016-04-13,35,28,65
2016-04-14,75,32,69
2016-04-15,51,18,61
2016-04-16,24,10,36
2016-04-17,36,6,30
2016-04-18,22,17,32
2016-04-19,37,20,47
2016-04-20,23,20,37
2016-04-21,30,28,52
2016-04-22,27,26,38
2016-04-23,18,5,34
2016-04-24,26,9,19
2016-04-25,27,13,65
2016-04-26,27,23,50
2016-04-27,23,40,34
2016-04-28,44,25,31
2016-04-29,21,29,69
2016-04-30,19,7,13
2016-05-01,20,19,14
2016-05-02,87,8,33
2016-05-03,60,9,34
2016-05-04,11,24,63
2016-05-05,24,21,59
2016-05-06,43,27,50
2016-05-07,45,4,35
2016-05-08,21,3,17
2016-05-09,74,11,36
2016-05-10,49,15,47
2016-05-11,85,17,51
2016-05-12,38,11,44
2016-05-13,35,5,25
2016-05-14,35,8,24
2016-05-15,40,6,14
2016-05-16,42,13,28
2016-05-17,26,6,34
2016-05-18,54,29,31
2016-05-19,31,19,24
2016-05-20,31,13,33
2016-05-21,26,3,27
2016-05-22,12,1,22
2016-05-23,46,3,33
2016-05-24,51,19,44
2016-05-25,34,19,67
2016-05-26,29,17,25
2016-05-27,52,26,54
2016-05-28,35,1,8
2016-05-29,17,4,22
2016-05-30,50,3,17
2016-05-31,55,18,49
2016-06-01,59,18,50
2016-06-02,37,22,50
2016-06-03,33,15,44
2016-06-04,19,0,49
2016-06-05,56,2,27
2016-06-06,28,4,34
2016-06-07,42,3,40
2016-06-08,42,8,44
2016-06-09,66,9,50
2016-06-10,48,5,29
2016-06-11,23,1,14
2016-06-12,25,2,12
2016-06-13,31,6,22
2016-06-14,27,8,15
2016-06-15,24,6,37
2016-06-16,66,8,21
2016-06-17,24,2,29
2016-06-18,16,0,13
2016-06-19,16,1,38
2016-06-20,33,6,45
2016-06-21,43,6,62
2016-06-22,30,5,64
2016-06-23,43,6,60
2016-06-24,29,9,44
2016-06-25,29,1,35
2016-06-26,14,2,8
2016-06-27,27,10,20
2016-06-28,44,13,55
2016-06-29,44,7,50
2016-06-30,21,9,43
2016-07-01,42,2,54
2016-07-02,33,2,53
2016-07-03,28,1,24
2016-07-04,22,4,9
2016-07-05,34,1,55
2016-07-06,46,6,44
2016-07-07,29,3,73
2016-07-08,60,7,45
2016-07-09,16,0,16
2016-07-10,27,0,13
2016-07-11,23,5,25
2016-07-12,35,4,68
2016-07-13,36,7,65
2016-07-14,41,1,37
2016-07-15,35,4,40
2016-07-16,26,3,42
2016-07-17,25,1,33
2016-07-18,20,12,77
2016-07-19,31,1,73
2016-07-20,14,5,48
2016-07-21,25,8,66
2016-07-22,35,2,53
2016-07-23,7,1,71
2016-07-24,17,1,32
2016-07-25,18,1,68
2016-07-26,27,8,89
2016-07-27,34,4,48
2016-07-28,36,2,66
2016-07-29,53,1,111
2016-07-30,29,0,49
2016-07-31,24,0,20
2016-08-01,38,1,53
2016-08-02,41,10,37
2016-08-03,26,1,52
2016-08-04,38,5,72
2016-08-05,73,4,41
2016-08-06,42,2,18
2016-08-07,82,1,37
2016-08-08,72,2,55
2016-08-09,76,4,84
2016-08-10,44,4,49
2016-08-11,76,3,56
2016-08-12,27,0,38
2016-08-13,84,0,24
2016-08-14,52,0,10
2016-08-15,25,5,20
2016-08-16,31,65,28
2016-08-17,120,29,42
2016-08-18,59,21,27
2016-08-19,26,18,54
2016-08-20,38,3,17
2016-08-21,26,18,1
2016-08-22,40,27,34
2016-08-23,48,44,23
2016-08-24,39,14,33
2016-08-25,38,19,30
2016-08-26,19,23,26
2016-08-27,42,4,4
2016-08-28,41,6,30
2016-08-29,45,20,5
2016-08-30,61,30,19
2016-08-31,60,21,25
2016-09-01,53,11,29
2016-09-02,36,12,25
2016-09-03,40,2,38
2016-09-04,25,11,13
2016-09-05,56,7,7
2016-09-06,47,19,55
2016-09-07,41,13,35
2016-09-08,24,30,19
2016-09-09,18,18,30
2016-09-10,28,12,5
2016-09-11,34,17,19
2016-09-12,18,23,38
2016-09-13,60,18,46
2016-09-14,26,24,59
2016-09-15,42,24,65
2016-09-16,39,32,57
2016-09-17,14,9,16
2016-09-18,36,3,9
2016-09-19,29,13,30
2016-09-20,59,18,38
2016-09-21,14,16,29
2016-09-22,47,9,50
2016-09-23,35,7,55
2016-09-24,13,4,20
2016-09-25,26,10,25
2016-09-26,68,20,24
2016-09-27,67,21,17
2016-09-28,50,8,31
2016-09-29,40,17,41
2016-09-30,82,14,11
2016-10-01,40,7,17
2016-10-02,46,4,13
2016-10-03,46,16,43
2016-10-04,64,27,27
2016-10-05,29,30,30
2016-10-06,44,22,51
2016-10-07,43,11,24
2016-10-08,22,2,22
2016-10-09,21,7,9
2016-10-10,23,5,34
2016-10-11,43,18,55
2016-10-12,48,42,59
2016-10-13,20,23,37
2016-10-14,36,3,34
2016-10-15,29,8,42
2016-10-16,30,6,27
2016-10-17,32,43,35
2016-10-18,19,33,65
2016-10-19,62,35,42
2016-10-20,25,16,34
2016-10-21,63,15,45
2016-10-22,27,9,17
2016-10-23,16,2,20
2016-10-24,39,41,42
2016-10-25,26,52,61
2016-10-26,37,35,39
2016-10-27,27,38,21
2016-10-28,26,69,31
2016-10-29,12,12,19
2016-10-30,32,10,34
2016-10-31,36,28,52
2016-11-01,55,33,32
2016-11-02,41,19,75
2016-11-03,39,50,39
2016-11-04,40,19,29
2016-11-05,36,11,17
2016-11-06,25,1,21
2016-11-07,15,20,36
2016-11-08,39,17,23
2016-11-09,38,8,38
2016-11-10,53,25,22
2016-11-11,34,30,40
2016-11-12,67,12,41
2016-11-13,24,7,33
2016-11-14,31,6,36
2016-11-15,22,14,53
2016-11-16,28,19,42
2016-11-17,52,22,44
2016-11-18,43,11,55
2016-11-19,25,1,15
2016-11-20,38,2,28
2016-11-21,25,8,9
2016-11-22,30,21,14
2016-11-23,44,8,5
2016-11-24,26,3,26
2016-11-25,20,1,22
2016-11-26,20,1,14
2016-11-27,27,0,16
2016-11-28,37,6,33
2016-11-29,65,20,81
2016-11-30,30,21,40
2016-12-01,23,31,46
2016-12-02,26,8,79
2016-12-03,34,3,22
2016-12-04,24,3,22
2016-12-05,17,7,48
2016-12-06,32,10,66
2016-12-07,31,13,52
2016-12-08,27,11,49
2016-12-09,24,22,74
2016-12-10,13,3,38
2016-12-11,23,1,41
2016-12-12,32,6,62
2016-12-13,19,11,65
2016-12-14,46,13,57
2016-12-15,48,20,86
2016-12-16,17,6,40
2016-12-17,50,0,39
2016-12-18,28,0,60
2016-12-19,47,7,59
2016-12-20,84,14,71
2016-12-21,145,11,78
2016-12-22,39,4,52
2016-12-23,23,3,10
2016-12-24,24,2,3
2016-12-25,12,0,1
2016-12-26,17,0,16
2016-12-27,18,0,6
2016-12-28,37,1,4
2016-12-29,22,1,10
2016-12-30,97,1,3
2016-12-31,29,1,3
2017-01-01,18,0,11
2017-01-02,11,3,1
2017-01-03,49,5,20
2017-01-04,58,6,169
2017-01-05,34,8,80
2017-01-06,31,11,73
2017-01-07,23,6,57
2017-01-08,24,1,21
2017-01-09,31,7,68
2017-01-10,39,13,58
2017-01-11,23,4,71
2017-01-12,58,10,61
2017-01-13,34,9,102
2017-01-14,39,4,31
2017-01-15,22,0,18
2017-01-16,36,4,50
2017-01-17,54,5,44
2017-01-18,13,4,55
2017-01-19,43,2,58
2017-01-20,58,6,68
2017-01-21,27,1,35
2017-01-22,28,0,16
2017-01-23,17,1,41
2017-01-24,24,9,42
2017-01-25,31,7,52
2017-01-26,39,5,74
2017-01-27,26,1,67
2017-01-28,65,1,38
2017-01-29,18,2,26
2017-01-30,26,2,48
2017-01-31,27,3,33
2017-02-01,5,34,38
2017-02-02,43,29,42
2017-02-03,69,28,52
2017-02-04,59,9,39
2017-02-05,55,1,7
2017-02-06,38,16,77
2017-02-07,44,31,96
2017-02-08,73,21,67
2017-02-09,76,25,82
2017-02-10,75,26,64
2017-02-11,36,9,42
2017-02-12,32,3,36
2017-02-13,38,24,56
2017-02-14,27,21,77
2017-02-15,28,17,80
2017-02-16,39,12,72
2017-02-17,22,19,89
2017-02-18,32,4,85
2017-02-19,16,7,40
2017-02-20,37,1,90
2017-02-21,67,22,76
2017-02-22,24,15,59
2017-02-23,31,8,79
2017-02-24,36,21,80
2017-02-25,57,6,52
2017-02-26,27,1,18
2017-02-27,26,15,79
2017-02-28,72,26,117
2017-03-01,45,28,63
2017-03-02,34,27,71
2017-03-03,28,19,76
2017-03-04,22,12,14
2017-03-05,17,2,35
2017-03-06,24,32,79
2017-03-07,18,24,67
2017-03-08,26,11,60
2017-03-09,31,14,50
2017-03-10,48,9,57
2017-03-11,53,4,33
2017-03-12,35,2,18
2017-03-13,23,17,55
2017-03-14,61,19,104
2017-03-15,22,10,88
2017-03-16,14,15,75
2017-03-17,46,26,66
2017-03-18,28,4,45
2017-03-19,27,9,17
2017-03-20,35,21,50
2017-03-21,62,25,105
2017-03-22,54,25,85
2017-03-23,61,23,54
2017-03-24,33,25,78
2017-03-25,33,7,32
2017-03-26,29,7,42
2017-03-27,42,11,62
2017-03-28,28,11,67
2017-03-29,53,23,56
2017-03-30,77,25,77
2017-03-31,43,34,63
2017-04-01,19,5,65
2017-04-02,21,1,26
2017-04-03,27,19,62
2017-04-04,37,6,79
2017-04-05,49,10,90
2017-04-06,53,16,47
2017-04-07,41,28,80
2017-04-08,34,4,16
2017-04-09,31,3,15
2017-04-10,36,13,79
2017-04-11,52,16,86
2017-04-12,49,26,76
2017-04-13,45,26,93
2017-04-14,25,8,69
2017-04-15,54,4,51
2017-04-16,11,3,14
2017-04-17,19,20,77
2017-04-18,42,21,111
2017-04-19,21,31,63
2017-04-20,36,22,105
2017-04-21,42,46,85
2017-04-22,28,6,40
2017-04-23,29,7,54
2017-04-24,40,18,69
2017-04-25,43,27,87
2017-04-26,53,33,85
2017-04-27,31,19,83
2017-04-28,43,38,100
2017-04-29,19,7,47
2017-04-30,23,8,36
2017-05-01,53,11,67
2017-05-02,76,8,106
2017-05-03,62,8,108
2017-05-04,29,10,80
2017-05-05,49,8,79
2017-05-06,30,3,32
2017-05-07,39,5,28
2017-05-08,29,4,52
2017-05-09,54,20,66
2017-05-10,36,15,77
2017-05-11,95,7,88
2017-05-12,28,7,59
2017-05-13,53,3,56
2017-05-14,29,3,28
2017-05-15,36,8,58
2017-05-16,50,8,77
2017-05-17,32,8,83
2017-05-18,35,16,68
2017-05-19,35,12,89
2017-05-20,24,2,20
2017-05-21,21,0,12
2017-05-22,31,14,80
2017-05-23,51,14,77
2017-05-24,20,16,88
2017-05-25,72,5,73
2017-05-26,34,7,30
2017-05-27,26,0,32
2017-05-28,36,1,2
2017-05-29,14,3,24
2017-05-30,47,5,33
2017-05-31,44,6,56
2017-06-01,68,2,82
2017-06-02,44,7,76
2017-06-03,37,2,35
2017-06-04,46,0,22
2017-06-05,36,14,55
2017-06-06,58,11,54
2017-06-07,29,16,35
2017-06-08,30,21,31
2017-06-09,36,12,22
2017-06-10,22,0,8
2017-06-11,42,1,14
2017-06-12,67,6,27
2017-06-13,55,16,35
2017-06-14,38,30,91
2017-06-15,49,20,63
2017-06-16,36,9,62
2017-06-17,46,2,32
2017-06-18,33,1,3
2017-06-19,42,4,30
2017-06-20,62,9,56
2017-06-21,40,6,60
2017-06-22,52,13,78
2017-06-23,69,14,54
2017-06-24,56,1,23
2017-06-25,17,1,4
2017-06-26,20,8,47
2017-06-27,21,11,40
2017-06-28,36,19,73
2017-06-29,64,13,43
2017-06-30,32,9,51
2017-07-01,17,0,11
2017-07-02,17,0,5
2017-07-03,33,1,23
2017-07-04,48,1,3
2017-07-05,32,1,51
2017-07-06,35,13,56
2017-07-07,37,8,58
2017-07-08,25,1,3
2017-07-09,16,1,21
2017-07-10,37,1,37
2017-07-11,48,3,56
2017-07-12,48,4,57
2017-07-13,55,4,55
2017-07-14,23,8,34
2017-07-15,20,25,30
2017-07-16,13,3,17
2017-07-17,31,7,66
2017-07-18,32,5,57
2017-07-19,35,4,66
2017-07-20,80,8,26
2017-07-21,41,5,34
2017-07-22,45,1,14
2017-07-23,19,0,12
2017-07-24,50,6,72
