,elastic/kibana,getsentry/sentry,grafana/grafana
2021-12-05,0,-5.573164953600004,0
2021-12-06,36,33.163310079999995,14
2021-12-07,59,3.6455393280000017,10
2021-12-08,47,4.844997529599999,10
2021-12-09,40,28.7267255296,10
2021-12-10,10,9.611688448000002,4
2021-12-11,0,-8.857801216,0
2021-12-12,0,-5.420025958400003,0
2021-12-13,40,5.458140159999998,18
2021-12-14,37,40.492210176,27
2021-12-15,37,27.091865907200003,20
2021-12-16,34,31.7424861184,18
2021-12-17,35,1.3616508928000002,17
2021-12-18,1,-11.381789286400002,2
2021-12-19,0,-6.439623270400003,1
2021-12-20,31,7.591990169599998,23
2021-12-21,49,7.1917649919999995,20
2021-12-22,36,4.666778726400001,11
2021-12-23,25,7.952766464000002,9
2021-12-24,3,-6.128705945599997,2
2021-12-25,0,-3.196943871999999,0
2021-12-26,2,-1.8306925568000003,0
2021-12-27,12,-1.2199910400000005,4
2021-12-28,13,0.02507929600000014,6
2021-12-29,4,2.991130419200001,1
2021-12-30,5,-0.437340467199999,4
2021-12-31,2,-0.906590822399999,0
2022-01-01,2,-0.48017090559999975,0
2022-01-02,0,-0.2079360000000001,0
2022-01-03,4,17.8438272,8
2022-01-04,25,20.27582208,24
2022-01-05,28,19.657476608,19
2022-01-06,23,15.9290530816,14
2022-01-07,4,12.298934886399998,26
2022-01-08,0,-8.646517350400003,0
2022-01-09,0,-4.686182400000003,0
2022-01-10,36,28.726691839999997,21
2022-01-11,37,16.085167104,18
2022-01-12,45,17.4036046848,15
2022-01-13,29,15.5554089984,19
2022-01-14,27,7.339830681599999,14
2022-01-15,2,-8.234558361600001,0
2022-01-16,0,-5.349177958400003,0
2022-01-17,24,10.440552959999998,19
2022-01-18,44,13.448111616000002,15
2022-01-19,28,20.8398697472,19
2022-01-20,45,17.674448896,19
2022-01-21,3,13.9417372672,22
2022-01-22,0,-8.9000126464,1
2022-01-23,3,-5.366823219200003,1
2022-01-24,28,13.508201369599998,17
2022-01-25,45,32.961085952,17
2022-01-26,27,15.720072806400001,15
2022-01-27,41,32.0513777664,21
2022-01-28,35,10.6325198848,17
2022-01-29,0,-12.1794162688,1
2022-01-30,1,-6.628045721600003,0
2022-01-31,57,17.568781209599997,30
2022-02-01,65,18.205641216,22
2022-02-02,36,17.293040435200002,25
2022-02-03,33,12.350658150400001,33
2022-02-04,34,10.8742879232,26
2022-02-05,2,-7.667266867199999,1
2022-02-06,0,-5.516303360000002,0
2022-02-07,32,18.466191359999996,25
2022-02-08,34,17.902870016,39
2022-02-09,35,10.0612539392,40
2022-02-10,49,11.5619373056,36
2022-02-11,41,9.4768914432,33
2022-02-12,2,-8.1365824512,0
2022-02-13,0,-4.416865382400002,0
2022-02-14,35,28.070769459199997,1
2022-02-15,43,29.556635136000004,27
2022-02-16,48,16.0961498112,25
2022-02-17,43,9.580646911999999,30
2022-02-18,2,6.865047142399998,28
2022-02-19,0,-9.000781824,2
2022-02-20,0,-5.136909107200003,0
2022-02-21,14,5.462369279999998,17
2022-02-22,22,19.431303168,13
2022-02-23,37,42.2096521216,20
2022-02-24,34,13.068558028800002,25
2022-02-25,4,13.206561996799998,22
2022-02-26,0,-10.1026714624,1
2022-02-27,1,-6.184702156800004,0
2022-02-28,30,22.893368319999997,17
2022-03-01,34,31.465357312000002,18
2022-03-02,24,30.3125571584,27
2022-03-03,40,25.8920725504,33
2022-03-04,32,22.077267456,23
2022-03-05,0,-12.6907639808,0
2022-03-06,1,-8.951939072000004,0
2022-03-07,39,40.1737092096,8
2022-03-08,41,16.388248576000002,11
2022-03-09,59,15.7712212992,11
2022-03-10,46,9.927656448,12
2022-03-11,3,16.2638199808,11
2022-03-12,0,-9.123412582399999,1
2022-03-13,0,-7.141203251200002,0
2022-03-14,37,31.473754828799997,17
2022-03-15,61,33.365800448,18
2022-03-16,56,17.538233241600004,21
2022-03-17,38,20.52274688,19
2022-03-18,42,18.0906369024,17
2022-03-19,2,-13.794127155200002,1
2022-03-20,1,-7.518525747200004,0
2022-03-21,51,15.958810828799997,25
2022-03-22,36,14.940121088000001,19
2022-03-23,39,18.584657817600004,22
2022-03-24,64,18.3137117184,18
2022-03-25,9,10.720543539200001,12
2022-03-26,0,-9.257420697599999,4
2022-03-27,3,-5.708152012800003,0
2022-03-28,59,27.34926848,0
2022-03-29,79,44.008793088000004,23
2022-03-30,58,44.6654509056,26
2022-03-31,50,8.6165045248,31
2022-04-01,40,16.855197900799997,24
2022-04-02,3,-13.7874835456,2
2022-04-03,0,-8.395414220800003,0
2022-04-04,37,36.2911159296,28
2022-04-05,27,35.192928768,32
2022-04-06,32,12.452539801600004,35
2022-04-07,44,37.6666559488,19
2022-04-08,6,9.851699199999999,22
2022-04-09,1,-14.6637873152,0
2022-04-10,1,-8.207544524800005,0
2022-04-11,41,21.464282009599998,15
2022-04-12,39,23.322126336000004,33
2022-04-13,46,19.757496627200002,27
2022-04-14,52,17.196031692800002,23
2022-04-15,21,4.365079654400002,13
2022-04-16,5,-9.1855341568,0
2022-04-17,2,-5.818607411200003,0
2022-04-18,28,24.147676159999996,4
2022-04-19,63,37.413948416000004,13
2022-04-20,39,29.126302003200003,41
2022-04-21,29,15.6234774528,35
2022-04-22,5,10.072366387199999,22
2022-04-23,0,-12.240206336000002,2
2022-04-24,1,-6.825829068800004,2
2022-04-25,16,42.282209689599995,19
2022-04-26,33,21.942060544,22
2022-04-27,36,28.2550176768,24
2022-04-28,29,23.336718745600002,38
2022-04-29,28,22.1923575808,28
2022-04-30,1,-15.844046950400001,0
2022-05-01,1,-8.476378009600005,0
2022-05-02,25,10.282524159999998,22
2022-05-03,36,37.400628736,26
2022-05-04,55,19.152357171200002,31
2022-05-05,27,30.554852352,36
2022-05-06,34,7.134351155200003,24
2022-05-07,0,-9.6576137216,0
2022-05-08,1,-6.610616115200003,1
2022-05-09,27,34.94478848,6
2022-05-10,35,35.213559808,4
2022-05-11,48,26.3594663936,8
2022-05-12,46,21.559238655999998,13
2022-05-13,2,8.919315148800003,8
2022-05-14,0,0.39258224639999995,0
2022-05-15,3,-9.399428915200003,2
2022-05-16,35,35.441669836799996,28
2022-05-17,50,23.7960887296,35
2022-05-18,53,28.42098688,29
2022-05-19,45,19.6886172672,30
2022-05-20,51,17.3676470272,27
2022-05-21,0,-14.950642995200003,5
2022-05-22,1,-8.145730048000004,4
2022-05-23,51,16.452605542399997,62
2022-05-24,70,24.450423705600002,36
2022-05-25,61,21.277968179200002,39
2022-05-26,28,18.3404500992,36
2022-05-27,2,-2.775921459199999,9
2022-05-28,0,-8.658283110400001,1
2022-05-29,0,-5.100410163200002,0
2022-05-30,28,21.589173759999998,24
2022-05-31,38,21.323122176000002,39
2022-06-01,32,39.0036452352,35
2022-06-02,25,20.064700620800004,37
2022-06-03,33,21.821225164799998,32
2022-06-04,1,-13.495226982400002,5
2022-06-05,1,-7.7823575040000055,3
2022-06-06,31,29.749132799999998,15
2022-06-07,52,25.99706112,33
2022-06-08,40,22.573709312,31
2022-06-09,44,5.739982950400002,38
2022-06-10,8,2.4236411903999997,29
2022-06-11,0,-9.236271616,3
2022-06-12,0,-5.412724326400002,0
2022-06-13,46,31.3759338496,32
2022-06-14,45,27.153584640000002,40
2022-06-15,49,32.455785472,24
2022-06-16,34,34.7561388032,25
2022-06-17,25,-5.5256249344,34
2022-06-18,1,-10.147774976000004,1
2022-06-19,2,-6.906410905600004,0
2022-06-20,34,6.1665791999999975,30
2022-06-21,36,35.02284544,30
2022-06-22,28,32.828052992,40
2022-06-23,52,25.9661693952,29
2022-06-24,24,15.358344192000002,21
2022-06-25,2,-14.111542784000001,1
2022-06-26,5,-7.395712716800005,0
2022-06-27,28,44.9490359296,29
2022-06-28,49,23.139867648,22
2022-06-29,57,41.4820417536,34
2022-06-30,55,22.954021273600002,27
2022-07-01,6,-14.01174528,2
2022-07-02,1,-10.325262438400003,0
2022-07-03,1,-6.570421862400002,0
2022-07-04,22,0.364582399999998,17
2022-07-05,53,24.30340096,14
2022-07-06,39,36.736137216,39
2022-07-07,42,15.180284723200005,46
2022-07-08,50,10.5897255936,27
2022-07-09,3,-9.811343564800001,1
2022-07-10,2,-5.870165401600004,0
2022-07-11,45,40.9898752,19
2022-07-12,49,28.936117760000002,20
2022-07-13,46,30.728417280000002,20
2022-07-14,51,21.5502808064,37
2022-07-15,5,17.9194228736,22
2022-07-16,2,-15.236175257600001,1
2022-07-17,1,-8.323454771200005,1
2022-07-18,54,21.3303274496,24
2022-07-19,52,22.226493440000002,37
2022-07-20,53,30.88276224,33
2022-07-21,47,23.047515033600003,22
2022-07-22,54,17.833437696,23
2022-07-23,1,-14.4316895232,7
2022-07-24,2,-6.701487513600004,3
2022-07-25,78,19.73040896,31
2022-07-26,70,28.032270336,28
2022-07-27,44,35.4080893952,32
2022-07-28,48,31.8713434112,22
2022-07-29,31,24.2769671168,18
2022-07-30,1,-17.3946586112,0
2022-07-31,1,-9.160767283200006,0
2022-08-01,38,12.952050687999996,30
2022-08-02,51,50.5840388096,30
2022-08-03,62,43.970343936000006,42
2022-08-04,43,22.345531699200002,18
2022-08-05,7,1.0495387647999976,5
2022-08-06,1,-14.038396723200002,0
2022-08-07,1,-8.132083916800003,0
2022-08-08,48,40.51059712,30
2022-08-09,58,25.511752192000003,26
2022-08-10,40,25.012519014400002,37
2022-08-11,30,30.9222329344,34
2022-08-12,34,19.264563609600003,26
2022-08-13,3,-14.388992307200002,2
2022-08-14,4,-9.145015808000005,0
2022-08-15,31,33.888007679999994,9
2022-08-16,38,41.321479168,21
2022-08-17,32,31.216034713600003,21
2022-08-18,29,10.295693414399999,27
2022-08-19,3,20.50185728,15
2022-08-20,3,-14.8600982528,0
2022-08-21,2,-8.804637388800003,0
2022-08-22,31,-1.838826700800003,30
2022-08-23,46,-1.2887065599999987,22
2022-08-24,31,-4.770450943999997,26
2022-08-25,24,-3.1421904895999964,28
2022-08-26,24,-1.9844325375999972,34
2022-08-27,3,-1.1330395135999969,1
2022-08-28,1,-0.6471435263999987,1
2022-08-29,29,79.8381085696,12
2022-08-30,42,27.874742272000002,19
2022-08-31,32,36.6925717504,21
2022-09-01,44,23.190122598399995,28
2022-09-02,3,-8.160000000000004,30
2022-09-03,1,-10.097280000000005,0
2022-09-04,2,-7.393088000000004,0
2022-09-05,14,0.5295231999999972,24
2022-09-06,41,22.444533760000002,28
2022-09-07,41,34.30819840000001,23
2022-09-08,41,26.471796838400003,20
2022-09-09,54,23.523328307200003,34
2022-09-10,2,-14.6636754944,1
2022-09-11,3,-7.402592665600005,0
2022-09-12,42,57.0223799296,27
2022-09-13,52,25.842618368000004,22
2022-09-14,38,32.630032281599995,34
2022-09-15,56,50.428435660800005,23
2022-09-16,12,7.4134247424,26
2022-09-17,1,-18.111939072000002,1
2022-09-18,2,-10.251332915200004,0
2022-09-19,70,53.03486975999999,35
2022-09-20,108,30.592444416000006,42
2022-09-21,58,12.192003891200002,40
2022-09-22,66,6.050052915199998,29
2022-09-23,73,58.6715213824,29
2022-09-24,5,-22.099364249599997,0
2022-09-25,1,-10.695605862400006,0
2022-09-26,42,42.01699839999999,29
2022-09-27,58,32.90996992000001,47
2022-09-28,49,37.22847488,36
2022-09-29,47,22.920190668799997,23
2022-09-30,35,-5.872203366400001,27
2022-10-01,2,-11.854304972800001,1
2022-10-02,1,-8.276532428800001,0
2022-10-03,35,25.636728319999996,23
2022-10-04,76,33.576087552000004,49
2022-10-05,61,29.243415654400003,32
2022-10-06,46,26.783187660800003,29
2022-10-07,2,5.181437952000003,28
2022-10-08,1,-11.962165043200002,2
2022-10-09,2,-7.435766067200004,0
2022-10-10,34,33.8595511296,32
2022-10-11,46,22.225090048000002,47
2022-10-12,42,46.8417847296,24
2022-10-13,35,33.023470694400004,25
2022-10-14,32,38.2974603264,27
2022-10-15,1,-19.647942451200002,3
2022-10-16,1,-11.505660620800008,2
2022-10-17,35,53.4094493696,31
2022-10-18,38,53.064970752,32
2022-10-19,48,38.3183243264,42
2022-10-20,51,16.588647526400003,34
2022-10-21,5,26.863470592,25
2022-10-22,1,-19.3160429568,3
2022-10-23,1,-12.102410547200005,0
2022-10-24,30,45.0672545792,26
2022-10-25,43,59.298190848000004,31
2022-10-26,34,16.597876633600006,26
2022-10-27,40,49.6729880576,31
2022-10-28,32,11.074863923200002,25
2022-10-29,3,-18.910714982400002,0
2022-10-30,3,-11.468366643200005,0
2022-10-31,38,38.3183803392,27
2022-11-01,39,43.868319744000004,24
2022-11-02,55,42.68875079680001,32
2022-11-03,44,30.9885899776,41
2022-11-04,36,14.6342260736,28
2022-11-05,3,-17.30879488,2
2022-11-06,1,-9.978433126400006,1
2022-11-07,50,42.44443432959999,32
2022-11-08,57,29.254330368,40
2022-11-09,49,21.347964313600002,25
2022-11-10,42,17.8033019904,26
2022-11-11,5,12.7848122368,21
2022-11-12,2,-13.5207725056,2
2022-11-13,1,-8.188028108800003,1
2022-11-14,60,31.551137587199996,16
2022-11-15,54,60.393559449600005,17
2022-11-16,64,32.21979136,30
2022-11-17,49,21.531352063999996,14
2022-11-18,42,17.159621734399998,26
2022-11-19,2,-14.338629632000004,0
2022-11-20,1,-10.247256473600004,0
2022-11-21,44,27.157760409599994,25
2022-11-22,41,29.940092416,38
2022-11-23,46,26.607497011200003,45
2022-11-24,36,1.4246909952000024,29
2022-11-25,4,-4.0542077952,2
2022-11-26,1,-8.427874508799999,0
2022-11-27,1,-5.174350950400001,0
2022-11-28,48,28.467761868799997,32
2022-11-29,60,38.813437952,30
2022-11-30,39,14.528829542400004,47
2022-12-01,22,20.2278920192,32
2022-12-02,33,5.782694707200001,27
2022-12-03,2,-6.601502003200002,0
2022-12-04,2,-6.857604403200003,1
2022-12-05,33,32.39641856,16
2022-12-06,39,28.061587456,17
2022-12-07,33,31.3657613312,26
2022-12-08,23,8.0393545728,24
2022-12-09,4,31.2450714624,21
2022-12-10,1,-14.887793971199999,1
2022-12-11,3,-8.430238105600004,1
2022-12-12,41,9.379590758399997,31
2022-12-13,23,20.748952576,32
2022-12-14,43,23.768335667200002,41
2022-12-15,45,25.7756038144,34
2022-12-16,35,17.160369664,15
2022-12-17,2,-9.145090457599999,0
2022-12-18,1,-7.830879129600003,0
2022-12-19,37,18.208599449599998,34
2022-12-20,32,22.81168896,30
2022-12-21,37,32.092284928,31
2022-12-22,30,22.5990238208,23
2022-12-23,10,-12.6779344896,11
2022-12-24,1,-8.040489267200002,0
2022-12-25,2,-5.086379110400001,1
2022-12-26,5,-3.5097327616000014,5
2022-12-27,13,0.25388390400000027,6
2022-12-28,12,1.132399308800002,5
2022-12-29,21,-1.7123677183999968,12
2022-12-30,9,1.2336191488000032,4
2022-12-31,1,-1.4629413887999987,0
2023-01-01,1,-0.5239467008000003,0
2023-01-02,3,-0.3410304000000002,7
2023-01-03,37,33.74116864,21
2023-01-04,54,25.992093184,31
2023-01-05,34,29.506827980799997,22
2023-01-06,2,37.812954726399994,21
2023-01-07,1,-5.902032486400003,2
2023-01-08,1,-9.886432051200005,0
2023-01-09,43,55.95233279999999,25
2023-01-10,43,21.19443712,36
2023-01-11,35,58.982712832,32
2023-01-12,38,23.1483055104,38
2023-01-13,26,36.669566668799995,44
2023-01-14,2,-18.194989465600003,1
2023-01-15,5,-11.420298240000006,0
2023-01-16,21,15.971155455999995,25
2023-01-17,44,27.383594496,39
2023-01-18,45,25.905421619200002,37
2023-01-19,39,21.7517800448,38
2023-01-20,6,18.661610496,26
2023-01-21,0,-11.5028379648,2
2023-01-22,2,-9.137238323200002,1
2023-01-23,36,42.365210624,48
2023-01-24,52,28.1792776192,35
2023-01-25,43,15.388695552,44
2023-01-26,41,35.5994317824,57
2023-01-27,49,17.1590731776,60
2023-01-28,4,-16.170040115200003,1
2023-01-29,3,-8.788672512000005,0
2023-01-30,56,34.128014438399994,54
2023-01-31,49,31.512374784000002,43
2023-02-01,56,33.3572589568,39
2023-02-02,59,40.2289242112,47
2023-02-03,12,19.3256293376,38
2023-02-04,3,-17.61887744,0
2023-02-05,1,-10.207563264000004,0
2023-02-06,53,33.224,26
2023-02-07,75,35.805616640000004,41
2023-02-08,59,21.798846976,26
2023-02-09,65,16.2819129344,27
2023-02-10,46,47.4410169344,25
2023-02-11,4,-18.0954975232,3
2023-02-12,1,-11.115977728000006,2
2023-02-13,36,61.940746649599994,2
2023-02-14,44,32.894871040000005,4
2023-02-15,57,35.832367616,0
2023-02-16,55,22.2336769024,4
2023-02-17,4,26.8168310784,1
2023-02-18,1,-20.485878579199998,1
2023-02-19,1,-9.319791411200004,0
2023-02-20,20,-7.832065331200004,15
2023-02-21,68,28.120261632000002,16
2023-02-22,55,36.44849827840001,27
2023-02-23,42,23.453752627200004,33
2023-02-24,44,11.550029209600002,24
2023-02-25,2,-11.2321314816,0
2023-02-26,4,-7.532936908800002,0
2023-02-27,47,37.284517376,20
2023-02-28,33,41.0198664192,30
2023-03-01,36,25.184940032,31
2023-03-02,40,38.9666402304,31
2023-03-03,3,13.827271372799999,32
2023-03-04,0,-16.057938329600002,1
2023-03-05,1,-9.596065484800004,0
2023-03-06,38,29.515300659199998,40
2023-03-07,36,24.820174336,34
2023-03-08,43,12.676979507200002,48
2023-03-09,38,32.978829004800005,37
2023-03-10,25,23.729038131200003,31
2023-03-11,5,-13.342888550399998,1
2023-03-12,2,-9.033814425600005,1
2023-03-13,4,37.2272311296,18
2023-03-14,7,34.041520128,25
2023-03-15,6,52.6597718016,20
2023-03-16,9,31.8537766912,26
2023-03-17,3,12.242337587199998,21
2023-03-18,2,-16.309126758400005,0
2023-03-19,3,-10.650967552000006,1
2023-03-20,37,42.9062053888,36
2023-03-21,32,38.558841344,28
2023-03-22,34,15.7810725888,41
2023-03-23,40,39.0414943232,25
2023-03-24,21,18.4743122944,0
2023-03-25,3,-18.2475805696,0
2023-03-26,2,-9.837117337600006,0
2023-03-27,40,38.3782100992,23
2023-03-28,37,47.91114752,38
2023-03-29,37,30.867244032000002,25
2023-03-30,45,22.758465638399997,43
2023-03-31,31,17.929718784000002,37
2023-04-01,2,-16.7797243904,1
2023-04-02,1,-9.926432665600004,0
2023-04-03,41,41.368576,39
2023-04-04,37,35.27197952,26
2023-04-05,27,34.986707968000005,35
2023-04-06,41,17.079876403200004,19
2023-04-07,2,9.445874073599999,12
2023-04-08,1,-12.8951821312,0
2023-04-09,1,-8.849936076800004,1
2023-04-10,30,21.101000089599996,3
2023-04-11,55,35.032295424000004,33
2023-04-12,37,45.112431820800005,33
2023-04-13,42,27.489045504000003,47
2023-04-14,4,30.0417000448,31
2023-04-15,1,-17.5251596288,2
2023-04-16,1,-10.658145484800006,0
2023-04-17,54,47.975383859199994,29
2023-04-18,48,49.681509376,39
2023-04-19,50,40.1216596992,30
2023-04-20,65,47.407977472,37
2023-04-21,49,1.5293496319999988,37
2023-04-22,5,-19.2029907968,2
2023-04-23,5,-11.179933593600005,0
2023-04-24,40,33.3829588992,36
2023-04-25,87,46.871070720000006,37
2023-04-26,67,34.669687296000006,35
2023-04-27,47,40.6631812096,56
2023-04-28,27,42.625824563200005,53
2023-04-29,2,-23.1847558144,1
2023-04-30,3,-13.248418611200009,0
2023-05-01,22,37.24416768,13
2023-05-02,52,42.157157888,21
2023-05-03,52,55.38097500160001,33
2023-05-04,47,22.951216025600004,20
2023-05-05,62,34.054526464,27
2023-05-06,4,-22.8479981568,3
2023-05-07,3,-11.938165350400006,1
2023-05-08,60,44.408425779199995,21
2023-05-09,40,35.909362688,35
2023-05-10,35,28.9273286656,41
2023-05-11,34,32.5463246848,25
2023-05-12,30,36.4917436416,27
2023-05-13,3,-22.7946612736,0
2023-05-14,2,-12.008601804800005,1
2023-05-15,49,46.177236377599996,27
2023-05-16,46,59.2246465536,27
2023-05-17,45,39.663352012800004,22
2023-05-18,29,30.0801399808,13
2023-05-19,2,18.0623033344,0
2023-05-20,1,-20.2999068672,0
2023-05-21,2,-12.117513523200005,0
2023-05-22,34,23.955064319999998,33
2023-05-23,43,44.365509632,21
2023-05-24,40,35.960182886400005,22
2023-05-25,24,29.221000601600004,35
2023-05-26,41,27.468086374400002,33
2023-05-27,3,-20.279376896000002,0
2023-05-28,2,-10.735374028800006,0
2023-05-29,13,6.892954009599995,8
2023-05-30,36,59.761586176,29
2023-05-31,42,55.882743603200005,20
2023-06-01,33,37.5590044672,22
2023-06-02,34,17.647917567999997,27
2023-06-03,2,-18.916381696000002,1
2023-06-04,2,-11.876980019200007,0
2023-06-05,35,46.19946752,22
2023-06-06,42,62.224963072,31
2023-06-07,49,25.0512630784,22
2023-06-08,34,40.2024675328,31
2023-06-09,32,27.214580736000002,14
2023-06-10,2,-19.2845810688,1
2023-06-11,1,-13.336987340800007,2
2023-06-12,35,51.23754321919999,23
2023-06-13,52,62.316444672,18
2023-06-14,50,52.59440343040001,31
2023-06-15,63,43.9047107584,28
2023-06-16,11,43.684201984,36
2023-06-17,1,-24.0871969792,4
2023-06-18,2,-17.19850106880001,0
2023-06-19,42,7.825642598399995,12
2023-06-20,79,32.74686976,27
2023-06-21,47,37.672193024,38
2023-06-22,51,34.4611844096,26
2023-06-23,43,27.407994982400005,30
2023-06-24,4,-20.899309875199997,0
2023-06-25,1,-10.941856051200004,0
2023-06-26,40,70.0798002176,26
2023-06-27,49,41.390467072,25
2023-06-28,44,47.2498177024,34
2023-06-29,57,51.059574272,23
2023-06-30,46,49.130252288,15
2023-07-01,4,-29.560284160000002,0
2023-07-02,4,-16.255247769600008,0
