,gitbucket/gitbucket,gitlabhq/gitlabhq,gogs/gogs
2016-02-27,0,-9.610245622903133,4
2016-02-28,0,-13.755152821157818,2
2016-02-29,0,51.179969566035936,5
2016-03-01,3,51.347245490770305,2
2016-03-02,1,33.76830289765625,3
2016-03-03,2,36.36862619588281,8
2016-03-04,4,30.698524563251567,16
2016-03-05,10,-10.97133978197968,8
2016-03-06,7,-18.81111452942343,13
2016-03-07,0,25.40403126142344,3
2016-03-08,1,9.457010115095308,1
2016-03-09,5,23.380879386107807,0
2016-03-10,3,86.24227316424063,14
2016-03-11,1,56.82831803679062,16
2016-03-12,2,-20.641047104593753,3
2016-03-13,0,-13.74062371375468,3
2016-03-14,1,29.427388778587506,6
2016-03-15,5,59.801178794464064,17
2016-03-16,6,-10.070986951543752,3
2016-03-17,2,89.64674239459845,1
2016-03-18,0,81.96703114229062,2
2016-03-19,1,-32.86333334643437,1
2016-03-20,1,-11.808031093448427,1
2016-03-21,2,29.49055620373438,4
2016-03-22,2,22.60473957624687,0
2016-03-23,0,33.539028322253124,4
2016-03-24,5,11.805917384529685,0
2016-03-25,0,26.375368561440624,3
2016-03-26,0,-26.710421132548447,2
2016-03-27,5,-6.060301485431246,6
2016-03-28,1,12.461103763876562,0
2016-03-29,1,20.20339231729062,0
2016-03-30,0,46.95975305060625,1
2016-03-31,4,15.32315841515156,0
2016-04-01,6,10.587813358139062,0
2016-04-02,6,-13.36874422257656,0
2016-04-03,2,-11.36866174360781,1
2016-04-04,4,51.1494657899375,3
2016-04-05,0,29.187921576554686,1
2016-04-06,0,80.63609688613906,0
2016-04-07,0,36.854352423342185,0
2016-04-08,1,-13.958341477298433,0
2016-04-09,2,-13.153596973301557,0
2016-04-10,0,-5.564299811017186,0
2016-04-11,6,64.29932229737813,1
2016-04-12,6,68.36414417561718,1
2016-04-13,4,70.91986428120626,0
2016-04-14,6,25.580345435992186,0
2016-04-15,9,-5.133658682673435,0
2016-04-16,5,3.476170528192192,0
2016-04-17,2,-20.14208060023281,0
2016-04-18,0,109.62215110929219,0
2016-04-19,2,24.960539755993743,2
2016-04-20,0,58.65929790753438,1
2016-04-21,0,28.03425933242812,0
2016-04-22,0,17.392662266248436,2
2016-04-23,0,-41.93901947954218,0
2016-04-24,2,-18.699464771615617,0
2016-04-25,0,37.00233430376875,1
2016-04-26,0,43.10329860116093,2
2016-04-27,0,-12.974639162465628,1
2016-04-28,0,49.63695515318594,0
2016-04-29,6,1.4204962370265548,0
2016-04-30,4,-21.276328188384376,0
2016-05-01,0,-11.586711460126558,0
2016-05-02,6,11.414722890225,0
2016-05-03,0,29.059304688493746,0
2016-05-04,0,57.14340602007031,0
2016-05-05,8,22.8137513748625,0
2016-05-06,0,10.107060738006247,4
2016-05-07,0,-18.00131119205625,1
2016-05-08,0,3.066499589792194,0
2016-05-09,0,50.78507604354063,0
2016-05-10,0,24.323812031974995,0
2016-05-11,0,22.69557768545625,4
2016-05-12,0,76.0388368807703,2
2016-05-13,5,24.435711892715617,0
2016-05-14,2,-11.638717379678127,0
2016-05-15,0,-14.02215876968593,0
2016-05-16,0,99.41384788235781,0
2016-05-17,1,-27.883172516704697,0
2016-05-18,1,43.70096632805625,0
2016-05-19,3,55.35303257184844,0
2016-05-20,0,-3.408465526512508,0
2016-05-21,0,-12.8438623430375,0
2016-05-22,1,6.316888301251566,0
2016-05-23,2,47.54710538903125,1
2016-05-24,1,6.461747190882804,1
2016-05-25,6,61.74548968748437,0
2016-05-26,3,-4.920861831264062,0
2016-05-27,2,-11.649247408215622,1
2016-05-28,4,-15.84102326157344,1
2016-05-29,2,4.956190988395312,0
2016-05-30,2,37.257449640393745,4
2016-05-31,2,16.741123838173436,0
2016-06-01,3,30.10196869932969,2
2016-06-02,0,40.31413431553281,0
2016-06-03,0,136.51396274923593,0
2016-06-04,2,-61.90543943816094,0
2016-06-05,0,-22.407443453267174,0
2016-06-06,0,105.00560480455626,0
2016-06-07,0,48.96530907801406,0
2016-06-08,4,47.74583319200313,0
2016-06-09,3,50.20604011211094,0
2016-06-10,1,50.82204745786563,0
2016-06-11,3,-56.1746267199875,0
2016-06-12,1,-26.524312459140617,2
2016-06-13,0,107.49531121397501,0
2016-06-14,0,103.02409154041561,0
2016-06-15,2,91.42582411183437,0
2016-06-16,0,-12.705971092860935,0
2016-06-17,0,93.70545501507813,0
2016-06-18,0,-40.57605319814843,0
2016-06-19,3,-46.218558894954676,0
2016-06-20,0,75.55940301000783,0
2016-06-21,1,53.37973339533593,0
2016-06-22,0,9.607975769512493,0
2016-06-23,0,32.76436910038437,0
2016-06-24,0,-9.12616662076094,1
2016-06-25,10,-32.179763912690625,0
2016-06-26,0,-13.448339209951559,2
2016-06-27,0,54.282973276851564,11
2016-06-28,0,27.333981268656245,0
2016-06-29,0,52.524463705893744,5
2016-06-30,2,31.06271134298906,1
2016-07-01,3,26.068926871634375,5
2016-07-02,7,-35.723325121234375,3
2016-07-03,2,-14.568050695126555,0
2016-07-04,3,42.02984957919219,1
2016-07-05,2,67.43694446054218,0
2016-07-06,0,68.39478054577968,1
2016-07-07,4,28.469207222418746,2
2016-07-08,3,61.84056236308594,1
2016-07-09,11,-35.28375419304375,5
2016-07-10,3,-14.75922859241249,3
2016-07-11,5,45.46213027147344,4
2016-07-12,6,188.26977568746094,0
2016-07-13,3,-16.700108879506274,0
2016-07-14,1,41.31985689939688,0
2016-07-15,0,10.454270364390624,12
2016-07-16,2,-36.73475257357812,6
2016-07-17,0,-23.131328043939057,7
2016-07-18,0,128.37834021157812,0
2016-07-19,1,71.92848268571404,0
2016-07-20,2,78.98247376768593,0
2016-07-21,0,30.609628889021877,5
2016-07-22,0,-18.81563110734531,3
2016-07-23,0,-34.97818329989374,17
2016-07-24,0,2.1603824902328164,2
2016-07-25,3,10.119353084364064,3
2016-07-26,3,57.402556135542184,5
2016-07-27,2,15.25950727576405,1
2016-07-28,3,0.5940552667359356,4
2016-07-29,0,42.180722990851564,1
2016-07-30,3,-32.71116860941406,4
2016-07-31,4,-13.178195654381245,0
2016-08-01,0,51.18192415720469,0
2016-08-02,1,51.010913885189055,0
2016-08-03,2,23.116230002809374,5
2016-08-04,5,58.09168488707188,1
2016-08-05,0,6.531298385403126,3
2016-08-06,3,-25.561460217471875,5
2016-08-07,3,-17.272423938574995,6
2016-08-08,1,39.01100160574063,2
2016-08-09,0,25.29422593458593,9
2016-08-10,1,18.553486541115625,15
2016-08-11,4,44.957604402420316,24
2016-08-12,5,117.39183746057813,6
2016-08-13,10,-29.340626923198442,3
2016-08-14,1,-34.873106300029676,3
2016-08-15,1,74.41138525435937,14
2016-08-16,0,29.460238109740615,8
2016-08-17,0,251.77781096486405,3
2016-08-18,1,1.6462565408921819,1
2016-08-19,0,33.73935265791721,0
2016-08-20,0,-54.99833872738594,0
2016-08-21,0,-31.987302476635932,0
2016-08-22,2,18.585537426551564,0
2016-08-23,0,8.437981062048436,3
2016-08-24,0,14.368825932006246,3
2016-08-25,0,45.50085454814218,2
2016-08-26,1,10.754749029817177,4
2016-08-27,0,-31.48175004534375,8
2016-08-28,2,-10.89832432885781,6
2016-08-29,0,35.107999966135935,2
2016-08-30,3,105.9719246446875,20
2016-08-31,0,32.67008033265156,6
2016-09-01,0,18.857103253737506,7
2016-09-02,0,20.598896710339062,1
2016-09-03,4,-32.49934697647188,2
2016-09-04,0,-17.056552101637497,0
2016-09-05,2,27.53967010669063,0
2016-09-06,0,34.10772356761875,0
2016-09-07,0,76.48297793455781,0
2016-09-08,0,0.7030626989187425,0
2016-09-09,0,14.146765368159379,1
2016-09-10,1,-28.224198262103126,0
2016-09-11,0,-15.665253077795306,0
2016-09-12,2,21.222793993540627,0
2016-09-13,0,94.5223564641625,0
2016-09-14,0,6.854292733581239,0
2016-09-15,0,33.74101695232344,0
2016-09-16,0,28.5052405318375,1
2016-09-17,0,-28.439903510442193,0
2016-09-18,1,-4.01187185922187,0
2016-09-19,1,66.04488368353594,0
2016-09-20,2,74.53328461526718,0
2016-09-21,1,0.3593407737999925,0
2016-09-22,3,34.53256647589375,1
2016-09-23,2,0.6346081213125032,0
2016-09-24,0,-27.18588301636406,0
2016-09-25,2,-8.611916061757807,0
2016-09-26,0,28.1607441296375,0
2016-09-27,0,38.18153415922812,0
2016-09-28,5,21.672709319957804,0
2016-09-29,3,15.278823383609375,0
2016-09-30,1,54.670363194984375,0
2016-10-01,1,-23.103429383903133,0
2016-10-02,1,-7.5158386013734315,0
2016-10-03,3,79.53125488242969,0
2016-10-04,1,38.021232248,0
2016-10-05,2,54.36151846078594,0
2016-10-06,0,71.27863572723594,0
2016-10-07,0,7.147317372440625,0
2016-10-08,0,-30.11659205150781,0
2016-10-09,1,-23.661752019074996,0
2016-10-10,2,60.31118882428906,0
2016-10-11,1,75.29000313899061,0
2016-10-12,2,4.135205244946867,0
2016-10-13,2,61.73978094958906,0
2016-10-14,0,42.75009110402344,0
2016-10-15,0,-5.156233206970313,0
2016-10-16,5,-17.68769183463281,0
2016-10-17,2,84.00929157819688,2
2016-10-18,1,30.142638849351556,0
2016-10-19,0,108.12662177185781,0
2016-10-20,0,55.422754331549996,0
2016-10-21,0,-24.278443271131238,0
2016-10-22,0,-29.781757254465617,0
2016-10-23,0,-26.97029501811875,0
2016-10-24,0,71.70210813972969,0
2016-10-25,0,19.220472311126557,0
2016-10-26,2,27.11320665990781,0
2016-10-27,0,10.655409570937493,0
2016-10-28,0,24.258338241962498,0
2016-10-29,2,-31.902534925537502,0
2016-10-30,0,-7.632486475492183,0
2016-10-31,3,30.74621181047969,0
2016-11-01,7,65.20797778088125,0
2016-11-02,1,10.772640817378118,0
2016-11-03,1,35.69382816126719,0
2016-11-04,1,65.53582214960312,0
2016-11-05,0,-36.0277886470625,0
2016-11-06,2,-8.561107581032804,0
2016-11-07,1,37.787009623895315,0
2016-11-08,4,35.85854201071875,0
2016-11-09,1,7.62233837789843,0
2016-11-10,0,75.61917331024688,0
2016-11-11,2,9.55761209204531,0
2016-11-12,1,-6.723277641176566,0
2016-11-13,0,-23.223035413435934,0
2016-11-14,1,44.45042131993907,0
2016-11-15,0,36.62844726388437,0
2016-11-16,1,153.54119129596404,0
2016-11-17,0,167.07437374196093,0
2016-11-18,0,35.71361356633125,0
2016-11-19,3,-61.26909457707029,0
2016-11-20,0,-38.24985484202186,2
2016-11-21,0,130.8491929822047,0
2016-11-22,0,95.28233599363281,0
2016-11-23,0,-3.6031204787328193,0
2016-11-24,1,-10.887243750303128,4
2016-11-25,2,5.440371810981247,0
2016-11-26,7,-38.77516503453126,0
2016-11-27,7,-21.219967053503122,0
2016-11-28,1,37.892339618506256,0
2016-11-29,1,22.165611342374987,0
2016-11-30,3,81.1815920474578,0
2016-12-01,2,23.60008075335311,0
2016-12-02,0,33.148249947796884,0
2016-12-03,1,-27.222785382714065,0
2016-12-04,2,-12.885140724131247,0
2016-12-05,0,33.767150609790626,0
2016-12-06,1,46.59362386370937,0
2016-12-07,0,34.438306707148435,0
2016-12-08,4,44.32631149987656,1
2016-12-09,2,26.361432642050005,0
2016-12-10,4,-10.18946696643438,0
2016-12-11,5,-20.334334878945306,0
2016-12-12,7,66.33354089032031,0
2016-12-13,0,45.38797452439374,0
2016-12-14,3,27.154552447487504,0
2016-12-15,0,74.6091761841625,0
2016-12-16,0,124.89929951892344,0
2016-12-17,2,-54.240705470667194,0
2016-12-18,4,-27.172661672281237,0
2016-12-19,5,84.3180763826422,0
2016-12-20,0,34.68581525957656,0
2016-12-21,0,124.28884567116405,26
2016-12-22,2,-11.632336226917204,16
2016-12-23,1,-9.52753515860936,5
2016-12-24,0,-31.416155484068753,7
2016-12-25,0,-27.82779061979688,0
2016-12-26,1,14.336005446445316,0
2016-12-27,9,38.40273344074218,6
2016-12-28,6,33.08342047858281,0
2016-12-29,2,-1.0182591182546972,0
2016-12-30,2,-11.040863194771877,0
2016-12-31,0,39.02801730718281,0
2017-01-01,0,-26.22917934739688,1
2017-01-02,1,15.852513304956256,0
2017-01-03,9,54.565204405265625,3
2017-01-04,6,38.7098734513453,0
2017-01-05,6,22.708748361781247,0
2017-01-06,4,20.324592493584376,0
2017-01-07,1,-28.42221521816718,0
2017-01-08,5,-12.482561737367185,0
2017-01-09,0,218.0471242064625,0
2017-01-10,2,-23.81806076818752,0
2017-01-11,5,-18.126304262128116,0
2017-01-12,3,14.725823137392197,0
2017-01-13,6,17.53343753504531,0
2017-01-14,3,-24.33098581409844,0
2017-01-15,2,20.65579822836407,0
2017-01-16,6,20.76687971823906,0
2017-01-17,2,41.05644508222499,0
2017-01-18,0,34.09703226537499,0
2017-01-19,1,38.41873403797344,0
2017-01-20,0,14.252225653996874,0
2017-01-21,2,9.64088979977656,0
2017-01-22,1,2.427696341734375,2
2017-01-23,1,24.1238658047625,4
2017-01-24,1,48.43582608873437,1
2017-01-25,2,62.32247070071094,5
2017-01-26,1,27.24605697334062,3
2017-01-27,0,36.82388073752969,3
2017-01-28,5,-36.65721457530625,11
2017-01-29,1,-23.71472159777656,3
2017-01-30,0,51.53153195199063,7
2017-01-31,3,182.17081306003593,3
2017-02-01,0,-33.899270268109376,4
2017-02-02,0,31.293634344512505,3
2017-02-03,0,95.88064921679845,1
2017-02-04,1,-52.31311664297499,0
2017-02-05,0,-21.362228750246864,0
2017-02-06,3,106.71840674414062,1
2017-02-07,2,74.70136067597187,7
2017-02-08,2,13.115615144825,3
2017-02-09,1,43.21463029445938,7
2017-02-10,0,44.850685226071874,17
2017-02-11,4,-43.43090512765937,7
2017-02-12,5,-22.53482818950937,4
2017-02-13,0,68.85349689428907,7
2017-02-14,4,58.775017602928116,17
2017-02-15,4,49.82930765572187,15
2017-02-16,1,77.08554105201719,6
2017-02-17,0,29.706221775326554,13
2017-02-18,3,-51.73500948389375,16
2017-02-19,0,-27.01748534924843,11
2017-02-20,12,72.58247225708594,8
2017-02-21,2,36.60662411450156,10
2017-02-22,0,61.316623849987494,5
2017-02-23,1,75.28383291765937,12
2017-02-24,3,29.170364693440625,8
2017-02-25,0,-41.21594375571563,1
2017-02-26,3,-25.48813533197655,3
2017-02-27,0,46.594385644057816,2
2017-02-28,2,38.847710886615616,22
2017-03-01,0,53.306696414864064,4
2017-03-02,5,59.86070835120156,3
2017-03-03,4,11.764449725806244,2
2017-03-04,0,-32.72107938373594,2
2017-03-05,0,-0.5686579651515586,4
2017-03-06,2,157.37689643091562,1
2017-03-07,3,42.5298855348078,7
2017-03-08,1,39.2397647270125,3
2017-03-09,3,21.44012444230313,6
2017-03-10,2,-9.520953808321877,9
2017-03-11,7,-32.398898386190616,9
