,JuliaLang/julia,python/cpython,rust-lang/rust
2012-06-12,2,5,2.9990196223999988
2012-06-13,3,6,23.376128
2012-06-14,9,8,11.753683763200002
2012-06-15,2,25,36.134240870400006
2012-06-16,7,16,0.4016891904000026
2012-06-17,25,28,-7.950499635200002
2012-06-18,27,13,3.9140891647999982
2012-06-19,43,7,11.0424773632
2012-06-20,18,12,8.836946227199999
2012-06-21,20,26,47.641322496
2012-06-22,10,38,3.7412567040000013
2012-06-23,8,66,-6.0254788608
2012-06-24,11,95,-3.1592592384000007
2012-06-25,5,27,19.89905152
2012-06-26,12,26,24.613689139199998
2012-06-27,22,16,2.7911198719999994
2012-06-28,16,14,16.336620851199996
2012-06-29,27,23,42.939270553600004
2012-06-30,20,34,-0.14472959999999802
2012-07-01,33,14,-7.840371097600004
2012-07-02,13,9,15.161279999999996
2012-07-03,18,20,21.9186448384
2012-07-04,11,3,13.470769664000002
2012-07-05,13,5,12.8358130688
2012-07-06,20,7,40.1379513344
2012-07-07,8,26,0.670211584000004
2012-07-08,18,33,16.345091276799998
2012-07-09,17,29,24.898846617599997
2012-07-10,14,8,37.8281499648
2012-07-11,11,11,23.788660019199998
2012-07-12,17,8,4.0947352575999965
2012-07-13,17,21,29.918200831999997
2012-07-14,7,9,16.8391696384
2012-07-15,4,23,-11.2254137344
2012-07-16,15,21,0.052866867199997
2012-07-17,5,17,5.308121804800001
2012-07-18,12,13,19.524133171200003
2012-07-19,4,12,8.239830835200003
2012-07-20,7,23,5.544722739199999
2012-07-21,19,20,-5.174797516799998
2012-07-22,11,14,-5.337059225599999
2012-07-23,14,21,16.7354251264
2012-07-24,7,9,36.851611648
2012-07-25,6,13,37.127943168
2012-07-26,6,6,10.5179254784
2012-07-27,16,8,10.206304460799998
2012-07-28,12,11,2.5089665024
2012-07-29,12,16,-8.271227392000002
2012-07-30,7,20,12.196755148799998
2012-07-31,9,15,27.194649599999998
2012-08-01,16,16,18.225655296000003
2012-08-02,15,11,7.793758924800002
2012-08-03,11,19,43.6292675584
2012-08-04,14,17,-8.388171366399998
2012-08-05,9,24,-5.654628147200004
2012-08-06,12,9,14.321272422399996
2012-08-07,18,4,34.2941326336
2012-08-08,29,6,17.235860172800002
2012-08-09,4,16,13.703563776
2012-08-10,16,8,9.508947968
2012-08-11,12,20,1.727491584000001
2012-08-12,6,27,-3.0808062976000006
2012-08-13,14,16,17.613978828799997
2012-08-14,8,25,38.9541668864
2012-08-15,9,26,19.236574105600003
2012-08-16,6,8,11.7857758208
2012-08-17,30,12,15.4034036736
2012-08-18,16,22,-2.5334862848000004
2012-08-19,12,13,-8.909345484800003
2012-08-20,17,29,4.478924492799997
2012-08-21,4,12,21.988081049599998
2012-08-22,7,7,17.452460134400003
2012-08-23,5,12,30.5248278528
2012-08-24,16,38,20.483725414400002
2012-08-25,9,14,17.5315137536
2012-08-26,2,1,0.7924850687999978
2012-08-27,7,7,18.154960896
2012-08-28,18,19,7.433221119999999
2012-08-29,16,10,12.556024319999999
2012-08-30,10,8,9.147799244800002
2012-08-31,6,10,40.8143260672
2012-09-01,3,15,-4.068565094399997
2012-09-02,6,13,2.6230585343999984
2012-09-03,13,10,5.2825988096
2012-09-04,9,0,26.9907830784
2012-09-05,6,7,12.130065100800001
2012-09-06,23,12,10.0365297664
2012-09-07,9,8,16.7146743808
2012-09-08,7,19,17.782640640000004
2012-09-09,6,21,-5.982799974399999
2012-09-10,20,54,20.576881459199996
2012-09-11,7,20,3.6382880767999985
2012-09-12,17,21,19.4947410944
2012-09-13,18,4,18.305084928
2012-09-14,13,5,1.5431209983999992
2012-09-15,8,9,10.286819737599998
2012-09-16,6,0,-0.9577868287999998
2012-09-17,7,6,-1.6412967936000014
2012-09-18,6,4,19.9840034816
2012-09-19,11,6,20.6286788608
2012-09-20,13,25,32.8721398784
2012-09-21,19,20,-7.866868019199998
2012-09-22,12,8,6.9666305023999975
2012-09-23,3,20,3.1701741568
2012-09-24,2,20,6.179283046399999
2012-09-25,13,39,20.3130554368
2012-09-26,3,5,39.583431168000004
2012-09-27,10,5,29.083960832000002
2012-09-28,1,29,30.8780289024
2012-09-29,2,59,3.3877060607999994
2012-09-30,1,59,-8.150272102400004
2012-10-01,17,43,14.217405951999996
2012-10-02,17,24,24.506980249599998
2012-10-03,7,19,1.7353617408000002
2012-10-04,3,38,38.645144371200004
2012-10-05,14,27,15.950901862400002
2012-10-06,27,53,10.5141929984
2012-10-07,3,36,0.24754257919999745
2012-10-08,9,9,11.396442521599997
2012-10-09,16,32,0.9414046719999973
2012-10-10,9,24,9.7935710208
2012-10-11,21,20,67.301426176
2012-10-12,18,29,20.850018816000006
2012-10-13,5,12,6.189996646399997
2012-10-14,7,6,-13.021460172800003
2012-10-15,6,1,1.8198000639999972
2012-10-16,17,50,-3.568491827200001
2012-10-17,10,35,19.2212330496
2012-10-18,19,11,13.0333828096
2012-10-19,15,25,0.5442628608000035
2012-10-20,21,15,-4.313996902399996
2012-10-21,10,28,14.5240928256
2012-10-22,11,13,11.5377654784
2012-10-23,9,24,25.103434649599997
2012-10-24,8,6,1.8369940479999993
2012-10-25,11,5,17.4747459584
2012-10-26,10,17,-7.444801024
2012-10-27,33,41,1.6320218111999978
2012-10-28,16,53,-0.8375347200000007
2012-10-29,11,10,2.1283908607999997
2012-10-30,4,11,9.1557028864
2012-10-31,28,79,2.043032268800002
2012-11-01,21,29,4.9231506432000005
2012-11-02,4,9,7.026075955200001
2012-11-03,13,45,4.613272576000001
2012-11-04,8,29,8.0048996352
2012-11-05,21,14,7.3588769792
2012-11-06,23,16,-3.890676633600001
2012-11-07,5,8,9.116501401599999
2012-11-08,17,27,-0.3288968191999997
2012-11-09,12,5,2.8955400191999994
2012-11-10,2,17,-3.1040070656
2012-11-11,0,57,-0.8156545024000001
2012-11-12,9,14,-0.43725813759999954
2012-11-13,12,6,24.8318989312
2012-11-14,14,16,8.0699282432
2012-11-15,1,12,13.6629984256
2012-11-16,22,4,26.4641206272
2012-11-17,4,31,0.1522315263999996
2012-11-18,13,39,16.201492377599997
2012-11-19,12,2,2.457632768
2012-11-20,17,13,1.1330610175999976
2012-11-21,21,13,15.225640857599998
2012-11-22,24,10,-7.9175491584
2012-11-23,4,19,2.7682648063999995
2012-11-24,5,6,6.691462246400002
2012-11-25,5,6,1.1607149568000015
2012-11-26,21,8,3.2425088000000004
2012-11-27,12,9,7.347321548800001
2012-11-28,18,24,9.7959223296
2012-11-29,17,28,28.9566056448
2012-11-30,8,5,8.5585238016
2012-12-01,4,2,3.050167295999998
2012-12-02,4,32,-5.513408204800001
2012-12-03,9,16,-1.0105969664000014
2012-12-04,19,7,4.671248793599999
2012-12-05,11,9,4.1056484352
2012-12-06,19,6,28.0196862976
2012-12-07,15,2,27.2565131264
2012-12-08,30,26,5.621032550400001
2012-12-09,30,28,-3.750014259200002
2012-12-10,15,19,3.2667508735999977
2012-12-11,25,13,15.602771353599998
2012-12-12,17,6,4.407858892799999
2012-12-13,28,8,10.393939660799997
2012-12-14,38,12,27.6851068928
2012-12-15,16,20,3.8217009152000028
2012-12-16,14,19,4.4825634816
2012-12-17,16,31,15.777105203199998
2012-12-18,16,19,20.23744512
2012-12-19,7,13,4.373463654399998
2012-12-20,15,7,3.3188888575999975
2012-12-21,24,12,29.6101414912
2012-12-22,6,9,-0.876752076799999
2012-12-23,14,25,9.677303295999998
2012-12-24,10,19,-0.398070272
2012-12-25,3,30,14.5920421888
2012-12-26,3,21,-8.221517107199999
2012-12-27,16,36,3.5138909183999996
2012-12-28,12,17,10.45285376
2012-12-29,1,19,6.214222131200002
2012-12-30,10,10,6.392001843200001
2012-12-31,11,19,-3.3093602303999994
2013-01-01,9,39,1.6607008767999991
2013-01-02,32,38,2.9124328448000005
2013-01-03,18,16,4.8906658816
2013-01-04,25,14,0.6922199039999999
2013-01-05,32,12,4.289091276800001
2013-01-06,17,8,1.963048960000001
2013-01-07,15,7,17.3677018112
2013-01-08,44,22,19.5396979712
2013-01-09,37,6,17.4607880192
2013-01-10,28,32,13.327446016
2013-01-11,42,60,18.1996937216
2013-01-12,39,36,5.911343308799999
2013-01-13,26,27,15.461799014399997
2013-01-14,52,10,11.237921587199999
2013-01-15,26,31,9.359019007999999
2013-01-16,13,16,1.6592465919999988
2013-01-17,18,15,-4.538368
2013-01-18,21,13,29.877390335999998
2013-01-19,15,24,-9.366568652799998
2013-01-20,3,16,18.5990940672
2013-01-21,13,23,2.7698809856000004
2013-01-22,32,23,16.4316611584
2013-01-23,20,10,42.6579367936
2013-01-24,34,16,30.4390933504
2013-01-25,29,50,20.040346009599997
2013-01-26,33,24,7.650108108799998
2013-01-27,5,21,-12.022701056000002
2013-01-28,6,10,17.403833241599997
2013-01-29,8,41,33.5685673984
2013-01-30,2,3,26.2092650496
2013-01-31,0,17,23.9413644288
2013-02-01,2,33,28.3798557696
2013-02-02,12,67,-0.7736217599999975
2013-02-03,17,20,15.271355289599999
2013-02-04,13,30,8.865806028799998
2013-02-05,22,15,9.056041369599999
2013-02-06,26,7,11.519739392
2013-02-07,23,26,11.5541755904
2013-02-08,24,12,27.9020481536
2013-02-09,24,43,7.982626304000002
2013-02-10,39,35,10.337850368
2013-02-11,37,18,2.1916444671999997
2013-02-12,35,21,6.195277004799999
2013-02-13,22,17,31.7332513792
2013-02-14,16,1,12.096196505600002
2013-02-15,15,12,32.3541198848
2013-02-16,12,14,25.7742947328
2013-02-17,16,10,5.9121634304
2013-02-18,13,16,4.229225267199999
2013-02-19,39,10,40.222781235199996
2013-02-20,43,21,-9.6828900352
2013-02-21,8,18,19.833240063999995
2013-02-22,14,13,8.418184704000002
2013-02-23,14,52,-2.1719342079999997
2013-02-24,8,4,-4.315761049599999
2013-02-25,16,13,8.1278519296
2013-02-26,12,19,49.4511388672
2013-02-27,18,13,18.972240691200007
2013-02-28,12,9,13.0103187456
2013-03-01,21,19,8.5612188672
2013-03-02,22,8,21.858617856
2013-03-03,17,7,17.1065281536
2013-03-04,35,18,8.025814118399998
2013-03-05,27,20,14.527147110399998
2013-03-06,37,16,21.927575142400002
2013-03-07,55,21,36.1878199296
2013-03-08,25,13,16.718282342400002
2013-03-09,18,25,-6.652116172800001
2013-03-10,20,14,5.6002067455999995
2013-03-11,20,32,32.1700461568
2013-03-12,18,13,25.657903616
2013-03-13,18,17,-0.5315093504000004
2013-03-14,17,11,17.6622754816
2013-03-15,19,9,7.357512806400003
2013-03-16,39,37,10.951636992000001
2013-03-17,16,10,-6.599724441600001
2013-03-18,22,20,10.252058214399998
2013-03-19,33,71,29.0241616896
2013-03-20,21,37,19.852522803200003
2013-03-21,15,26,20.513767424
2013-03-22,13,14,37.998404096
2013-03-23,18,57,-0.1567804415999987
2013-03-24,12,16,-5.0649451520000035
2013-03-25,25,7,10.490551603199997
2013-03-26,18,20,48.6932332544
2013-03-27,19,5,45.7103342592
2013-03-28,13,17,9.6564646912
2013-03-29,11,14,32.0744819712
2013-03-30,13,25,-2.3140017152
2013-03-31,10,14,-0.7930502144000044
2013-04-01,18,13,6.218460979199996
2013-04-02,24,7,-0.3234321408000014
2013-04-03,34,23,18.4224548864
2013-04-04,30,7,9.957700300800004
2013-04-05,21,9,8.848544972800001
2013-04-06,8,22,6.809011609600002
2013-04-07,13,19,1.686513766400001
2013-04-08,14,10,16.5218665472
2013-04-09,12,23,6.529806540800001
2013-04-10,16,9,39.4153336832
2013-04-11,23,17,10.294653952
2013-04-12,12,21,13.404557107199999
2013-04-13,9,26,11.722333593599998
2013-04-14,7,59,5.1795093504
2013-04-15,8,9,14.714274713599998
2013-04-16,5,9,12.69347072
2013-04-17,20,23,-3.487657779199999
2013-04-18,13,6,48.702848
2013-04-19,10,13,34.096629043200004
2013-04-20,7,15,27.4232034304
2013-04-21,7,12,-1.9142978560000046
2013-04-22,12,8,16.346545868799996
2013-04-23,5,12,25.5728531456
2013-04-24,17,5,16.430518374400002
2013-04-25,10,2,11.044434636799997
2013-04-26,11,3,5.3263946751999995
2013-04-27,20,0,1.0268235776000019
2013-04-28,30,17,30.42671872
2013-04-29,11,5,30.27832576
2013-04-30,13,20,38.1430470656
2013-05-01,29,9,20.8424802304
2013-05-02,17,1,37.1170786304
2013-05-03,50,7,25.347878195199996
2013-05-04,14,20,-0.09275299840000173
2013-05-05,2,8,0.9571620863999968
2013-05-06,10,23,13.537019084799999
2013-05-07,20,15,42.746891776
2013-05-08,17,7,10.979103334400001
2013-05-09,20,6,49.1041321984
2013-05-10,7,7,13.152520704000004
2013-05-11,20,13,7.8014197759999995
2013-05-12,6,25,5.778663321599996
2013-05-13,14,11,21.026222079999997
2013-05-14,11,5,53.301809561599995
2013-05-15,31,12,47.9390514176
2013-05-16,15,16,2.6133042175999996
2013-05-17,26,19,19.424478207999996
2013-05-18,8,14,19.463798783999998
2013-05-19,8,13,2.0670039039999963
2013-05-20,18,24,49.8166680576
2013-05-21,22,8,14.4521204736
2013-05-22,20,9,3.3136328703999993
2013-05-23,11,6,13.900333772800002
2013-05-24,6,7,22.355659776
2013-05-25,2,19,0.43242977279999906
2013-05-26,2,1,9.1229580288
2013-05-27,16,4,13.627471564799999
2013-05-28,19,27,24.339259904000002
2013-05-29,8,16,22.028748902400004
2013-05-30,12,2,32.5936572416
2013-05-31,13,12,12.9710252032
2013-06-01,6,7,21.0702111744
2013-06-02,15,4,5.457353523199998
2013-06-03,11,2,1.3212476415999976
2013-06-04,27,17,4.617460121599999
2013-06-05,19,8,27.497113088
2013-06-06,19,0,24.7278299136
2013-06-07,13,8,15.344986521600003
2013-06-08,10,7,27.2664384512
2013-06-09,1,10,-2.583742464
2013-06-10,14,9,29.163923353599998
2013-06-11,14,8,13.540581273599999
2013-06-12,30,9,29.639350374399996
2013-06-13,27,9,18.78075904
2013-06-14,35,16,14.1865505792
2013-06-15,35,28,28.3087234048
