,grafana/grafana,elastic/kibana,getsentry/sentry
2021-11-06,2,2,-4.9063034753000005
2021-11-07,1,2,-3.576489108506247
2021-11-08,16,36,15.604462571250005
2021-11-09,28,54,27.32264328770313
2021-11-10,25,43,26.54576114356719
2021-11-11,27,69,22.723208410206247
2021-11-12,20,8,12.51417895653125
2021-11-13,1,1,-2.6040202235515615
2021-11-14,2,0,-3.5651796912703086
2021-11-15,26,47,28.59244372746407
2021-11-16,23,60,11.017208131968752
2021-11-17,36,35,8.452300558368751
2021-11-18,31,39,13.909803876135939
2021-11-19,36,40,9.721951875146877
2021-11-20,2,1,-2.8693650095890604
2021-11-21,0,2,-2.365786024729685
2021-11-22,17,36,17.39486390864219
2021-11-23,25,49,27.846900494015628
2021-11-24,36,45,29.004111286885937
2021-11-25,16,25,8.004658832721873
2021-11-26,20,6,4.344024022751562
2021-11-27,0,2,-3.741985174115623
2021-11-28,0,1,-2.3833747360187454
2021-11-29,31,40,19.279054031214066
2021-11-30,16,48,22.515192043953128
2021-12-01,25,49,25.29229950083281
2021-12-02,21,38,29.372043068854687
2021-12-03,14,40,14.455726865309373
2021-12-04,0,3,-5.609375502643751
2021-12-05,0,0,-3.333402435323434
2021-12-06,14,36,34.61963005375001
2021-12-07,10,59,8.417770199171878
2021-12-08,10,47,8.377914883339065
2021-12-09,10,40,31.845398812346875
2021-12-10,4,10,14.831663347125001
2021-12-11,0,0,-4.470989162085937
2021-12-12,0,0,-3.2286173657546855
2021-12-13,18,40,6.808397313750005
2021-12-14,27,37,42.37693900842188
2021-12-15,20,37,32.67312132270156
2021-12-16,18,34,37.884635917793744
2021-12-17,17,35,8.576763514720309
2021-12-18,2,1,-6.425750210871874
2021-12-19,1,0,-3.882993578770308
2021-12-20,23,31,9.25660156871407
2021-12-21,20,49,9.624834114109381
2021-12-22,11,36,7.354906775223441
2021-12-23,9,25,10.49891688452344
2021-12-24,2,3,-3.460172170854686
2021-12-25,0,0,-1.94612318538281
2021-12-26,0,2,-1.1365298931109356
2021-12-27,4,12,-0.7707897674999975
2021-12-28,6,13,0.37054555506250186
2021-12-29,1,4,3.3685268666156265
2021-12-30,4,5,0.18525172636093812
2021-12-31,0,2,-0.5348437601140622
2022-01-01,0,2,-0.29724643550312474
2022-01-02,0,0,-0.12726674999999965
2022-01-03,8,4,17.9017084875
2022-01-04,24,25,22.12014150375
2022-01-05,19,28,22.722894889484373
2022-01-06,14,23,19.74923419915156
2022-01-07,26,4,16.330911276840624
2022-01-08,0,0,-4.715400352535937
2022-01-09,0,0,-2.7899432249999974
2022-01-10,21,36,29.970989667500003
2022-01-11,18,37,20.198594830718754
2022-01-12,15,45,21.736404989478125
2022-01-13,19,29,20.27000042823125
2022-01-14,14,27,12.130322700440626
2022-01-15,0,2,-4.174305534190624
2022-01-16,0,0,-3.2093665532546836
2022-01-17,19,24,11.785574157500005
2022-01-18,15,44,15.841636739750005
2022-01-19,19,28,24.009522769709378
2022-01-20,19,45,21.936215157679687
2022-01-21,22,3,18.520831298123436
2022-01-22,1,0,-4.432915496465625
2022-01-23,1,3,-3.179284083662497
2022-01-24,17,28,14.848054662464067
2022-01-25,17,45,35.62717478903125
2022-01-26,15,27,20.962155784700002
2022-01-27,21,41,37.001474188629686
2022-01-28,17,35,17.249314455071872
2022-01-29,1,0,-6.751824477095312
2022-01-30,0,1,-3.9718357363781216
2022-01-31,30,57,19.25355007371407
2022-02-01,22,65,21.63972743748438
2022-02-02,25,36,21.62564021302969
2022-02-03,33,33,17.111021048426565
2022-02-04,26,34,15.373876115607812
2022-02-05,1,2,-3.3966519844359357
2022-02-06,0,0,-3.276958588398434
2022-02-07,25,32,19.814836607500006
2022-02-08,39,34,21.084088923656253
2022-02-09,40,35,14.094416269553125
2022-02-10,36,49,15.30749460639375
2022-02-11,33,41,13.271793135920312
2022-02-12,0,2,-4.528926574154687
2022-02-13,0,0,-2.6605830542859343
2022-02-14,1,35,29.17762241492813
2022-02-15,27,43,33.46781646990625
2022-02-16,25,48,21.61689544006875
2022-02-17,30,43,14.755940589304686
2022-02-18,28,2,11.365831509004687
2022-02-19,2,0,-5.068000934999997
2022-02-20,0,0,-3.1136882331468705
2022-02-21,17,14,6.786257441250005
2022-02-22,13,22,21.323571239015628
2022-02-23,20,37,45.71002916929219
2022-02-24,25,34,19.61970900544687
2022-02-25,22,4,18.55534221941562
2022-02-26,1,0,-5.119987974520313
2022-02-27,0,1,-3.6756656056109334
2022-02-28,17,30,24.463043433750006
2022-03-01,18,34,35.30932109785938
2022-03-02,27,24,36.14613041480156
2022-03-03,33,40,32.80581502710625
2022-03-04,23,32,29.298321003031248
2022-03-05,0,0,-5.6092227901109375
2022-03-06,0,1,-5.286571463914058
2022-03-07,8,39,42.40740809871407
2022-03-08,11,41,22.60047941107813
2022-03-09,11,59,21.62940300965469
2022-03-10,12,46,15.688260167640626
2022-03-11,11,3,21.375027012314064
2022-03-12,1,0,-3.7639754373171845
2022-03-13,0,0,-4.251528910412494
2022-03-14,17,37,33.19400978989219
2022-03-15,18,61,38.210613101281254
2022-03-16,21,56,24.168903414128124
2022-03-17,19,38,26.592511732718748
2022-03-18,17,42,24.348402544598436
2022-03-19,1,2,-7.625720461514061
2022-03-20,0,1,-4.5170422600531195
2022-03-21,25,51,17.866040827392194
2022-03-22,19,36,18.437064196437504
2022-03-23,22,39,22.71339283101875
2022-03-24,18,64,23.09239439941875
2022-03-25,12,9,15.80150329631875
2022-03-26,4,0,-4.708436252721874
2022-03-27,0,3,-3.4109007936499967
2022-03-28,0,59,28.741824591250005
2022-03-29,23,79,48.124913312921876
2022-03-30,26,58,51.84100003988594
2022-03-31,31,50,17.64301541098593
2022-04-01,24,40,23.579090221540625
2022-04-02,2,3,-7.229895056135936
2022-04-03,0,0,-5.034303206306243
2022-04-04,28,37,38.44755490121407
2022-04-05,32,27,40.98472664526563
2022-04-06,35,32,19.971958356557813
2022-04-07,19,44,43.97583738965781
2022-04-08,22,6,18.11917079090625
2022-04-09,0,1,-8.187651083756247
2022-04-10,0,1,-4.94595261916562
2022-04-11,15,41,23.55405355496407
2022-04-12,33,39,27.567314070843757
2022-04-13,27,46,25.215558327490626
2022-04-14,23,52,22.919465445821874
2022-04-15,13,21,10.009870004645313
2022-04-16,0,5,-4.783667846306248
2022-04-17,0,2,-3.503594958506245
2022-04-18,4,28,25.601012788750005
2022-04-19,13,63,41.29111417232813
2022-04-20,41,39,35.55297074701406
2022-04-21,35,29,22.675969999814058
2022-04-22,22,5,16.31788247963125
2022-04-23,2,0,-6.8479645935937485
2022-04-24,2,1,-4.114243156126557
2022-04-25,19,16,44.05796732746407
2022-04-26,22,33,27.960291420562502
2022-04-27,24,36,34.437836404025
2022-04-28,38,29,30.427922439925
2022-04-29,28,28,29.317345427470315
2022-04-30,0,1,-8.722678690989062
2022-05-01,0,1,-5.073598298362494
2022-05-02,22,25,12.452184838750007
2022-05-03,26,36,40.595477144515634
2022-05-04,31,55,25.458672745264067
2022-05-05,36,27,36.590360385835936
2022-05-06,24,34,14.354423528381249
2022-05-07,0,0,-4.0993316434953115
2022-05-08,1,1,-3.5258648463656215
2022-05-09,6,27,36.89870754750001
2022-05-10,4,35,40.598469748
2022-05-11,8,48,33.52865099747187
2022-05-12,13,46,28.991435633867184
2022-05-13,8,2,16.13507429237656
2022-05-14,0,0,6.341128687809379
2022-05-15,2,3,-4.992764993623433
2022-05-16,28,35,37.99829419187657
2022-05-17,35,50,29.761661378089066
2022-05-18,29,53,34.937549719328125
2022-05-19,30,45,27.044477014154687
2022-05-20,27,51,24.348599967646877
2022-05-21,5,0,-8.313753981756248
2022-05-22,4,1,-4.9036331668671815
2022-05-23,62,51,18.54254779648126
2022-05-24,36,70,28.151233202057817
2022-05-25,39,61,26.520506473162502
2022-05-26,36,28,24.032085518998436
2022-05-27,9,2,2.948223096142188
2022-05-28,1,0,-4.990044020809372
2022-05-29,0,0,-3.1139416586859325
2022-05-30,24,28,22.864202020000008
2022-05-31,39,38,24.782814474906253
2022-06-01,35,32,43.53918905094375
2022-06-02,37,25,27.014058828048434
2022-06-03,32,33,28.267220700329688
2022-06-04,5,1,-6.929678808770314
2022-06-05,3,1,-4.610387087859371
2022-06-06,15,31,31.757050981250007
2022-06-07,33,52,30.95770012085938
2022-06-08,31,40,28.63242055539844
2022-06-09,38,44,12.146857369942186
2022-06-10,29,8,7.443342692692189
2022-06-11,3,0,-5.3041115535703085
2022-06-12,0,0,-3.312767191809369
2022-06-13,32,46,32.723874316214065
2022-06-14,40,45,31.669199833203127
2022-06-15,24,49,38.188764764664064
2022-06-16,25,34,41.77614108760781
2022-06-17,34,25,2.548275800893748
2022-06-18,1,1,-5.3630321829374985
2022-06-19,0,2,-4.169386623003119
2022-06-20,30,34,7.979347418750009
2022-06-21,30,36,37.480064220703134
2022-06-22,40,28,38.38563212341406
2022-06-23,29,52,32.87142265796719
2022-06-24,21,24,22.47656211760156
2022-06-25,1,2,-7.797802829234374
2022-06-26,0,5,-4.409235930946871
2022-06-27,29,28,46.87401172621407
2022-06-28,22,49,29.546292198078127
2022-06-29,34,57,48.026833694714064
2022-06-30,27,55,31.672209026573434
2022-07-01,2,6,-5.921778781507811
2022-07-02,0,1,-6.097320657457808
2022-07-03,0,1,-4.048884803614055
2022-07-04,17,22,2.0739577250000094
2022-07-05,14,53,26.114491387968755
2022-07-06,39,39,40.862511276625
2022-07-07,46,42,21.58733363479531
2022-07-08,27,50,16.183607826331247
2022-07-09,1,3,-4.9868213085718756
2022-07-10,0,2,-3.478766222643746
2022-07-11,19,45,42.52175015625001
2022-07-12,20,49,34.553865418671876
2022-07-13,20,46,37.272168519867186
2022-07-14,37,51,29.048230648989062
2022-07-15,22,5,25.14454217964375
2022-07-16,1,2,-8.43964786915156
2022-07-17,1,1,-4.998631733842181
2022-07-18,24,54,23.47331355371407
2022-07-19,37,52,26.507332305546882
2022-07-20,33,53,36.26740849599219
2022-07-21,22,47,29.846504077823436
2022-07-22,23,54,24.676382568789062
2022-07-23,7,1,-7.9763312888968745
2022-07-24,3,2,-3.6131588237218706
2022-07-25,31,78,21.760590551250008
2022-07-26,28,70,31.98139173107813
2022-07-27,32,44,41.10450680127969
2022-07-28,22,48,39.265729889178125
2022-07-29,18,31,32.36198222011093
2022-07-30,0,1,-9.54350398838125
2022-07-31,0,1,-5.463425892435932
2022-08-01,30,38,15.263690818234382
2022-08-02,30,51,54.16872096082344
2022-08-03,42,62,51.83982358502344
2022-08-04,18,43,31.84816148642031
2022-08-05,5,7,9.552553311024997
2022-08-06,0,1,-8.003819818381245
2022-08-07,0,1,-4.939630794009367
2022-08-08,30,48,42.57105178375001
2022-08-09,26,58,31.65452096145313
2022-08-10,37,40,31.740874325145313
2022-08-11,34,30,38.11453141767656
2022-08-12,26,34,27.292383610635937
2022-08-13,2,3,-7.054724919357811
2022-08-14,0,4,-5.432982875718745
2022-08-15,9,31,36.216063985000005
2022-08-16,21,38,47.02172319753126
2022-08-17,21,32,39.3404813882375
2022-08-18,27,29,18.779080544223437
2022-08-19,15,3,27.30704440057813
2022-08-20,0,3,-7.832906043267185
2022-08-21,0,2,-5.285641669860931
2022-08-22,30,31,0.36877251992813287
2022-08-23,22,46,0.7335335193750083
2022-08-24,26,31,-2.958797983031243
2022-08-25,28,24,-2.028051765956245
2022-08-26,34,24,-1.2982099292140592
2022-08-27,1,3,-0.7462366883546855
2022-08-28,1,1,-0.4290420543093738
2022-08-29,12,29,79.89457831246406
2022-08-30,19,42,35.917351962937495
2022-08-31,21,32,43.928131337793744
2022-09-01,28,44,31.506404589856242
2022-09-02,30,3,-0.34699999999999953
2022-09-03,0,1,-5.425489999999996
2022-09-04,0,2,-4.510047999999992
2022-09-05,24,14,2.5466422500000103
2022-09-06,28,41,24.586738423750006
2022-09-07,23,41,38.554858056937505
2022-09-08,20,41,32.712481802856246
2022-09-09,34,54,30.155978555740624
2022-09-10,1,2,-7.970811967364065
2022-09-11,0,3,-4.37454906083906
2022-09-12,27,42,58.93786561996407
2022-09-13,22,52,33.42299307690625
2022-09-14,34,38,40.06465448534688
2022-09-15,23,56,58.842922031306244
2022-09-16,26,12,18.24308251029375
2022-09-17,1,1,-10.168113496031248
2022-09-18,0,2,-6.186067171365618
2022-09-19,35,70,55.66045305750001
2022-09-20,42,108,38.54329748803126
2022-09-21,40,58,20.626012767365626
2022-09-22,29,66,13.034913426975
2022-09-23,29,73,64.38158804391094
2022-09-24,0,5,-11.908443528464062
2022-09-25,0,1,-6.331226678614058
2022-09-26,29,42,44.69640737500001
2022-09-27,47,58,39.743112911562505
2022-09-28,36,49,45.23791496434375
2022-09-29,23,47,32.05201115729062
2022-09-30,27,35,2.574924055042187
2022-10-01,1,2,-6.457714042915621
2022-10-02,0,1,-5.070197495087491
2022-10-03,23,35,27.63422353375001
2022-10-04,49,76,38.18461180473438
2022-10-05,32,61,35.927877119739065
2022-10-06,29,46,34.142846011165624
2022-10-07,28,2,12.794708087101561
2022-10-08,2,1,-6.2944016744984355
2022-10-09,0,2,-4.460562783482807
2022-10-10,32,34,35.79894351371407
2022-10-11,47,46,27.56003586151563
2022-10-12,24,42,52.73430962619844
2022-10-13,25,35,41.78523475198125
2022-10-14,27,32,47.286952198746874
2022-10-15,3,1,-9.763825491639064
2022-10-16,2,1,-6.787381056306245
2022-10-17,31,35,56.32698356871407
2022-10-18,32,38,61.266433369890635
2022-10-19,42,48,49.175979183567186
2022-10-20,34,51,27.634337802840623
2022-10-21,25,5,36.15484566353125
2022-10-22,3,1,-9.876049129274996
2022-10-23,0,1,-7.263017085615615
2022-10-24,26,30,48.067582936178134
2022-10-25,31,43,66.80304894729689
2022-10-26,26,34,27.780939091198437
2022-10-27,31,40,58.66109441672969
2022-10-28,25,32,22.422036364131248
2022-10-29,0,3,-10.168857121223432
2022-10-30,0,3,-6.906903710256241
2022-10-31,27,38,41.21676169367814
2022-11-01,24,39,50.60959348267188
2022-11-02,32,55,51.880621105157815
2022-11-03,41,44,41.436878436128126
2022-11-04,28,36,24.706355057432813
2022-11-05,2,3,-8.829430642328122
2022-11-06,1,1,-5.574005329309367
2022-11-07,32,50,45.32910213246407
2022-11-08,40,57,36.33930573503126
2022-11-09,25,49,29.223326026675004
2022-11-10,26,42,25.412713920395312
2022-11-11,21,5,19.93065085114219
2022-11-12,2,2,-7.165065023518746
2022-11-13,1,1,-4.932679741110931
2022-11-14,16,60,33.60341785691251
2022-11-15,17,54,65.60885192793282
2022-11-16,30,64,41.90311044625
2022-11-17,14,49,30.868292947023434
2022-11-18,26,42,25.601162091801562
2022-11-19,0,2,-6.667054362460934
2022-11-20,0,1,-6.112647999057804
2022-11-21,25,44,29.750456736214073
2022-11-22,38,41,35.24338612592188
2022-11-23,45,46,33.48736299279531
2022-11-24,29,36,8.841044085084373
2022-11-25,2,4,1.1246075664390647
2022-11-26,0,1,-4.953286663821871
2022-11-27,0,1,-3.196300555340618
2022-11-28,32,48,29.767984744892193
2022-11-29,30,60,43.000536089968755
2022-11-30,47,39,21.240784399621873
2022-12-01,32,22,25.96839641433437
2022-12-02,27,33,11.752068989209373
2022-12-03,0,2,-1.9467618497718728
2022-12-04,1,2,-4.056691720287495
2022-12-05,16,33,34.14247687
2022-12-06,17,39,33.041177951
2022-12-07,26,33,37.56202584035
2022-12-08,24,23,15.329236787071874
2022-12-09,21,4,36.87623816819219
2022-12-10,1,1,-7.667992115982813
2022-12-11,1,3,-5.007211662745307
2022-12-12,31,41,11.522465591106256
2022-12-13,32,23,23.796575702171882
2022-12-14,41,43,28.29617411731094
2022-12-15,34,45,31.29287665539531
2022-12-16,15,35,23.453189976007813
2022-12-17,0,2,-3.2329731798
2022-12-18,0,1,-4.608342012096871
2022-12-19,34,37,20.06001485371407
2022-12-20,30,32,26.43136938476563
2022-12-21,31,37,37.01149305002344
2022-12-22,23,30,29.194959641462496
2022-12-23,11,10,-6.039447014565626
2022-12-24,0,1,-4.761871634849997
2022-12-25,1,2,-3.1339707181765566
2022-12-26,5,5,-2.211305561393743
2022-12-27,6,13,1.2324129293906305
2022-12-28,5,12,2.2139517869390666
2022-12-29,12,21,-0.6435926745359348
2022-12-30,4,9,1.8971343668765641
2022-12-31,0,1,-0.8508816698609367
2023-01-01,0,1,-0.31129795507187463
2023-01-02,7,3,-0.21011553749999967
2023-01-03,21,37,33.83596661125
2023-01-04,31,54,29.46540801345312
2023-01-05,22,34,34.05595045657968
2023-01-06,21,2,43.56955518809062
2023-01-07,2,1,1.564871208417184
2023-01-08,0,1,-5.616528557607812
2023-01-09,25,43,58.339801325
2023-01-10,36,43,29.041789665000003
2023-01-11,32,35,66.19280439371875
2023-01-12,38,38,34.16976240551249
2023-01-13,44,26,46.22429372120469
2023-01-14,1,2,-7.753821362182812
2023-01-15,0,5,-5.943294531953118
2023-01-16,25,21,19.470152082140636
2023-01-17,39,44,32.30964094803126
2023-01-18,37,45,32.54494944192813
2023-01-19,38,39,28.989010928712503
2023-01-20,26,6,25.905834903070314
2023-01-21,2,0,-4.618756980345312
2023-01-22,1,2,-5.419928467162495
2023-01-23,48,36,44.52474646753907
2023-01-24,35,52,34.522073803287505
2023-01-25,44,43,22.45513020774219
2023-01-26,57,41,41.97544602245781
2023-01-27,60,49,25.26732373268281
2023-01-28,1,4,-8.973351136912498
2023-01-29,0,3,-5.281450690820307
2023-01-30,54,56,36.35085839485626
2023-01-31,43,49,37.13773834525001
2023-02-01,39,56,40.42889447286875
2023-02-02,47,59,48.315275240006244
2023-02-03,38,12,28.787440551854687
2023-02-04,0,3,-9.315153582343749
2023-02-05,0,1,-6.095039838757808
2023-02-06,26,53,35.80397785000001
2023-02-07,41,75,41.694434731875006
2023-02-08,26,59,29.570719784625002
2023-02-09,27,65,23.730571518153127
2023-02-10,25,46,54.29858420833281
2023-02-11,3,4,-8.434592163959374
2023-02-12,2,1,-6.543061164453119
2023-02-13,2,36,64.66199893496407
2023-02-14,4,44,41.74126762562501
2023-02-15,0,57,44.94585524454688
2023-02-16,4,55,32.065143004379685
2023-02-17,1,4,35.79058902033282
2023-02-18,1,1,-11.37575269242031
2023-02-19,0,1,-4.8301825113109285
2023-02-20,15,20,-4.826274248857803
2023-02-21,16,68,30.255566996921885
2023-02-22,27,55,41.50806410820782
2023-02-23,33,42,30.54937191675625
2023-02-24,24,44,18.52602126155
2023-02-25,0,2,-5.371109248315625
2023-02-26,0,4,-4.483202961689058
2023-02-27,20,47,39.09441344896876
2023-02-28,30,33,46.530799272428126
2023-03-01,31,36,32.96238419996875
2023-03-02,31,40,46.652897997778126
2023-03-03,32,3,23.029512046915624
2023-03-04,1,0,-8.497103092823437
2023-03-05,0,1,-5.746722919501556
2023-03-06,40,38,31.971676889928133
2023-03-07,34,36,30.223797427093757
2023-03-08,48,43,19.048487661162504
2023-03-09,37,38,38.67711950393907
2023-03-10,31,25,31.107724979615625
2023-03-11,1,5,-5.990967580793749
2023-03-12,1,2,-5.334168999237496
2023-03-13,18,4,39.44460636996407
2023-03-14,25,7,39.936329132687504
2023-03-15,20,6,60.096973853378124
2023-03-16,26,9,42.10525722724843
2023-03-17,21,3,22.116867195310935
2023-03-18,0,2,-8.263018576028124
2023-03-19,1,3,-6.382825327984367
2023-03-20,36,37,45.5923291661422
2023-03-21,28,32,45.529150454078135
2023-03-22,41,34,24.473630412970316
2023-03-23,25,40,46.51123881023281
2023-03-24,0,21,27.753155574676562
2023-03-25,0,3,-10.140160571971872
2023-03-26,0,2,-5.907290237253118
2023-03-27,23,40,40.885082557428134
2023-03-28,38,37,54.25347881421876
2023-03-29,25,37,40.08446315160938
2023-03-30,43,45,31.904505530012496
2023-03-31,37,31,26.445747978617188
2023-04-01,1,2,-8.938328699621872
2023-04-02,0,1,-5.963371811401554
2023-04-03,39,41,43.87479714375001
2023-04-04,26,37,41.92432135929688
2023-04-05,35,27,43.12008893266406
2023-04-06,19,41,26.093147027725
2023-04-07,12,2,17.234792287245313
2023-04-08,0,1,-6.408500936873434
2023-04-09,1,1,-5.322552456845305
2023-04-10,3,30,23.322802852464072
2023-04-11,33,55,39.377242250250006
2023-04-12,33,37,51.852001813743755
2023-04-13,47,42,36.480362184624994
2023-04-14,31,4,38.63459191026718
2023-04-15,2,1,-8.681254137751562
2023-04-16,0,1,-6.310783732001556
2023-04-17,29,54,50.66673943367813
2023-04-18,39,48,57.12576871732813
2023-04-19,30,50,50.152374783326565
2023-04-20,37,65,58.11187701869531
2023-04-21,37,49,13.569005494859374
2023-04-22,2,5,-10.897927049454683
2023-04-23,0,5,-6.782871587792179
2023-04-24,36,40,36.24008017617814
2023-04-25,37,87,53.102674806640636
2023-04-26,35,67,43.887973396492185
2023-04-27,56,47,50.28275154190938
2023-04-28,53,27,53.2286349236625
2023-04-29,1,2,-11.742930544489063
2023-04-30,0,3,-7.831369633506244
2023-05-01,13,22,40.60377944125001
2023-05-02,21,52,49.187109507609385
2023-05-03,33,52,64.67075138332345
2023-05-04,20,47,34.85167728694844
2023-05-05,27,62,44.26284472605469
2023-05-06,3,4,-12.185220408759374
2023-05-07,1,3,-6.745534968403115
2023-05-08,21,60,47.702660042428136
2023-05-09,35,40,43.57512701878126
2023-05-10,41,35,37.91781385094063
2023-05-11,25,34,41.65956968497812
