,seaweedfs/seaweedfs,minio/minio,ceph/ceph
2018-11-30,0.0,4.0,47.0
2018-12-01,0.0,0.5999999999999996,9.0
2018-12-02,1.0,-0.28000000000000025,13.0
2018-12-03,7.9,1.841,20.0
2018-12-04,9.155,1.68885,30.0
2018-12-05,3.6114999999999986,5.6248705,38.0
2018-12-06,2.801337499999999,2.1842352,73.0
2018-12-07,3.9085832499999995,0.2741382024999998,36.0
2018-12-08,0.8287789875000005,-0.5289254483124999,8.0
2018-12-09,5.0801302037500005,-0.35619624815937434,4.0
2018-12-10,-1.2256717580156244,0.7559017299640631,35.0
2018-12-11,3.2435281183390634,0.7106911564687505,114.0
2018-12-12,-0.9638992316937494,5.696900703896875,33.0
2018-12-13,-0.578223437937499,1.2058493155843748,46.0
2018-12-14,0.6272394790078132,5.3906457494875,20.0
2018-12-15,1.6347535572781258,1.067455879376562,1.0
2018-12-16,1.5628399337890628,-0.6886526150359373,3.0
2018-12-17,8.554644366834376,-0.42328120874999964,33.0
2018-12-18,1.8375695997843744,6.687157415734376,63.0
2018-12-19,1.1422849979374998,7.051121131948438,27.0
2018-12-20,-0.71181592264375,0.6857983018703122,38.0
2018-12-21,2.568886278750001,-0.9219159437468751,75.0
2018-12-22,7.3778820194843755,0.4409675243343756,13.0
2018-12-23,-0.1928562335671875,1.495353008753126,7.0
2018-12-24,0.2470028651468752,-0.5241907925718743,7.0
2018-12-25,1.4024948640375003,-0.3336854737499994,2.0
2018-12-26,1.3863677456296883,0.7402857138906256,4.0
2018-12-27,12.448084278860938,2.685032385623438,1.0
2018-12-28,5.360845856178124,1.5232770411812502,1.0
2018-12-29,6.469941728453124,1.5822845736781248,2.0
2018-12-30,1.314942729517187,-0.42791820551562515,3.0
2018-12-31,3.7254771454468756,0.7473602714328127,8.0
2019-01-01,1.716366166948438,-0.2766349675718748,17.0
2019-01-02,6.890553716432814,0.8308617662500004,36.0
2019-01-03,-1.5407079698531243,-0.2299069267656248,109.0
2019-01-04,1.0786995019750012,0.8487222909171878,105.0
2019-01-05,2.1250298684234386,0.7888626738609377,5.0
2019-01-06,4.161920126873438,-0.21475884360312492,5.0
2019-01-07,0.9882157219156253,0.882491848678125,18.0
2019-01-08,0.23655968856406284,1.828107174484375,38.0
2019-01-09,2.413830228273438,3.6987282012140623,38.0
2019-01-10,6.318270163267188,2.4426529244843747,33.0
2019-01-11,-0.11427300028750009,0.40968293871406225,54.0
2019-01-12,0.3283762227187501,-0.42710375926562505,15.0
2019-01-13,1.4501005996312504,-0.2765126780515621,3.0
2019-01-14,-0.5748752776859367,1.799228926214063,44.0
2019-01-15,1.6363096275390632,2.6465834944843754,49.0
2019-01-16,2.5544395556625004,7.482486948932813,52.0
2019-01-17,2.424636572167188,1.9064859416156246,31.0
2019-01-18,6.359336042532813,1.1397809545593747,57.0
2019-01-19,-1.0676030020171878,-0.6919858706234375,8.0
2019-01-20,-0.5348755580515623,4.576126872464063,17.0
2019-01-21,-0.36369725356718713,0.1904050700000004,13.0
2019-01-22,2.728541114928126,4.42761093521875,13.0
2019-01-23,1.4952789977187504,5.10652824838125,68.0
2019-01-24,-0.5059178203687498,1.8818393245171876,31.0
2019-01-25,1.6929426295953127,1.068170598165625,54.0
2019-01-26,3.5888377512828127,-0.7355724961390622,27.0
2019-01-27,-0.6384672177515625,-0.4654869488218742,23.0
2019-01-28,4.6912804625,0.6595666761718759,35.0
2019-01-29,-0.7149301137500002,5.624321618054688,42.0
2019-01-30,-0.3907758315468746,4.1604778673859375,39.0
2019-01-31,-0.27762420863906223,2.042490745476562,85.0
2019-02-01,-0.19494564757187435,3.1820520532375,33.0
2019-02-02,-0.14409516103124956,0.13807506636093758,18.0
2019-02-03,-0.12088101963437467,-0.5954727175718745,17.0
2019-02-04,-0.08906389139374975,0.6083629787500007,19.0
2019-02-05,-0.04784156507812488,3.5985591969843758,29.0
2019-02-06,1.9580057373203126,6.309107250620313,24.0
2019-02-07,-0.20000000000000018,0.8912194309562498,123.0
2019-02-08,-0.09000000000000007,0.2221015007734375,31.0
2019-02-09,2.943,3.4371697440796876,5.0
2019-02-10,1.658675,1.2325697643406255,1.0
2019-02-11,-0.36723350000000016,2.365217151214063,31.0
2019-02-12,-0.20182402500000005,6.297026814484375,61.0
2019-02-13,-0.14117489249999976,3.8585812466515623,82.0
2019-02-14,1.8911881239687505,1.8577849937468751,57.0
2019-02-15,4.711482757428125,1.0396086599671877,40.0
2019-02-16,3.3503948862499997,0.23244742191250056,23.0
2019-02-17,-0.7328923315468754,-0.5999752845984367,8.0
2019-02-18,2.5918418163609376,-0.42271846242499905,28.0
2019-02-19,6.4336562949281255,0.6928561696312507,68.0
2019-02-20,2.975442225,4.659974732532813,63.0
2019-02-21,-0.9529644550000002,3.2726446034203125,119.0
2019-02-22,-0.5687406572812497,-0.7595486067265628,39.0
2019-02-23,-0.4160018051499991,1.6014106201109375,8.0
2019-02-24,-0.3152208022421865,1.5402047319125003,3.0
2019-02-25,5.7765224136062505,1.525205384964063,55.0
2019-02-26,1.240991137203125,2.51162924125,25.0
2019-02-27,1.3934504662828124,3.3939901557343752,49.0
2019-02-28,1.4419347801859375,2.2338262973859377,54.0
2019-03-01,-0.5045704101437498,0.25434996025781254,59.0
2019-03-02,0.7149745000000003,-0.5253278276437497,11.0
2019-03-03,0.6904694250000003,0.6708517064687505,8.0
2019-03-04,4.688555297500001,0.6474377388968756,40.0
2019-03-05,-0.7116547955937501,3.6641237801468756,27.0
2019-03-06,2.6077963412531253,3.38101978338125,28.0
2019-03-07,-0.5374009736031251,1.2609245890796874,41.0
2019-03-08,-0.3035255936031245,1.3958267045593749,46.0
2019-03-09,0.7928628361781254,0.44930636687656267,14.0
2019-03-10,-0.2484595717656246,-0.4267715612859371,27.0
2019-03-11,4.833214103198438,-0.2811020592656245,42.0
2019-03-12,-0.6242264551140627,0.7829514994484381,52.0
2019-03-13,-0.3209378514296874,1.729733085401563,34.0
2019-03-14,1.812678310953125,5.61850317029375,29.0
2019-03-15,6.658328929892188,-0.8065814411750004,81.0
2019-03-16,4.11832255375,-0.39469052735312504,29.0
2019-03-17,-0.9473783755156255,1.7451922319125002,10.0
2019-03-18,7.470307666214063,2.6222306349640627,21.0
2019-03-19,1.832787434921875,2.47588177875,31.0
2019-03-20,9.055551962320314,3.3972722194843747,94.0
2019-03-21,0.4420947699999993,2.2440773439328123,109.0
2019-03-22,-1.0634025622812495,-0.7339285831656249,88.0
2019-03-23,4.2948341225687505,0.5639451097843754,9.0
