,apache/groovy,jetbrains/kotlin,scala/scala
2011-11-16,1,19.236270531040628,7
2011-11-17,1,11.721020721923438,0
2011-11-18,0,14.12502071562969,5
2011-11-19,2,-2.759615470203123,5
2011-11-20,1,-1.9876831099437466,1
2011-11-21,10,4.7822637762687545,4
2011-11-22,0,15.762542230751567,13
2011-11-23,10,32.64632119283594,11
2011-11-24,7,35.52651292076406,8
2011-11-25,6,31.00490771412187,1
2011-11-26,4,-5.515670095407815,1
2011-11-27,0,-4.39439410796406,5
2011-11-28,4,26.058696383162506,7
2011-11-29,5,15.848142223854692,8
2011-11-30,5,13.77120132046719,4
2011-12-01,1,18.845629864540626,16
2011-12-02,1,20.40474349256563,21
2011-12-03,4,-0.8529344910671854,4
2011-12-04,0,-2.8050306348968723,9
2011-12-05,19,10.516964591178128,24
2011-12-06,4,18.82794606379688,13
2011-12-07,7,30.69298217437969,26
2011-12-08,5,30.071618864448435,10
2011-12-09,4,10.169806874442186,17
2011-12-10,2,-4.500571843018749,11
2011-12-11,4,0.5828324102375038,2
2011-12-12,4,20.277218848054694,16
2011-12-13,2,23.72251582326094,15
2011-12-14,10,32.57455296193906,5
2011-12-15,7,13.0429402611625,0
2011-12-16,19,40.11212154392969,5
2011-12-17,0,-5.060997008809377,0
2011-12-18,0,-1.6758938786265585,3
2011-12-19,9,14.557950031651567,1
2011-12-20,8,31.642243420496882,5
2011-12-21,10,20.55525491973594,6
2011-12-22,2,5.6305719843999995,6
2011-12-23,7,7.078406028321877,6
2011-12-24,0,-3.2243380756874966,7
2011-12-25,1,5.194660030550005,6
2011-12-26,3,8.402477270845317,3
2011-12-27,8,26.11797540561094,4
2011-12-28,5,-1.7901760629593753,26
2011-12-29,6,23.048311602284375,1
2011-12-30,1,29.594403357842186,9
2011-12-31,2,-5.76399253286875,3
2012-01-01,3,-3.144259500946874,1
2012-01-02,3,2.8567503720890657,8
2012-01-03,12,8.844794007790629,4
2012-01-04,17,15.381668630901565,4
2012-01-05,19,-0.4457161900890618,15
2012-01-06,17,18.822029131485937,7
2012-01-07,8,1.4004359415343752,10
2012-01-08,4,3.5689197012781264,4
2012-01-09,3,0.02416038125000064,4
2012-01-10,0,17.49844880117188,9
2012-01-11,8,9.010817474148439,3
2012-01-12,0,19.10914088657344,14
2012-01-13,11,9.101812531556249,7
2012-01-14,5,0.582607312814063,10
2012-01-15,1,6.516728079167189,8
2012-01-16,14,12.529854229226565,8
2012-01-17,9,17.919564880003126,9
2012-01-18,27,34.05504796763125,4
2012-01-19,3,9.887505065629686,10
2012-01-20,0,9.128356531975,15
2012-01-21,1,-3.3506594724937493,6
2012-01-22,0,5.245641461220317,2
2012-01-23,3,16.25044556646563,10
2012-01-24,19,20.21211853569219,15
2012-01-25,6,34.31163298113281,15
2012-01-26,13,13.395344137151561,9
2012-01-27,4,45.39875533538437,5
2012-01-28,1,6.7016539309562475,11
2012-01-29,6,-4.0236195560187475,6
2012-01-30,4,35.01808286458907,31
2012-01-31,6,18.17782153491563,8
2012-02-01,13,9.470996135692191,23
2012-02-02,16,14.412550519028127,13
2012-02-03,6,24.44729879453594,19
2012-02-04,4,0.6501937667343771,11
2012-02-05,9,4.539109195432816,33
2012-02-06,11,22.35205811967969,20
2012-02-07,23,18.975393481068753,6
2012-02-08,15,56.537857535707815,9
2012-02-09,4,16.70042162835156,3
2012-02-10,3,10.4930313741125,1
2012-02-11,0,-2.303075927437499,1
2012-02-12,11,2.6201236415625067,7
2012-02-13,5,28.32130531260782,5
2012-02-14,16,9.173380203770316,18
2012-02-15,10,7.009717329190629,28
2012-02-16,3,3.683735304668752,6
2012-02-17,7,18.43664317186563,17
2012-02-18,0,-4.254782172715624,4
2012-02-19,4,4.604005878540628,14
2012-02-20,1,35.66129693124688,10
2012-02-21,1,44.61216342199844,7
2012-02-22,7,22.085223068615623,21
2012-02-23,6,19.903246110773434,25
2012-02-24,7,29.20561369794375,4
2012-02-25,2,-7.685389294131248,5
2012-02-26,0,-2.57779960454062,2
2012-02-27,6,17.58597072639063,7
2012-02-28,9,13.259064700154694,8
2012-02-29,6,61.132039727853126,7
2012-03-01,3,20.46982073398437,7
2012-03-02,2,35.1411709075,8
2012-03-03,3,-1.8389290620328147,6
2012-03-04,2,-5.744774846293746,3
2012-03-05,5,18.286899027718757,13
2012-03-06,4,39.94239836410001,20
2012-03-07,2,46.19669238496407,16
2012-03-08,3,12.153717320321874,4
2012-03-09,6,29.222388315909377,5
2012-03-10,3,14.745560090500001,0
2012-03-11,1,6.849278124845318,3
2012-03-12,0,34.290476652248444,2
2012-03-13,1,29.174951107406255,0
2012-03-14,5,31.525470036006254,13
2012-03-15,10,0.9093467030390627,10
2012-03-16,1,18.71613152796563,26
2012-03-17,0,5.522591973881255,2
2012-03-18,0,-2.245440740689056,3
2012-03-19,6,31.338332696954694,10
2012-03-20,5,6.908006282621878,25
2012-03-21,2,26.12328159198438,14
2012-03-22,4,0.9286341605453128,8
2012-03-23,0,20.896038462156255,29
2012-03-24,0,2.97299450675,2
2012-03-25,0,-2.7932978458359337,4
2012-03-26,1,25.494366549271877,4
2012-03-27,0,17.385292298095315,15
2012-03-28,2,56.08889467078907,7
2012-03-29,8,18.149894527298436,4
2012-03-30,7,20.62335212402656,13
2012-03-31,0,-6.059255375642188,4
2012-04-01,0,-2.4106288637734306,3
2012-04-02,2,38.73904384669688,5
2012-04-03,0,20.344542053026565,8
2012-04-04,4,32.4033079339,4
2012-04-05,7,12.19405025150625,5
2012-04-06,8,14.48098153638594,20
2012-04-07,0,25.12160949584219,2
2012-04-08,0,22.324282148478126,3
2012-04-09,0,21.215851691432814,3
2012-04-10,2,6.023737362021877,7
2012-04-11,1,19.327520088318757,6
2012-04-12,0,9.919958836420317,28
2012-04-13,0,57.69865273203594,38
2012-04-14,0,-2.546896070296878,42
2012-04-15,3,-2.88032739798906,14
2012-04-16,8,9.836406086432817,8
2012-04-17,2,10.72114664827032,8
2012-04-18,1,8.77701670354063,3
2012-04-19,0,55.09609641414219,3
2012-04-20,1,28.59577347710156,6
2012-04-21,1,-5.115399271809377,1
2012-04-22,1,-1.9705189146234368,5
2012-04-23,0,6.641655908201567,20
2012-04-24,2,15.567434703923443,9
2012-04-25,0,16.724307330512502,19
2012-04-26,1,5.257768851507814,11
2012-04-27,0,18.13485640036094,10
2012-04-28,0,15.275417992551564,7
2012-04-29,0,0.4805055533734386,2
2012-04-30,2,20.013006553345313,10
2012-05-01,0,15.681195320985939,9
2012-05-02,3,15.424307281093752,39
2012-05-03,0,33.25783849098906,15
2012-05-04,2,37.39481814908906,17
2012-05-05,1,4.953889350796874,13
2012-05-06,0,0.16707921514687563,9
2012-05-07,2,10.719276120453129,22
2012-05-08,0,2.5907338629609438,27
2012-05-09,6,-1.6303197686390578,12
2012-05-10,0,9.363974931468753,23
2012-05-11,7,29.913060257187503,16
2012-05-12,2,8.753258954696875,14
2012-05-13,0,-3.139072195784375,6
2012-05-14,4,-1.3758179923109366,14
2012-05-15,2,19.282838790800003,12
2012-05-16,1,7.632279728351564,12
2012-05-17,0,-0.9651963612828114,9
2012-05-18,10,15.987743137490625,19
2012-05-19,1,-1.2385435699468736,10
2012-05-20,0,-2.068113474654685,5
2012-05-21,13,14.76374254273125,9
2012-05-22,9,25.54312457569844,20
2012-05-23,3,20.790885390385938,20
2012-05-24,18,12.211035536073435,12
2012-05-25,12,16.708865438573437,14
2012-05-26,3,-1.6251327318531246,10
2012-05-27,13,-2.0782396716781224,3
2012-05-28,1,33.84948555492813,8
2012-05-29,7,13.768835934250003,0
2012-05-30,5,27.147669726237503,5
2012-05-31,1,35.91061645485313,2
2012-06-01,5,34.413446956585936,15
2012-06-02,0,1.6350513323109368,4
2012-06-03,0,-5.74442523855156,13
2012-06-04,3,20.28522282687657,2
2012-06-05,0,39.785448750151566,4
2012-06-06,2,6.144512056409377,11
2012-06-07,0,27.24532851781719,5
2012-06-08,4,34.02341220469375,51
2012-06-09,0,54.83382758433438,14
2012-06-10,7,-10.864351986665628,3
2012-06-11,10,-5.853524797859372,6
2012-06-12,6,1.9123607313750064,2
2012-06-13,1,33.215671043434384,15
2012-06-14,3,29.597005514914066,14
2012-06-15,0,47.84661340123125,13
2012-06-16,2,47.33315916892343,0
2012-06-17,0,-4.0093696739578135,5
2012-06-18,8,10.21923046523594,19
2012-06-19,12,22.090302860000005,19
2012-06-20,8,15.229607160656258,3
2012-06-21,0,2.464503300706255,7
2012-06-22,4,10.832315431357818,5
2012-06-23,0,-2.0376254309031205,4
2012-06-24,0,-3.4910848176171823,10
2012-06-25,5,17.76562702809219,6
2012-06-26,0,44.617208190982815,19
2012-06-27,0,0.20693181245156111,22
2012-06-28,1,22.765543526400002,8
2012-06-29,0,1.7158752495687493,2
2012-06-30,0,-2.690598769823434,3
2012-07-01,0,-2.529068329621872,6
2012-07-02,1,14.205948167392192,23
2012-07-03,0,42.975712482187504,7
2012-07-04,2,16.48623396328125,8
2012-07-05,8,23.296096250915625,14
2012-07-06,3,-0.9845543054234405,23
2012-07-07,0,31.026316094170316,7
2012-07-08,0,-6.047060480767186,6
2012-07-09,4,27.52125168246407,8
2012-07-10,7,29.365672426750002,10
2012-07-11,8,18.089851334456252,20
2012-07-12,11,-2.5165319197624996,15
2012-07-13,20,5.850168895470316,17
2012-07-14,1,0.2050055926296923,19
2012-07-15,0,-1.8295563557265573,1
2012-07-16,3,2.850896389992192,31
2012-07-17,4,-1.9440393847343715,19
2012-07-18,5,19.577436659589065,23
2012-07-19,6,43.96320792585156,28
2012-07-20,8,87.82374117203906,30
2012-07-21,0,-9.38089908780001,13
2012-07-22,0,-1.5025780361718777,7
2012-07-23,3,48.27777854559063,11
2012-07-24,7,2.3570950698859434,15
2012-07-25,4,26.901961528570318,16
2012-07-26,3,15.583269777921878,8
2012-07-27,0,11.017423650010944,13
2012-07-28,4,-2.250233893907808,6
2012-07-29,0,-1.295898971174994,14
2012-07-30,3,10.194123588564068,18
2012-07-31,0,32.60289782624219,12
2012-08-01,0,11.137539608673439,3
2012-08-02,0,10.282832553839063,19
2012-08-03,3,5.642469334454688,5
2012-08-04,0,11.43786818489219,15
2012-08-05,0,-3.7028053489593726,6
2012-08-06,0,25.77572689955938,24
2012-08-07,1,4.5514118456890635,22
2012-08-08,0,16.529227624720313,29
2012-08-09,0,24.792203168690627,19
2012-08-10,0,1.7702776616546885,14
2012-08-11,0,-3.6003028619453112,10
2012-08-12,0,-2.2958503205937473,7
2012-08-13,1,3.3238881044609423,12
2012-08-14,3,74.25698046931251,11
2012-08-15,1,9.137327774353121,10
2012-08-16,0,30.95669278811406,15
2012-08-17,0,25.69757349807812,12
2012-08-18,0,-7.43947866465156,8
2012-08-19,2,-4.260900030251559,6
2012-08-20,1,4.949104568750006,48
2012-08-21,4,27.79393904492188,10
2012-08-22,5,20.552280203132817,8
2012-08-23,0,28.1216443992375,16
2012-08-24,0,17.509901096525,7
2012-08-25,0,-6.0669833733453125,4
2012-08-26,0,-3.4683024836859344,1
2012-08-27,1,21.697667542500007,13
2012-08-28,2,15.793467087125004,10
2012-08-29,9,22.433444948728127,14
2012-08-30,4,28.51378546047969,11
2012-08-31,2,17.509158481534374,16
2012-09-01,0,-6.014752498596875,13
2012-09-02,0,-3.446683260862497,13
2012-09-03,3,-1.3511662099999948,2
2012-09-04,1,9.049242725125005,24
2012-09-05,4,54.328221055075005,5
2012-09-06,5,4.657104525359373,14
2012-09-07,4,38.08249712899844,6
2012-09-08,0,-6.223104748596878,4
2012-09-09,0,-3.9467812233624966,7
2012-09-10,1,7.407019416250003,11
2012-09-11,2,13.00777781573438,16
2012-09-12,3,9.33238211804219,17
2012-09-13,6,81.34201113771407,15
2012-09-14,3,8.168629698014058,31
2012-09-15,0,-0.11058488635312713,5
2012-09-16,0,-3.006319597060937,11
2012-09-17,4,29.647741734964068,25
2012-09-18,6,27.203700317343753,23
2012-09-19,0,12.207073602640627,25
2012-09-20,5,33.06854562147188,32
2012-09-21,3,7.364997994454688,12
2012-09-22,0,-5.009895561601558,5
2012-09-23,0,9.505969555707816,2
2012-09-24,0,4.237077267467193,5
2012-09-25,2,0.6992870016625048,14
2012-09-26,1,9.290071070548441,38
2012-09-27,0,24.01822632776719,32
2012-09-28,2,1.5588723879578126,16
2012-09-29,1,-3.021863802885937,13
2012-09-30,1,4.263017747695314,6
2012-10-01,0,9.203526958260941,9
2012-10-02,3,-0.3171777720921858,18
2012-10-03,0,22.44333673515,24
2012-10-04,1,2.5456079599187493,22
2012-10-05,0,14.513319140646876,10
2012-10-06,2,19.764239778435936,5
2012-10-07,0,-4.025870930215625,9
2012-10-08,1,26.76395843815625,13
2012-10-09,2,2.5028167491124993,14
2012-10-10,1,2.7890329610734397,13
2012-10-11,0,1.3510611425531263,30
2012-10-12,2,-0.21901396270624662,3
2012-10-13,0,-1.631232700231247,3
2012-10-14,0,1.8146576950296904,1
2012-10-15,0,26.85662461292344,4
2012-10-16,1,18.525098973796872,2
2012-10-17,0,15.992511357848436,2
2012-10-18,0,7.963111844154685,10
2012-10-19,0,12.535245990221876,9
2012-10-20,0,-1.708062073674999,0
2012-10-21,0,-2.448433643821872,5
2012-10-22,1,0.25482229095312836,7
2012-10-23,4,7.418588110454691,14
2012-10-24,2,1.8853181676500022,3
2012-10-25,3,35.385908928896875,0
2012-10-26,0,-2.664444971906252,4
2012-10-27,0,-2.47326263118125,0
2012-10-28,0,-1.5520430416062496,3
2012-10-29,0,23.956577289928127,3
2012-10-30,3,16.69072730771875,8
2012-10-31,0,28.2084847302875,17
2012-11-01,0,-0.36315371113593997,13
2012-11-02,2,-0.43637288422187437,19
2012-11-03,1,-2.583062919860935,14
2012-11-04,0,-1.6068830175718705,11
2012-11-05,1,-1.2451311562499965,5
2012-11-06,1,22.975162599609376,8
2012-11-07,5,40.72950383378906,5
2012-11-08,0,6.950882414031247,6
2012-11-09,4,14.686114065021872,17
2012-11-10,0,-4.305599201726563,7
2012-11-11,1,-2.546648557607809,1
2012-11-12,3,24.164862200000005,4
2012-11-13,4,15.952517490000002,10
2012-11-14,2,1.6349134401250005,16
2012-11-15,4,-2.257874522299999,11
2012-11-16,10,37.81805719046563,14
2012-11-17,1,-4.339268530264063,4
2012-11-18,2,-1.8766005231828111,5
2012-11-19,0,5.045960647500001,19
2012-11-20,16,34.834261111593754,5
2012-11-21,11,36.80170688375313,16
2012-11-22,20,4.1357596249374975,1
2012-11-23,5,1.277874459268748,2
2012-11-24,0,11.415283168089065,7
2012-11-25,0,-3.9963949482031205,9
2012-11-26,5,6.6671914981984415,8
2012-11-27,8,12.33259242010469,5
2012-11-28,6,25.664825070670314,5
2012-11-29,2,-2.9868806742359375,3
2012-11-30,5,-2.840458114681249,1
2012-12-01,0,-1.6876909497390609,2
2012-12-02,2,-1.210339672949996,8
2012-12-03,1,10.068033008210941,5
2012-12-04,6,3.233547876609376,11
2012-12-05,2,3.4378444156921883,16
2012-12-06,3,0.5358487420078126,26
2012-12-07,8,22.942509150426563,14
2012-12-08,1,-2.929894455071876,5
2012-12-09,0,-1.4656783874999997,3
2012-12-10,0,12.00625052875,24
2012-12-11,7,-1.0546634869218736,14
2012-12-12,0,-0.2938234492234362,14
2012-12-13,1,8.056588479742189,9
2012-12-14,6,12.430507901289063,6
2012-12-15,3,-2.310117467446875,1
2012-12-16,3,-1.2959578733624995,3
2012-12-17,16,28.24154068625,5
2012-12-18,16,35.517030472046876,4
2012-12-19,7,-5.678939704732816,11
2012-12-20,12,9.116421393198436,19
2012-12-21,3,-3.1605379171765615,4
2012-12-22,0,-2.022769305042183,2
2012-12-23,2,-1.4698355480031218,4
2012-12-24,0,-1.0829856787499965,6
2012-12-25,1,15.096463768796877,8
2012-12-26,0,7.625324918848438,5
2012-12-27,0,56.81932039609844,17
2012-12-28,0,3.079180243812494,9
2012-12-29,0,1.628613769568748,14
2012-12-30,4,-3.1959930000000005,0
2012-12-31,5,-2.1458471999999946,9
2013-01-01,3,-1.637632514999995,0
2013-01-02,8,-1.325731208249996,1
2013-01-03,0,-1.1129134744812468,3
2013-01-04,9,-0.8384280307812477,17
2013-01-05,0,-0.6577776072765609,3
2013-01-06,2,-0.14139840345312465,7
2013-01-07,6,-0.05039311521562487,5
2013-01-08,8,0.0,9
2013-01-09,6,4.0,34
2013-01-10,2,4.6,4
2013-01-11,1,42.32,7
2013-01-12,0,-3.6390000000000047,10
2013-01-13,1,-2.260150000000001,6
2013-01-14,2,66.5617205,24
2013-01-15,9,22.149780699999997,16
2013-01-16,7,23.1161324025,14
2013-01-17,17,2.0361749791874963,18
2013-01-18,8,-1.0816779264718708,2
2013-01-19,0,-2.8403394186015563,7
2013-01-20,5,-1.9056133220609306,6
2013-01-21,9,14.913904427464068,4
2013-01-22,1,4.620482702437503,7
2013-01-23,4,29.011930137087504,4
2013-01-24,4,5.227214467203123,9
2013-01-25,4,16.56900355928125,28
2013-01-26,1,-3.9394033836359386,39
2013-01-27,1,-2.2531456319093723,6
2013-01-28,8,16.39578289819844,11
2013-01-29,2,39.94458835619844,17
2013-01-30,4,15.861719597764061,26
2013-01-31,0,12.604445950712499,30
2013-02-01,5,-3.9737453363062496,25
2013-02-02,1,-2.9909437856718712,28
2013-02-03,6,-2.110488525718745,11
2013-02-04,7,38.47935343,13
2013-02-05,5,10.75041315196875,20
2013-02-06,4,12.54028890218125,10
2013-02-07,2,16.655497909610936,12
2013-02-08,2,48.48440191367813,26
2013-02-09,0,-7.865517658662502,4
2013-02-10,1,14.872490147464063,20
2013-02-11,4,20.2272627,25
2013-02-12,4,6.427449876875004,7
2013-02-13,4,52.325270041562504,20
2013-02-14,2,-8.572684745590626,4
2013-02-15,4,-0.6614617176890594,2
2013-02-16,0,-3.608943480582809,4
2013-02-17,0,-2.53613322565468,2
2013-02-18,1,15.350260746453129,2
2013-02-19,3,23.935204908926565,28
2013-02-20,1,7.513401244164062,7
2013-02-21,0,8.401671877678124,12
2013-02-22,1,6.616128120451563,15
2013-02-23,1,-1.7521455020624983,8
2013-02-24,0,3.1675481273562527,11
2013-02-25,0,7.184681826250003,11
2013-02-26,1,3.8263387299843776,16
2013-02-27,0,3.978476550467189,9
2013-02-28,0,1.1477374953421888,3
2013-03-01,3,0.6527487883812513,8
2013-03-02,4,2.9516011306625014,13
2013-03-03,2,-1.063658932124999,4
2013-03-04,0,10.369256241135938,11
2013-03-05,2,10.422681417679687,22
2013-03-06,4,19.951068734082813,10
2013-03-07,0,9.714624892940623,1
2013-03-08,0,-2.013220996762501,8
2013-03-09,0,-0.8259422186390617,18
2013-03-10,0,-1.3633290946343726,7
2013-03-11,1,2.989748781106253,5
2013-03-12,1,31.813379676828127,22
2013-03-13,6,1.8608461359171864,26
2013-03-14,1,49.316214069475,2
2013-03-15,2,8.173431466256247,6
2013-03-16,0,-4.887176592232812,7
2013-03-17,2,-2.883442965551562,0
2013-03-18,0,5.914229449964068,6
2013-03-19,1,17.568654196687504,2
2013-03-20,5,16.297912182840626,9
2013-03-21,4,-1.2368744042796873,3
2013-03-22,2,34.350349164221875,9
2013-03-23,2,-5.527449027103125,15
2013-03-24,3,-2.7173638880390607,3
2013-03-25,0,2.2091876800000017,22
2013-03-26,1,16.225476570875003,14
2013-03-27,0,46.9037632069,13
2013-03-28,4,6.196381137718747,3
2013-03-29,3,14.247201248984373,12
2013-03-30,2,-1.725616139185938,2
2013-03-31,2,-3.2121320938296827,0
2013-04-01,0,6.967758990000004,4
2013-04-02,2,11.516334340437503,19
2013-04-03,2,7.895178230575002,20
2013-04-04,3,6.9412584648218765,9
2013-04-05,6,-2.874559462249999,6
2013-04-06,4,-1.5220898690140607,5
2013-04-07,0,-1.0446632497296853,2
2013-04-08,9,0.3067827511421898,6
2013-04-09,3,14.352623797859376,11
2013-04-10,10,13.991803161207812,5
2013-04-11,8,16.362727658824998,0
2013-04-12,5,18.743766991948434,1
2013-04-13,2,-3.9210427753593766,1
2013-04-14,1,-2.117013262499999,2
2013-04-15,1,-1.4859793837499975,4
2013-04-16,5,-0.1473592067656211,5
2013-04-17,3,36.96593057472969,5
2013-04-18,3,18.375579699960937,5
2013-04-19,0,-2.5987409053718764,7
2013-04-20,0,-2.7087435845265633,8
2013-04-21,0,-1.731566505790622,30
2013-04-22,0,30.842163987500005,8
2013-04-23,0,-2.1232604212500004,12
2013-04-24,1,7.5939114419843765,20
2013-04-25,6,1.3445262141203127,15
2013-04-26,2,17.870385011775003,19
2013-04-27,0,-3.234371234357812,13
2013-04-28,2,-1.6908406050718736,3
2013-04-29,4,14.804860195000002,6
2013-04-30,3,22.462289466,21
2013-05-01,0,5.0061800803187495,1
2013-05-02,54,-2.9010958702281258,4
2013-05-03,2,-1.7922357024218736,6
2013-05-04,1,-1.255892170456247,3
2013-05-05,0,-0.9674505007187468,1
2013-05-06,1,3.3483997975000017,1
2013-05-07,2,11.051106473,4
2013-05-08,0,0.146567267784375,2
2013-05-09,4,-0.1500861305390624,5
2013-05-10,0,-0.6902396728234375,10
2013-05-11,3,-0.414416999999999,26
2013-05-12,4,-0.3158740499999991,15
2013-05-13,2,107.744785065,3
2013-05-14,0,-0.013838382062509424,2
2013-05-15,3,37.85623542866875,13
2013-05-16,8,-7.1040165527125065,13
2013-05-17,0,-3.6514160180874935,41
2013-05-18,11,-3.375295352535932,4
2013-05-19,4,-2.5814315999999917,6
2013-05-20,6,15.898799167500005,26
2013-05-21,13,10.428683735562503,5
2013-05-22,17,0.26027108544687705,3
2013-05-23,7,-2.080648859332812,12
2013-05-24,1,-1.341136520846873,7
2013-05-25,3,-0.7113436655515606,2
2013-05-26,0,-0.5535995775359357,8
2013-05-27,7,3.5515782925000012,26
2013-05-28,7,16.21981056821875,12
2013-05-29,5,20.790489487134373,7
2013-05-30,1,62.665142812434375,5
2013-05-31,5,0.7642545898562432,14
2013-06-01,0,-4.941229500000002,2
2013-06-02,0,-3.0878702999999987,4
2013-06-03,5,2.7409607525000066,2
2013-06-04,1,6.720739624187505,15
2013-06-05,6,14.409844679840628,7
2013-06-06,0,7.539006242529689,8
2013-06-07,2,14.850661966392188,5
2013-06-08,2,-3.6864853345124997,8
2013-06-09,1,-0.7612129853234362,14
2013-06-10,7,11.71180115625,4
2013-06-11,8,12.734351706171877,0
2013-06-12,4,-2.865085553570312,3
2013-06-13,1,9.336639622160938,5
2013-06-14,0,0.7400522812171886,1
2013-06-15,0,0.40776572532343947,2
2013-06-16,2,-1.2236304543968737,4
2013-06-17,4,9.245995948234377,2
2013-06-18,0,3.4045358845109384,4
2013-06-19,2,-0.4371671657015619,10
2013-06-20,0,21.07026701571094,6
2013-06-21,4,13.241018443078124,3
2013-06-22,0,-3.026259709442188,1
2013-06-23,2,-1.6241995586390625,7
2013-06-24,5,-1.1202364800718732,5
2013-06-25,4,40.15051787609375,5
2013-06-26,1,-3.7903560616875014,11
2013-06-27,1,16.548783906804687,13
2013-06-28,1,-2.509900878879689,6
2013-06-29,1,-2.168530264040622,1
2013-06-30,8,-1.4023308905749978,1
2013-07-01,5,0.0231532375000032,9
2013-07-02,4,5.105115691250003,2
2013-07-03,1,-0.3145895173906237,2
2013-07-04,14,9.02363649176094,5
2013-07-05,0,11.562047003917186,7
2013-07-06,2,0.9122617388015621,5
2013-07-07,5,0.691076134964062,1
2013-07-08,8,0.9816924787500005,11
2013-07-09,4,3.1054274969843765,4
2013-07-10,1,3.9729721981203134,13
2013-07-11,0,-0.16867980323124931,4
2013-07-12,1,28.19965542855781,13
2013-07-13,1,-2.4703652083125016,1
2013-07-14,5,-1.7876809395140625,2
2013-07-15,6,2.9080851238609373,0
2013-07-16,11,1.8100515713968774,12
2013-07-17,3,-1.0917497008843735,4
2013-07-18,8,3.260654216028126,2
2013-07-19,8,3.0454082205546884,3
2013-07-20,2,-1.0034281262390619,5
2013-07-21,2,2.351866663442188,0
2013-07-22,3,0.4110903249640627,1
2013-07-23,2,32.5463286591875,4
2013-07-24,8,-1.6099153991906276,5
2013-07-25,9,8.102293107392187,3
2013-07-26,9,26.8178392129375,0
2013-07-27,1,-4.21633394970625,12
2013-07-28,1,-2.2432162613937487,17
2013-07-29,13,8.460496452203127,8
2013-07-30,8,0.8124391281265657,5
2013-07-31,7,6.30465355044844,5
2013-08-01,5,0.9910659152828138,3
2013-08-02,12,2.6136769735218763,1
2013-08-03,3,-1.347624602812499,0
2013-08-04,1,-0.854337098542186,0
