,elastic/kibana,grafana/grafana,getsentry/sentry
2013-09-22,0.0,0,6
2013-09-23,0.0,4,0
2013-09-24,0.0,0,0
2013-09-25,0.0,3,0
2013-09-26,0.0,2,0
2013-09-27,2.0,1,1
2013-09-28,-0.20000000000000018,0,0
2013-09-29,-0.09000000000000007,1,8
2013-09-30,1.943,7,1
2013-10-01,0.758675,3,0
2013-10-02,1.7777665,0,2
2013-10-03,-0.3283240250000002,0,0
2013-10-04,-0.18201239249999987,0,0
2013-10-05,-0.12903262603124982,1,1
2013-10-06,-0.10056348007187467,0,0
2013-10-07,0.9324170950000003,1,0
2013-10-08,-0.15655434728124992,1,2
2013-10-09,-0.0935534105874999,5,13
2013-10-10,-0.05603547856718745,2,3
2013-10-11,-0.03746020507187488,4,6
2013-10-12,-0.016116749999999947,3,0
2013-10-13,-0.01316201249999996,0,0
2013-10-14,-0.011093696249999967,3,15
2013-10-15,-0.009568313015624975,6,9
2013-10-16,-0.008398852535937478,3,2
2013-10-17,0.0,8,2
2013-10-18,0.0,1,7
2013-10-19,0.0,0,8
2013-10-20,0.0,0,19
2013-10-21,0.0,3,11
2013-10-22,0.0,3,0
2013-10-23,0.0,4,1
2013-10-24,0.0,3,2
2013-10-25,0.0,7,7
2013-10-26,0.0,0,2
2013-10-27,0.0,0,5
2013-10-28,4.0,3,0
2013-10-29,-0.40000000000000036,2,4
2013-10-30,-0.18000000000000013,9,0
2013-10-31,1.886,1,0
2013-11-01,1.7173500000000002,8,0
2013-11-02,-0.35446700000000003,0,0
2013-11-03,-0.19964804999999997,0,0
2013-11-04,-0.14269978499999977,2,17
2013-11-05,1.8881682479375004,3,5
2013-11-06,8.70784706485625,3,16
2013-11-07,3.9614885824999995,4,5
2013-11-08,-1.0033240185312506,1,0
2013-11-09,-0.5587593311031251,0,1
2013-11-10,-0.3774937050718743,0,1
2013-11-11,-0.27468727499999906,0,0
2013-11-12,1.7787707450000008,1,0
2013-11-13,3.6152100452187503,1,1
2013-11-14,1.3516189965375,2,4
2013-11-15,0.4395687620984374,7,0
2013-11-16,-0.38731926267968747,0,10
2013-11-17,-0.21688349999999967,0,10
2013-11-18,5.8393839750000005,0,2
2013-11-19,1.2722685575,4,0
2013-11-20,0.42404781396875,0,0
2013-11-21,11.548579637865625,0,0
2013-11-22,-1.4898007324250004,0,0
2013-11-23,0.26710848191250014,1,2
2013-11-24,-0.5822669275359373,0,0
2013-11-25,-0.4019529524999988,1,0
2013-11-26,-0.31466028309374916,2,8
2013-11-27,3.7407699125031257,0,0
2013-11-28,2.4243928769125,0,2
2013-11-29,-0.6163806212234375,2,2
2013-11-30,-0.3608799266812499,0,12
2013-12-01,-0.17771831301562474,0,1
2013-12-02,6.865146647464063,6,9
2013-12-03,-0.8009983000000003,12,13
2013-12-04,-0.3988608225,7,0
2013-12-05,3.7289456591875,2,2
2013-12-06,-0.6069378491906247,6,0
2013-12-07,-0.31801380760781217,2,0
2013-12-08,-0.2061340874999998,4,0
2013-12-09,-0.16030587374999947,5,0
2013-12-10,-0.13144519110937464,5,1
2013-12-11,-0.11144001775156219,4,1
2013-12-12,1.9556252150000002,5,2
2013-12-13,0.7617267479375,4,4
2013-12-14,-0.22359541014375006,0,0
2013-12-15,-0.10200000000000008,3,0
2013-12-16,-0.06982499999999987,3,17
2013-12-17,4.947104,4,0
2013-12-18,6.457559225,0,0
2013-12-19,1.0396505949999992,2,0
2013-12-20,-0.6877303222812504,6,0
2013-12-21,-0.4191785180874998,1,2
2013-12-22,-0.29062010253593673,4,0
2013-12-23,12.780047687500002,7,0
2013-12-24,-1.4798360687500005,11,1
2013-12-25,1.263178536171875,4,5
2013-12-26,-0.7016598462890626,10,0
2013-12-27,-0.4365410937828114,7,1
2013-12-28,-0.2833154550718743,5,11
2013-12-29,1.7875688375000007,12,11
2013-12-30,7.62354844875,6,1
2013-12-31,-1.0407120942031254,2,6
2014-01-01,-0.5483724754671875,5,0
2014-01-02,0.71153837396875,2,0
2014-01-03,-0.31433120507187434,10,1
2014-01-04,-0.20025802499999953,2,5
2014-01-05,4.8440165075,1,2
2014-01-06,16.37145130396875,7,5
2014-01-07,2.9655390408031237,3,1
2014-01-08,2.512147167212499,2,5
2014-01-09,4.776093803749999,0,2
2014-01-10,6.636085436984375,1,1
2014-01-11,-1.635506165035937,1,0
2014-01-12,1.026543556250001,5,0
2014-01-13,1.0813135361718762,1,11
2014-01-14,-0.864772615195311,3,3
2014-01-15,-0.5899029181890614,1,0
2014-01-16,-0.35045079224218667,0,3
2014-01-17,-0.25331335823749923,0,2
2014-01-18,-0.18549714434062448,0,0
2014-01-19,-0.11570223778749968,5,37
2014-01-20,1.9586759814687502,16,3
2014-01-21,5.764065668896875,6,1
2014-01-22,27.293202294928125,4,0
2014-01-23,7.8729999999999976,11,0
2014-01-24,4.427674999999998,6,0
2014-01-25,-1.1492085000000012,1,1
2014-01-26,8.569925475000002,0,0
2014-01-27,11.975784032500002,4,0
2014-01-28,11.345343096468751,1,10
2014-01-29,3.021907034334375,2,5
2014-01-30,0.615787624096876,0,2
2014-01-31,1.149320299571877,1,0
2014-02-01,-1.4229888902546854,16,0
2014-02-02,2.0663250817328147,1,0
2014-02-03,3.012150094807814,0,1
2014-02-04,3.902433519921876,0,8
2014-02-05,8.828561217278125,18,2
2014-02-06,9.351251560153125,5,3
2014-02-07,-1.9358793930125007,7,3
2014-02-08,-1.0411670341546873,8,1
2014-02-09,2.2881655536421888,7,0
2014-02-10,2.1726552134531265,4,0
2014-02-11,3.1371573340796886,6,1
2014-02-12,4.042343924778125,9,0
2014-02-13,4.912804448414063,6,3
2014-02-14,9.76142228146875,3,6
2014-02-15,-1.775373665395313,7,0
2014-02-16,0.09345337375000029,0,1
2014-02-17,3.2673071722031257,1,0
2014-02-18,20.066925655845314,4,2
2014-02-19,4.316305384079687,3,0
2014-02-20,-2.0724437902218753,3,3
2014-02-21,-1.2337015495234371,5,0
2014-02-22,3.1333139291125023,0,0
2014-02-23,-1.0392183741453107,2,4
2014-02-24,39.37683738948438,3,0
2014-02-25,21.51422618665156,5,3
2014-02-26,17.205164142778123,9,0
2014-02-27,19.182178905635936,5,0
2014-02-28,24.93105998224844,4,3
2014-03-01,-5.933269785,2,0
2014-03-02,-3.472364252062497,4,0
2014-03-03,19.474975914856255,2,0
2014-03-04,11.832590101875004,5,2
2014-03-05,5.781817642656252,5,0
2014-03-06,47.56301786272188,2,1
2014-03-07,20.792199844334373,6,9
2014-03-08,-4.5537903513312505,2,4
2014-03-09,-3.919522851078124,2,0
2014-03-10,-0.5576085174999945,4,7
2014-03-11,18.822873598656255,3,1
2014-03-12,32.197338635959376,2,1
2014-03-13,7.20138687051875,0,1
2014-03-14,-2.468745009156251,0,1
2014-03-15,-2.99558763627031,0,0
2014-03-16,-1.8234302720374957,1,0
2014-03-17,0.7787971399281288,3,2
2014-03-18,5.8232205527187535,6,29
2014-03-19,10.389554994100003,5,0
2014-03-20,-2.263377248067187,0,0
2014-03-21,2.7702408470031257,0,1
2014-03-22,-1.0471927089984372,0,0
2014-03-23,-0.5838889800718737,6,0
2014-03-24,24.57827752,5,6
2014-03-25,5.162613350218749,0,2
2014-03-26,5.79363274881875,13,0
2014-03-27,7.901240226060937,6,0
2014-03-28,0.7502764845687508,3,0
2014-03-29,-0.5844920020624988,2,0
2014-03-30,-1.1768797226437482,3,0
2014-03-31,1.1513024937500023,4,0
2014-04-01,1.115091504609377,4,2
2014-04-02,3.134099737476564,4,0
2014-04-03,19.1427229255875,4,0
2014-04-04,3.512357948306249,2,2
2014-04-05,-1.8113456606562508,8,3
2014-04-06,-1.0159723956234374,6,0
2014-04-07,17.294372729964063,3,0
2014-04-08,5.65971793146875,3,6
2014-04-09,9.949750133896874,2,3
2014-04-10,21.571083042865624,5,1
2014-04-11,52.16855115204375,3,2
2014-04-12,-5.702788428812504,0,3
2014-04-13,9.931806659784375,2,0
2014-04-14,-0.0802836324999987,2,4
2014-04-15,12.950174645718755,2,3
2014-04-16,14.200398495228129,3,0
2014-04-17,39.859159513525,4,0
2014-04-18,7.047718742193749,1,1
2014-04-19,-5.231920557237499,0,0
2014-04-20,-3.211225165543747,2,8
2014-04-21,19.99602742770938,7,0
2014-04-22,-3.768684552565622,3,12
2014-04-23,-0.1811380008937471,2,1
2014-04-24,11.193997915143752,1,1
2014-04-25,15.427928134165628,3,2
2014-04-26,6.699925606200001,0,0
2014-04-27,-2.6289732105031254,3,5
2014-04-28,25.4920926825,3,10
2014-04-29,58.19673033865625,0,20
2014-04-30,13.710205189209372,7,4
2014-05-01,2.6790615977187473,2,23
2014-05-02,29.312620068225,0,8
2014-05-03,-6.540578929748434,2,6
2014-05-04,-3.8425503133031196,0,27
2014-05-05,-1.70909409910937,1,0
2014-05-06,9.816706356078132,4,11
2014-05-07,9.02450664456094,0,19
2014-05-08,-3.047083434821873,0,10
2014-05-09,0.44926225456875146,5,1
2014-05-10,-1.206979065354686,0,7
2014-05-11,-0.8300739987218728,0,1
2014-05-12,15.58056115375,0,0
2014-05-13,10.058038181984374,2,3
2014-05-14,19.79142353627656,0,2
2014-05-15,2.562069988381248,3,0
2014-05-16,9.61442637706875,0,1
2014-05-17,-2.6219546260312496,0,3
2014-05-18,-1.5863659050718724,0,18
2014-05-19,3.8440132100000026,5,0
2014-05-20,5.579567861750002,16,29
2014-05-21,14.3093642107375,0,20
2014-05-22,25.406704555725,3,4
2014-05-23,4.801878511115623,6,16
2014-05-24,-3.006434121403126,0,3
2014-05-25,7.186986457068751,4,2
2014-05-26,1.8594794312500023,1,0
2014-05-27,54.221678861171874,6,0
2014-05-28,53.163441306210935,0,0
2014-05-29,23.53907091649843,0,17
2014-05-30,32.6741615787375,5,1
2014-05-31,17.043692199353124,7,6
2014-06-01,-7.755868989073433,1,3
2014-06-02,48.14507019785938,5,7
2014-06-03,24.05515408511407,6,14
2014-06-04,26.447599123481254,1,18
2014-06-05,29.135295488300002,0,41
2014-06-06,10.972648147078129,14,1
2014-06-07,-7.201449319826558,7,8
2014-06-08,5.47124399512032,6,2
2014-06-09,4.840056270315632,2,0
2014-06-10,6.290430496421882,1,16
2014-06-11,10.338335642329692,4,16
2014-06-12,24.39002120326719,4,15
2014-06-13,3.0584403416484385,2,1
2014-06-14,-1.452818531678124,7,17
2014-06-15,-2.2058146257187485,0,0
2014-06-16,22.55066897859375,3,0
2014-06-17,18.46112252,2,17
2014-06-18,55.85462009952031,1,7
2014-06-19,73.65990199742187,1,1
2014-06-20,45.47652970505937,8,5
2014-06-21,-12.375278767631254,6,0
2014-06-22,-2.9435342463187473,9,0
2014-06-23,2.713059309928134,0,0
2014-06-24,2.2365799201250116,2,1
2014-06-25,0.7342463527937584,2,0
2014-06-26,0.4423966457718813,1,4
2014-06-27,-2.986234201937495,4,0
2014-06-28,-1.8923876128531212,0,0
2014-06-29,-0.9669340820843726,0,2
2014-06-30,7.617609340437501,10,0
2014-07-01,0.8819251494812503,2,0
2014-07-02,3.197714457353125,4,0
2014-07-03,1.1309916821703123,5,0
2014-07-04,-0.682567514742187,1,0
2014-07-05,-0.4078544101437495,0,0
2014-07-06,-0.2771795999999993,0,0
2014-07-07,3.7791344050000006,1,0
2014-07-08,-0.5836154466249999,1,1
2014-07-09,-0.3370262563187497,0,11
2014-07-10,1.808741650365625,0,1
2014-07-11,15.664617963825,0,0
2014-07-12,-1.7712647050718762,0,0
2014-07-13,-0.8296480500000004,5,0
2014-07-14,-0.541699785,5,2
2014-07-15,7.598893247937501,3,5
2014-07-16,7.88221256485625,5,0
2014-07-17,2.5072204074999997,2,1
2014-07-18,22.77036423396875,1,7
2014-07-19,-3.171690713321876,3,0
2014-07-20,-1.6432781405749992,4,5
2014-07-21,8.98300315,2,0
2014-07-22,46.2324253175,1,6
2014-07-23,30.134160179625,5,9
2014-07-24,1.4414312775718718,0,19
2014-07-25,3.625263365114061,4,8
2014-07-26,-3.602202422518747,0,13
2014-07-27,-2.4386465858624944,0,0
2014-07-28,-1.7162165624999954,6,3
2014-07-29,8.603752999843755,5,4
2014-07-30,5.823129284890627,6,2
2014-07-31,3.8083501397125015,17,10
2014-08-01,12.28734523458125,4,0
2014-08-02,-0.2483623244125006,0,7
2014-08-03,-1.3946583202874994,4,0
2014-08-04,27.126470875000003,3,0
2014-08-05,22.540791437499998,5,0
2014-08-06,31.60963572484375,10,17
2014-08-07,39.988401118015624,16,13
2014-08-08,-1.8457864708812526,15,1
2014-08-09,-4.891030889934374,7,0
2014-08-10,16.750857588465628,11,10
2014-08-11,17.628688474928133,25,12
2014-08-12,33.0044731830625,13,16
2014-08-13,115.0545298505875,14,0
2014-08-14,64.89763846300312,9,2
2014-08-15,47.74102673248749,12,2
2014-08-16,2.6312591552531206,9,0
2014-08-17,-1.6835928152156185,3,3
2014-08-18,16.89050994718751,6,3
2014-08-19,18.548337330437512,5,9
2014-08-20,18.547178394615635,11,4
2014-08-21,20.668987219478133,14,14
2014-08-22,22.707280601350007,10,5
2014-08-23,-7.746129983410935,2,3
2014-08-24,-4.353189525331246,3,6
2014-08-25,10.212124343462506,8,5
2014-08-26,13.622375115535943,13,15
2014-08-27,24.06583682392969,6,6
2014-08-28,21.849646951357812,3,0
2014-08-29,3.438732820326562,7,0
2014-08-30,-3.0139646770265607,0,1
2014-08-31,1.4414946588859405,0,0
2014-09-01,0.9213712362500042,3,7
2014-09-02,42.18886799454688,5,7
2014-09-03,17.24744251326719,11,4
2014-09-04,41.70705208120156,10,2
2014-09-05,0.27802789882187096,10,1
2014-09-06,-4.904625831860936,5,0
2014-09-07,-3.0528933083390593,1,0
2014-09-08,31.77109550665157,2,3
2014-09-09,1.8240634783093777,14,10
2014-09-10,2.32109406845469,5,0
2014-09-11,22.899679465309376,10,5
2014-09-12,10.496341109939063,2,8
2014-09-13,-2.004899573314061,7,0
2014-09-14,-2.367491495287499,0,0
2014-09-15,11.379254740000004,2,0
2014-09-16,14.432076408718753,9,23
2014-09-17,16.670610070168753,15,7
2014-09-18,39.23019836415469,11,3
2014-09-19,25.55498877762812,8,11
2014-09-20,2.3501374963312482,13,4
2014-09-21,-4.568960326570313,6,0
2014-09-22,19.08740753117813,9,6
2014-09-23,0.6130585945468798,7,1
2014-09-24,68.7486146332672,19,2
2014-09-25,21.57058915782656,2,0
2014-09-26,45.010054097109375,0,3
2014-09-27,-6.972060941795316,1,9
2014-09-28,-5.781226123290621,0,13
2014-09-29,12.168095447176569,8,0
2014-09-30,13.506131982406258,19,24
2014-10-01,28.124439911631256,18,30
2014-10-02,25.613245703945314,15,0
2014-10-03,48.94261297517813,3,0
2014-10-04,-3.411059107192191,1,0
2014-10-05,-5.68840032345156,6,3
2014-10-06,0.5013353273921921,7,0
2014-10-07,1.9690380467500077,10,0
2014-10-08,26.199599348893756,4,0
2014-10-09,22.105294844837502,4,2
2014-10-10,25.486282784814062,5,7
2014-10-11,-6.180430487525001,2,0
2014-10-12,-3.424689920106248,1,21
2014-10-13,3.9306487872843783,4,7
2014-10-14,11.848870154187505,1,24
2014-10-15,31.07185224602813,10,8
2014-10-16,-3.2280275263828138,3,10
2014-10-17,23.90120924128594,2,6
2014-10-18,-3.6683622219546876,1,0
2014-10-19,-2.639496003614059,3,5
2014-10-20,38.3453751475,4,29
2014-10-21,13.72114894940625,0,0
2014-10-22,10.256326055065625,1,2
2014-10-23,8.668414941965624,4,8
2014-10-24,13.039610576496878,6,1
2014-10-25,-4.035993352743748,1,0
2014-10-26,-2.514473581485934,1,0
2014-10-27,28.302911309964067,1,6
2014-10-28,58.648276813125,7,7
2014-10-29,8.22075159501562,2,9
2014-10-30,7.93892484283281,1,13
2014-10-31,18.980661306507812,0,1
2014-11-01,-4.571586404232809,0,1
2014-11-02,-3.483258618110933,2,17
2014-11-03,31.545722575000006,2,0
2014-11-04,31.640259033281254,0,1
2014-11-05,31.134905192687498,0,2
2014-11-06,18.38689417147031,9,5
2014-11-07,29.376827402170314,8,9
2014-11-08,-7.523799144128124,6,0
2014-11-09,-2.4011439488781203,1,0
2014-11-10,21.75175951246407,3,0
2014-11-11,19.011168621218758,13,1
2014-11-12,20.434435649700003,9,0
2014-11-13,20.129553009076563,4,0
2014-11-14,13.029898400228126,14,0
2014-11-15,7.701027790503126,1,0
2014-11-16,-1.473623396293748,0,0
2014-11-17,28.004872167718755,7,7
2014-11-18,40.7184104345375,3,13
2014-11-19,16.27440999672656,6,7
2014-11-20,16.38613181073125,9,11
2014-11-21,16.771079554409376,8,5
2014-11-22,-0.05296645198124672,1,9
2014-11-23,-4.253040243635933,1,17
2014-11-24,12.125213319235943,6,0
2014-11-25,71.33506466140781,1,2
2014-11-26,-3.939142074832816,5,15
2014-11-27,-3.673068530278125,9,1
2014-11-28,-3.6732082489718736,4,5
2014-11-29,-0.53224573518593,0,7
2014-11-30,-2.037744923920307,0,4
2014-12-01,21.56802500353438,2,6
2014-12-02,25.556242511015625,6,4
2014-12-03,30.08718253328906,0,10
2014-12-04,45.79775528921093,1,14
2014-12-05,37.82740873375312,0,15
2014-12-06,2.053617152428121,0,5
2014-12-07,-6.164436163531249,0,1
2014-12-08,34.90181266867813,1,0
2014-12-09,25.99549517189063,2,9
2014-12-10,32.432983295470315,2,26
2014-12-11,21.465433290910937,6,10
2014-12-12,40.00705821942969,0,32
2014-12-13,1.4006708606625011,0,10
2014-12-14,-5.478269897324996,0,10
2014-12-15,12.813067055854694,18,50
2014-12-16,17.200460816140634,8,112
2014-12-17,23.52369069658282,6,13
2014-12-18,46.803071108189066,5,49
2014-12-19,40.10033770059375,11,30
2014-12-20,-3.686497022078127,0,16
2014-12-21,-6.012525273646873,0,5
2014-12-22,16.19088894783907,1,15
2014-12-23,5.165529896198445,2,11
2014-12-24,8.813717016795318,1,8
2014-12-25,-4.111860846993746,0,1
2014-12-26,5.343499495379692,3,0
2014-12-27,-2.680008699670309,0,13
2014-12-28,-1.5219739023546843,4,2
2014-12-29,32.15859508478437,6,6
2014-12-30,46.0612906146875,17,21
2014-12-31,-3.0218122321250043,11,32
2015-01-01,-3.9041726945625017,4,0
2015-01-02,5.515202847032814,0,54
2015-01-03,-1.555524254124995,0,12
2015-01-04,14.149975267212504,18,6
2015-01-05,63.03834039875,14,8
2015-01-06,27.56311280798437,12,2
2015-01-07,23.024450930532808,5,2
2015-01-08,15.488771271140623,16,7
2015-01-09,35.52190000735625,7,14
2015-01-10,-8.224287900374998,1,2
2015-01-11,-2.8891915983031193,4,0
2015-01-12,11.260634986714068,17,21
2015-01-13,15.598203997893759,2,18
2015-01-14,8.045682092815628,12,24
2015-01-15,10.924239066471877,9,31
2015-01-16,32.05645812952656,24,26
2015-01-17,-1.9218680299828126,6,0
2015-01-18,-2.6108168865093733,6,0
2015-01-19,28.72576243021875,8,11
2015-01-20,19.202096262193752,11,24
2015-01-21,29.85464971289844,13,16
2015-01-22,19.518767486328123,2,15
2015-01-23,12.779614856798439,3,27
2015-01-24,-1.5909981041015602,0,12
2015-01-25,-2.865737527106245,2,2
2015-01-26,9.37423214309063,10,8
2015-01-27,8.797441296479692,11,14
2015-01-28,21.62213611526094,14,1
2015-01-29,17.457892743590627,6,10
2015-01-30,21.26276899408594,8,12
2015-01-31,19.79844408926875,1,11
2015-02-01,-5.373852796495312,8,9
2015-02-02,36.942274021840625,13,7
2015-02-03,33.81031322377656,18,16
2015-02-04,17.48188933213125,19,21
2015-02-05,49.230813551678125,15,44
2015-02-06,32.27053938525781,15,43
2015-02-07,-1.614563300446875,11,1
2015-02-08,-6.431290991324997,6,2
2015-02-09,17.70278158660157,4,23
2015-02-10,31.646106316875006,6,8
2015-02-11,41.7346947716875,8,24
2015-02-12,2.9298525581718753,8,35
2015-02-13,7.768896815226564,10,35
2015-02-14,-5.416535458668746,3,8
2015-02-15,-3.2996448356343677,17,1
2015-02-16,-0.2349173502874944,4,11
2015-02-17,9.051415739906254,3,10
2015-02-18,40.344027896381256,11,39
2015-02-19,9.051002588404685,3,20
2015-02-20,13.528499722051562,8,26
2015-02-21,-3.194763612650002,2,10
2015-02-22,-2.5471797105031215,6,7
2015-02-23,8.272072720000004,18,22
2015-02-24,11.650689927718753,6,39
2015-02-25,8.042727725506252,8,14
2015-02-26,10.061736743682813,9,26
2015-02-27,15.881851100720313,2,15
2015-02-28,-0.5582486185703126,17,4
2015-03-01,-1.270789783662499,3,2
2015-03-02,23.473999259964064,6,18
2015-03-03,11.37161773484375,26,34
2015-03-04,15.467212521171875,8,32
2015-03-05,2.026355582574999,16,7
2015-03-06,22.117779036651562,4,26
2015-03-07,-0.36178238151406195,22,14
2015-03-08,-1.8587658959796851,0,2
2015-03-09,2.0677692856265644,3,8
2015-03-10,0.16364664082344116,19,27
2015-03-11,5.46268293761719,12,12
2015-03-12,-0.6925227253359361,13,6
2015-03-13,0.882254717473439,8,7
2015-03-14,0.10257026189375096,4,0
2015-03-15,41.292642688289064,0,0
2015-03-16,2.450657716840622,0,0
2015-03-17,23.16306466540156,13,0
2015-03-18,1.691554077574997,6,3
2015-03-19,1.0253646325687518,5,3
2015-03-20,2.663749314232814,11,11
2015-03-21,-0.09247594981718432,9,14
2015-03-22,-1.6664458480874969,8,2
2015-03-23,22.758013302057815,8,43
2015-03-24,13.58808232488125,12,9
2015-03-25,10.671312916342186,24,6
2015-03-26,8.732801608471874,14,16
2015-03-27,10.019141126471876,9,7
2015-03-28,-2.080688867721874,10,2
2015-03-29,-1.9672789387109353,20,6
2015-03-30,12.604114872428127,16,4
2015-03-31,12.506985976375002,10,13
2015-04-01,11.962330070371877,9,5
2015-04-02,10.828915857170312,8,6
2015-04-03,36.818441244559374,0,11
2015-04-04,-4.829339995884377,2,3
2015-04-05,-3.1537103209828117,0,1
2015-04-06,13.922832962464064,5,16
2015-04-07,19.821573486531253,9,16
2015-04-08,27.7028852505125,5,10
2015-04-09,35.34158351922656,5,24
2015-04-10,13.757050967242186,11,3
2015-04-11,-6.101515652378126,0,1
2015-04-12,-3.7014998644531216,20,1
2015-04-13,18.54997721996407,10,41
2015-04-14,16.975868328000004,5,29
2015-04-15,16.367454617565627,16,19
2015-04-16,6.125896566423438,3,7
2015-04-17,20.02855576395938,1,59
2015-04-18,-3.8111517773015615,0,1
2015-04-19,-2.7186424157546845,14,0
2015-04-20,13.195890866250004,25,27
2015-04-21,23.088011292921877,11,46
2015-04-22,15.562475264667189,15,57
2015-04-23,33.571153814667184,11,16
2015-04-24,33.68802443107344,6,22
2015-04-25,-0.3920968365203139,7,1
2015-04-26,-4.823856461378124,9,1
2015-04-27,17.920473378714068,14,23
2015-04-28,33.56636245226563,13,29
2015-04-29,24.36890317355469,31,27
2015-04-30,19.120905366253126,9,16
2015-05-01,46.4206326171875,11,3
2015-05-02,-9.256671540740625,6,0
2015-05-03,-5.058308555046871,1,0
2015-05-04,27.660739685998443,5,15
2015-05-05,29.355334581671883,14,3
2015-05-06,23.024723543401564,6,1
2015-05-07,18.93970313515,8,3
2015-05-08,23.31485603172969,5,1
2015-05-09,-5.973297505762498,7,4
2015-05-10,0.771877178095318,2,5
2015-05-11,18.774697478750006,5,31
2015-05-12,19.42783205276563,4,39
2015-05-13,3.6930564033390647,10,8
2015-05-14,4.009265043273439,5,5
2015-05-15,16.729126635515627,5,0
2015-05-16,-2.049291815153122,4,0
2015-05-17,-2.5073311453437475,3,2
2015-05-18,32.41345921488594,12,6
2015-05-19,17.363612028476563,7,6
2015-05-20,9.286786365584375,6,6
2015-05-21,17.969089401996875,5,1
2015-05-22,14.440140873051563,2,4
2015-05-23,-0.5722889730999992,1,0
2015-05-24,-3.1604656017499977,0,0
2015-05-25,-1.085257152571871,8,0
2015-05-26,16.285191864968755,2,4
2015-05-27,10.825191854934378,5,10
2015-05-28,19.884162306990625,3,26
2015-05-29,1.9448223994031242,4,21
2015-05-30,6.1670107619125005,0,30
2015-05-31,-2.6158899627453116,0,20
2015-06-01,8.441522668606254,9,8
2015-06-02,29.85531672948438,11,22
2015-06-03,34.42867047818281,24,51
2015-06-04,14.610686433384373,6,23
2015-06-05,31.503699575137496,5,12
2015-06-06,-5.929294252670314,1,11
2015-06-07,-3.953201557356246,0,1
2015-06-08,5.2303232146765675,6,34
2015-06-09,10.104535852343755,4,33
2015-06-10,21.62378679189063,6,25
2015-06-11,14.308993677490626,6,11
2015-06-12,20.487081404020312,3,4
2015-06-13,4.993456318917186,11,0
2015-06-14,-2.818202206845311,2,0
2015-06-15,31.673739164964065,2,7
2015-06-16,10.897404382125002,0,26
2015-06-17,18.512956716759376,1,0
2015-06-18,1.9409465503921872,4,7
2015-06-19,7.289626458054691,8,3
2015-06-20,-0.47195449857343474,0,0
2015-06-21,-1.4918620648046836,0,0
