,nim-lang/Nim,rust-lang/rust,golang/go
2010-07-16,0,23.0,7.0
2010-07-17,0,-7.1999999999999975,4.299999999999999
2010-07-18,0,2.4400000000000004,-0.8150000000000006
2010-07-19,0,7.888,6.575499999999999
2010-07-20,0,10.395199999999999,4.0128625
2010-07-21,6,-0.396096,12.96887025
2010-07-22,3,3.7543424000000005,3.002782162499999
2010-07-23,4,4.28463872,0.43939656375
2010-07-24,0,-8.285725696,-1.1625764223593746
2010-07-25,0,-3.738034790400001,2.198873629670314
2010-07-26,0,10.7774802944,11.128592801070313
2010-07-27,0,-5.8062978048,9.236376402640625
2010-07-28,0,2.8514207743999997,1.914511157170312
2010-07-29,1,27.816395366400002,8.443269348851562
2010-07-30,0,-14.627142963199997,12.02258685691875
2010-07-31,0,-3.9776242687999996,-2.4853054262109375
2010-08-01,1,-3.1796514816,-0.3829571938218743
2010-08-02,0,-0.8926924800000013,-0.07670343154687354
2010-08-03,0,0.22436198399999951,18.08986247745469
2010-08-04,1,14.0118224896,1.418832916396875
2010-08-05,0,1.5744576512000013,13.269971732542189
2010-08-06,0,-1.2743349247999989,4.4571304621999985
2010-08-07,0,5.3549364224,-0.12881117007812426
2010-08-08,3,-4.939622912,-1.473207894253124
2010-08-09,0,15.1492728832,6.065355253234377
2010-08-10,0,-1.8568760319999988,10.57521580569844
2010-08-11,1,5.8665326592,2.8988559776671883
2010-08-12,2,0.318641254400001,15.271875518504688
2010-08-13,0,-2.5294087168,4.307262495871875
2010-08-14,1,-4.5559667712000005,-0.18341562164843683
2010-08-15,0,-2.3481200640000006,-0.4662761812828118
2010-08-16,4,1.4172262399999995,5.926256021178127
2010-08-17,3,0.7042307071999998,7.513465141390626
2010-08-18,0,20.5795828736,3.149523332310938
2010-08-19,0,-6.2622729215999975,7.413249280740626
2010-08-20,0,16.9748941824,1.1491102673046876
2010-08-21,0,-10.129664102399998,-0.3913878392203114
2010-08-22,0,-4.462738227200001,1.0789803724671885
2010-08-23,2,-2.5072972800000004,3.180473745662501
2010-08-24,0,11.272259583999999,6.033431377604688
2010-08-25,0,9.5012187136,19.675153871357814
2010-08-26,0,3.044399513600002,16.150797708348435
2010-08-27,0,5.6659040256000015,6.666064318929686
2010-08-28,3,-6.007788851199999,-2.804316833120313
2010-08-29,0,-4.9996911615999995,1.352169936876564
2010-08-30,0,-2.545751756800001,5.519916398932815
2010-08-31,0,3.259947519999999,7.243027656615627
2010-09-01,0,-2.3106396159999996,6.954713039996876
2010-09-02,0,-2.0406549504,10.831385605170313
2010-09-03,0,2.8472835072000002,4.376401436948438
2010-09-04,0,-2.2928695296,2.864972884160938
2010-09-05,0,-0.8960013311999999,-0.7259169516093742
2010-09-06,0,-0.4391624704,-0.1629821752968732
2010-09-07,0,3.718784,13.047868622532814
2010-09-08,0,13.18604288,5.894514036357814
2010-09-09,0,-2.6509992959999984,15.042197121285938
2010-09-10,0,-0.7422803967999996,16.160777071723437
2010-09-11,0,-2.867022848,3.556814482173437
2010-09-12,2,-0.41100062720000086,13.438676258420312
2010-09-13,0,-0.2995328000000004,6.816379053054688
2010-09-14,0,3.8174617599999996,7.135352736948439
2010-09-15,1,1.2981099520000003,3.1882852327453137
2010-09-16,1,13.2734998528,11.588781236621877
2010-09-17,0,-7.5792588799999985,0.047740542196876845
2010-09-18,0,-2.5335749632000004,-0.08161901415781037
2010-09-19,2,-1.4198882304000002,1.4451818457078145
2010-09-20,2,0.06624972799999918,14.68408243649844
2010-09-21,1,10.9091085312,2.5004041917687507
2010-09-22,0,2.5505298432000014,15.174322741984376
2010-09-23,0,-1.1225425919999994,9.188582811546874
2010-09-24,0,4.3367159808,26.269595138815625
2010-09-25,0,-4.925922508799999,-2.493642804550001
2010-09-26,0,-1.9311872000000005,-2.567052722389062
2010-09-27,0,1.7880550399999997,10.272753403381252
2010-09-28,0,2.928083968,7.49287424039219
2010-09-29,0,-2.0330999807999994,11.422529058096877
2010-09-30,0,3.2759885824,13.056288198554688
2010-10-01,0,-0.8747725823999994,1.631408534451563
2010-10-02,0,-0.9342943232,-2.4194807003843737
