,BabylonJS/Babylon.js,playcanvas/engine,mrdoob/three.js
2014-02-07,-0.19094405120000002,0,18
2014-02-08,-0.10202880000000006,0,5
2014-02-09,0.92393728,0,3
2014-02-10,0.7396474880000001,4,34
2014-02-11,-0.3298248704,0,7
2014-02-12,0.8406855679999999,0,51
2014-02-13,-0.3084570623999999,0,23
2014-02-14,-0.15160535040000006,0,15
2014-02-15,0.9060351999999999,4,13
2014-02-16,1.72904448,0,4
2014-02-17,3.463149568,0,18
2014-02-18,-0.055285862399999885,0,20
2014-02-19,9.3210039296,13,52
2014-02-20,-2.3791237119999997,12,18
2014-02-21,-1.0663701504000007,1,9
2014-02-22,-0.6735283200000004,0,7
2014-02-23,0.5085076479999999,0,9
2014-02-24,0.4152595456,2,23
2014-02-25,-0.5837042687999998,7,13
2014-02-26,2.6384676864,0,18
2014-02-27,0.16205352960000075,0,5
2014-02-28,-0.6238295039999998,0,4
2014-03-01,-0.2699648000000002,0,16
2014-03-02,-0.18615552000000007,0,9
2014-03-03,-0.141522432,10,8
2014-03-04,-0.11367946239999994,0,15
2014-03-05,-0.08367831040000001,4,5
2014-03-06,-0.06008985599999983,0,22
2014-03-07,-0.05179576319999983,0,7
2014-03-08,-0.012469350399999964,0,6
2014-03-09,0.0,4,18
2014-03-10,0.0,4,4
2014-03-11,3.0,2,21
2014-03-12,0.40000000000000013,1,34
2014-03-13,1.5599999999999998,16,17
2014-03-14,3.376,10,3
2014-03-15,-1.1088,0,6
2014-03-16,0.47379199999999955,0,1
2014-03-17,0.45397759999999987,0,0
2014-03-18,4.46331904,0,5
2014-03-19,0.6689085440000002,0,5
2014-03-20,-0.048964403200000284,0,4
2014-03-21,3.2319123455999996,0,0
2014-03-22,-0.27245434879999975,0,6
2014-03-23,-0.8501129216000003,0,3
2014-03-24,5.509869568,2,14
2014-03-25,3.4397157376000003,0,5
2014-03-26,-0.7544341504000001,0,6
2014-03-27,-0.10330009600000034,2,4
2014-03-28,-0.8490620928000002,1,34
2014-03-29,2.4638370816,0,8
2014-03-30,0.0038820864000002064,0,0
2014-03-31,0.28469032959999974,4,8
2014-04-01,1.3590753280000003,0,1
2014-04-02,6.1870898176,0,19
2014-04-03,3.188130816,0,8
2014-04-04,4.196720537599999,1,4
2014-04-05,-2.1124143104,0,0
2014-04-06,-0.08679065600000069,0,0
2014-04-07,11.0556679168,0,5
2014-04-08,-2.0129921023999997,0,16
2014-04-09,-1.6230918144000008,1,9
2014-04-10,2.9775409151999996,1,1
2014-04-11,3.4624796672000007,0,2
2014-04-12,-1.8291338239999997,0,13
2014-04-13,-0.9544244224000005,0,3
2014-04-14,-0.6123371520000004,0,7
2014-04-15,2.5278073856000005,0,14
2014-04-16,2.0265848832000004,1,2
2014-04-17,8.9776797696,0,7
2014-04-18,4.4738155520000005,0,1
2014-04-19,-2.5666159616,0,15
2014-04-20,-0.2797547520000008,0,1
2014-04-21,-1.0098944000000003,0,7
2014-04-22,2.31737344,0,2
2014-04-23,1.875016704,16,2
2014-04-24,-0.26643998720000006,12,6
2014-04-25,1.0906917888000005,6,10
2014-04-26,-0.9706362879999993,0,4
2014-04-27,-0.48962017280000003,0,1
2014-04-28,1.7181178879999999,4,12
2014-04-29,3.3827280896,2,5
2014-04-30,2.874555904,5,7
2014-05-01,-1.3543555072,4,4
2014-05-02,0.3351507967999997,11,12
2014-05-03,-0.6187167744000001,0,2
2014-05-04,-0.38234030080000014,0,1
2014-05-05,4.73428736,0,16
2014-05-06,1.7882024960000003,0,10
2014-05-07,8.8242675712,3,8
2014-05-08,-0.6078570495999998,3,11
2014-05-09,-0.5788041216000006,2,7
2014-05-10,5.9171322879999995,1,35
2014-05-11,-0.10322135040000013,0,18
2014-05-12,1.5235199999999993,2,17
2014-05-13,10.49232128,9,5
2014-05-14,-1.3123706879999997,0,8
2014-05-15,0.014480588799999694,1,5
2014-05-16,1.398730752,0,7
2014-05-17,-1.5344790528,0,2
2014-05-18,0.08204482559999993,0,3
2014-05-19,0.12574136320000007,4,2
2014-05-20,0.2560479232,0,5
2014-05-21,1.3106203648000008,11,11
2014-05-22,2.1648525312,11,14
2014-05-23,-0.9716302847999999,8,4
2014-05-24,-0.48366663680000005,0,3
2014-05-25,0.6885004288,0,2
2014-05-26,2.596384768,0,1
2014-05-27,-0.8412493823999999,23,2
2014-05-28,-0.4099969024000002,1,3
2014-05-29,0.7303750656,3,1
2014-05-30,1.6055621632000001,0,0
2014-05-31,0.3855551488000001,6,5
2014-06-01,0.5137868799999998,0,4
2014-06-02,1.5252321279999999,7,3
2014-06-03,0.3236315136000001,3,3
2014-06-04,6.4494911488,12,0
2014-06-05,2.30707968,6,0
2014-06-06,0.4305940479999997,12,3
2014-06-07,-1.2192722944000003,0,4
2014-06-08,-0.7098467328000003,1,2
2014-06-09,1.5097086975999998,0,13
2014-06-10,1.2294829056,2,0
2014-06-11,7.1493993472,0,0
2014-06-12,2.9222521856000006,10,3
2014-06-13,6.0181102592,1,0
2014-06-14,-2.5809248256000004,8,3
2014-06-15,-1.2656683008000007,0,9
2014-06-16,1.1690009599999995,8,1
2014-06-17,1.9774607359999998,8,2
2014-06-18,0.7444401152,8,7
2014-06-19,-0.12410439679999974,0,12
2014-06-20,4.1216928768,0,4
2014-06-21,0.4946795520000007,0,2
2014-06-22,1.8675795968,0,0
2014-06-23,-1.1798118400000002,2,16
2014-06-24,-0.6499491840000003,15,14
2014-06-25,2.5387359232,0,8
2014-06-26,-0.9371261951999997,1,7
2014-06-27,5.5185743872,0,14
2014-06-28,4.4764522496,0,6
2014-06-29,-1.922702336,4,2
2014-06-30,-0.9127098368000004,3,25
2014-07-01,2.4117055487999997,0,8
2014-07-02,2.99440384,1,11
2014-07-03,-1.358951936,0,17
2014-07-04,5.274458828799999,0,4
2014-07-05,1.3193134080000004,0,0
2014-07-06,0.5478496256000003,0,2
2014-07-07,0.8337534975999998,4,13
2014-07-08,5.96190464,2,3
2014-07-09,6.979113984,3,4
2014-07-10,-2.8173396991999997,0,0
2014-07-11,10.613003878399999,1,11
2014-07-12,-3.2962360319999995,0,5
2014-07-13,-0.6338422784000008,0,10
2014-07-14,-1.2488625152000004,0,12
2014-07-15,-0.8392603648000001,4,3
2014-07-16,2.3675748352,0,8
2014-07-17,2.904479539200001,1,6
2014-07-18,-0.3808807935999998,3,7
2014-07-19,-0.8570813439999996,0,2
2014-07-20,1.4606410752000003,1,7
2014-07-21,6.326604288,6,18
2014-07-22,-0.7694997503999998,6,12
2014-07-23,-0.014031360000000603,0,21
2014-07-24,1.1855011839999998,3,1
2014-07-25,-0.9261576191999998,2,4
2014-07-26,-0.5254747136000002,0,5
2014-07-27,-0.34446039040000015,0,4
2014-07-28,-0.260427264,0,6
2014-07-29,-0.21408020479999954,0,4
2014-07-30,-0.15945748479999972,1,7
2014-07-31,1.9392894976000001,0,13
2014-08-01,3.5587552256,1,0
2014-08-02,8.0150612992,2,0
2014-08-03,0.7839999999999998,2,2
2014-08-04,-0.5792000000000006,0,1
2014-08-05,-1.0574720000000006,0,1
2014-08-06,-0.6694016000000004,1,6
2014-08-07,1.50580736,6,1
2014-08-08,1.209450496,0,1
2014-08-09,2.1183475712,0,1
2014-08-10,-1.1065757695999994,0,2
2014-08-11,0.42448599040000023,0,1
2014-08-12,4.4859322368,0,2
2014-08-13,2.7148010496,0,3
2014-08-14,-1.3993190400000004,1,1
2014-08-15,-0.7175152640000004,1,6
2014-08-16,-0.4900302848000001,0,1
2014-08-17,1.6493893632,0,16
2014-08-18,3.3413772288,0,9
2014-08-19,3.859263488,0,7
2014-08-20,0.4318852096000001,0,9
2014-08-21,-1.1790976,1,15
2014-08-22,-0.6353494016000003,0,5
2014-08-23,-0.4070016000000002,0,0
2014-08-24,-0.31044864000000016,0,1
2014-08-25,-0.249698304,2,0
2014-08-26,-0.20798074879999975,0,0
2014-08-27,-0.15566940159999956,0,6
2014-08-28,-0.09112217599999971,2,0
2014-08-29,-0.02493870079999993,0,13
2014-08-30,0.0,0,3
2014-08-31,0.0,0,2
2014-09-01,0.0,1,2
2014-09-02,1.0,6,5
2014-09-03,0.8,2,14
2014-09-04,-0.28,0,3
2014-09-05,2.872,9,16
2014-09-06,-0.6815999999999999,0,2
2014-09-07,-0.29913600000000024,0,9
2014-09-08,-0.18996480000000013,0,7
2014-09-09,-0.13815552000000003,3,10
2014-09-10,3.892077568,7,14
2014-09-11,1.1118565376000002,0,14
2014-09-12,0.21675048959999987,0,0
2014-09-13,-0.595163136,1,0
2014-09-14,0.6521919487999999,0,0
2014-09-15,0.582656,3,3
2014-09-16,1.5536127999999998,2,4
2014-09-17,1.33789952,0,2
2014-09-18,-0.7534330879999999,0,6
2014-09-19,0.5892844544,2,10
2014-09-20,-0.4484912127999999,0,11
2014-09-21,0.7519031295999998,0,0
2014-09-22,1.628755968,1,16
2014-09-23,2.3848318976,4,11
2014-09-24,1.0913657856,3,3
2014-09-25,6.1562570752,2,4
2014-09-26,0.16139857920000011,1,21
2014-09-27,-1.2426885120000004,0,9
2014-09-28,0.28993832959999954,0,2
2014-09-29,2.308200448,0,1
2014-09-30,-0.05883453439999986,0,16
2014-10-01,1.2159711232,1,12
2014-10-02,3.1168718848,5,2
2014-10-03,-1.2938421247999996,0,3
2014-10-04,2.3373023232,0,1
2014-10-05,-0.9878878208,0,2
2014-10-06,3.4889313279999996,5,9
2014-10-07,-1.1595608063999998,0,21
2014-10-08,10.4118355968,1,18
2014-10-09,-1.5775596543999995,3,9
2014-10-10,2.6418240511999995,7,15
2014-10-11,0.3891984383999998,0,6
2014-10-12,-0.26247833600000026,0,1
2014-10-13,2.0283890687999997,16,4
2014-10-14,7.781796352000001,3,30
2014-10-15,-0.5138441216,1,22
2014-10-16,0.394421248,15,8
2014-10-17,-1.3784510464,16,3
2014-10-18,-0.7593104384000001,3,6
2014-10-19,-0.5498899456,0,13
2014-10-20,1.6077622271999998,4,22
2014-10-21,-0.6999025663999998,2,8
2014-10-22,-0.4016084991999995,10,22
2014-10-23,0.7291469824000003,6,4
2014-10-24,0.6790858752000002,11,9
2014-10-25,-0.35601070079999997,4,2
2014-10-26,-0.16885760000000014,0,2
2014-10-27,-0.11545344000000007,0,14
2014-10-28,0.9120885760000002,0,17
2014-10-29,6.7290964992,4,9
2014-10-30,-1.5173555199999997,1,2
2014-10-31,1.3606855679999996,5,4
2014-11-01,-0.7964570624,0,2
2014-11-02,-0.4332053504000002,0,1
2014-11-03,-0.2951808000000002,3,2
2014-11-04,-0.2271283200000001,1,9
2014-11-05,0.816053248,3,12
2014-11-06,6.6459590656000005,0,5
2014-11-07,-0.6011388927999994,16,4
2014-11-08,0.16322457599999962,1,2
2014-11-09,-0.6745387008000002,0,2
2014-11-10,1.6112639999999998,1,4
2014-11-11,2.3192192,2,11
2014-11-12,0.0209356799999999,10,14
2014-11-13,-0.7148395520000003,10,9
2014-11-14,-0.4417388543999998,22,11
2014-11-15,-0.31847188479999977,0,8
2014-11-16,0.8220773376,2,0
2014-11-17,-0.3331451904,4,30
2014-11-18,-0.179984384,4,13
2014-11-19,-0.13302855679999978,12,4
2014-11-20,-0.08539576319999984,8,10
2014-11-21,0.9619946496,17,5
2014-11-22,-0.22042879999999998,11,7
2014-11-23,-0.09692672000000008,1,0
2014-11-24,-0.06238771199999998,7,0
2014-11-25,-0.04606935039999997,9,9
2014-11-26,6.974464,2,16
2014-11-27,1.5795712000000004,21,0
2014-11-28,-0.17692672000000043,13,3
2014-11-29,1.2096122879999998,2,1
2014-11-30,0.12833064959999985,0,0
2014-12-01,1.3124479999999998,12,4
2014-12-02,-0.8292096000000002,9,7
2014-12-03,-0.48050944000000034,7,2
2014-12-04,5.647405056,10,2
2014-12-05,2.5190310912000005,13,1
2014-12-06,4.5628499968,0,4
2014-12-07,-1.9070290944000001,0,6
2014-12-08,-0.9467798528000005,2,4
2014-12-09,0.3831392255999999,15,0
2014-12-10,3.3487444992,2,3
2014-12-11,-0.21649151999999994,7,4
2014-12-12,-0.844605952,8,8
2014-12-13,0.4604727296000002,0,1
2014-12-14,-0.5441396735999995,0,7
2014-12-15,0.6890110976000001,3,6
2014-12-16,0.62782208,1,7
2014-12-17,0.583876608,16,3
2014-12-18,11.559517081600001,17,14
2014-12-19,3.353706086400001,20,29
2014-12-20,-1.2965320704000005,14,7
2014-12-21,-1.3499525120000009,2,2
2014-12-22,4.1534391296,18,19
2014-12-23,-0.607775232,0,11
2014-12-24,-1.0757453824000005,4,0
2014-12-25,2.3019134975999997,7,0
2014-12-26,-1.1231110143999992,5,2
2014-12-27,1.3458348032000005,6,0
2014-12-28,4.2391161856,0,1
2014-12-29,5.6216682496,2,6
2014-12-30,-1.06147328,0,10
2014-12-31,1.7947791359999996,1,15
2015-01-01,-1.2983215104000003,2,2
2015-01-02,1.2650992639999998,2,4
2015-01-03,10.0702425088,4,3
2015-01-04,-1.7427466239999996,0,14
2015-01-05,2.511598899199999,0,12
2015-01-06,-1.7164738559999997,0,2
2015-01-07,2.0588746752,7,6
2015-01-08,1.7970139136,3,7
2015-01-09,6.7040857088,5,0
2015-01-10,-2.321542144,2,3
2015-01-11,-0.1666454528000001,2,0
2015-01-12,7.0193345536,5,2
2015-01-13,1.8432854016000002,0,5
2015-01-14,3.1457680383999995,5,17
2015-01-15,5.005026303999999,8,19
2015-01-16,-1.5023209472000003,1,22
2015-01-17,8.4883734528,1,9
2015-01-18,-0.9662559231999999,0,2
2015-01-19,13.157603327999999,0,8
2015-01-20,5.850226073600001,0,17
2015-01-21,4.9575231488,1,10
2015-01-22,12.096708198399998,2,8
2015-01-23,0.6606525439999995,3,9
2015-01-24,-1.9428379648000011,2,16
2015-01-25,1.2976080895999993,1,1
2015-01-26,1.3729182719999997,7,5
2015-01-27,-2.4200567807999995,0,7
2015-01-28,2.4574653440000005,3,3
2015-01-29,1.1749447680000007,1,11
2015-01-30,2.3586105344000012,1,10
2015-01-31,-1.7355485183999995,0,5
2015-02-01,0.1485863935999998,0,1
2015-02-02,0.2548595712,0,0
2015-02-03,7.319848550400001,1,5
2015-02-04,2.9909853184000004,0,1
2015-02-05,-0.9116462080000003,1,6
2015-02-06,-1.2038834176000004,0,2
2015-02-07,-0.7297236992,0,4
2015-02-08,0.49247907839999994,0,3
2015-02-09,2.4439751679999997,0,4
2015-02-10,4.0300491776000005,0,5
2015-02-11,5.4793665536,0,9
2015-02-12,0.8337799168000002,2,4
2015-02-13,1.3969295359999996,2,11
2015-02-14,2.5464938495999996,0,0
2015-02-15,-1.6250931200000003,1,3
2015-02-16,1.0891361279999994,1,3
2015-02-17,12.9473243136,7,11
2015-02-18,-2.4601280511999994,9,11
2015-02-19,-1.7932712960000006,1,36
2015-02-20,3.9178560512,1,19
2015-02-21,-0.7177500671999999,0,0
2015-02-22,-0.12692049920000015,1,0
2015-02-23,1.0847299583999996,0,3
2015-02-24,-0.9821783040000002,2,9
2015-02-25,4.3874266112,0,23
2015-02-26,-1.4462386175999993,3,11
2015-02-27,3.3897322495999997,0,4
2015-02-28,0.7996339200000002,0,0
2015-03-01,1.977481216,0,0
2015-03-02,18.8596094976,1,10
2015-03-03,0.3862112256000003,0,6
2015-03-04,-2.0229163008000013,0,13
2015-03-05,15.13447424,3,1
2015-03-06,1.3604807680000004,1,5
2015-03-07,4.560589311999999,0,1
2015-03-08,2.4047110143999992,1,11
2015-03-09,-3.2335162368000008,0,27
2015-03-10,7.0700633088,0,18
2015-03-11,1.8044421120000007,7,16
2015-03-12,-0.6129495040000004,12,14
2015-03-13,0.09273282560000018,2,7
2015-03-14,2.3413082112000003,0,17
2015-03-15,-0.7453021183999997,0,7
2015-03-16,7.8191797248,5,9
2015-03-17,-2.5195725824,1,2
2015-03-18,11.791547392,9,8
2015-03-19,-1.4266177535999995,30,8
2015-03-20,2.0253731839999993,11,6
2015-03-21,0.044326195199999585,0,0
2015-03-22,-1.5360754688000002,1,2
2015-03-23,-0.9677735936000004,2,3
2015-03-24,2.3109948416000003,1,10
2015-03-25,-0.14247311359999992,16,6
2015-03-26,5.206319104,15,12
2015-03-27,3.276558540800001,13,10
2015-03-28,-0.7451429888000001,2,17
2015-03-29,-0.0768608256000003,0,5
2015-03-30,6.1666388992,4,13
2015-03-31,4.07957504,0,15
2015-04-01,5.848057344,16,6
2015-04-02,-2.7306360832000003,7,9
2015-04-03,-0.3925940224000004,9,11
2015-04-04,-0.14846218239999986,0,2
2015-04-05,-0.938678784,0,8
2015-04-06,4.3997950976,8,15
2015-04-07,0.5402259456000005,6,10
2015-04-08,-0.1681614847999997,20,9
2015-04-09,2.1641174016000004,6,3
2015-04-10,-1.0811103232,0,13
2015-04-11,2.485805568,0,3
2015-04-12,-0.9576730623999999,0,12
2015-04-13,-0.5042965504000003,0,1
2015-04-14,-0.3468287999999999,0,4
2015-04-15,-0.27013529599999975,2,27
2015-04-16,0.8332854272000001,7,0
2015-04-17,0.6830811136000002,16,1
2015-04-18,1.6318117888,0,3
2015-04-19,1.4288368640000002,0,0
2015-04-20,7.3209919488,3,5
2015-04-21,2.084864,4,4
2015-04-22,-1.6491648000000005,20,2
2015-04-23,-0.8596275200000006,6,4
2015-04-24,-0.5840440320000002,15,2
2015-04-25,8.5597438976,0,2
2015-04-26,0.8593273856000003,0,0
2015-04-27,5.4091569152,2,7
2015-04-28,0.7202527232000002,3,12
2015-04-29,3.2362943487999996,14,23
2015-04-30,2.0434985984,11,4
2015-05-01,6.160332799999999,3,13
2015-05-02,-2.6531788800000005,3,12
2015-05-03,1.6001208319999995,4,1
2015-05-04,2.4187592704,2,5
2015-05-05,12.2980098048,0,3
2015-05-06,2.2349146112000007,5,5
2015-05-07,18.0467161088,3,6
2015-05-08,17.18168064,21,8
2015-05-09,-6.3668094976,0,3
2015-05-10,0.1606458367999979,1,16
2015-05-11,3.7603107839999987,9,23
2015-05-12,-1.5315617792000005,1,20
2015-05-13,-2.5547984896,6,10
2015-05-14,-0.7421566976,8,1
2015-05-15,-0.420045414399999,3,5
2015-05-16,-1.2173676543999983,0,0
2015-05-17,-0.6909632511999994,0,5
2015-05-18,0.6890351616000001,5,13
2015-05-19,0.5564191744000005,2,0
2015-05-20,0.5579743232000003,2,10
2015-05-21,2.6097057792,19,5
2015-05-22,7.207085568,11,2
2015-05-23,-1.9739930624,0,0
2015-05-24,0.12396584959999934,1,17
2015-05-25,1.2523084799999997,5,6
2015-05-26,10.122848768,7,2
2015-05-27,7.2826418176,12,4
2015-05-28,13.7493323776,8,1
2015-05-29,-2.0117822464,1,10
2015-05-30,-3.0336105472000012,12,3
2015-05-31,-1.830435123200001,7,1
2015-06-01,11.756482047999999,3,2
2015-06-02,1.4333613056,5,3
2015-06-03,7.1836316672,3,12
2015-06-04,-0.6540806143999998,14,7
2015-06-05,7.503135232,13,4
2015-06-06,-3.4751100927999996,2,12
2015-06-07,4.289337548799999,0,6
2015-06-08,12.64164864,0,0
2015-06-09,5.631430144000001,0,11
2015-06-10,-1.2079537152000004,2,9
2015-06-11,-0.7828920320000003,29,2
2015-06-12,2.8856601599999996,32,1
2015-06-13,-2.3268979711999997,0,1
2015-06-14,-1.3848458240000006,4,3
2015-06-15,-0.9283230720000002,5,3
2015-06-16,-0.740257382399999,0,3
2015-06-17,0.44976486400000115,6,11
2015-06-18,5.49614592,13,7
2015-06-19,0.5691829248000004,0,7
2015-06-20,-0.024877260799999856,0,6
2015-06-21,0.25605324799999984,0,0
2015-06-22,0.3968639999999999,4,9
2015-06-23,2.4311552,4,33
2015-06-24,14.04782848,11,12
2015-06-25,10.496058368,27,8
2015-06-26,-2.3562138624000006,1,1
2015-06-27,-2.507283046400001,0,5
2015-06-28,-1.4892899328000007,0,3
2015-06-29,2.9454898175999995,0,9
2015-06-30,0.3912267776,0,12
2015-07-01,2.6333915135999995,16,8
2015-07-02,-1.6830554111999994,10,18
2015-07-03,0.027278336000000958,8,2
2015-07-04,-0.7646903295999996,0,9
2015-07-05,-0.37212590080000013,0,23
2015-07-06,1.7412915199999999,0,10
2015-07-07,9.393280512,0,18
2015-07-08,1.6681042944000004,12,17
