,pytorch/pytorch,chainer/chainer,torch/torch7
2016-10-25,7,23.0,0
2016-10-26,10,-0.5999999999999988,4
2016-10-27,8,22.36,3
2016-10-28,4,-3.4240000000000004,0
2016-10-29,5,-2.5648000000000017,0
2016-10-30,1,5.638271999999999,0
2016-10-31,6,10.7639936,0
2016-11-01,13,-3.6982297600000007,0
2016-11-02,12,-2.7235522560000005,4
2016-11-03,10,7.1248636928,0
2016-11-04,0,11.996532838400002,0
2016-11-05,4,0.35364198400000113,0
2016-11-06,1,5.869251276799999,0
2016-11-07,13,42.3926260736,0
2016-11-08,79,-9.211933491199998,0
2016-11-09,5,21.564142182399998,0
2016-11-10,9,18.3306781696,0
2016-11-11,29,-3.9169582080000005,3
2016-11-12,0,-5.494388633600002,0
2016-11-13,4,16.714683903999997,1
2016-11-14,3,19.82400512,0
2016-11-15,25,0.6214380544000022,3
2016-11-16,13,13.0342194176,0
2016-11-17,6,8.1798628352,0
2016-11-18,8,-0.5705858047999994,0
2016-11-19,4,-0.5344022528000005,0
2016-11-20,0,-2.2516025344000017,0
2016-11-21,10,11.8397592576,2
2016-11-22,9,6.7280562176000025,0
2016-11-23,7,-2.188696780799999,0
2016-11-24,9,12.698843136,0
2016-11-25,1,9.728706560000001,0
2016-11-26,9,-4.6359547904,0
2016-11-27,0,7.925258547199999,0
2016-11-28,8,10.795623424,2
2016-11-29,39,4.6542625792,0
2016-11-30,3,-0.8819737600000002,0
2016-12-01,26,22.5148091392,0
2016-12-02,5,7.673162956800001,0
2016-12-03,1,4.3519911936,0
2016-12-04,0,6.268186111999999,0
2016-12-05,20,36.395333017599995,0
2016-12-06,8,5.340103065600001,0
2016-12-07,2,-1.0184130560000035,0
2016-12-08,3,5.411132927999997,0
2016-12-09,4,7.5237924864000005,0
2016-12-10,0,-1.7590703104000003,0
2016-12-11,4,-0.8053473280000008,0
2016-12-12,5,26.1524847616,0
2016-12-13,17,4.458067251200003,2
2016-12-14,24,-0.8663671808000002,2
2016-12-15,39,11.241715507199999,1
2016-12-16,17,38.9743305728,0
2016-12-17,7,-10.288288972799998,0
2016-12-18,2,4.7713516543999965,0
2016-12-19,17,-1.1040896000000018,0
2016-12-20,30,3.2792950784000006,2
2016-12-21,19,-4.733861888,0
2016-12-22,26,11.260776652799999,1
2016-12-23,7,1.2595245056000008,0
2016-12-24,4,-1.8220068863999974,0
2016-12-25,4,-2.6345221119999995,0
2016-12-26,4,3.6503324672,1
2016-12-27,24,27.0003808256,0
2016-12-28,17,-1.883867647999999,3
2016-12-29,36,-3.0703736832000024,2
2016-12-30,23,-1.5038458880000007,4
2016-12-31,34,-0.9168306175999998,1
2017-01-01,10,-1.4422795264000003,8
2017-01-02,8,-0.9912875008000003,1
2017-01-03,27,1.22790656,2
2017-01-04,72,1.956211200000002,0
2017-01-05,35,13.7435587584,3
2017-01-06,6,20.549910016000002,1
2017-01-07,1,-2.2549837824,0
2017-01-08,0,3.381270937599998,0
2017-01-09,9,-1.5059349504000012,0
2017-01-10,9,14.56342016,3
2017-01-11,8,4.970748415999999,2
2017-01-12,8,12.394362163199999,0
2017-01-13,22,3.9968677887999995,2
2017-01-14,4,-2.205325823999999,0
2017-01-15,2,7.497728102399999,0
2017-01-16,16,24.721705574399998,0
2017-01-17,22,-0.2022151167999997,2
2017-01-18,29,5.409753395199999,0
2017-01-19,16,23.4738936832,0
2017-01-20,17,0.08086579200000088,0
2017-01-21,4,2.7113029631999988,0
2017-01-22,9,-3.4323737600000017,0
2017-01-23,11,27.3427258368,0
2017-01-24,25,16.250518937600003,1
2017-01-25,20,17.6364340224,0
2017-01-26,13,3.882222284799999,0
2017-01-27,20,3.8567218175999987,0
2017-01-28,17,-5.1319146496000005,0
2017-01-29,11,2.5135401983999976,1
2017-01-30,8,26.527680102399998,2
2017-01-31,54,31.937592627200004,0
2017-02-01,23,-2.878899302399997,2
2017-02-02,16,6.763406335999999,1
2017-02-03,7,20.2295693312,0
2017-02-04,4,-4.973294489600001,1
2017-02-05,0,-3.2731634688000035,0
2017-02-06,9,56.4086781952,1
2017-02-07,19,19.5645719552,0
2017-02-08,12,-6.359153254400001,2
2017-02-09,20,-0.03750768640000146,6
2017-02-10,15,3.837190655999999,3
2017-02-11,5,-0.7735121919999992,0
2017-02-12,2,-5.3925773312,0
2017-02-13,9,30.632264191999997,0
2017-02-14,32,-0.35834808319999567,0
2017-02-15,14,-1.5859692543999984,0
2017-02-16,35,56.56619776,0
2017-02-17,25,-7.712410931199997,0
2017-02-18,5,-6.062673305600004,0
2017-02-19,0,-3.203892326400002,0
2017-02-20,9,34.0925362176,0
2017-02-21,26,6.607437312000002,0
2017-02-22,18,-0.6661897216000021,1
2017-02-23,63,30.738033766399997,54
2017-02-24,8,-9.283213823999997,2
2017-02-25,8,5.778376601599998,0
2017-02-26,14,8.034879283199999,0
2017-02-27,15,24.6522929152,0
2017-02-28,34,1.0691116032000014,5
2017-03-01,19,5.5840222208,0
2017-03-02,27,10.260941107199999,2
2017-03-03,25,13.721796812800001,5
2017-03-04,9,-8.3244812288,7
2017-03-05,10,-1.2815541248000013,0
2017-03-06,14,28.3883267072,0
2017-03-07,21,-2.8520702975999974,0
2017-03-08,16,24.4475923456,0
2017-03-09,16,7.8422378496,0
2017-03-10,16,29.998038220799998,0
2017-03-11,7,-6.994159308799999,0
2017-03-12,5,11.016425881599996,0
2017-03-13,21,53.131329023999996,0
2017-03-14,18,-8.803151155199998,0
2017-03-15,25,-4.822804684800005,0
2017-03-16,15,9.129023897599998,0
2017-03-17,17,21.142721024,0
2017-03-18,1,4.642439987200001,0
2017-03-19,3,-3.5568996352000006,0
2017-03-20,8,9.225434111999999,0
2017-03-21,7,34.15736750080001,0
2017-03-22,28,13.828229529600003,2
2017-03-23,26,7.214003916799998,1
2017-03-24,34,21.630462975999997,2
2017-03-25,4,-9.621438054399999,0
2017-03-26,4,10.366931558399997,2
2017-03-27,19,31.332803583999997,0
2017-03-28,19,16.739445248,0
2017-03-29,27,-2.179565568000001,0
2017-03-30,12,13.3624303616,0
2017-03-31,20,15.5147201536,2
2017-04-01,4,-3.2619144192,0
2017-04-02,3,-3.032346726400002,2
2017-04-03,18,17.9233329152,1
2017-04-04,15,18.873945395200003,1
2017-04-05,17,12.1721508864,1
2017-04-06,31,36.6342518784,2
2017-04-07,20,-5.1383367679999985,1
2017-04-08,12,-7.864748748800002,1
2017-04-09,5,2.4933109759999974,0
2017-04-10,6,13.694879539199999,1
2017-04-11,33,46.747694182400004,0
2017-04-12,32,28.0452000768,2
2017-04-13,12,1.2579735551999995,0
2017-04-14,13,9.616382259199998,0
2017-04-15,3,0.1929793535999984,0
2017-04-16,3,-7.169916825600003,0
2017-04-17,21,32.6904180736,0
2017-04-18,44,25.4866853888,0
2017-04-19,32,0.5171513344000012,0
2017-04-20,26,14.0927284224,2
2017-04-21,7,32.6407129088,1
2017-04-22,8,12.8736883712,0
2017-04-23,4,3.379425689599998,0
2017-04-24,23,37.861464473599995,0
2017-04-25,23,15.2948417536,1
2017-04-26,18,13.4533060608,2
2017-04-27,11,14.441454387199997,0
2017-04-28,40,17.8513214464,3
2017-04-29,7,2.246853734400002,0
2017-04-30,3,6.067523788799999,0
2017-05-01,68,20.1635407872,0
2017-05-02,25,4.1285374976000035,0
2017-05-03,27,11.164281548800002,0
2017-05-04,18,-8.796422758399999,1
2017-05-05,13,11.306301132799998,0
2017-05-06,4,9.795041996800002,0
2017-05-07,4,12.5604525056,0
2017-05-08,25,18.9753808896,1
2017-05-09,26,9.243821363200002,2
2017-05-10,24,5.094514176000001,0
2017-05-11,8,8.4120201216,2
2017-05-12,12,8.4387920896,1
2017-05-13,1,-1.4332626944000015,0
2017-05-14,2,-5.5502660608,0
2017-05-15,12,24.5119941632,0
2017-05-16,9,9.920357888000002,0
2017-05-17,17,-3.6240498688000002,0
2017-05-18,11,1.2267500543999992,0
2017-05-19,15,1.8770253824000003,0
2017-05-20,6,-3.7230813183999993,0
2017-05-21,3,-0.2198902784000003,0
2017-05-22,6,7.091773337599999,0
2017-05-23,13,15.895931904000001,0
2017-05-24,23,1.432383692800002,0
2017-05-25,32,20.0746677248,4
2017-05-26,16,12.1367640064,1
2017-05-27,1,-1.1262239744000002,0
2017-05-28,1,2.1150872575999973,0
2017-05-29,0,50.653584896,0
2017-05-30,15,5.281698611200001,0
2017-05-31,15,-9.217152921600002,0
2017-06-01,16,11.119563878399997,0
2017-06-02,44,-0.29552302079999926,0
2017-06-03,5,-1.6680728575999995,0
2017-06-04,2,-3.2600989696000013,0
2017-06-05,19,9.0526171136,0
2017-06-06,24,47.4380419072,0
2017-06-07,36,-10.044549119999996,2
2017-06-08,13,0.8461947903999967,0
2017-06-09,10,4.978001305599999,0
2017-06-10,5,1.8415393792000003,0
2017-06-11,70,-1.3715806208000005,12
2017-06-12,8,4.718508646399998,0
2017-06-13,30,8.1826502656,1
2017-06-14,20,3.2338650112000034,0
2017-06-15,29,4.762103603200001,0
2017-06-16,13,4.1882011648,0
2017-06-17,49,-2.7224240128,0
2017-06-18,0,1.7131499519999993,0
2017-06-19,20,21.7183040512,0
2017-06-20,18,7.8143152128,0
2017-06-21,29,0.25843169279999945,0
2017-06-22,32,25.7875592192,5
2017-06-23,18,-6.445630771199998,0
2017-06-24,13,-1.4972317696000026,0
2017-06-25,0,-3.431244595200001,0
2017-06-26,13,19.740519321599997,0
2017-06-27,16,7.867990630400002,0
2017-06-28,17,-2.9269886975999997,0
2017-06-29,17,5.337835622399999,0
2017-06-30,10,12.947212697600001,0
2017-07-01,2,2.250171904,0
2017-07-02,4,8.6321605632,0
2017-07-03,17,37.8691929088,0
2017-07-04,17,-5.439814143999998,3
2017-07-05,10,-6.677305036800002,0
2017-07-06,7,5.097547878399999,0
2017-07-07,13,-2.4828500992,0
2017-07-08,5,-3.1774514176,0
2017-07-09,3,2.8292175872,0
2017-07-10,18,19.4643831808,1
2017-07-11,25,13.020642508800004,1
2017-07-12,30,-0.6574395391999985,2
2017-07-13,45,12.7879858176,1
2017-07-14,32,8.177777151999999,3
2017-07-15,4,-5.891335577600001,0
2017-07-16,3,2.818210099199998,0
2017-07-17,11,9.571110399999998,0
2017-07-18,20,4.192431104000001,0
2017-07-19,31,19.5179538432,1
2017-07-20,19,0.7573986304000009,1
2017-07-21,19,4.901602713599999,0
2017-07-22,4,-3.962347724799999,0
2017-07-23,6,-2.9619296256000007,0
2017-07-24,10,6.068103167999999,0
2017-07-25,60,-2.0927760383999994,0
2017-07-26,26,8.0097773568,0
2017-07-27,24,3.7132329984000014,0
2017-07-28,8,9.879137894400001,0
2017-07-29,6,1.8615533568,0
2017-07-30,2,-1.2400476160000005,0
2017-07-31,8,22.8371280896,0
2017-08-01,22,4.6001315840000006,0
2017-08-02,16,4.744020684799999,0
2017-08-03,19,3.159176089599999,0
2017-08-04,18,14.612900352,1
2017-08-05,0,7.6552563712,0
2017-08-06,11,3.8861027327999995,0
2017-08-07,11,31.6923636736,0
2017-08-08,13,-1.4898014207999992,0
2017-08-09,24,3.001719807999998,0
2017-08-10,16,6.005895065599999,0
2017-08-11,7,-2.9779660800000007,0
2017-08-12,5,-2.101615411200001,0
2017-08-13,1,-2.1453024255999997,0
2017-08-14,18,12.7088441344,0
2017-08-15,22,18.403100672,2
2017-08-16,32,14.002923827200002,1
2017-08-17,19,3.6348196863999993,0
2017-08-18,17,12.097480191999999,0
2017-08-19,4,-1.8909175808,0
2017-08-20,1,6.349529804799998,0
2017-08-21,8,39.8670543872,0
2017-08-22,13,13.9476996096,0
2017-08-23,19,12.946216447999998,0
2017-08-24,21,35.3198706688,0
2017-08-25,50,7.012157849600001,3
2017-08-26,14,-6.960212070400001,0
2017-08-27,6,-4.840212787200002,0
2017-08-28,9,3.272073215999998,1
2017-08-29,13,34.091148185600005,0
2017-08-30,26,-3.8749593599999983,0
2017-08-31,21,26.641949081599996,0
2017-09-01,16,10.825360998400003,0
2017-09-02,6,30.8861362176,0
2017-09-03,2,1.536856371199999,0
2017-09-04,3,131.242309632,1
2017-09-05,250,-4.982820659199994,0
2017-09-06,22,-12.257117593600007,0
2017-09-07,44,-5.077793792000005,1
2017-09-08,25,5.168454348799999,0
2017-09-09,6,-8.667891097600002,0
2017-09-10,9,-2.153527500800001,1
2017-09-11,22,47.8336142336,1
2017-09-12,16,-5.95386572799999,0
2017-09-13,38,-5.347397734399996,0
2017-09-14,19,1.698626150399999,0
2017-09-15,18,-1.6474786816,0
2017-09-16,2,3.4882310144,0
2017-09-17,18,10.243702169599999,0
2017-09-18,14,4.9638766592,0
2017-09-19,38,11.191109120000002,0
2017-09-20,29,5.0026491904000014,0
2017-09-21,30,9.041299558399999,0
2017-09-22,21,-2.4858771456,0
2017-09-23,9,-1.5758988288000015,0
2017-09-24,6,-1.6695601152000008,0
2017-09-25,19,0.9598625792000002,0
2017-09-26,21,6.951703654400001,1
2017-09-27,11,1.9410979840000016,0
2017-09-28,30,11.3952930816,0
2017-09-29,8,3.811435417600001,0
2017-09-30,16,-0.6110242816000002,0
2017-10-01,1,-0.4542205952000007,0
2017-10-02,16,11.1039542272,0
2017-10-03,22,22.1595790336,0
2017-10-04,17,7.8213777408,0
2017-10-05,36,29.567624806399998,0
2017-10-06,28,7.403653120000001,0
2017-10-07,11,-1.7868783616000012,0
2017-10-08,3,1.8217182207999976,0
2017-10-09,5,8.565980364799998,0
2017-10-10,32,14.7413983232,0
2017-10-11,23,8.075632332800001,0
2017-10-12,21,-2.5166511104,0
2017-10-13,26,-1.115368448,0
2017-10-14,9,16.9791031296,0
2017-10-15,3,-3.580435251199999,0
2017-10-16,22,-1.9169420288000012,0
2017-10-17,7,13.106415308799999,0
2017-10-18,12,9.838571622400002,0
2017-10-19,18,16.3285354496,0
2017-10-20,41,-6.2799678464,0
2017-10-21,2,-0.8053171200000024,0
2017-10-22,4,-0.09223311359999986,0
2017-10-23,10,22.3240262656,0
2017-10-24,27,16.3771650048,0
2017-10-25,13,1.1711875072,0
2017-10-26,31,15.1744500736,0
2017-10-27,9,10.477608960000001,0
2017-10-28,19,19.4760200192,0
2017-10-29,1,-1.3548606464000006,0
2017-10-30,16,21.4669744128,0
2017-10-31,25,1.3526693888000008,0
2017-11-01,26,14.585155583999999,0
2017-11-02,298,8.278264012800001,0
2017-11-03,20,4.8962873344,0
2017-11-04,10,-1.2418950144000007,0
2017-11-05,1,-0.39643269119999935,0
2017-11-06,16,29.612568883199998,0
2017-11-07,24,26.502849740800002,0
2017-11-08,23,58.0793479168,0
2017-11-09,21,1.1597628415999992,0
2017-11-10,35,14.340383027199994,0
2017-11-11,6,-11.320547532800003,0
2017-11-12,3,-3.946936627200003,0
2017-11-13,15,15.745180057599997,0
2017-11-14,29,0.11603712000000144,0
2017-11-15,26,2.9100012544,0
2017-11-16,21,26.655024025600007,0
2017-11-17,13,-3.363146239999997,0
2017-11-18,7,-2.1644729344,0
2017-11-19,2,-2.404881715200001,0
2017-11-20,11,12.941103411199999,0
2017-11-21,17,7.647076454400001,0
2017-11-22,11,8.4636152832,0
2017-11-23,6,-0.7350286336000007,0
2017-11-24,7,10.867637760000001,0
2017-11-25,0,-5.5381430271999985,0
2017-11-26,4,-2.7479185408000015,0
2017-11-27,12,7.139441254399999,0
2017-11-28,17,9.807127347200002,0
2017-11-29,21,10.571292057600001,0
2017-11-30,19,6.773404876800001,0
2017-12-01,17,16.973189734400002,0
2017-12-02,8,-1.024786431999999,0
2017-12-03,4,-3.7428674560000017,0
2017-12-04,22,75.05984512,0
2017-12-05,19,3.330399232000005,0
2017-12-06,16,14.950297190399995,0
2017-12-07,12,14.9587125248,0
2017-12-08,10,6.931010559999999,0
2017-12-09,2,1.458441011199998,0
2017-12-10,2,-5.630481100800003,0
2017-12-11,11,37.0928352256,0
2017-12-12,8,36.2143783936,0
2017-12-13,12,36.4442656768,0
2017-12-14,21,25.5132747776,0
2017-12-15,26,16.7946980352,0
2017-12-16,9,-16.6828940288,0
2017-12-17,1,-9.282852761600004,0
2017-12-18,32,24.566536499199998,0
2017-12-19,11,36.932200652800006,0
2017-12-20,22,20.989076684800004,0
2017-12-21,18,48.438669414399996,0
2017-12-22,14,8.008029900800004,0
2017-12-23,12,-12.152637337600002,0
2017-12-24,1,-2.730648064000004,0
2017-12-25,1,20.287457279999998,0
2017-12-26,2,13.024928768,0
2017-12-27,7,18.7381641216,0
2017-12-28,9,13.592036556800002,0
2017-12-29,7,-11.826321612799997,0
2017-12-30,4,-5.4673985536,0
2017-12-31,2,-4.178519449600001,0
2018-01-01,2,-2.8345107456000007,0
2018-01-02,17,-2.221182668799999,0
2018-01-03,19,2.233002700800002,0
2018-01-04,33,-1.9965264895999975,0
2018-01-05,9,-0.08858982399999782,0
2018-01-06,11,0.2668701696000009,0
2018-01-07,2,-0.428787712,0
2018-01-08,13,4.7573866496,0
2018-01-09,12,30.8366848,0
2018-01-10,11,30.07315712,0
2018-01-11,26,34.696484352,0
2018-01-12,12,17.2487670784,0
2018-01-13,6,-9.810194432000003,0
2018-01-14,5,-5.429353062400004,0
2018-01-15,2,53.6643434496,0
2018-01-16,16,53.3358208,0
2018-01-17,11,63.423245824,0
2018-01-18,14,46.1778322432,0
2018-01-19,22,-2.640299724800002,0
2018-01-20,11,-17.123801600000007,0
2018-01-21,2,-8.518849638400006,0
2018-01-22,13,22.580592844799995,0
2018-01-23,25,7.5945306112000015,0
2018-01-24,22,32.604317798400004,0
2018-01-25,20,25.705925222400005,0
2018-01-26,14,19.188689408000002,0
2018-01-27,8,-12.6720598016,0
2018-01-28,6,-8.633050726400004,0
2018-01-29,20,51.406061260799994,0
2018-01-30,18,58.3888466944,0
2018-01-31,17,19.2990308352,0
2018-02-01,15,40.51172956159999,0
2018-02-02,18,0.33674700800000323,0
2018-02-03,8,-2.4504025088000034,0
2018-02-04,6,-2.477365350400003,0
2018-02-05,17,62.1735257088,0
2018-02-06,26,41.892353536,0
2018-02-07,20,19.3901780992,0
2018-02-08,23,15.198014566399998,0
2018-02-09,15,5.5991468032,0
2018-02-10,3,-1.2197324800000011,0
2018-02-11,0,-4.629931827200002,0
2018-02-12,22,-4.803834265600004,0
2018-02-13,26,16.136873472000005,0
2018-02-14,21,32.393231155200006,0
2018-02-15,17,46.4714021888,0
2018-02-16,14,-1.523536179199997,0
2018-02-17,4,-7.265121382400004,0
2018-02-18,5,2.060577382399998,0
2018-02-19,1,35.882633830399996,0
2018-02-20,16,69.8644795392,0
2018-02-21,17,25.560442982399998,0
2018-02-22,10,28.7783482368,0
2018-02-23,22,9.618966323199999,0
2018-02-24,14,-14.720521728000001,0
2018-02-25,7,-7.5775111168000056,0
2018-02-26,22,74.111072768,0
2018-02-27,25,60.74830592000001,0
2018-02-28,22,60.222372556799996,0
2018-03-01,32,21.427009228800003,0
2018-03-02,29,-0.37220648960000347,0
2018-03-03,13,-18.728305152000004,0
2018-03-04,6,-11.055942758400006,0
2018-03-05,12,27.279879372799996,0
2018-03-06,34,40.0251394048,0
2018-03-07,17,43.785519411200006,0
2018-03-08,23,7.563524300800005,0
2018-03-09,42,30.8124889088,0
2018-03-10,17,-18.830007603200002,0
2018-03-11,3,-7.8666983424000065,0
2018-03-12,19,22.939857817599993,0
2018-03-13,11,73.7296357376,0
2018-03-14,15,66.37319157760001,0
2018-03-15,26,33.624645222400005,0
2018-03-16,10,24.031245004799995,0
2018-03-17,16,-7.287628288000004,0
2018-03-18,2,-4.943806259200006,0
2018-03-19,27,54.10393497599999,0
2018-03-20,44,38.7676987392,0
2018-03-21,17,-22.416991232,0
2018-03-22,22,23.203646976,0
2018-03-23,33,18.715148288,0
2018-03-24,11,-13.868754227199998,0
2018-03-25,5,-8.053274214400004,0
2018-03-26,15,47.900849459199996,0
2018-03-27,28,19.716171571200007,0
2018-03-28,53,47.1682240512,0
2018-03-29,18,40.9926255616,0
2018-03-30,19,11.129487155199996,0
2018-03-31,32,-17.030162124800004,0
2018-04-01,0,-8.330244608000005,0
2018-04-02,14,24.634790707199997,0
2018-04-03,19,52.0770774016,0
2018-04-04,17,30.195183718400003,0
2018-04-05,24,41.216118272,0
2018-04-06,18,17.3719672832,0
2018-04-07,9,-2.5407611904000014,0
2018-04-08,2,-7.955755315200005,0
2018-04-09,15,67.3032569856,0
2018-04-10,33,43.812208435200006,0
2018-04-11,14,21.3470344192,0
2018-04-12,22,20.821182054399998,0
2018-04-13,11,8.286107647999998,0
2018-04-14,5,-16.3783378944,0
2018-04-15,3,-3.2329190400000023,0
2018-04-16,21,28.558580531199997,0
2018-04-17,29,32.6799937536,0
2018-04-18,27,35.1630595072,0
2018-04-19,34,4.078167961600002,0
2018-04-20,23,16.9064825856,0
2018-04-21,12,-13.1397860352,0
2018-04-22,9,-6.9562075136000034,0
2018-04-23,22,42.4521312256,0
2018-04-24,17,14.182514483200002,0
2018-04-25,30,14.2135314432,0
2018-04-26,30,16.652505497600004,0
2018-04-27,17,17.5331832832,0
2018-04-28,15,-9.552697651199999,0
2018-04-29,5,-6.412654694400003,0
2018-04-30,23,3.044781977599997,0
2018-05-01,42,1.6988507136000015,0
2018-05-02,16,-2.0057213951999984,0
2018-05-03,22,-2.495556915199999,0
2018-05-04,34,-2.3933401087999986,0
2018-05-05,3,-1.5279394815999976,0
2018-05-06,3,1.074847232000001,0
2018-05-07,11,64.1595808768,0
2018-05-08,26,24.507119513600003,0
2018-05-09,20,22.832322252799997,0
2018-05-10,26,18.425424691199996,0
2018-05-11,11,30.609132236799997,0
2018-05-12,6,-16.077966950400004,0
2018-05-13,21,5.402306559999994,0
2018-05-14,12,55.188197376,0
2018-05-15,25,48.4456558592,0
2018-05-16,28,41.064091648,0
2018-05-17,15,24.8652848128,0
2018-05-18,24,13.702016921599999,0
2018-05-19,7,-19.3955857408,0
2018-05-20,4,-9.186380697600006,0
2018-05-21,14,26.937828351999997,0
2018-05-22,10,7.842218086400004,0
2018-05-23,17,0.13836759040000324,0
2018-05-24,19,10.851693875200002,0
2018-05-25,17,66.6925297664,0
2018-05-26,10,-17.145173401599994,0
2018-05-27,0,-7.777214054400005,0
2018-05-28,1,31.683352575999997,0
2018-05-29,26,63.9025646592,0
2018-05-30,23,0.27219814400000075,0
2018-05-31,22,10.226559897599994,0
2018-06-01,25,7.479024435199996,0
2018-06-02,13,-9.214458879999999,0
2018-06-03,2,4.039082393599999,0
2018-06-04,22,41.688220364799996,0
2018-06-05,17,20.444463923200004,0
2018-06-06,35,48.4165347328,0
2018-06-07,30,21.651818905600003,0
2018-06-08,24,58.876401971199996,0
2018-06-09,6,-21.121065472,0
2018-06-10,7,-10.495711334400006,0
2018-06-11,13,25.609554124799995,0
2018-06-12,21,37.174208307200004,0
2018-06-13,25,46.7163669504,0
2018-06-14,31,23.410263040000004,0
2018-06-15,23,2.1244663808000013,0
2018-06-16,4,-6.7679198207999995,0
2018-06-17,0,3.882185011199999,0
2018-06-18,18,68.2432154624,0
2018-06-19,23,54.088431308800004,0
2018-06-20,33,28.740109824,0
2018-06-21,21,32.6225463296,0
2018-06-22,22,-8.497356287999999,0
2018-06-23,3,-10.308687974400005,0
2018-06-24,2,-11.268367667200003,0
2018-06-25,17,34.23140720639999,0
2018-06-26,20,56.599551488,0
2018-06-27,15,35.66833735680001,0
2018-06-28,22,7.520105369600003,0
2018-06-29,19,19.641485824,0
2018-06-30,7,-17.084628684800002,0
2018-07-01,4,7.694298521599995,0
2018-07-02,9,21.098728857599998,1
2018-07-03,11,25.439768576,0
2018-07-04,3,34.019313971200006,0
2018-07-05,7,11.117321625600006,0
2018-07-06,18,-9.800854323200001,0
2018-07-07,1,-3.9941314560000016,0
2018-07-08,5,-3.791181004800002,0
2018-07-09,15,40.988722175999996,0
2018-07-10,19,37.1092314112,0
2018-07-11,20,23.5251926016,0
2018-07-12,16,16.7916679168,0
2018-07-13,17,20.9627725824,0
2018-07-14,8,-13.194125721600003,0
2018-07-15,2,-0.6095902720000055,0
2018-07-16,12,-3.523819008000003,0
2018-07-17,21,19.0489811968,0
2018-07-18,29,44.6653090816,0
2018-07-19,15,11.195133440000005,0
2018-07-20,17,13.117523968,0
2018-07-21,5,-9.0208740352,0
2018-07-22,3,-3.1236009984000024,0
2018-07-23,18,31.707388723199998,0
2018-07-24,23,-10.1107008512,0
2018-07-25,25,49.008073318399994,0
2018-07-26,22,24.856151552000004,0
2018-07-27,31,9.6434617344,0
2018-07-28,12,-12.661680332800003,0
2018-07-29,2,3.0155252735999962,0
2018-07-30,21,20.3098436608,0
2018-07-31,25,24.2158265344,0
