,electron/electron,AvaloniaUI/Avalonia,nwjs/nw.js
2014-04-03,0.8426107904000004,4,1
2014-04-04,4.0241127424,5,0
2014-04-05,6.4734855168,6,0
2014-04-06,-1.3483792383999997,0,0
2014-04-07,2.7132479487999994,0,0
2014-04-08,3.4352127999999995,0,0
2014-04-09,-1.8730444800000003,0,0
2014-04-10,2.9765637119999995,0,0
2014-04-11,4.473347174400001,0,0
2014-04-12,-2.0428638208,0,0
2014-04-13,-1.0757703680000001,0,0
2014-04-14,2.2936066048,0,0
2014-04-15,12.9416022016,0,1
2014-04-16,11.603252838400001,0,0
2014-04-17,2.4833735679999993,0,0
2014-04-18,1.4680888319999994,0,1
2014-04-19,-2.9632116736000005,0,0
2014-04-20,-1.733606502400001,0,0
2014-04-21,1.8049766399999994,0,0
2014-04-22,3.466678784,0,0
2014-04-23,14.996581580800001,0,0
2014-04-24,5.444982374400001,0,1
2014-04-25,12.92681216,0,2
2014-04-26,-4.419832012800001,0,0
2014-04-27,-2.862513152000002,0,2
2014-04-28,4.180963839999999,0,0
2014-04-29,11.450353664,0,1
2014-04-30,-0.34910085120000023,0,1
2014-05-01,-3.0570306560000002,0,0
2014-05-02,-1.8576391167999997,0,0
2014-05-03,-1.201827327999999,0,0
2014-05-04,4.159156531200001,0,2
2014-05-05,20.4978231296,0,0
2014-05-06,8.794984448000001,0,1
2014-05-07,14.8560490496,0,2
2014-05-08,-1.5761217536000007,0,0
2014-05-09,5.811242598399998,0,0
2014-05-10,4.5056639999999994,0,4
2014-05-11,-4.403571200000001,0,0
2014-05-12,0.3909503999999986,0,0
2014-05-13,2.4798935040000005,0,0
2014-05-14,6.285807923200001,0,1
2014-05-15,13.674929254400002,0,2
2014-05-16,-4.1352519679999995,0,1
2014-05-17,-2.5951723520000005,0,2
2014-05-18,18.358450688,0,0
2014-05-19,-3.1141723135999992,0,0
2014-05-20,-0.7793679360000016,0,9
2014-05-21,2.8454873087999992,0,14
2014-05-22,5.5719808,0,4
2014-05-23,2.952338022400001,0,0
2014-05-24,0.16678533119999983,0,0
2014-05-25,6.9250666496,0,0
2014-05-26,4.913054720000001,0,0
2014-05-27,2.715952128,0,3
2014-05-28,-2.8277941248000005,0,0
2014-05-29,6.402128179199999,0,2
2014-05-30,2.2730808320000007,0,0
2014-05-31,-1.4666084352,0,0
2014-06-01,-0.5709661184000006,0,0
2014-06-02,4.7863159808,0,0
2014-06-03,4.970825830400001,0,1
2014-06-04,1.5612085248000005,0,0
2014-06-05,2.9804901375999995,0,1
2014-06-06,-2.103300096,0,2
2014-06-07,-1.1894648832,0,1
2014-06-08,-0.7693859840000002,0,6
2014-06-09,1.4584370175999997,0,4
2014-06-10,9.1733221376,3,1
2014-06-11,0.49461903360000115,0,4
2014-06-12,-1.7254699008000003,9,0
2014-06-13,0.0909840383999998,3,6
2014-06-14,2.206581248,0,0
2014-06-15,-0.07701760000000002,0,0
2014-06-16,9.19725056,0,2
2014-06-17,7.4830709760000005,0,0
2014-06-18,-0.19393198079999951,0,8
2014-06-19,-2.1784934400000004,0,3
2014-06-20,-1.1971571712000006,3,12
2014-06-21,1.1790433279999997,0,4
2014-06-22,4.9669927936,0,4
2014-06-23,18.1380410368,0,1
2014-06-24,-0.962900070399999,10,2
2014-06-25,1.9254492159999996,4,11
2014-06-26,-1.7005286400000004,10,0
2014-06-27,19.3045183488,1,4
2014-06-28,7.67845376,0,0
2014-06-29,2.8629442559999987,1,0
2014-06-30,4.659205427199999,0,0
2014-07-01,0.6724427776000006,0,0
2014-07-02,0.5109437439999995,0,2
2014-07-03,0.19948451839999937,0,0
2014-07-04,4.635542016,0,3
2014-07-05,-2.927913062399999,0,1
2014-07-06,-1.7342495743999995,0,0
2014-07-07,15.929368268800001,0,0
2014-07-08,-3.1074010111999986,0,2
2014-07-09,34.9480920064,0,0
2014-07-10,-5.6096793599999994,0,0
2014-07-11,17.609272422399997,0,0
2014-07-12,-1.0218340351999995,0,4
2014-07-13,-1.807311052800002,0,2
2014-07-14,-1.4898150400000016,0,1
2014-07-15,-1.7611914239999997,0,1
2014-07-16,3.8186662911999996,0,2
2014-07-17,-1.6750444543999978,0,2
2014-07-18,3.1287022592000007,0,3
2014-07-19,-1.9694564351999988,0,0
2014-07-20,-1.1274257407999995,0,0
2014-07-21,19.400922521600002,0,2
2014-07-22,-4.399218995199999,0,9
2014-07-23,-1.8889955328000014,0,0
2014-07-24,9.8221336576,0,1
2014-07-25,7.954162585600001,0,3
2014-07-26,1.3248720896,0,0
2014-07-27,9.121077247999999,0,0
2014-07-28,14.9638656,0,2
2014-07-29,0.06174976000000143,0,7
2014-07-30,-1.2189998080000013,0,5
2014-07-31,22.06620928,0,0
2014-08-01,-6.919434751999999,0,2
2014-08-02,-3.4559908864000013,0,0
2014-08-03,0.7456147455999993,0,0
2014-08-04,7.8042122240000005,0,3
2014-08-05,4.535754547200002,0,3
2014-08-06,6.571255910400001,0,4
2014-08-07,18.2380527616,0,3
2014-08-08,17.606291148800004,0,1
2014-08-09,-3.9371801600000005,0,1
2014-08-10,2.4286438399999977,0,0
2014-08-11,16.757579264,0,2
2014-08-12,-1.8411789312,0,3
2014-08-13,12.378239999999998,0,0
2014-08-14,-6.2516549632,0,0
2014-08-15,7.586468352,0,0
2014-08-16,-3.5505952767999984,0,0
2014-08-17,3.3168129023999997,0,0
2014-08-18,10.149691494399999,0,0
2014-08-19,-0.3189506047999995,0,0
2014-08-20,14.935954841600001,0,0
2014-08-21,7.697209344000001,0,0
2014-08-22,4.759382323199999,0,0
2014-08-23,-0.6681323520000007,0,0
2014-08-24,-3.449629286400001,0,0
2014-08-25,-0.0970061824000008,0,1
2014-08-26,7.0427503616000005,0,0
2014-08-27,2.8603322368000006,0,0
2014-08-28,6.1486644224,0,0
2014-08-29,-3.441670963199999,0,0
2014-08-30,-1.7351575551999998,0,0
2014-08-31,3.9134740480000003,0,2
2014-09-01,16.2767939584,0,7
2014-09-02,-1.5335127039999996,0,5
2014-09-03,-1.719847628800001,0,1
2014-09-04,0.17710909439999978,0,1
2014-09-05,8.439214489600001,0,5
2014-09-06,0.017183846400000036,0,0
2014-09-07,-1.0585600000000008,0,0
2014-09-08,2.5493580799999993,6,1
2014-09-09,24.196393472,0,0
2014-09-10,-4.249555763199999,4,2
2014-09-11,-3.072145203200002,0,0
2014-09-12,5.160265625599999,0,2
2014-09-13,-2.7117687807999995,8,0
2014-09-14,-1.5576345600000003,31,0
2014-09-15,-1.0377234432000004,2,1
2014-09-16,0.21382748159999987,1,5
2014-09-17,0.16343664640000166,3,4
2014-09-18,5.224019865600001,7,0
2014-09-19,-1.4714257408,5,6
2014-09-20,4.337686016,0,0
2014-09-21,-0.43442145279999966,0,0
2014-09-22,0.15243519999999955,0,0
2014-09-23,5.28942848,7,0
2014-09-24,9.350112768,0,0
2014-09-25,7.9823026176,1,2
2014-09-26,-3.6280756224,0,0
2014-09-27,-1.815014502400001,0,0
2014-09-28,3.8398899199999996,0,0
2014-09-29,15.133270016,0,0
2014-09-30,8.5659698176,0,0
2014-10-01,6.2902936575999995,7,0
2014-10-02,0.35672514560000046,3,0
2014-10-03,-2.4983076864000004,2,0
2014-10-04,-2.2382188544000003,0,0
2014-10-05,-1.4534912000000009,0,6
2014-10-06,3.8778368,0,5
2014-10-07,0.08701798400000138,0,1
2014-10-08,8.487106867200001,0,2
2014-10-09,-2.825428787199999,0,2
2014-10-10,-1.2900281344000002,0,1
2014-10-11,6.248385536,0,0
2014-10-12,0.09831464960000025,0,2
2014-10-13,9.659148799999999,0,4
2014-10-14,4.993920000000001,0,1
2014-10-15,-2.0715893760000004,0,0
2014-10-16,1.2172321791999996,0,0
2014-10-17,9.247632895999999,0,2
2014-10-18,-2.19704064,0,0
2014-10-19,-0.8211722240000008,0,2
2014-10-20,18.5999788032,0,4
2014-10-21,13.086745907200001,0,1
2014-10-22,-1.8929736704,0,3
2014-10-23,2.3512245247999983,0,4
2014-10-24,14.6562087936,0,1
2014-10-25,13.379451596800001,0,1
2014-10-26,-2.6991012864000004,0,3
2014-10-27,14.779146137599998,0,3
2014-10-28,-2.476635750399999,0,0
2014-10-29,-4.308693504,0,1
2014-10-30,6.3971381248,0,0
2014-10-31,5.4384241664,0,5
2014-11-01,-1.8767017983999992,0,0
2014-11-02,2.3921870848000006,0,0
2014-11-03,10.4078086144,0,0
2014-11-04,4.980825190400001,0,4
2014-11-05,10.1446482944,0,2
2014-11-06,9.2508509184,0,3
2014-11-07,2.7608325119999995,0,4
2014-11-08,-1.4040790016000013,0,1
2014-11-09,-3.103431577600001,0,0
2014-11-10,4.0473121791999995,0,3
2014-11-11,10.341965312000001,0,1
2014-11-12,19.8003437568,0,0
2014-11-13,-5.918664601599999,0,6
2014-11-14,1.4817009663999992,0,1
2014-11-15,15.8375312384,0,0
2014-11-16,3.3481412608000003,0,0
2014-11-17,9.388993228799999,0,0
2014-11-18,-1.4222008320000015,0,5
2014-11-19,-3.8066064384000007,0,3
2014-11-20,-1.4060613631999992,0,4
2014-11-21,3.1213430784000007,0,3
2014-11-22,-0.1617787904000001,0,3
2014-11-23,0.2757990400000008,0,0
2014-11-24,8.481303654400001,0,2
2014-11-25,20.1691049984,0,1
2014-11-26,-2.943430553599999,0,5
2014-11-27,-3.2072201216000016,0,5
2014-11-28,19.129049088,3,6
2014-11-29,-5.531278950399999,14,1
2014-11-30,-2.6973916160000018,13,0
2014-12-01,0.2225482751999992,5,41
2014-12-02,-1.7250167807999999,18,17
2014-12-03,-0.20264703999999867,11,2
2014-12-04,1.9450370048000007,13,0
2014-12-05,-1.1400691712,10,1
2014-12-06,1.3587860480000011,0,0
2014-12-07,13.119686041600001,5,0
2014-12-08,10.879810560000001,1,0
2014-12-09,11.858187776,13,4
2014-12-10,10.837648179199999,0,0
2014-12-11,-1.7386398720000011,10,4
2014-12-12,9.227605913599998,8,0
2014-12-13,-1.9403686912000015,3,0
2014-12-14,-3.329928704000001,13,2
2014-12-15,1.8028224511999995,10,1
2014-12-16,9.5433688064,5,7
2014-12-17,16.0899149824,17,1
2014-12-18,6.0083977216000015,1,1
2014-12-19,-0.24879421440000016,4,1
2014-12-20,2.2869581823999994,3,2
2014-12-21,-3.4414118912000005,0,5
2014-12-22,2.015819468799999,2,5
2014-12-23,5.768320512,0,1
2014-12-24,-1.0554899455999993,2,0
2014-12-25,-2.127867084799999,0,2
2014-12-26,-1.3076459519999992,4,2
2014-12-27,-0.7900750847999995,3,6
2014-12-28,0.49812377600000035,2,0
2014-12-29,8.442974617600001,0,0
2014-12-30,-1.1138222079999993,2,3
2014-12-31,-1.1668325376,0,0
2015-01-01,0.32586977279999996,0,5
2015-01-02,2.3991252992,0,0
2015-01-03,11.0361472,1,0
2015-01-04,-2.91432192,0,0
2015-01-05,14.675243007999999,0,0
2015-01-06,-4.061221478399999,0,4
2015-01-07,-0.906848665600001,0,4
2015-01-08,6.634885529599999,0,0
2015-01-09,-0.5279134719999998,0,0
2015-01-10,-0.7553291264000006,0,1
2015-01-11,-1.3145213951999997,0,0
2015-01-12,6.1092042752,0,4
2015-01-13,-0.9701201919999989,0,4
2015-01-14,-0.22453872640000005,0,0
2015-01-15,8.167804927999999,0,0
2015-01-16,12.654946713600001,0,1
2015-01-17,-1.1258089471999995,0,0
2015-01-18,-1.473464012800001,0,0
2015-01-19,27.3606788096,0,1
2015-01-20,-3.895893503999999,2,0
2015-01-21,8.245700915199997,0,0
2015-01-22,-1.627837542400001,1,0
2015-01-23,0.8389180415999995,7,0
2015-01-24,6.143407206400001,3,0
2015-01-25,-1.583373312,0,0
2015-01-26,-0.3231890432000011,3,0
2015-01-27,25.0713532416,4,1
2015-01-28,-3.729725337599998,8,4
2015-01-29,-0.4955799552000011,17,1
2015-01-30,-0.6986334208000002,1,2
2015-01-31,1.9695710207999997,0,0
2015-02-01,0.8516501504000002,0,0
2015-02-02,19.0801613824,9,6
2015-02-03,11.652170035200001,10,0
2015-02-04,10.0650545152,0,0
2015-02-05,1.7575826432000001,8,0
2015-02-06,-1.6743478272000019,4,0
2015-02-07,4.689367244799999,1,0
2015-02-08,-2.7579865088000006,0,1
2015-02-09,-2.457167257600001,0,0
2015-02-10,0.2767469568000005,0,0
2015-02-11,4.265886617600001,1,0
2015-02-12,28.7632294912,0,0
2015-02-13,4.669642137600002,1,2
2015-02-14,-5.533960499200002,0,0
2015-02-15,-2.8701084672000015,0,0
2015-02-16,-1.9258161152000004,0,0
2015-02-17,-1.3637115904000006,0,1
2015-02-18,-0.07006054400000039,0,0
2015-02-19,-0.08113889279999986,0,2
2015-02-20,-0.003955814399998037,0,1
2015-02-21,0.11279759360000174,1,0
2015-02-22,-0.5112322047999996,0,0
2015-02-23,-0.18713600000000014,2,0
2015-02-24,-0.1275648000000001,2,0
2015-02-25,-0.09649152000000005,2,0
2015-02-26,2.922720768,6,5
2015-02-27,2.3357874176,0,2
2015-02-28,1.1162162176,5,1
2015-03-01,1.1891429375999998,1,0
2015-03-02,2.1827306496,0,0
2015-03-03,-0.033408000000000104,2,1
2015-03-04,20.2589056,0,2
2015-03-05,2.3456614400000007,0,5
2015-03-06,-2.414672896000001,0,1
2015-03-07,-2.0334902272000006,0,0
2015-03-08,-1.3084593152000004,0,0
2015-03-09,12.0556209152,0,3
2015-03-10,0.6736146432000005,0,0
2015-03-11,2.584205516799999,0,0
2015-03-12,-0.39752714239999953,0,1
2015-03-13,-0.8082970623999994,0,1
2015-03-14,0.8319588351999998,0,0
2015-03-15,-1.1241877504000004,0,0
2015-03-16,4.295357439999999,0,0
2015-03-17,5.462436864000001,0,1
2015-03-18,36.7621203968,0,0
2015-03-19,-6.827170201599998,0,0
2015-03-20,1.827093503999997,0,3
2015-03-21,2.3319401471999988,0,0
2015-03-22,-3.408540774400001,0,0
2015-03-23,10.916322099199999,0,1
2015-03-24,-1.1278208000000003,0,0
2015-03-25,7.141123584,0,0
2015-03-26,14.177951539200002,0,2
2015-03-27,1.2799867904000006,0,0
2015-03-28,1.0344067071999987,0,0
2015-03-29,16.7366752256,0,0
2015-03-30,-3.9523098624,0,0
2015-03-31,1.623043583999999,0,0
2015-04-01,10.790997708799999,0,0
2015-04-02,9.2753522688,0,0
2015-04-03,2.65777664,0,1
2015-04-04,-2.4294438912,0,0
2015-04-05,4.151303987199999,2,0
2015-04-06,9.741997568,0,1
2015-04-07,17.468896768,0,4
2015-04-08,15.3326574592,2,3
2015-04-09,18.2655488,3,1
2015-04-10,1.8161777663999992,3,2
2015-04-11,21.1263043584,1,0
2015-04-12,18.4584163328,0,0
2015-04-13,2.4014743551999977,0,3
2015-04-14,4.686316851199997,0,2
2015-04-15,-2.5878638592000005,0,0
2015-04-16,-0.5754748928000009,6,0
2015-04-17,12.417585459200001,1,0
2015-04-18,-5.3371905023999995,0,0
2015-04-19,-2.5795093504000004,0,0
2015-04-20,23.3707004928,2,0
2015-04-21,6.114746572800002,8,1
2015-04-22,6.2683685888,7,0
2015-04-23,14.5869006848,4,1
2015-04-24,-2.9256043520000006,2,8
2015-04-25,16.578970624,1,1
2015-04-26,-6.9896101888,1,0
2015-04-27,14.417041817599998,5,0
2015-04-28,-1.1048628223999994,1,1
2015-04-29,6.6293159936,0,2
2015-04-30,5.2447403008,0,1
2015-05-01,10.3411018752,0,2
2015-05-02,-5.6180469760000005,14,0
2015-05-03,0.10298224639999942,6,2
2015-05-04,16.3944226816,24,0
2015-05-05,1.6323107840000013,24,0
2015-05-06,0.8660912127999998,2,1
2015-05-07,6.730889216,17,3
2015-05-08,7.0140512256,2,0
2015-05-09,-4.362179584,2,2
2015-05-10,18.667280383999998,1,2
2015-05-11,14.300547584,0,1
2015-05-12,4.1636343808000005,0,0
2015-05-13,1.2845507584,0,0
2015-05-14,-4.498808012800001,0,0
2015-05-15,4.311326207999999,0,0
2015-05-16,0.6717168640000004,0,0
2015-05-17,-2.7772959744000003,0,0
2015-05-18,1.2998548480000003,0,0
2015-05-19,14.093993881600001,0,0
2015-05-20,21.720709120000002,0,0
2015-05-21,12.8929775616,0,0
2015-05-22,16.7637123072,0,0
2015-05-23,8.569371135999999,0,0
2015-05-24,-3.7682987008000017,0,0
2015-05-25,-5.075454361600002,8,0
2015-05-26,0.701740543999998,10,2
2015-05-27,11.7076538368,6,1
2015-05-28,7.709072281600002,0,0
2015-05-29,12.540367769600001,0,0
2015-05-30,-3.4585615359999986,0,0
2015-05-31,-3.8817063936,0,0
2015-06-01,6.7249149952,0,0
2015-06-02,1.6952157184,0,0
2015-06-03,15.142525952,0,3
2015-06-04,12.637933158400001,9,2
2015-06-05,28.677552128000002,0,0
2015-06-06,-4.173684531199999,0,0
2015-06-07,-0.04795064320000186,4,0
2015-06-08,18.283659468799996,4,1
2015-06-09,42.414510592,14,0
2015-06-10,13.9200779264,5,0
2015-06-11,-6.3998305280000025,9,4
2015-06-12,1.0355488767999983,12,1
2015-06-13,-5.8434793472,0,0
2015-06-14,-3.519776256000001,0,1
2015-06-15,3.7994950655999986,0,1
2015-06-16,41.1923081216,2,6
2015-06-17,7.525874380800005,2,0
2015-06-18,10.893121024000001,0,0
2015-06-19,7.451026636799998,0,1
2015-06-20,-4.644413030400001,1,0
2015-06-21,-1.9140601856000021,0,0
2015-06-22,3.1701758975999983,1,0
2015-06-23,22.9046470656,0,6
2015-06-24,21.921707827200002,0,0
2015-06-25,17.826709504,0,0
2015-06-26,13.5354061824,0,0
2015-06-27,-9.157608960000001,0,0
2015-06-28,-4.597926502400004,0,0
2015-06-29,4.110484172799998,0,1
2015-06-30,-2.4574154752000004,0,0
2015-07-01,14.7099743232,0,0
2015-07-02,16.064320819200002,0,0
2015-07-03,46.566057472000004,0,0
2015-07-04,-13.427290419199997,0,0
2015-07-05,-0.7258812416000042,0,0
2015-07-06,21.726023577599996,0,0
2015-07-07,17.1666651136,0,0
2015-07-08,11.056811212799998,0,0
2015-07-09,-1.5625965568000026,0,0
2015-07-10,8.9361343488,0,0
2015-07-11,-7.601833676799997,1,0
2015-07-12,-2.3744065536,11,0
2015-07-13,9.939978137599999,0,1
2015-07-14,26.1657281536,0,0
2015-07-15,2.025779507200003,0,1
2015-07-16,21.540180377600002,0,0
2015-07-17,-6.1036575744,0,0
2015-07-18,-4.112383795200001,0,0
2015-07-19,-2.4441534464000014,4,0
2015-07-20,4.472188415999999,4,0
2015-07-21,2.6947679232000006,0,0
2015-07-22,4.715471052800002,0,4
2015-07-23,17.444814745600002,0,0
2015-07-24,14.0000362496,26,1
2015-07-25,-6.8740124672,15,0
2015-07-26,5.758259916799998,8,3
2015-07-27,6.062195097599999,6,3
2015-07-28,-0.3064300543999998,7,0
2015-07-29,41.7192497152,8,1
2015-07-30,4.9436450816000015,2,0
2015-07-31,-0.29825515520000145,0,2
2015-08-01,-5.163229798400001,1,0
2015-08-02,-3.8281594880000016,0,0
2015-08-03,3.468808191999999,12,0
2015-08-04,18.8315198464,5,0
2015-08-05,14.611304448000002,1,0
2015-08-06,5.594881638400001,6,0
2015-08-07,10.51523328,3,0
2015-08-08,-0.6719540224000005,6,0
2015-08-09,-3.6881073152000017,3,0
2015-08-10,16.9674807296,2,2
2015-08-11,33.841113088,0,0
2015-08-12,3.703906713600002,0,0
2015-08-13,1.5093793791999985,0,0
2015-08-14,-2.6767596544000014,0,0
2015-08-15,-4.703401779200001,0,0
2015-08-16,-2.0492479488000006,0,0
2015-08-17,3.6440697855999993,0,0
2015-08-18,-0.953484390399999,0,0
2015-08-19,3.6867717120000028,0,0
2015-08-20,-0.6471720959999976,3,0
2015-08-21,34.398239744,0,0
2015-08-22,1.928910848000001,1,0
2015-08-23,-3.4180489216000023,6,0
2015-08-24,8.694778367999998,5,5
2015-08-25,37.4441061376,17,0
2015-08-26,14.0426945536,7,1
2015-08-27,28.860884787199996,13,0
2015-08-28,3.8124865535999994,23,0
2015-08-29,7.809346867199999,7,0
2015-08-30,-7.6162847744,1,0
2015-08-31,29.180600831999996,12,0
2015-09-01,24.9896625152,11,0
2015-09-02,15.891280691200002,17,0
2015-09-03,25.2223148032,29,0
2015-09-04,9.596600832,29,0
2015-09-05,-5.411794329600001,2,0
2015-09-06,17.7424847872,22,0
2015-09-07,13.489560268799998,17,0
2015-09-08,-1.7230737408000003,17,0
2015-09-09,14.962381824000001,1,0
2015-09-10,20.4760011776,6,0
2015-09-11,-1.1999230975999975,12,0
2015-09-12,-7.888040243200001,1,0
2015-09-13,-3.5729883136000016,5,0
2015-09-14,15.6732055552,23,2
2015-09-15,26.7262089216,24,1
2015-09-16,9.1457076224,8,0
2015-09-17,9.4591688704,10,0
2015-09-18,15.744370380800001,15,0
2015-09-19,-5.284370431999999,35,0
2015-09-20,-1.594855424000003,6,0
2015-09-21,14.627870207999997,22,0
2015-09-22,18.189387161600003,8,0
2015-09-23,3.139697766400001,9,0
2015-09-24,16.9716287488,22,0
2015-09-25,3.3156030463999997,21,1
2015-09-26,-0.9403594752000002,11,0
2015-09-27,4.833730662399999,9,0
2015-09-28,9.8914120704,18,0
2015-09-29,-1.095621529599999,20,0
2015-09-30,8.5219457024,39,0
2015-10-01,9.655010816,10,0
2015-10-02,4.140009267200001,34,0
2015-10-03,14.8471947264,22,0
2015-10-04,11.2038623232,1,0
2015-10-05,28.9092939776,3,0
2015-10-06,20.990242816,7,0
2015-10-07,1.1431818239999991,12,0
2015-10-08,11.288904191999997,10,0
2015-10-09,8.798991564799998,0,1
2015-10-10,12.144333823999999,0,3
2015-10-11,0.6934824959999979,0,0
2015-10-12,-3.3194173440000014,6,1
2015-10-13,3.7268446208000006,8,1
2015-10-14,18.696825241600003,4,0
2015-10-15,4.123431731200002,12,1
2015-10-16,30.6746984448,8,1
2015-10-17,-4.9846589439999995,16,0
2015-10-18,-3.5497966592,1,0
2015-10-19,15.4706364416,7,0
2015-10-20,47.097491968,2,0
2015-10-21,3.4788143104000007,3,2
2015-10-22,14.449468518399998,0,1
2015-10-23,12.9986136064,5,4
2015-10-24,-8.8339442688,7,1
2015-10-25,-3.510792396800003,4,0
2015-10-26,7.2286831615999985,8,1
2015-10-27,10.2122764288,11,2
2015-10-28,16.174211584000002,11,1
2015-10-29,4.546345062400002,11,0
2015-10-30,4.2809520128,1,0
2015-10-31,2.0597893120000013,7,0
2015-11-01,-3.9093415936000007,0,1
2015-11-02,8.0097887232,3,1
2015-11-03,4.683681484800001,4,4
2015-11-04,10.6875794432,11,0
2015-11-05,1.5389208576000009,13,7
2015-11-06,7.7494043648,10,1
2015-11-07,-1.7395049472000004,7,0
2015-11-08,1.876267929599999,4,2
2015-11-09,14.081564364799998,12,1
2015-11-10,27.8445413376,12,5
2015-11-11,12.729213337600001,8,2
2015-11-12,11.207719526399998,7,1
2015-11-13,20.40495872,5,1
2015-11-14,-6.4117741568,2,0
2015-11-15,-3.286606540800003,5,0
2015-11-16,25.382956748799998,3,1
2015-11-17,17.767926784000004,0,2
2015-11-18,24.713318707200003,0,3
2015-11-19,18.538068172800003,0,4
2015-11-20,0.48472197119999905,0,2
2015-11-21,0.7710960639999982,2,3
2015-11-22,-0.47627816960000224,0,0
2015-11-23,6.088220262399998,1,3
2015-11-24,10.6905151488,12,3
2015-11-25,-6.352244735999999,19,3
2015-11-26,14.7428948992,6,8
2015-11-27,11.415266304000003,9,0
2015-11-28,-6.9314909184,15,0
2015-11-29,4.510676684799998,15,0
2015-11-30,19.096246272,5,8
2015-12-01,16.101894963200003,3,6
2015-12-02,11.9170547712,4,7
2015-12-03,9.871507251199999,6,8
2015-12-04,20.128395161599997,1,2
2015-12-05,-7.019454873600001,5,1
2015-12-06,-4.7930524672000026,0,4
2015-12-07,18.126201344,5,6
2015-12-08,34.7469892608,3,2
2015-12-09,15.652226764800002,6,8
2015-12-10,24.4225553408,0,1
2015-12-11,12.735663616,3,14
2015-12-12,3.904494796799998,4,0
2015-12-13,-4.879977267200003,2,2
2015-12-14,3.2651987967999965,1,6
2015-12-15,11.4271763456,4,4
2015-12-16,10.070469427200003,8,3
2015-12-17,2.836344627200001,10,4
2015-12-18,4.398265036800002,4,3
2015-12-19,-4.000108646399998,5,0
2015-12-20,0.2842238976,2,2
2015-12-21,14.8743182336,2,2
2015-12-22,2.4548807680000007,9,3
2015-12-23,3.50683392,6,6
2015-12-24,21.8161901568,4,2
