,moby/moby,canonical/lxd,containerd/containerd
2015-12-05,7.0,1,0.0
2015-12-06,4.8999999999999995,0,0.0
2015-12-07,25.165,17,11.0
2015-12-08,18.4485,11,5.399999999999999
2015-12-09,63.9623625,16,-1.5200000000000014
2015-12-10,-3.895179249999998,8,2.7439999999999998
2015-12-11,0.658442212500006,16,0.718399999999999
2015-12-12,-7.994383953749996,0,-6.926528000000001
2015-12-13,-0.303219083609374,0,-2.1576832
2015-12-14,26.522972275010936,13,5.7464217600000005
2015-12-15,29.41734532293281,5,5.939432447999999
2015-12-16,27.154800605043746,24,1.9183341567999985
2015-12-17,1.2340562477937453,7,5.8632221696
2015-12-18,2.638412653181252,13,0.29281884159999905
2015-12-19,-4.156073077384374,12,-7.528777420800001
2015-12-20,0.8110003437171898,1,-4.076630937599999
2015-12-21,15.023250159714063,13,-1.8296652799999997
2015-12-22,33.744505709109376,0,0.8164136960000001
2015-12-23,10.207163813649998,2,-2.0556135424000006
2015-12-24,-9.473619722725001,2,-0.8478856192000004
2015-12-25,-10.421400506814061,0,0.48252415999999965
2015-12-26,-6.487121510396873,1,-0.9258236928000003
2015-12-27,-0.15787467605937522,1,-0.27989944320000015
2015-12-28,20.943558205753124,0,-0.10651453440000003
2015-12-29,29.993656752067185,0,-0.059450879999999984
2015-12-30,15.618204466196872,0,-0.04352870400000002
2015-12-31,-10.378725984175002,8,-0.03375933440000003
2016-01-01,0.1480419488937521,0,-0.012925440000000009
2016-01-02,-6.420838152109374,0,-0.01034035200000001
2016-01-03,3.6464749130187517,5,-0.00850206720000001
2016-01-04,24.692722772939064,5,2.0
2016-01-05,35.00010486167969,0,2.8
2016-01-06,14.639302297306248,6,-1.6400000000000006
2016-01-07,14.748235862939062,15,-1.1920000000000002
2016-01-08,28.960956133457813,19,-0.4111999999999999
2016-01-09,-1.4029211202859386,4,-0.2360959999999999
2016-01-10,-2.5551692671093704,5,-0.1585024
2016-01-11,6.053052086393752,1,0.8842803199999999
2016-01-12,31.838503233670313,5,1.3108623359999998
2016-01-13,25.25913087878281,13,-1.3912909824000002
2016-01-14,40.653999370528126,13,-0.34034862080000006
2016-01-15,0.14159030182031174,7,-0.15410206719999997
2016-01-16,-12.353571414665623,0,1.909952
2016-01-17,-12.428536960268747,3,-1.2624512
2016-01-18,11.10603475739375,2,-0.28643584
2016-01-19,26.066125586195312,13,-0.148191232
2016-01-20,29.147139585374997,0,0.9036172288000001
2016-01-21,25.483117522056247,2,4.3372998656
2016-01-22,10.492754764542184,8,6.8464896
2016-01-23,0.35506457138281533,0,-5.681850880000001
2016-01-24,12.176110621610938,2,-1.134280704
2016-01-25,15.545361417892188,9,4.5121478656
2016-01-26,53.14838138197344,25,-2.2429952
2016-01-27,29.796178465751566,6,2.6652185599999996
2016-01-28,-13.235293734579685,1,-3.874967552
2016-01-29,11.24148285080938,3,-0.14266142719999997
2016-01-30,0.9970567767796865,2,-1.2598824960000001
2016-01-31,-10.429088149490624,1,-0.542513664
2016-02-01,27.442824222676563,1,-0.3001454592000001
2016-02-02,31.097127274234374,5,1.7862289407999998
2016-02-03,30.857689653693747,5,5.6408316928
2016-02-04,10.336774707035932,9,-3.5254610944000007
2016-02-05,8.220482173003127,3,-1.607435776
2016-02-06,-13.981961614171873,0,-0.5895403519999999
2016-02-07,-8.846642562292185,0,-0.3453980671999998
2016-02-08,10.080781324020315,1,-0.2270464
2016-02-09,21.5002625122625,13,-0.16598528000000007
2016-02-10,18.77782169814062,16,-0.1279139840000001
2016-02-11,34.91197314750156,19,9.897687961599999
2016-02-12,15.853448721353125,5,-0.06985482240000085
2016-02-13,-16.393677271845313,1,-4.808502067200001
2016-02-14,-10.210008489557811,1,-1.2799999999999998
2016-02-15,0.3280503103093757,4,-0.6719999999999997
2016-02-16,19.448834241023437,2,2.56992
2016-02-17,26.225727185312497,20,-0.10464000000000029
2016-02-18,22.184364751521873,15,-1.7897856000000003
2016-02-19,9.096816907024998,9,2.4110438399999996
2016-02-20,-4.664025455712498,1,-2.1598627840000004
2016-02-21,-6.1626235436546875,6,0.45324359680000004
2016-02-22,4.84433384332344,3,0.1360383999999999
2016-02-23,20.162915894410936,11,3.1069132799999997
2016-02-24,16.380012398967185,30,-2.7014159360000005
2016-02-25,21.52870066010625,11,9.3339474944
2016-02-26,2.7007510457968706,17,3.6637715455999995
2016-02-27,0.4829521844859386,8,-7.405024256000001
2016-02-28,-2.5960544229531237,0,-1.9065788416
2016-02-29,41.29836473988125,10,7.013713408
2016-03-01,35.07727262265156,7,-0.4350241792000009
2016-03-02,16.814736950521873,16,-4.4058954752
2016-03-03,16.176115005781252,4,-1.3788146688
2016-03-04,5.693555130189061,1,-0.78145792
2016-03-05,-13.029915226690626,0,-0.539208192
2016-03-06,-6.310580784371874,0,-0.3333022720000002
2016-03-07,5.703715709368751,19,2.81282048
2016-03-08,15.557363645124997,15,-0.9473500160000004
2016-03-09,12.239064152501559,10,0.9202817023999998
2016-03-10,11.675056439290621,19,-1.5305103360000003
2016-03-11,27.617860981098435,12,6.6032
2016-03-12,-4.249257173014065,1,-2.414144000000001
2016-03-13,-5.848045097359373,0,-2.1803136
2016-03-14,21.322961759278126,0,2.26677248
2016-03-15,25.88902471037031,28,1.775343104
2016-03-16,20.261993606853125,5,-0.048833433600000475
2016-03-17,21.745329011292185,8,7.3598348287999995
2016-03-18,11.994620418792188,4,-2.825792614400001
2016-03-19,-7.502004508207811,2,-2.069177344
2016-03-20,-2.970009414760936,3,-2.5626527744
2016-03-21,26.045163305400003,8,9.0086547456
2016-03-22,21.51401350065312,6,4.3921315839999995
2016-03-23,17.862117014892185,17,-0.23178792960000116
2016-03-24,17.118984928079687,3,-3.987000524800001
2016-03-25,28.726709993515627,7,6.0738781184
2016-03-26,-16.13591353830781,4,-6.55831296
2016-03-27,-1.240501057867185,1,-2.7103689728
2016-03-28,30.957773461053122,8,6.7058502656000005
2016-03-29,23.095061966612498,3,0.35983103999999955
2016-03-30,11.631116562778125,2,-1.174513664000001
2016-03-31,23.313336353078128,15,3.0265781247999994
2016-04-01,-14.324808156189064,7,-2.529847193600001
2016-04-02,-13.737311483626563,6,-2.3902191616
2016-04-03,-7.882159525029687,5,-1.852890624
2016-04-04,6.935892587953125,8,4.1729712128
2016-04-05,3.6587701945531226,7,0.4559677439999996
2016-04-06,49.63074588631875,8,3.5988091903999995
2016-04-07,5.257376037209372,9,0.7840345087999987
2016-04-08,23.141441932398436,12,-4.993922252800001
2016-04-09,2.033427850617187,3,-1.4641009664
2016-04-10,-2.5658873353437475,3,-0.7822145535999998
2016-04-11,4.046562961251565,3,0.49831393280000014
2016-04-12,10.319295208814063,0,-0.9577779200000003
2016-04-13,12.778904861785938,5,1.6051189759999998
2016-04-14,22.235110577549996,4,1.5600566271999996
2016-04-15,26.345057504825,0,-0.1951565824000001
2016-04-16,-10.012631062910941,0,-1.7458604032000002
2016-04-17,-11.736133156906249,0,2.5080448
2016-04-18,15.883033235925001,4,3.92857856
2016-04-19,14.516063962223436,2,-3.1395947520000007
2016-04-20,7.5207353394312495,0,0.38168545279999977
2016-04-21,11.239344331721874,1,3.150232576
2016-04-22,4.487104566868748,4,5.3599799296
2016-04-23,-3.9227610540671876,0,-6.379140505600001
2016-04-24,-5.266951194164061,13,-1.6063596544
2016-04-25,25.788279750175,2,-0.843024896
2016-04-26,5.506172854909373,6,15.4493758464
2016-04-27,4.022097894740625,6,-8.976611635200001
2016-04-28,9.240559592620311,8,0.23539322880000002
2016-04-29,12.519950025987498,4,-0.0010348544000002846
2016-04-30,-4.871117363117188,0,-2.889173504
2016-05-01,-2.539076747314061,6,-1.0036866048
2016-05-02,14.418499266342188,1,3.4402688
2016-05-03,7.740624409318748,2,-2.7929062400000007
2016-05-04,13.498153528003126,5,1.222819328
2016-05-05,6.731764505326563,2,-1.6594153472000004
2016-05-06,14.5111755829625,1,2.5473005568000002
2016-05-07,4.48589691796875,2,-2.0599192576000003
2016-05-08,-6.815021906712499,0,-0.5197270016
2016-05-09,11.565540619793751,6,7.73460224
2016-05-10,1.780207091024998,3,-4.975671808
2016-05-11,10.143504962829688,6,-1.0884031488
2016-05-12,22.582689733184374,0,0.48105369600000003
2016-05-13,-3.060292928634375,0,1.0754195456
2016-05-14,5.629350522670315,2,-1.5338050560000003
2016-05-15,-5.319302902084374,0,-0.4555478016000001
2016-05-16,7.252509176731251,0,-0.24900352000000003
2016-05-17,1.820883392789062,5,0.827229184
2016-05-18,8.656194883639063,1,4.2695322624
2016-05-19,6.271044538909374,3,-2.1664358400000006
2016-05-20,8.132126160310936,1,-1.292191232
2016-05-21,3.4967975696296882,0,-0.4627827712
2016-05-22,2.6449506292062495,0,-0.2638521343999999
2016-05-23,13.450609846946875,1,0.8354048000000001
2016-05-24,31.790676111617188,0,-0.7195494400000002
2016-05-25,37.511678979584374,6,1.788277248
2016-05-26,0.9423538806718739,5,0.6708707327999996
2016-05-27,13.97525452054063,4,-0.5264506880000002
2016-05-28,-11.78463967975781,0,-0.9833500672000001
2016-05-29,-3.539431466660936,0,-0.31595519999999994
2016-05-30,-0.4048034801984368,0,-0.18182143999999995
2016-05-31,21.455812217360936,10,0.876853248
2016-06-01,12.770069099204683,17,-0.6907113472000002
2016-06-02,20.022516028362496,13,-0.18328678400000004
2016-06-03,31.367171055554685,11,0.8933897216
2016-06-04,-4.620445333570313,0,-0.6609444864
2016-06-05,15.489512806690628,13,-0.1513500672
2016-06-06,33.59522678449531,3,0.9272448
2016-06-07,26.916969493246874,4,0.3534745599999999
2016-06-08,14.39605394918594,3,-0.7531883520000001
2016-06-09,11.890057406593751,4,4.7987427328
2016-06-10,16.32048556716719,8,-3.1025254400000004
2016-06-11,-3.2048364996640615,1,-0.666788352
2016-06-12,0.40973712606093926,0,-0.3281052672
2016-06-13,19.119632643324998,8,2.8023193600000003
2016-06-14,77.39721606098593,2,-1.9375057920000003
2016-06-15,17.921170733829683,1,0.5373815808
2016-06-16,35.26893415898594,11,1.1588707327999999
2016-06-17,18.181580224626565,0,0.5274982399999999
2016-06-18,-5.050565346489066,0,-1.6070543360000002
2016-06-19,-3.804392720140619,0,-0.43586559999999996
2016-06-20,9.108575709814062,1,-0.24082431999999995
2016-06-21,24.725230595529688,4,-0.16067225599999996
2016-06-22,4.239268644335937,10,1.8823619584
2016-06-23,11.82847448452656,5,-1.2697016320000003
2016-06-24,17.466736420151562,2,-0.2950336512
2016-06-25,-15.66649734892344,0,-0.14968483840000002
2016-06-26,-7.113004911507812,0,-0.08420413439999996
2016-06-27,19.50452285990469,3,1.954304
2016-06-28,11.331076938409373,5,-0.23351040000000012
2016-06-29,19.85967384429687,1,0.1341491199999999
2016-06-30,19.941843793321873,2,0.14731929599999993
2016-07-01,11.185355519234374,2,3.1397958656
2016-07-02,-1.6320263450249968,0,-2.6552960000000003
2016-07-03,10.775807211560942,0,-0.6259584
2016-07-04,-1.0412913069734344,0,0.6769459200000001
2016-07-05,12.9394484294,11,5.192390656
2016-07-06,4.583518774092187,3,-3.8684171264000007
2016-07-07,17.981756279149998,6,-0.8747886592
2016-07-08,10.850033901007812,8,-0.4401441792
2016-07-09,-10.81828913883125,0,-0.2743114751999999
2016-07-10,-7.176447663982811,0,-0.18785146880000006
2016-07-11,19.98351841090156,0,-0.11345664000000005
2016-07-12,33.208657153210936,4,-0.08789299200000006
2016-07-13,30.978760106849997,0,0.9294558207999999
2016-07-14,-0.35842797311718755,0,1.3489875967999998
2016-07-15,17.69032072509219,0,-0.3200000000000003
2016-07-16,-6.461144256639059,0,-0.8960000000000001
2016-07-17,-10.37838896361406,0,-0.26559999999999995
2016-07-18,18.60255157030469,0,-0.14604799999999996
2016-07-19,34.265164843878125,2,-0.09605119999999998
2016-07-20,24.473234226493748,9,-0.06928384000000003
2016-07-21,7.3907123324921855,0,-0.05294643200000003
2016-07-22,18.829960809000003,8,-0.04210821120000004
2016-07-23,-5.606637487401564,0,-0.027344486400000027
2016-07-24,6.619181110148439,0,-0.00850206720000001
2016-07-25,29.933788686426563,1,0.0
2016-07-26,36.30004434262969,9,0.0
2016-07-27,9.04173435796406,0,0.0
2016-07-28,2.895439069856252,2,0.0
2016-07-29,23.873999295306252,0,0.0
2016-07-30,-13.759109369076565,0,0.0
2016-07-31,-7.684766419329684,0,0.0
2016-08-01,22.27797352568125,3,0.0
2016-08-02,23.226202114424996,5,1.0
2016-08-03,16.547078415867183,8,0.3999999999999999
2016-08-04,4.24667917091875,7,-0.7200000000000001
2016-08-05,28.703409437714065,7,-0.176
2016-08-06,-13.631634719973441,0,-0.08959999999999996
2016-08-07,-12.349729228649995,4,-0.05644799999999997
2016-08-08,22.110492566562503,1,-0.03960320000000001
2016-08-09,6.5303203416046856,0,-0.029680640000000015
2016-08-10,24.395144001442187,0,1.9767342079999999
2016-08-11,24.62672868160937,5,-1.2188424192000002
2016-08-12,20.644838186245313,2,-0.2485020672
2016-08-13,-15.374830628289061,0,-0.11199999999999999
2016-08-14,-11.703910858349996,0,-0.06719999999999994
2016-08-15,17.413899239139063,7,0.954304
2016-08-16,35.24104381004844,3,-0.6335104000000001
2016-08-17,13.923745060937499,3,-0.14585088000000002
2016-08-18,7.042769838767185,2,-0.07668070400000002
2016-08-19,5.177177191231252,2,-0.050604134399999987
2016-08-20,-6.895196901917192,2,-0.022848000000000004
2016-08-21,-6.836378709387496,0,-0.01675520000000001
2016-08-22,15.65952989685469,0,-0.012925440000000009
2016-08-23,17.28303509012656,2,-0.01034035200000001
2016-08-24,5.208216145679685,4,-0.00850206720000001
2016-08-25,25.903372599278125,1,0.0
2016-08-26,22.882245625429686,3,7.0
2016-08-27,-13.428933806645311,0,-4.200000000000001
2016-08-28,-3.457235137745311,0,-0.84
2016-08-29,9.967837605092189,0,-0.39199999999999996
2016-08-30,48.80287142270937,10,0.7648000000000001
2016-08-31,22.969389846942185,3,-0.7599360000000002
2016-09-01,2.534855892185938,2,-0.23728640000000006
2016-09-02,-0.43692397976562347,2,-0.14647808000000007
2016-09-03,-9.805581069720313,3,-0.10598246400000003
2016-09-04,-6.334404037404687,2,-0.08236247040000007
2016-09-05,9.579123171995313,2,-0.01675520000000001
2016-09-06,17.915503863090624,0,-0.012925440000000009
2016-09-07,36.04107723888906,13,3.989659648
2016-09-08,15.194135239296873,14,-0.40850206720000015
2016-09-09,10.61539134913594,2,-0.6800000000000002
2016-09-10,-12.665071118332811,0,-1.064
2016-09-11,-9.921740909517185,2,-0.36639999999999984
2016-09-12,30.134329849790625,6,4.785408
2016-09-13,18.074228622053123,8,-3.1463168000000006
2016-09-14,15.208475555604686,9,0.29193983999999995
2016-09-15,3.5127187249499983,44,-0.9639674880000001
2016-09-16,11.40229740678125,37,3.6443855872
2016-09-17,8.029536735651561,14,-2.5975844864000006
2016-09-18,-5.076546297060936,13,-0.6058780672
2016-09-19,38.4188111000875,14,3.6885248
2016-09-20,24.06992929643906,5,6.39714304
2016-09-21,9.813489581604685,2,-5.026827776
2016-09-22,11.31317798681875,36,1.0186388479999997
2016-09-23,22.124207503223438,25,-2.6186038272000003
2016-09-24,-13.602394388793748,0,-0.8511534079999998
2016-09-25,-10.754902109660932,0,-0.5082610688
2016-09-26,35.928717438506254,8,-0.32614656000000003
2016-09-27,14.476487964906248,8,3.757010432
2016-09-28,-5.463830136610937,5,0.40973752319999956
2016-09-29,19.444916016257814,9,-2.4056352768000004
2016-09-30,3.7484859168171845,3,1.3764768768
2016-10-01,-6.64288562885625,11,-1.5279062016
2016-10-02,-3.959167940418748,3,-0.4321919999999999
2016-10-03,14.554546486857813,12,1.7524351999999999
2016-10-04,8.744137373348435,16,-0.36916736000000006
2016-10-05,12.202842489492188,5,0.034166271999999887
2016-10-06,6.1136647691156245,7,4.0694602752
2016-10-07,6.229654412724999,4,-3.2945570816000003
2016-10-08,-8.353102553760937,0,-0.7559767039999999
2016-10-09,-4.516993029514062,4,-0.38696253439999995
2016-10-10,21.45102162104375,1,-0.23345407999999987
2016-10-11,17.155215826759374,15,-0.16460134400000004
2016-10-12,9.581867616065624,6,-0.12404592640000009
2016-10-13,8.011561056718751,1,-0.08346961920000005
2016-10-14,16.476601448865626,15,-0.06020382720000006
2016-10-15,-3.818075799454686,0,-0.04251033600000005
2016-10-16,-6.285753060987497,2,0.0
2016-10-17,33.17526480927032,19,0.0
2016-10-18,27.630437285128124,13,0.0
2016-10-19,12.335693027759373,2,0.0
2016-10-20,22.793679432621875,6,0.0
2016-10-21,34.13993901731719,11,0.0
2016-10-22,-14.176789925342188,3,0.0
2016-10-23,-16.487679963173434,0,0.0
2016-10-24,11.639833437376565,12,0.0
2016-10-25,40.13735866894375,5,0.0
2016-10-26,2.8632551742499963,12,0.0
2016-10-27,5.777601116990624,14,0.0
2016-10-28,55.59375421666094,3,1.0
2016-10-29,-19.12578180340313,3,-0.6000000000000001
