,gogs/gogs,gitlabhq/gitlabhq,gitbucket/gitbucket
2014-10-27,1,19.480394854399997,0
2014-10-28,2,11.314186752000001,0
2014-10-29,0,8.205551718400002,1
2014-10-30,1,19.833876172800004,0
2014-10-31,1,-8.957271039999998,5
2014-11-01,2,-9.0923928576,0
2014-11-02,5,-3.9722826752000007,7
2014-11-03,0,2.8486578175999977,1
2014-11-04,10,2.6844562431999996,1
2014-11-05,0,22.171760640000002,0
2014-11-06,1,-5.682797567999996,1
2014-11-07,6,-4.8992689152,1
2014-11-08,0,-4.613505228799999,3
2014-11-09,0,-1.081871769600001,0
2014-11-10,2,5.418657484799999,1
2014-11-11,2,11.3442843648,3
2014-11-12,1,7.647550668800001,0
2014-11-13,3,-2.4818785279999993,0
2014-11-14,3,6.534462976,0
2014-11-15,0,-6.934158847999999,1
2014-11-16,2,-2.5644666880000004,2
2014-11-17,10,2.5952431103999993,1
2014-11-18,2,12.5325142016,1
2014-11-19,6,-2.0193636351999995,0
2014-11-20,2,5.689230950400001,0
2014-11-21,4,-3.6794326015999985,0
2014-11-22,1,-4.7721447424,10
2014-11-23,1,4.5676100608,4
2014-11-24,7,9.6786305024,1
2014-11-25,0,-4.555396505599999,0
2014-11-26,2,2.8136036352,1
2014-11-27,2,2.0168418304000006,3
2014-11-28,6,0.03099811839999944,0
2014-11-29,3,2.7929288704,0
2014-11-30,7,5.269672652800001,0
2014-12-01,2,10.906968576,0
2014-12-02,6,17.6167148544,0
2014-12-03,1,7.5650623488000015,0
2014-12-04,2,16.8584416256,1
2014-12-05,11,3.7770077184000037,0
2014-12-06,0,-15.0839755776,0
2014-12-07,5,-0.49206476800000054,0
2014-12-08,1,11.550005862399999,0
2014-12-09,1,-7.734536192,0
2014-12-10,7,-2.7713284095999997,0
2014-12-11,4,4.6291943424,0
2014-12-12,1,3.0854339583999995,1
2014-12-13,2,-5.100769484799999,0
2014-12-14,3,3.2121821184000003,0
2014-12-15,2,19.224410419199998,0
2014-12-16,1,-2.826400665599998,0
2014-12-17,6,6.0823779328,0
2014-12-18,8,-3.092257075199999,0
2014-12-19,6,-4.296445747200001,1
2014-12-20,1,13.013729792,0
2014-12-21,7,-7.113971712,2
2014-12-22,9,11.5838234624,2
2014-12-23,0,16.0689439744,0
2014-12-24,2,4.346371788800001,0
2014-12-25,0,4.700102860800001,0
2014-12-26,0,10.0172720128,1
2014-12-27,6,-4.976558284799999,2
2014-12-28,3,3.4870042623999993,4
2014-12-29,6,34.9497749504,3
2014-12-30,0,2.298926694400002,5
2014-12-31,7,-16.5700517888,1
2015-01-01,0,-2.900614656000002,3
2015-01-02,11,-6.600211046400002,3
2015-01-03,2,-0.6506909696000012,1
2015-01-04,0,-3.6261221376000004,4
2015-01-05,3,5.033533132800001,1
2015-01-06,1,15.8491145216,2
2015-01-07,0,4.2503178240000015,6
2015-01-08,1,1.3231400960000013,1
2015-01-09,2,-6.1335059456,3
2015-01-10,0,3.6183939071999998,2
2015-01-11,0,14.327510835199998,0
2015-01-12,0,1.3095799808000006,1
2015-01-13,0,21.0110543872,0
2015-01-14,0,-8.061512806399996,1
2015-01-15,1,39.6162844672,0
2015-01-16,0,-12.157371903999994,0
2015-01-17,5,3.423256371199999,7
2015-01-18,5,8.602828390400001,2
2015-01-19,0,9.7991417856,0
2015-01-20,3,-2.8675020799999977,4
2015-01-21,0,8.044965478400002,1
2015-01-22,8,16.21470976,1
2015-01-23,1,5.029219737600002,0
2015-01-24,0,1.3783318528000024,2
2015-01-25,0,-1.146385305599999,2
2015-01-26,1,8.3336648704,0
2015-01-27,1,21.3772207104,2
2015-01-28,0,5.044977152000001,0
2015-01-29,0,7.166463692800001,6
2015-01-30,2,6.267289395199999,2
2015-01-31,8,-17.3415973888,2
2015-02-01,12,-7.5584013312000025,3
2015-02-02,3,6.351846092799999,0
2015-02-03,11,47.4414204928,0
2015-02-04,6,2.4165553152000037,1
2015-02-05,17,3.9339512832000025,0
2015-02-06,2,4.197820211200003,2
2015-02-07,13,-0.49800263680000256,5
2015-02-08,5,-2.6727505920000016,4
2015-02-09,13,6.245052211200001,1
2015-02-10,0,-7.322950860799999,0
2015-02-11,8,8.1667800064,1
2015-02-12,10,22.1759859712,0
2015-02-13,13,17.304839372800004,0
2015-02-14,4,-15.613129215999997,4
2015-02-15,0,-0.9687010304000019,1
2015-02-16,7,10.184529510399999,1
2015-02-17,2,10.973053542399999,0
2015-02-18,9,20.6177785856,0
2015-02-19,4,3.058577715200002,0
2015-02-20,3,36.8804977664,4
2015-02-21,3,-21.1020383232,0
2015-02-22,13,-3.1470855168000007,1
2015-02-23,9,8.3764539392,1
2015-02-24,2,59.878487551999996,0
2015-02-25,0,3.8580828160000067,1
2015-02-26,0,-4.069398835199998,2
2015-02-27,2,-8.394544332799999,13
2015-02-28,2,-7.0746053632,3
2015-03-01,9,-7.9589739520000045,16
2015-03-02,0,14.125294284799997,6
2015-03-03,0,30.366116966400003,10
2015-03-04,2,11.299044147200004,5
2015-03-05,0,-7.1828485119999925,0
2015-03-06,2,-0.5305233408000021,0
2015-03-07,1,4.836494643199998,0
2015-03-08,0,0.5830241279999999,4
2015-03-09,2,14.250900992,3
2015-03-10,4,38.943293440000005,2
2015-03-11,1,-10.897711206399997,0
2015-03-12,6,18.957678592,1
2015-03-13,7,4.914909491200003,1
2015-03-14,5,2.3321473023999992,0
2015-03-15,3,-5.368005836800002,5
2015-03-16,7,14.261667020800001,4
2015-03-17,1,3.7731952640000017,0
2015-03-18,12,35.1410796544,0
2015-03-19,6,20.514082611200003,0
2015-03-20,3,7.639326924800002,0
2015-03-21,3,-4.5056318464,0
2015-03-22,4,-0.03170027520000218,3
2015-03-23,5,18.5763084288,15
2015-03-24,7,11.245737676800001,8
2015-03-25,10,-1.376055603200001,6
2015-03-26,6,12.102248857600003,0
2015-03-27,1,6.6725994496,5
2015-03-28,1,-14.308840447999998,9
2015-03-29,0,0.8717088767999996,0
2015-03-30,0,7.263014092799999,1
2015-03-31,3,9.501650534400001,1
2015-04-01,0,-4.3579746303999976,0
2015-04-02,1,9.098388787200001,3
2015-04-03,0,12.8305553408,6
2015-04-04,0,-13.030899814399998,1
2015-04-05,1,-8.62369024,5
2015-04-06,0,6.325882777599999,2
2015-04-07,0,6.3930677248,1
2015-04-08,2,8.782521856,3
2015-04-09,0,0.8013795328000022,2
2015-04-10,0,7.626694246400001,0
2015-04-11,0,2.9446802432000005,2
2015-04-12,0,1.765103718399999,0
2015-04-13,0,22.8189104128,1
2015-04-14,0,53.96013772800001,0
2015-04-15,0,3.9412278272000023,4
2015-04-16,6,-11.149326131199999,0
2015-04-17,0,8.239356313599998,0
2015-04-18,5,-5.1920352256000015,0
2015-04-19,0,-13.462009753600002,2
2015-04-20,2,52.2173841408,3
2015-04-21,0,3.9291807744000025,2
2015-04-22,1,8.926873190400002,1
2015-04-23,0,14.451472179200003,2
2015-04-24,9,22.949267660800004,2
2015-04-25,0,7.354270310400004,1
2015-04-26,0,-12.019150233599998,0
2015-04-27,0,12.139595264,1
2015-04-28,1,-6.3139705856,2
2015-04-29,0,-1.0085936127999986,5
2015-04-30,0,39.1001438208,2
2015-05-01,0,-23.111801139199997,0
2015-05-02,0,-3.8053624831999997,5
2015-05-03,0,10.4703531008,0
2015-05-04,0,1.2246480895999987,0
2015-05-05,0,8.117054259200001,1
2015-05-06,0,41.5031119872,4
2015-05-07,0,9.264228659200004,8
2015-05-08,1,8.048421683200004,1
2015-05-09,1,18.4322372608,0
2015-05-10,0,-25.6705015808,3
2015-05-11,0,18.368324607999998,0
2015-05-12,0,6.859652198399999,0
2015-05-13,0,6.120438579200002,1
2015-05-14,1,9.408552755199999,0
2015-05-15,0,4.297865523200002,1
2015-05-16,0,-9.0331966464,2
2015-05-17,0,-10.581737267200001,0
2015-05-18,0,7.644722073599999,2
2015-05-19,0,-5.3770797056,0
2015-05-20,0,2.9576855551999994,1
2015-05-21,0,10.2108550144,1
2015-05-22,0,9.1349322752,0
2015-05-23,0,-9.436951347199999,0
2015-05-24,0,-6.170460159999999,5
2015-05-25,0,17.763012608,6
2015-05-26,0,43.4624472064,0
2015-05-27,0,11.291365888000005,1
2015-05-28,0,13.280662016000004,1
2015-05-29,0,10.593314816000003,0
2015-05-30,0,-23.2719847424,0
2015-05-31,0,-8.908265472000002,15
2015-06-01,0,10.528386969599996,2
2015-06-02,0,18.771857408,1
2015-06-03,1,16.605561139200002,0
2015-06-04,1,-2.720436531199997,2
2015-06-05,0,19.707070054400003,1
2015-06-06,0,-19.8170146816,0
2015-06-07,0,-9.633681920000004,2
2015-06-08,1,23.531641139199998,2
2015-06-09,1,8.5337135104,1
2015-06-10,0,6.9790637056000016,2
2015-06-11,0,10.901187379200003,0
2015-06-12,0,10.254439424000005,0
2015-06-13,0,11.3954802688,0
2015-06-14,0,-11.920625868799998,0
2015-06-15,0,12.486444646399999,0
2015-06-16,0,8.137933312000001,0
2015-06-17,0,7.143931084800002,0
2015-06-18,1,-7.0420718592,0
2015-06-19,0,25.4391504896,0
2015-06-20,0,-12.757980569599997,0
2015-06-21,0,-10.5083490304,0
2015-06-22,0,57.63995136,0
2015-06-23,0,12.471147417600005,2
2015-06-24,0,1.6735577088000042,0
2015-06-25,0,2.2785471488000013,0
2015-06-26,0,-1.1824812032000018,3
2015-06-27,0,-10.978798592,15
2015-06-28,0,-8.827176857600001,0
2015-06-29,1,6.097680793599999,0
2015-06-30,0,14.216539955199998,0
2015-07-01,0,18.3308638208,0
2015-07-02,0,-0.047515033599996315,0
2015-07-03,3,-4.933563187199997,3
2015-07-04,1,-10.543838208,11
2015-07-05,2,-2.177009971200002,8
2015-07-06,2,19.4841495552,0
2015-07-07,2,22.633612390400003,0
2015-07-08,1,9.055837593600003,0
2015-07-09,7,12.553233100800004,0
2015-07-10,2,21.017740697600004,0
2015-07-11,1,-15.550459699199997,0
2015-07-12,0,-8.451330048,0
2015-07-13,1,18.877671424,3
2015-07-14,9,6.3018172415999985,0
2015-07-15,7,-3.5462725631999987,0
2015-07-16,0,1.3871580160000008,1
2015-07-17,0,14.265402777599999,0
2015-07-18,0,-3.005734092800001,11
2015-07-19,2,-5.8416442368000006,1
2015-07-20,2,8.170732748799999,0
2015-07-21,1,2.3376768000000006,2
2015-07-22,0,15.909216153600001,2
2015-07-23,2,2.0314110976000013,0
2015-07-24,28,5.2479758336,0
2015-07-25,4,-6.8738511872,2
2015-07-26,5,-4.126386892800001,0
2015-07-27,3,2.1922871295999995,3
2015-07-28,10,24.5228751872,4
2015-07-29,2,11.325460275200003,2
2015-07-30,4,11.335826329600003,0
2015-07-31,11,1.0645435392000024,3
2015-08-01,4,-12.9096636416,0
2015-08-02,6,-0.502200934400002,5
2015-08-03,4,1.7742605311999977,2
2015-08-04,3,6.441011916799999,2
2015-08-05,16,15.508524953600002,6
2015-08-06,8,13.636272435200002,0
2015-08-07,5,7.155058790400002,0
2015-08-08,6,-9.255758438400001,5
2015-08-09,10,4.4599328768,0
2015-08-10,22,17.491893862399998,0
2015-08-11,12,31.7776876544,0
2015-08-12,12,-12.895644979199997,1
2015-08-13,16,-0.1676234751999992,1
2015-08-14,9,7.437922304000001,1
2015-08-15,19,-11.039620198400002,9
2015-08-16,5,-5.3718991872,5
2015-08-17,17,10.0442476544,1
2015-08-18,12,6.877277388800001,3
2015-08-19,17,24.6235201536,1
2015-08-20,10,22.722270617600003,3
2015-08-21,4,-0.834802278399998,0
2015-08-22,0,-14.383046143999998,3
2015-08-23,0,-3.8066910208000007,5
2015-08-24,9,5.041564876799998,0
2015-08-25,7,21.189355417599998,0
2015-08-26,6,25.712491827200004,3
2015-08-27,7,-3.184299417599995,1
2015-08-28,16,-14.876161228800001,0
2015-08-29,13,-4.248341401600001,2
2015-08-30,0,-6.185037414400002,0
2015-08-31,5,7.553660620799999,0
2015-09-01,15,20.1754898432,2
2015-09-02,12,5.0897796096000025,1
2015-09-03,12,18.177530163200004,5
2015-09-04,2,5.4403296256,1
2015-09-05,14,-16.6732684288,0
2015-09-06,12,-2.0067579904000015,3
2015-09-07,13,14.591197183999999,0
2015-09-08,3,14.8748296192,0
2015-09-09,5,33.960980582400005,0
2015-09-10,8,18.407562649600003,0
2015-09-11,4,-10.933199359999996,0
2015-09-12,9,-15.0402861056,0
2015-09-13,10,-9.889939763200001,1
2015-09-14,3,40.100833279999996,0
2015-09-15,2,57.32653414400001,2
2015-09-16,4,6.216178483200011,0
2015-09-17,8,10.2457585664,0
2015-09-18,2,11.023296000000006,0
2015-09-19,1,-28.08246784,2
2015-09-20,0,11.153296998399998,2
2015-09-21,4,30.5293597696,6
2015-09-22,0,16.335234048,3
2015-09-23,1,14.848294707200004,6
2015-09-24,7,22.176650752000004,2
2015-09-25,16,-8.049940377599995,0
2015-09-26,4,-16.5021693952,0
2015-09-27,1,-14.808974438400003,0
2015-09-28,1,3.7605298175999966,3
2015-09-29,0,24.3715013632,4
2015-09-30,0,12.370766848000002,0
2015-10-01,5,34.4389373952,9
2015-10-02,14,-0.3445495807999954,6
2015-10-03,4,-15.4075789312,4
2015-10-04,1,-10.153915801600002,2
2015-10-05,3,39.82215239679999,4
2015-10-06,0,5.748139827200003,0
2015-10-07,0,21.5569386496,0
2015-10-08,1,10.406549299200005,0
2015-10-09,7,-8.669423206399998,0
2015-10-10,7,-9.776959692799998,0
2015-10-11,0,-9.682735308800002,0
2015-10-12,8,27.881489100799996,10
2015-10-13,7,20.403333324800002,6
2015-10-14,0,42.7966210048,2
2015-10-15,0,22.526618931200005,1
2015-10-16,1,13.536169164800008,1
2015-10-17,1,-13.503629414399995,1
2015-10-18,4,8.070164889599997,4
2015-10-19,2,3.0942972927999968,0
2015-10-20,2,-4.194124902399999,0
2015-10-21,7,10.8966295552,0
2015-10-22,3,22.155510784,0
2015-10-23,3,4.266983526400004,0
2015-10-24,7,-20.2960632832,2
2015-10-25,4,-10.2900471808,3
2015-10-26,1,8.225821286399999,1
2015-10-27,1,-5.416925593600002,2
2015-10-28,2,4.2193314816,5
2015-10-29,5,21.012028620800002,0
2015-10-30,9,-3.2800107519999955,2
2015-10-31,9,-6.464342323199999,4
2015-11-01,5,-3.0332281856000005,3
2015-11-02,3,15.8473637888,0
2015-11-03,12,32.7067705344,1
2015-11-04,8,-0.17842350079999392,1
2015-11-05,3,9.151544115200004,0
2015-11-06,4,1.1887094783999999,4
2015-11-07,1,-7.352066560000001,2
2015-11-08,5,-3.1749520384000007,6
2015-11-09,3,20.762679808,3
2015-11-10,1,27.795890380800003,3
2015-11-11,5,-6.366696140799995,2
2015-11-12,9,11.322704076800001,1
2015-11-13,8,0.19958179840000057,0
2015-11-14,5,-12.7394254848,5
2015-11-15,9,-7.4976253952,1
2015-11-16,16,35.5684617216,6
2015-11-17,7,32.908199014400005,6
2015-11-18,13,42.110474444800005,0
2015-11-19,13,20.697945804800007,0
2015-11-20,10,-12.720208998399997,0
2015-11-21,7,-4.301213798399999,0
2015-11-22,10,-16.5495498752,0
2015-11-23,2,8.049615257599996,0
2015-11-24,5,4.475070771200002,0
2015-11-25,7,17.0559690752,1
2015-11-26,3,-5.784578662399998,0
2015-11-27,3,-8.648196812799998,6
2015-11-28,4,-7.0794982399999995,0
2015-11-29,0,-3.3476497408000014,1
2015-11-30,4,21.0826850304,4
2015-12-01,15,15.728776704000001,0
2015-12-02,20,106.1744945152,0
2015-12-03,24,26.202617139200015,1
2015-12-04,5,-20.46256824319999,5
2015-12-05,12,-21.5320137728,7
2015-12-06,3,-15.140617113600005,1
2015-12-07,10,46.373275033599995,9
2015-12-08,6,96.1606731776,3
2015-12-09,21,0.5790589952000147,5
2015-12-10,9,-14.711016243199992,6
2015-12-11,13,35.1392157696,0
2015-12-12,7,-36.3436880896,1
2015-12-13,8,-22.586508492800007,4
2015-12-14,8,34.0365233152,1
2015-12-15,3,8.107821055999999,6
2015-12-16,5,33.041347584,2
2015-12-17,3,5.780950220800008,4
2015-12-18,6,-6.857348300799998,0
2015-12-19,1,-19.799509708800002,1
2015-12-20,8,-12.191452569600003,0
2015-12-21,1,27.02956544,5
2015-12-22,1,27.475325747200003,1
2015-12-23,1,19.7377053696,7
2015-12-24,3,43.396547686400005,2
2015-12-25,4,-19.317451980799994,2
2015-12-26,0,-19.5971789824,4
2015-12-27,4,-9.877603328000003,1
2015-12-28,0,43.1588676608,1
2015-12-29,0,-4.587630796799999,2
2015-12-30,1,7.617072128000004,2
2015-12-31,1,8.1717668864,0
2016-01-01,1,-12.983456665599999,11
2016-01-02,2,-3.4676527104000012,21
2016-01-03,0,1.0824341503999992,3
2016-01-04,1,35.336537088,4
2016-01-05,6,37.9826541568,0
2016-01-06,8,0.674791833600004,4
2016-01-07,6,42.037662617600006,3
2016-01-08,2,15.463030681600003,0
2016-01-09,9,-24.7317624832,1
2016-01-10,4,-13.347678822399999,0
2016-01-11,7,41.9475053568,0
2016-01-12,3,27.9847242752,0
2016-01-13,3,52.428879872,4
2016-01-14,11,117.3001833472,1
2016-01-15,2,-45.928558387199985,0
2016-01-16,1,-41.4575842304,14
2016-01-17,0,-17.229070131200007,5
2016-01-18,2,37.63822397439999,2
2016-01-19,0,17.868569190400002,7
2016-01-20,3,55.761086771200006,1
2016-01-21,0,-5.9237588991999885,5
2016-01-22,0,11.008101068800002,5
2016-01-23,0,-30.530801254400004,2
2016-01-24,1,1.5266921471999986,5
2016-01-25,8,21.5195039744,2
2016-01-26,11,20.2948277248,15
2016-01-27,11,8.076652646400003,1
2016-01-28,12,8.203575193600003,2
2016-01-29,6,0.44221532160000265,1
2016-01-30,5,-1.047717990399999,14
2016-01-31,16,-17.384208281600003,3
2016-02-01,14,18.082713804799997,1
2016-02-02,9,40.5050097664,2
2016-02-03,1,20.030171238400005,13
2016-02-04,9,18.8657499136,0
2016-02-05,15,20.739000832000002,1
2016-02-06,2,-31.308266086400003,4
2016-02-07,19,-10.299140403200003,2
2016-02-08,2,17.131896217599998,1
2016-02-09,0,26.2386364416,3
2016-02-10,4,-0.7180490751999962,0
2016-02-11,3,11.557606604800004,2
2016-02-12,15,7.179538022400003,1
2016-02-13,1,-12.771823513599998,5
2016-02-14,6,-11.994159104000001,3
2016-02-15,13,7.015391231999998,6
2016-02-16,5,19.8027213824,3
2016-02-17,6,27.969626624000004,1
2016-02-18,7,26.202902323200007,0
2016-02-19,9,148.3521321984,2
2016-02-20,15,-20.65747640319998,5
2016-02-21,4,-50.7796011008,8
2016-02-22,3,25.097297408,1
2016-02-23,5,9.725369446399995,1
2016-02-24,4,6.124860415999997,0
2016-02-25,6,-20.1713635328,2
2016-02-26,5,7.718319923200003,5
2016-02-27,4,-12.7582114816,0
2016-02-28,2,-15.2143916032,0
2016-02-29,5,50.8515449856,0
2016-03-01,2,45.4158775296,3
2016-03-02,3,25.556162560000004,1
2016-03-03,8,28.470876672000003,2
2016-03-04,16,22.352557875200006,4
2016-03-05,8,-19.100499046400003,10
2016-03-06,13,-22.793106739200002,7
