,grafana/grafana,getsentry/sentry,elastic/kibana
2021-09-19,1,-6.311829708800002,5
2021-09-20,23,27.003824639999998,25
2021-09-21,15,17.657136128,31
2021-09-22,14,14.773218099200001,39
2021-09-23,24,7.915781632000002,45
2021-09-24,2,-2.086530867199997,3
2021-09-25,2,-15.686077952000002,0
2021-09-26,0,-7.361042022400002,3
2021-09-27,17,21.29595904,35
2021-09-28,18,21.125787648,39
2021-09-29,26,18.153450803200002,41
2021-09-30,21,2.0522827776000057,32
2021-10-01,21,-1.0869230591999965,28
2021-10-02,0,-12.510701363199999,2
2021-10-03,0,-8.416530022400002,1
2021-10-04,14,23.028477439999996,58
2021-10-05,12,5.200780288000001,59
2021-10-06,22,29.8407007232,61
2021-10-07,19,7.221689856000005,51
2021-10-08,15,30.610417561600002,12
2021-10-09,0,-29.654524415999997,2
2021-10-10,0,-11.572243558400004,2
2021-10-11,18,7.052477849599997,42
2021-10-12,27,22.506136064,64
2021-10-13,15,6.380869529600002,57
2021-10-14,23,7.457611776,56
2021-10-15,15,6.317384908800001,51
2021-10-16,1,-17.1769678848,6
2021-10-17,0,-7.495404953600002,5
2021-10-18,21,29.660226559999998,57
2021-10-19,22,10.260311552000001,80
2021-10-20,27,7.6884953088,69
2021-10-21,22,4.772387225600003,68
2021-10-22,18,13.917859840000002,5
2021-10-23,0,-18.065259007999998,1
2021-10-24,0,-8.344608563200001,0
2021-10-25,15,15.051394559999999,48
2021-10-26,26,10.443676672,75
2021-10-27,24,12.051044044800003,33
2021-10-28,18,7.8325566464000005,39
2021-10-29,21,11.812540416000001,46
2021-10-30,0,-18.012841369599997,8
2021-10-31,0,-7.494908416000001,0
2021-11-01,16,14.5454482432,38
2021-11-02,36,5.212042240000001,70
2021-11-03,21,18.86320384,53
2021-11-04,17,24.104528998400003,44
2021-11-05,20,-2.0252648447999952,41
2021-11-06,2,-16.2062036992,2
2021-11-07,1,-8.065881190400003,2
2021-11-08,16,13.215388159999996,36
2021-11-09,28,20.363584512,54
2021-11-10,25,14.791143628800004,43
2021-11-11,27,9.403185971200003,69
2021-11-12,20,-0.5868738559999969,8
2021-11-13,1,-12.818100940799999,1
2021-11-14,2,-8.292966604800002,0
2021-11-15,26,26.2038085632,47
2021-11-16,23,0.1718794240000019,60
2021-11-17,36,0.2321273856000019,35
2021-11-18,31,6.955371315200001,39
2021-11-19,36,1.6594130944000014,40
2021-11-20,2,-9.9003287552,1
2021-11-21,0,-5.252523315200001,2
2021-11-22,17,15.870530969599999,36
2021-11-23,25,21.152186368000002,49
2021-11-24,36,17.567682867200002,45
2021-11-25,16,-5.619901644799995,25
2021-11-26,20,-4.173729894399999,6
2021-11-27,0,-9.775605350400001,2
2021-11-28,0,-4.949542707200003,1
2021-11-29,31,17.749534003199997,40
2021-11-30,16,15.168077312000001,48
2021-12-01,25,15.151356108800002,49
2021-12-02,21,17.1601062912,38
2021-12-03,14,0.04974766080000137,40
2021-12-04,0,-16.5461676032,3
2021-12-05,0,-7.3841626112000025,0
2021-12-06,14,32.31861504,36
2021-12-07,10,-4.206720511999997,59
2021-12-08,10,0.3133693952000023,47
2021-12-09,10,24.8393797632,40
2021-12-10,4,1.3046236160000007,10
2021-12-11,0,-15.00882944,0
2021-12-12,0,-7.302527692800002,0
2021-12-13,18,4.6478284799999985,40
2021-12-14,27,38.267657215999996,37
2021-12-15,20,17.498203750400002,37
2021-12-16,18,21.874282188800006,34
2021-12-17,17,-10.055126630399997,35
2021-12-18,2,-17.6349421568,1
2021-12-19,1,-8.380825804800002,0
2021-12-20,23,6.660394803199996,31
2021-12-21,20,4.286318591999999,49
2021-12-22,11,1.3038297088000004,36
2021-12-23,9,4.887960576000001,25
2021-12-24,2,-9.744634675199999,3
2021-12-25,0,-4.117788160000001,0
2021-12-26,0,-2.236103065600001,2
2021-12-27,4,-1.430840320000001,12
2021-12-28,6,-0.09260902400000015,13
2021-12-29,1,2.7258369024,4
2021-12-30,4,-1.3102767103999993,5
2021-12-31,0,-1.2969596927999998,2
2022-01-01,0,-0.5967741952,2
2022-01-02,0,-0.2603520000000002,0
2022-01-03,8,17.8156288,4
2022-01-04,24,16.659824640000004,25
2022-01-05,19,14.128398848000002,28
2022-01-06,14,9.4762084352,23
2022-01-07,26,5.928851660800001,4
2022-01-08,0,-14.4943341568,0
2022-01-09,0,-6.269785600000002,0
2022-01-10,21,27.997061119999998,36
2022-01-11,18,9.296812544000002,37
2022-01-12,15,10.908152729600001,45
2022-01-13,19,8.527675084800002,29
2022-01-14,14,0.3465290751999994,27
2022-01-15,0,-13.671889715199999,2
2022-01-16,0,-7.099583692800003,0
2022-01-17,19,9.675758079999998,24
2022-01-18,15,10.244194816,44
2022-01-19,19,16.2577818624,28
2022-01-20,19,10.973917696,45
2022-01-21,22,6.9483679744000035,3
2022-01-22,1,-15.465653452799998,0
2022-01-23,1,-7.308895334400001,3
2022-01-24,17,12.6758572032,28
2022-01-25,17,29.124705792,45
2022-01-26,15,6.998037196800006,27
2022-01-27,21,24.687401164800004,41
2022-01-28,17,0.1253907456000043,35
2022-01-29,1,-19.747241881599997,0
2022-01-30,0,-8.756013875200003,1
2022-01-31,30,16.581833523199997,57
2022-02-01,22,13.277958656000001,65
2022-02-02,25,10.919135846400003,36
2022-02-03,33,5.399653580800003,33
2022-02-04,26,4.524290150400002,34
2022-02-05,1,-13.5577575424,2
2022-02-06,0,-7.519096320000002,0
2022-02-07,25,17.649300479999997,32
2022-02-08,39,13.078437376000002,34
2022-02-09,40,3.9480413184000014,35
2022-02-10,36,6.285389619200004,49
2022-02-11,33,4.078960230400002,41
2022-02-12,0,-13.164312678399998,2
2022-02-13,0,-5.783463116800002,0
2022-02-14,1,27.4430833664,35
2022-02-15,27,23.023169536,43
2022-02-16,25,7.072107110400005,48
2022-02-17,30,1.867338752000002,43
2022-02-18,28,0.6414507008000001,2
2022-02-19,2,-14.150077952000002,0
2022-02-20,0,-6.629202022400002,0
2022-02-21,17,4.757655039999998,14
2022-02-22,13,17.252930048,22
2022-02-23,20,36.8415532032,37
2022-02-24,25,1.857153945600004,34
2022-02-25,22,5.300682137600003,4
2022-02-26,1,-17.234376396800002,0
2022-02-27,0,-8.351085465600002,1
2022-02-28,17,21.942748159999997,30
2022-03-01,18,25.561841152,34
2022-03-02,27,20.952145100800003,24
2022-03-03,33,15.107021516800003,40
2022-03-04,23,11.225460736000002,32
2022-03-05,0,-23.087517593599998,0
2022-03-06,0,-12.325996032000003,1
2022-03-07,8,38.787132723199996,39
2022-03-08,11,6.467723776000003,41
2022-03-09,11,7.533820006400003,59
2022-03-10,12,1.9767275520000034,46
2022-03-11,11,9.5477241856,3
2022-03-12,1,-16.597545164799996,0
2022-03-13,0,-9.725064294400001,0
2022-03-14,17,30.4502557696,37
2022-03-15,18,25.640091648000002,61
2022-03-16,21,7.012257587200004,56
2022-03-17,19,11.637191168000001,38
2022-03-18,17,8.943406796800002,42
2022-03-19,1,-22.6105012224,2
2022-03-20,0,-9.895578726400004,1
2022-03-21,25,14.869020569599996,51
2022-03-22,19,10.161699328,36
2022-03-23,22,12.825344307200002,39
2022-03-24,18,11.288476876800004,64
2022-03-25,12,3.1817068544000016,9
2022-03-26,4,-15.5779121152,0
2022-03-27,0,-7.641464217600001,3
2022-03-28,0,26.51300864,59
2022-03-29,23,37.368429568,79
2022-03-30,26,32.581804851200005,58
2022-03-31,31,-6.130606182399994,50
2022-04-01,24,7.693420441600004,40
2022-04-02,2,-22.8562547712,3
2022-04-03,0,-11.124030361600004,0
2022-04-04,28,35.0707448832,37
2022-04-05,32,26.144885248,27
2022-04-06,35,0.8147372032000035,32
2022-04-07,19,29.085204889600003,44
2022-04-08,22,-2.902270463999997,6
2022-04-09,0,-23.4124857344,1
2022-04-10,0,-10.721247129600002,1
2022-04-11,15,20.2895967232,41
2022-04-12,33,17.293436416000002,39
2022-04-13,27,11.729514598400002,46
2022-04-14,23,8.859934105600004,52
2022-04-15,13,-3.748819251199997,21
2022-04-16,0,-14.7193680896,5
2022-04-17,0,-7.657970790400002,2
2022-04-18,4,23.33174528,28
2022-04-19,13,31.379984896000003,63
2022-04-20,41,18.566773350400005,39
2022-04-21,35,4.609234841600006,29
2022-04-22,22,1.131724902400002,5
2022-04-23,2,-19.484218368,0
2022-04-24,2,-8.906285977600003,1
2022-04-25,19,41.302982963199995,16
2022-04-26,22,12.016264704000001,33
2022-04-27,24,19.083847577600004,36
2022-04-28,38,12.630985011200003,29
2022-04-29,28,11.703758745600002,28
2022-04-30,0,-26.1922239488,1
2022-05-01,0,-11.237946163200004,1
2022-05-02,22,9.020487679999999,25
2022-05-03,26,33.531329536,36
2022-05-04,31,9.142732390400003,55
2022-05-05,36,21.702471168000002,27
2022-05-06,24,-3.9322766335999937,34
2022-05-07,0,-17.018277171199998,0
2022-05-08,1,-9.350381158400001,1
2022-05-09,6,33.62191104,27
2022-05-10,4,26.586359808,35
2022-05-11,8,15.018917171200002,48
2022-05-12,13,10.456030208000005,46
2022-05-13,8,-1.5225549823999955,2
2022-05-14,0,-7.3910551552,0
2022-05-15,2,-14.463667302400001,3
2022-05-16,28,33.6135730176,35
2022-05-17,35,14.558926643200003,50
2022-05-18,29,18.896390144,53
2022-05-19,30,8.700857446400008,45
2022-05-20,27,7.400659558400001,51
2022-05-21,5,-24.2145577984,0
2022-05-22,4,-10.675982848000004,1
2022-05-23,62,15.286932172799997,51
2022-05-24,36,19.4324616192,70
2022-05-25,39,13.456690790400003,61
2022-05-26,36,9.8876468224,28
2022-05-27,9,-11.0893548544,2
2022-05-28,1,-12.8246161408,0
2022-05-29,0,-6.472745574400002,0
2022-05-30,24,20.92004608,28
2022-05-31,39,15.958048256000001,38
2022-06-01,35,32.0006943744,32
2022-06-02,37,8.598402969600006,25
2022-06-03,32,12.148128153600002,33
2022-06-04,5,-23.239499980799998,1
2022-06-05,3,-10.569069568000003,1
2022-06-06,15,28.527155199999996,31
2022-06-07,33,18.353244160000003,52
2022-06-08,31,13.416788992,40
2022-06-09,38,-3.6933732351999957,44
2022-06-10,29,-3.985862963199999,8
2022-06-11,3,-13.90343168,0
2022-06-12,0,-6.845425356800002,0
2022-06-13,32,30.6883218432,46
2022-06-14,40,19.781724160000003,45
2022-06-15,24,23.451371008000002,49
2022-06-16,25,23.611966566400003,34
2022-06-17,34,-18.245035724799997,25
2022-06-18,1,-15.735663104000004,1
2022-06-19,0,-9.003110195200003,2
2022-06-20,30,5.191551999999996,34
2022-06-21,30,32.295695359999996,36
2022-06-22,40,23.895443968000006,28
2022-06-23,29,14.996422758400005,52
2022-06-24,21,4.541287424000004,24
2022-06-25,1,-23.075218944,2
2022-06-26,0,-9.865360793600004,5
2022-06-27,29,43.806194483199995,28
2022-06-28,22,12.529118208,49
2022-06-29,34,31.7411576832,57
2022-06-30,27,9.288216371200008,55
2022-07-01,2,-25.734788608,6
2022-07-02,0,-14.255351500800002,1
2022-07-03,0,-8.150726860800004,1
2022-07-04,17,-0.44867840000000303,22
2022-07-05,14,22.85218048,53
2022-07-06,39,30.486317056000004,39
2022-07-07,46,4.614332006400005,42
2022-07-08,27,2.389281075200003,50
2022-07-09,1,-16.5783054336,3
2022-07-10,0,-7.964216627200003,2
2022-07-11,19,40.066022399999994,45
2022-07-12,20,19.44576,49
2022-07-13,20,20.455019008000004,46
2022-07-14,37,10.040838860800005,51
2022-07-15,22,7.430283059200004,5
2022-07-16,1,-24.8315384832,2
2022-07-17,1,-10.954889318400003,1
2022-07-18,24,20.114395443199996,54
2022-07-19,37,16.17888,52
2022-07-20,33,23.045053952000004,53
2022-07-21,22,12.546438451200004,47
2022-07-22,23,7.6923668480000025,54
2022-07-23,7,-23.6535281664,1
2022-07-24,3,-9.194407731200002,2
2022-07-25,31,18.388436479999996,78
2022-07-26,28,22.384544255999998,70
2022-07-27,32,26.654515302400004,44
2022-07-28,22,20.201296486400004,48
2022-07-29,18,11.869581721600003,31
2022-07-30,0,-28.9294316544,1
2022-07-31,0,-12.231813734400003,1
2022-08-01,30,11.553445887999997,38
2022-08-02,30,46.0414687232,51
2022-08-03,42,30.997280256000003,62
2022-08-04,18,7.256752742400003,43
2022-08-05,5,-11.199749222399994,7
2022-08-06,0,-21.3383394304,1
2022-08-07,0,-10.430591385600005,1
2022-08-08,30,39.40025856,48
2022-08-09,26,15.707487232000005,58
2022-08-10,37,15.035586252800005,40
2022-08-11,34,20.447212236800006,30
2022-08-12,26,7.190605619200003,34
2022-08-13,2,-24.853626982399998,3
2022-08-14,0,-12.392398336000003,4
2022-08-15,9,32.49810943999999,31
2022-08-16,21,32.592913408,38
2022-08-17,21,18.414695219200006,32
2022-08-18,27,-2.5183153151999917,29
2022-08-19,15,11.450118144000001,3
2022-08-20,0,-24.659495833599998,3
2022-08-21,0,-11.654179225600004,2
2022-08-22,30,-3.0984795136000027,31
2022-08-23,22,-2.7536435200000016,46
2022-08-24,26,-6.09629696,31
2022-08-25,28,-3.5591037952,24
2022-08-26,34,-2.173328691199999,24
2022-08-27,1,-1.2213307392,3
2022-08-28,1,-0.6875501568,1
2022-08-29,12,79.8218668032,29
2022-08-30,19,11.865894912000009,42
2022-08-31,21,24.688184524800008,32
2022-09-01,28,9.748807372800002,44
2022-09-02,30,-19.784,3
2022-09-03,0,-15.074560000000002,1
2022-09-04,0,-9.422144000000005,2
2022-09-05,24,-0.4391296000000038,14
2022-09-06,28,20.718719999999998,41
2022-09-07,23,28.181367808000005,41
2022-09-08,20,16.314970316800007,41
2022-09-09,34,13.203213414400004,54
2022-09-10,1,-24.840008396799995,2
2022-09-11,0,-10.057174323200002,3
2022-09-12,27,55.8201208832,42
2022-09-13,22,12.805429248000003,52
2022-09-14,34,21.393842483200004,38
2022-09-15,23,37.759376281600005,56
2022-09-16,26,-9.614628659199994,12
2022-09-17,1,-28.508067328000003,1
2022-09-18,0,-13.342432358400004,2
2022-09-19,35,51.574522879999996,70
2022-09-20,42,17.807297536000007,108
2022-09-21,40,-0.24315586559999502,58
2022-09-22,29,-3.2595803135999972,66
2022-09-23,29,51.6696588288,73
2022-09-24,0,-38.570819891199996,5
2022-09-25,0,-14.549830860800002,1
2022-09-26,29,40.343820799999996,42
2022-09-27,47,22.242867200000003,58
2022-09-28,36,25.193414656000005,49
2022-09-29,23,8.962358681600001,47
2022-09-30,27,-17.9632488448,35
2022-10-01,1,-17.7172187136,2
2022-10-02,0,-10.484360089600004,1
2022-10-03,23,24.609448959999998,35
2022-10-04,49,26.819871232000004,76
2022-10-05,32,18.896641740800007,61
2022-10-06,29,15.569716633600006,46
2022-10-07,28,-6.202974719999997,2
2022-10-08,2,-19.3006275584,1
2022-10-09,0,-9.833678950400005,2
2022-10-10,32,32.7726456832,34
2022-10-11,47,13.844351488000001,46
2022-10-12,24,38.160139571200006,42
2022-10-13,25,18.868953292800008,35
2022-10-14,27,24.5596699648,32
2022-10-15,3,-34.7646449664,1
2022-10-16,2,-15.794647961600006,1
2022-10-17,31,51.577681203199994,35
2022-10-18,32,39.908232192,38
2022-10-19,42,21.148841676800004,48
2022-10-20,34,0.08448122880000142,51
2022-10-21,25,14.410994688000002,5
2022-10-22,3,-32.4499485696,1
2022-10-23,0,-16.063151718400004,1
2022-10-24,26,43.3487883264,30
2022-10-25,31,47.794641408000004,43
2022-10-26,26,-1.2181050367999902,34
2022-10-27,31,37.324346163200005,40
2022-10-28,25,-6.331383193599997,32
2022-10-29,0,-30.461995724800005,3
2022-10-30,0,-15.043624550400006,3
2022-10-31,27,36.691528806399994,38
2022-11-01,24,33.800853504,39
2022-11-02,32,28.569374617600005,55
2022-11-03,41,15.039389491200005,44
2022-11-04,28,-0.11952762880000023,36
2022-11-05,2,-28.604039168,3
2022-11-06,1,-13.616164556800005,1
2022-11-07,32,40.64595128319999,50
2022-11-08,40,18.367684608,57
2022-11-09,25,9.864315699200002,49
2022-11-10,26,7.1469462528000065,42
2022-11-11,21,2.9797185536000015,5
2022-11-12,2,-21.9771661312,2
2022-11-13,1,-10.760613785600004,1
2022-11-14,16,30.407247974399997,60
2022-11-15,17,52.3884562432,54
2022-11-16,30,16.007713280000004,64
2022-11-17,14,7.286155776000001,49
2022-11-18,26,5.107512524800001,42
2022-11-19,0,-24.841245696,2
2022-11-20,0,-13.805284659200003,1
2022-11-21,25,25.655484723199997,44
2022-11-22,38,22.351924736,41
2022-11-23,45,16.4140908544,46
2022-11-24,29,-9.428814745599997,36
2022-11-25,2,-10.3874719744,4
2022-11-26,0,-11.951807897600002,1
2022-11-27,0,-6.404133580800003,1
2022-11-28,32,27.8537680896,48
2022-11-29,30,32.076751872,60
2022-11-30,47,3.4638056448000043,39
2022-12-01,32,11.903561830400001,22
2022-12-02,27,-3.0404898815999992,33
2022-12-03,0,-12.7228765184,2
2022-12-04,1,-9.473303654400002,2
2022-12-05,16,31.37250048,33
2022-12-06,17,20.132481536,39
2022-12-07,26,21.796964966400004,33
2022-12-08,24,-3.264164454399996,23
2022-12-09,21,23.6526215168,4
2022-12-10,1,-25.874403942399997,1
2022-12-11,1,-11.409554227200003,3
2022-12-12,31,8.091291852799998,41
2022-12-13,32,17.076194816,23
2022-12-14,41,17.1981154304,43
2022-12-15,34,17.417638604800004,45
2022-12-16,15,7.533078016000005,35
2022-12-17,0,-17.7424576512,2
2022-12-18,0,-10.927778611200003,1
2022-12-19,34,17.005505843199998,37
2022-12-20,30,17.59376384,32
2022-12-21,31,24.631555072000005,37
2022-12-22,23,12.204608921600006,30
2022-12-23,11,-22.573194547199996,10
2022-12-24,0,-11.000135270400001,1
2022-12-25,1,-6.310831308800003,2
2022-12-26,5,-4.140710707200003,5
2022-12-27,6,-0.09691033600000054,13
2022-12-28,5,0.3363388416000004,12
2022-12-29,12,-2.7340755967999986,21
2022-12-30,4,0.7801767936000004,9
2022-12-31,0,-2.2046432256,1
2023-01-01,0,-0.7058523136000002,1
2023-01-02,7,-0.42229760000000016,3
2023-01-03,21,33.69828352,37
2023-01-04,31,19.168231424000002,54
2023-01-05,22,21.5337225216,34
2023-01-06,21,28.142539980800002,2
2023-01-07,2,-18.264665292799997,1
2023-01-08,0,-14.925562470400003,1
2023-01-09,25,54.2084352,43
2023-01-10,36,7.929487360000003,43
2023-01-11,32,48.429312512,35
2023-01-12,38,5.372592332800011,38
2023-01-13,44,23.0272280576,26
2023-01-14,1,-33.5184433152,2
2023-01-15,0,-16.441359360000003,5
2023-01-16,25,13.546842111999997,21
2023-01-17,39,21.259480575999998,44
2023-01-18,37,16.500318822400004,45
2023-01-19,38,11.268749721600006,39
2023-01-20,26,8.431607296000003,6
2023-01-21,2,-21.173523865599996,0
2023-01-22,1,-12.534620774400002,2
2023-01-23,48,41.022036992,36
2023-01-24,35,17.8873918464,52
2023-01-25,44,4.6884587520000025,43
2023-01-26,57,26.745886412800004,41
2023-01-27,60,4.759736115200003,49
2023-01-28,1,-26.2591581184,4
2023-01-29,0,-11.558375936000003,3
2023-01-30,54,32.8540540928,56
2023-01-31,43,22.835503104,49
2023-02-01,39,22.583181209600006,56
2023-02-02,47,27.830410342400008,59
2023-02-03,38,4.642501939200002,12
2023-02-04,0,-29.29483776,3
2023-02-05,0,-13.634751488000004,1
2023-02-06,26,31.694348799999997,53
2023-02-07,41,26.995054080000003,75
2023-02-08,26,9.949519360000004,59
2023-02-09,27,5.640278732800006,65
2023-02-10,25,38.056073420800004,46
2023-02-11,3,-33.259372134399996,4
2023-02-12,2,-15.407657984000002,1
2023-02-13,2,60.1942546432,36
2023-02-14,4,18.19683328,44
2023-02-15,0,22.1794304,57
2023-02-16,4,7.583051468800008,55
2023-02-17,1,14.256098508800008,4
2023-02-18,1,-33.3261487104,1
2023-02-19,0,-12.779315814400004,1
2023-02-20,15,-9.815761510400002,20
2023-02-21,16,27.199959551999996,68
2023-02-22,27,29.153953996800002,55
2023-02-23,33,12.235000934400006,42
2023-02-24,24,1.1571315712000043,44
2023-02-25,0,-19.287763763199997,2
2023-02-26,0,-10.189422489600002,4
2023-02-27,20,36.160843776,47
2023-02-28,30,32.0282430464,33
2023-03-01,31,12.575450112000006,36
2023-03-02,31,27.593026252800005,40
2023-03-03,32,-0.3265158143999969,3
2023-03-04,1,-26.4158574592,0
2023-03-05,0,-12.738972057600003,1
2023-03-06,40,28.102206566399996,38
2023-03-07,34,16.869654016000002,36
2023-03-08,48,3.4217539584000036,43
2023-03-09,37,25.301705625600004,38
2023-03-10,31,12.460595302400005,25
2023-03-11,1,-24.115833548799998,5
2023-03-12,1,-12.452392243200002,2
2023-03-13,18,35.8339192832,4
2023-03-14,25,24.720885248000002,7
2023-03-15,20,41.1433126912,6
2023-03-16,26,15.271834214400002,9
2023-03-17,21,-2.5232249855999953,3
2023-03-18,0,-26.9891913728,2
2023-03-19,1,-14.158955008000003,3
2023-03-20,36,41.363313049599995,37
2023-03-21,28,27.740619264000003,32
2023-03-22,41,2.528211353600007,34
2023-03-23,25,28.840079462400006,40
2023-03-24,0,4.491993292800004,21
2023-03-25,0,-29.5471357952,3
2023-03-26,0,-12.951016755200001,2
2023-03-27,23,36.9419428864,40
2023-03-28,38,38.146780160000006,37
2023-03-29,25,16.244646912000007,37
2023-03-30,43,9.134133452800008,45
2023-03-31,37,5.826892800000003,31
2023-04-01,1,-27.4588095488,2
2023-04-02,0,-13.103096115200003,1
2023-04-03,39,39.945254399999996,41
2023-04-04,26,24.916759040000002,37
2023-04-05,35,22.650288640000003,27
2023-04-06,19,3.4920484864000088,41
2023-04-07,12,-1.363875532799998,2
2023-04-08,0,-21.2791486464,1
2023-04-09,1,-11.701321113600002,1
2023-04-10,3,19.862598963199996,30
2023-04-11,33,28.977524224,55
2023-04-12,33,34.67272079360001,37
2023-04-13,47,13.06921830400001,42
2023-04-14,31,17.215804825600003,4
2023-04-15,2,-30.680181145599995,1
2023-04-16,0,-14.527708057600002,1
2023-04-17,29,46.316734566399994,54
2023-04-18,39,37.812184576,48
2023-04-19,30,24.240090726400005,50
2023-04-20,37,31.226223104000006,65
2023-04-21,37,-16.778291711999998,49
2023-04-22,2,-29.461844377600002,5
2023-04-23,0,-14.380429107200005,5
2023-04-24,36,31.845827686399996,40
2023-04-25,37,37.83886848,87
2023-04-26,35,20.367806464000004,67
2023-04-27,56,26.324388147200004,47
2023-04-28,53,26.6064830464,27
2023-04-29,1,-40.4586610688,2
2023-04-30,0,-18.1029115904,3
2023-05-01,13,35.155491839999996,22
2023-05-02,21,31.864411648,52
2023-05-03,33,41.336645939200004,52
2023-05-04,20,4.367298355200006,47
2023-05-05,27,19.752463872000007,62
2023-05-06,3,-38.16509583359999,4
2023-05-07,1,-16.206112972800003,3
2023-05-08,21,42.3147403264,60
2023-05-09,35,24.269293568000002,40
2023-05-10,41,15.638030131200004,35
2023-05-11,25,19.473260953600004,34
2023-05-12,27,22.507873075200003,30
2023-05-13,0,-38.020575027199996,3
2023-05-14,1,-15.957926809600004,2
2023-05-15,27,44.396908851199996,49
2023-05-16,27,47.4848566272,46
2023-05-17,22,21.784021913600007,45
2023-05-18,13,13.097562521600011,29
2023-05-19,0,2.713745100799997,2
2023-05-20,0,-32.8323416064,1
2023-05-21,0,-15.881057894400003,2
2023-05-22,33,22.249858559999996,34
2023-05-23,21,37.057224192,43
2023-05-24,22,22.77878958080001,40
2023-05-25,35,15.164587315200002,24
2023-05-26,33,13.9736270848,41
2023-05-27,0,-33.408473087999994,3
2023-05-28,0,-14.242764697600004,2
2023-05-29,8,5.2910815231999955,13
2023-05-30,29,56.110519296,36
2023-05-31,20,41.2503465984,42
2023-06-01,22,19.360179302400006,33
2023-06-02,27,0.9221288960000038,34
2023-06-03,1,-31.655510016,2
2023-06-04,0,-15.900532326400004,2
2023-06-05,22,44.42771456,35
2023-06-06,31,50.484157952000004,42
2023-06-07,22,6.567542988800007,49
2023-06-08,31,25.893713817600002,34
2023-06-09,14,10.780594176000001,32
2023-06-10,1,-33.9305747456,2
2023-06-11,2,-18.126054809600006,1
2023-06-12,23,49.2419006464,35
2023-06-13,18,49.275981312,52
2023-06-14,31,33.42248468480001,50
2023-06-15,28,23.59992033280001,63
2023-06-16,36,23.998160384000002,11
2023-06-17,4,-43.8505831424,1
2023-06-18,0,-23.648431001600002,2
2023-06-19,12,5.191546572799995,42
2023-06-20,27,27.58125312,79
2023-06-21,38,27.16081408,47
