,minio/minio,ceph/ceph,seaweedfs/seaweedfs
2018-11-30,4.0,47.0,0.0
2018-12-01,0.5999999999999996,9.0,0.0
2018-12-02,-0.28000000000000025,13.0,1.0
2018-12-03,1.841,20.0,7.9
2018-12-04,1.68885,30.0,9.155
2018-12-05,5.6248705,38.0,3.6114999999999986
2018-12-06,2.1842352,73.0,2.801337499999999
2018-12-07,0.2741382024999998,36.0,3.9085832499999995
2018-12-08,-0.5289254483124999,8.0,0.8287789875000005
2018-12-09,-0.35619624815937434,4.0,5.0801302037500005
2018-12-10,0.7559017299640631,35.0,-1.2256717580156244
2018-12-11,0.7106911564687505,114.0,3.2435281183390634
2018-12-12,5.696900703896875,33.0,-0.9638992316937494
2018-12-13,1.2058493155843748,46.0,-0.578223437937499
2018-12-14,5.3906457494875,20.0,0.6272394790078132
2018-12-15,1.067455879376562,1.0,1.6347535572781258
2018-12-16,-0.6886526150359373,3.0,1.5628399337890628
2018-12-17,-0.42328120874999964,33.0,8.554644366834376
2018-12-18,6.687157415734376,63.0,1.8375695997843744
2018-12-19,7.051121131948438,27.0,1.1422849979374998
2018-12-20,0.6857983018703122,38.0,-0.71181592264375
2018-12-21,-0.9219159437468751,75.0,2.568886278750001
2018-12-22,0.4409675243343756,13.0,7.3778820194843755
2018-12-23,1.495353008753126,7.0,-0.1928562335671875
2018-12-24,-0.5241907925718743,7.0,0.2470028651468752
2018-12-25,-0.3336854737499994,2.0,1.4024948640375003
2018-12-26,0.7402857138906256,4.0,1.3863677456296883
2018-12-27,2.685032385623438,1.0,12.448084278860938
2018-12-28,1.5232770411812502,1.0,5.360845856178124
2018-12-29,1.5822845736781248,2.0,6.469941728453124
2018-12-30,-0.42791820551562515,3.0,1.314942729517187
2018-12-31,0.7473602714328127,8.0,3.7254771454468756
2019-01-01,-0.2766349675718748,17.0,1.716366166948438
2019-01-02,0.8308617662500004,36.0,6.890553716432814
2019-01-03,-0.2299069267656248,109.0,-1.5407079698531243
2019-01-04,0.8487222909171878,105.0,1.0786995019750012
2019-01-05,0.7888626738609377,5.0,2.1250298684234386
2019-01-06,-0.21475884360312492,5.0,4.161920126873438
2019-01-07,0.882491848678125,18.0,0.9882157219156253
2019-01-08,1.828107174484375,38.0,0.23655968856406284
2019-01-09,3.6987282012140623,38.0,2.413830228273438
2019-01-10,2.4426529244843747,33.0,6.318270163267188
2019-01-11,0.40968293871406225,54.0,-0.11427300028750009
2019-01-12,-0.42710375926562505,15.0,0.3283762227187501
2019-01-13,-0.2765126780515621,3.0,1.4501005996312504
2019-01-14,1.799228926214063,44.0,-0.5748752776859367
2019-01-15,2.6465834944843754,49.0,1.6363096275390632
2019-01-16,7.482486948932813,52.0,2.5544395556625004
2019-01-17,1.9064859416156246,31.0,2.424636572167188
2019-01-18,1.1397809545593747,57.0,6.359336042532813
2019-01-19,-0.6919858706234375,8.0,-1.0676030020171878
2019-01-20,4.576126872464063,17.0,-0.5348755580515623
2019-01-21,0.1904050700000004,13.0,-0.36369725356718713
2019-01-22,4.42761093521875,13.0,2.728541114928126
2019-01-23,5.10652824838125,68.0,1.4952789977187504
2019-01-24,1.8818393245171876,31.0,-0.5059178203687498
2019-01-25,1.068170598165625,54.0,1.6929426295953127
2019-01-26,-0.7355724961390622,27.0,3.5888377512828127
2019-01-27,-0.4654869488218742,23.0,-0.6384672177515625
2019-01-28,0.6595666761718759,35.0,4.6912804625
2019-01-29,5.624321618054688,42.0,-0.7149301137500002
2019-01-30,4.1604778673859375,39.0,-0.3907758315468746
2019-01-31,2.042490745476562,85.0,-0.27762420863906223
2019-02-01,3.1820520532375,33.0,-0.19494564757187435
2019-02-02,0.13807506636093758,18.0,-0.14409516103124956
2019-02-03,-0.5954727175718745,17.0,-0.12088101963437467
2019-02-04,0.6083629787500007,19.0,-0.08906389139374975
2019-02-05,3.5985591969843758,29.0,-0.04784156507812488
2019-02-06,6.309107250620313,24.0,1.9580057373203126
2019-02-07,0.8912194309562498,123.0,-0.20000000000000018
2019-02-08,0.2221015007734375,31.0,-0.09000000000000007
2019-02-09,3.4371697440796876,5.0,2.943
2019-02-10,1.2325697643406255,1.0,1.658675
2019-02-11,2.365217151214063,31.0,-0.36723350000000016
2019-02-12,6.297026814484375,61.0,-0.20182402500000005
2019-02-13,3.8585812466515623,82.0,-0.14117489249999976
2019-02-14,1.8577849937468751,57.0,1.8911881239687505
2019-02-15,1.0396086599671877,40.0,4.711482757428125
2019-02-16,0.23244742191250056,23.0,3.3503948862499997
2019-02-17,-0.5999752845984367,8.0,-0.7328923315468754
2019-02-18,-0.42271846242499905,28.0,2.5918418163609376
2019-02-19,0.6928561696312507,68.0,6.4336562949281255
2019-02-20,4.659974732532813,63.0,2.975442225
2019-02-21,3.2726446034203125,119.0,-0.9529644550000002
2019-02-22,-0.7595486067265628,39.0,-0.5687406572812497
2019-02-23,1.6014106201109375,8.0,-0.4160018051499991
2019-02-24,1.5402047319125003,3.0,-0.3152208022421865
2019-02-25,1.525205384964063,55.0,5.7765224136062505
2019-02-26,2.51162924125,25.0,1.240991137203125
2019-02-27,3.3939901557343752,49.0,1.3934504662828124
2019-02-28,2.2338262973859377,54.0,1.4419347801859375
2019-03-01,0.25434996025781254,59.0,-0.5045704101437498
2019-03-02,-0.5253278276437497,11.0,0.7149745000000003
2019-03-03,0.6708517064687505,8.0,0.6904694250000003
2019-03-04,0.6474377388968756,40.0,4.688555297500001
2019-03-05,3.6641237801468756,27.0,-0.7116547955937501
2019-03-06,3.38101978338125,28.0,2.6077963412531253
2019-03-07,1.2609245890796874,41.0,-0.5374009736031251
