,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2017-03-09,39,16,17
2017-03-10,43,16,38
2017-03-11,18,7,5
2017-03-12,5,5,18
2017-03-13,40,21,61
2017-03-14,56,18,8
2017-03-15,56,25,5
2017-03-16,61,15,16
2017-03-17,44,17,29
2017-03-18,13,1,15
2017-03-19,2,3,5
2017-03-20,47,8,15
2017-03-21,34,7,41
2017-03-22,62,28,26
2017-03-23,52,26,18
2017-03-24,39,34,31
2017-03-25,11,4,2
2017-03-26,5,4,17
2017-03-27,43,19,39
2017-03-28,62,19,29
2017-03-29,55,27,10
2017-03-30,55,12,22
2017-03-31,78,20,25
2017-04-01,18,4,7
2017-04-02,2,3,4
2017-04-03,34,18,23
2017-04-04,31,15,27
2017-04-05,30,17,22
2017-04-06,36,31,46
2017-04-07,42,20,9
2017-04-08,16,12,1
2017-04-09,3,5,8
2017-04-10,44,6,19
2017-04-11,49,33,54
2017-04-12,35,32,43
2017-04-13,35,12,17
2017-04-14,39,13,21
2017-04-15,8,3,11
2017-04-16,10,3,1
2017-04-17,39,21,38
2017-04-18,45,44,37
2017-04-19,42,32,14
2017-04-20,55,26,24
2017-04-21,26,7,43
2017-04-22,16,8,27
2017-04-23,4,4,16
2017-04-24,16,23,48
2017-04-25,28,23,31
2017-04-26,40,18,28
2017-04-27,59,11,28
2017-04-28,50,40,31
2017-04-29,21,7,16
2017-04-30,8,3,17
2017-05-01,49,68,30
2017-05-02,48,25,16
2017-05-03,32,27,21
2017-05-04,52,18,1
2017-05-05,41,13,17
2017-05-06,29,4,17
2017-05-07,8,4,20
2017-05-08,10,25,27
2017-05-09,2,26,19
2017-05-10,65,24,14
2017-05-11,90,8,16
2017-05-12,79,12,16
2017-05-13,8,1,6
2017-05-14,6,2,0
2017-05-15,43,12,28
2017-05-16,50,9,18
2017-05-17,65,17,4
2017-05-18,59,11,6
2017-05-19,65,15,6
2017-05-20,11,6,0
2017-05-21,11,3,2
2017-05-22,44,6,9
2017-05-23,59,13,19
2017-05-24,55,23,7
2017-05-25,51,32,24
2017-05-26,63,16,19
2017-05-27,32,1,6
2017-05-28,7,1,7
2017-05-29,9,0,55
2017-05-30,33,15,19
2017-05-31,64,15,1
2017-06-01,50,16,17
2017-06-02,41,44,7
2017-06-03,12,5,4
2017-06-04,2,2,1
2017-06-05,31,19,12
2017-06-06,84,24,52
2017-06-07,63,36,3
2017-06-08,46,13,7
2017-06-09,55,10,10
2017-06-10,11,5,7
2017-06-11,10,70,3
2017-06-12,18,8,8
2017-06-13,73,30,12
2017-06-14,99,20,8
2017-06-15,33,29,9
2017-06-16,63,13,8
2017-06-17,5,49,1
2017-06-18,2,0,4
2017-06-19,32,20,24
2017-06-20,55,18,14
2017-06-21,63,29,6
2017-06-22,68,32,30
2017-06-23,39,18,2
2017-06-24,9,13,3
2017-06-25,3,0,0
2017-06-26,47,13,22
2017-06-27,59,16,14
2017-06-28,42,17,3
2017-06-29,43,17,9
2017-06-30,44,10,17
2017-07-01,14,2,8
2017-07-02,7,4,13
2017-07-03,5,17,43
2017-07-04,16,17,6
2017-07-05,24,10,0
2017-07-06,71,7,9
2017-07-07,54,13,2
2017-07-08,12,5,0
2017-07-09,2,3,5
2017-07-10,35,18,22
2017-07-11,39,25,19
2017-07-12,47,30,6
2017-07-13,45,45,17
2017-07-14,41,32,14
2017-07-15,11,4,0
2017-07-16,5,3,6
2017-07-17,20,11,13
2017-07-18,50,20,9
2017-07-19,41,31,24
2017-07-20,44,19,8
2017-07-21,51,19,10
2017-07-22,12,4,1
2017-07-23,2,6,0
2017-07-24,41,10,8
2017-07-25,83,60,1
2017-07-26,42,26,10
2017-07-27,46,24,7
2017-07-28,48,8,13
2017-07-29,10,6,6
2017-07-30,8,2,2
2017-07-31,41,8,25
2017-08-01,33,22,11
2017-08-02,53,16,10
2017-08-03,51,19,8
2017-08-04,106,18,19
2017-08-05,11,0,14
2017-08-06,3,11,10
2017-08-07,32,11,37
2017-08-08,36,13,9
2017-08-09,52,24,10
2017-08-10,69,16,12
2017-08-11,48,7,3
2017-08-12,9,5,2
2017-08-13,1,1,1
2017-08-14,33,18,15
2017-08-15,36,22,23
2017-08-16,48,32,21
2017-08-17,60,19,11
2017-08-18,49,17,18
2017-08-19,13,4,5
2017-08-20,4,1,11
2017-08-21,39,8,45
2017-08-22,40,13,26
2017-08-23,40,19,24
2017-08-24,66,21,46
2017-08-25,46,50,22
2017-08-26,12,14,5
2017-08-27,5,6,3
2017-08-28,50,9,9
2017-08-29,48,13,40
2017-08-30,49,26,8
2017-08-31,27,21,34
2017-09-01,28,16,22
2017-09-02,8,6,41
2017-09-03,27,2,15
2017-09-04,22,3,141
2017-09-05,68,250,29
2017-09-06,52,22,9
2017-09-07,68,44,9
2017-09-08,61,25,16
2017-09-09,9,6,2
2017-09-10,3,9,5
2017-09-11,33,22,54
2017-09-12,42,16,9
2017-09-13,50,38,4
2017-09-14,48,19,7
2017-09-15,53,18,3
2017-09-16,21,2,7
2017-09-17,13,18,14
2017-09-18,40,14,10
2017-09-19,52,38,16
2017-09-20,55,29,11
2017-09-21,40,30,14
2017-09-22,57,21,3
2017-09-23,15,9,2
2017-09-24,11,6,1
2017-09-25,27,19,3
2017-09-26,58,21,9
2017-09-27,60,11,5
2017-09-28,76,30,14
2017-09-29,60,8,8
2017-09-30,14,16,3
2017-10-01,7,1,2
2017-10-02,58,16,13
2017-10-03,56,22,26
2017-10-04,73,17,15
2017-10-05,67,36,36
2017-10-06,69,28,18
2017-10-07,16,11,7
2017-10-08,9,3,8
2017-10-09,28,5,14
2017-10-10,54,32,21
2017-10-11,32,23,16
2017-10-12,56,21,5
2017-10-13,68,26,4
2017-10-14,10,9,21
2017-10-15,12,3,3
2017-10-16,54,22,2
2017-10-17,40,7,16
2017-10-18,48,12,15
2017-10-19,51,18,22
2017-10-20,57,41,1
2017-10-21,11,2,3
2017-10-22,7,4,3
2017-10-23,44,10,25
2017-10-24,39,27,23
2017-10-25,65,13,9
2017-10-26,53,31,21
2017-10-27,66,9,18
2017-10-28,17,19,27
2017-10-29,4,1,8
2017-10-30,44,16,28
2017-10-31,59,25,11
2017-11-01,38,26,22
2017-11-02,49,298,17
2017-11-03,40,20,13
2017-11-04,25,10,6
2017-11-05,22,1,5
2017-11-06,44,16,34
2017-11-07,66,24,36
2017-11-08,75,23,70
2017-11-09,76,21,21
2017-11-10,34,35,28
2017-11-11,175,6,2
2017-11-12,6,3,4
2017-11-13,37,15,22
2017-11-14,76,29,9
2017-11-15,42,26,10
2017-11-16,71,21,33
2017-11-17,68,13,7
2017-11-18,22,7,4
2017-11-19,2,2,2
2017-11-20,41,11,16
2017-11-21,51,17,13
2017-11-22,81,11,14
2017-11-23,26,6,5
2017-11-24,2,7,15
2017-11-25,5,0,0
2017-11-26,2,4,0
2017-11-27,29,12,9
2017-11-28,61,17,13
2017-11-29,60,21,15
2017-11-30,52,19,12
2017-12-01,53,17,22
2017-12-02,24,8,6
2017-12-03,5,4,1
2017-12-04,63,22,78
2017-12-05,44,19,21
2017-12-06,63,16,27
2017-12-07,77,12,27
2017-12-08,50,10,19
2017-12-09,19,2,12
2017-12-10,20,2,3
2017-12-11,43,11,43
2017-12-12,50,8,49
2017-12-13,52,12,53
2017-12-14,55,21,44
2017-12-15,83,26,35
2017-12-16,20,9,0
2017-12-17,5,1,0
2017-12-18,58,32,31
2017-12-19,74,11,48
2017-12-20,110,22,37
2017-12-21,74,18,64
2017-12-22,63,14,29
2017-12-23,14,12,4
2017-12-24,3,1,7
2017-12-25,2,1,28
2017-12-26,23,2,24
2017-12-27,21,7,30
2017-12-28,22,9,26
2017-12-29,18,7,0
2017-12-30,6,4,1
2017-12-31,17,2,0
2018-01-01,17,2,0
2018-01-02,33,17,0
2018-01-03,57,19,4
2018-01-04,59,33,0
2018-01-05,62,9,1
2018-01-06,13,11,1
2018-01-07,5,2,0
2018-01-08,17,13,5
2018-01-09,55,12,32
2018-01-10,60,11,37
2018-01-11,74,26,45
2018-01-12,56,12,31
2018-01-13,45,6,3
2018-01-14,3,5,2
2018-01-15,11,2,59
2018-01-16,39,16,69
2018-01-17,56,11,85
2018-01-18,60,14,74
2018-01-19,80,22,26
2018-01-20,18,11,3
2018-01-21,5,2,4
2018-01-22,36,13,32
2018-01-23,96,25,21
2018-01-24,96,22,45
2018-01-25,89,20,42
2018-01-26,98,14,36
2018-01-27,25,8,3
2018-01-28,14,6,0
2018-01-29,76,20,57
2018-01-30,89,18,74
2018-01-31,18,17,42
2018-02-01,91,15,60
2018-02-02,110,18,23
2018-02-03,39,8,14
2018-02-04,15,6,10
2018-02-05,51,17,72
2018-02-06,63,26,63
2018-02-07,64,20,43
2018-02-08,99,23,36
2018-02-09,42,15,24
2018-02-10,15,3,14
2018-02-11,11,0,7
2018-02-12,68,22,4
2018-02-13,54,26,23
2018-02-14,56,21,42
2018-02-15,66,17,60
2018-02-16,85,14,17
2018-02-17,15,4,5
2018-02-18,6,5,10
2018-02-19,13,1,43
2018-02-20,49,16,83
2018-02-21,68,17,49
2018-02-22,55,10,50
2018-02-23,52,22,31
2018-02-24,29,14,3
2018-02-25,7,7,3
2018-02-26,50,22,82
2018-02-27,107,25,83
2018-02-28,49,22,88
2018-03-01,54,32,53
2018-03-02,70,29,26
2018-03-03,6,13,1
2018-03-04,18,6,1
2018-03-05,53,12,36
2018-03-06,63,34,54
2018-03-07,83,17,63
2018-03-08,93,23,30
2018-03-09,72,42,48
2018-03-10,13,17,0
2018-03-11,14,3,2
2018-03-12,53,19,30
2018-03-13,70,11,85
2018-03-14,58,15,90
2018-03-15,76,26,63
2018-03-16,59,10,51
2018-03-17,21,16,17
2018-03-18,15,2,12
2018-03-19,42,27,67
2018-03-20,76,44,61
2018-03-21,62,17,2
2018-03-22,74,22,37
2018-03-23,38,33,35
2018-03-24,6,11,2
2018-03-25,52,5,1
2018-03-26,46,15,54
2018-03-27,80,28,35
2018-03-28,79,53,62
2018-03-29,77,18,61
2018-03-30,76,19,33
2018-03-31,7,32,1
2018-04-01,5,0,2
2018-04-02,46,14,32
2018-04-03,61,19,64
2018-04-04,61,17,50
2018-04-05,62,24,61
2018-04-06,67,18,40
2018-04-07,29,9,17
2018-04-08,2,2,6
2018-04-09,54,15,77
2018-04-10,86,33,66
2018-04-11,84,14,46
2018-04-12,116,22,43
2018-04-13,89,11,29
2018-04-14,20,5,1
2018-04-15,3,3,7
2018-04-16,92,21,37
2018-04-17,138,29,46
2018-04-18,89,27,52
2018-04-19,109,34,23
2018-04-20,99,23,31
2018-04-21,16,12,1
2018-04-22,23,9,1
2018-04-23,66,22,48
2018-04-24,74,17,28
2018-04-25,73,30,27
2018-04-26,77,30,29
2018-04-27,43,17,30
2018-04-28,35,15,3
2018-04-29,12,5,1
2018-04-30,59,23,8
2018-05-01,56,42,7
2018-05-02,65,16,3
2018-05-03,40,22,1
2018-05-04,56,34,0
2018-05-05,25,3,0
2018-05-06,2,3,2
2018-05-07,37,11,65
2018-05-08,74,26,38
2018-05-09,70,20,36
2018-05-10,69,26,32
2018-05-11,53,11,44
2018-05-12,10,6,0
2018-05-13,6,21,14
2018-05-14,57,12,64
2018-05-15,47,25,67
2018-05-16,74,28,64
2018-05-17,85,15,49
2018-05-18,57,24,36
2018-05-19,16,7,0
2018-05-20,6,4,2
2018-05-21,43,14,35
2018-05-22,67,10,21
2018-05-23,55,17,12
2018-05-24,88,19,20
2018-05-25,47,17,76
2018-05-26,17,10,3
2018-05-27,8,0,2
2018-05-28,8,1,38
2018-05-29,59,26,76
2018-05-30,64,23,22
2018-05-31,67,22,25
2018-06-01,71,25,21
2018-06-02,17,13,3
2018-06-03,8,2,12
2018-06-04,90,22,49
2018-06-05,79,17,35
2018-06-06,67,35,63
2018-06-07,73,30,42
2018-06-08,65,24,77
2018-06-09,14,6,4
2018-06-10,1,7,3
2018-06-11,49,13,35
2018-06-12,80,21,51
2018-06-13,105,25,65
2018-06-14,71,31,46
2018-06-15,78,23,23
2018-06-16,19,4,9
2018-06-17,10,0,15
2018-06-18,62,18,78
2018-06-19,93,23,76
2018-06-20,78,33,55
2018-06-21,82,21,57
2018-06-22,97,22,16
2018-06-23,26,3,6
2018-06-24,9,2,0
2018-06-25,63,17,42
2018-06-26,90,20,71
2018-06-27,70,15,58
2018-06-28,77,22,30
2018-06-29,204,19,37
2018-06-30,16,7,0
2018-07-01,5,4,17
2018-07-02,79,9,31
2018-07-03,108,11,38
2018-07-04,24,3,49
2018-07-05,14,7,29
2018-07-06,33,18,5
2018-07-07,6,1,5
2018-07-08,21,5,3
2018-07-09,66,15,46
2018-07-10,67,19,50
2018-07-11,83,20,40
2018-07-12,71,16,33
2018-07-13,70,17,36
2018-07-14,26,8,2
2018-07-15,13,2,8
2018-07-16,68,12,4
2018-07-17,66,21,25
2018-07-18,92,29,54
2018-07-19,87,15,27
2018-07-20,76,17,26
2018-07-21,21,5,3
2018-07-22,12,3,4
2018-07-23,55,18,37
2018-07-24,92,23,1
2018-07-25,69,25,55
2018-07-26,77,22,40
2018-07-27,47,31,25
2018-07-28,15,12,0
2018-07-29,12,2,10
2018-07-30,54,21,27
2018-07-31,78,25,34
2018-08-01,72,40,30
2018-08-02,61,30,50
2018-08-03,60,25,15
2018-08-04,17,14,0
2018-08-05,3,4,5
2018-08-06,67,12,52
2018-08-07,69,22,55
2018-08-08,61,3,26
2018-08-09,131,16,36
2018-08-10,89,17,33
2018-08-11,42,4,11
2018-08-12,12,3,3
2018-08-13,53,18,23
2018-08-14,83,27,58
2018-08-15,69,38,25
2018-08-16,73,23,42
2018-08-17,58,24,35
2018-08-18,21,3,8
2018-08-19,15,2,3
2018-08-20,50,17,19
2018-08-21,90,12,51
2018-08-22,102,26,31
2018-08-23,84,24,8
2018-08-24,85,23,37
2018-08-25,32,6,6
2018-08-26,7,2,3
2018-08-27,54,15,13
2018-08-28,73,25,28
2018-08-29,58,39,13
2018-08-30,69,26,28
2018-08-31,97,41,19
2018-09-01,24,3,4
2018-09-02,4,15,0
2018-09-03,15,3,19
2018-09-04,68,15,16
2018-09-05,87,36,35
2018-09-06,85,31,20
2018-09-07,76,39,17
2018-09-08,33,11,1
2018-09-09,7,9,0
2018-09-10,53,17,49
2018-09-11,77,35,30
2018-09-12,71,52,36
2018-09-13,88,37,77
2018-09-14,57,34,46
2018-09-15,9,1,7
2018-09-16,8,4,9
2018-09-17,70,24,4
2018-09-18,53,31,43
2018-09-19,74,26,53
2018-09-20,65,21,51
2018-09-21,76,27,33
2018-09-22,36,6,10
2018-09-23,13,2,10
2018-09-24,71,10,3
2018-09-25,78,27,51
2018-09-26,73,18,35
2018-09-27,71,12,36
2018-09-28,79,33,25
2018-09-29,38,4,6
2018-09-30,7,5,5
2018-10-01,60,15,38
2018-10-02,67,13,45
2018-10-03,99,13,56
2018-10-04,103,22,59
2018-10-05,69,23,34
2018-10-06,19,9,2
2018-10-07,4,1,1
2018-10-08,100,20,0
2018-10-09,78,21,35
2018-10-10,94,11,51
2018-10-11,95,27,49
2018-10-12,110,31,43
2018-10-13,30,5,12
2018-10-14,13,2,9
2018-10-15,92,30,43
2018-10-16,85,26,32
2018-10-17,70,37,57
2018-10-18,54,31,26
2018-10-19,67,27,63
2018-10-20,15,3,4
2018-10-21,10,2,12
2018-10-22,78,23,17
2018-10-23,88,21,47
2018-10-24,68,47,73
2018-10-25,85,49,23
2018-10-26,95,40,22
2018-10-27,7,10,5
2018-10-28,3,1,3
2018-10-29,46,36,29
2018-10-30,74,39,39
2018-10-31,65,44,43
2018-11-01,56,34,53
2018-11-02,82,18,50
2018-11-03,17,8,0
2018-11-04,11,5,0
2018-11-05,73,23,23
2018-11-06,130,41,31
2018-11-07,58,42,41
2018-11-08,74,31,26
2018-11-09,86,28,25
2018-11-10,36,6,1
2018-11-11,14,7,2
2018-11-12,77,21,61
2018-11-13,82,30,95
2018-11-14,74,40,82
2018-11-15,107,26,31
2018-11-16,99,43,42
2018-11-17,32,19,6
2018-11-18,7,7,1
2018-11-19,64,16,42
2018-11-20,92,18,52
2018-11-21,88,16,41
2018-11-22,29,17,20
2018-11-23,12,5,1
2018-11-24,5,2,0
2018-11-25,5,0,11
2018-11-26,76,18,19
2018-11-27,80,53,18
2018-11-28,88,38,34
2018-11-29,117,23,27
2018-11-30,61,47,0
2018-12-01,47,10,1
2018-12-02,19,2,3
2018-12-03,81,26,46
2018-12-04,101,50,34
2018-12-05,120,30,42
2018-12-06,96,35,34
2018-12-07,82,16,33
2018-12-08,37,14,2
2018-12-09,10,7,13
2018-12-10,68,24,26
2018-12-11,68,31,21
2018-12-12,84,31,11
2018-12-13,120,31,21
2018-12-14,90,30,22
2018-12-15,25,12,6
2018-12-16,2,0,4
2018-12-17,57,14,27
2018-12-18,88,15,14
2018-12-19,61,22,35
2018-12-20,141,29,53
2018-12-21,98,22,30
2018-12-22,23,7,6
2018-12-23,5,3,2
2018-12-24,6,5,8
2018-12-25,1,0,15
2018-12-26,39,12,7
2018-12-27,56,13,19
2018-12-28,30,9,5
2018-12-29,11,4,6
2018-12-30,11,5,6
2018-12-31,11,1,0
2019-01-01,13,0,0
2019-01-02,48,9,0
2019-01-03,58,20,1
2019-01-04,65,16,0
2019-01-05,24,8,0
2019-01-06,9,0,0
2019-01-07,56,11,23
2019-01-08,97,22,26
2019-01-09,90,28,25
2019-01-10,56,21,25
2019-01-11,83,32,15
2019-01-12,26,13,0
2019-01-13,16,1,5
2019-01-14,65,14,2
2019-01-15,87,18,28
2019-01-16,88,23,24
2019-01-17,100,41,41
2019-01-18,97,20,25
2019-01-19,19,6,12
2019-01-20,6,3,1
2019-01-21,19,2,16
2019-01-22,45,19,34
2019-01-23,66,12,17
2019-01-24,95,23,12
2019-01-25,110,20,42
2019-01-26,43,9,10
2019-01-27,7,7,4
2019-01-28,99,18,24
2019-01-29,119,24,32
2019-01-30,124,31,29
2019-01-31,79,32,12
2019-02-01,109,25,14
2019-02-02,47,11,6
2019-02-03,4,5,9
2019-02-04,64,9,12
2019-02-05,104,35,24
2019-02-06,96,27,11
2019-02-07,97,24,20
2019-02-08,168,23,8
2019-02-09,33,8,4
2019-02-10,9,8,5
2019-02-11,70,25,0
2019-02-12,72,22,14
2019-02-13,82,20,18
2019-02-14,96,29,26
2019-02-15,119,44,15
2019-02-16,24,7,13
2019-02-17,15,3,10
2019-02-18,24,0,30
2019-02-19,77,19,25
2019-02-20,114,24,29
2019-02-21,109,31,27
2019-02-22,112,25,22
2019-02-23,33,18,2
2019-02-24,21,2,2
2019-02-25,83,17,18
2019-02-26,141,14,31
2019-02-27,84,16,10
2019-02-28,137,27,18
2019-03-01,103,24,29
2019-03-02,41,4,2
2019-03-03,17,3,1
2019-03-04,73,11,18
2019-03-05,106,8,28
2019-03-06,78,26,41
2019-03-07,69,21,43
2019-03-08,79,22,24
2019-03-09,34,7,3
2019-03-10,39,8,11
2019-03-11,66,15,17
2019-03-12,85,34,41
2019-03-13,104,24,36
2019-03-14,96,24,40
2019-03-15,110,25,33
2019-03-16,21,4,5
2019-03-17,23,3,1
2019-03-18,92,9,33
2019-03-19,124,23,33
2019-03-20,104,20,31
2019-03-21,99,25,12
2019-03-22,97,23,34
2019-03-23,31,8,3
2019-03-24,14,4,2
2019-03-25,72,16,52
2019-03-26,95,28,22
2019-03-27,100,24,73
2019-03-28,77,13,51
2019-03-29,1162,32,56
2019-03-30,247,20,32
2019-03-31,19,3,3
2019-04-01,92,25,29
2019-04-02,126,28,39
2019-04-03,112,35,27
2019-04-04,108,25,37
2019-04-05,108,41,67
2019-04-06,43,9,23
2019-04-07,13,10,5
2019-04-08,95,19,48
2019-04-09,109,26,47
2019-04-10,104,21,45
2019-04-11,114,23,121
2019-04-12,101,12,54
2019-04-13,33,10,13
2019-04-14,22,2,13
2019-04-15,77,9,65
2019-04-16,81,16,35
2019-04-17,71,22,43
2019-04-18,106,34,63
2019-04-19,96,51,43
2019-04-20,27,8,8
2019-04-21,8,9,10
2019-04-22,69,19,33
2019-04-23,75,39,49
2019-04-24,116,22,15
2019-04-25,122,26,30
2019-04-26,80,40,34
2019-04-27,44,8,2
2019-04-28,11,2,1
2019-04-29,56,16,0
2019-04-30,121,28,2
2019-05-01,74,15,5
2019-05-02,98,9,0
2019-05-03,100,12,0
2019-05-04,25,2,2
2019-05-05,10,2,1
2019-05-06,145,30,7
2019-05-07,114,21,25
2019-05-08,85,40,26
2019-05-09,98,34,41
2019-05-10,84,26,23
2019-05-11,135,9,39
2019-05-12,13,0,10
2019-05-13,90,17,27
2019-05-14,97,14,40
2019-05-15,86,30,25
2019-05-16,93,26,24
2019-05-17,102,35,34
2019-05-18,20,9,3
2019-05-19,8,1,1
2019-05-20,170,27,36
2019-05-21,98,29,25
2019-05-22,82,26,35
2019-05-23,109,28,35
2019-05-24,90,36,12
2019-05-25,38,4,16
2019-05-26,6,9,1
2019-05-27,16,9,25
2019-05-28,34,26,41
2019-05-29,120,47,38
2019-05-30,105,31,24
2019-05-31,73,34,19
2019-06-01,36,22,7
2019-06-02,149,5,11
2019-06-03,72,26,32
2019-06-04,107,36,15
2019-06-05,112,32,18
2019-06-06,94,47,27
2019-06-07,109,35,40
2019-06-08,36,17,2
2019-06-09,49,12,7
2019-06-10,78,34,41
2019-06-11,114,24,45
2019-06-12,97,25,26
2019-06-13,123,31,71
2019-06-14,91,31,27
2019-06-15,28,5,4
2019-06-16,8,4,0
2019-06-17,77,16,21
2019-06-18,91,29,48
2019-06-19,103,20,37
2019-06-20,181,24,39
2019-06-21,100,25,10
2019-06-22,44,12,0
2019-06-23,16,2,8
2019-06-24,109,29,17
2019-06-25,85,25,38
2019-06-26,89,25,34
2019-06-27,107,27,38
2019-06-28,114,9,66
2019-06-29,25,5,19
2019-06-30,4,5,8
2019-07-01,106,19,27
2019-07-02,124,38,21
2019-07-03,122,15,36
2019-07-04,84,8,43
2019-07-05,30,16,23
2019-07-06,4,8,17
2019-07-07,7,1,13
2019-07-08,79,16,11
2019-07-09,141,25,26
2019-07-10,125,32,45
2019-07-11,110,20,6
2019-07-12,132,17,11
2019-07-13,32,7,7
2019-07-14,3,1,1
2019-07-15,86,18,10
2019-07-16,116,30,18
2019-07-17,101,21,21
2019-07-18,96,20,32
2019-07-19,130,29,29
2019-07-20,46,12,3
2019-07-21,15,4,8
2019-07-22,115,30,16
2019-07-23,88,36,29
2019-07-24,113,38,41
2019-07-25,120,40,21
2019-07-26,117,34,27
2019-07-27,26,8,11
2019-07-28,10,1,16
2019-07-29,89,33,41
2019-07-30,127,28,32
2019-07-31,138,31,35
2019-08-01,126,17,30
2019-08-02,168,27,25
2019-08-03,51,5,3
2019-08-04,19,4,11
2019-08-05,89,23,25
2019-08-06,85,19,40
2019-08-07,113,23,23
2019-08-08,133,15,24
2019-08-09,122,64,27
2019-08-10,34,8,3
2019-08-11,12,2,3
2019-08-12,111,27,2
2019-08-13,120,35,28
2019-08-14,106,45,15
2019-08-15,115,45,25
2019-08-16,120,27,20
2019-08-17,42,5,14
2019-08-18,19,2,1
2019-08-19,103,23,31
2019-08-20,113,27,36
2019-08-21,90,20,20
2019-08-22,143,26,27
2019-08-23,123,34,18
2019-08-24,19,6,2
2019-08-25,7,3,0
2019-08-26,76,36,31
2019-08-27,102,18,24
2019-08-28,94,61,11
2019-08-29,106,54,10
2019-08-30,94,51,4
2019-08-31,35,5,3
2019-09-01,14,3,1
2019-09-02,32,5,11
2019-09-03,102,21,4
2019-09-04,100,38,9
2019-09-05,116,26,0
2019-09-06,114,33,5
2019-09-07,33,10,5
2019-09-08,12,3,1
2019-09-09,94,15,11
2019-09-10,104,39,17
2019-09-11,110,48,18
2019-09-12,92,29,9
2019-09-13,95,40,11
2019-09-14,50,8,15
2019-09-15,21,10,7
2019-09-16,101,24,6
2019-09-17,110,37,16
2019-09-18,96,29,13
2019-09-19,107,49,23
2019-09-20,128,38,11
2019-09-21,32,22,3
2019-09-22,9,4,0
2019-09-23,76,24,2
2019-09-24,91,64,6
2019-09-25,95,60,7
2019-09-26,106,56,23
2019-09-27,95,56,19
2019-09-28,27,21,3
2019-09-29,12,2,1
2019-09-30,66,25,17
2019-10-01,102,35,32
