,AvaloniaUI/Avalonia,electron/electron,nwjs/nw.js
2022-07-16,-4.1992880135703095,0,0
2022-07-17,-2.9051060027874946,0,0
2022-07-18,11.165611585332817,1,0
2022-07-19,13.437883983393755,7,0
2022-07-20,13.92007921426719,6,0
2022-07-21,16.08418093106406,5,0
2022-07-22,32.76972784181406,1,0
2022-07-23,7.919343923764061,0,0
2022-07-24,11.244227324104688,0,0
2022-07-25,14.606716521912501,5,0
2022-07-26,14.326288203995315,11,0
2022-07-27,15.160233210731253,9,0
2022-07-28,10.023386985107814,2,9
2022-07-29,14.470763957790627,4,8
2022-07-30,1.2682856702031273,0,4
2022-07-31,0.5257404464515663,0,0
2022-08-01,8.424692089996878,5,2
2022-08-02,24.124461183378127,6,1
2022-08-03,24.500126492020314,12,0
2022-08-04,13.624721360254686,4,4
2022-08-05,5.132491450296874,5,3
2022-08-06,3.156337287164064,1,0
2022-08-07,9.867990251223441,0,0
2022-08-08,1.673955386471878,4,0
2022-08-09,20.38258173543438,4,2
2022-08-10,12.876167741932814,2,2
2022-08-11,5.894419800326563,3,0
2022-08-12,3.6382340291609383,1,0
2022-08-13,11.30565538541094,0,0
2022-08-14,1.9170574197812522,0,0
2022-08-15,9.648515444295315,8,0
2022-08-16,1.234259125704689,4,0
2022-08-17,2.9331293267109397,4,0
2022-08-18,6.090147020407814,3,0
2022-08-19,5.032078577982814,4,0
2022-08-20,3.1493604735312513,0,1
2022-08-21,5.383059518779689,0,0
2022-08-22,1.278418344418751,6,9
2022-08-23,3.7019296336328136,4,2
2022-08-24,6.64954618625625,3,0
2022-08-25,-1.5980418827218745,7,0
2022-08-26,1.0606885469453136,2,2
2022-08-27,-0.861434330146874,0,0
2022-08-28,2.440340805920314,0,0
2022-08-29,6.306002394960938,6,0
2022-08-30,9.875413511951562,1,0
2022-08-31,8.305478807314062,5,2
2022-09-01,5.098647708195312,4,0
2022-09-02,5.254134037212499,1,0
2022-09-03,-1.6987274135312496,0,1
2022-09-04,-1.0406221313218735,0,6
2022-09-05,3.2435520497031267,2,0
2022-09-06,-1.003280282467186,3,2
2022-09-07,19.340068289076562,7,0
2022-09-08,29.528139530698436,5,0
2022-09-09,4.588727409781248,2,0
2022-09-10,4.8997628411390615,0,0
2022-09-11,0.35830998224843746,0,0
2022-09-12,3.055590215000003,4,2
2022-09-13,8.133787997937503,9,0
2022-09-14,3.7024955148562517,2,2
2022-09-15,9.951755847187503,7,0
2022-09-16,4.414034816531251,3,0
2022-09-17,-0.18132245579062367,0,0
2022-09-18,-1.3933698281984364,0,0
2022-09-19,5.082865134415627,5,0
2022-09-20,32.74201433981406,4,0
2022-09-21,11.81367402966406,5,1
2022-09-22,-0.6998903459531265,4,1
2022-09-23,8.617832229846876,6,0
2022-09-24,14.319822685959377,1,1
2022-09-25,10.684029831217188,0,0
2022-09-26,24.670776192428125,7,0
2022-09-27,16.16467449940625,4,8
2022-09-28,11.119752314753125,2,7
2022-09-29,1.4770230292781257,1,1
2022-09-30,6.768444049128128,1,3
2022-10-01,0.8855094879703156,0,0
2022-10-02,-2.4689485466609336,0,2
2022-10-03,5.289394367170316,1,11
2022-10-04,-0.9463820211906222,8,0
2022-10-05,4.648608840665627,4,0
2022-10-06,14.563381785995313,3,0
2022-10-07,3.60148596883125,1,0
2022-10-08,10.185069219628124,0,0
2022-10-09,0.7195123850781244,0,0
2022-10-10,24.437286203606252,7,0
2022-10-11,7.384113037640624,7,0
2022-10-12,31.954334841732813,7,0
2022-10-13,7.686331554370311,6,0
2022-10-14,50.79793229903437,1,0
2022-10-15,31.906775088831246,0,0
2022-10-16,6.713321964846873,0,0
2022-10-17,15.737091840521876,6,0
2022-10-18,32.78237095773594,3,0
2022-10-19,19.086571609643755,3,0
2022-10-20,8.667985427807816,4,0
2022-10-21,5.822192048289066,2,0
2022-10-22,6.873473663673443,0,0
2022-10-23,14.316920121148442,0,0
2022-10-24,11.215389148328128,2,0
2022-10-25,15.572667834367191,3,2
2022-10-26,15.229088037850001,2,4
2022-10-27,1.1366685096765643,8,3
2022-10-28,0.6222512182796898,1,2
2022-10-29,0.4564780107375035,0,0
2022-10-30,0.9764365846312542,0,0
2022-10-31,2.281366432271878,1,0
2022-11-01,16.40236411856719,3,0
2022-11-02,23.1814515991125,0,2
2022-11-03,9.887108711468748,0,2
2022-11-04,11.476751998687499,0,0
2022-11-05,-2.4688254935281253,0,0
2022-11-06,3.8504440120593775,0,0
2022-11-07,10.883996993345315,3,0
2022-11-08,13.26055933282969,1,0
2022-11-09,21.703056928075,2,0
2022-11-10,45.51671083094688,1,0
2022-11-11,-4.478207004403128,1,0
2022-11-12,-1.1537921519874992,0,0
2022-11-13,-1.0076499410546855,0,0
2022-11-14,12.722837268120319,3,0
2022-11-15,10.775344363081253,7,0
2022-11-16,16.559941127532817,3,0
2022-11-17,3.8850644340343754,1,0
2022-11-18,14.797674909570315,1,0
2022-11-19,1.230721070406251,1,0
2022-11-20,-1.4504035766546854,0,0
2022-11-21,15.27935819761094,1,0
2022-11-22,13.032766602193753,3,0
2022-11-23,-0.3740231952578119,1,0
2022-11-24,6.7596377591843755,0,0
2022-11-25,2.6316006001562515,0,0
2022-11-26,9.096864301681252,0,0
2022-11-27,5.6647756805250005,0,0
2022-11-28,4.877439638054689,1,0
2022-11-29,12.99009139869844,2,0
2022-11-30,21.201516047389063,6,0
2022-12-01,23.054175841628123,5,5
2022-12-02,27.20736650650156,0,2
2022-12-03,10.127487253348436,0,4
2022-12-04,2.1247193866484375,0,3
2022-12-05,38.27929055672969,5,0
2022-12-06,31.316184994853124,1,0
2022-12-07,35.44022428951406,0,0
2022-12-08,2.314158000835935,1,2
2022-12-09,28.875850357715628,0,0
2022-12-10,0.5148332375296905,0,0
2022-12-11,7.758259311850006,0,0
2022-12-12,23.25474070081563,1,0
2022-12-13,12.038340140592192,4,0
2022-12-14,-1.4980450273531218,4,0
2022-12-15,20.281158547712504,0,0
2022-12-16,25.158954679032817,0,0
2022-12-17,-0.7043280659421862,0,2
2022-12-18,0.2099877558671892,0,0
2022-12-19,-1.7794856094906222,0,0
2022-12-20,-2.0586094299046827,1,0
2022-12-21,8.486524409712505,1,1
2022-12-22,10.957704567290627,1,2
2022-12-23,8.503014627481251,0,0
2022-12-24,-2.58285513258125,0,0
2022-12-25,-0.4294689386562489,0,0
2022-12-26,-0.9346412109921861,0,0
2022-12-27,11.343410901840628,0,0
2022-12-28,7.303773772464063,0,0
2022-12-29,11.15465418109375,0,0
2022-12-30,3.6064759966874993,0,0
2022-12-31,5.082951461360938,0,0
2023-01-01,6.176655425854688,0,0
2023-01-02,7.132824286984376,5,0
2023-01-03,22.947025929964063,0,0
2023-01-04,14.2398928150625,2,0
2023-01-05,25.130291576178124,4,0
2023-01-06,41.90392949297343,0,0
2023-01-07,30.47083981518906,0,0
2023-01-08,3.159077261174998,0,10
2023-01-09,16.39695394937344,3,0
2023-01-10,4.115912481321878,4,3
2023-01-11,16.257655356785943,4,1
2023-01-12,-1.3392567264296833,5,0
2023-01-13,6.287920128150006,0,2
2023-01-14,-0.5993135302765586,0,0
2023-01-15,-0.6290168975328077,0,0
2023-01-16,10.158808967962504,3,0
2023-01-17,17.66317851076094,1,0
2023-01-18,18.613771442803124,5,0
2023-01-19,20.007406741312497,4,0
2023-01-20,20.394744344682813,3,0
2023-01-21,1.9974653459499994,1,0
2023-01-22,12.421264993093752,0,0
2023-01-23,9.081333711360939,2,1
2023-01-24,35.23407983874063,1,1
2023-01-25,17.65934164175625,8,1
2023-01-26,8.057303790437501,8,0
2023-01-27,1.0981287380843758,1,0
2023-01-28,-1.6583836100031206,0,0
2023-01-29,25.380991942992193,0,0
2023-01-30,9.39350148524844,1,0
2023-01-31,33.926078336471875,9,0
2023-02-01,16.701108324423437,2,0
2023-02-02,22.188737916223438,5,0
2023-02-03,20.913040954418747,5,0
2023-02-04,10.807972943903126,0,0
2023-02-05,4.634904588753127,0,0
2023-02-06,9.57608605799063,6,13
2023-02-07,8.562932501775006,2,2
2023-02-08,18.89371405615313,8,1
2023-02-09,18.030164821775003,5,0
2023-02-10,8.859687115985938,0,0
2023-02-11,1.6015277163218764,1,0
2023-02-12,5.745109272764065,2,0
2023-02-13,21.020195716732815,5,0
2023-02-14,42.69915050367187,9,3
2023-02-15,13.814037194043749,1,0
2023-02-16,21.049657528923436,5,2
2023-02-17,14.727020619814063,6,0
2023-02-18,-1.7835897805453094,0,0
2023-02-19,11.103374870153129,3,0
2023-02-20,25.803789520143752,3,0
2023-02-21,15.238900078551566,5,0
2023-02-22,9.461773118653127,1,0
2023-02-23,23.153982796232814,1,0
2023-02-24,28.34453772407344,5,1
2023-02-25,30.325576435701564,0,1
2023-02-26,15.547695775932812,0,0
2023-02-27,3.459365494621876,2,0
2023-02-28,16.91327601274219,4,0
2023-03-01,16.394176056843754,5,0
2023-03-02,38.37541023151094,4,0
2023-03-03,30.147614062523438,1,0
2023-03-04,12.703573937712502,0,0
2023-03-05,1.1004927934500017,0,0
2023-03-06,8.976951519310942,3,0
2023-03-07,17.32470566901719,4,0
2023-03-08,25.77796972079688,0,0
2023-03-09,7.623691497865627,2,13
2023-03-10,4.856047751521877,0,1
2023-03-11,-4.265118627424997,0,2
2023-03-12,-2.637214714693745,0,0
2023-03-13,10.228307320120317,2,2
2023-03-14,8.514509592493752,2,0
2023-03-15,7.342572919403127,2,0
2023-03-16,16.394675668225002,1,0
2023-03-17,23.583292226667186,2,0
2023-03-18,9.526044434340623,0,0
2023-03-19,8.217658074640624,0,0
2023-03-20,3.5688385075000006,5,0
2023-03-21,10.128423710062503,2,0
2023-03-22,1.7515198763968773,1,0
2023-03-23,-0.5123095743015598,1,0
2023-03-24,19.116877053593754,0,0
2023-03-25,8.554891702895315,0,0
2023-03-26,17.89918590681094,0,0
2023-03-27,-0.8415744779406258,4,0
2023-03-28,20.569061464709378,5,0
2023-03-29,19.11512570679531,3,0
2023-03-30,8.496570196954687,2,0
2023-03-31,21.157018090039063,4,0
2023-04-01,2.1086533541000003,1,4
2023-04-02,5.394927931807816,0,3
2023-04-03,10.795474069990627,3,1
2023-04-04,5.506457606448441,6,1
2023-04-05,3.9944148167828146,3,1
2023-04-06,11.310707078564064,4,1
2023-04-07,14.907136078720313,1,0
2023-04-08,0.4143961053921883,0,0
2023-04-09,2.5402508042421887,0,0
2023-04-10,1.986231105107814,1,0
2023-04-11,12.261917091207815,7,0
2023-04-12,2.439125698606251,2,0
2023-04-13,11.053424663567188,6,0
2023-04-14,17.467683317529687,0,3
2023-04-15,5.518759582715625,0,0
2023-04-16,-1.797016128959375,2,0
2023-04-17,14.265723814778127,3,0
2023-04-18,3.174342925257814,2,0
2023-04-19,21.7490760638875,3,1
2023-04-20,4.13540294816875,2,0
2023-04-21,28.09556888061719,1,0
2023-04-22,0.060600377970311925,0,0
2023-04-23,5.808621735890627,1,0
2023-04-24,23.09776879916094,2,0
2023-04-25,9.539086161714064,3,0
2023-04-26,10.00723192133125,6,0
2023-04-27,18.185649164909375,2,2
2023-04-28,17.4008906387625,0,9
2023-04-29,1.1649543824781254,0,0
2023-04-30,19.517828915057816,0,0
2023-05-01,-1.478022857320311,1,0
2023-05-02,3.020910766270316,3,0
2023-05-03,14.333753929346877,4,0
2023-05-04,19.587396089778128,3,0
2023-05-05,14.680207035653126,0,3
2023-05-06,-3.3563913571343758,0,0
2023-05-07,14.404711314865628,0,0
2023-05-08,18.581560271675002,12,1
2023-05-09,8.731032312626564,2,1
2023-05-10,14.324693690548438,1,0
2023-05-11,6.902333062268751,3,0
2023-05-12,9.40414631627969,2,1
2023-05-13,13.458999535626564,0,0
2023-05-14,5.172753627551565,0,1
2023-05-15,17.860883346198438,8,1
2023-05-16,3.8301855942953136,8,3
2023-05-17,23.784088255006253,8,1
2023-05-18,33.307001211501564,3,0
2023-05-19,19.55363369743125,1,12
2023-05-20,0.8929218541515613,0,2
2023-05-21,-1.2879134329828101,0,0
2023-05-22,42.85651371849844,3,0
2023-05-23,28.19519034634844,1,0
2023-05-24,2.7282183188703133,11,0
2023-05-25,10.849887195790625,5,0
2023-05-26,8.982739646935942,0,0
2023-05-27,-0.5546324460218699,0,0
2023-05-28,5.819206729206254,1,1
2023-05-29,52.97075512820157,2,0
2023-05-30,18.348618549923437,5,0
2023-05-31,44.2724481653,10,1
2023-06-01,0.13216021608593387,1,0
2023-06-02,3.3168079188906283,1,0
2023-06-03,-0.6294339202937458,1,0
2023-06-04,10.472903846184384,0,0
2023-06-05,4.072413707715629,5,2
2023-06-06,4.553872808301567,6,0
2023-06-07,16.809950748331254,6,6
2023-06-08,0.13360249151875125,16,0
2023-06-09,3.4141178872765643,6,0
2023-06-10,-2.0345814499640613,1,0
2023-06-11,2.6993452276140655,0,0
2023-06-12,2.662417537637502,3,0
2023-06-13,7.685437740371877,6,0
2023-06-14,24.2910402005875,5,0
2023-06-15,15.416446059399998,2,0
2023-06-16,12.25357051971875,1,0
2023-06-17,-1.5900828382375014,0,0
2023-06-18,3.7088082997843768,0,0
2023-06-19,4.841270850437502,3,0
2023-06-20,3.8222574965437532,4,0
2023-06-21,19.956582432715628,3,0
2023-06-22,-1.5714467399796872,3,0
2023-06-23,9.793670721768752,0,0
2023-06-24,0.4323770760671879,0,0
2023-06-25,-1.760490031606248,0,0
2023-06-26,8.896270968084377,4,0
2023-06-27,15.160818741175001,1,0
2023-06-28,4.208024311654688,0,0
2023-06-29,5.760622205940625,1,0
2023-06-30,47.817353225678126,0,0
2023-07-01,-4.236828550009378,0,0
2023-07-02,8.642266455521874,0,0
2023-07-03,-1.3530049826078123,2,0
2023-07-04,1.6645309460937545,0,0
2023-07-05,16.891235679625005,2,0
2023-07-06,2.62620762077969,5,0
2023-07-07,11.47992669062344,0,0
2023-07-08,-1.0521215135687498,0,0
2023-07-09,4.943417867171878,0,0
2023-07-10,3.174353846240626,5,0
2023-07-11,4.327648621037502,2,0
2023-07-12,6.363717239115626,3,0
2023-07-13,11.144405290059376,5,0
2023-07-14,8.554246401223438,0,0
2023-07-15,5.583770272565625,0,0
2023-07-16,9.792313002215625,0,0
2023-07-17,14.51073704756875,2,2
2023-07-18,6.8167029396703125,5,0
2023-07-19,13.191155876726564,2,2
2023-07-20,0.6726761919093756,3,0
2023-07-21,1.6314308517593772,4,1
2023-07-22,-1.9777399961390605,0,0
2023-07-23,1.6884200504796907,0,2
2023-07-24,0.7432584622750023,7,1
2023-07-25,11.932906285803128,3,3
2023-07-26,12.991422186732812,3,0
2023-07-27,4.461908131390624,2,2
2023-07-28,6.947795072362499,1,0
2023-07-29,-0.0547006997062498,0,0
2023-07-30,-0.4171557738937486,0,2
2023-07-31,-0.054887244046873285,4,5
2023-08-01,4.11323882761094,4,0
2023-08-02,4.840398944475002,3,0
2023-08-03,-0.355219764451562,5,0
2023-08-04,1.131592479601563,1,2
2023-08-05,3.284314560107813,0,0
2023-08-06,0.15795924239531312,0,0
2023-08-07,0.44236722316250043,5,0
2023-08-08,2.531150528198438,7,0
2023-08-09,-0.624348107614062,6,0
2023-08-10,1.614548637976563,5,0
2023-08-11,0.5429238792687503,0,0
2023-08-12,3.646823473932813,0,0
2023-08-13,-0.6296769158843751,0,0
2023-08-14,0.6564315430906252,7,0
2023-08-15,6.681855745698438,10,0
2023-08-16,7.092805433417188,5,2
2023-08-17,3.7314870373921867,8,3
2023-08-18,10.83695912771875,0,0
2023-08-19,5.115504946912499,0,0
2023-08-20,3.2795486329015624,0,0
2023-08-21,0.4739303061062503,5,1
2023-08-22,13.854445963234376,4,2
2023-08-23,-0.30047517614531216,5,3
2023-08-24,6.503119146873439,5,6
2023-08-25,4.220300422134375,4,0
2023-08-26,-1.6594509551171863,0,0
2023-08-27,-1.0306331777906237,0,0
2023-08-28,13.305215387170314,6,2
2023-08-29,15.093230642539062,2,1
2023-08-30,16.28549360719375,3,0
2023-08-31,25.623158940929684,3,0
2023-09-01,15.311318613303122,1,0
2023-09-02,-3.547997698381251,0,0
2023-09-03,-2.7277335402156235,0,0
2023-09-04,0.10050329000000424,3,0
2023-09-05,-0.6817632059687455,3,0
2023-09-06,3.594278651981253,3,0
2023-09-07,-0.5276526316578105,5,0
2023-09-08,6.933079786864065,0,0
2023-09-09,-1.486422680104687,0,0
2023-09-10,2.288201361265626,0,0
2023-09-11,-0.6729945075359375,8,1
2023-09-12,-0.4124571347812491,4,0
2023-09-13,7.690569488162501,0,1
2023-09-14,3.9653822861359376,4,0
2023-09-15,0.9513376043046873,1,2
2023-09-16,1.2225686058390624,0,0
2023-09-17,-0.6982719090374995,0,0
2023-09-18,1.5920485609531259,5,0
2023-09-19,4.490598592392188,1,0
2023-09-20,5.1818818675000005,5,1
2023-09-21,4.927427489625,3,0
2023-09-22,3.782631197134375,2,0
2023-09-23,3.8401357187890626,0,0
2023-09-24,6.837182893896875,0,0
2023-09-25,10.507029339928124,4,0
2023-09-26,-1.0560901822812503,3,0
2023-09-27,-1.2620697726499994,8,0
2023-09-28,2.1353398692265637,9,0
2023-09-29,2.0655344629406267,1,0
2023-09-30,1.0919372384562511,0,0
2023-10-01,10.226853702242188,0,0
2023-10-02,2.3976853656953123,4,0
2023-10-03,2.744557977275,2,0
2023-10-04,3.866984169053125,1,0
2023-10-05,-1.134686978785937,4,0
2023-10-06,7.312755697203126,3,1
2023-10-07,-1.3104880266546872,0,0
2023-10-08,-0.7467913923890614,3,2
2023-10-09,2.4723442667562505,4,0
2023-10-10,0.29385452254218847,7,1
2023-10-11,-0.49127114345624945,0,0
2023-10-12,15.682766924778125,5,0
2023-10-13,0.1787686673203117,3,0
2023-10-14,-1.0655592541250003,0,0
2023-10-15,-0.6687936077875001,0,0
2023-10-16,5.565956898750001,5,0
2023-10-17,5.061008364703126,3,1
2023-10-18,-0.1475905706234375,8,0
2023-10-19,3.246777982464063,1,1
2023-10-20,-0.9152554007499996,0,0
2023-10-21,0.41730623339375095,0,0
2023-10-22,0.5728672199281255,0,2
2023-10-23,0.6106989975000007,1,1
2023-10-24,4.624898931906251,1,0
2023-10-25,0.23429276044062508,3,0
2023-10-26,3.50538453676875,3,0
2023-10-27,-0.6841133670984376,0,0
2023-10-28,-0.38578036889374956,0,0
2023-10-29,-0.24907027176562463,0,0
2023-10-30,2.806362325698438,1,1
2023-10-31,3.5489353406984376,8,6
2023-11-01,-0.6549821638640626,3,2
2023-11-02,2.6385626393046877,2,4
2023-11-03,3.4773403954015625,1,0
2023-11-04,-0.6995956601437499,0,0
2023-11-05,1.6305469625,0,0
2023-11-06,5.53808336125,2,0
2023-11-07,5.105920025953125,2,1
2023-11-08,-1.0944228471703128,0,0
2023-11-09,-0.6018495488937499,2,0
2023-11-10,-0.40028822404687436,1,0
2023-11-11,-0.3104693346703115,0,0
2023-11-12,1.7685446223562507,0,0
2023-11-13,3.63532912146875,3,0
2023-11-14,-0.6307697606656251,1,0
2023-11-15,0.6551970066906251,1,0
2023-11-16,0.6942818847843751,1,1
2023-11-17,2.7401165,2,0
2023-11-18,-0.464291025,0,0
2023-11-19,1.7410020575000003,0,0
2023-11-20,4.61420933896875,2,0
2023-11-21,11.263662780365625,2,0
2023-11-22,2.411798631106249,8,0
2023-11-23,4.816026953234374,0,0
2023-11-24,1.6912057456984373,0,0
2023-11-25,0.9240384334171883,0,0
2023-11-26,-0.8952450126078116,0,0
2023-11-27,-0.5964912572812487,2,0
2023-11-28,1.5339003248500012,1,0
2023-11-29,4.430163871132813,2,0
2023-11-30,0.13265880250625028,4,9
2023-12-01,5.4673895980125,2,1
2023-12-02,0.06988955323749979,0,0
2023-12-03,1.4216208163609378,0,0
2023-12-04,1.4396320199281252,4,0
2023-12-05,2.4534107950000004,2,0
2023-12-06,2.3478698802187505,4,0
2023-12-07,4.2958532086000005,1,0
2023-12-08,3.0746547343046875,1,0
2023-12-09,-0.9079474518796875,0,0
2023-12-10,-0.5413105957312495,0,0
2023-12-11,-0.3548716585671868,1,0
2023-12-12,1.728064792646876,5,0
2023-12-13,0.5909392046312505,1,0
2023-12-14,2.647981972095313,2,0
2023-12-15,5.480587092314062,0,0
2023-12-16,0.11490748525781225,0,0
2023-12-17,0.4580085898562499,0,0
2023-12-18,-0.4204282749999999,0,0
2023-12-19,-0.28117465499999933,1,3
2023-12-20,-0.21557935978124942,1,0
