,metabase/metabase,apache/superset,getredash/redash
2021-07-12,7.7288627199999995,9,0
2021-07-13,3.2355486720000006,13,0
2021-07-14,16.3031302144,10,0
2021-07-15,-1.2624082943999992,6,0
2021-07-16,0.7419212799999992,9,0
2021-07-17,-2.7076765696000002,0,0
2021-07-18,-1.6016177152000004,2,0
2021-07-19,12.9010333696,12,0
2021-07-20,2.3442590720000007,9,0
2021-07-21,3.9759826944,10,0
2021-07-22,4.950395289600001,13,0
2021-07-23,7.7194246144,5,0
2021-07-24,-3.8425322496,1,0
2021-07-25,-1.9882966016000012,1,0
2021-07-26,4.66490112,13,0
2021-07-27,4.780122112000001,9,1
2021-07-28,15.296289382400001,13,0
2021-07-29,-1.9836606463999997,5,0
2021-07-30,2.033818931199999,11,0
2021-07-31,-0.7504356351999997,4,0
2021-08-01,-1.9872876544000004,1,0
2021-08-02,7.79499008,20,1
2021-08-03,11.286860288,6,0
2021-08-04,6.7436225536,10,0
2021-08-05,-1.3022604287999995,7,0
2021-08-06,7.1524973568,7,0
2021-08-07,-0.6114240512000002,4,0
2021-08-08,-0.5460853760000006,0,0
2021-08-09,3.0350216191999992,10,0
2021-08-10,8.692211712,16,1
2021-08-11,4.386707558400001,13,0
2021-08-12,3.5482881024000004,11,0
2021-08-13,6.802048409599999,11,0
2021-08-14,-3.7142029312,3,0
2021-08-15,-1.9895500800000008,0,0
2021-08-16,13.7049781248,11,0
2021-08-17,5.038746419200001,14,0
2021-08-18,5.245613056,7,1
2021-08-19,4.1849604095999995,8,0
2021-08-20,4.374264012799999,9,0
2021-08-21,-3.5886025728,0,0
2021-08-22,0.012650495999999123,1,0
2021-08-23,11.279615999999999,6,0
2021-08-24,11.214896640000001,12,0
2021-08-25,8.027411456000001,6,0
2021-08-26,5.9682422784,11,0
2021-08-27,4.1893883903999996,4,0
2021-08-28,1.6043179008,0,0
2021-08-29,-3.667022643200001,0,0
2021-08-30,5.831177215999999,6,1
2021-08-31,11.7972498432,8,0
2021-09-01,12.105894604800001,2,0
2021-09-02,0.11865036799999995,5,0
2021-09-03,0.8559203327999994,3,0
2021-09-04,-2.3725005824000007,1,0
2021-09-05,-2.2042208256,2,0
2021-09-06,0.5276261375999995,3,0
2021-09-07,9.514491904,5,0
2021-09-08,10.752822476800002,5,0
2021-09-09,-1.4368716799999985,9,0
2021-09-10,3.2814323711999993,2,0
2021-09-11,-0.6963533823999999,0,0
2021-09-12,-1.8928880640000005,2,0
2021-09-13,15.822656409599999,10,0
2021-09-14,7.7248194560000005,9,0
2021-09-15,7.5381199872,7,0
2021-09-16,4.260984217600001,6,0
2021-09-17,0.7326480383999998,3,0
2021-09-18,-3.2908997632000005,1,0
2021-09-19,-1.992513126400001,0,0
2021-09-20,14.5933294592,3,0
2021-09-21,5.7093186560000015,6,0
2021-09-22,6.820708659200001,11,0
2021-09-23,14.6552307712,6,0
2021-09-24,3.9386447872000003,5,1
2021-09-25,-4.976738713600001,1,0
2021-09-26,-2.726167552000002,1,0
2021-09-27,14.12558848,16,0
2021-09-28,12.354628608000002,2,0
2021-09-29,7.146912153600001,9,0
2021-09-30,7.463145983999999,11,0
2021-10-01,1.4266034176,4,1
2021-10-02,-4.4245707776000005,2,0
2021-10-03,-1.5064663040000013,3,0
2021-10-04,7.077114879999999,9,0
2021-10-05,12.769299968,6,0
2021-10-06,13.923525529600001,7,0
2021-10-07,2.6923318272000003,16,0
2021-10-08,5.116435148799999,8,0
2021-10-09,-3.682668339200001,0,0
2021-10-10,-2.7670473728000013,1,0
2021-10-11,8.158827008,6,0
2021-10-12,6.585242521600001,2,0
2021-10-13,0.0631455744000009,5,0
2021-10-14,7.064959385600001,5,1
2021-10-15,4.3078969344,9,0
2021-10-16,-0.45638799359999993,0,0
2021-10-17,2.5468707839999993,2,0
2021-10-18,11.5518314496,8,1
2021-10-19,5.736980480000001,2,0
2021-10-20,6.794346495999999,4,0
2021-10-21,5.568450048,6,2
2021-10-22,2.6514653183999997,5,0
2021-10-23,-3.8142233600000006,1,0
2021-10-24,-1.178514739200001,0,0
2021-10-25,10.296495308799999,7,0
2021-10-26,9.37168128,7,0
2021-10-27,8.5043180544,6,0
2021-10-28,2.155172864,4,1
2021-10-29,2.1077369856,11,0
2021-10-30,-3.3730682880000002,1,0
2021-10-31,-1.934125772800001,1,0
2021-11-01,8.661749248,4,0
2021-11-02,7.948904345600001,7,0
2021-11-03,3.147062579200001,8,0
2021-11-04,8.649798348800001,4,0
2021-11-05,5.8116241408,6,0
2021-11-06,-1.0945717247999998,0,0
2021-11-07,-2.771200102400001,0,0
2021-11-08,12.304063999999999,5,0
2021-11-09,4.940495360000001,2,0
2021-11-10,2.0772490239999994,3,0
2021-11-11,1.6861065215999997,10,0
2021-11-12,4.1271084032,8,0
2021-11-13,-3.0921934847999992,1,0
2021-11-14,-1.6852838400000005,3,0
2021-11-15,12.8845426688,7,1
2021-11-16,4.360778752000002,5,0
2021-11-17,0.5934833664000001,4,1
2021-11-18,3.4618143744,7,1
2021-11-19,1.3603582976,4,0
2021-11-20,-2.261364736,0,0
2021-11-21,-1.3199766528000005,6,0
2021-11-22,5.103851519999999,6,0
2021-11-23,9.093827072,12,4
2021-11-24,-1.262096281599999,3,0
2021-11-25,0.09141882879999952,3,0
2021-11-26,3.5064894464,1618,0
2021-11-27,-0.9111829503999997,2,1
2021-11-28,-1.2165462016000006,0,0
2021-11-29,7.235450879999999,3,0
2021-11-30,4.819550208000001,103,0
2021-12-01,2.4909280256000006,11,0
2021-12-02,6.7285282816,7,0
2021-12-03,8.0364234752,6,0
2021-12-04,-2.7132919808000002,3,0
2021-12-05,-2.0989168640000013,0,0
2021-12-06,22.6710352896,1,0
2021-12-07,11.216843264000001,2,0
2021-12-08,0.8965424127999988,10,0
2021-12-09,2.5261827071999985,8,0
2021-12-10,5.01914112,6,0
2021-12-11,-1.1674797056,0,0
2021-12-12,-2.967153766400001,0,0
2021-12-13,10.148047769599998,5,0
2021-12-14,6.198787072000002,7,0
2021-12-15,3.9040318464000006,9,1
2021-12-16,3.3323528192,10,1
2021-12-17,4.6751736832,10,0
2021-12-18,-1.4539870207999996,0,0
2021-12-19,-1.3006928896000005,0,0
2021-12-20,5.3716953088,7,0
2021-12-21,8.471097856,4,0
2021-12-22,7.348587315200001,9,0
2021-12-23,0.9776153600000006,1,0
2021-12-24,1.9545238527999995,1,0
2021-12-25,-2.7330213888,0,0
2021-12-26,2.4210454527999996,0,0
2021-12-27,3.1285737472,1,0
2021-12-28,1.8602259455999999,0,0
2021-12-29,0.9464317952000005,3,0
2021-12-30,0.22339471360000052,0,0
2021-12-31,-1.3958790143999997,1,0
2022-01-01,-0.782080512,0,0
2022-01-02,-0.5311416320000001,0,0
2022-01-03,2.6322923520000003,2,0
2022-01-04,13.0981187584,6,0
2022-01-05,5.748464640000001,4,0
2022-01-06,2.8091060224,1,0
2022-01-07,4.241016524799999,12,0
2022-01-08,1.1160532991999994,1,0
2022-01-09,-2.369190400000001,1,0
2022-01-10,4.5757926399999995,14,0
2022-01-11,10.755587584,11,0
2022-01-12,9.0930987008,7,0
2022-01-13,7.4212337664,2,0
2022-01-14,12.3356473344,5,0
2022-01-15,-4.8172529664,1,0
2022-01-16,-3.1721771008000017,2,0
2022-01-17,9.951819878399998,2,0
2022-01-18,9.102419968,4,0
2022-01-19,8.2452386816,6,3
2022-01-20,24.8589119488,6,1
2022-01-21,2.2898628608000013,2,1
2022-01-22,-5.378382028800001,1,0
2022-01-23,-3.7602802688000017,0,0
2022-01-24,10.570867609599999,8,0
2022-01-25,10.558045696,7,0
2022-01-26,11.4759201792,3,0
2022-01-27,7.6688037888,8,0
2022-01-28,7.8828443648,14,1
2022-01-29,-6.121240064,0,0
2022-01-30,-3.1633649664000014,0,0
2022-01-31,13.8845392896,5,0
2022-02-01,21.183865344,1,3
2022-02-02,22.2108213248,7,2
2022-02-03,17.19739136,7,0
2022-02-04,9.7640189952,4,0
2022-02-05,-5.258174873600002,0,0
2022-02-06,-4.869367705600003,0,0
2022-02-07,3.044743679999997,6,0
2022-02-08,15.683365888,10,0
2022-02-09,4.113910681600002,7,2
2022-02-10,5.106824089600002,10,0
2022-02-11,3.516465664000002,10,0
2022-02-12,-2.771314380799999,2,0
2022-02-13,2.0048138239999993,0,0
2022-02-14,13.166175846399998,13,0
2022-02-15,11.0442694656,6,0
2022-02-16,2.1970255872000006,5,0
2022-02-17,12.35522304,7,0
2022-02-18,1.0380942335999999,7,0
2022-02-19,-3.492825702400001,1,0
2022-02-20,-2.8058699776000013,1,0
2022-02-21,9.1139464192,5,0
2022-02-22,1.3558799360000013,5,0
2022-02-23,9.9952316416,11,0
2022-02-24,7.7010968576000005,12,0
2022-02-25,4.467138252800001,11,0
2022-02-26,-2.1625156608000005,0,0
2022-02-27,-2.586869964800001,0,0
2022-02-28,3.372024729599999,6,0
2022-03-01,9.786695168000001,10,0
2022-03-02,2.2286816256,3,1
2022-03-03,2.912561152,5,0
2022-03-04,5.048047820800001,7,0
2022-03-05,-3.2118550528,0,0
2022-03-06,-0.6791755776000006,0,0
2022-03-07,3.7064660991999996,8,0
2022-03-08,6.100352,8,0
2022-03-09,3.2885795840000007,12,0
2022-03-10,13.385450803200001,10,1
2022-03-11,3.4459078656000006,6,0
2022-03-12,-0.7748265984000007,0,0
2022-03-13,-2.6327135232000005,0,0
2022-03-14,8.422732287999999,3,0
2022-03-15,3.8362295296,1,0
2022-03-16,9.889042432,10,0
2022-03-17,12.6630530048,15,0
2022-03-18,9.3862803456,13,0
2022-03-19,-0.8399514624000002,0,0
2022-03-20,2.021242060799999,0,0
2022-03-21,11.427155148799999,16,0
2022-03-22,6.81394944,8,0
2022-03-23,7.768215551999999,14,0
2022-03-24,19.5222080512,11,0
2022-03-25,9.9640465408,7,0
2022-03-26,-4.6452410368,0,0
2022-03-27,-1.6502031360000018,0,0
2022-03-28,8.476312575999998,6,0
2022-03-29,12.213473177600001,5,0
2022-03-30,18.845091840000002,7,0
2022-03-31,14.7590331392,13,0
2022-04-01,8.216430284800001,12,0
2022-04-02,-2.0004111360000003,0,0
2022-04-03,-4.501649203200001,2,0
2022-04-04,10.461818572799999,10,0
2022-04-05,7.6649371647999995,13,0
2022-04-06,6.3090342912,20,0
2022-04-07,11.392908083200002,15,0
2022-04-08,6.4670858240000015,8,0
2022-04-09,0.016320716800000135,4,0
2022-04-10,1.6075968511999994,0,0
2022-04-11,16.2266157056,10,0
2022-04-12,15.6819977216,9,0
2022-04-13,9.2664105984,15,0
2022-04-14,4.6371012608,10,0
2022-04-15,7.6219405312,12,0
2022-04-16,-4.4490723328,0,0
2022-04-17,-3.987556147200001,1,0
2022-04-18,20.3815776256,3,0
2022-04-19,6.444920217600002,9,0
2022-04-20,6.036479488,17,0
2022-04-21,23.3968873472,6,0
2022-04-22,24.1807368192,4,0
2022-04-23,-5.905041612800002,0,0
2022-04-24,-4.440376729600003,0,0
2022-04-25,23.6553403392,1,0
2022-04-26,24.354545664,8,0
2022-04-27,5.783920844800001,10,0
2022-04-28,5.921340620799999,10,1
2022-04-29,22.8365263872,6,0
2022-04-30,-9.001704857599998,0,0
2022-05-01,-6.1031749632000025,0,0
2022-05-02,19.174667263999996,7,0
2022-05-03,10.545694003200001,6,0
2022-05-04,6.283061452800002,9,0
2022-05-05,4.061654732800001,6,0
2022-05-06,8.0498194432,2,0
2022-05-07,-4.211040767999998,0,0
2022-05-08,-2.863235686400001,0,0
2022-05-09,5.458924339199998,4,0
2022-05-10,13.551102464000001,6,0
2022-05-11,16.479831244800003,11,0
2022-05-12,16.873254604800003,9,0
2022-05-13,5.718996582399999,12,0
2022-05-14,-2.9443610624000005,2,0
2022-05-15,-3.6290154496000016,0,0
2022-05-16,10.9177782272,11,0
2022-05-17,3.9799771136000004,4,0
2022-05-18,3.3330710528000003,5,0
2022-05-19,12.6515028992,4,0
2022-05-20,1.0937439232000017,5,0
2022-05-21,-4.3927320576,0,0
2022-05-22,-2.4096756736000007,0,0
2022-05-23,8.4034136064,5,0
2022-05-24,14.8010198016,2,0
2022-05-25,14.6344843264,9,0
2022-05-26,1.4219183103999997,9,0
2022-05-27,2.137167052799999,3,0
2022-05-28,1.8271470591999996,0,0
2022-05-29,-3.567221452800001,0,0
2022-05-30,6.867494399999998,0,0
2022-05-31,13.61537792,8,0
2022-06-01,3.6140108800000013,4,1
2022-06-02,12.4641660928,7,0
2022-06-03,13.156051456,10,0
2022-06-04,-6.6950531072,0,0
2022-06-05,-3.4299829248000018,3,0
2022-06-06,10.712529817599998,6,0
2022-06-07,10.726385152,5,0
2022-06-08,11.6183706624,10,0
2022-06-09,0.7586301952000003,5,0
2022-06-10,7.4047770624,6,0
2022-06-11,-4.097313484799999,0,0
2022-06-12,-2.9527320576000013,1,0
2022-06-13,16.14820864,4,0
2022-06-14,6.981817344000001,5,0
2022-06-15,10.011294924800001,8,0
2022-06-16,11.3552,9,0
2022-06-17,3.6829576191999998,6,0
2022-06-18,-4.2197127168,1,0
2022-06-19,-3.1581703168000015,2,0
2022-06-20,16.9234640896,4,0
2022-06-21,13.613356544000002,13,0
2022-06-22,2.3927487488000008,6,0
2022-06-23,10.8849738752,7,0
2022-06-24,12.90827264,6,0
2022-06-25,-6.0083667968,2,0
2022-06-26,0.19718758399999814,0,0
2022-06-27,18.718351769599998,2,0
2022-06-28,3.4061905920000015,8,0
2022-06-29,9.5397305344,7,0
2022-06-30,6.9586822144000005,8,0
2022-07-01,5.1941919744,6,0
2022-07-02,-5.429310054399999,0,3
2022-07-03,-3.031805849600001,0,4
2022-07-04,12.0054639616,2,0
2022-07-05,10.656325734400001,9,0
2022-07-06,25.6614259712,6,3
2022-07-07,7.142726656000001,15,0
2022-07-08,15.569325568,6,1
2022-07-09,-6.5498703872,2,0
2022-07-10,-4.855806054400002,0,0
2022-07-11,14.863377919999998,3,0
2022-07-12,13.034002432000001,6,1
2022-07-13,21.8634962944,11,0
2022-07-14,5.391178752000002,5,0
2022-07-15,25.1162745856,7,1
2022-07-16,-9.854328422399998,1,0
2022-07-17,-5.702872883200003,2,0
2022-07-18,24.373689139199996,6,0
2022-07-19,6.687138304000001,6,0
2022-07-20,7.5885902847999995,13,1
2022-07-21,9.8482514944,2,0
2022-07-22,11.5827625984,10,0
2022-07-23,-4.777769471999999,4,0
2022-07-24,-4.820922675200001,0,0
2022-07-25,17.100910489599997,10,0
2022-07-26,12.820299264000003,12,0
2022-07-27,9.8478681088,11,0
2022-07-28,14.964634623999999,3,0
2022-07-29,0.84147456,12,0
2022-07-30,-5.0612456448000005,1,0
2022-07-31,-3.721040793600001,0,0
2022-08-01,9.5505983488,6,0
