,apache/cassandra,linkedin/venice,voldemort/voldemort
2016-08-25,6.0,-0.43265921322812506,0
2016-08-26,12.0,1.7493765530203125,0
2016-08-27,2.0,-0.7530887932312502,0
2016-08-28,0.0,-0.30630477573281234,0
2016-08-29,1.0,-0.18451899874999994,1
2016-08-30,14.0,2.865883735734375,1
2016-08-31,15.0,-1.0047773467640628,0
2016-09-01,15.0,1.6112714485343753,0
2016-09-02,2.0,1.1835854525,0
2016-09-03,0.0,-0.9622409335312501,0
2016-09-04,8.0,-0.4453275764656248,0
2016-09-05,0.0,-0.2691675874999999,0
2016-09-06,2.0,0.80336267875,1
2016-09-07,1.0,1.5463676247031248,0
2016-09-08,1.0,-0.8302265121984376,0
2016-09-09,1.0,1.6608320189687502,0
2016-09-10,0.0,-0.8180827599968752,0
2016-09-11,0.0,-0.3472120764656249,0
2016-09-12,10.0,0.7982786375,0
2016-09-13,0.0,1.55415600125,1
2016-09-14,3.0,0.18176823573437495,0
2016-09-15,0.0,0.33860142823593753,0
2016-09-16,1.0,1.370756126034375,0
2016-09-17,0.0,-0.9062986835312501,0
2016-09-18,0.0,-0.41955068896562486,0
2016-09-19,3.0,0.7455982512500001,0
2016-09-20,13.0,1.5128826232343748,1
2016-09-21,10.0,0.1479845169859374,0
2016-09-22,8.0,2.32193745801875,0
2016-09-23,3.0,1.7684628225015624,0
2016-09-24,0.0,-1.4298820967640626,0
2016-09-25,0.0,-0.6435506889656247,0
2016-09-26,6.0,-0.3942267487499999,1
2016-09-27,13.0,0.713279623234375,0
2016-09-28,8.0,1.4767025419859374,0
2016-09-29,9.0,0.12524204801874994,0
2016-09-30,8.0,2.3124146152203124,0
2016-10-01,1.0,-1.2525428899953126,0
2016-10-02,0.0,-0.5252954896984373,0
2016-10-03,2.0,0.6986161375000001,0
2016-10-04,20.0,1.4842732512499999,0
2016-10-05,10.0,0.128767123234375,1
2016-10-06,0.0,3.2963632919859376,0
2016-10-07,7.0,-1.56407786448125,0
2016-10-08,2.0,-0.6507588135296873,0
2016-10-09,0.0,-0.4016341021984374,0
2016-10-10,14.0,0.74411075125,0
2016-10-11,7.0,3.504046873234375,0
2016-10-12,15.0,0.5375824294859373,0
2016-10-13,14.0,0.8016273617687502,0
2016-10-14,5.0,-0.16525278029531254,0
2016-10-15,0.0,-0.8737039029312499,0
2016-10-16,0.0,-0.44648686249999986,0
2016-10-17,12.0,0.68865377625,0
2016-10-18,9.0,-0.5378705367656251,0
2016-10-19,10.0,1.7037131972046873,0
2016-10-20,21.0,0.19321750353749978,0
2016-10-21,12.0,2.371959966253125,0
2016-10-22,4.0,-1.19676379323125,0
2016-10-23,0.0,-0.4916892757328123,0
2016-10-24,2.0,0.7029397262500001,0
2016-10-25,16.0,1.487353808234375,0
2016-10-26,7.0,-0.8689395732328125,0
2016-10-27,4.0,0.6099467052187502,0
2016-10-28,7.0,0.4409221355187499,0
2016-10-29,0.0,-0.5762588135296876,0
2016-10-30,0.0,-0.2879716021984374,0
2016-10-31,7.0,-0.16518149874999996,0
2016-11-01,0.0,1.876325985734375,0
2016-11-02,2.0,-0.6983379592640627,0
2016-11-03,2.0,-0.27940496271562487,0
2016-11-04,0.0,2.846166009484375,2
2016-11-05,0.0,-1.0097851299984377,0
2016-11-06,0.0,-0.38802391323281227,0
2016-11-07,14.0,0.7749382750000001,1
2016-11-08,13.0,5.5415979525,1
2016-11-09,0.0,-2.0259141835312504,1
2016-11-10,16.0,0.21349058603437543,2
2016-11-11,17.0,1.2459656787500002,0
2016-11-12,0.0,-1.023325400296875,0
2016-11-13,3.0,-0.5118526021984373,0
2016-11-14,10.0,2.68219505125,0
2016-11-15,1.0,-0.1396656092656252,0
2016-11-16,8.0,2.193434923673437,0
2016-11-17,2.0,-1.3305194781468752,0
2016-11-18,8.0,0.4512212357343752,0
2016-11-19,0.0,0.3468399032359375,0
2016-11-20,0.0,-0.652217163965625,0
2016-11-21,5.0,-0.3338134337499999,0
2016-11-22,3.0,1.763907488453125,0
2016-11-23,6.0,1.2166184722859374,0
2016-11-24,6.0,0.07578532397031235,1
2016-11-25,2.0,-0.7119883759484373,0
2016-11-26,0.0,-0.3391589905156249,0
2016-11-27,0.0,-0.2287256299984375,0
2016-11-28,11.0,0.8402518617671875,2
2016-11-29,17.0,0.5858034775,1
2016-11-30,9.0,0.50205115646875,0
2016-12-01,0.0,0.45762246625312497,0
2016-12-02,0.0,-0.54770604323125,0
2016-12-03,7.0,-0.2479661632328124,0
2016-12-04,2.0,-0.15266361249999996,0
2016-12-05,18.0,-0.11212088625,0
2016-12-06,22.0,0.912164896984375,0
2016-12-07,11.0,4.628301733751562,0
2016-12-08,9.0,-1.6534174037484377,0
2016-12-09,9.0,-0.6139601299984372,0
2016-12-10,2.0,-0.3512459132328124,0
2016-12-11,0.0,-0.23053274999999998,0
2016-12-12,21.0,0.8281178875,0
2016-12-13,30.0,0.56463841375,0
2016-12-14,8.0,-0.515663085515625,0
2016-12-15,13.0,1.7425330029390622,0
2016-12-16,4.0,-0.7675795661640626,0
2016-12-17,1.0,-0.27988274999999985,0
2016-12-18,0.0,-0.17200111249999994,0
2016-12-19,4.0,-0.12256313625,0
2016-12-20,10.0,-0.09427449051562505,0
2016-12-21,0.0,-0.07602185499843755,0
2016-12-22,11.0,-0.05149796073281253,0
2016-12-23,12.0,-0.03175343353125009,0
2016-12-24,0.0,-0.027166826465625047,0
2016-12-25,0.0,0.0,0
2016-12-26,0.0,0.0,0
2016-12-27,2.0,0.0,0
2016-12-28,1.0,0.0,0
2016-12-29,0.0,0.0,0
2016-12-30,0.0,0.0,0
2016-12-31,0.0,0.0,0
2017-01-01,1.0,0.0,0
2017-01-02,0.0,0.0,0
2017-01-03,7.0,0.0,0
2017-01-04,18.0,0.0,0
2017-01-05,6.0,0.0,0
2017-01-06,17.0,1.0,1
2017-01-07,3.0,0.7,1
2017-01-08,2.0,-0.40499999999999997,0
2017-01-09,0.0,-0.1644999999999999,0
2017-01-10,5.0,2.9003375,0
2017-01-11,18.0,2.03011725,0
2017-01-12,0.0,-1.2680011125,0
2017-01-13,0.0,0.46426186375000034,1
2017-01-14,0.0,0.366178509484375,0
2017-01-15,0.0,-0.6441083799984375,0
2017-01-16,13.0,-0.33708675073281236,0
2017-01-17,0.0,-0.22637690874999997,0
2017-01-18,10.0,0.8256152784531249,0
2017-01-19,7.0,0.5586184975046873,0
2017-01-20,5.0,-0.4879883759484375,0
2017-01-21,0.0,-0.19933399051562495,0
2017-01-22,0.0,-0.12912262999843754,0
2017-01-23,4.0,-0.08346616323281252,0
2017-01-24,3.0,-0.05300111249999999,0
2017-01-25,2.0,0.95776186375,0
2017-01-26,0.0,0.6651660094843749,0
2017-01-27,15.0,0.5655398700015625,0
2017-01-28,2.0,-0.47808341323281245,0
2017-01-29,1.0,-0.2046624999999999,0
2017-01-30,4.0,0.87061725,0
2017-01-31,2.0,0.6068363875,0
2017-02-01,6.0,0.52304161375,0
2017-02-02,0.0,-0.5226148530156249,0
2017-02-03,10.0,1.7469200962515625,0
2017-02-04,2.0,-0.7588428799984377,0
2017-02-05,8.0,-0.3167470257328123,0
2017-02-06,4.0,1.80904161375,0
2017-02-07,6.0,1.261560146984375,0
2017-02-08,3.0,0.08214209625156244,0
2017-02-09,11.0,0.2949781450015626,0
2017-02-10,14.0,0.34417703926718757,0
2017-02-11,8.0,-0.63601893353125,0
2017-02-12,4.0,-0.33783155146562494,0
2017-02-13,7.0,0.7861409775,0
2017-02-14,9.0,0.5371684064687499,0
2017-02-15,8.0,1.464121353753125,0
2017-02-16,11.0,-0.84978167948125,0
2017-02-17,7.0,0.6419200962515625,0
2017-02-18,0.0,-0.5183428799984375,0
2017-02-19,0.0,-0.25190952573281244,0
2017-02-20,6.0,-0.16117863624999995,0
2017-02-21,12.0,0.8784417844843749,0
2017-02-22,12.0,-0.3970949274984376,0
2017-02-23,17.0,0.8263822907359375,0
2017-02-24,1.0,2.594375899784375,0
2017-02-25,0.0,-1.061039216765625,0
2017-02-26,0.0,-0.41780366323281226,0
2017-02-27,2.0,-0.2419433624999999,0
2017-02-28,7.0,1.83083497625,0
2017-03-01,16.0,-0.7283183292656251,0
2017-03-02,15.0,1.6876167255171877,0
2017-03-03,14.0,-0.7917485380156251,0
2017-03-04,4.0,0.6484614364703125,0
2017-03-05,0.0,-0.5191907396984375,0
2017-03-06,1.0,1.7681132750000002,0
2017-03-07,7.0,-0.7568550475,0
2017-03-08,10.0,0.6715223414687501,0
2017-03-09,3.0,-0.513801623965625,0
2017-03-10,8.0,-0.24035929603125,0
2017-03-11,0.0,0.8349353997843749,0
2017-03-12,0.0,-0.4026009417656251,0
2017-03-13,7.0,-0.18621821073281244,0
2017-03-14,0.0,-0.11453429603125005,0
2017-03-15,1.0,1.913713399784375,0
2017-03-16,9.0,0.35440303323437483,0
2017-03-17,6.0,1.4531357242671876,0
2017-03-18,1.0,-0.84295727375,0
2017-03-19,0.0,-0.36570171676562485,0
2017-03-20,8.0,-0.23218641323281244,0
2017-03-21,3.0,-0.15660697499999998,0
2017-03-22,4.0,2.87936409,0
2017-03-23,16.0,0.0027275677187498237,0
2017-03-24,3.0,-0.6959580907312499,0
2017-03-25,0.0,-0.32883684676406244,0
2017-03-26,0.0,-0.207154326465625,0
2017-03-27,6.0,-0.12932324999999997,0
2017-03-28,14.0,0.9004371625,0
2017-03-29,8.0,1.61984731625,0
2017-03-30,9.0,1.2284125759531248,0
2017-03-31,1.0,0.07387304353593749,0
2017-04-01,0.0,-0.6827459132328124,0
2017-04-02,0.0,-0.33404524999999985,0
2017-04-03,16.0,-0.22254636249999996,0
2017-04-04,19.0,-0.16512199875,0
2017-04-05,7.0,0.8699267607343749,0
2017-04-06,3.0,-0.4065322567640627,0
2017-04-07,27.0,-0.18287753374687507,0
2017-04-08,3.0,-0.10254354323125006,0
2017-04-09,4.0,-0.05374591323281252,0
2017-04-10,10.0,0.97027975,0
2017-04-11,3.0,0.6767191374999999,0
2017-04-12,2.0,1.57604272625,0
2017-04-13,3.0,-0.780376716765625,0
2017-04-14,2.0,0.6767540867671876,0
2017-04-15,6.0,-0.48888275,0
2017-04-16,0.0,-0.2383261124999999,0
2017-04-17,1.0,1.8388213637500002,0
2017-04-18,4.0,0.27844178448437484,0
2017-04-19,5.0,2.392905072501563,0
2017-04-20,14.0,-1.1926177092640626,0
2017-04-21,5.0,1.4990508997843752,0
2017-04-22,0.0,-0.893979716765625,0
2017-04-23,2.0,-0.42035288823281236,0
2017-04-24,5.0,-0.26935615999999996,0
2017-04-25,3.0,1.79912170521875,0
2017-04-26,12.0,1.2406441355187499,0
2017-04-27,0.0,2.0822247114703125,0
2017-04-28,0.0,-1.3076647871984375,0
2017-04-29,0.0,-0.5460784335312499,0
2017-04-30,0.0,-0.34543232646562494,0
2017-05-01,0.0,0.773510275,0
2017-05-02,5.0,1.5263629774999998,0
2017-05-03,10.0,0.15548943146874983,0
2017-05-04,1.0,0.314707918753125,0
2017-05-05,0.0,0.3610405232374999,0
2017-05-06,0.0,-0.6152954896984375,0
2017-05-07,0.0,-0.2873838624999999,0
2017-05-08,4.0,-0.19490174874999996,0
2017-05-09,0.0,2.853045123234375,0
2017-05-10,14.0,-0.017295233014062772,0
2017-05-11,8.0,0.29971832051875014,0
2017-05-12,13.0,-0.6319174037484374,0
2017-05-13,0.0,-0.31444762999843745,0
2017-05-14,0.0,-0.20240666323281248,0
2017-05-15,3.0,0.8602746625000001,0
2017-05-16,2.0,-0.40987293375000006,0
2017-05-17,0.0,0.805131713453125,0
2017-05-18,12.0,-0.4350842302140626,0
2017-05-19,1.0,-0.1746226299984375,0
2017-05-20,0.0,-0.10280366323281248,0
2017-05-21,0.0,-0.06344336249999999,0
2017-05-22,0.0,1.95132247625,0
2017-05-23,0.0,0.3608424207343749,0
2017-05-24,6.0,0.45745931301718756,0
2017-05-25,0.0,0.460123283234375,0
2017-05-26,3.0,-0.5584084132328124,0
2017-05-27,0.0,-0.26410299999999987,0
2017-05-28,0.0,-0.17594447499999996,0
2017-05-29,2.0,0.8689218400000001,0
2017-05-30,0.0,0.5962881802187499,0
2017-05-31,11.0,0.5097183205187499,0
2017-06-01,6.0,0.48708259625156247,0
2017-06-02,4.0,0.4658773700015625,0
2017-06-03,0.0,0.45203383676718756,0
2017-06-04,0.0,-0.5576636125,0
2017-06-05,3.0,0.7233791137500001,0
2017-06-06,8.0,1.512502396984375,0
2017-06-07,0.0,-0.8465810162484375,0
2017-06-08,0.0,2.6290814837515626,0
2017-06-09,1.0,-1.1308607662484376,2
2017-06-10,0.0,-0.4734626537484373,0
2017-06-11,0.0,0.7093185075015626,0
2017-06-12,1.0,2.5004100880171873,0
2017-06-13,7.0,-0.1479520142656252,0
2017-06-14,0.0,1.2103205657359375,0
2017-06-15,11.0,-1.007701147715625,0
2017-06-16,3.0,-0.46733790029687494,0
2017-06-17,0.0,-0.3123543521984375,0
2017-06-18,0.0,-0.19884511124999998,0
2017-06-19,6.0,-0.15546990051562504,0
2017-06-20,1.0,2.8732674377203122,0
2017-06-21,9.0,0.005458496035937288,0
2017-06-22,6.0,2.3396631532359375,0
2017-06-23,1.0,-1.210666826465625,0
2017-06-24,0.0,-0.49498749999999975,0
2017-06-25,0.0,-0.3078232499999999,0
2017-06-26,9.0,0.7799496625,0
2017-06-27,0.0,1.53068656625,0
2017-06-28,2.0,-0.8414300115468751,0
2017-06-29,7.0,2.6170012222859373,0
2017-06-30,2.0,-1.1203760635296878,0
2017-07-01,1.0,0.5342045103015627,0
2017-07-02,0.0,-0.5612213625,0
2017-07-03,0.0,-0.29100649874999995,0
2017-07-04,0.0,-0.202452014265625,0
2017-07-05,1.0,-0.1553419342640626,0
2017-07-06,8.0,-0.11375889771562506,0
2017-07-07,8.0,-0.07091101279687513,0
2017-07-08,0.0,-0.059707513448437576,0
2017-07-09,0.0,-0.015876716765625045,0
2017-07-10,0.0,-0.013583413232812524,0
2017-07-11,4.0,0.0,0
2017-07-12,5.0,0.0,0
2017-07-13,0.0,0.0,0
2017-07-14,15.0,3.0,0
2017-07-15,2.0,-0.9000000000000001,0
2017-07-16,0.0,-0.3149999999999998,0
2017-07-17,3.0,0.8215000000000001,0
2017-07-18,3.0,1.5795124999999999,0
2017-07-19,0.0,2.20583925,0
2017-07-20,2.0,0.7606574125000001,0
2017-07-21,3.0,-0.1310343212499998,2
2017-07-22,0.0,-0.8461754002968749,0
2017-07-23,2.0,-0.46795910219843745,0
2017-07-24,13.0,0.70549525125,0
2017-07-25,3.0,2.476763148234375,0
2017-07-26,5.0,0.8165093569859372,0
2017-07-27,3.0,0.8895076132374999,2
2017-07-28,6.0,0.8798765530203125,0
2017-07-29,0.0,-1.1222512932312498,0
2017-07-30,0.0,-0.5353500257328123,0
2017-07-31,4.0,-0.3475653612499999,0
2017-08-01,3.0,1.740924236984375,0
2017-08-02,3.0,2.1948696639703122,0
2017-08-03,6.0,-1.2669799457296875,0
2017-08-04,0.0,0.46916519250312516,0
2017-08-05,0.0,-0.6177452599968751,0
2017-08-06,0.0,-0.312094826465625,0
2017-08-07,3.0,1.804777525,0
2017-08-08,10.0,3.252080365,0
2017-08-09,1.0,-0.5283455047812502,0
2017-08-10,5.0,-0.9370778392624999,0
2017-08-11,6.0,1.5169674865515625,0
2017-08-12,0.0,-0.8954672167656251,0
2017-08-13,0.0,-0.42918863823281234,0
2017-08-14,5.0,-0.27975824749999995,0
2017-08-15,1.0,2.78881160896875,0
2017-08-16,2.0,-1.0690714672781254,0
2017-08-17,7.0,0.5682279053031251,0
2017-08-18,8.0,0.47000203926718753,0
2017-08-19,0.0,-0.55724093353125,0
2017-08-20,0.0,-0.28082757646562495,0
2017-08-21,9.0,0.8304949125000001,0
2017-08-22,5.0,1.57324542875,0
2017-08-23,1.0,1.1943687372031249,0
2017-08-24,17.0,-0.9524883759484375,0
2017-08-25,1.0,0.5960035094843752,0
2017-08-26,3.0,-0.5585053799984375,0
2017-08-27,1.0,-0.28162977573281245,0
2017-08-28,3.0,2.81554050125,0
2017-08-29,14.0,-0.040515489265625204,0
2017-08-30,19.0,2.2720283557359373,6
2017-08-31,12.0,-0.26570112249687505,0
2017-09-01,3.0,-0.8411116002156248,0
2017-09-02,0.0,-0.4286999667656249,0
2017-09-03,0.0,-0.29313375073281245,0
2017-09-04,6.0,-0.20947593374999998,0
2017-09-05,28.0,0.8338497384531249,0
2017-09-06,0.0,0.5632203597859373,0
2017-09-07,7.0,-0.48517083727968763,0
2017-09-08,10.0,1.7788730435359374,0
2017-09-09,1.0,-0.7132459132328126,0
2017-09-10,0.0,-0.27988274999999985,0
2017-09-11,9.0,0.8279988875000001,0
2017-09-12,14.0,-0.42256313625,0
2017-09-13,10.0,1.800725509484375,0
2017-09-14,1.0,1.2644781450015623,0
2017-09-15,14.0,0.09833953926718753,0
2017-09-16,0.0,-0.6904736835312499,0
2017-09-17,0.0,-0.3547726889656249,0
2017-09-18,4.0,-0.21822277374999996,0
2017-09-19,2.0,-0.16204144176562502,0
2017-09-20,14.0,1.8722200642671876,0
2017-09-21,4.0,0.3070511564687498,0
2017-09-22,3.0,1.412122466253125,0
2017-09-23,0.0,-0.86704354323125,0
2017-09-24,0.0,-0.36340841323281237,0
2017-09-25,8.0,-0.21860299999999994,0
2017-09-26,0.0,0.843393025,0
2017-09-27,0.0,-0.42063591000000006,0
2017-09-28,2.0,0.79772756771875,0
2017-09-29,11.0,0.5595419092687499,0
2017-09-30,9.0,-0.4904993467640626,0
2017-10-01,0.0,-0.22138707646562494,0
2017-10-02,5.0,2.8770566375,0
2017-10-03,3.0,1.0111599762499999,0
2017-10-04,7.0,2.0161221707343753,0
2017-10-05,6.0,-1.3443215494828125,0
2017-10-06,8.0,1.4106785094843752,0
2017-10-07,1.0,-0.9774458799984376,0
2017-10-08,0.0,-0.4733540007328123,0
2017-10-09,0.0,-0.3115942962499999,0
