,filamentphp/filament,thedevdojo/wave,thedevdojo/voyager
2021-10-03,-1.0142810292656246,0,0
2021-10-04,6.3531552180171875,2,0
2021-10-05,-2.5585175838281256,0,0
2021-10-06,5.9087965088359375,0,0
2021-10-07,-2.7466479550000003,1,0
2021-10-08,-1.2061841693437496,1,1
2021-10-09,-0.785425813225,0,0
2021-10-10,-0.5120206036640625,0,0
2021-10-11,2.65925733375,3,0
2021-10-12,3.8258969451406246,0,0
2021-10-13,9.957215191120312,1,0
2021-10-14,-4.414637017359375,0,0
2021-10-15,-1.7730713926296866,0,0
2021-10-16,-0.003973249999999595,0,0
2021-10-17,10.999606162500001,0,0
2021-10-18,-3.234919133750001,0,2
2021-10-19,3.958713130953126,0,0
2021-10-20,-3.006783608526563,0,0
2021-10-21,0.5403920826484372,1,0
2021-10-22,-0.54008732129375,0,0
2021-10-23,2.9209771262500004,0,0
2021-10-24,11.131033635734376,0,0
2021-10-25,-2.8225714631703127,0,0
2021-10-26,-2.5952243180593744,0,0
2021-10-27,7.670724311173437,0,0
2021-10-28,-1.6026893893968754,2,0
2021-10-29,-0.15552240728124955,2,0
2021-10-30,-0.8264643507312499,0,0
2021-10-31,-1.3605590640453127,0,0
2021-11-01,0.12954723161562431,1,0
2021-11-02,16.082868931942187,0,0
2021-11-03,5.451052984784375,2,0
2021-11-04,-1.401586973390625,0,0
2021-11-05,9.378137937373438,0,0
2021-11-06,-5.7648602837468745,0,0
2021-11-07,0.3836438442687511,0,0
2021-11-08,3.4106119005171878,0,0
2021-11-09,6.649766641984375,1,3
2021-11-10,17.219995690501563,0,3
2021-11-11,2.088470283120312,0,0
2021-11-12,7.005495278626563,0,0
2021-11-13,-7.574520058384375,1,0
2021-11-14,0.32158113172343894,7,0
2021-11-15,10.477184582203126,0,0
2021-11-16,19.653039997207813,0,0
2021-11-17,0.16249934294687485,0,0
2021-11-18,2.956766012578125,0,0
2021-11-19,-7.42203680804375,0,0
2021-11-20,4.265376469720313,0,0
2021-11-21,-2.8609429552593753,0,0
2021-11-22,1.8570786254375005,0,0
2021-11-23,-2.5385090426500003,0,0
2021-11-24,6.667118080084374,0,0
2021-11-25,44.843070360275,0,0
2021-11-26,-3.4750613299828146,0,0
2021-11-27,-2.1169012105609344,0,0
2021-11-28,-5.353015344124998,0,0
2021-11-29,4.292567279356252,0,0
2021-11-30,14.300559803456249,0,0
2021-12-01,4.833165240820312,0,0
2021-12-02,-2.5416184903734376,0,0
2021-12-03,-2.2138042993609393,0,0
2021-12-04,-4.803936731360938,0,0
2021-12-05,6.515279583848438,0,0
2021-12-06,21.628288046856248,0,0
2021-12-07,24.040893672643747,0,0
2021-12-08,0.5707469380921868,0,0
2021-12-09,10.320728108125001,2,0
2021-12-10,21.429035569146876,0,0
2021-12-11,12.509713391040625,0,0
2021-12-12,-2.557677541681249,1,0
2021-12-13,37.47995485660938,0,0
2021-12-14,7.790706649998434,4,0
2021-12-15,29.60994741716563,0,0
2021-12-16,-7.581137512649999,1,0
2021-12-17,20.265557815679692,0,0
2021-12-18,-15.599642958654687,0,0
2021-12-19,21.99830522262969,0,0
2021-12-20,10.27804368527812,0,0
2021-12-21,-3.3461598322921873,0,0
2021-12-22,6.6624660253890635,0,0
2021-12-23,39.586827681498434,0,0
2021-12-24,-17.115272358425003,0,0
2021-12-25,6.951946777212502,0,0
2021-12-26,0.02486618530625151,0,0
2021-12-27,10.166602340053124,0,0
2021-12-28,18.35702956439531,0,0
2021-12-29,28.170531223510935,0,0
2021-12-30,16.162660961926562,0,0
2021-12-31,-12.857409016985937,0,0
2022-01-01,1.3558976505656268,0,0
2022-01-02,25.55760249705469,0,0
2022-01-03,-14.817914139378125,0,0
2022-01-04,27.44510290589375,0,0
2022-01-05,12.716602161125,0,0
2022-01-06,-14.366842360406253,0,0
2022-01-07,-6.528254701323437,0,0
2022-01-08,-5.725486002490625,0,0
2022-01-09,8.405853709417187,0,0
2022-01-10,11.714615976910935,0,0
2022-01-11,9.3218713225875,0,0
2022-01-12,30.741508206221873,0,0
2022-01-13,-3.476853935084378,0,0
2022-01-14,0.2858450352171893,0,0
2022-01-15,1.3588198900031259,0,0
2022-01-16,35.25632586353438,0,0
2022-01-17,-8.266229553687502,0,0
2022-01-18,10.640601961925002,0,0
2022-01-19,-8.123272252471875,0,0
2022-01-20,-7.346794155065625,0,0
2022-01-21,7.499994266484374,0,0
2022-01-22,-2.4907728314484388,0,0
2022-01-23,18.422349503032812,0,0
2022-01-24,4.369072470499997,0,0
2022-01-25,-0.5531534186515632,0,0
2022-01-26,6.712716133826563,0,0
2022-01-27,6.756252605048438,0,0
2022-01-28,9.33821486206875,0,0
2022-01-29,1.1173069663125013,0,0
2022-01-30,5.633668302893751,0,0
2022-01-31,2.218714878959375,0,0
2022-02-01,-2.0478479415734387,0,0
2022-02-02,12.880072596865626,0,0
2022-02-03,11.684443881184375,0,0
2022-02-04,16.070571064504687,0,0
2022-02-05,-6.421310920275001,0,0
2022-02-06,17.53953537363594,0,0
2022-02-07,29.33657699971875,0,0
2022-02-08,20.230176566567188,0,0
2022-02-09,17.77173260634375,0,0
2022-02-10,12.949970132054688,0,0
2022-02-11,37.36972118399687,0,0
2022-02-12,-10.891433355562498,0,0
2022-02-13,19.75924174910313,0,0
2022-02-14,-6.736851147287499,0,0
2022-02-15,-0.8793297832109364,0,0
2022-02-16,14.161922979110937,0,0
2022-02-17,1.5792560805749964,0,0
2022-02-18,-4.909500596629687,0,12
2022-02-19,-8.287792284823439,0,0
2022-02-20,-2.7076042262703135,0,0
2022-02-21,17.637683710446872,0,0
2022-02-22,5.580110305667185,0,0
2022-02-23,-3.5864873737281258,0,8
2022-02-24,25.33843255831875,0,0
2022-02-25,-4.501831144801564,0,0
2022-02-26,-5.655514620332811,0,0
2022-02-27,19.375288931121876,0,0
2022-02-28,10.89287472647031,1,0
2022-03-01,29.027570822707812,0,0
2022-03-02,-1.3045659488562507,0,0
2022-03-03,14.670102331429689,0,0
2022-03-04,15.524986299101563,0,0
2022-03-05,-7.162380041842187,0,0
2022-03-06,7.627796578106253,0,0
2022-03-07,3.572543222409376,0,0
2022-03-08,1.2769805303343738,0,0
2022-03-09,-1.3512900160140653,0,0
2022-03-10,7.449456486187499,0,0
2022-03-11,40.38434606060312,0,0
2022-03-12,-15.111478399004689,0,0
2022-03-13,0.8437202871250022,0,0
2022-03-14,1.8525394228734378,0,0
2022-03-15,7.401847375325,0,0
2022-03-16,6.342914822820312,0,0
2022-03-17,6.09435793833125,0,0
2022-03-18,-6.035175421096875,0,0
2022-03-19,-2.5574880400078133,0,0
2022-03-20,65.69278327202969,0,0
2022-03-21,-8.293627745587504,0,0
2022-03-22,8.477035406265628,0,0
2022-03-23,13.4427948224375,0,0
2022-03-24,20.000860606273438,0,0
2022-03-25,2.1045286412734363,0,0
2022-03-26,-3.5487922950390605,0,0
2022-03-27,-7.985335489995311,0,0
2022-03-28,9.59820725545781,0,0
2022-03-29,6.8524082622187485,0,0
2022-03-30,6.020591953914062,0,0
2022-03-31,-1.9005385250437499,0,0
2022-04-01,-1.4210954565828136,0,0
2022-04-02,-5.851333147210939,0,0
2022-04-03,2.847197117171875,0,0
2022-04-04,1.1310799878921873,0,0
2022-04-05,10.385841121535936,4,0
2022-04-06,4.749293010026561,0,0
2022-04-07,28.915236141792185,0,0
2022-04-08,-9.325225988350002,0,0
2022-04-09,-4.583989031456247,0,0
2022-04-10,-2.2720194343968743,0,0
2022-04-11,-0.2965889943437503,0,0
2022-04-12,3.887765866775,0,0
2022-04-13,12.953242700367188,2,0
2022-04-14,-0.27470520093125117,0,0
2022-04-15,-1.3089214523578132,0,0
2022-04-16,2.0597991472890627,0,0
2022-04-17,21.2788515285375,1,0
2022-04-18,-3.433139868746876,2,0
2022-04-19,37.2460356944875,0,0
2022-04-20,10.985517051692185,0,0
2022-04-21,-3.7451964438953116,0,0
2022-04-22,-1.235050562317186,0,0
2022-04-23,-6.221164964692186,0,0
2022-04-24,4.674930777725001,0,0
2022-04-25,7.417026621462499,0,0
2022-04-26,53.06402305983593,0,0
2022-04-27,-0.24494242906875385,0,0
2022-04-28,8.270118604567188,0,0
2022-04-29,-7.757550730457812,0,0
2022-04-30,-6.358027168951562,0,0
2022-05-01,4.570980784873439,0,0
2022-05-02,3.479286060878124,0,0
2022-05-03,-6.654604340796875,0,1
2022-05-04,22.427522519537497,0,5
2022-05-05,19.813735166454684,0,0
2022-05-06,14.154369952753125,0,0
2022-05-07,-5.378685493696874,0,0
2022-05-08,5.7940587083234405,0,0
2022-05-09,9.394310752129687,0,0
2022-05-10,15.172020258767187,0,0
2022-05-11,46.72002310892344,0,0
2022-05-12,5.587785847845311,0,0
2022-05-13,-6.655153054520312,0,0
2022-05-14,-10.614372030904685,0,0
2022-05-15,13.517601984840626,0,0
2022-05-16,-6.002482096829688,0,0
2022-05-17,-4.097369684539062,0,0
2022-05-18,16.84740746267031,0,0
2022-05-19,11.173123075009372,0,0
2022-05-20,16.244586056812498,0,0
2022-05-21,-13.6004220111875,0,0
2022-05-22,23.927421780176566,0,0
2022-05-23,-7.83004585104219,0,0
2022-05-24,18.566220175784377,0,0
2022-05-25,36.964629382290624,0,0
2022-05-26,42.57920268895937,0,0
2022-05-27,-7.876929938198437,0,0
2022-05-28,-11.16513528555937,0,0
2022-05-29,14.245352904481251,0,0
2022-05-30,-2.887920046718751,0,0
2022-05-31,0.45733688918750204,0,0
2022-06-01,5.841145046679689,0,0
2022-06-02,12.182679888181248,0,0
2022-06-03,12.243391582857809,1,0
2022-06-04,7.383114289770312,0,0
2022-06-05,-7.447807749515624,0,0
2022-06-06,-2.6064976635359356,0,0
2022-06-07,22.894201319759375,0,0
2022-06-08,79.69878347251876,1,0
2022-06-09,-17.202505035793756,0,0
2022-06-10,-8.080242803584369,0,0
2022-06-11,-2.6911572347453117,0,0
2022-06-12,25.55697568585156,0,0
2022-06-13,22.043570357032813,0,0
2022-06-14,2.2089500612578163,0,0
2022-06-15,22.81926766263281,0,0
2022-06-16,-12.464254431189065,0,0
2022-06-17,7.6336506518312515,2,0
2022-06-18,21.39304968311875,0,0
2022-06-19,-13.881199792484374,0,0
2022-06-20,27.900701662859376,0,0
2022-06-21,9.087779509759372,1,0
2022-06-22,-2.6280514611734382,0,0
2022-06-23,0.5022215150187499,0,0
2022-06-24,-1.9146349002046872,0,0
2022-06-25,-2.717965786175,1,0
2022-06-26,-0.07857936843750046,0,0
2022-06-27,17.5144989960375,1,0
2022-06-28,0.0708279099734348,0,0
2022-06-29,21.348229665729686,0,2
2022-06-30,24.518623502993748,0,1
2022-07-01,-2.477226475714062,1,0
2022-07-02,-3.420176986668748,0,0
2022-07-03,10.629330630309376,0,0
2022-07-04,5.447096961992187,0,0
2022-07-05,2.755693034993751,0,0
2022-07-06,8.669777976739063,0,0
2022-07-07,7.658540377718751,0,0
2022-07-08,5.296209013420311,0,0
2022-07-09,-5.077491401832813,0,0
2022-07-10,-1.410151770634374,0,0
2022-07-11,-0.25118201690937525,0,0
2022-07-12,24.32232309657656,0,0
2022-07-13,17.617145117821874,0,0
2022-07-14,-6.568003751307813,0,0
2022-07-15,11.830083217528127,0,0
2022-07-16,16.516466662309377,0,0
2022-07-17,28.848991373196874,0,0
2022-07-18,28.314743218757812,0,0
2022-07-19,-6.4999983512421835,0,0
2022-07-20,10.846138671382814,0,0
2022-07-21,2.781566313795313,0,0
2022-07-22,-6.030672763610937,0,7
2022-07-23,-2.883712594192186,0,0
2022-07-24,41.819005347671876,0,0
2022-07-25,31.95612607230781,0,0
2022-07-26,6.6221874012375,0,0
2022-07-27,-14.081572895192185,0,0
2022-07-28,-5.5417310988812485,0,0
2022-07-29,31.1815869099,0,0
2022-07-30,14.540666873201559,0,0
2022-07-31,6.302424389278126,0,0
2022-08-01,47.04429879658906,0,0
2022-08-02,-8.340942094703127,0,0
2022-08-03,-4.668954525340624,0,1
2022-08-04,7.880227746689064,0,0
2022-08-05,2.280937170009377,0,0
2022-08-06,12.704094139978125,0,0
2022-08-07,-14.4893576233125,0,0
2022-08-08,10.740869190425,0,0
2022-08-09,6.856700262428122,0,0
2022-08-10,16.637658176535936,0,0
2022-08-11,-0.9340849681265624,0,0
2022-08-12,8.435241633395314,0,0
2022-08-13,2.502562010110939,0,0
2022-08-14,-9.126939805865625,0,0
2022-08-15,5.203012329179688,0,0
2022-08-16,3.9102941569687495,0,0
2022-08-17,16.58730063554375,0,0
2022-08-18,6.76250456237031,0,0
2022-08-19,19.287220101526565,0,0
2022-08-20,14.752446080675,0,0
2022-08-21,14.63885261885625,0,0
2022-08-22,35.669206015473435,6,0
2022-08-23,6.435243507343749,0,0
2022-08-24,17.106669491265627,0,0
2022-08-25,31.6252032158125,0,0
2022-08-26,23.20037747187969,0,0
2022-08-27,-13.879736738660938,0,0
2022-08-28,15.97771077056094,0,0
2022-08-29,17.178394669528124,1,0
2022-08-30,21.556580972451563,0,0
2022-08-31,17.226849683923437,0,0
2022-09-01,24.179752965185937,0,0
2022-09-02,8.72356947555625,5,1
2022-09-03,-3.305146380871875,0,0
2022-09-04,-2.8145997626109356,0,0
2022-09-05,9.768157508457811,0,0
2022-09-06,5.397371209239061,0,0
2022-09-07,-0.6359734842859375,0,0
2022-09-08,6.0103460160984366,0,0
2022-09-09,24.022672071454686,0,0
2022-09-10,39.98425416552813,0,0
2022-09-11,-18.773453854710937,0,0
2022-09-12,33.48029980135938,0,0
2022-09-13,-14.111141724617191,0,0
2022-09-14,5.009938172834374,0,0
2022-09-15,5.8061030598921874,0,0
2022-09-16,52.887283795459375,0,0
2022-09-17,40.91391797949687,0,0
2022-09-18,-11.465443299521873,0,0
2022-09-19,7.964815265135943,0,0
2022-09-20,-13.972332029365624,0,0
2022-09-21,3.269993045181252,0,0
2022-09-22,40.29501818235469,0,0
2022-09-23,22.499805492010935,0,0
2022-09-24,-20.89772211920625,0,0
2022-09-25,12.552289741570311,0,0
2022-09-26,6.09841525058906,0,0
2022-09-27,12.383518859656249,0,0
2022-09-28,-5.905081860596873,0,0
2022-09-29,19.887791884851563,0,0
2022-09-30,5.969320873445309,0,0
2022-10-01,-6.7135333763093765,0,0
2022-10-02,-1.8459027020234373,0,0
2022-10-03,7.0020694174109375,0,0
2022-10-04,14.53806673710156,2,0
2022-10-05,9.741149597454687,0,0
2022-10-06,20.40914523005625,0,0
2022-10-07,64.89656224168594,0,0
2022-10-08,3.0140985971874983,0,0
2022-10-09,21.114000063501567,0,0
2022-10-10,6.553592170010937,0,0
2022-10-11,38.650678663901566,1,0
2022-10-12,-3.3145676196187495,0,0
2022-10-13,26.16293018356719,0,0
2022-10-14,27.645833660610936,0,0
2022-10-15,-5.491789572200002,0,0
2022-10-16,-6.735748211156249,0,0
2022-10-17,5.921534676146873,1,0
2022-10-18,32.969065748021876,0,0
2022-10-19,55.54464716634531,0,1
2022-10-20,23.135361355125,0,4
2022-10-21,-23.637563381303124,0,0
2022-10-22,8.574157951981253,0,0
2022-10-23,-8.036213348196878,0,0
2022-10-24,14.530200295928125,0,0
2022-10-25,-4.567870518585938,2,0
2022-10-26,5.528921386112501,0,1
2022-10-27,27.20086823710781,1,0
2022-10-28,-9.848610719048441,0,0
2022-10-29,-1.98378129714375,0,0
2022-10-30,7.4841157669828124,0,0
2022-10-31,26.226465443292184,1,0
2022-11-01,15.193719075001562,1,0
2022-11-02,33.49573365079375,0,0
2022-11-03,62.276317176925,0,0
2022-11-04,-8.775587335065623,1,0
2022-11-05,15.455697256046882,0,0
2022-11-06,-18.928521349985935,3,0
2022-11-07,13.118228220154691,0,0
2022-11-08,-13.096723776537502,0,0
2022-11-09,18.390797653884377,0,0
2022-11-10,-8.54127545474844,0,0
2022-11-11,12.935519634531246,0,0
2022-11-12,20.23740378378906,0,0
2022-11-13,2.275592732604686,0,0
2022-11-14,11.40936870884219,0,0
2022-11-15,12.567158223664062,0,0
2022-11-16,-3.5429142505984377,0,0
2022-11-17,48.655387557115624,0,0
2022-11-18,17.389793740139062,0,0
2022-11-19,9.58809506301094,0,0
2022-11-20,22.63366421487969,0,0
2022-11-21,-18.190320783464063,0,0
2022-11-22,13.30632150443438,0,0
2022-11-23,-15.70812770224375,0,0
2022-11-24,-1.3063426422249993,0,0
2022-11-25,1.2658370915171853,0,0
2022-11-26,39.31209713437344,0,0
2022-11-27,-6.230768462795318,0,0
2022-11-28,5.830905661878125,0,0
2022-11-29,22.11763627966094,0,0
2022-11-30,1.8022025104296855,0,0
2022-12-01,24.849300827196878,0,0
2022-12-02,3.736141481390625,0,0
2022-12-03,-1.43544330977031,0,0
2022-12-04,-2.4617491045796864,0,0
2022-12-05,23.774760110620313,0,0
2022-12-06,13.984168409940622,0,0
2022-12-07,-8.785252994473439,0,0
2022-12-08,8.235200187051564,0,0
2022-12-09,4.0275447434640625,0,0
2022-12-10,-6.243950412942189,0,0
2022-12-11,6.5804423279078135,0,0
2022-12-12,-2.763676619167188,0,0
2022-12-13,12.40068865138906,0,0
2022-12-14,2.234612385864061,0,0
2022-12-15,54.67600663388906,0,0
2022-12-16,-22.171523100660938,0,0
2022-12-17,0.10284125282500511,0,0
2022-12-18,5.004141063195314,0,0
2022-12-19,-5.436570614634375,0,0
2022-12-20,3.503556129145313,0,0
2022-12-21,-4.155603954195312,0,0
2022-12-22,2.8924089548874994,0,0
2022-12-23,-4.695652497529691,0,0
2022-12-24,2.3799384533156243,0,0
2022-12-25,-2.723484847140625,0,0
2022-12-26,-0.46062562079843783,0,0
2022-12-27,-1.246933461073438,0,0
2022-12-28,0.30966622441093716,0,0
2022-12-29,16.205193681123436,0,0
2022-12-30,8.500129343674999,0,0
2022-12-31,52.735909488620315,0,0
2023-01-01,-10.324326946328128,0,0
2023-01-02,3.1726429100859423,0,0
2023-01-03,2.132823170734376,1,0
2023-01-04,-6.878986349482812,0,0
2023-01-05,0.4877978044843765,0,0
2023-01-06,15.494062181751563,0,0
2023-01-07,18.248486664073436,0,0
2023-01-08,7.958633113068746,0,0
2023-01-09,-0.2948762308921875,0,0
2023-01-10,-7.124891177046873,3,0
2023-01-11,4.583536641053126,0,0
2023-01-12,17.603024352675,1,0
2023-01-13,-4.6474692758093745,0,0
2023-01-14,2.2134186910249998,0,0
2023-01-15,7.3736616539234365,0,0
2023-01-16,-2.750898132596877,0,0
2023-01-17,-3.2062564515765617,0,0
2023-01-18,11.559148170175,0,0
2023-01-19,-1.6178509891218766,0,0
2023-01-20,2.348957260296875,0,0
2023-01-21,-4.664236006931251,0,0
2023-01-22,19.6994249247125,0,0
2023-01-23,15.851010902435934,0,0
2023-01-24,0.4035823959125011,0,0
2023-01-25,17.16252433155469,1,0
2023-01-26,-2.4896449842,0,0
2023-01-27,14.986918801429688,1,0
2023-01-28,-1.178806558523437,1,0
2023-01-29,8.647630134870314,0,0
2023-01-30,22.31667942365625,0,0
2023-01-31,4.358352382753123,0,0
2023-02-01,-0.3407961582593746,0,0
2023-02-02,3.2686242340484384,0,0
2023-02-03,-9.232245952960938,0,0
2023-02-04,8.134101895295313,0,0
2023-02-05,-6.258581675760938,1,0
2023-02-06,3.0015370351562503,0,0
2023-02-07,11.256605237292186,0,0
2023-02-08,16.616922160503123,0,0
2023-02-09,-5.418075761360939,0,0
2023-02-10,-4.954907239246873,0,0
2023-02-11,11.450048456723438,0,0
2023-02-12,18.269755370796872,0,0
2023-02-13,28.253745694957814,0,0
2023-02-14,31.606958739407816,0,0
2023-02-15,-3.535147993379688,0,0
2023-02-16,98.07319070465,0,0
2023-02-17,-35.72889946266563,0,0
2023-02-18,58.226935798320326,0,0
2023-02-19,-30.23661664596719,0,0
2023-02-20,36.82718880611719,0,0
2023-02-21,22.91135480032031,0,0
2023-02-22,-19.44263791082969,0,0
2023-02-23,-7.831751095706245,0,0
2023-02-24,38.14740351229375,0,0
2023-02-25,28.42346197534843,0,0
2023-02-26,-15.974978340349999,0,0
2023-02-27,-2.4206103434890593,0,3
2023-02-28,8.571162441724999,0,0
2023-03-01,23.228333870896872,0,1
2023-03-02,-4.205578563781252,0,0
2023-03-03,-4.596381981235934,0,0
2023-03-04,27.54817411585781,0,0
2023-03-05,-11.893705046685941,0,0
2023-03-06,5.876628422987501,0,0
2023-03-07,10.43439038846875,0,0
2023-03-08,-8.133621127854688,0,0
2023-03-09,9.482699319282812,0,0
2023-03-10,2.2060508231671854,0,0
2023-03-11,-0.542558710634375,0,0
2023-03-12,57.93800236755938,0,0
2023-03-13,-3.6532069796921895,0,0
2023-03-14,-7.508867380148434,0,0
2023-03-15,16.538288594945314,0,0
2023-03-16,-9.322646032453125,0,0
2023-03-17,10.322042743301564,0,0
2023-03-18,14.772523137603125,0,0
2023-03-19,-5.796423220420312,0,0
2023-03-20,17.63627549562031,0,0
2023-03-21,10.226694593303122,0,0
2023-03-22,-6.540761436282812,0,0
2023-03-23,22.211093101464066,0,0
2023-03-24,-7.590694851115627,0,0
2023-03-25,25.0195235640375,0,0
2023-03-26,-2.618963448581253,0,0
2023-03-27,-7.284267803179686,0,0
2023-03-28,-6.339663499785937,0,0
2023-03-29,-2.0631867471625007,0,0
2023-03-30,37.64269955755156,0,0
2023-03-31,28.57305541263437,0,0
2023-04-01,-11.820883831328125,0,0
2023-04-02,-6.037587005162498,0,0
2023-04-03,-0.8952480591203118,0,0
2023-04-04,-3.8392105840906243,0,0
2023-04-05,16.939711600301564,0,0
2023-04-06,0.9542295052187502,0,0
2023-04-07,7.659902977393749,0,0
2023-04-08,8.47641037028281,0,0
2023-04-09,-5.083591056370313,0,0
