,mui/material-ui,ant-design/ant-design,twbs/bootstrap
2015-11-28,5.218537447973437,8,1
2015-11-29,-0.03181991684374985,4,1
2015-11-30,5.214567670743751,12,35
2015-12-01,1.4142664165578127,2,7
2015-12-02,7.104314018896875,13,2
2015-12-03,8.775090663110937,12,5
2015-12-04,9.507700174117186,13,8
2015-12-05,-0.6644901391656255,6,19
2015-12-06,6.57547796575,9,9
2015-12-07,10.692202878845313,10,24
2015-12-08,10.978094836696876,12,78
2015-12-09,-3.3137156221875,8,12
2015-12-10,7.003387237432813,13,4
2015-12-11,-0.1439605140281266,8,6
2015-12-12,-4.5526792860078125,5,5
2015-12-13,7.828025657167188,3,6
2015-12-14,6.821770448684374,5,1
2015-12-15,3.979139713692187,14,1
2015-12-16,13.282244235246875,24,2
2015-12-17,8.695655485484373,16,6
2015-12-18,-2.5488333423484377,10,1
2015-12-19,1.3573828331156257,2,0
2015-12-20,0.9932680131062508,1,3
2015-12-21,-2.394051473903125,4,9
2015-12-22,7.029352462003125,9,3
2015-12-23,-0.7102710064484388,15,8
2015-12-24,0.6764516541265619,22,26
2015-12-25,6.115573767312499,29,25
2015-12-26,6.976289066949999,1,9
2015-12-27,-5.899876380504688,22,4
2015-12-28,6.262820618028126,33,0
2015-12-29,9.568125383323437,18,4
2015-12-30,15.649262694629687,19,2
2015-12-31,0.4814608768609361,17,4
2016-01-01,-2.120706237492186,34,5
2016-01-02,2.857071231179688,9,1
2016-01-03,2.644459003984375,2,0
2016-01-04,2.747481002456251,7,20
2016-01-05,6.865513741609375,6,4
2016-01-06,12.619705348685937,15,58
2016-01-07,-0.8404946041031263,21,22
2016-01-08,1.5933024724718754,8,3
2016-01-09,9.356665193843751,4,13
2016-01-10,0.5314336097109376,7,3
2016-01-11,17.9963056700125,25,16
2016-01-12,1.6029332875124993,15,0
2016-01-13,3.7181774917000006,29,7
2016-01-14,5.1423325826593755,32,10
2016-01-15,-0.9616317130484369,19,6
2016-01-16,4.9194769537625005,4,4
2016-01-17,1.295690052653125,7,16
2016-01-18,10.084634647382813,7,14
2016-01-19,-1.958566893237501,27,7
2016-01-20,6.3475097337249995,23,4
2016-01-21,1.4068450937687498,14,11
2016-01-22,2.3444493195031253,15,0
2016-01-23,7.647002699364062,10,6
2016-01-24,-0.6701512670515628,3,8
2016-01-25,8.961624165314063,15,5
2016-01-26,3.081629233387499,29,5
2016-01-27,10.68679640268125,17,3
2016-01-28,6.779735579415625,19,0
2016-01-29,-1.3649205954187504,4,1
2016-01-30,1.8739807262625012,10,0
2016-01-31,-4.7622053413156245,0,1
2016-02-01,9.565763119879687,30,0
2016-02-02,-2.0970631641156263,17,0
2016-02-03,13.825736705834375,14,2
2016-02-04,6.27551203890625,1,15
2016-02-05,14.332150657307812,1,5
2016-02-06,4.822159481648438,1,61
2016-02-07,9.971487886995313,0,43
2016-02-08,34.854648468621875,0,28
2016-02-09,-1.4020238511859375,0,29
2016-02-10,12.880962758410938,0,0
2016-02-11,13.4109133877875,3,6
2016-02-12,11.253454317090624,0,0
2016-02-13,-5.873324797853124,0,0
2016-02-14,2.0047178936437504,2,5
2016-02-15,1.791962701710938,1,2
2016-02-16,-2.3766676846265646,4,33
2016-02-17,3.636517202007812,12,49
2016-02-18,-1.3714146133640632,10,6
2016-02-19,8.217814920259375,13,15
2016-02-20,-0.4235113731906264,4,0
2016-02-21,8.371836516307813,8,0
2016-02-22,7.93141747721875,26,0
2016-02-23,3.117008123035937,15,9
2016-02-24,12.972425837596875,16,1
2016-02-25,-6.527220244551563,15,3
2016-02-26,14.653933283845314,7,2
2016-02-27,4.845001244634375,1,10
2016-02-28,14.475407677381249,0,11
2016-02-29,-4.132699021098439,5,1
2016-03-01,3.6571234520062506,6,1
2016-03-02,14.612436854585937,25,1
2016-03-03,3.4992380478765615,15,4
2016-03-04,-3.1535792149531243,12,4
2016-03-05,3.612024504989064,7,2
2016-03-06,0.2335766168749993,5,3
2016-03-07,7.332756825381249,17,15
2016-03-08,4.968676992035937,10,0
2016-03-09,-1.9741663745515625,23,0
2016-03-10,7.984367678095312,81,4
2016-03-11,-1.736815643340626,23,6
2016-03-12,8.331219889146876,2,0
2016-03-13,0.5684247241968752,8,1
2016-03-14,-2.2059998084375003,30,7
2016-03-15,1.3589514419171875,23,2
2016-03-16,7.333243695535937,19,7
2016-03-17,8.723765836128123,9,1
2016-03-18,1.3472187846328119,14,0
2016-03-19,-1.4798518021046867,2,2
2016-03-20,-3.940246637867187,5,0
2016-03-21,2.7538047268640624,13,0
2016-03-22,5.031026600823437,19,5
2016-03-23,-1.9780079097765628,20,0
2016-03-24,11.449409316914062,11,7
2016-03-25,3.2967142797203106,33,0
2016-03-26,-3.151911864384375,1,0
2016-03-27,0.015334514575000568,3,2
2016-03-28,4.39741757831875,30,0
2016-03-29,19.410850501171875,29,0
2016-03-30,-4.7200846727890635,47,2
2016-03-31,1.1732216656062517,25,2
2016-04-01,4.5745837000656255,25,0
2016-04-02,4.85940537885,0,3
2016-04-03,-3.5200577613765622,4,0
2016-04-04,-2.2883137305124994,2,3
2016-04-05,1.6741879966921873,25,1
2016-04-06,-1.768869898239064,30,7
2016-04-07,0.1437757235828121,31,2
2016-04-08,4.404378957724999,12,0
2016-04-09,1.2796043572124995,4,7
2016-04-10,3.549743203248437,10,5
2016-04-11,8.033286460390624,20,9
2016-04-12,8.38943099926875,18,2
2016-04-13,1.1064192209546881,29,1
2016-04-14,3.2728339078031254,19,3
2016-04-15,6.219187060735938,21,1
2016-04-16,-0.7434766470593752,4,0
2016-04-17,-0.31334122645937423,5,6
2016-04-18,1.4303830727250002,13,1
2016-04-19,1.4373955399312495,9,1
2016-04-20,1.5345020702359369,9,0
2016-04-21,5.672779683114062,11,4
2016-04-22,2.6107745494953125,10,0
2016-04-23,-1.1631347590343752,2,4
2016-04-24,0.0590517131109376,3,2
2016-04-25,-1.4841783644765623,14,1
2016-04-26,0.312972331990625,9,0
2016-04-27,4.336355968757813,24,0
2016-04-28,7.239969598757812,15,2
2016-04-29,-2.2916742708046876,17,0
2016-04-30,6.522852604795313,1,0
2016-05-01,1.9717177733234372,0,0
2016-05-02,3.4021541112546876,0,0
2016-05-03,7.122745821035938,5,0
2016-05-04,5.7952078857359375,3,0
2016-05-05,-0.7385188395593749,15,0
2016-05-06,7.743331042946876,14,1
2016-05-07,10.092782545390625,8,0
2016-05-08,3.4270227926437498,8,32
2016-05-09,-3.828036673439062,17,17
2016-05-10,-0.29480824550624973,30,3
2016-05-11,-0.7634051008015628,33,20
2016-05-12,1.8859703512671873,12,20
2016-05-13,1.6708075356109373,12,8
2016-05-14,-2.271154284851563,3,3
2016-05-15,0.9427304742062494,15,2
2016-05-16,-2.1344470173968757,26,4
2016-05-17,2.9333668716421872,11,1
2016-05-18,-0.8447969905109378,22,1
2016-05-19,3.8166377655218753,18,1
2016-05-20,2.829638195223437,9,3
2016-05-21,0.5187494887578121,6,0
2016-05-22,2.9777908958203128,1,2
2016-05-23,-2.4973697635296874,23,0
2016-05-24,1.807226052801563,8,0
2016-05-25,3.3345427966875,7,0
2016-05-26,0.613625699053125,24,6
2016-05-27,4.990302796689063,44,0
2016-05-28,-0.15356428374218822,5,2
2016-05-29,-1.3138068352109373,0,0
2016-05-30,-1.4905651610265622,1,2
2016-05-31,10.105008550085937,5,22
2016-06-01,2.099711643453124,11,0
2016-06-02,-1.4242949322765623,24,2
2016-06-03,1.767689029789063,15,4
2016-06-04,4.559172559192188,0,15
2016-06-05,-1.3685690666765629,0,9
2016-06-06,1.8556370560359383,11,0
2016-06-07,-1.4083890994828123,2,0
2016-06-08,3.4260322480781245,2,2
2016-06-09,4.492917406345312,2,1
2016-06-10,-2.2566395454281256,6,1
2016-06-11,3.2385201652218756,7,0
2016-06-12,3.4514585822093746,9,0
2016-06-13,-1.0401860336609379,14,6
2016-06-14,3.9982604702218754,7,0
2016-06-15,0.07450447405312488,21,0
2016-06-16,0.7124749741890621,16,1
2016-06-17,-0.14506216977343733,7,0
2016-06-18,0.2606523468546875,3,0
2016-06-19,-0.5405813645609374,8,0
2016-06-20,-1.1794253392578127,6,6
2016-06-21,0.3096741070718749,9,0
2016-06-22,-0.7484070358093753,15,2
2016-06-23,-0.4371671759437502,15,0
2016-06-24,1.7379230875046874,13,2
2016-06-25,0.2261384167703122,1,0
2016-06-26,4.382402216253125,5,3
2016-06-27,5.20967559426875,17,3
2016-06-28,6.202634313017187,14,6
2016-06-29,-3.8479797167656247,6,7
2016-06-30,-1.6521778882328118,1,0
2016-07-01,1.9735658400000002,3,0
2016-07-02,1.36338073021875,0,0
2016-07-03,7.21672180051875,0,0
2016-07-04,5.371304324189063,15,2
2016-07-05,-1.2936570472734372,8,1
2016-07-06,-0.8281225935203125,10,2
2016-07-07,-0.09321655659531203,19,0
2016-07-08,-0.7441591587499996,16,4
2016-07-09,11.669000515953124,19,1
2016-07-10,14.237990633754688,6,1
2016-07-11,-1.6883642418390634,12,0
2016-07-12,-5.036677716235937,7,7
2016-07-13,3.4333101081078135,9,1
2016-07-14,-1.4401498332296878,1,2
2016-07-15,-2.4161884962468747,9,0
2016-07-16,-0.47714598948124953,3,2
2016-07-17,2.6201708925640617,5,2
2016-07-18,0.8443678669265613,10,0
2016-07-19,1.068029172982812,8,1
2016-07-20,-1.7349683468968748,4,5
2016-07-21,0.18295490190624997,29,1
2016-07-22,14.145596724571876,4,0
2016-07-23,-0.9538958002156255,2,0
2016-07-24,4.914790850734375,13,8
2016-07-25,-3.9564671890453122,22,3
2016-07-26,-1.8689933744781246,19,11
2016-07-27,0.8058849975046876,8,14
2016-07-28,0.5508985490515625,1,8
2016-07-29,-1.441121273015625,16,0
2016-07-30,-0.8428101597171879,5,3
2016-07-31,-0.6182412555546879,3,0
2016-08-01,6.67888711294375,9,0
2016-08-02,3.685330469137499,11,9
2016-08-03,-2.6194762724999996,19,2
2016-08-04,-1.1161679810312495,13,3
2016-08-05,-0.697057759996875,7,0
2016-08-06,5.523816423534375,4,1
