,nim-lang/Nim,rust-lang/rust,golang/go
2015-02-17,4,86,26.160664512826568
2015-02-18,14,123,9.186814522901564
2015-02-19,5,36,16.867393269439063
2015-02-20,19,17,17.35749112544375
2015-02-21,13,53,3.096165351857814
2015-02-22,4,72,-0.6760757513781228
2015-02-23,3,64,27.460743290078128
2015-02-24,17,105,10.227845969481251
2015-02-25,7,32,33.768245592259376
2015-02-26,4,31,20.579023497989063
2015-02-27,10,34,5.82639882366875
2015-02-28,10,41,6.193445602901564
2015-03-01,8,43,15.87411102633438
2015-03-02,1,32,23.36653916566563
2015-03-03,13,76,24.324589883173438
2015-03-04,13,31,17.576886433687502
2015-03-05,21,55,24.91441311861719
2015-03-06,11,59,8.208707659712502
2015-03-07,14,15,-2.3770036834078105
2015-03-08,13,38,0.36564955139687916
2015-03-09,9,35,5.020922991792194
2015-03-10,10,33,9.040354247343755
2015-03-11,12,24,8.825772891025004
2015-03-12,30,33,14.878059890296877
2015-03-13,10,29,6.384151354403126
2015-03-14,10,18,4.9812977374015635
2015-03-15,5,42,4.491290387914064
2015-03-16,19,30,23.77951047032969
2015-03-17,20,53,20.959063080731248
2015-03-18,4,37,5.251981343524999
2015-03-19,1,57,11.31351585588125
2015-03-20,1,41,24.1982088227875
2015-03-21,7,10,-2.1233441333031235
2015-03-22,16,23,-3.177446978234373
2015-03-23,8,96,10.844239573603128
2015-03-24,8,65,24.077668112592193
2015-03-25,9,24,5.435798358675001
2015-03-26,9,44,7.525553512695313
2015-03-27,13,79,11.83426474690625
2015-03-28,3,26,7.525418108773439
2015-03-29,2,34,-2.1652562225531233
2015-03-30,7,37,14.06425605364219
2015-03-31,1,75,8.998740257046876
2015-04-01,13,95,12.959212615610939
2015-04-02,2,34,17.564140255123437
2015-04-03,14,37,15.99085570021875
2015-04-04,6,42,0.7220772556203121
2015-04-05,7,18,-2.975421127460936
2015-04-06,11,21,10.075820519089065
2015-04-07,5,43,21.400589834214067
2015-04-08,16,68,33.9312497007375
2015-04-09,28,38,13.947329140068748
2015-04-10,17,57,18.735049798596876
2015-04-11,16,45,5.504488355182812
2015-04-12,7,21,10.704260234203128
2015-04-13,7,36,27.804306582320315
2015-04-14,9,86,7.112040058812502
2015-04-15,6,49,17.203184049693753
2015-04-16,0,31,30.712847669543752
2015-04-17,8,75,23.214995245821875
2015-04-18,5,35,2.2515740906562502
2015-04-19,4,22,-2.834506497784373
2015-04-20,10,35,12.679564984370318
2015-04-21,16,99,26.98747086921094
2015-04-22,19,30,16.34248988214688
2015-04-23,4,45,5.6487028406890625
2015-04-24,24,63,17.68316347564688
2015-04-25,7,50,-3.9359808730124985
2015-04-26,14,25,8.071445764281254
2015-04-27,6,51,20.965896173645316
2015-04-28,8,31,19.64128117792813
2015-04-29,5,97,27.011426200940626
2015-04-30,6,70,15.910133501292187
2015-05-01,1,44,15.4555662210375
2015-05-02,17,36,-0.34346809798906186
2015-05-03,5,23,2.2477359724437536
2015-05-04,12,43,8.910401694292192
2015-05-05,4,52,16.589558999729693
2015-05-06,3,58,36.7714612217625
2015-05-07,17,56,14.425219192637499
2015-05-08,9,43,0.3623056487562497
2015-05-09,0,37,-0.8403008853687486
2015-05-10,1,54,-0.786721295832808
2015-05-11,2,54,25.90353200422657
2015-05-12,3,63,14.635343941096878
2015-05-13,15,66,11.60091570050625
2015-05-14,6,52,16.785107169390624
2015-05-15,5,53,24.37638075769844
2015-05-16,15,39,-1.438247395098438
2015-05-17,12,40,-0.41014004676249805
2015-05-18,4,33,14.39668458386094
2015-05-19,8,84,12.40725285174063
2015-05-20,4,36,4.128597029196877
2015-05-21,1,35,7.941708309817189
2015-05-22,0,21,12.974705794846876
2015-05-23,4,34,-0.46530255320781055
2015-05-24,9,26,-2.2955432768546857
2015-05-25,19,34,0.5912931145593772
2015-05-26,36,35,6.735962631126565
2015-05-27,2,30,11.260739291139064
2015-05-28,15,41,13.69109874655
2015-05-29,1,41,5.156247559040624
2015-05-30,4,20,2.6332050251046875
2015-05-31,4,22,0.09704289537812572
2015-06-01,5,28,6.65420219989219
2015-06-02,10,34,13.265339641468751
2015-06-03,3,26,32.402599039553124
2015-06-04,38,30,17.00071712050937
2015-06-05,11,25,24.18312877628281
2015-06-06,11,30,-0.6190921509500011
2015-06-07,34,20,0.3605453721343772
2015-06-08,3,44,4.182528103789066
2015-06-09,13,58,11.30329890955313
2015-06-10,25,40,3.711742590728128
2015-06-11,11,36,11.220632826414064
2015-06-12,4,35,10.784905521148438
2015-06-13,5,25,0.798035385506251
2015-06-14,10,18,12.772810838879689
2015-06-15,26,35,14.176716186507813
2015-06-16,10,19,14.648071063746876
2015-06-17,8,52,21.24454310127969
2015-06-18,29,51,20.306953450887498
2015-06-19,11,36,14.868278102529688
2015-06-20,7,37,-2.9767550402218745
2015-06-21,7,28,-1.1651808438156226
2015-06-22,3,28,10.61788958337188
2015-06-23,10,44,5.9194502956953166
2015-06-24,13,40,10.172937153857816
2015-06-25,22,36,10.919971672712501
2015-06-26,15,25,30.760276911210937
2015-06-27,3,21,1.7541707587890611
2015-06-28,2,9,-1.4230704817499995
2015-06-29,11,32,33.718596755146876
2015-06-30,12,57,12.770205296975
2015-07-01,24,37,2.3066068736421883
2015-07-02,22,28,5.507059835473438
2015-07-03,16,26,-1.2165447251859343
2015-07-04,6,28,-2.3035144767843714
2015-07-05,5,35,5.370201980168753
2015-07-06,7,35,0.23000236621719017
2015-07-07,1,29,9.645546656365626
2015-07-08,7,46,-1.0924358118249993
2015-07-09,16,32,6.859037671993751
2015-07-10,4,27,7.520263572607813
2015-07-11,7,27,7.265118613645313
2015-07-12,5,32,7.148275646178124
2015-07-13,5,38,17.023135528890624
2015-07-14,4,39,9.910482234967187
2015-07-15,3,11,53.01904780550625
2015-07-16,2,47,7.633323376589059
2015-07-17,5,37,7.768615014589062
2015-07-18,4,33,4.482562233821875
2015-07-19,0,24,-2.7907437437140574
2015-07-20,1,52,9.368433618785943
2015-07-21,7,46,20.849457878629693
2015-07-22,4,63,22.533376305114064
2015-07-23,11,45,21.72976453190781
2015-07-24,5,60,3.260396649003125
2015-07-25,1,34,-3.937177135992187
2015-07-26,11,35,1.5164727536421907
2015-07-27,0,32,43.81628960916094
2015-07-28,2,52,27.854043593776563
2015-07-29,3,53,14.28561937094375
2015-07-30,3,32,25.098445176465624
2015-07-31,12,31,9.386101263857814
2015-08-01,8,16,-5.402927385610934
2015-08-02,29,21,-0.31079903282343313
2015-08-03,13,20,7.268919045437506
2015-08-04,9,40,23.907455006137504
2015-08-05,4,37,18.153972132065626
2015-08-06,4,41,15.0970201567
2015-08-07,8,23,0.29003200326093737
2015-08-08,2,16,-3.2274984743640607
2015-08-09,13,21,-2.0046726043249965
2015-08-10,1,27,3.578548510953129
2015-08-11,0,66,10.35121672598594
2015-08-12,5,109,6.633688009468751
2015-08-13,3,78,3.6829757946703134
2015-08-14,9,28,0.10967915011093798
2015-08-15,3,36,2.7291476342031262
2015-08-16,6,40,-0.1481678251796863
2015-08-17,1,81,5.180561618750001
2015-08-18,3,42,8.803550467421875
2015-08-19,0,39,8.250987139882813
2015-08-20,4,26,1.0140832499281247
2015-08-21,16,29,17.617073256582813
2015-08-22,1,49,2.2496079612531243
2015-08-23,6,25,0.04657077161562562
2015-08-24,3,42,14.568998974340627
2015-08-25,12,67,14.418196431870314
2015-08-26,4,44,11.816970004628125
2015-08-27,0,44,7.694060268234375
2015-08-28,6,28,15.98838274434375
2015-08-29,0,23,9.279582488845314
2015-08-30,6,29,2.5073783942390633
2015-08-31,3,37,13.342077008789065
2015-09-01,2,51,9.633714512928126
2015-09-02,1,41,4.625938706909377
2015-09-03,10,60,13.16709316540469
2015-09-04,19,66,17.629078877539065
2015-09-05,13,31,7.928144048557813
2015-09-06,11,49,1.4630616051140635
2015-09-07,11,27,9.386765736439065
2015-09-08,13,30,15.088219225284377
2015-09-09,5,29,21.37298677022188
2015-09-10,15,43,20.411653510407813
2015-09-11,8,32,7.9222706502125
2015-09-12,13,19,2.7629233685968764
2015-09-13,4,15,-1.3087722906921853
2015-09-14,16,40,9.676350374490628
2015-09-15,6,32,14.153417886132814
