,JetBrains/kotlin,apple/swift,rust-lang/rust
2015-02-22,-3.5287248682906203,4,72
2015-02-23,-3.227561353749994,10,64
2015-02-24,5.4905614831718825,27,105
2015-02-25,7.133808341192193,16,32
2015-02-26,178.39750480177344,30,31
2015-02-27,-9.806797682757825,57,34
2015-02-28,-10.232778258462506,14,41
2015-03-01,-6.267079700559377,17,43
2015-03-02,3.690656734448452,31,32
2015-03-03,24.847474702464073,31,76
2015-03-04,28.009024770875005,44,31
2015-03-05,26.764546903306254,20,55
2015-03-06,84.1514098563125,27,59
2015-03-07,-14.04302193916094,19,15
2015-03-08,-6.468195375359374,20,38
2015-03-09,-4.342942432499997,33,35
2015-03-10,21.70530837962501,56,33
2015-03-11,91.84789300475938,36,24
2015-03-12,37.018019811426555,70,33
2015-03-13,22.290996316246872,39,29
2015-03-14,-9.096908283659378,27,18
2015-03-15,-5.234875683306241,30,42
2015-03-16,43.96049993750001,23,30
2015-03-17,30.064079881250006,39,53
2015-03-18,71.46947101335938,38,37
2015-03-19,-5.255070163414066,49,57
2015-03-20,19.825631218232814,35,41
2015-03-21,2.2317000219218786,15,10
2015-03-22,-5.691436095487491,19,23
2015-03-23,25.246738939448445,36,96
2015-03-24,24.165316665214068,44,65
2015-03-25,17.277573383681254,49,24
2015-03-26,8.720425142384375,46,44
2015-03-27,13.775089173000003,39,79
2015-03-28,-4.7923012972249985,29,26
2015-03-29,-2.9744518636624955,19,34
2015-03-30,31.96119440839063,24,37
2015-03-31,36.03948098504688,35,75
2015-04-01,38.06948673848906,49,95
2015-04-02,21.78791123029687,61,34
2015-04-03,36.548097615153125,35,37
2015-04-04,-1.735412735335938,30,42
2015-04-05,-4.732685873182808,31,18
2015-04-06,17.069043065000006,19,21
2015-04-07,82.89039274871875,51,43
2015-04-08,5.800786973887497,36,68
2015-04-09,32.821153772823436,41,38
2015-04-10,6.886716272914063,28,57
2015-04-11,-6.8785409850156185,11,45
2015-04-12,-4.4027226614406185,6,21
2015-04-13,26.94715099798282,17,36
2015-04-14,9.586118329135942,25,86
2015-04-15,19.134415506370317,36,49
2015-04-16,83.49323759630624,42,31
2015-04-17,6.251645680712496,51,75
2015-04-18,-3.779885962223438,10,35
2015-04-19,-5.013393265574999,12,22
2015-04-20,8.55099442500001,38,35
2015-04-21,22.110341115781257,24,99
2015-04-22,41.65409040618751,74,30
2015-04-23,38.14365550833594,44,45
2015-04-24,19.990563098246874,37,63
2015-04-25,-8.004228294979688,9,50
2015-04-26,-4.353569747709371,53,25
2015-04-27,38.95660565985626,63,51
2015-04-28,14.437546553812503,44,31
2015-04-29,37.066195582412504,53,97
2015-04-30,-1.002089267668751,50,70
2015-05-01,0.7420693408421908,41,44
2015-05-02,28.084855705893755,31,36
2015-05-03,-5.692810498542183,10,23
2015-05-04,-3.1909952549999963,34,43
2015-05-05,1.6504044445937538,47,52
2015-05-06,4.719250093912506,40,58
2015-05-07,25.85982268832344,69,56
2015-05-08,46.85512457234531,41,43
2015-05-09,-6.113350125845317,36,37
2015-05-10,-3.7586836317156256,15,54
2015-05-11,1.4887214188500022,39,54
2015-05-12,12.929934627500005,45,63
2015-05-13,128.9929177741875,41,66
2015-05-14,34.91242351624687,45,52
2015-05-15,10.64420474656093,57,53
2015-05-16,15.579349968946872,14,39
2015-05-17,-0.41975909234843023,20,40
2015-05-18,26.00876017496407,43,33
2015-05-19,16.504360654187508,58,84
2015-05-20,39.74516361462188,52,36
2015-05-21,42.49337004389844,31,35
2015-05-22,5.039596488225001,33,21
2015-05-23,-7.313788332406247,37,34
2015-05-24,2.4977450962828183,22,26
2015-05-25,20.054658352476572,9,34
2015-05-26,91.8580888657125,29,35
2015-05-27,108.058400832725,40,30
2015-05-28,8.267614922403116,32,41
2015-05-29,7.411985263998433,30,41
2015-05-30,-5.736531927618746,13,20
2015-05-31,-5.660913064324985,18,22
2015-06-01,33.03204363639064,15,28
2015-06-02,40.23547422112345,37,34
2015-06-03,30.229104592871877,25,26
2015-06-04,33.136645880373436,21,30
2015-06-05,9.181580666729687,11,25
2015-06-06,-6.054908576282809,10,30
2015-06-07,-4.498104474031244,4,20
2015-06-08,30.783841719340632,12,44
2015-06-09,8.054919582870317,5,58
2015-06-10,23.954969441384378,6,40
2015-06-11,51.9718986314,0,36
2015-06-12,9.822141197640624,6,35
2015-06-13,-2.7277868025921883,2,25
2015-06-14,-4.349501936198435,3,18
2015-06-15,51.04283654996407,19,35
2015-06-16,10.296308247468753,16,19
2015-06-17,41.87650046530938,57,52
2015-06-18,20.497955367043748,26,51
2015-06-19,14.249267842801565,25,36
2015-06-20,-6.828535679381248,10,37
2015-06-21,-4.007001625245307,2,28
2015-06-22,5.130612267356256,19,28
2015-06-23,53.929887214656254,23,44
2015-06-24,15.045468046278126,63,40
2015-06-25,39.68526016335312,64,36
2015-06-26,-1.349487316678129,33,25
2015-06-27,7.813733890114065,19,21
2015-06-28,-4.609963105790621,8,9
2015-06-29,51.05535546750001,19,32
2015-06-30,11.331878522125,25,57
2015-07-01,9.815377999071877,41,37
2015-07-02,4.495232341092189,35,28
2015-07-03,25.740646956704694,7,26
2015-07-04,0.23356454098750312,3,28
2015-07-05,-3.7657469619546844,0,35
2015-07-06,26.452184082032815,12,35
2015-07-07,28.209896168406253,21,29
2015-07-08,10.8430672507625,49,46
2015-07-09,61.07333095606719,40,32
2015-07-10,50.453439766768746,48,27
2015-07-11,-10.041348343328128,25,27
2015-07-12,-6.255189066671873,8,32
2015-07-13,2.8008335310343817,44,38
2015-07-14,8.100717233796885,22,39
2015-07-15,19.880725785692192,36,11
2015-07-16,88.88265509254845,48,47
2015-07-17,29.580289560357805,51,37
2015-07-18,-10.61428399455938,28,33
2015-07-19,-0.8639345526718749,13,24
2015-07-20,4.729924123714071,27,52
2015-07-21,83.97620965389063,50,46
2015-07-22,16.29850689106094,41,63
2015-07-23,20.95414978469375,38,45
2015-07-24,34.398524623168754,40,60
2015-07-25,-9.668522097534371,36,34
2015-07-26,-5.3135024002593685,30,35
2015-07-27,9.397414068671882,31,32
2015-07-28,42.855119300179695,31,52
2015-07-29,37.39889466180156,28,53
2015-07-30,21.1087107874,39,32
2015-07-31,20.367641299775,60,31
2015-08-01,-7.276558285749998,31,16
2015-08-02,-4.334556571545306,12,21
2015-08-03,25.094038611250006,25,20
2015-08-04,16.89986514454688,39,40
2015-08-05,2.63575849904844,16,37
2015-08-06,19.885332607607815,23,41
2015-08-07,46.058828750414065,17,23
2015-08-08,-6.833722340515626,11,16
2015-08-09,-3.2025727210062485,1,21
2015-08-10,38.17647823,22,27
2015-08-11,22.768640318062502,19,66
2015-08-12,2.5335746226500007,28,109
2015-08-13,4.390888142584376,40,78
2015-08-14,10.129449896087504,17,28
2015-08-15,2.964688616590629,3,36
2015-08-16,-3.228494251098434,6,40
2015-08-17,10.100479675698441,17,81
2015-08-18,32.32529926007344,36,42
2015-08-19,42.749592589823436,30,39
2015-08-20,-0.4436102319328157,16,26
2015-08-21,10.485399675035936,25,29
2015-08-22,-4.386790428792186,16,49
2015-08-23,7.227107473387506,6,25
2015-08-24,39.00167173974844,15,42
2015-08-25,17.7923695250625,19,67
2015-08-26,23.122940056521877,44,44
2015-08-27,33.58805007524219,35,44
2015-08-28,43.34547894341563,14,28
2015-08-29,-0.23324028798593943,11,23
2015-08-30,-6.11073877553906,12,29
2015-08-31,76.97010757734375,3,37
2015-09-01,19.811237755484377,20,51
2015-09-02,28.816494239865627,30,41
2015-09-03,52.757385224184375,31,60
2015-09-04,42.22230163458282,21,66
2015-09-05,-12.142775581484372,20,31
2015-09-06,-0.062373558973432,11,49
2015-09-07,144.48528704342658,17,27
2015-09-08,133.95089208698437,37,30
2015-09-09,23.66566550860468,32,29
2015-09-10,33.77284433429218,39,43
2015-09-11,18.51085634916563,35,32
2015-09-12,-3.9449268475718586,11,19
2015-09-13,-9.040821035690609,0,15
2015-09-14,19.843508708890642,21,40
2015-09-15,13.5724284411547,29,32
2015-09-16,9.83399321196876,34,25
2015-09-17,-0.5327444182640573,28,56
2015-09-18,84.96000020517657,34,25
2015-09-19,-2.468457512415627,7,52
2015-09-20,-6.5586045026640605,10,44
2015-09-21,49.961772587875004,28,29
2015-09-22,29.66011615354219,29,30
2015-09-23,36.43371623768594,21,19
2015-09-24,18.510963569928123,21,47
2015-09-25,161.66183869750938,35,32
2015-09-26,-20.199795739856256,11,44
2015-09-27,-8.73461036783906,4,31
2015-09-28,11.286390504676566,22,15
2015-09-29,35.41356607715627,32,27
2015-09-30,19.293440887215635,25,62
2015-10-01,79.23138289793125,35,53
2015-10-02,15.670448733945312,18,54
2015-10-03,40.09533973633751,8,23
2015-10-04,-9.980533633390625,8,11
2015-10-05,20.54206483963126,14,25
2015-10-06,18.65262919384532,25,37
2015-10-07,115.53972005089533,25,47
2015-10-08,17.887483368501556,32,60
2015-10-09,63.54422720608281,45,32
2015-10-10,-6.271128197381252,17,19
2015-10-11,38.604465730125014,19,19
2015-10-12,22.834232020885942,17,29
2015-10-13,35.86655795350626,31,53
2015-10-14,72.79042426687344,22,41
2015-10-15,45.640284264393756,11,46
2015-10-16,82.00334215503281,18,31
