,twbs/bootstrap,mui/material-ui,ant-design/ant-design
2017-07-21,0,0.3735873535999996,5
2017-07-22,0,4.7434288127999995,10
2017-07-23,0,4.0813119488,2
2017-07-24,0,6.834239999999999,10
2017-07-25,0,-0.9445504000000007,10
2017-07-26,0,1.0841139199999994,2
2017-07-27,2,1.195946496,5
2017-07-28,3,0.31959080959999997,6
2017-07-29,0,12.6161900544,7
2017-07-30,8,-0.6525564927999996,10
2017-07-31,4,0.6522515455999995,8
2017-08-01,0,6.0447466496,9
2017-08-02,0,3.2414618624000004,6
2017-08-03,0,1.3979564031999994,7
2017-08-04,8,-0.24183582720000008,13
2017-08-05,0,3.2821480447999996,2
2017-08-06,0,-2.0963212287999995,5
2017-08-07,5,4.7844393984,29
2017-08-08,6,1.0520982528,10
2017-08-09,8,2.3651427328,12
2017-08-10,1,2.2496744448,10
2017-08-11,78,2.2660356096000003,20
2017-08-12,4,3.2706975743999998,5
2017-08-13,19,-1.9424580608,1
2017-08-14,8,-1.0537374720000006,10
2017-08-15,23,4.304634368,18
2017-08-16,2,3.4624546816000006,15
2017-08-17,5,0.22793902080000006,14
2017-08-18,4,13.6827208704,11
2017-08-19,1,0.23993815040000088,4
2017-08-20,16,3.4865040383999992,2
2017-08-21,4,-2.5993707520000005,8
2017-08-22,11,-0.41384960000000093,3
2017-08-23,3,4.7971302399999995,14
2017-08-24,1,5.941685248000001,7
2017-08-25,6,1.2920458239999997,9
2017-08-26,3,1.8073659392000003,0
2017-08-27,1,-2.0772874239999997,16
2017-08-28,4,3.9093515264,0
2017-08-29,7,1.2549963776,13
2017-08-30,3,7.484077568,10
2017-08-31,6,7.3019314176000005,7
2017-09-01,3,0.6286601216000003,9
2017-09-02,7,2.5145074687999998,0
2017-09-03,3,-2.3885802496000004,5
2017-09-04,14,5.646378598399999,8
2017-09-05,2,1.66366208,13
2017-09-06,14,1.9077176319999998,24
2017-09-07,4,3.9984401408,3
2017-09-08,3,6.6268478464000005,25
2017-09-09,1,2.947970048,2
2017-09-10,11,6.2906384384,6
2017-09-11,5,2.7217070079999997,12
2017-09-12,6,5.0862479359999995,7
2017-09-13,6,8.7214600192,8
2017-09-14,1,1.8235362304000002,1
2017-09-15,4,0.6134590463999992,21
2017-09-16,0,3.2322589695999997,11
2017-09-17,8,5.1110482944,4
2017-09-18,0,7.7506717696,12
2017-09-19,0,-0.9947257856,6
2017-09-20,1,7.316644761599999,6
2017-09-21,0,2.3543011328000008,14
2017-09-22,0,4.8558738431999995,19
2017-09-23,1,7.6609463296,13
2017-09-24,2,10.9630577664,0
2017-09-25,2,4.8416418816,34
2017-09-26,21,3.3368962047999995,4
2017-09-27,12,0.8339460095999991,15
2017-09-28,2,8.6488281088,7
2017-09-29,8,2.5258096640000005,8
2017-09-30,2,5.1932962815999995,4
2017-10-01,18,13.9755035648,2
2017-10-02,12,0.12744386560000098,0
2017-10-03,46,0.8178928639999992,2
2017-10-04,36,5.605273599999999,0
2017-10-05,5,2.1595603968,0
2017-10-06,5,0.6414064639999997,5
2017-10-07,0,5.1963789312,2
2017-10-08,6,4.7178913792,4
2017-10-09,8,4.561668710400001,21
2017-10-10,6,8.5091166208,18
2017-10-11,1,0.7833880575999999,16
2017-10-12,1,4.807800319999999,13
2017-10-13,3,5.5212242944,2
2017-10-14,1,-0.7186991104000002,4
2017-10-15,3,8.3577447424,1
2017-10-16,7,4.1361041408000006,14
2017-10-17,5,3.3491908608,17
2017-10-18,17,0.5809046528000001,15
2017-10-19,40,2.2689482751999996,14
2017-10-20,12,0.403228672,9
2017-10-21,0,5.8637708288,2
2017-10-22,31,8.101836390399999,5
2017-10-23,17,5.271767756800001,12
2017-10-24,2,10.2550532096,15
2017-10-25,6,9.2362723328,8
2017-10-26,1,6.7833556991999995,16
2017-10-27,3,6.888677478399999,10
2017-10-28,2,15.802135552,9
2017-10-29,15,-1.0864668672000004,2
2017-10-30,12,12.086932684799999,2
2017-10-31,14,11.612738457599999,20
2017-11-01,1,9.9441961984,13
2017-11-02,1,2.7818788863999995,1
2017-11-03,8,-1.9277648896000006,8
2017-11-04,0,12.744769331199999,1
2017-11-05,0,1.8685279232000012,0
2017-11-06,15,8.074232729599998,10
2017-11-07,8,5.5828622336,8
2017-11-08,2,5.739655987200001,5
2017-11-09,6,0.8730661888000011,17
2017-11-10,0,4.9800594432,7
2017-11-11,3,-2.1429969920000005,1
2017-11-12,0,6.2460473344,6
2017-11-13,2,13.353659187200002,7
2017-11-14,0,4.6306782208,3
2017-11-15,6,8.2818428928,4
2017-11-16,4,-1.1503192064000007,3
2017-11-17,1,10.462288793599999,15
2017-11-18,0,19.0638698496,8
2017-11-19,2,-0.44478965760000033,13
2017-11-20,3,5.895161651199999,15
2017-11-21,0,0.7237991424000008,30
2017-11-22,0,1.7624773632000004,26
2017-11-23,3,-2.7215078399999997,0
2017-11-24,5,-0.46326968320000095,4
2017-11-25,10,9.9489557504,0
2017-11-26,1,-0.825895833599998,2
2017-11-27,3,15.4484388864,14
2017-11-28,2,1.0215805952000014,11
2017-11-29,2,1.4162497535999994,12
2017-11-30,0,6.0298413056,6
2017-12-01,2,5.4623891455999996,17
2017-12-02,3,6.273100185599999,4
2017-12-03,0,2.9106941951999996,6
2017-12-04,1,3.317870899199999,30
2017-12-05,1,8.5276848128,13
2017-12-06,0,15.5589086208,6
2017-12-07,1,-3.2695143424,7
2017-12-08,1,2.2615833599999986,8
2017-12-09,0,2.4640656383999997,0
2017-12-10,0,-0.32002191359999976,7
2017-12-11,1,0.43143987199999945,8
2017-12-12,2,-0.2059040768,1
2017-12-13,0,11.2014252032,9
2017-12-14,0,3.2312445952000015,1
2017-12-15,0,4.769908736,9
2017-12-16,1,9.7856109568,10
2017-12-17,1,12.6629190656,6
2017-12-18,0,16.3992150016,6
2017-12-19,0,0.7884489727999995,5
2017-12-20,0,6.753679564799998,3
2017-12-21,0,2.5069356031999996,8
2017-12-22,2,19.2188843008,14
2017-12-23,13,9.3836838912,3
2017-12-24,6,-4.335470899200001,1
2017-12-25,0,-4.629742899200001,3
2017-12-26,9,23.0242440192,3
2017-12-27,15,17.7159575552,8
2017-12-28,22,-1.5130243072000003,14
2017-12-29,1,3.2571272191999983,10
2017-12-30,11,23.7722994688,2
2017-12-31,16,-2.9545716735999985,2
2018-01-01,2,13.388109107199998,6
2018-01-02,7,6.858625228799999,2
2018-01-03,10,-3.752474112,3
2018-01-04,2,4.439613849600001,5
2018-01-05,2,8.339160576000001,119
2018-01-06,1,10.7501934592,5
2018-01-07,0,5.850520678400001,4
2018-01-08,1,-3.7385563136,19
2018-01-09,0,10.5589328896,18
2018-01-10,1,7.921447014400001,14
2018-01-11,11,3.7365750783999996,9
2018-01-12,1,3.4005623807999994,15
2018-01-13,5,2.7192904704,13
2018-01-14,6,8.0974128128,1
2018-01-15,9,5.329613209600001,3
2018-01-16,7,8.524419891199999,0
2018-01-17,4,-1.0457612288,2
2018-01-18,9,2.4206659584,8
2018-01-19,4,3.6435616768,7
2018-01-20,5,-1.3551184895999997,8
2018-01-21,7,6.6777545728,2
2018-01-22,4,15.7054764032,2
2018-01-23,2,1.400312115200001,8
2018-01-24,0,1.90003456,12
2018-01-25,0,6.510313676799999,4
2018-01-26,0,6.0202276864,8
2018-01-27,0,7.798373273599999,5
2018-01-28,1,-3.7169005568000006,4
2018-01-29,0,6.251746611199999,5
2018-01-30,3,20.3259894784,6
2018-01-31,4,4.129960038400001,8
2018-02-01,0,-0.4391989248000012,5
2018-02-02,1,-1.993042022400001,7
2018-02-03,3,5.143655936,1
2018-02-04,0,5.519404032000001,16
2018-02-05,1,10.208452403199999,1
2018-02-06,0,0.12820316160000012,1
2018-02-07,1,4.382260838400001,5
2018-02-08,0,-0.7617084415999993,12
2018-02-09,1,0.41339074559999966,10
2018-02-10,0,10.840100864,0
2018-02-11,9,4.041135923200001,15
2018-02-12,2,9.3425497088,3
2018-02-13,1,0.3968758784000004,3
2018-02-14,1,2.6193823743999998,3
2018-02-15,0,3.885716992,1
2018-02-16,2,2.7796395007999997,1
2018-02-17,0,7.9879830528,0
2018-02-18,0,-0.970716467199999,0
2018-02-19,6,5.2441893888,0
2018-02-20,2,14.7576465408,0
2018-02-21,1,2.614581964800001,1
2018-02-22,0,3.804571135999999,3
2018-02-23,0,6.048784793599999,0
2018-02-24,8,0.7458199552,5
2018-02-25,1,7.6402605056,2
2018-02-26,0,4.7634538496,3
2018-02-27,0,-1.080909107200001,5
2018-02-28,0,3.0710622208,3
2018-03-01,1,10.9514682368,2
2018-03-02,1,1.5064363008000008,12
2018-03-03,4,6.508393676799999,3
2018-03-04,2,0.0031068159999998457,0
2018-03-05,2,11.054145536,3
2018-03-06,1,10.4008907776,8
2018-03-07,0,6.6558331904,4
2018-03-08,3,4.854958796799999,6
2018-03-09,0,5.1653636096,9
2018-03-10,0,12.2506164224,4
2018-03-11,0,0.9613566975999994,2
2018-03-12,14,10.391917568,10
2018-03-13,8,0.28228823040000073,4
2018-03-14,3,6.6396447744,7
2018-03-15,1,8.19744,7
2018-03-16,2,3.7391818752,1
2018-03-17,1,17.348033536,2
2018-03-18,0,6.9389803520000015,4
2018-03-19,0,-0.3988625408000015,5
2018-03-20,2,0.3602537471999998,0
2018-03-21,11,4.153841151999999,8
2018-03-22,0,5.0428205056,2
2018-03-23,0,-2.1650811903999996,9
2018-03-24,0,2.2248019967999997,6
2018-03-25,0,4.2232193024,3
2018-03-26,1,17.917854003200002,10
2018-03-27,1,7.194014822400001,3
2018-03-28,0,1.6989003775999993,2
2018-03-29,1,5.818473471999999,9
2018-03-30,5,5.566406348799999,5
2018-03-31,3,-0.4776907776000012,1
2018-04-01,15,7.708462899199999,7
2018-04-02,7,1.7011517439999997,1
2018-04-03,0,8.3841636352,4
2018-04-04,0,9.430568345600001,7
2018-04-05,4,2.8438852608000005,0
2018-04-06,0,3.739359027199999,0
2018-04-07,1,17.970589695999998,1
2018-04-08,1,-3.6918430719999993,3
2018-04-09,2,10.074847846399997,1
2018-04-10,4,10.7182990336,2
2018-04-11,1,2.9446388735999998,7
2018-04-12,3,-1.0644963328000001,1
2018-04-13,1,-0.7095279616000005,5
2018-04-14,1,9.1043652608,2
2018-04-15,1,4.703956172800002,10
2018-04-16,5,1.8504522751999994,8
2018-04-17,3,-0.3924667392000001,7
2018-04-18,0,2.3693620224000007,4
2018-04-19,1,-2.5948242943999995,24
2018-04-20,0,5.5588752384,5
2018-04-21,0,1.6259636224,1
2018-04-22,1,3.9104181248000005,9
2018-04-23,0,11.5743516672,6
2018-04-24,6,-1.0586745855999995,3
2018-04-25,0,3.476235161599999,3
2018-04-26,1,2.3319077887999997,2
2018-04-27,2,6.489835008,7
2018-04-28,0,3.762702336,8
2018-04-29,2,0.8293921791999996,4
2018-04-30,3,0.45231984639999956,1
2018-05-01,1,7.864322969600001,6
2018-05-02,0,0.6815376384000005,4
2018-05-03,0,3.5506208767999996,6
2018-05-04,0,2.3549592576,8
2018-05-05,0,2.5233536,2
2018-05-06,0,8.5803085824,3
2018-05-07,1,1.4563515392000004,5
2018-05-08,0,5.214761062399999,4
2018-05-09,0,2.8047551488,6
2018-05-10,0,6.0367713279999995,8
2018-05-11,2,3.5641227264,1
2018-05-12,0,14.7394149376,2
2018-05-13,0,15.579488768000001,3
2018-05-14,0,-1.9002915840000005,7
2018-05-15,2,21.523888025599998,5
2018-05-16,0,-5.854419968,1
2018-05-17,0,12.633328844799998,9
2018-05-18,1,4.797233049599999,7
2018-05-19,0,4.3960961024,4
2018-05-20,1,0.7689946112000001,4
2018-05-21,0,5.7073553408,15
2018-05-22,7,-0.5784592383999998,17
2018-05-23,4,-2.3224663039999998,8
2018-05-24,0,5.6775904256,2
2018-05-25,0,4.978772275200001,20
2018-05-26,0,3.660156211200001,6
2018-05-27,1,2.8533677056,1
2018-05-28,0,1.099661824,8
2018-05-29,0,11.6040830976,7
2018-05-30,0,3.789910528,3
2018-05-31,3,4.344538726399999,1
2018-06-01,7,4.394397593599999,2
2018-06-02,1,6.3475396608,13
2018-06-03,2,0.9659516927999992,4
2018-06-04,0,2.8155901951999995,4
2018-06-05,2,4.9141405696,1
2018-06-06,0,3.5895624704,11
2018-06-07,1,1.6601232383999998,4
2018-06-08,0,24.1721617408,15
2018-06-09,0,0.9557163008000007,2
2018-06-10,0,1.109673676799999,3
2018-06-11,2,10.055625216,1
2018-06-12,0,3.874031616,11
2018-06-13,0,3.4231791615999994,3
2018-06-14,0,0.7654320127999998,1
2018-06-15,0,2.5247081471999993,11
2018-06-16,0,0.6472944640000011,0
2018-06-17,0,2.1420383232000004,0
2018-06-18,0,3.4127976448,0
2018-06-19,0,2.2867050496000005,11
2018-06-20,0,1.4507659264000003,3
2018-06-21,7,-1.1926762495999998,4
2018-06-22,1,4.5557511168,6
2018-06-23,1,1.8882600960000002,2
2018-06-24,4,1.0703466495999998,3
2018-06-25,3,0.33073571839999993,15
2018-06-26,0,5.625842176,1
2018-06-27,0,1.7734936576000004,16
2018-06-28,0,7.08165888,7
2018-06-29,0,1.1526513663999998,6
2018-06-30,0,-0.22606090240000043,9
2018-07-01,2,3.3108432895999997,1
2018-07-02,2,20.9735604224,12
2018-07-03,2,15.273390284800001,4
2018-07-04,1,-4.826562764800001,5
2018-07-05,1,-0.7819639808000018,0
2018-07-06,2,1.0435887104,0
2018-07-07,1,-1.7347004416000003,0
2018-07-08,6,-0.9006048256000005,0
2018-07-09,5,3.4609313792,0
2018-07-10,3,1.8714091520000014,10
2018-07-11,2,5.932179148800001,13
2018-07-12,18,1.3577368576000008,3
2018-07-13,2,0.01822648319999942,49
2018-07-14,3,12.5016055808,4
2018-07-15,6,-0.7062798335999996,7
2018-07-16,3,3.652106137599999,6
2018-07-17,0,2.4031108096,7
2018-07-18,0,3.5175014399999998,12
2018-07-19,1,-0.6198475775999999,15
2018-07-20,10,14.1246297088,19
2018-07-21,3,4.6538706944,6
2018-07-22,0,5.095000371199999,12
2018-07-23,0,20.0701456384,29
2018-07-24,3,6.1283872768,7
2018-07-25,8,1.0478514175999987,14
2018-07-26,1,-0.6336112640000016,0
2018-07-27,0,10.421497753599999,8
2018-07-28,1,4.902994227200001,13
2018-07-29,6,9.1492013056,16
2018-07-30,0,-2.4986812416,10
2018-07-31,0,-0.5931222016,25
2018-08-01,0,3.1079890944000006,5
2018-08-02,7,2.0737143808000003,16
2018-08-03,0,13.3315976192,4
2018-08-04,0,1.2280162304000006,9
2018-08-05,0,-0.6149165056000006,15
2018-08-06,0,4.392595968,5
