,moby/moby,canonical/lxd,containerd/containerd
2016-04-28,11.9152586752,8,0.1977691650390625
2016-04-29,15.491170611200001,4,0.1427001953125
2016-04-30,-1.4427079680000006,0,-2.7348785400390625
2016-05-01,-0.5906195456000018,6,-1.1372528076171875
2016-05-02,15.827846758399998,1,3.33984375
2016-05-03,10.460127334400001,2,-2.4775390625
2016-05-04,16.1985467392,5,1.130859375
2016-05-05,10.0501653504,2,-1.547515869140625
2016-05-06,17.5002484736,1,2.4952239990234375
2016-05-07,8.134265344,2,-1.8063812255859375
2016-05-08,-3.8029792256000015,0,-0.5678863525390625
2016-05-09,13.151475404799998,6,7.693359375
2016-05-10,4.4052857856,3,-4.2105712890625
2016-05-11,12.256040345599999,6,-1.15789794921875
2016-05-12,25.277842124800003,0,0.41229248046875
2016-05-13,1.1574759424000014,0,1.117340087890625
2016-05-14,8.1417928704,2,-1.383026123046875
2016-05-15,-2.7447947264000003,0,-0.5092926025390625
2016-05-16,8.686875852799998,0,-0.29296875
2016-05-17,3.8591308800000004,5,0.789794921875
2016-05-18,10.3906397184,1,4.3375244140625
2016-05-19,8.5246979072,3,-1.68212890625
2016-05-20,10.400226406400002,1,-1.232818603515625
2016-05-21,5.9813833728,0,-0.5136566162109375
2016-05-22,4.776567603199999,0,-0.306976318359375
2016-05-23,15.318713753599999,1,0.8037109375
2016-05-24,34.58185728,0,-0.64599609375
2016-05-25,42.6253804544,6,1.760833740234375
2016-05-26,7.974344704,5,0.8450164794921875
2016-05-27,18.628850073599995,4,-0.3567047119140625
2016-05-28,-6.863851520000001,0,-0.9132537841796875
2016-05-29,-1.0947299328000035,0,-0.3486328125
2016-05-30,1.5256828927999981,0,-0.21142578125
2016-05-31,23.2365889536,10,0.852142333984375
2016-06-01,16.535818137600003,17,-0.6114959716796875
2016-06-02,23.928521523200004,13,-0.20391845703125
2016-06-03,36.163148288,11,0.873382568359375
2016-06-04,1.8121180159999994,0,-0.573974609375
2016-06-05,19.3077138432,13,-0.1632537841796875
2016-06-06,38.1749363712,3,0.9169921875
2016-06-07,33.627216588799996,4,0.44482421875
2016-06-08,21.6600510464,3,-0.665435791015625
2016-06-09,18.414756863999997,4,4.7810821533203125
2016-06-10,22.3294139392,8,-2.61767578125
2016-06-11,2.976665087999997,1,-0.704498291015625
2016-06-12,4.707489894399998,0,-0.3712615966796875
2016-06-13,22.734225100799996,8,2.76806640625
2016-06-14,82.3620013056,2,-1.665924072265625
2016-06-15,29.341388697600003,1,0.4984588623046875
2016-06-16,44.3160702976,11,1.2210235595703125
2016-06-17,28.1731536896,0,0.692352294921875
2016-06-18,3.810557235199994,0,-1.4490814208984375
2016-06-19,2.2582763519999958,0,-0.4755859375
2016-06-20,13.756796313599995,1,-0.27880859375
2016-06-21,29.6911949824,4,-0.192596435546875
2016-06-22,10.758674432000007,10,1.8554534912109375
2016-06-23,17.0791017472,5,-1.086334228515625
2016-06-24,22.795298099200004,2,-0.3193206787109375
2016-06-25,-9.863697817599999,0,-0.173004150390625
2016-06-26,-4.422965760000002,0,-0.099945068359375
2016-06-27,21.3338527744,3,1.9453125
2016-06-28,15.107925811200001,5,-0.041015625
2016-06-29,23.722599936,1,0.2177734375
2016-06-30,24.770194841600002,2,0.22381591796875
2016-07-01,16.5579776,2,3.212554931640625
2016-07-02,3.2397174783999994,0,-2.28125
2016-07-03,14.175049830399999,0,-0.669921875
2016-07-04,2.7858045951999983,0,0.630859375
2016-07-05,15.7248695296,11,5.25360107421875
2016-07-06,8.212762726400001,3,-3.305908203125
2016-07-07,21.1496068096,6,-0.9346466064453125
2016-07-08,15.116021760000002,8,-0.5025177001953125
2016-07-09,-6.707832627199998,0,-0.3249969482421875
2016-07-10,-5.265112166400002,0,-0.22821044921875
2016-07-11,21.0578501632,0,-0.13916015625
2016-07-12,36.376707072,4,-0.109771728515625
2016-07-13,36.4773638144,0,0.9105377197265625
2016-07-14,6.295713792000001,0,1.434539794921875
2016-07-15,22.0732258304,0,-0.125
2016-07-16,-1.3164452864000005,0,-0.8125
2016-07-17,-7.306733260800003,0,-0.2890625
2016-07-18,20.179887103999995,0,-0.16796875
2016-07-19,37.7905103872,2,-0.1142578125
2016-07-20,30.477591449600002,9,-0.08447265625
2016-07-21,13.846403072000001,0,-0.065826416015625
2016-07-22,24.019797504,8,-0.0532073974609375
2016-07-23,0.13802926079999978,0,-0.034912109375
2016-07-24,10.194846719999997,0,-0.0109100341796875
2016-07-25,33.5888754688,1,0.0
2016-07-26,42.1919003648,9,0.0
2016-07-27,16.7712914432,0,0.0
2016-07-28,9.070408908799998,2,0.0
2016-07-29,28.775595929599998,0,0.0
2016-07-30,-7.5018517504,0,0.0
2016-07-31,-4.548479897600004,0,0.0
2016-08-01,24.3733559296,3,0.0
2016-08-02,27.532739891200002,5,1.0
2016-08-03,21.990941696000004,8,0.5
2016-08-04,9.7139836928,7,-0.625
2016-08-05,33.0335501312,7,-0.1875
2016-08-06,-7.444688588799998,0,-0.1015625
2016-08-07,-9.429805977600003,4,-0.06640625
2016-08-08,23.486026751999997,1,-0.0478515625
2016-08-09,10.308985651200002,0,-0.03662109375
2016-08-10,27.750938316800003,0,1.970794677734375
2016-08-11,29.62256384,5,-1.0240020751953125
2016-08-12,26.5349169152,2,-0.2609100341796875
2016-08-13,-9.282017792000001,0,-0.125
2016-08-14,-8.969926246400004,0,-0.078125
2016-08-15,18.745413734399996,7,0.9453125
2016-08-16,38.4988957696,3,-0.541015625
2016-08-17,19.846411776,3,-0.1572265625
2016-08-18,12.3532000256,2,-0.08868408203125
2016-08-19,9.6840332288,2,-0.060882568359375
2016-08-20,-2.970581811199999,2,-0.02734375
2016-08-21,-4.489801420800001,0,-0.0205078125
2016-08-22,17.069616435199997,0,-0.01611328125
2016-08-23,20.2860752896,2,-0.013092041015625
2016-08-24,9.131915264000002,4,-0.0109100341796875
2016-08-25,29.182793420800003,1,0.0
2016-08-26,27.934986752,3,7.0
2016-08-27,-7.743373516799998,0,-3.5
2016-08-28,-0.9183977472000038,0,-0.875
2016-08-29,11.899355238399998,0,-0.4375
2016-08-30,51.5702503424,10,0.7265625
2016-08-31,29.974527692800002,3,-0.69140625
2016-09-01,9.293359718399998,2,-0.2685546875
2016-09-02,4.469807103999997,2,-0.17529296875
2016-09-03,-6.0753022976,3,-0.130706787109375
2016-09-04,-4.262878310400001,2,-0.1037139892578125
2016-09-05,10.950885171199998,2,-0.0205078125
2016-09-06,20.3152498688,0,-0.01611328125
2016-09-07,39.713902182400005,13,3.986907958984375
2016-09-08,21.386831872000002,14,-0.0109100341796875
2016-09-09,16.163947827199998,2,-0.5
2016-09-10,-7.728226508800002,0,-1.0
2016-09-11,-7.589248409600003,2,-0.40625
2016-09-12,31.319872409599995,6,4.75
2016-09-13,22.4557113344,8,-2.67578125
2016-09-14,19.981747507199998,9,0.2421875
2016-09-15,8.3890751488,44,-0.9176025390625
2016-09-16,15.256150016,37,3.59375
2016-09-17,12.1393938432,14,-2.234130859375
2016-09-18,-1.2386924544000024,13,-0.6525115966796875
2016-09-19,40.7920403456,14,3.64208984375
2016-09-20,29.984534425600003,5,6.757781982421875
2016-09-21,16.1455644672,2,-4.1800384521484375
2016-09-22,16.6764181504,36,1.029876708984375
2016-09-23,27.222909132799998,25,-2.4191131591796875
2016-09-24,-7.580587212800001,0,-0.9508056640625
2016-09-25,-7.806175948800002,0,-0.59832763671875
2016-09-26,37.5542651904,8,-0.3935546875
2016-09-27,19.834103808000002,8,3.7000732421875
2016-09-28,-0.3896605696000002,5,0.760894775390625
2016-09-29,22.553796096,9,-2.1596221923828125
2016-09-30,8.292715212800001,3,1.3248138427734375
2016-10-01,-3.0204499968,11,-1.3764801025390625
2016-10-02,-1.8259022848000015,3,-0.4765625
2016-10-03,16.074027110399996,12,1.7109375
2016-10-04,11.641345228800002,16,-0.2041015625
2016-10-05,15.185516544000002,5,0.0946044921875
2016-10-06,9.5251395584,7,4.126068115234375
2016-10-07,9.2593270784,4,-2.8305816650390625
2016-10-08,-5.477409075199999,0,-0.80743408203125
2016-10-09,-3.197071974400002,4,-0.441741943359375
2016-10-10,22.277691084799997,1,-0.275390625
2016-10-11,20.185844633600002,15,-0.19952392578125
2016-10-12,13.3070835712,6,-0.153564453125
2016-10-13,11.484173823999999,1,-0.1045684814453125
2016-10-14,19.7527297024,15,-0.0763702392578125
2016-10-15,0.22372976639999997,0,-0.0545501708984375
2016-10-16,-3.8484216832000024,2,0.0
2016-10-17,34.5567874048,19,0.0
2016-10-18,32.2985142272,13,0.0
2016-10-19,18.1524775936,2,0.0
2016-10-20,27.916748492799996,6,0.0
2016-10-21,40.0973273088,11,0.0
2016-10-22,-6.590849126400002,3,0.0
2016-10-23,-12.733118873600004,0,0.0
2016-10-24,13.247462297599997,12,0.0
2016-10-25,43.177576038400005,5,0.0
2016-10-26,9.304759296000004,12,0.0
2016-10-27,10.341651046399999,14,0.0
2016-10-28,59.6411568128,3,1.0
2016-10-29,-10.434527948799996,3,-0.5
2016-10-30,-10.653336678400002,0,-0.125
2016-10-31,28.193374924799997,4,-0.0625
2016-11-01,13.349529088,0,-0.0390625
2016-11-02,41.6610169856,0,3.97265625
2016-11-03,45.1318330368,2,-2.0205078125
2016-11-04,50.4583791616,3,0.48388671875
2016-11-05,-12.387127193599998,4,-0.763092041015625
2016-11-06,-10.687684300800006,1,-0.2921600341796875
2016-11-07,15.701807001599994,0,3.828125
2016-11-08,60.6618857472,0,-2.12109375
2016-11-09,102.7805735936,8,-0.591796875
2016-11-10,72.7736354816,1,-0.3228759765625
2016-11-11,26.6306509824,2,-0.21600341796875
2016-11-12,-21.1804116992,1,-0.122467041015625
2016-11-13,-2.6767438848000076,0,-0.0929412841796875
2016-11-14,18.252162764799994,2,-0.064453125
2016-11-15,13.757298175999999,7,-0.0523681640625
2016-11-16,20.1303387136,6,1.95635986328125
2016-11-17,31.346728140800007,21,-1.0
2016-11-18,25.29911347200001,7,-0.25
2016-11-19,-6.872547225599995,2,-0.125
2016-11-20,-4.789270630400003,8,-0.078125
2016-11-21,41.8468641792,3,-0.0546875
2016-11-22,50.667632332800004,9,-0.041015625
2016-11-23,18.963054592,12,-0.0322265625
2016-11-24,-1.3405810688000024,4,-0.02618408203125
2016-11-25,2.748687564799999,15,-0.021820068359375
2016-11-26,0.9696839680000018,5,0.0
2016-11-27,-6.850424934400001,5,0.0
2016-11-28,44.383028428799996,7,2.0
2016-11-29,22.099952844800004,3,6.0
2016-11-30,33.84346050560001,0,1.25
2016-12-01,4.281918771200004,6,16.5
2016-12-02,24.7902411776,2,-2.140625
2016-12-03,-3.0079091712000015,1,-5.640625
2016-12-04,-5.5789001728000045,0,-3.802734375
2016-12-05,15.401142988799997,6,1.09375
2016-12-06,25.1869267968,12,1.23504638671875
2016-12-07,4.099306905600002,4,-2.30340576171875
2016-12-08,21.906521907200002,3,4.1091461181640625
2016-12-09,12.843631206400001,3,4.0053863525390625
2016-12-10,-5.2656514048,0,-5.419036865234375
2016-12-11,-0.4019438592000011,0,-1.7093353271484375
2016-12-12,22.084794675199998,4,5.086090087890625
2016-12-13,20.561859072,1,5.399200439453125
2016-12-14,16.8521591808,26,6.3069915771484375
2016-12-15,11.534190592,33,7.182525634765625
2016-12-16,19.3823214592,8,3.9847564697265625
2016-12-17,-3.9102819328000002,0,-10.310821533203125
2016-12-18,0.10056652799999721,1,-2.6126708984375
2016-12-19,27.569849753599996,0,-2.5703125
2016-12-20,12.0107226112,12,-0.55169677734375
2016-12-21,21.5365362688,10,-1.62957763671875
2016-12-22,15.875796992000001,3,-0.9481658935546875
2016-12-23,-9.9619791872,15,-0.642730712890625
2016-12-24,1.1657054207999984,0,-0.4065093994140625
2016-12-25,-2.085703168,0,-0.196197509765625
2016-12-26,8.4458206208,0,-0.033599853515625
2016-12-27,29.2818188288,0,0.9729766845703125
2016-12-28,9.579591270400002,0,-0.513092041015625
2016-12-29,23.9753043968,0,-0.1359100341796875
2016-12-30,-0.41810298879999763,0,-0.0625
2016-12-31,-1.9030141952000026,3,-0.0390625
2017-01-01,-3.703081676800002,0,-0.02734375
2017-01-02,7.880118988799998,0,-0.0205078125
2017-01-03,27.7017831424,0,0.98388671875
2017-01-04,20.1831477248,3,0.486907958984375
2017-01-05,16.056103936,0,0.3640899658203125
2017-01-06,9.128779776000002,0,-0.6875
2017-01-07,-2.7274033152,5,-0.2265625
2017-01-08,-3.649176166400002,0,-0.12890625
2017-01-09,27.225857433599998,1,1.9130859375
2017-01-10,6.293490995200001,0,2.93603515625
2017-01-11,8.666274099199999,17,5.700286865234375
2017-01-12,25.795730636800002,1,16.334884643554688
2017-01-13,11.676107264000002,2,-4.8521270751953125
2017-01-14,8.7050478592,5,-3.8468475341796875
2017-01-15,-3.3063787520000005,3,-4.150390625
2017-01-16,0.6005235711999983,0,-0.9658203125
2017-01-17,25.4510440448,0,3.21014404296875
2017-01-18,4.114715955200001,2,5.432647705078125
2017-01-19,13.207744409599998,3,8.10015869140625
2017-01-20,15.324961075200001,1,-2.013092041015625
2017-01-21,-9.571407769599999,0,-6.4042510986328125
2017-01-22,-2.994739507200001,2,-2.3744354248046875
2017-01-23,17.3098722304,5,5.6181488037109375
2017-01-24,30.3110823936,13,1.565521240234375
2017-01-25,5.011852595200001,3,-2.5749053955078125
2017-01-26,25.3310698496,2,17.270980834960938
2017-01-27,23.5043738624,4,3.7072906494140625
2017-01-28,-6.915475046400001,2,-9.795166015625
2017-01-29,0.12344535039999727,0,-4.0871124267578125
2017-01-30,18.548921855999996,3,0.86572265625
2017-01-31,9.7475459072,1,-2.924652099609375
2017-02-01,36.9610315776,2,0.5784759521484375
2017-02-02,22.675898163200003,1,4.063629150390625
2017-02-03,5.560012185599998,5,13.086944580078125
2017-02-04,5.3626814464,5,-8.887725830078125
2017-02-05,-7.975671296000002,0,-3.3163909912109375
2017-02-06,18.860911001599995,0,3.4641876220703125
2017-02-07,28.6863879168,0,6.529083251953125
2017-02-08,10.102484992,4,-3.3169097900390625
2017-02-09,7.725070950399999,6,-1.56134033203125
2017-02-10,9.853168537600002,0,11.409881591796875
2017-02-11,7.383067955200001,3,-5.26898193359375
2017-02-12,6.306280447999999,0,-4.0667266845703125
2017-02-13,19.0140552192,1,-1.7067108154296875
2017-02-14,10.9291067392,35,0.922821044921875
2017-02-15,16.202151424,39,8.225173950195312
2017-02-16,9.3509516288,29,-1.79974365234375
2017-02-17,16.3757744128,3,3.2789764404296875
2017-02-18,-1.561930137600001,1,-1.956573486328125
2017-02-19,-1.549312512000002,2,-2.2623291015625
2017-02-20,3.1822431231999992,10,5.1840667724609375
2017-02-21,10.4415616,18,20.5673828125
2017-02-22,7.338178867200002,40,0.98455810546875
2017-02-23,14.5509559296,43,-10.544342041015625
2017-02-24,9.2204727296,24,5.425933837890625
2017-02-25,-7.4178048,10,-0.434600830078125
2017-02-26,0.013911961599998968,10,-6.3573455810546875
2017-02-27,10.643144294399999,27,6.3794708251953125
2017-02-28,26.011407769599998,19,2.8315277099609375
2017-03-01,8.0454815744,15,4.1622467041015625
2017-03-02,18.2099117056,17,-3.0692291259765625
2017-03-03,10.6149889024,14,0.7295074462890625
2017-03-04,-4.8832666624000005,6,-5.1647796630859375
2017-03-05,-2.576505036800002,36,-2.12359619140625
2017-03-06,23.884470271999998,8,6.7229461669921875
2017-03-07,5.5087407104000015,14,0.140472412109375
2017-03-08,22.7313869824,18,0.8401336669921875
2017-03-09,11.853244313600001,4,-1.0708160400390625
2017-03-10,13.5042829312,7,7.9678497314453125
2017-03-11,-2.7263586304,1,-6.7346649169921875
2017-03-12,-1.5912284160000016,9,-2.124053955078125
2017-03-13,26.977728102399997,2,1.8271484375
2017-03-14,20.2393059328,2,0.700439453125
2017-03-15,14.869667020800001,6,9.529388427734375
2017-03-16,31.0687954944,4,-0.9564361572265625
2017-03-17,-4.345806335999999,3,0.9242401123046875
2017-03-18,-6.259026124800002,1,-2.8759613037109375
2017-03-19,-3.181544243200001,0,-2.8573150634765625
2017-03-20,14.2911209472,20,-1.29736328125
2017-03-21,9.845784064000002,0,7.142852783203125
2017-03-22,27.4510851072,8,27.369400024414062
2017-03-23,13.887220736000002,1,-16.464248657226562
2017-03-24,16.5099513856,17,3.65283203125
2017-03-25,-7.9160403968,1,-7.113739013671875
2017-03-26,4.823103999999997,0,-2.747894287109375
2017-03-27,12.7807715328,5,-1.662445068359375
2017-03-28,37.3168631808,5,-0.1640625
2017-03-29,17.5770640384,3,0.613037109375
2017-03-30,15.1514975232,0,3.1680908203125
2017-03-31,8.526276096,4,2.680267333984375
2017-04-01,-5.900882944000001,17,-2.9178009033203125
2017-04-02,-0.16889671680000262,0,-1.7661590576171875
2017-04-03,11.023007436799999,2,7.2294921875
2017-04-04,26.5738674176,0,11.50927734375
2017-04-05,7.818644582400001,8,1.649017333984375
2017-04-06,12.3910272,0,-4.2680511474609375
2017-04-07,26.4510370816,0,2.1080322265625
2017-04-08,-3.3274309631999994,0,-5.6804656982421875
2017-04-09,-5.042195558400003,0,-2.23480224609375
2017-04-10,43.582221824,11,9.637527465820312
2017-04-11,35.4610757632,3,-2.470947265625
2017-04-12,17.4421015552,2,3.8775634765625
2017-04-13,-0.20777308160000274,4,5.285919189453125
2017-04-14,-2.1416764416000014,2,-0.4648590087890625
2017-04-15,-2.535574220800001,11,-2.967315673828125
2017-04-16,0.3361586175999989,0,-3.7863311767578125
2017-04-17,3.3299682303999987,5,0.27978515625
2017-04-18,3.4001655808000013,8,-1.134246826171875
2017-04-19,-0.48536053759999653,5,6.4145355224609375
2017-04-20,4.921643622400003,10,2.19879150390625
2017-04-21,1.9721611264000014,21,3.953765869140625
2017-04-22,0.7466844160000004,0,-0.2287445068359375
2017-04-23,0.38927933439999984,3,-5.0590057373046875
2017-04-24,13.8501902336,6,5.1098480224609375
2017-04-25,8.4653166592,1,4.37567138671875
2017-04-26,17.1781776384,11,-3.162841796875
2017-04-27,23.1299800064,17,4.3604278564453125
2017-04-28,17.62668032,28,1.342071533203125
2017-04-29,-5.0289197056,1,-5.5213470458984375
2017-04-30,-6.181175910400003,1,-2.0585784912109375
2017-05-01,6.104765542399998,2,0.805145263671875
2017-05-02,12.1496275968,11,0.209625244140625
2017-05-03,7.5707262976,3,8.151992797851562
2017-05-04,3.6943095808000006,16,10.215072631835938
2017-05-05,23.4628774912,6,-5.7033843994140625
2017-05-06,-7.945742335999999,0,2.063262939453125
2017-05-07,-4.517411020800002,4,-5.5626983642578125
2017-05-08,11.255592447999998,3,7.9033203125
2017-05-09,31.20460544,19,-1.29473876953125
2017-05-10,25.095309312,5,10.329925537109375
2017-05-11,23.2473546752,1,4.566009521484375
2017-05-12,0.17184829439999838,2,8.895294189453125
2017-05-13,5.794032127999998,0,-12.9959716796875
2017-05-14,-0.4772980736000001,0,-3.313018798828125
2017-05-15,32.5213597696,3,6.0154266357421875
2017-05-16,17.983642112,9,10.73089599609375
2017-05-17,10.6600602624,8,-2.910400390625
2017-05-18,19.665683865600002,1,1.4072723388671875
2017-05-19,12.538835456000001,0,3.4055023193359375
