,apache/echarts,highcharts/highcharts,plotly/plotly.js
2022-01-25,4.0,3.2865420758453134,7
2022-01-26,3.0,13.139269032892187,1
2022-01-27,1.0,-0.9235410983718757,8
2022-01-28,0.0,10.987693288564062,3
2022-01-29,0.0,17.154300548273437,1
2022-01-30,0.0,-2.8869245951078133,2
2022-01-31,0.0,8.47077386125,0
2022-02-01,0.0,7.937085350953126,3
2022-02-02,0.0,1.732067930329689,0
2022-02-03,0.0,15.222192111387502,15
2022-02-04,0.0,8.11802015898125,20
2022-02-05,0.0,0.3192086625265631,0
2022-02-06,0.0,0.06247819727187598,0
2022-02-07,3.0,10.53363521431719,4
2022-02-08,0.0,10.863959607343752,2
2022-02-09,0.0,11.415927596984375,0
2022-02-10,0.0,4.127687998828125,9
2022-02-11,6.0,5.661543072340626,3
2022-02-12,0.0,-2.283650550032811,3
2022-02-13,0.0,-1.3595166094421853,0
2022-02-14,1.0,6.053164298860939,0
2022-02-15,8.0,5.5617790624906265,3
2022-02-16,2.0,4.383445865365626,0
2022-02-17,4.0,4.459406561064062,0
2022-02-18,6.0,-0.48744919661249964,1
2022-02-19,0.0,-0.9337932218765617,0
2022-02-20,0.0,4.387882842212501,0
2022-02-21,0.0,0.08103453875000077,0
2022-02-22,0.0,1.3340308601406257,0
2022-02-23,0.0,-0.674921161360937,0
2022-02-24,0.0,3.5822614641546884,3
2022-02-25,2.0,-0.6771429395593747,0
2022-02-26,0.0,-0.3632132407312496,0
2022-02-27,1.0,-0.22326284628593723,0
2022-02-28,5.0,2.8320907136718754,0
2022-03-01,0.0,1.5617830318046877,1
2022-03-02,5.0,1.5848164714328123,0
2022-03-03,1.0,-0.43667249007187514,0
2022-03-04,0.0,14.7527392479375,8
2022-03-05,0.0,-1.680270660143751,3
2022-03-06,0.0,-0.7880445375000001,0
2022-03-07,4.0,8.48066138625,10
2022-03-08,1.0,-1.2871538565468743,14
2022-03-09,2.0,1.2867281738609382,1
2022-03-10,0.0,1.3101354813968753,2
2022-03-11,3.0,5.340834351178126,18
2022-03-12,3.0,-1.0355754452343748,3
2022-03-13,1.0,-0.6127659005390619,0
2022-03-14,6.0,2.6555982337500006,1
2022-03-15,5.0,6.431352657859375,6
2022-03-16,2.0,40.94419840967656,0
2022-03-17,2.0,-0.7207960935312538,5
2022-03-18,5.0,3.3460159913968734,13
2022-03-19,1.0,-2.2441953331656257,2
2022-03-20,1.0,-1.4545214027156215,2
2022-03-21,1.0,-0.05596867624999713,0
2022-03-22,2.0,5.052392662203127,5
2022-03-23,3.0,22.647541458782815,20
2022-03-24,6.0,-2.2825079744078134,1
2022-03-25,2.0,4.1707502639281255,0
2022-03-26,0.0,-0.5600970382375003,0
2022-03-27,3.0,-1.054655627715623,0
2022-03-28,6.0,6.286469728750001,0
2022-03-29,3.0,2.739389459484376,0
2022-03-30,3.0,26.822417546870312,0
2022-03-31,0.0,0.4342848511593731,0
2022-04-01,8.0,2.790497536121875,4
2022-04-02,0.0,-1.750369676879688,0
2022-04-03,0.0,-1.1341125157312475,0
2022-04-04,0.0,5.1848782237140645,0
2022-04-05,2.0,1.7523311738906264,0
2022-04-06,0.0,1.8890794851859387,2
2022-04-07,0.0,-1.0176930220812495,22
2022-04-08,1.0,17.32661539568125,0
2022-04-09,2.0,-2.125624975221876,0
2022-04-10,0.0,-1.0413040876796873,0
2022-04-11,5.0,4.332601535,0
2022-04-12,3.0,1.9978979956562513,0
2022-04-13,5.0,3.0725193569875007,0
2022-04-14,5.0,1.0316822783453128,2
2022-04-15,3.0,-0.7936955901078118,0
2022-04-16,1.0,-0.5188008842812492,0
2022-04-17,1.0,-0.40498965814687393,0
2022-04-18,0.0,-0.20074651874999933,0
2022-04-19,0.0,6.833995796171876,0
2022-04-20,0.0,19.15860198827344,5
2022-04-21,7.0,3.599342797829686,3
2022-04-22,3.0,13.247767963824998,6
2022-04-23,0.0,-2.5014352050718767,0
2022-04-24,1.0,-1.3720672499999989,0
2022-04-25,0.0,15.034055912500001,7
2022-04-26,5.0,7.652465876250001,4
2022-04-27,4.0,19.670424558890627,1
2022-04-28,2.0,6.379849406935936,1
2022-04-29,2.0,2.0026076274375004,2
2022-04-30,0.0,-2.2354108104499995,1
2022-05-01,1.0,-1.4623174880390597,0
2022-05-02,2.0,3.987187235000003,10
2022-05-03,1.0,2.681925754250002,0
2022-05-04,3.0,-1.3113299632312487,3
2022-05-05,2.0,0.20626156329687595,3
2022-05-06,0.0,12.346761132803126,17
2022-05-07,0.0,-1.6400638404375003,0
2022-05-08,0.0,0.2142286748203126,0
2022-05-09,0.0,3.40072096875,19
2022-05-10,0.0,4.1780543999218756,0
2022-05-11,2.0,17.988552722757813,3
2022-05-12,1.0,3.5245422311062486,2
2022-05-13,0.0,7.149946885734375,2
2022-05-14,0.0,0.9747715657609373,5
2022-05-15,0.0,3.4779019207828137,0
2022-05-16,1.0,7.558553589484376,0
2022-05-17,0.0,-0.8453818233484365,0
2022-05-18,1.0,19.774272471028127,0
2022-05-19,1.0,2.038024750023437,2
2022-05-20,5.0,21.903636369973437,1
2022-05-21,1.0,-3.6248123336062514,0
2022-05-22,0.0,-1.950750455620311,0
2022-05-23,2.0,7.688192348564064,1
2022-05-24,5.0,2.1079112114296903,2
2022-05-25,3.0,-0.5757376695890608,3
2022-05-26,1.0,0.8828097928859389,6
2022-05-27,1.0,0.9645713216671892,2
2022-05-28,3.0,-0.8178345250546862,0
2022-05-29,0.0,-0.552160073362499,0
2022-05-30,0.0,15.73306693375,2
2022-05-31,0.0,2.1827898853593743,3
2022-06-01,0.0,3.696485853864062,7
2022-06-02,0.0,-0.22767514065937577,0
2022-06-03,3.0,9.180677128932814,0
2022-06-04,1.0,-1.5639523311031247,0
2022-06-05,0.0,-0.8736694050718741,0
2022-06-06,0.0,0.38360656000000093,0
2022-06-07,6.0,8.413980394250002,0
2022-06-08,3.0,-1.3474528863874997,0
2022-06-09,5.0,-0.6576507964718747,11
2022-06-10,0.0,0.5603379618046879,5
2022-06-11,0.0,-0.40616123269218657,0
2022-06-12,0.0,0.7127987121406256,0
2022-06-13,6.0,12.74194819125,0
2022-06-14,5.0,2.524925920734374,10
2022-06-15,2.0,9.875869580323437,8
2022-06-16,1.0,5.240085814676561,1
2022-06-17,1.0,8.39517705375,0
2022-06-18,1.0,-0.9433980755156253,0
2022-06-19,3.0,-1.2318532112859364,0
2022-06-20,3.0,1.1416438357343766,4
2022-06-21,1.0,16.13011390576094,5
2022-06-22,0.0,4.666546918720313,22
2022-06-23,0.0,14.113760397934374,0
2022-06-24,0.0,11.275710455995311,4
2022-06-25,0.0,-0.8685647941578125,0
2022-06-26,0.0,0.17549688662500085,0
2022-06-27,0.0,7.613242292464064,7
2022-06-28,0.0,-1.8940065497812482,4
2022-06-29,0.0,-1.1966666000874981,1
2022-06-30,0.0,1.0984155007796892,3
2022-07-01,0.0,-0.8117167485015608,2
2022-07-02,0.0,-0.5519001902937488,0
2022-07-03,0.0,-0.3343660665343743,0
2022-07-04,4.0,26.822897402646877,0
2022-07-05,3.0,6.164853977787498,20
2022-07-06,1.0,14.78308630217656,13
2022-07-07,1.0,2.1033126074999977,13
2022-07-08,1.0,31.90147587396875,26
2022-07-09,0.0,9.252587544928124,2
2022-07-10,1.0,-2.9241875874999996,0
2022-07-11,4.0,6.505714838750001,9
2022-07-12,3.0,7.290949319828129,12
2022-07-13,1.0,3.161968765639066,3
2022-07-14,2.0,14.70597509966094,16
2022-07-15,3.0,-1.2091551556890616,14
2022-07-16,0.0,-2.023466415210936,0
2022-07-17,0.0,-1.408711677190623,0
2022-07-18,2.0,4.136421360231252,6
2022-07-19,3.0,4.900267542823439,0
2022-07-20,2.0,0.6811773070203131,2
2022-07-21,1.0,1.0311847352968755,2
2022-07-22,5.0,-0.7995543289812493,0
2022-07-23,1.0,-0.5134758691421865,0
2022-07-24,0.0,-0.27763326757187434,0
2022-07-25,3.0,1.7920009437500006,6
2022-07-26,2.0,1.6270387324218754,4
2022-07-27,0.0,3.5620844417265625,1
2022-07-28,4.0,0.3612828662531248,5
2022-07-29,1.0,-0.414259331103125,0
2022-07-30,1.0,-0.24935620507187484,0
2022-07-31,0.0,-0.16970752499999953,0
2022-08-01,4.0,3.8663590825000003,0
2022-08-02,1.0,1.48991118146875,3
2022-08-03,0.0,-0.473471128603125,0
2022-08-04,7.0,34.72983534661562,0
2022-08-05,3.0,66.31718627684062,0
2022-08-06,3.0,-8.689190852535944,0
2022-08-07,0.0,-4.232381550000003,0
2022-08-08,2.0,11.211113690000001,2
2022-08-09,5.0,1.529078105437506,2
2022-08-10,0.0,9.228425026325004,4
2022-08-11,0.0,20.84958205117813,6
2022-08-12,0.0,-2.483224693046873,3
2022-08-13,0.0,-2.9146887498515603,0
2022-08-14,2.0,-1.8747216025156221,0
2022-08-15,3.0,12.032577190000003,0
2022-08-16,3.0,16.92450398653125,3
2022-08-17,1.0,-1.1316716555812505,0
2022-08-18,1.0,17.125113246132813,0
2022-08-19,0.0,3.8472743646937495,7
2022-08-20,0.0,-2.4348143368937487,0
2022-08-21,1.0,-1.3919471175718738,0
2022-08-22,7.0,3.981382711250003,1
2022-08-23,1.0,13.687651927046877,0
2022-08-24,0.0,14.598934089735938,0
2022-08-25,1.0,6.000870859535937,2
2022-08-26,1.0,1.5279359738812497,3
2022-08-27,1.0,-1.9065776392921865,0
2022-08-28,0.0,-1.1541157802515603,0
2022-08-29,3.0,15.173154081250003,0
2022-08-30,2.0,3.7342980286718754,3
2022-08-31,1.0,4.1229630933359385,2
2022-09-01,3.0,2.232864574445313,5
2022-09-02,9.0,17.55512990474844,10
2022-09-03,1.0,-2.746705924885938,0
2022-09-04,0.0,-1.4338631101437493,0
2022-09-05,2.0,-0.9773217149999991,0
2022-09-06,2.0,25.244318239250003,4
2022-09-07,0.0,27.78278000383125,6
2022-09-08,0.0,3.3277439841906222,4
2022-09-09,0.0,-1.235446596028127,0
2022-09-10,0.0,-2.196118357440624,0
2022-09-11,0.0,-1.5371511981828088,0
2022-09-12,0.0,12.935868425000002,1
2022-09-13,4.0,12.733282510000002,0
2022-09-14,2.0,1.1397896778437504,0
2022-09-15,0.0,0.8959385355812506,3
2022-09-16,0.0,-1.5558733252390613,1
2022-09-17,0.0,-0.8708994463187482,1
2022-09-18,0.0,-0.6109671300718733,0
2022-09-19,0.0,10.520803565000001,9
2022-09-20,0.0,5.49863987403125,2
2022-09-21,0.0,21.4600305467625,2
2022-09-22,5.0,4.873962871148436,6
2022-09-23,2.0,6.675912150809374,9
2022-09-24,2.0,-2.262618307607813,0
2022-09-25,6.0,1.634163112500002,0
2022-09-26,2.0,10.693350003750002,0
2022-09-27,1.0,0.8644698955781265,0
2022-09-28,1.0,4.409632567245314,0
2022-09-29,4.0,3.3749416503890632,4
2022-09-30,0.0,8.478636371298439,0
2022-10-01,0.0,-1.8441801749281248,0
2022-10-02,0.0,-1.0316401615734365,0
2022-10-03,0.0,5.313671668453126,4
2022-10-04,0.0,3.860521772454689,4
2022-10-05,1.0,15.806969090521875,6
2022-10-06,0.0,26.634304958048435,12
2022-10-07,0.0,5.859353357206247,3
2022-10-08,5.0,-3.1271903928359386,0
2022-10-09,0.0,-1.871306850359374,0
2022-10-10,0.0,1.7094305100000033,0
2022-10-11,2.0,0.689356678156253,3
2022-10-12,0.0,0.8353066209562523,1
2022-10-13,0.0,-0.03349290019531104,6
2022-10-14,2.0,2.159813966935939,14
2022-10-15,8.0,-0.8309251036984366,0
2022-10-16,10.0,-0.3605330628593745,0
2022-10-17,8.0,3.8019988862500003,0
2022-10-18,5.0,12.444679393453125,0
2022-10-19,1.0,-1.6080328386390634,1
2022-10-20,6.0,0.21448593514687475,0
2022-10-21,5.0,-0.6127971068374999,17
2022-10-22,2.0,-0.41518329158281125,1
2022-10-23,0.0,-0.3158623576078116,0
2022-10-24,2.0,2.763856552500001,4
2022-10-25,3.0,3.5013919466875003,0
2022-10-26,0.0,16.293854508153125,0
2022-10-27,2.0,10.91422122078281,1
2022-10-28,0.0,6.749444186984373,0
2022-10-29,1.0,-1.1088991025359385,0
2022-10-30,1.0,-0.33071553749999905,0
2022-10-31,4.0,21.96997361125,1
2022-11-01,1.0,9.934185813453125,6
2022-11-02,2.0,11.047617941579688,2
2022-11-03,0.0,12.863787854840623,2
2022-11-04,2.0,6.527971908935938,3
2022-11-05,1.0,-0.9778533588578115,0
2022-11-06,3.0,-2.0037707195890606,1
2022-11-07,2.0,5.62453715819844,2
2022-11-08,3.0,9.22155072185469,4
2022-11-09,3.0,3.6990418749703142,8
2022-11-10,6.0,5.121005769814063,5
2022-11-11,2.0,35.16392456874688,10
2022-11-12,1.0,-4.778356913231252,4
2022-11-13,2.0,-2.3610184888906245,0
2022-11-14,2.0,11.464926283678125,14
2022-11-15,4.0,7.554689325140628,0
2022-11-16,0.0,11.495940574076563,6
2022-11-17,3.0,11.065052407760938,5
2022-11-18,0.0,14.888549432425,0
2022-11-19,0.0,-3.657962299329687,0
2022-11-20,0.0,-2.1413062063296855,0
2022-11-21,2.0,11.696252323750002,1
2022-11-22,0.0,16.682847293296877,0
2022-11-23,0.0,6.680450364376563,0
2022-11-24,0.0,14.164327119921875,2
2022-11-25,7.0,4.588660649778125,0
2022-11-26,0.0,1.2580811802156262,1
2022-11-27,0.0,-2.0796287581468733,0
2022-11-28,1.0,18.68527371125,0
2022-11-29,4.0,20.979926827046874,0
2022-11-30,4.0,11.862741794735937,1
2022-12-01,3.0,25.136382735410937,6
2022-12-02,1.0,12.894702533375,14
2022-12-03,0.0,-4.642936782235937,0
2022-12-04,0.0,-2.7226063223499977,2
2022-12-05,1.0,19.058561864856255,2
2022-12-06,0.0,25.392482079687504,3
2022-12-07,1.0,1.9080844344062502,3
2022-12-08,2.0,1.4832011146375006,0
2022-12-09,2.0,21.313038249471877,4
2022-12-10,1.0,2.8220393921765643,0
2022-12-11,0.0,-2.962104858146873,0
2022-12-12,3.0,38.17020426625,3
2022-12-13,0.0,9.609230397921875,3
2022-12-14,2.0,16.57123758304219,6
2022-12-15,1.0,6.290281054098436,5
2022-12-16,1.0,17.235983669670315,5
2022-12-17,0.0,-4.497397148804686,0
2022-12-18,0.0,-2.729194901971871,0
2022-12-19,0.0,24.13579074474844,2
2022-12-20,1.0,89.963263023125,10
2022-12-21,0.0,44.23431969457812,20
2022-12-22,0.0,0.703649717382806,8
2022-12-23,0.0,1.5491800323234362,8
2022-12-24,0.0,-3.690632451223431,1
2022-12-25,1.0,-4.137662728254678,0
2022-12-26,1.0,-3.022653277499991,2
2022-12-27,1.0,3.5349802140937574,0
2022-12-28,1.0,4.31664152059688,0
2022-12-29,0.0,14.420866365246878,0
2022-12-30,0.0,8.10267721055,0
2022-12-31,2.0,-2.3975634400718757,0
2023-01-01,0.0,-1.3155642988546872,0
2023-01-02,0.0,17.126650469928126,0
2023-01-03,0.0,24.540031485,13
2023-01-04,0.0,49.95389578565625,5
2023-01-05,0.0,27.421253719924994,1
2023-01-06,1.0,5.5850910522328086,1
2023-01-07,0.0,-4.510020936282812,1
2023-01-08,0.0,-3.5627308528953074,2
2023-01-09,0.0,13.435947130000006,4
2023-01-10,0.0,15.356293141968756,2
2023-01-11,0.0,11.680565917931252,8
2023-01-12,0.0,24.77003979743594,8
2023-01-13,0.0,20.5620909437625,0
2023-01-14,0.0,-2.440897104210938,0
2023-01-15,0.0,-1.2626638459828112,0
2023-01-16,0.0,49.630943269964064,0
2023-01-17,0.0,41.045423813,2
2023-01-18,0.0,20.446599909628123,8
2023-01-19,0.0,23.391724027317185,5
2023-01-20,0.0,14.380531641971876,0
2023-01-21,0.0,-6.803318975698433,0
2023-01-22,0.0,-4.200003647481244,0
2023-01-23,1.0,29.012094761360945,0
2023-01-24,0.0,42.41725998561563,4
2023-01-25,0.0,36.779672564631255,0
2023-01-26,0.0,22.11390514207187,1
2023-01-27,0.0,22.061554255473435,0
2023-01-28,0.0,-6.655903314957811,0
2023-01-29,0.0,-3.6428756557906183,1
2023-01-30,0.0,34.64743387000001,5
2023-01-31,0.0,21.576031751000006,0
2023-02-01,1.0,22.322053975350002,12
2023-02-02,3.0,16.147736783821877,6
2023-02-03,0.0,15.775169282398439,7
2023-02-04,1.0,-4.82415602783281,0
2023-02-05,1.0,-3.568765560343745,0
2023-02-06,0.0,29.577312776948443,10
2023-02-07,0.0,21.881923145370315,6
2023-02-08,0.0,16.273256360446876,2
2023-02-09,0.0,13.599515012790626,8
2023-02-10,0.0,2.9584387470984392,7
2023-02-11,0.0,-1.7703936909203097,0
2023-02-12,1.0,-2.606754718806246,0
2023-02-13,0.0,23.216072529964066,3
2023-02-14,0.0,16.07620165975,2
2023-02-15,1.0,19.683493712428124,13
2023-02-16,2.0,12.201918266435936,6
2023-02-17,1.0,10.6517912019125,12
2023-02-18,1.0,-3.0234808448078114,1
2023-02-19,0.0,-2.493112758818747,0
2023-02-20,0.0,10.23205513867813,35
2023-02-21,1.0,20.41060769960938,5
2023-02-22,1.0,13.006245753789063,0
2023-02-23,2.0,16.12324366315625,7
2023-02-24,1.0,13.787748761621874,22
2023-02-25,1.0,-1.150537384595312,1
2023-02-26,0.0,-1.6954430010546853,0
2023-02-27,2.0,52.12051575496407,8
2023-02-28,0.0,27.1815110175625,10
2023-03-01,0.0,17.016720483959375,20
2023-03-02,0.0,10.64736217040781,8
2023-03-03,2.0,31.545788926576563,1
2023-03-04,0.0,-6.108479286249998,0
2023-03-05,1.0,-3.1950961559437445,0
