,ant-design/ant-design,twbs/bootstrap,mui/material-ui
2021-04-22,1.6919722530124996,2,8
2021-04-23,5.99466586301875,1,21
2021-04-24,-1.2918259118015625,0,14
2021-04-25,0.25474299944843837,5,3
2021-04-26,1.3658835604015633,0,9
2021-04-27,-0.6595272972062489,5,11
2021-04-28,5.568578480293751,0,7
2021-04-29,1.08678040948125,1,15
2021-04-30,5.299006616915626,2,12
2021-05-01,-0.9985702612171878,3,6
2021-05-02,1.4528153109984379,0,2
2021-05-03,-0.5407812055156247,0,7
2021-05-04,-0.3527160535671867,1,8
2021-05-05,3.7366155924281257,6,4
2021-05-06,8.40010565440625,7,7
