,facebook/react-native,flutter/flutter,NativeScript/NativeScript
2015-05-18,13,2.6674083875,11
2015-05-19,2,7.8521566387499995,13
2015-05-20,9,-2.210592238015625,6
2015-05-21,6,3.4161764789703133,8
2015-05-22,13,-2.384201880510938,6
2015-05-23,7,-0.1053336196968746,0
2015-05-24,1,-0.9885707507328124,0
2015-05-25,4,-0.6019323337499998,14
2015-05-26,14,4.5503722734531244,5
2015-05-27,9,7.140835223160937,11
2015-05-28,25,8.512365945389062,4
2015-05-29,20,-2.9587478595609378,9
2015-05-30,8,-2.6831868399140615,0
2015-05-31,10,-1.4499404667656246,1
2015-06-01,13,2.0015800242671875,7
2015-06-02,18,8.35871786875,11
2015-06-03,24,6.0961901024218745,9
2015-06-04,7,11.286643472945311,3
2015-06-05,9,-2.9161733677828128,2
2015-06-06,5,-4.160540142324999,0
2015-06-07,5,-2.1678369139656244,0
2015-06-08,9,7.53251705375,4
2015-06-09,17,6.193814487203125,3
2015-06-10,10,7.174535055145312,3
2015-06-11,20,7.123458870015625,11
2015-06-12,42,-1.5821531955781252,4
2015-06-13,3,-1.5289487287874994,0
2015-06-14,0,-3.2415139154312493,0
2015-06-15,17,3.10532041125,10
2015-06-16,9,7.122490711609375,3
2015-06-17,11,5.394754865748437,19
2015-06-18,11,6.874135645234375,33
2015-06-19,14,-1.9798397329968758,1
2015-06-20,7,-3.918066027104687,0
2015-06-21,1,-2.0647790289609373,0
2015-06-22,19,8.614502266551563,0
2015-06-23,13,6.980942053671875,2
2015-06-24,17,4.835491678679687,2
2015-06-25,22,7.634787965015625,9
2015-06-26,6,4.591691171484375,14
2015-06-27,4,-6.22549782585625,0
2015-06-28,1,-2.9441900279312487,0
2015-06-29,4,-0.9194772249999996,9
2015-06-30,13,0.27174344609374956,5
2015-07-01,11,0.16537528324999928,9
2015-07-02,7,-0.6802187594671882,4
2015-07-03,9,-1.2199239615312507,4
2015-07-04,0,-0.6852735064484381,0
2015-07-05,1,-0.3719639080609377,0
2015-07-06,10,7.83487800125,22
2015-07-07,15,-1.5300732392656253,18
2015-07-08,16,2.753467743235938,6
2015-07-09,15,0.14112246625312497,10
2015-07-10,17,0.55615645676875,9
2015-07-11,0,-1.3395079132328123,0
2015-07-12,0,-0.7056171499999997,0
2015-07-13,12,-0.4931450524999999,6
2015-07-14,19,0.6211400421249997,11
2015-07-15,17,-0.6063753426281253,23
2015-07-16,10,7.733433447204687,17
2015-07-17,14,15.4164983660375,4
2015-07-18,1,1.6609172400031254,0
2015-07-19,0,-4.822887076465624,0
2015-07-20,8,7.744419137500001,12
2015-07-21,17,29.54435572625,6
2015-07-22,9,16.691611883234373,10
2015-07-23,12,17.31294087176719,6
2015-07-24,15,6.575883438375003,14
2015-07-25,4,-7.789333897643749,0
2015-07-26,0,-8.734024797315623,0
2015-07-27,22,13.8642858816375,11
2015-07-28,11,5.659637762343749,12
2015-07-29,11,7.663069321390623,8
2015-07-30,13,20.99406320263125,10
2015-07-31,6,-1.1834299009859386,11
2015-08-01,6,-6.217739471560936,0
2015-08-02,4,-4.374498029215624,0
2015-08-03,7,12.665316631853125,25
2015-08-04,9,10.026768362703123,12
2015-08-05,4,3.608770755842187,1
2015-08-06,8,8.635311917742188,6
2015-08-07,16,29.659132746557813,13
2015-08-08,4,-9.236543198170313,0
2015-08-09,0,-8.93735744908906,0
2015-08-10,8,22.0479579847875,5
2015-08-11,17,38.47096509851875,8
2015-08-12,9,-9.434145397989063,7
2015-08-13,18,17.954332202606253,11
2015-08-14,19,1.4368242292078115,4
2015-08-15,5,-12.697882645067187,0
2015-08-16,1,-6.767273420939061,0
2015-08-17,10,21.685728841120312,0
2015-08-18,8,8.993005472328123,6
2015-08-19,15,17.697211868182812,2
2015-08-20,21,11.8346925789375,1
2015-08-21,20,2.972782297720313,1
2015-08-22,3,-2.8088830819999977,0
2015-08-23,0,-8.62733794995781,1
2015-08-24,2,16.178881382500002,4
2015-08-25,29,39.24192587659375,7
2015-08-26,17,23.402526806884374,3
2015-08-27,14,2.817260919140626,6
2015-08-28,6,8.187572464092192,18
2015-08-29,1,-4.9642761428187505,0
2015-08-30,3,-5.398986338348436,0
2015-08-31,14,15.654513519654689,5
2015-09-01,21,2.534756946671873,12
2015-09-02,13,10.001091979345311,8
2015-09-03,15,16.74382004817031,12
2015-09-04,19,9.365129197364062,26
2015-09-05,5,-9.881358522978125,3
2015-09-06,7,-6.921429807742187,0
2015-09-07,8,-3.9857031036546866,7
2015-09-08,15,5.295413849478124,0
2015-09-09,17,6.624163569678124,8
2015-09-10,13,5.590792610679687,11
2015-09-11,10,14.24084276590781,6
2015-09-12,9,-8.539252893626564,1
2015-09-13,1,-4.400179170899999,1
2015-09-14,14,8.508211594053126,7
2015-09-15,26,-1.0390014437484378,6
2015-09-16,33,25.317380750876563,7
2015-09-17,12,13.166623032217187,7
2015-09-18,22,12.300307328768751,21
2015-09-19,7,-2.448442034621875,1
2015-09-20,6,-7.788811382154686,0
2015-09-21,7,9.08097587551719,6
2015-09-22,25,20.497196008078124,0
2015-09-23,29,19.63416294862656,5
2015-09-24,35,10.761161290865624,5
2015-09-25,18,24.11926136887344,10
2015-09-26,5,-7.7945302199625,0
2015-09-27,0,-8.889025433993748,0
2015-09-28,3,-2.4397498315937485,5
2015-09-29,14,17.679787287048438,11
2015-09-30,12,23.648971710303123,17
2015-10-01,29,25.94585648798125,22
2015-10-02,24,-2.835860273106249,5
2015-10-03,7,1.044265453337502,0
2015-10-04,2,-10.78064663425156,0
2015-10-05,24,19.535891485392188,11
2015-10-06,20,23.881548418973438,6
2015-10-07,18,-3.787440824789062,7
2015-10-08,22,12.213366585615626,6
2015-10-09,30,9.40532659144531,18
2015-10-10,9,-1.560124009543749,1
2015-10-11,0,-6.128369975192186,0
2015-10-12,24,18.27060866724219,10
2015-10-13,35,14.317485383360935,12
2015-10-14,40,5.441568443634374,17
2015-10-15,9,7.879372398165625,20
2015-10-16,27,5.062043279348437,12
2015-10-17,5,-7.129508388196875,0
2015-10-18,5,-2.871603763042187,0
2015-10-19,21,21.69482315539375,10
2015-10-20,26,6.578355422928123,10
2015-10-21,37,9.282920332023437,17
2015-10-22,24,4.794222499899998,13
2015-10-23,19,16.834715209514062,6
2015-10-24,7,-8.205896744671875,0
2015-10-25,1,-7.624051774520311,0
2015-10-26,25,33.58275256375625,4
2015-10-27,34,7.452735316896872,2
2015-10-28,34,10.002568415932814,10
2015-10-29,22,17.886463308996877,20
2015-10-30,23,-2.7041214366562496,20
2015-10-31,11,-7.277236833146874,0
2015-11-01,0,-6.317891516114062,0
2015-11-02,16,14.277424306335938,29
2015-11-03,28,29.957724652906247,14
2015-11-04,22,15.675305244559375,6
2015-11-05,28,4.461130224518751,8
2015-11-06,24,6.082527517160939,30
2015-11-07,9,1.033384664329688,0
2015-11-08,3,-6.695174650339062,0
2015-11-09,21,8.007187291553127,18
2015-11-10,27,21.02006244197031,27
2015-11-11,18,10.057512322217185,9
2015-11-12,13,13.279238448670313,12
2015-11-13,21,12.400523674471875,5
2015-11-14,10,-10.974990045701563,0
2015-11-15,0,-8.415991831874999,0
2015-11-16,16,13.939366866428125,9
2015-11-17,29,21.755222433084374,10
2015-11-18,33,9.978292691039062,10
2015-11-19,13,10.366645721890626,2
2015-11-20,22,19.312769388490626,2
2015-11-21,2,-7.528974854957813,0
2015-11-22,2,-0.3508231618484352,0
2015-11-23,25,6.278085408318752,20
2015-11-24,37,11.427777695203126,7
2015-11-25,16,8.423790908842186,15
2015-11-26,28,7.208022704907812,6
2015-11-27,14,-9.491300916212502,11
2015-11-28,1,-4.3275739096031245,0
2015-11-29,4,-0.49780401257343776,0
2015-11-30,19,11.059232394498437,7
2015-12-01,25,9.078285367437498,10
2015-12-02,25,11.888590386929687,10
2015-12-03,23,13.197873560548437,5
2015-12-04,8,27.668879344296876,10
2015-12-05,6,10.185719967545314,0
2015-12-06,6,-15.326236292496873,0
2015-12-07,11,22.578830900221877,3
2015-12-08,22,18.082178715584373,10
2015-12-09,17,9.634138770757811,3
2015-12-10,22,12.373713369212501,10
2015-12-11,18,-7.243624714015624,4
2015-12-12,14,-3.807264349464063,8
2015-12-13,11,-8.363123343751564,0
2015-12-14,22,22.151765530214064,11
2015-12-15,36,18.601633812031245,9
2015-12-16,27,11.556069649015623,9
2015-12-17,17,-3.35233703685625,3
2015-12-18,18,-4.030685814740625,7
2015-12-19,5,-7.165248687659375,0
2015-12-20,7,-0.08230352395468721,0
2015-12-21,9,2.9231298411203124,4
2015-12-22,8,-1.6905897401718768,6
2015-12-23,28,-3.6433537652546892,2
2015-12-24,10,-0.060662219140626306,0
2015-12-25,3,-0.8200747709750011,0
2015-12-26,7,1.8236694538453122,0
2015-12-27,2,-1.5334563618968753,0
2015-12-28,5,3.2791246291875,1
2015-12-29,16,0.2995545084593745,0
2015-12-30,22,1.6405164820734375,0
2015-12-31,6,2.4608936003015627,0
2016-01-01,4,-1.91520329478125,0
2016-01-02,4,9.10237863551875,0
2016-01-03,5,-3.572265013529688,0
2016-01-04,24,6.537048190301563,2
2016-01-05,22,4.7148549979375,0
2016-01-06,37,11.122292642287501,0
2016-01-07,31,23.736171428237498,1
2016-01-08,18,4.290634268239062,3
2016-01-09,7,-4.6454683904312475,0
2016-01-10,3,0.8497864323437518,0
2016-01-11,7,24.298582027671877,11
2016-01-12,17,10.805407638374998,16
2016-01-13,12,-1.3613025212374978,10
2016-01-14,14,5.782231180153126,4
2016-01-15,16,5.463809856039061,8
2016-01-16,6,-0.4641272714843758,0
2016-01-17,4,-7.420698236803124,0
2016-01-18,18,8.949907616476564,6
2016-01-19,10,10.252766570651561,13
2016-01-20,22,17.397323918656248,12
2016-01-21,34,11.253383317473437,3
2016-01-22,17,8.954932334204688,5
2016-01-23,6,-6.943643163726563,0
2016-01-24,1,0.727737888117189,2
2016-01-25,14,5.364566059654688,8
2016-01-26,10,9.601548353296874,16
2016-01-27,15,10.864224737957812,5
2016-01-28,14,7.4624706803859375,3
2016-01-29,26,3.5359477090875,4
2016-01-30,3,-5.246268325182813,0
2016-01-31,6,3.1548419482828134,0
2016-02-01,22,5.911477252210937,10
2016-02-02,25,10.0326816892,8
2016-02-03,24,17.296660356190625,12
2016-02-04,11,14.005041137229687,14
2016-02-05,11,2.7930933010625,11
2016-02-06,18,5.131462169590627,0
2016-02-07,5,-10.280129716071874,1
2016-02-08,20,5.730562448678127,5
2016-02-09,20,31.092326100967185,13
2016-02-10,21,10.795779313690623,15
2016-02-11,8,13.570880421635938,17
2016-02-12,25,41.725438940040625,9
2016-02-13,3,-5.350610342303124,1
2016-02-14,3,4.747953932525004,1
2016-02-15,10,0.10568610202500217,15
2016-02-16,19,7.5427477880781275,5
2016-02-17,16,19.82087219984531,7
2016-02-18,15,-9.087374416253127,17
2016-02-19,19,13.397819445259376,9
2016-02-20,4,-4.386948489909377,0
2016-02-21,1,2.5610046409328113,0
2016-02-22,15,10.383459490248438,4
2016-02-23,10,11.632021633126563,7
2016-02-24,23,9.283129032445313,24
2016-02-25,12,30.004068942078124,15
2016-02-26,30,19.526500796692186,1
2016-02-27,3,3.552545928012499,3
2016-02-28,2,-11.024974040978123,0
2016-02-29,14,-0.6720887465328111,9
2016-03-01,15,14.261457787659376,8
2016-03-02,19,11.821121405982812,6
2016-03-03,23,32.6519973343,2
2016-03-04,16,7.593526227954683,1
2016-03-05,8,-9.575459951621877,0
2016-03-06,10,5.089885930293752,0
2016-03-07,13,7.035361610567188,9
2016-03-08,23,15.746752986695313,7
2016-03-09,17,6.891223550295312,15
2016-03-10,24,17.696279550770313,4
2016-03-11,14,27.91666954619375,7
2016-03-12,4,9.082610931853125,1
2016-03-13,5,-9.340080459643751,0
2016-03-14,12,22.330328260887505,1
2016-03-15,28,1.8776622327437487,5
2016-03-16,12,-6.1110482771125,9
2016-03-17,15,12.016733354385938,7
2016-03-18,15,29.48651693237656,7
2016-03-19,5,-13.057483322904687,1
2016-03-20,10,-10.441121223962499,0
2016-03-21,26,29.112386457125,12
2016-03-22,13,-1.4061646903765652,8
2016-03-23,15,13.5084436665375,8
2016-03-24,20,24.39422366695156,14
2016-03-25,9,5.806966752793748,13
2016-03-26,6,-4.854722087778125,0
2016-03-27,2,0.5526429061281259,0
2016-03-28,1,9.034545226853126,9
2016-03-29,10,19.465742904453123,7
2016-03-30,15,10.372125986398435,7
2016-03-31,6,8.745505459348438,3
2016-04-01,28,14.057885890834374,2
2016-04-02,0,-10.355752500223439,0
2016-04-03,3,-6.802941208260936,0
2016-04-04,9,2.192121430750001,2
2016-04-05,11,4.698446027657811,0
2016-04-06,18,5.9778258775906234,3
2016-04-07,14,13.347771987624999,1
2016-04-08,10,8.947801706070312,11
2016-04-09,8,-7.256364167542188,0
2016-04-10,2,-5.677415851846874,0
2016-04-11,17,6.817306072804689,7
2016-04-12,15,9.768925465659375,4
2016-04-13,14,5.746173888465624,18
2016-04-14,15,2.644585250235938,15
2016-04-15,12,8.400848787145312,16
2016-04-16,7,-4.866921117685939,0
2016-04-17,6,-4.576439876720312,0
2016-04-18,11,7.424975835301563,11
2016-04-19,19,5.17608251359375,10
2016-04-20,10,9.5304706824375,8
2016-04-21,15,9.816905058554687,8
2016-04-22,29,1.6388217665671867,7
2016-04-23,8,-3.8071842050624998,0
2016-04-24,9,-2.3453299737890614,0
2016-04-25,15,8.898302147801562,5
2016-04-26,11,1.4070779073437496,6
2016-04-27,10,6.128574931265625,8
2016-04-28,19,8.1524470874375,5
2016-04-29,26,9.954038791492186,1
2016-04-30,9,-5.355399238864063,0
2016-05-01,3,-1.6685784301249988,0
2016-05-02,5,4.421345254270313,10
2016-05-03,12,13.401176168596875,8
2016-05-04,28,15.147168187596876,2
2016-05-05,18,2.5934474779484376,11
2016-05-06,11,0.43973142847031355,5
2016-05-07,4,-5.9809733790249995,2
2016-05-08,2,-3.9988688965046872,1
2016-05-09,18,15.494727645004687,20
2016-05-10,14,6.748219511176561,7
2016-05-11,15,5.469238533606249,3
2016-05-12,21,4.46364150495,1
2016-05-13,13,3.766362851442187,16
2016-05-14,13,-5.769171596667188,3
2016-05-15,2,-2.664378960860936,0
2016-05-16,16,13.391440334267187,8
2016-05-17,20,13.38323555321875,12
2016-05-18,15,5.900824368340624,11
2016-05-19,5,5.497975374287499,12
2016-05-20,16,3.7637639030359367,15
2016-05-21,11,-4.621156979465625,0
2016-05-22,1,-4.746587836076562,0
2016-05-23,20,10.164527490001563,0
2016-05-24,18,5.027497206017186,0
2016-05-25,16,1.7127093717124993,11
2016-05-26,17,10.527748051359374,8
2016-05-27,15,3.460032394289062,8
2016-05-28,5,-3.7217109576968745,0
2016-05-29,0,-0.16850507159062467,0
2016-05-30,1,-1.5931462859484373,17
2016-05-31,14,6.283014270796874,10
2016-06-01,19,7.529209503551561,4
2016-06-02,6,10.250352102814063,7
2016-06-03,18,10.5642266271375,9
2016-06-04,9,-6.756876767396875,0
2016-06-05,3,-4.5108707658578115,1
2016-06-06,26,5.368057583239063,4
2016-06-07,31,13.746478099787499,8
2016-06-08,14,3.37467213764375,14
2016-06-09,15,3.239416274717188,5
2016-06-10,16,4.64787892045625,5
2016-06-11,3,-6.50621706100625,0
2016-06-12,1,-1.1892537717218747,0
2016-06-13,17,8.419071708534375,14
2016-06-14,21,7.026675850874999,16
2016-06-15,17,2.9632904061062497,7
2016-06-16,11,8.4403674523875,8
2016-06-17,14,-0.8769427244671881,12
2016-06-18,4,-3.9714124917499998,0
2016-06-19,0,-1.924527080560937,0
2016-06-20,10,4.88858895521875,16
2016-06-21,26,10.4396157416125,7
2016-06-22,31,10.950530314501561,3
2016-06-23,31,9.232638832815624,0
2016-06-24,24,-0.5104070088140631,10
2016-06-25,3,-1.2944829721031237,0
2016-06-26,1,-3.7296465074124994,0
2016-06-27,9,1.022900128751563,5
2016-06-28,14,5.7850588244078125,5
2016-06-29,9,-4.653480743598438,4
2016-06-30,18,7.659643725975,9
2016-07-01,24,2.505245037526562,6
2016-07-02,1,-3.106342490332813,0
2016-07-03,1,-2.1976138634406244,0
2016-07-04,5,0.7077243595703127,4
2016-07-05,17,-1.4855457440453126,4
2016-07-06,19,4.111763021178125,9
2016-07-07,29,2.876490255904687,2
2016-07-08,15,7.579926053593749,2
2016-07-09,2,-4.147868923437501,1
2016-07-10,2,-1.7058348343953118,0
2016-07-11,23,2.004088289267188,5
2016-07-12,18,3.40161600396875,8
2016-07-13,29,1.6494399922843748,6
2016-07-14,22,1.6895214224218753,5
2016-07-15,17,1.6251391125078123,4
2016-07-16,2,-1.3746574838203127,0
2016-07-17,2,-1.4729279698281248,0
2016-07-18,11,6.2041928662500005,10
2016-07-19,11,0.32542903095312425,10
2016-07-20,18,5.916870131473438,8
2016-07-21,8,6.538403271773437,7
2016-07-22,11,6.48341202250625,7
2016-07-23,3,-4.29132704374375,0
2016-07-24,0,-2.693637157196874,0
2016-07-25,10,4.384986083017187,4
2016-07-26,7,7.047254261390624,5
2016-07-27,11,10.475733892073437,4
2016-07-28,10,2.4498535511765622,5
2016-07-29,13,4.38977965273125,7
2016-07-30,3,-5.7468817905,0
2016-07-31,7,-2.790119437326562,0
2016-08-01,8,1.2375980692671877,4
2016-08-02,26,4.79684677440625,3
2016-08-03,21,-0.4463570158031258,3
2016-08-04,27,8.4090910274375,2
2016-08-05,17,19.311798113117185,3
2016-08-06,4,-8.184816136751563,0
2016-08-07,4,-4.008705969828123,1
2016-08-08,13,4.716213891250002,1
2016-08-09,20,9.299503595953125,1
2016-08-10,10,0.14670293419218794,0
2016-08-11,14,9.478794995823439,2
2016-08-12,10,-1.5782870566203133,3
2016-08-13,3,-2.6065702716859374,0
2016-08-14,1,-3.0901829218531245,0
2016-08-15,18,7.302967958017188,2
2016-08-16,18,7.066837248890625,4
2016-08-17,18,6.784916821917187,5
2016-08-18,12,4.996408682379688,2
2016-08-19,15,3.978914892134375,0
2016-08-20,1,-4.8857356665875,0
2016-08-21,2,-3.122571012195312,0
2016-08-22,9,4.047697722284376,7
2016-08-23,11,3.7811614378593745,3
2016-08-24,14,4.152163623982812,1
2016-08-25,9,4.697002967001562,1
2016-08-26,10,2.252026556784375,0
2016-08-27,4,-3.307600986967188,0
2016-08-28,0,-2.3912377740937494,0
2016-08-29,10,6.588982406767188,9
2016-08-30,12,2.5776721331562493,5
2016-08-31,11,2.55797230074375,7
2016-09-01,9,6.5086006219953125,7
2016-09-02,12,1.2841604644968747,2
2016-09-03,4,-2.9380820102046874,0
2016-09-04,2,-2.241504009395312,0
2016-09-05,11,-1.3468732782328123,2
2016-09-06,29,-0.9781200516250003,0
2016-09-07,14,3.2310361260437497,2
2016-09-08,13,6.2642610575093745,2
2016-09-09,22,11.802707847946873,2
2016-09-10,2,-5.828051706671875,0
2016-09-11,2,-2.309027196162499,0
2016-09-12,14,7.653735586767188,3
2016-09-13,9,3.36667705,2
2016-09-14,14,3.247120255,6
2016-09-15,14,7.0651220054375,9
2016-09-16,11,9.721331006693749,10
2016-09-17,0,-5.966937807346875,12
2016-09-18,1,-3.4319582109921862,0
2016-09-19,19,5.019089248750001,4
2016-09-20,15,13.472582345359374,5
2016-09-21,8,5.056855609795312,6
2016-09-22,9,10.404815891260938,0
2016-09-23,18,-2.2300052458015625,0
2016-09-24,4,-3.5963298207953116,0
2016-09-25,1,-2.6112882027578115,0
2016-09-26,19,12.551535508017189,6
2016-09-27,12,5.8169997288906234,10
2016-09-28,12,2.5186034748546877,9
2016-09-29,8,0.16449954510468778,7
2016-09-30,14,3.315631738690625,3
2016-10-01,2,-2.880627485551562,0
2016-10-02,1,-1.9965296241781245,0
2016-10-03,7,7.89876975051875,4
2016-10-04,12,6.5876292877828115,3
2016-10-05,9,3.5678405615703115,7
2016-10-06,6,2.8445150478156256,2
2016-10-07,11,1.153423815310938,7
2016-10-08,1,-3.1841996235218755,0
2016-10-09,4,-2.4865718881437493,0
2016-10-10,4,1.4605119817687502,1
2016-10-11,21,5.971354645360937,9
2016-10-12,17,0.39917561949999936,1
2016-10-13,9,11.168128388548437,5
2016-10-14,16,5.397223541779686,5
2016-10-15,8,-0.6413456302062492,0
2016-10-16,8,-1.0536317836624987,0
2016-10-17,8,8.982641865517188,7
2016-10-18,14,4.637217209703125,5
2016-10-19,12,5.464239606176562,9
2016-10-20,12,10.973245757075,10
2016-10-21,6,3.9773472386,3
2016-10-22,3,-7.32720862593125,0
2016-10-23,3,0.4244666993609387,0
2016-10-24,14,7.500471623539063,13
2016-10-25,10,4.615872684114062,13
2016-10-26,17,-1.6757158002000008,7
2016-10-27,15,8.0227279795,5
2016-10-28,7,5.177522484423436,7
2016-10-29,7,-3.0411098261453127,0
2016-10-30,1,-3.7217720412937494,0
2016-10-31,14,4.9248234966875,13
2016-11-01,17,15.411395775146875,3
2016-11-02,23,11.454205591782811,9
2016-11-03,16,7.116421478109375,4
2016-11-04,13,-5.7298643528687485,5
2016-11-05,7,-5.0761459144656245,0
2016-11-06,2,-1.9547859833578123,0
2016-11-07,13,6.698427706551563,10
2016-11-08,23,3.6853268938906245,7
2016-11-09,12,4.376915737573437,1
2016-11-10,19,10.951436062529687,13
2016-11-11,26,-3.1811668909234383,6
2016-11-12,4,-1.2925278745218742,0
2016-11-13,1,-3.140459775948437,0
2016-11-14,31,4.164178669484375,6
2016-11-15,32,9.867666183376562,5
2016-11-16,19,8.438257783029687,4
2016-11-17,15,-1.6591583367531255,3
2016-11-18,17,3.493575130154688,1
2016-11-19,4,-2.7961473000375,0
2016-11-20,5,-2.9277872282281243,0
2016-11-21,22,5.239958905301563,13
2016-11-22,17,12.643461815656249,3
2016-11-23,30,2.4772090576499988,6
2016-11-24,8,-3.5358321754953117,5
2016-11-25,5,-3.2459087840874994,4
2016-11-26,2,-1.8289870977890628,0
2016-11-27,2,1.7406267231062498,0
2016-11-28,23,6.219831207284375,4
2016-11-29,17,5.601578340140625,6
2016-11-30,20,7.715211450370312,5
2016-12-01,10,-1.5396271101156254,4
2016-12-02,20,1.4400350973734382,3
2016-12-03,6,-2.3302339139656247,0
2016-12-04,3,-1.0555509712499997,0
2016-12-05,16,4.371390897203125,7
2016-12-06,14,8.098056712426562,1
2016-12-07,10,-1.750432241753126,2
2016-12-08,25,1.0131125222171873,0
2016-12-09,4,5.21522969289375,0
2016-12-10,2,-2.794564373009375,0
2016-12-11,2,-1.0678464816796867,0
2016-12-12,5,4.469895990001563,4
2016-12-13,6,1.208102687423437,21
2016-12-14,13,-0.5735641350687501,1
2016-12-15,4,4.093993559142188,7
2016-12-16,22,1.202108590739062,4
2016-12-17,2,-2.51155702330625,0
2016-12-18,1,-0.2593924713781248,0
2016-12-19,254,0.9252572775015624,16
2016-12-20,4,-0.2752060338265627,19
2016-12-21,13,-0.010988068959375319,14
2016-12-22,11,-0.8571166789625001,10
2016-12-23,5,-0.4728014720593752,0
2016-12-24,0,-0.32739120895937524,0
2016-12-25,0,-0.18973540168125008,0
2016-12-26,2,-0.10679237676562506,0
2016-12-27,2,-0.08757498301406261,20
2016-12-28,0,-0.062000816981250095,12
2016-12-29,4,-0.02946012999843757,2
2016-12-30,4,-0.013583413232812524,8
2016-12-31,1,0.0,0
2017-01-01,0,0.0,0
2017-01-02,3,0.0,0
2017-01-03,6,2.0,19
2017-01-04,6,2.4,18
2017-01-05,4,14.89,7
2017-01-06,17,5.766,14
2017-01-07,7,-4.238824999999999,0
2017-01-08,4,-2.5869279999999986,0
2017-01-09,19,4.462177525,8
