,facebook/react,emberjs/ember.js,angular/angular
2019-02-08,3.5334651903999994,7,22.0
2019-02-09,-0.6555246592000001,3,3.0
2019-02-10,0.14430023679999948,1,0.0
2019-02-11,1.4259050495999994,3,25.0
2019-02-12,1.36411904,3,11.0
2019-02-13,9.359528448,1,45.0
2019-02-14,13.815180288,1,29.0
2019-02-15,-0.9216362495999997,7,2.0
2019-02-16,-0.051384012800001155,3,0.0
2019-02-17,-1.3809393664000007,2,8.0
2019-02-18,-1.6498766848000004,1,0.0
2019-02-19,8.8638892032,7,27.0
2019-02-20,3.1350012928,2,23.0
2019-02-21,18.3246496768,0,17.0
2019-02-22,2.3037167616000014,2,40.0
2019-02-23,-0.244738764800001,0,2.0
2019-02-24,-2.014927257600001,4,1.0
2019-02-25,2.9811002367999992,6,12.0
2019-02-26,0.6186346495999997,0,10.0
2019-02-27,7.93886976,2,21.0
2019-02-28,10.654344704,6,19.0
2019-03-01,3.468376985600001,5,11.0
2019-03-02,-3.8935737344,3,2.0
2019-03-03,0.9990156287999992,6,0.0
2019-03-04,1.0800548863999997,7,17.0
2019-03-05,2.1942199296,2,16.0
2019-03-06,3.0509317119999997,3,19.0
2019-03-07,7.8535103488,7,27.0
2019-03-08,-3.230943231999999,13,13.0
2019-03-09,3.3980329983999997,0,2.0
2019-03-10,0.038034636799999966,0,0.0
2019-03-11,7.560661504,0,10.0
2019-03-12,-1.7057820672,1,26.0
2019-03-13,3.4321195008,11,14.0
2019-03-14,2.0020368384,11,27.0
2019-03-15,10.090160128,3,12.0
2019-03-16,1.5263912960000003,10,0.0
2019-03-17,1.3648127999999993,6,0.0
2019-03-18,11.698028544,19,16.0
2019-03-19,2.8611571712000003,10,19.0
2019-03-20,4.520607334399999,1,50.0
2019-03-21,2.5086596095999996,5,25.0
2019-03-22,4.8262937599999995,1,12.0
2019-03-23,-3.4455827456,0,0.0
2019-03-24,3.0491671551999993,0,0.0
2019-03-25,1.71023872,4,7.0
2019-03-26,3.8447611904000007,11,10.0
2019-03-27,1.5024405504000002,5,31.0
2019-03-28,2.8926221312,2,12.0
2019-03-29,5.8084251648,14,20.0
2019-03-30,3.2121942016000005,5,0.0
2019-03-31,-2.6337196032000003,3,0.0
2019-04-01,10.60363776,5,30.0
2019-04-02,8.61234688,9,29.0
2019-04-03,15.9280574464,24,11.0
2019-04-04,27.9303530496,2,16.0
2019-04-05,10.240997478399999,2,4.0
2019-04-06,2.331359231999997,10,0.0
2019-04-07,20.1583413248,3,0.0
2019-04-08,20.583797657599998,5,16.0
2019-04-09,10.987426816,4,9.0
2019-04-10,41.6682816512,4,15.0
2019-04-11,-4.209566924800001,8,16.0
2019-04-12,34.384707584,4,6.0
2019-04-13,4.5892363264,0,3.0
2019-04-14,-9.962529280000002,1,0.0
2019-04-15,3.6260617215999975,4,16.0
2019-04-16,10.658578739200001,1,10.0
2019-04-17,3.7869347840000014,6,17.0
2019-04-18,13.9091766272,2,6.0
2019-04-19,15.5639908352,3,34.0
2019-04-20,5.881832755200001,0,4.0
2019-04-21,-0.898293247999999,0,0.0
2019-04-22,13.403893248,4,15.0
2019-04-23,5.8443139072,5,20.0
2019-04-24,14.3988688896,10,26.0
2019-04-25,18.9869068288,8,44.0
2019-04-26,4.3144005631999995,3,38.0
2019-04-27,-7.8940478463999995,0,1.0
2019-04-28,3.5247176703999994,0,0.0
2019-04-29,0.4096076799999997,1,27.0
2019-04-30,12.1904238592,4,6.0
2019-05-01,14.327499366400001,0,7.0
2019-05-02,-0.996068147199999,4,1.0
2019-05-03,11.1724133376,4,0.0
2019-05-04,-3.006810828799999,0,0.0
2019-05-05,-1.6607046656000017,0,0.0
2019-05-06,6.353083903999999,0,11.0
2019-05-07,3.3540871167999997,0,12.0
2019-05-08,10.520966656,0,19.0
2019-05-09,4.148507033600001,1,14.0
2019-05-10,9.7227008,0,12.0
2019-05-11,-5.053681254399999,0,0.0
2019-05-12,0.33846261759999896,0,0.0
2019-05-13,11.7065704448,6,13.0
2019-05-14,-0.29914234879999935,3,19.0
2019-05-15,1.9447245823999992,0,11.0
2019-05-16,5.180142899200001,0,43.0
2019-05-17,-0.2800423935999996,1,23.0
2019-05-18,-1.3468425215999997,0,0.0
2019-05-19,-1.6054982656,0,0.0
2019-05-20,9.017667584,0,8.0
2019-05-21,4.238225100800001,0,23.0
2019-05-22,23.2096062464,1,23.0
2019-05-23,16.4159478784,2,20.0
2019-05-24,0.399342592,5,16.0
2019-05-25,-3.338404659200002,0,0.0
2019-05-26,-0.4524357632000018,0,0.0
2019-05-27,-1.9054741504000008,0,0.0
2019-05-28,7.814359039999999,0,7.0
2019-05-29,6.369147392,11,2.0
2019-05-30,3.9860170752000013,6,31.0
2019-05-31,5.178400153600002,2,16.0
2019-06-01,5.2214274048,3,0.0
2019-06-02,4.3049008128,0,0.0
2019-06-03,12.4345234432,5,10.0
2019-06-04,6.7959610368,3,10.0
2019-06-05,5.914731929599999,2,5.0
2019-06-06,-2.014467584,1,11.0
2019-06-07,4.626117119999999,6,7.0
2019-06-08,5.2752089088,2,0.0
2019-06-09,7.0359798784,2,0.0
2019-06-10,3.5710050304000003,1,2.0
2019-06-11,-0.015203635199999788,1,29.0
2019-06-12,8.9056695296,0,3.0
2019-06-13,-0.2255315967999998,3,3.0
2019-06-14,2.998705049599999,8,25.0
2019-06-15,1.0357449727999999,0,0.0
2019-06-16,-2.5562125312,0,0.0
2019-06-17,5.463550054400001,5,5.0
2019-06-18,9.5391389696,8,15.0
2019-06-19,7.3102425088,0,16.0
2019-06-20,3.989046374400001,6,9.0
2019-06-21,4.3183414272,0,21.0
2019-06-22,4.4461374464,0,0.0
2019-06-23,-3.5754005504000004,0,0.0
2019-06-24,7.012793958399999,0,5.0
2019-06-25,-0.18563942399999966,1,35.0
2019-06-26,1.5973496832,5,26.0
2019-06-27,0.7169708032000006,11,18.0
2019-06-28,0.0824912896000003,3,8.0
2019-06-29,-1.5128942591999999,0,0.0
2019-06-30,-0.9137236991999997,1,0.0
2019-07-01,4.3876743168,0,11.0
2019-07-02,3.5942072320000005,0,13.0
2019-07-03,2.2645474304000004,3,3.0
2019-07-04,1.3734033408,1,0.0
2019-07-05,0.5451060224,2,0.0
2019-07-06,-0.19386347520000013,0,0.0
2019-07-07,-0.8931627008000004,0,0.0
2019-07-08,4.434278399999999,0,8.0
2019-07-09,-0.4300953599999997,1,13.0
2019-07-10,1.052049408,4,7.0
2019-07-11,3.0429286400000004,4,31.0
2019-07-12,1.6766772224000004,3,13.0
2019-07-13,0.7396098047999999,0,0.0
2019-07-14,-0.06620641280000017,1,0.0
2019-07-15,1.1929962495999997,0,7.0
2019-07-16,1.0913331200000003,1,8.0
2019-07-17,3.055888896,1,9.0
2019-07-18,3.6890899456,1,30.0
2019-07-19,3.3171366912,3,3.0
2019-07-20,1.1424052223999999,0,2.0
2019-07-21,-1.5494397952000003,0,0.0
2019-07-22,4.1358185471999995,0,9.0
2019-07-23,6.403506585600001,0,11.0
2019-07-24,12.5479549952,0,30.0
2019-07-25,6.7741248512,1,8.0
2019-07-26,3.7802640383999995,2,11.0
2019-07-27,-0.7815454720000008,0,0.0
2019-07-28,-0.6839418880000006,0,0.0
2019-07-29,1.9378879487999994,0,6.0
2019-07-30,2.83251968,6,16.0
2019-07-31,7.6228459520000005,5,8.0
2019-08-01,-0.40100280319999904,1,8.0
2019-08-02,5.632522752,1,10.0
2019-08-03,-1.9340463103999994,0,0.0
2019-08-04,0.2938334207999995,1,0.0
2019-08-05,4.5438056448,0,21.0
2019-08-06,4.8751808512,1,0.0
2019-08-07,1.4337424384000004,4,0.0
2019-08-08,4.838829568,6,29.0
2019-08-09,6.3676288,3,17.0
2019-08-10,-1.1507100672,0,3.0
2019-08-11,-2.0397207552000007,0,0.0
2019-08-12,11.7848493056,4,8.0
2019-08-13,10.5113807872,5,18.0
2019-08-14,21.4767374336,6,11.0
2019-08-15,9.5577454592,5,16.0
2019-08-16,4.067410534399999,15,5.0
2019-08-17,-1.860996300800001,4,0.0
2019-08-18,0.8663220223999986,2,0.0
2019-08-19,7.385874739199999,4,13.0
2019-08-20,6.449124864,7,9.0
2019-08-21,4.1137901568,3,21.0
2019-08-22,1.4607335424000008,3,17.0
2019-08-23,-2.781983334399999,4,3.0
2019-08-24,-1.3025906687999997,1,0.0
2019-08-25,-1.6553601024000002,1,0.0
2019-08-26,8.9078493184,0,21.0
2019-08-27,11.174519296000001,2,14.0
2019-08-28,4.770523033600001,2,7.0
2019-08-29,8.1858226176,2,41.0
2019-08-30,-3.3639059456,5,29.0
2019-08-31,-2.4238905344000017,4,0.0
2019-09-01,-1.5470490624000008,12,0.0
2019-09-02,-0.14876375040000056,10,0.0
2019-09-03,0.8952576000000003,12,9.0
2019-09-04,4.770856448000001,1,18.0
2019-09-05,6.0643902464,2,15.0
2019-09-06,3.488596582400001,3,4.0
2019-09-07,-2.3847559168,2,1.0
2019-09-08,-1.1495701504000007,0,0.0
2019-09-09,6.23219968,1,23.0
2019-09-10,8.023298048000001,3,25.0
2019-09-11,15.9805485056,3,14.0
2019-09-12,-0.30525153279999984,1,30.0
2019-09-13,3.4733218815999987,5,12.0
2019-09-14,-2.4128330752,5,0.0
2019-09-15,-2.111577702400001,2,0.0
2019-09-16,2.6080409599999994,8,12.0
2019-09-17,8.130991616,7,15.0
2019-09-18,0.8127337472000007,8,13.0
2019-09-19,3.5567687680000004,2,1.0
2019-09-20,-0.5821720575999993,9,0.0
2019-09-21,-1.690131456,2,0.0
2019-09-22,-1.0211483648000004,0,0.0
2019-09-23,11.3157917696,0,4.0
2019-09-24,2.0710507520000005,4,8.0
2019-09-25,7.6048937984,1,9.0
2019-09-26,4.699337728,1,2.0
2019-09-27,1.7867428864,0,12.0
2019-09-28,3.3019764735999995,0,0.0
2019-09-29,-0.7177643008000008,0,0.0
2019-09-30,4.050575359999999,0,9.0
2019-10-01,0.5181378560000001,6,11.0
2019-10-02,1.9404516352,4,38.0
2019-10-03,8.007802368,6,13.0
2019-10-04,-2.163673599999999,8,19.0
2019-10-05,-1.7601272832000003,2,0.0
2019-10-06,-1.076107264,0,0.0
2019-10-07,5.2474177536,5,14.0
2019-10-08,0.2672796672000004,2,11.0
2019-10-09,-0.2955101184000002,5,8.0
2019-10-10,-0.9326548992000001,1,35.0
2019-10-11,1.4117187584000006,0,8.0
2019-10-12,-0.8074972159999997,2,0.0
2019-10-13,-0.3797141504000002,0,0.0
2019-10-14,2.73604608,2,41.0
2019-10-15,5.192191488000001,0,13.0
2019-10-16,4.3884097536,0,17.0
2019-10-17,2.0958159872,2,37.0
2019-10-18,4.284877209599999,0,28.0
2019-10-19,1.885016576,0,0.0
2019-10-20,-1.9130411008000006,0,0.0
2019-10-21,1.9310310399999993,4,28.0
2019-10-22,0.6369597439999999,28,17.0
2019-10-23,0.7653741568000001,9,22.0
2019-10-24,-1.1575660543999997,14,29.0
2019-10-25,-0.6724424703999999,13,29.0
2019-10-26,0.5562814464000003,10,0.0
2019-10-27,-0.5119253503999996,1,0.0
2019-10-28,0.7274128384,13,12.0
2019-10-29,3.6341258240000003,2,19.0
2019-10-30,2.9863630848000002,2,13.0
2019-10-31,1.7527498752000001,1,23.0
2019-11-01,2.8090324991999998,4,13.0
2019-11-02,-0.4088627200000001,0,1.0
2019-11-03,-0.9353605120000004,0,0.0
2019-11-04,3.4139447296,0,7.0
2019-11-05,1.7771822080000002,0,24.0
2019-11-06,2.7452425216,0,16.0
2019-11-07,1.5025403904,2,20.0
2019-11-08,-0.37957621759999993,1,13.0
2019-11-09,1.0531703808,0,0.0
2019-11-10,1.0190116863999998,0,0.0
2019-11-11,4.0475933695999995,1,23.0
2019-11-12,0.4437457920000001,4,21.0
2019-11-13,-0.21076981760000013,0,23.0
2019-11-14,2.1155601408,3,9.0
2019-11-15,5.8541031424,15,18.0
2019-11-16,-2.0093868032,8,8.0
2019-11-17,2.0340857855999994,1,0.0
2019-11-18,-0.2415413248,7,20.0
2019-11-19,-0.9029675007999999,2,25.0
2019-11-20,-0.5720872960000001,5,24.0
2019-11-21,3.6180918271999998,0,13.0
2019-11-22,-1.0843275263999996,7,28.0
2019-11-23,-0.5449444351999998,0,0.0
2019-11-24,-0.35049441279999993,1,0.0
2019-11-25,0.8055101440000001,1,18.0
2019-11-26,-0.35393976319999987,5,19.0
2019-11-27,1.8258154495999999,0,21.0
2019-11-28,0.48429312,0,0.0
2019-11-29,0.5488491520000001,0,0.0
2019-11-30,-0.4514134016,0,0.0
2019-12-01,-0.21562880000000015,0,0.0
2019-12-02,-0.1495987200000001,0,28.0
2019-12-03,3.885618688,2,23.0
2019-12-04,3.1077124096000004,2,17.0
2019-12-05,-1.186130944,1,21.0
2019-12-06,0.43174686719999966,1,10.0
2019-12-07,-0.5532570624,0,0.0
2019-12-08,-0.3290133504000001,0,0.0
2019-12-09,3.7681408,0,6.0
2019-12-10,0.01697792000000009,5,12.0
2019-12-11,2.329206272,0,22.0
2019-12-12,2.0001429504000003,0,18.0
2019-12-13,-0.08920412159999991,0,12.0
2019-12-14,2.2658682879999996,0,0.0
2019-12-15,-1.0445205504000001,0,0.0
2019-12-16,2.4464563199999994,0,18.0
2019-12-17,10.010028032000001,0,8.0
2019-12-18,6.2573323264,0,21.0
2019-12-19,0.9725505535999996,0,1.0
2019-12-20,2.692415692799999,0,1.0
2019-12-21,-2.3007839232000005,0,0.0
2019-12-22,2.7077851135999995,0,0.0
2019-12-23,-1.7171290112000004,0,0.0
2019-12-24,-1.0033602560000003,2,0.0
2019-12-25,-0.7494085631999996,1,0.0
2019-12-26,-0.5709031423999992,2,0.0
2019-12-27,-0.3565526015999996,0,0.0
2019-12-28,-0.2035311615999996,0,0.0
2019-12-29,4.869946368,0,0.0
2019-12-30,-0.057550847999999544,0,0.0
2019-12-31,-0.6498774016000002,0,0.0
2020-01-01,0.6799999999999997,0,0.0
2020-01-02,2.584,2,0.0
2020-01-03,3.1587199999999998,0,0.0
2020-01-04,0.7843199999999999,1,0.0
2020-01-05,-0.0026624000000003978,4,0.0
2020-01-06,7.23279872,1,12.0
2020-01-07,-0.08417126399999963,53,20.0
2020-01-08,0.6519735295999993,1,18.0
2020-01-09,6.824444928,2,11.0
2020-01-10,0.6854670336000002,1,47.0
2020-01-11,-1.7567291392000002,0,0.0
2020-01-12,1.9987180543999996,0,0.0
2020-01-13,-1.2794697728000002,2,20.0
2020-01-14,4.2526299136,3,23.0
2020-01-15,0.45357793280000047,1,35.0
2020-01-16,-1.1512142848000002,10,7.0
2020-01-17,3.3325714432,1,4.0
2020-01-18,-1.2682043391999995,0,0.0
2020-01-19,-0.6030682112000003,0,0.0
2020-01-20,1.6116208639999998,4,0.0
2020-01-21,2.3027007488,0,17.0
2020-01-22,2.032064,0,23.0
2020-01-23,-1.1088373759999999,2,28.0
2020-01-24,3.4561544191999998,4,19.0
2020-01-25,-0.15342284799999972,2,1.0
2020-01-26,-0.7881430016000002,0,5.0
2020-01-27,0.5562521599999997,0,16.0
2020-01-28,0.476758016,0,14.0
2020-01-29,5.4653740032,4,28.0
2020-01-30,4.4841776128,7,12.0
2020-01-31,2.1128562688,7,21.0
2020-02-01,-1.7016135680000002,1,8.0
2020-02-02,0.08017008639999967,3,2.0
2020-02-03,4.2033591296,0,12.0
2020-02-04,6.478496767999999,5,26.0
2020-02-05,-1.4011341823999999,1,6.0
2020-02-06,2.6043288575999997,0,28.0
2020-02-07,1.3136147456000002,3,22.0
2020-02-08,-1.5172757503999998,1,8.0
2020-02-09,-0.8388361216000004,0,0.0
2020-02-10,5.433612288,3,5.0
2020-02-11,2.3568055296000003,5,18.0
2020-02-12,0.3673016320000002,1,4.0
2020-02-13,1.7488642047999998,0,19.0
2020-02-14,-0.2744003583999999,2,10.0
2020-02-15,-0.9166565376,0,0.0
2020-02-16,-0.5533248512000002,0,0.0
2020-02-17,2.61685248,0,0.0
2020-02-18,8.094901248000001,3,17.0
2020-02-19,7.7069572096000005,1,15.0
2020-02-20,-0.013861785600000065,4,18.0
2020-02-21,2.9821714431999995,8,11.0
2020-02-22,-0.15080376320000033,5,0.0
2020-02-23,-1.5835797504000007,3,0.0
2020-02-24,1.0092006399999993,0,51.0
2020-02-25,3.859600384,4,22.0
2020-02-26,9.2476689408,3,23.0
2020-02-27,5.843902566400001,1,24.0
2020-02-28,6.7194521599999995,16,19.0
2020-02-29,-1.6102720512000004,3,0.0
2020-03-01,-2.261259776000001,0,1.0
2020-03-02,1.615767859199999,0,19.0
2020-03-03,3.4000501759999997,0,20.0
2020-03-04,1.9705096192,2,19.0
2020-03-05,7.027687936,3,13.0
2020-03-06,3.062422937600001,0,15.0
2020-03-07,-0.6465627135999998,27,0.0
2020-03-08,-1.7888353280000004,1,0.0
2020-03-09,-1.0304068608000005,4,19.0
2020-03-10,6.263064064,0,23.0
2020-03-11,6.0186713088,5,48.0
2020-03-12,4.394117120000001,1,23.0
2020-03-13,3.3022152704,0,15.0
2020-03-14,-2.6116038656,0,1.0
2020-03-15,-1.3671435264000005,0,0.0
2020-03-16,3.1045716991999996,0,10.0
2020-03-17,4.53773056,1,20.0
2020-03-18,6.947654656,0,48.0
2020-03-19,4.084553011200001,0,3.0
2020-03-20,2.1555708928,3,30.0
2020-03-21,0.5306442752000002,2,1.0
2020-03-22,0.05185269759999955,6,9.0
2020-03-23,0.4646963199999994,6,21.0
2020-03-24,3.606277632,3,28.0
2020-03-25,2.0839742464000004,3,4.0
2020-03-26,6.135255449600001,3,2.0
2020-03-27,-1.6371301375999994,0,19.0
2020-03-28,-0.5019337728000002,3,9.0
2020-03-29,2.893699072,1,4.0
2020-03-30,2.4988750848,1,19.0
2020-03-31,5.3740490752,1,24.0
2020-04-01,14.7008494592,2,29.0
2020-04-02,5.41232384,2,10.0
2020-04-03,3.8651213824,2,16.0
2020-04-04,0.23387156479999938,1,1.0
2020-04-05,-1.846231142400001,1,0.0
2020-04-06,2.045159321599999,0,22.0
2020-04-07,7.830635110399999,0,21.0
2020-04-08,2.6506783744,0,18.0
2020-04-09,14.0076818432,1,17.0
2020-04-10,-0.09292103679999908,5,2.0
2020-04-11,-2.414074880000001,2,0.0
2020-04-12,-2.128907571200001,0,0.0
2020-04-13,4.619324006399999,7,5.0
2020-04-14,2.7880278016,8,12.0
2020-04-15,0.7161155584000003,1,7.0
2020-04-16,9.085545984,3,35.0
2020-04-17,2.6939303936000014,0,14.0
2020-04-18,0.15393976320000036,1,0.0
2020-04-19,-2.0357872640000005,1,0.0
2020-04-20,4.809618329599999,0,7.0
2020-04-21,5.941257728,13,10.0
2020-04-22,-0.7562676223999998,6,15.0
2020-04-23,4.181115392,5,17.0
2020-04-24,-1.3041196031999993,12,11.0
2020-04-25,3.5277147136,0,0.0
2020-04-26,-0.8800400383999998,1,1.0
2020-04-27,-1.2030707712000004,1,5.0
2020-04-28,3.230586368,1,12.0
2020-04-29,1.6121199616000008,0,18.0
2020-04-30,2.6682006528,0,3.0
2020-05-01,11.512128307200001,1,17.0
2020-05-02,-3.3926662144,0,0.0
2020-05-03,0.4637213695999991,0,3.0
2020-05-04,2.6065423359999995,3,22.0
2020-05-05,7.3595933696,0,28.0
2020-05-06,3.261985792,0,49.0
2020-05-07,1.3944781823999994,1,13.0
2020-05-08,1.7875217407999995,2,20.0
2020-05-09,-0.09031925759999959,4,1.0
2020-05-10,-0.6210941952000002,0,2.0
2020-05-11,1.8800424959999997,0,7.0
2020-05-12,9.6300531712,1,11.0
2020-05-13,2.980013670400001,0,23.0
2020-05-14,1.3433554944,0,42.0
2020-05-15,3.8247325695999996,0,15.0
2020-05-16,-2.4159184896,0,0.0
2020-05-17,-1.3113619456000005,0,2.0
2020-05-18,2.1095606271999996,5,28.0
2020-05-19,1.7318567936,2,13.0
2020-05-20,1.6278355968000007,1,27.0
2020-05-21,8.6022311936,2,16.0
2020-05-22,-2.7187272703999996,5,2.0
2020-05-23,0.7423883263999995,0,0.0
2020-05-24,-1.1935105024000001,0,0.0
2020-05-25,-0.6846745600000004,0,2.0
2020-05-26,3.493410304,1,6.0
2020-05-27,9.7971606528,2,2.0
2020-05-28,6.1790896128,2,4.0
2020-05-29,3.9058572288000004,5,13.0
2020-05-30,-2.9409469440000002,0,0.0
2020-05-31,-1.4925194240000008,2,1.0
2020-06-01,-0.02594990080000059,0,8.0
2020-06-02,-0.9574476800000002,1,7.0
2020-06-03,-0.6863559680000002,0,14.0
2020-06-04,-0.5514843135999994,0,16.0
2020-06-05,-0.4187393023999992,1,8.0
2020-06-06,-0.23847413759999925,0,3.0
2020-06-07,-0.10771425279999976,0,0.0
2020-06-08,-0.01692672000000001,0,14.0
2020-06-09,-0.01438771199999994,0,15.0
2020-06-10,-0.012469350399999964,0,14.0
2020-06-11,1.0,0,12.0
2020-06-12,2.8,0,32.0
2020-06-13,0.32000000000000006,0,2.0
2020-06-14,-0.4880000000000002,0,3.0
2020-06-15,0.7423999999999998,0,18.0
2020-06-16,1.625664,0,6.0
2020-06-17,0.3893632,0,18.0
2020-06-18,-0.5117491200000002,1,6.0
2020-06-19,1.704803328,1,0.0
2020-06-20,-0.6132952063999998,2,2.0
2020-06-21,-0.31689656320000004,1,0.0
2020-06-22,-0.19178967040000008,3,19.0
2020-06-23,4.864130048,2,7.0
2020-06-24,-1.1092434943999996,2,2.0
2020-06-25,1.5198159871999999,4,38.0
2020-06-26,1.3136772095999998,0,26.0
2020-06-27,-0.756775424,0,3.0
2020-06-28,-0.40861870080000023,1,2.0
2020-06-29,0.7346559999999999,4,14.0
2020-06-30,7.5970944,0,5.0
2020-07-01,11.15613184,0,3.0
2020-07-02,-1.425057792,1,0.0
2020-07-03,-1.9202288640000011,1,1.0
2020-07-04,-1.1320501248000006,0,0.0
2020-07-05,-0.7824555008000003,0,0.0
2020-07-06,6.4204748799999996,1,11.0
2020-07-07,5.133552128,0,4.0
2020-07-08,7.6515239936,0,15.0
2020-07-09,2.7833515008000007,0,11.0
2020-07-10,7.2379230208,0,6.0
2020-07-11,-3.3988907008000004,0,0.0
2020-07-12,-1.7457536000000013,0,0.0
2020-07-13,5.8015513599999995,5,23.0
2020-07-14,-0.31270502399999955,0,8.0
2020-07-15,6.304800563200001,0,16.0
2020-07-16,2.3669891072000007,0,10.0
2020-07-17,2.648513024,4,5.0
2020-07-18,-2.2486452223999995,0,0.0
2020-07-19,-1.2275671040000005,0,0.0
2020-07-20,2.2283673599999996,5,11.0
2020-07-21,0.8063221760000003,1,5.0
2020-07-22,1.8787013632,3,10.0
2020-07-23,0.7691820032000003,0,12.0
2020-07-24,1.9068730368000004,0,7.0
2020-07-25,-0.18209331199999967,2,3.0
2020-07-26,0.18849484799999983,6,0.0
2020-07-27,9.34055424,1,19.0
2020-07-28,-0.41817497599999953,0,16.0
2020-07-29,4.4839707648,5,17.0
2020-07-30,0.9376223231999998,9,6.0
2020-07-31,6.3250715648,5,18.0
2020-08-01,-1.5560173568,0,0.0
2020-08-02,-1.5096824832000006,2,0.0
2020-08-03,2.0450021375999996,3,4.0
2020-08-04,-0.3061807103999994,2,2.0
2020-08-05,3.005796352,3,9.0
2020-08-06,4.624988467200001,0,15.0
2020-08-07,2.0573782016,10,3.0
2020-08-08,-1.7516444671999998,1,0.0
2020-08-09,-0.9433649152000003,0,0.0
2020-08-10,6.4205776896,9,16.0
2020-08-11,-0.8294210559999997,3,15.0
2020-08-12,0.8957805567999997,0,12.0
2020-08-13,3.9307042815999997,0,16.0
2020-08-14,3.3528894464000003,2,2.0
2020-08-15,-0.8407189503999999,1,2.0
2020-08-16,-1.1256150016000004,0,0.0
2020-08-17,5.32201216,2,14.0
2020-08-18,1.2978216960000006,2,9.0
2020-08-19,4.5210493952,2,13.0
2020-08-20,4.0184416255999995,2,6.0
2020-08-21,0.7724603392000002,0,6.0
2020-08-22,-0.773228032,2,0.0
2020-08-23,-1.2055152640000004,0,0.0
2020-08-24,3.2458679295999997,3,11.0
2020-08-25,-0.36169523199999976,2,14.0
2020-08-26,2.0276796416,0,5.0
2020-08-27,0.8158829568000003,1,16.0
2020-08-28,4.9452486656,2,8.0
2020-08-29,-0.7746499583999995,0,0.0
2020-08-30,-1.0358469632000005,0,0.0
