,containerd/containerd,canonical/lxd,moby/moby
2016-01-05,4.0,0,48.0
2016-01-06,-0.5999999999999996,6,20.599999999999998
2016-01-07,-0.8799999999999999,15,18.46
2016-01-08,-0.376,19,31.269000000000005
2016-01-09,-0.2304000000000002,4,0.019700000000000273
2016-01-10,-0.1614080000000001,5,-1.495259499999996
2016-01-11,0.8781952,1,6.810784850000003
2016-01-12,1.5035545600000002,5,32.4529321725
2016-01-13,-0.9989934079999998,13,25.680216688999998
2016-01-14,-0.3703483392,13,40.653999370528126
2016-01-15,-0.18239815680000004,7,0.14159030182031174
2016-01-16,1.8868479999999999,0,-12.353571414665623
2016-01-17,-0.8828671999999999,3,-12.428536960268747
2016-01-18,-0.30429696,2,11.10603475739375
2016-01-19,-0.17989683199999998,13,26.066125586195312
2016-01-20,0.8736904191999999,0,29.147139585374997
2016-01-21,4.5144996864,2,25.483117522056247
2016-01-22,7.8340736,8,10.492754764542184
2016-01-23,-3.700741119999999,0,0.35506457138281533
2016-01-24,-0.991911424,2,12.176110621610938
2016-01-25,4.5764516864,9,15.545361417892188
2016-01-26,-1.1727232,25,53.14838138197344
2016-01-27,2.94169344,6,29.796178465751566
2016-01-28,-3.0321925119999995,1,-13.235293734579685
2016-01-29,-0.3027975168000001,3,11.24148285080938
2016-01-30,-1.239793664,2,0.9970567767796865
2016-01-31,-0.6871910400000002,1,-10.429088149490624
2016-02-01,-0.39786362880000004,1,27.442824222676563
2016-02-02,1.7031104512,5,31.097127274234374
2016-02-03,5.971094835200001,5,30.857689653693747
2016-02-04,-2.1643380735999993,9,10.336774707035932
2016-02-05,-1.4503613439999998,3,8.220482173003127
2016-02-06,-0.6663557120000001,0,-13.981961614171873
2016-02-07,-0.4279021568000004,0,-8.846642562292185
2016-02-08,-0.2971904000000002,1,10.080781324020315
2016-02-09,-0.22743552000000003,13,21.5002625122625
2016-02-10,-0.18186854399999997,16,18.77782169814062
2016-02-11,9.8499431424,19,34.91197314750156
2016-02-12,1.8952571904000006,5,15.853448721353125
2016-02-13,-3.6127981567999994,1,-16.393677271845313
2016-02-14,-1.3599999999999999,1,-10.210008489557811
2016-02-15,-0.8000000000000005,4,0.3280503103093757
2016-02-16,2.4508799999999997,2,19.448834241023437
2016-02-17,0.3906560000000001,20,26.225727185312497
