,nim-lang/Nim,golang/go,rust-lang/rust
2015-07-08,7,-1.0924358118249993,46
2015-07-09,16,6.859037671993751,32
2015-07-10,4,7.520263572607813,27
2015-07-11,7,7.265118613645313,27
2015-07-12,5,7.148275646178124,32
2015-07-13,5,17.023135528890624,38
2015-07-14,4,9.910482234967187,39
2015-07-15,3,53.01904780550625,11
2015-07-16,2,7.633323376589059,47
2015-07-17,5,7.768615014589062,37
2015-07-18,4,4.482562233821875,33
2015-07-19,0,-2.7907437437140574,24
2015-07-20,1,9.368433618785943,52
2015-07-21,7,20.849457878629693,46
2015-07-22,4,22.533376305114064,63
2015-07-23,11,21.72976453190781,45
2015-07-24,5,3.260396649003125,60
2015-07-25,1,-3.937177135992187,34
2015-07-26,11,1.5164727536421907,35
2015-07-27,0,43.81628960916094,32
2015-07-28,2,27.854043593776563,52
2015-07-29,3,14.28561937094375,53
2015-07-30,3,25.098445176465624,32
2015-07-31,12,9.386101263857814,31
2015-08-01,8,-5.402927385610934,16
2015-08-02,29,-0.31079903282343313,21
2015-08-03,13,7.268919045437506,20
2015-08-04,9,23.907455006137504,40
2015-08-05,4,18.153972132065626,37
2015-08-06,4,15.0970201567,41
2015-08-07,8,0.29003200326093737,23
2015-08-08,2,-3.2274984743640607,16
2015-08-09,13,-2.0046726043249965,21
2015-08-10,1,3.578548510953129,27
2015-08-11,0,10.35121672598594,66
2015-08-12,5,6.633688009468751,109
2015-08-13,3,3.6829757946703134,78
2015-08-14,9,0.10967915011093798,28
2015-08-15,3,2.7291476342031262,36
2015-08-16,6,-0.1481678251796863,40
2015-08-17,1,5.180561618750001,81
2015-08-18,3,8.803550467421875,42
2015-08-19,0,8.250987139882813,39
2015-08-20,4,1.0140832499281247,26
2015-08-21,16,17.617073256582813,29
2015-08-22,1,2.2496079612531243,49
2015-08-23,6,0.04657077161562562,25
2015-08-24,3,14.568998974340627,42
2015-08-25,12,14.418196431870314,67
2015-08-26,4,11.816970004628125,44
2015-08-27,0,7.694060268234375,44
2015-08-28,6,15.98838274434375,28
2015-08-29,0,9.279582488845314,23
2015-08-30,6,2.5073783942390633,29
2015-08-31,3,13.342077008789065,37
2015-09-01,2,9.633714512928126,51
2015-09-02,1,4.625938706909377,41
2015-09-03,10,13.16709316540469,60
2015-09-04,19,17.629078877539065,66
2015-09-05,13,7.928144048557813,31
2015-09-06,11,1.4630616051140635,49
2015-09-07,11,9.386765736439065,27
2015-09-08,13,15.088219225284377,30
2015-09-09,5,21.37298677022188,29
2015-09-10,15,20.411653510407813,43
2015-09-11,8,7.9222706502125,32
2015-09-12,13,2.7629233685968764,19
2015-09-13,4,-1.3087722906921853,15
2015-09-14,16,9.676350374490628,40
2015-09-15,6,14.153417886132814,32
2015-09-16,5,12.469436166537502,25
2015-09-17,10,10.300022010212501,56
2015-09-18,13,13.429785222460938,25
2015-09-19,1,2.2309972186484384,52
2015-09-20,0,2.275120433423439,44
2015-09-21,9,7.763549838717189,29
2015-09-22,9,4.4963005024906275,30
2015-09-23,23,15.684325383303127,19
2015-09-24,5,4.725047538639063,47
2015-09-25,10,5.367388315956251,32
2015-09-26,2,-2.391422496768749,44
2015-09-27,5,0.5399787725453149,31
2015-09-28,4,5.815292769706252,15
2015-09-29,26,7.463516508414064,27
2015-09-30,20,8.143116651031251,62
2015-10-01,16,6.929107727967187,53
2015-10-02,7,11.900153580228125,54
2015-10-03,15,3.4411589005875,23
2015-10-04,3,0.9803119497125006,11
2015-10-05,4,5.468619387718751,25
2015-10-06,16,14.244434962568752,37
2015-10-07,35,1.275588640107813,47
2015-10-08,9,9.066427755770313,60
2015-10-09,2,15.666625085,32
2015-10-10,7,0.831988479957813,19
2015-10-11,0,-0.16442698984687443,19
2015-10-12,15,2.4478993719875013,29
2015-10-13,17,3.524468811282815,53
2015-10-14,6,8.48920660149844,41
2015-10-15,8,4.0236062236125,46
2015-10-16,11,7.301435064184376,31
2015-10-17,0,2.041904677823438,22
2015-10-18,1,7.472503209790625,25
2015-10-19,5,21.215440616325,40
2015-10-20,0,20.656177436615625,31
2015-10-21,1,17.809453237278124,25
2015-10-22,15,11.491372817164061,31
2015-10-23,4,12.811822030296875,44
2015-10-24,5,-4.212926079856249,26
2015-10-25,4,-1.5788094786359341,31
2015-10-26,1,12.039577958965628,32
2015-10-27,14,4.094395642817191,38
2015-10-28,6,17.49004861179844,49
2015-10-29,4,10.45200880029375,33
2015-10-30,4,14.668647649709376,15
2015-10-31,2,-2.680476974340625,11
2015-11-01,5,1.8267903856390642,19
2015-11-02,4,2.1733758519843773,19
2015-11-03,5,14.310689141495315,58
2015-11-04,0,8.204531773387501,32
2015-11-05,0,20.324847049435938,47
2015-11-06,1,2.087101022062499,24
2015-11-07,6,2.302877683965626,17
2015-11-08,2,7.831574006337501,26
2015-11-09,0,3.649839160401565,30
2015-11-10,11,16.918689810293753,41
2015-11-11,6,15.73354163535625,51
2015-11-12,2,58.213031077503125,51
2015-11-13,0,15.673526682745308,32
2015-11-14,0,5.341539907329686,27
2015-11-15,0,1.9660505322062498,23
2015-11-16,0,12.034388942164068,41
2015-11-17,0,13.64560463029688,54
2015-11-18,7,17.386731933737504,20
2015-11-19,2,16.850887887020313,58
2015-11-20,1,15.676576284848439,44
2015-11-21,0,-0.3224198121031234,16
2015-11-22,0,-2.4213167907999975,25
2015-11-23,12,6.685176713459379,31
2015-11-24,1,22.42288321649844,33
2015-11-25,5,13.784498882643751,40
2015-11-26,12,3.8351079380093758,41
2015-11-27,2,-1.2186345758843742,15
2015-11-28,2,2.811046927131253,14
2015-11-29,0,1.0533869729171903,13
2015-11-30,12,5.48214234555469,39
2015-12-01,5,13.24346869907344,26
2015-12-02,2,14.344173869285939,37
2015-12-03,6,17.785654207320313,23
2015-12-04,4,14.198788945228124,29
2015-12-05,1,15.16646328493125,24
2015-12-06,0,-2.0915681964,23
2015-12-07,2,12.37831748702344,16
2015-12-08,3,1.6757888450328142,27
2015-12-09,3,14.417999238264066,33
2015-12-10,1,7.541428794445314,30
2015-12-11,0,10.85684916356094,26
2015-12-12,0,-1.3102735412859365,22
2015-12-13,1,-2.1279411229437475,32
2015-12-14,3,15.59879741953594,26
2015-12-15,1,17.33689565594375,23
2015-12-16,7,19.460841173132813,45
2015-12-17,7,45.77231208230469,39
2015-12-18,2,9.614069791217183,55
2015-12-19,1,-2.5412659026140627,30
2015-12-20,4,-3.6480472740343735,13
2015-12-21,0,-0.49194104132186967,26
2015-12-22,0,4.870138466234381,21
2015-12-23,4,-2.3733746421734336,41
2015-12-24,3,2.4131624749218785,6
2015-12-25,2,-1.5404931328578104,22
2015-12-26,2,-0.9727560368124979,8
2015-12-27,0,-0.4246267071578117,11
2015-12-28,3,0.7778319623921882,18
2015-12-29,14,10.73874050021875,21
2015-12-30,2,0.7185760538187493,40
2015-12-31,0,1.1733332472484372,22
2016-01-01,1,0.3375642479374996,17
2016-01-02,0,0.4760003398562507,29
2016-01-03,5,0.5662287375000006,18
2016-01-04,8,7.597065666250001,40
2016-01-05,7,16.915681003234376,27
2016-01-06,4,37.612559036792184,58
2016-01-07,1,16.778347341073435,42
2016-01-08,5,31.245393210146872,16
2016-01-09,0,-1.2814807268375024,16
2016-01-10,1,1.0020415381984398,11
2016-01-11,2,4.806122039448441,29
2016-01-12,0,3.922969110839068,48
2016-01-13,5,26.141251920431255,41
2016-01-14,4,10.121298116228125,81
2016-01-15,6,-1.2620238652812485,37
2016-01-16,16,0.2744159318968764,38
2016-01-17,21,-2.085494587621872,29
2016-01-18,27,4.731457264742191,33
2016-01-19,10,8.432866246945315,31
2016-01-20,2,3.966345859853126,34
2016-01-21,10,8.188485223545314,42
2016-01-22,6,3.861166454973438,38
2016-01-23,2,1.287705684164063,35
2016-01-24,4,13.726983928345312,16
2016-01-25,1,4.667295639892187,25
2016-01-26,9,15.007038584406251,55
2016-01-27,5,26.054553452128125,30
2016-01-28,4,-0.5540951909531255,30
2016-01-29,0,12.171986789628125,52
2016-01-30,8,-2.3426894297031247,31
2016-01-31,3,-1.0998348355124965,32
2016-02-01,0,2.407332910907815,44
2016-02-02,2,9.388843322101566,55
2016-02-03,2,3.833267719732814,52
2016-02-04,0,11.092154206935938,45
2016-02-05,3,3.5563258181453126,33
2016-02-06,19,0.15086968587187544,27
2016-02-07,6,0.6589479026953136,26
2016-02-08,6,5.966562911948439,39
2016-02-09,0,7.571832411651563,48
2016-02-10,4,2.2134593066843755,29
2016-02-11,1,1.548954117760938,82
2016-02-12,3,3.8189616130812505,56
2016-02-13,1,0.7371138714390635,62
2016-02-14,0,-0.9220519712468741,43
2016-02-15,1,-0.591002817353124,45
2016-02-16,4,9.55507003756875,22
2016-02-17,3,5.649323642607813,38
2016-02-18,7,9.604812423864063,38
2016-02-19,3,20.155907144559375,33
2016-02-20,0,8.803649484814061,26
2016-02-21,1,20.129564111289064,23
2016-02-22,1,12.044477419928125,21
2016-02-23,2,17.1880697,22
2016-02-24,9,27.60386035859375,45
2016-02-25,3,24.16779984978125,25
2016-02-26,8,30.694165871576562,42
2016-02-27,2,4.607478593260938,44
2016-02-28,7,8.515006524271879,29
2016-02-29,14,17.095130167709378,23
2016-03-01,7,17.579566362173445,28
2016-03-02,2,19.381555381096877,47
2016-03-03,2,19.052956730245313,28
2016-03-04,15,20.915066917131252,51
2016-03-05,12,4.709308312343751,28
2016-03-06,11,4.214798927482816,27
2016-03-07,7,23.134488532350005,55
2016-03-08,4,26.708401601903127,49
2016-03-09,0,20.6548215761,53
2016-03-10,6,22.662155072532812,45
2016-03-11,0,21.376570674960938,37
2016-03-12,1,6.320343213929689,46
2016-03-13,0,4.752638434607816,52
2016-03-14,3,20.683418856214068,70
2016-03-15,3,18.58925750825469,49
2016-03-16,3,37.255935303779694,25
2016-03-17,2,16.273995976178124,118
2016-03-18,13,18.31729024657656,55
2016-03-19,0,-3.4916364142296867,42
2016-03-20,0,8.81616728479063,23
2016-03-21,2,28.865480830626566,67
2016-03-22,1,11.970723901750002,33
2016-03-23,11,12.647065685476566,57
2016-03-24,1,14.924228306965627,45
2016-03-25,1,22.878001134829688,71
2016-03-26,1,2.2380547124968757,70
2016-03-27,2,1.8907327838046903,41
2016-03-28,8,13.786055671939065,44
2016-03-29,10,17.039572830017192,59
2016-03-30,4,27.435112449532816,55
2016-03-31,10,26.203771745071876,50
2016-04-01,4,15.555071799040626,35
2016-04-02,3,1.1364912898437503,34
2016-04-03,8,7.796317484868753,22
2016-04-04,22,12.091468202868754,33
2016-04-05,9,24.822982542268754,41
2016-04-06,5,31.418896253560938,70
2016-04-07,3,16.051108275245312,49
2016-04-08,2,8.77335429735,29
2016-04-09,2,2.838553308756252,16
2016-04-10,1,10.042132248100003,17
2016-04-11,5,21.008133523560943,52
2016-04-12,0,31.898786357568753,24
2016-04-13,8,21.243892983221876,35
2016-04-14,0,25.354111493629688,75
2016-04-15,0,10.940772713060937,51
2016-04-16,0,4.184852701439065,24
2016-04-17,3,1.4162388978359415,36
2016-04-18,2,13.359046928743755,22
2016-04-19,4,15.721544127856255,37
2016-04-20,0,15.27146671002344,23
2016-04-21,0,23.159772686732815,30
2016-04-22,0,20.40937645499375,27
2016-04-23,0,-0.7481367029312498,18
2016-04-24,2,5.259236134196877,26
2016-04-25,0,9.639883510296878,27
2016-04-26,5,19.465837388518754,27
2016-04-27,1,35.41159497157656,23
2016-04-28,1,18.31577461896875,44
2016-04-29,5,22.84070076984375,21
2016-04-30,1,0.49237414683750025,19
2016-05-01,1,14.548153590237504,20
2016-05-02,2,3.2222140814296907,87
2016-05-03,0,5.161755494223442,60
2016-05-04,3,20.484422305173442,11
2016-05-05,1,16.22664835229844,24
2016-05-06,0,22.102968544421877,43
2016-05-07,1,-1.459083002101563,45
2016-05-08,0,-0.48107199340156015,21
2016-05-09,1,8.481987902451566,74
2016-05-10,14,12.102804481442192,49
2016-05-11,21,13.705741140071877,85
2016-05-12,4,7.2914743560515625,38
2016-05-13,8,1.6771773670593761,35
2016-05-14,2,5.51469707282344,35
2016-05-15,6,3.6253807532171898,40
2016-05-16,4,11.014466554559377,42
2016-05-17,3,3.4007955929703133,26
2016-05-18,6,26.828829203120314,54
2016-05-19,7,14.73010616944531,31
2016-05-20,4,8.849890482467186,31
2016-05-21,1,-0.6229433379734379,26
2016-05-22,4,-1.4786221068046852,12
2016-05-23,7,1.1867359253687535,46
2016-05-24,4,17.371627525581253,51
2016-05-25,6,15.926604360189064,34
2016-05-26,6,13.38072666608125,29
2016-05-27,10,22.216326990410938,52
2016-05-28,17,-3.6778471186359383,35
2016-05-29,8,1.3582244942359392,17
2016-05-30,18,0.8383950531265647,50
2016-05-31,24,16.182327992167192,55
2016-06-01,19,14.869773053845314,59
2016-06-02,25,18.33355194327031,37
2016-06-03,10,10.726707865551562,33
2016-06-04,9,-3.878573627767187,19
2016-06-05,11,-0.27582580144999813,56
2016-06-06,28,2.3109540816515657,28
2016-06-07,16,1.3465908933093782,42
2016-06-08,17,6.53457175061094,42
2016-06-09,7,7.144774515071877,66
2016-06-10,4,3.0115288242593756,48
2016-06-11,5,-0.6140779760249995,23
2016-06-12,9,1.0040315194609384,25
2016-06-13,15,5.194606051468751,31
2016-06-14,10,6.839488604115626,27
2016-06-15,8,4.502245718309375,24
2016-06-16,8,6.544161859517187,66
2016-06-17,9,0.32385536882187504,24
2016-06-18,3,-1.1538494591515618,16
2016-06-19,5,0.27636895680468854,16
2016-06-20,6,5.3816057439328135,33
2016-06-21,8,4.942811771834376,43
2016-06-22,5,3.770468603159375,30
2016-06-23,8,4.79866320661875,43
2016-06-24,5,7.714781238159375,29
2016-06-25,2,-0.6326649588187501,29
2016-06-26,8,1.0171235236781255,14
2016-06-27,4,9.138838684484377,27
2016-06-28,6,11.400656029370314,44
2016-06-29,0,4.785043200440625,44
2016-06-30,2,7.08930327970625,21
2016-07-01,8,-0.036767919523437165,42
2016-07-02,5,0.5917943463937514,33
2016-07-03,1,-0.139620753339061,28
2016-07-04,5,3.1446416464328144,22
2016-07-05,17,-0.0372087239781238,34
2016-07-06,15,5.213450919187501,46
2016-07-07,1,1.8857734346734378,29
2016-07-08,14,6.109315047607813,60
2016-07-09,9,-1.2212052038546877,16
2016-07-10,0,-0.6402678273531245,27
2016-07-11,13,4.557909184412501,23
2016-07-12,10,3.170274374151563,35
2016-07-13,5,6.112970811840626,36
2016-07-14,8,-0.21372390687968768,41
2016-07-15,8,3.2109335719875003,35
2016-07-16,6,2.1000915012828125,26
2016-07-17,0,0.1577934697484381,25
2016-07-18,8,11.409403718750001,20
2016-07-19,12,-0.6136171875781253,31
2016-07-20,9,4.033960099007813,14
2016-07-21,10,6.8796719024968755,25
2016-07-22,4,0.5302121467328131,35
2016-07-23,1,-0.009678705848437108,7
2016-07-24,1,0.23123255455937575,17
2016-07-25,0,0.3710650118765637,18
2016-07-26,0,7.456118632526564,27
2016-07-27,7,2.8024848753031253,34
2016-07-28,17,1.0034067373859374,36
2016-07-29,8,0.20133057819531253,53
2016-07-30,19,-0.5959999050687493,29
2016-07-31,4,-0.3642057268374992,24
2016-08-01,2,0.7313510381984383,38
2016-08-02,8,9.687739214448438,41
