,grafana/grafana,elastic/kibana,getsentry/sentry
2021-10-20,19.1666802688,69,25
2021-10-21,12.5582292992,68,22
2021-10-22,8.886112768,5,30
2021-10-23,-8.450993459200001,1,1
2021-10-24,-4.595424768000003,0,0
2021-10-25,11.889963929599999,48,20
2021-10-26,20.607300608000003,75,22
2021-10-27,15.6555109376,33,26
2021-10-28,8.9970998272,39,24
2021-10-29,12.7701169152,46,28
2021-10-30,-8.5819445248,8,0
2021-10-31,-4.545216307200002,0,0
2021-11-01,12.989286399999997,38,19
2021-11-02,30.4885504,70,16
2021-11-03,10.648663552000002,53,30
2021-11-04,7.7488060416,44,41
2021-11-05,11.7406956544,41,21
2021-11-06,-6.512766259199999,2,1
2021-11-07,-4.029613158400002,2,0
2021-11-08,12.566279679999997,36,18
2021-11-09,22.249317888,54,31
2021-11-10,16.0738620416,43,32
2021-11-11,17.4599591936,69,29
2021-11-12,9.8070245376,8,19
2021-11-13,-8.2633914368,1,3
2021-11-14,-3.2729579520000023,0,0
2021-11-15,22.132239667199997,47,31
2021-11-16,15.003187097600001,60,16
2021-11-17,27.1025688576,35,13
2021-11-18,19.044831948800002,39,18
2021-11-19,23.832162816,40,14
2021-11-20,-11.526947020800002,1,1
2021-11-21,-7.393704960000004,2,0
2021-11-22,12.199902105599996,36,19
2021-11-23,17.9790134272,49,31
2021-11-24,26.7557287936,45,34
2021-11-25,3.8680101888000014,25,14
2021-11-26,10.6036647936,6,9
2021-11-27,-9.2204729344,2,0
2021-11-28,-5.0409616384000016,1,0
2021-11-29,27.759691059199998,40,21
2021-11-30,7.3162280960000015,48,26
2021-12-01,17.3013855232,49,30
2021-12-02,11.722905088000001,38,35
2021-12-03,4.9727655936,40,21
2021-12-04,-7.4964798464,3,0
2021-12-05,-4.259255808000002,0,0
2021-12-06,11.132410879999998,36,37
2021-12-07,4.965777408000001,59,14
2021-12-08,5.053569945600001,47,13
2021-12-09,5.327333273600001,40,36
2021-12-10,-0.6012497919999991,10,21
2021-12-11,-3.2367883263999997,0,1
2021-12-12,-1.8519341056000005,0,0
2021-12-13,16.77537792,40,9
2021-12-14,22.435256832,37,45
2021-12-15,12.3658527744,37,39
2021-12-16,10.456446975999999,34,45
2021-12-17,9.562922495999999,35,17
2021-12-18,-5.349092352000001,1,0
2021-12-19,-3.4030678016000024,0,0
2021-12-20,19.852221439999997,31,12
2021-12-21,13.068575744,49,13
2021-12-22,3.291518668800001,36,11
2021-12-23,2.7349307392,25,14
2021-12-24,-3.2753136639999996,3,0
2021-12-25,-3.4306496512,0,0
2021-12-26,-2.1998635008000003,2,0
2021-12-27,2.4834870271999994,12,0
2021-12-28,3.9963380736000014,13,1
2021-12-29,-1.515674419199998,4,4
2021-12-30,2.5271500800000006,5,1
2021-12-31,-1.6029057023999993,2,0
2022-01-01,-0.8127435776,2,0
2022-01-02,-0.4854699008000002,0,0
2022-01-03,7.64978432,4,18
2022-01-04,22.118316032,25,24
2022-01-05,13.325154406400001,28,26
2022-01-06,7.739089305599999,23,24
2022-01-07,20.189179801599998,4,21
2022-01-08,-8.292565401600001,0,0
2022-01-09,-4.166694400000003,0,0
2022-01-10,18.17071104,36,32
2022-01-11,11.659405824,37,25
2022-01-12,8.0033932288,45,27
2022-01-13,12.2112461824,29,26
2022-01-14,6.551959654400001,27,18
2022-01-15,-6.7297074176,2,1
2022-01-16,-3.7488559104000014,0,0
2022-01-17,16.58338048,24,14
2022-01-18,9.331161088000002,44,19
2022-01-19,12.9596128256,28,28
2022-01-20,12.0401251328,45,27
2022-01-21,14.624219136,3,24
2022-01-22,-7.259529625599999,0,1
2022-01-23,-3.456158105600003,3,0
2022-01-24,13.912376319999998,28,17
2022-01-25,11.332201472000001,45,39
2022-01-26,8.4341197824,27,27
2022-01-27,14.533415936,41,43
2022-01-28,9.2841631744,35,25
2022-01-29,-6.396114841599999,0,0
2022-01-30,-4.159041740800002,1,0
2022-01-31,27.3534590976,57,22
2022-02-01,13.993297305600002,65,26
2022-02-02,16.5928123392,36,27
2022-02-03,23.6439186432,33,23
2022-02-04,14.538634752,34,21
2022-02-05,-10.068654182400001,2,2
2022-02-06,-6.105022668800004,0,0
2022-02-07,20.955095449599998,32,22
2022-02-08,30.9209728,34,25
2022-02-09,27.714535424,35,19
2022-02-10,21.9307149312,49,20
2022-02-11,18.640948224,41,18
2022-02-12,-14.151295795200001,2,0
2022-02-13,-7.557214822400004,0,0
2022-02-14,-4.047400550400003,35,31
2022-02-15,22.93491712,43,38
2022-02-16,16.391951872000003,48,28
2022-02-17,20.446674534400003,43,21
2022-02-18,17.095086592,2,17
2022-02-19,-9.056427110399998,0,0
2022-02-20,-6.041389363200002,0,0
2022-02-21,13.281095679999996,14,9
2022-02-22,6.814990847999999,22,24
2022-02-23,13.8208224256,37,50
2022-02-24,17.3167547392,34,27
2022-02-25,12.94662912,4,25
2022-02-26,-8.041701887999999,0,1
2022-02-27,-4.889174835200002,1,0
2022-02-28,13.935012659199998,30,27
2022-03-01,12.301185536,34,40
2022-03-02,20.1963343872,24,43
2022-03-03,23.9960066048,40,41
2022-03-04,11.802903552,32,38
2022-03-05,-10.220102144,0,3
2022-03-06,-5.426851020800003,1,0
2022-03-07,4.429786009599998,39,46
2022-03-08,6.683662336,41,30
2022-03-09,5.970542387200001,59,29
2022-03-10,6.894639308800001,46,23
2022-03-11,5.722418483200002,3,28
2022-03-12,-4.004293939199998,0,3
2022-03-13,-2.7567214592000004,0,0
2022-03-14,15.34777344,37,36
2022-03-15,13.349955584,61,44
2022-03-16,15.0361448448,56,32
2022-03-17,11.7951988736,38,34
2022-03-18,9.5683618816,42,32
2022-03-19,-6.2917357568000005,2,0
2022-03-20,-4.136088166400002,1,0
2022-03-21,22.261402009599998,51,21
2022-03-22,11.917339136,36,23
2022-03-23,14.5177219072,39,28
2022-03-24,9.658976460800002,64,29
2022-03-25,4.044594073599999,9,22
2022-03-26,-2.6712354816,0,1
2022-03-27,-4.585470668800001,3,0
2022-03-28,-2.8863765504000014,59,31
2022-03-29,20.81441792,79,53
2022-03-30,19.633961472000003,58,60
2022-03-31,22.754582118400002,50,28
2022-04-01,13.797859635200002,40,32
2022-04-02,-7.765607731200001,3,1
2022-04-03,-5.476111052800002,0,0
2022-04-04,24.462724198399997,37,42
2022-04-05,23.78552064,27,48
2022-04-06,24.275631104,32,29
2022-04-07,6.369032908800001,44,52
2022-04-08,11.7058789376,6,28
2022-04-09,-10.1559163904,1,0
2022-04-10,-5.565198233600002,1,0
2022-04-11,11.259231539199998,41,27
2022-04-12,27.116097024000002,39,33
2022-04-13,16.848077004800004,46,32
2022-04-14,12.5663695872,52,30
2022-04-15,3.069818368,21,17
2022-04-16,-7.781287321600001,5,1
2022-04-17,-4.474645708800002,2,0
2022-04-18,0.9856767999999985,28,28
2022-04-19,9.849896959999999,63,46
2022-04-20,36.159313408,39,43
2022-04-21,24.113154252800005,29,31
2022-04-22,10.0739628032,5,24
2022-04-23,-8.180779315200002,0,0
2022-04-24,-3.7933847552000035,1,0
2022-04-25,14.827742719999998,16,47
2022-04-26,15.195860992,33,35
2022-04-27,15.7090868224,36,42
2022-04-28,28.6158614528,29,39
2022-04-29,15.306469273600003,28,38
2022-04-30,-11.844051968,1,0
2022-05-01,-6.157293772800004,1,0
2022-05-02,17.941580595199998,25,16
2022-05-03,18.5278477312,36,45
2022-05-04,21.5890089984,55,33
2022-05-05,24.8291474432,27,44
2022-05-06,11.0128543744,34,23
2022-05-07,-11.4800832512,0,3
2022-05-08,-5.152111411200003,1,1
2022-05-09,1.743247359999998,27,40
2022-05-10,-0.3956131840000001,35,47
2022-05-11,4.150564659200001,48,42
2022-05-12,8.888524697600001,46,38
2022-05-13,3.030115225600003,2,25
2022-05-14,-4.126246502399998,0,14
2022-05-15,-0.07370792960000028,3,1
2022-05-16,26.377248768,35,42
2022-05-17,28.3092990976,50,37
2022-05-18,18.9263568896,53,43
2022-05-19,19.440343142399996,45,36
2022-05-20,15.5859191808,51,33
2022-05-21,-6.401068851200002,0,0
2022-05-22,-3.1737746432000042,1,0
2022-05-23,56.537724415999996,51,22
2022-05-24,19.7540549632,70,33
2022-05-25,23.834077388799997,61,33
2022-05-26,20.168869888,28,31
2022-05-27,-6.5857519616,2,10
2022-05-28,-9.273729536000001,0,0
2022-05-29,-6.620599500800003,0,0
2022-05-30,19.377704959999996,28,25
2022-05-31,30.582303334400002,38,29
2022-06-01,22.329939763200002,32,49
2022-06-02,23.8992254976,25,35
2022-06-03,17.9445684224,33,36
2022-06-04,-8.558576742400001,1,1
2022-06-05,-5.124807065600004,1,0
2022-06-06,9.111606169599998,31,35
2022-06-07,25.779512832,52,37
2022-06-08,19.862162022400003,40,36
2022-06-09,25.9416351744,44,20
2022-06-10,15.142820352000001,8,14
2022-06-11,-9.8875327488,0,0
2022-06-12,-7.456457932800003,0,0
2022-06-13,27.266022911999997,46,35
2022-06-14,30.066133708800002,45,37
2022-06-15,10.635798528000002,49,45
2022-06-16,13.2942338048,34,50
2022-06-17,22.5993558016,25,12
2022-06-18,-12.0550111232,1,1
2022-06-19,-7.006335897600003,2,0
2022-06-20,25.438920908799997,34,11
2022-06-21,20.543433216000004,36,41
