,mrdoob/three.js,playcanvas/engine,BabylonJS/Babylon.js
2013-07-27,1.0,0,0
2013-07-28,-0.30000000000000004,0,0
2013-07-29,-0.10499999999999993,1,1
2013-07-30,10.9405,0,0
2013-07-31,4.659837499999999,0,0
2013-08-01,-3.5847202499999993,0,0
2013-08-02,5.482219137500001,0,0
2013-08-03,-3.03674477375,4,0
2013-08-04,-0.39909946676562447,0,0
2013-08-05,-0.2239349007328122,0,1
2013-08-06,0.91908558875,0,0
2013-08-07,-0.2988438244218754,2,0
2013-08-08,-1.049059817185938,3,4
2013-08-09,1.4647490278875,3,0
2013-08-10,2.0960368701406247,0,0
2013-08-11,5.653074971120312,0,0
2013-08-12,-1.6451159655156253,0,0
2013-08-13,9.615519460001563,4,1
2013-08-14,5.934277879485937,2,2
2013-08-15,-0.6744035182312498,7,0
2013-08-16,2.725955201767188,1,0
2013-08-17,5.4619009577187505,0,2
2013-08-18,-2.5273265055125,0,0
2013-08-19,3.213213481692188,0,0
2013-08-20,10.542344754354687,0,0
2013-08-21,0.04029251484531127,0,1
2013-08-22,-2.498506233217187,0,0
2013-08-23,6.113972095609375,0,0
2013-08-24,-1.3743676422750006,3,0
2013-08-25,-3.0230491527875003,1,0
2013-08-26,-1.702826370126562,9,0
2013-08-27,-1.1269171345593751,0,2
2013-08-28,-0.8520496316156257,2,2
2013-08-29,-0.6220311458531256,6,1
2013-08-30,0.6462880358218748,6,1
2013-08-31,-0.5269290986062505,4,0
2013-09-01,-0.27488086939218775,0,0
2013-09-02,-0.10025023969843755,8,0
2013-09-03,-0.0401625,3,0
2013-09-04,2.97027975,0,3
2013-09-05,8.0767191375,0,0
2013-09-06,1.96604272625,3,0
2013-09-07,-2.6393767167656246,0,0
2013-09-08,-1.194570913232812,0,0
2013-09-09,0.2518767500000002,3,0
2013-09-10,3.1618626625,0,0
2013-09-11,4.27999916625,0,0
2013-09-12,1.385850073453125,1,0
2013-09-13,-1.3865895593390625,0,2
2013-09-14,-1.4690045529234375,0,12
2013-09-15,0.20594607133593756,0,0
2013-09-16,10.18944777625,0,2
2013-09-17,-3.795434486765626,1,2
2013-09-18,0.47182237720468834,5,1
2013-09-19,3.456633588975,3,0
2013-09-20,5.654527629790625,6,0
2013-09-21,-1.4644139821968754,0,0
2013-09-22,-2.1064551744828117,0,0
2013-09-23,6.829340271984375,0,0
2013-09-24,-3.2236902726546885,0,1
2013-09-25,11.538176594439063,0,0
2013-09-26,0.2517727977187496,0,0
2013-09-27,-3.49107032529375,0,0
2013-09-28,-1.7691073477890622,0,0
2013-09-29,-0.14628013939375006,0,0
2013-09-30,1.933999233534375,0,0
2013-10-01,3.4167338033749997,2,0
2013-10-02,5.6539838228875,4,0
2013-10-03,-1.4448461867031255,5,0
2013-10-04,0.8563242941453124,8,0
2013-10-05,1.0328288213359376,6,0
2013-10-06,-1.8927011112499998,0,4
2013-10-07,-1.0007398505156246,0,0
2013-10-08,0.2993251677203125,2,10
2013-10-09,-0.8280019885265628,4,1
2013-10-10,-0.49684868528906284,19,1
2013-10-11,2.67336485185625,3,2
2013-10-12,6.9281687019875,0,0
2013-10-13,-2.8331006399953127,0,0
2013-10-14,8.917468897801562,3,0
2013-10-15,-3.61544477375,5,0
2013-10-16,4.523662533234376,7,0
2013-10-17,10.283811999267186,5,0
2013-10-18,5.82525627875,26,5
2013-10-19,-2.5184908402968746,0,0
2013-10-20,1.5299524011765628,0,0
2013-10-21,11.531825956637501,10,0
2013-10-22,1.669896907343749,11,0
2013-10-23,0.7278607626718756,0,0
2013-10-24,2.5797324031562505,2,0
2013-10-25,0.4766908538999992,10,0
2013-10-26,-0.8836081401984375,4,0
2013-10-27,0.03871599789218738,0,0
2013-10-28,4.437301170223438,2,5
2013-10-29,0.4002345673515615,6,0
2013-10-30,6.009936637382812,1,0
2013-10-31,-0.19918108520625033,18,3
2013-11-01,11.88943529699375,5,1
2013-11-02,-3.125373635207813,0,0
2013-11-03,0.47127142478906325,0,3
2013-11-04,1.850162993754688,1,2
2013-11-05,11.742937385442186,2,3
2013-11-06,5.7483790765578116,0,1
2013-11-07,-4.3445768863218746,4,0
2013-11-08,3.3878472200921883,3,1
2013-11-09,1.7824815743343745,0,0
2013-11-10,4.9746314937109375,0,0
2013-11-11,-2.7317244130109373,3,0
2013-11-12,2.0599753069906255,0,0
2013-11-13,-1.274633577648438,4,0
2013-11-14,1.621063615320312,6,0
2013-11-15,3.4775522664249996,10,0
2013-11-16,0.9391717511749995,0,0
2013-11-17,-1.7044476319734376,4,0
2013-11-18,14.3241997097125,11,0
2013-11-19,-2.7982082463765634,8,0
2013-11-20,3.783940092206251,8,0
2013-11-21,0.1587717303046876,12,0
2013-11-22,0.9166389639718755,4,0
2013-11-23,-0.8812154110249999,3,0
2013-11-24,0.8352433297906252,1,0
2013-11-25,11.839938912803124,27,1
2013-11-26,-3.400979740232814,6,1
2013-11-27,-2.938495128271874,5,0
2013-11-28,-1.5437678020578125,2,0
2013-11-29,-1.0514173296921878,0,2
2013-11-30,-0.7220061549937502,0,0
2013-12-01,1.4716685172875,0,0
2013-12-02,4.0132394657375,0,0
2013-12-03,3.989061178082812,0,1
2013-12-04,11.334078781209374,0,0
2013-12-05,-2.2349918264656257,2,1
2013-12-06,3.012747000000001,0,5
2013-12-07,-2.384137975,1,0
2013-12-08,3.996584640000001,1,0
2013-12-09,-2.06479597728125,1,0
2013-12-10,3.13413812220625,4,1
2013-12-11,8.321094213242187,4,3
2013-12-12,-1.6555267603656265,0,0
2013-12-13,-1.9458064405562494,4,1
2013-12-14,0.2053142609578127,0,0
2013-12-15,1.2917095488374999,0,0
2013-12-16,3.138884449923437,1,0
2013-12-17,-2.5115763024125,2,0
2013-12-18,3.815115154189063,3,2
2013-12-19,4.699858365664062,3,0
2013-12-20,-0.1775399446078132,1,0
2013-12-21,-2.245485341464062,2,1
2013-12-22,-0.15092548051406207,3,0
2013-12-23,-1.0778220955125002,1,0
2013-12-24,10.329932613973437,0,0
2013-12-25,2.225669777585937,0,0
2013-12-26,-2.2770895875781245,0,0
2013-12-27,-0.850146154773437,0,0
2013-12-28,0.6302175945734374,0,0
2013-12-29,2.607894736551563,2,0
2013-12-30,-0.9599502042656249,3,0
2013-12-31,4.729318650517188,1,1
2014-01-01,-1.5647136394218757,0,1
2014-01-02,-1.4965064824046876,17,2
2014-01-03,3.2160603050875,25,2
2014-01-04,4.309306622501563,7,1
2014-01-05,-2.5829308042640626,2,7
2014-01-06,1.8529636077218754,9,3
2014-01-07,4.375115125303125,17,3
2014-01-08,1.3973430124234372,16,0
2014-01-09,7.6226778538375,10,1
2014-01-10,7.873414816767188,6,1
2014-01-11,-4.3953862595625,0,0
2014-01-12,-2.7134080410249988,1,0
2014-01-13,10.382436524353125,12,5
2014-01-14,12.306850257203124,9,3
2014-01-15,23.79854623970781,17,1
2014-01-16,-11.442670683959374,1,5
2014-01-17,-5.512318968087498,8,2
2014-01-18,-3.334217507265625,0,0
2014-01-19,-2.268029775559375,0,2
2014-01-20,0.4016643892671876,12,18
2014-01-21,6.135778757562499,14,4
2014-01-22,-0.6538614925593764,10,5
2014-01-23,-2.601053518442189,0,6
2014-01-24,6.691712473017187,0,2
2014-01-25,0.02717608676718708,0,1
2014-01-26,4.855188775,0,3
2014-01-27,41.7956778025,0,1
2014-01-28,1.0119457889687489,0,0
2014-01-29,20.48919811815938,8,3
2014-01-30,-0.3703426061593724,0,0
2014-01-31,3.3153947328015647,0,0
2014-02-01,-4.841362842875,0,0
2014-02-02,-6.860198684909373,0,1
2014-02-03,-4.219061125807812,3,0
2014-02-04,-1.1104177645828144,0,1
2014-02-05,19.004215375023435,0,1
2014-02-06,1.7405520110406218,0,0
2014-02-07,11.545834010064063,0,0
2014-02-08,-3.346553188728125,0,0
2014-02-09,-2.197566869087499,0,1
2014-02-10,30.33405070883594,4,1
2014-02-11,-5.3827210225,0,0
2014-02-12,43.73410091896875,0,1
2014-02-13,3.6878283921906245,0,0
2014-02-14,-0.04142324877812342,0,0
2014-02-15,1.172630009640626,4,1
2014-02-16,-6.272135418268748,0,2
2014-02-17,11.179969188539065,0,4
2014-02-18,10.219913236520313,0,1
2014-02-19,40.828829883975004,13,10
2014-02-20,-3.0080399314265662,12,0
2014-02-21,-5.536734879232812,1,0
2014-02-22,-2.9123517645890615,0,0
2014-02-23,1.296111863554687,0,1
2014-02-24,15.714182583410938,2,1
2014-02-25,1.9122081202874988,7,0
2014-02-26,8.634010716496876,0,3
2014-02-27,-5.351020476468751,0,1
2014-02-28,-2.6804196411375,0,0
2014-03-01,11.268701182168751,0,0
2014-03-02,1.433748712295312,0,0
2014-03-03,1.6695801477296879,10,0
2014-03-04,9.240833461545312,0,0
2014-03-05,-2.6134320623078136,4,0
2014-03-06,16.961738407442187,0,0
2014-03-07,-2.37849016701875,0,0
2014-03-08,-0.19196757572656153,0,0
2014-03-09,12.84416026506875,4,0
2014-03-10,-4.339772440115626,4,0
2014-03-11,15.96798912802969,2,3
2014-03-12,24.806199848903123,1,1
2014-03-13,2.5925926576796883,16,2
2014-03-14,-8.304705426257811,10,4
2014-03-15,-0.6130647759812486,0,0
2014-03-16,-4.740848820723437,0,1
2014-03-17,-3.733759588678125,0,1
2014-03-18,2.414607870996875,0,5
2014-03-19,1.6822975749906237,0,2
2014-03-20,0.5393397108296858,0,1
2014-03-21,-2.980517481181251,0,4
2014-03-22,4.666114819745312,0,1
2014-03-23,0.45761843595781215,0,0
2014-03-24,11.9469672413375,2,6
2014-03-25,-0.21565509448281261,0,5
2014-03-26,2.343231597421876,0,1
2014-03-27,0.320061255007813,2,1
2014-03-28,30.949955141773437,1,0
2014-03-29,-3.8318158829312505,0,3
2014-03-30,-7.075640446843748,0,1
2014-03-31,4.287091725306251,4,1
2014-04-01,-3.8579018181671882,0,2
2014-04-02,16.051793038412498,0,7
2014-04-03,0.45068221324218616,0,5
2014-04-04,-1.7516015539593743,1,6
2014-04-05,-4.194224712962501,0,0
2014-04-06,-2.463904434040626,0,1
2014-04-07,3.5924088916375,0,12
2014-04-08,13.513280604624999,0,1
2014-04-09,2.8851398761218743,1,0
2014-04-10,-4.237522671779687,1,4
2014-04-11,-0.8587401805484376,0,5
2014-04-12,10.796124577075,0,0
2014-04-13,-2.17722446543125,0,0
2014-04-14,3.8410750812500005,0,0
2014-04-15,10.109227023671874,0,3
2014-04-16,-4.210893860664064,1,3
2014-04-17,3.5809051886343757,0,10
2014-04-18,-2.9919914458609376,0,7
2014-04-19,12.714059256985937,0,0
2014-04-20,-4.971310503168751,0,1
2014-04-21,4.042074486426563,0,0
2014-04-22,-1.809555064557813,0,3
2014-04-23,-0.5448962623484377,16,3
2014-04-24,3.9096307524593747,12,1
2014-04-25,7.053668194925,6,2
2014-04-26,-0.45596732814531293,0,0
2014-04-27,-2.1804229759671876,0,0
2014-04-28,9.985693943492187,4,2
2014-04-29,0.26785679690781183,2,4
2014-04-30,3.418210451339063,5,4
2014-05-01,0.09648397250312524,4,0
2014-05-02,8.850706435440625,11,1
2014-05-03,-3.333333104553126,0,0
2014-05-04,-2.025407373140624,0,0
2014-05-05,13.993206282803126,0,5
2014-05-06,3.913312579329686,0,3
2014-05-07,2.3553230911281258,3,10
2014-05-08,5.964143471476563,3,2
2014-05-09,1.160039980307812,2,1
2014-05-10,30.08580133588125,1,7
2014-05-11,4.905792033925,0,2
2014-05-12,6.249781951768753,2,3
2014-05-13,-5.323990768982812,9,12
2014-05-14,1.2464212931187504,0,2
2014-05-15,-1.3339776652031246,1,2
2014-05-16,1.9139307059656252,0,3
2014-05-17,-3.150171419170313,0,0
2014-05-18,-0.4901758194265633,0,1
2014-05-19,-1.164952831179689,4,1
2014-05-20,2.740822358043749,0,1
2014-05-21,8.244769138714062,11,2
2014-05-22,9.423388793460937,11,3
2014-05-23,-2.1892992809406255,8,0
2014-05-24,-0.8715642185234365,0,0
2014-05-25,-0.9736596224109375,0,1
2014-05-26,-1.2713135867625,0,3
2014-05-27,0.3113869705203125,23,0
2014-05-28,1.2956190034562498,1,0
