,mui/material-ui,twbs/bootstrap,ant-design/ant-design
2015-11-23,0.3345491692703124,4,17
2015-11-24,8.019772375221876,3,14
2015-11-25,0.09137018199062474,1,21
2015-11-26,10.253795791257813,5,23
2015-11-27,3.8378086908828113,1,15
2015-11-28,5.218537447973437,1,8
2015-11-29,-0.03181991684374985,1,4
2015-11-30,5.214567670743751,35,12
2015-12-01,1.4142664165578127,7,2
2015-12-02,7.104314018896875,2,13
2015-12-03,8.775090663110937,5,12
2015-12-04,9.507700174117186,8,13
2015-12-05,-0.6644901391656255,19,6
2015-12-06,6.57547796575,9,9
2015-12-07,10.692202878845313,24,10
2015-12-08,10.978094836696876,78,12
2015-12-09,-3.3137156221875,12,8
2015-12-10,7.003387237432813,4,13
2015-12-11,-0.1439605140281266,6,8
2015-12-12,-4.5526792860078125,5,5
2015-12-13,7.828025657167188,6,3
2015-12-14,6.821770448684374,1,5
2015-12-15,3.979139713692187,1,14
2015-12-16,13.282244235246875,2,24
2015-12-17,8.695655485484373,6,16
2015-12-18,-2.5488333423484377,1,10
2015-12-19,1.3573828331156257,0,2
2015-12-20,0.9932680131062508,3,1
2015-12-21,-2.394051473903125,9,4
2015-12-22,7.029352462003125,3,9
2015-12-23,-0.7102710064484388,8,15
2015-12-24,0.6764516541265619,26,22
2015-12-25,6.115573767312499,25,29
2015-12-26,6.976289066949999,9,1
2015-12-27,-5.899876380504688,4,22
2015-12-28,6.262820618028126,0,33
2015-12-29,9.568125383323437,4,18
2015-12-30,15.649262694629687,2,19
2015-12-31,0.4814608768609361,4,17
2016-01-01,-2.120706237492186,5,34
2016-01-02,2.857071231179688,1,9
2016-01-03,2.644459003984375,0,2
2016-01-04,2.747481002456251,20,7
2016-01-05,6.865513741609375,4,6
2016-01-06,12.619705348685937,58,15
2016-01-07,-0.8404946041031263,22,21
2016-01-08,1.5933024724718754,3,8
2016-01-09,9.356665193843751,13,4
2016-01-10,0.5314336097109376,3,7
2016-01-11,17.9963056700125,16,25
2016-01-12,1.6029332875124993,0,15
2016-01-13,3.7181774917000006,7,29
2016-01-14,5.1423325826593755,10,32
2016-01-15,-0.9616317130484369,6,19
2016-01-16,4.9194769537625005,4,4
2016-01-17,1.295690052653125,16,7
2016-01-18,10.084634647382813,14,7
2016-01-19,-1.958566893237501,7,27
2016-01-20,6.3475097337249995,4,23
2016-01-21,1.4068450937687498,11,14
2016-01-22,2.3444493195031253,0,15
2016-01-23,7.647002699364062,6,10
2016-01-24,-0.6701512670515628,8,3
2016-01-25,8.961624165314063,5,15
2016-01-26,3.081629233387499,5,29
2016-01-27,10.68679640268125,3,17
2016-01-28,6.779735579415625,0,19
2016-01-29,-1.3649205954187504,1,4
2016-01-30,1.8739807262625012,0,10
2016-01-31,-4.7622053413156245,1,0
2016-02-01,9.565763119879687,0,30
2016-02-02,-2.0970631641156263,0,17
2016-02-03,13.825736705834375,2,14
2016-02-04,6.27551203890625,15,1
2016-02-05,14.332150657307812,5,1
2016-02-06,4.822159481648438,61,1
2016-02-07,9.971487886995313,43,0
2016-02-08,34.854648468621875,28,0
2016-02-09,-1.4020238511859375,29,0
2016-02-10,12.880962758410938,0,0
2016-02-11,13.4109133877875,6,3
2016-02-12,11.253454317090624,0,0
2016-02-13,-5.873324797853124,0,0
2016-02-14,2.0047178936437504,5,2
2016-02-15,1.791962701710938,2,1
2016-02-16,-2.3766676846265646,33,4
2016-02-17,3.636517202007812,49,12
2016-02-18,-1.3714146133640632,6,10
2016-02-19,8.217814920259375,15,13
2016-02-20,-0.4235113731906264,0,4
2016-02-21,8.371836516307813,0,8
2016-02-22,7.93141747721875,0,26
2016-02-23,3.117008123035937,9,15
2016-02-24,12.972425837596875,1,16
2016-02-25,-6.527220244551563,3,15
2016-02-26,14.653933283845314,2,7
2016-02-27,4.845001244634375,10,1
2016-02-28,14.475407677381249,11,0
2016-02-29,-4.132699021098439,1,5
2016-03-01,3.6571234520062506,1,6
2016-03-02,14.612436854585937,1,25
2016-03-03,3.4992380478765615,4,15
2016-03-04,-3.1535792149531243,4,12
2016-03-05,3.612024504989064,2,7
2016-03-06,0.2335766168749993,3,5
2016-03-07,7.332756825381249,15,17
2016-03-08,4.968676992035937,0,10
2016-03-09,-1.9741663745515625,0,23
2016-03-10,7.984367678095312,4,81
2016-03-11,-1.736815643340626,6,23
2016-03-12,8.331219889146876,0,2
2016-03-13,0.5684247241968752,1,8
2016-03-14,-2.2059998084375003,7,30
2016-03-15,1.3589514419171875,2,23
2016-03-16,7.333243695535937,7,19
2016-03-17,8.723765836128123,1,9
2016-03-18,1.3472187846328119,0,14
2016-03-19,-1.4798518021046867,2,2
2016-03-20,-3.940246637867187,0,5
2016-03-21,2.7538047268640624,0,13
2016-03-22,5.031026600823437,5,19
2016-03-23,-1.9780079097765628,0,20
2016-03-24,11.449409316914062,7,11
2016-03-25,3.2967142797203106,0,33
2016-03-26,-3.151911864384375,0,1
2016-03-27,0.015334514575000568,2,3
2016-03-28,4.39741757831875,0,30
2016-03-29,19.410850501171875,0,29
2016-03-30,-4.7200846727890635,2,47
2016-03-31,1.1732216656062517,2,25
2016-04-01,4.5745837000656255,0,25
2016-04-02,4.85940537885,3,0
2016-04-03,-3.5200577613765622,0,4
2016-04-04,-2.2883137305124994,3,2
2016-04-05,1.6741879966921873,1,25
2016-04-06,-1.768869898239064,7,30
2016-04-07,0.1437757235828121,2,31
2016-04-08,4.404378957724999,0,12
2016-04-09,1.2796043572124995,7,4
2016-04-10,3.549743203248437,5,10
2016-04-11,8.033286460390624,9,20
2016-04-12,8.38943099926875,2,18
2016-04-13,1.1064192209546881,1,29
2016-04-14,3.2728339078031254,3,19
2016-04-15,6.219187060735938,1,21
2016-04-16,-0.7434766470593752,0,4
2016-04-17,-0.31334122645937423,6,5
2016-04-18,1.4303830727250002,1,13
2016-04-19,1.4373955399312495,1,9
2016-04-20,1.5345020702359369,0,9
2016-04-21,5.672779683114062,4,11
2016-04-22,2.6107745494953125,0,10
2016-04-23,-1.1631347590343752,4,2
2016-04-24,0.0590517131109376,2,3
2016-04-25,-1.4841783644765623,1,14
2016-04-26,0.312972331990625,0,9
2016-04-27,4.336355968757813,0,24
2016-04-28,7.239969598757812,2,15
2016-04-29,-2.2916742708046876,0,17
2016-04-30,6.522852604795313,0,1
2016-05-01,1.9717177733234372,0,0
2016-05-02,3.4021541112546876,0,0
2016-05-03,7.122745821035938,0,5
2016-05-04,5.7952078857359375,0,3
2016-05-05,-0.7385188395593749,0,15
2016-05-06,7.743331042946876,1,14
2016-05-07,10.092782545390625,0,8
2016-05-08,3.4270227926437498,32,8
2016-05-09,-3.828036673439062,17,17
2016-05-10,-0.29480824550624973,3,30
2016-05-11,-0.7634051008015628,20,33
2016-05-12,1.8859703512671873,20,12
2016-05-13,1.6708075356109373,8,12
2016-05-14,-2.271154284851563,3,3
2016-05-15,0.9427304742062494,2,15
2016-05-16,-2.1344470173968757,4,26
2016-05-17,2.9333668716421872,1,11
2016-05-18,-0.8447969905109378,1,22
2016-05-19,3.8166377655218753,1,18
2016-05-20,2.829638195223437,3,9
2016-05-21,0.5187494887578121,0,6
2016-05-22,2.9777908958203128,2,1
2016-05-23,-2.4973697635296874,0,23
2016-05-24,1.807226052801563,0,8
2016-05-25,3.3345427966875,0,7
2016-05-26,0.613625699053125,6,24
2016-05-27,4.990302796689063,0,44
2016-05-28,-0.15356428374218822,2,5
2016-05-29,-1.3138068352109373,0,0
2016-05-30,-1.4905651610265622,2,1
2016-05-31,10.105008550085937,22,5
2016-06-01,2.099711643453124,0,11
2016-06-02,-1.4242949322765623,2,24
2016-06-03,1.767689029789063,4,15
2016-06-04,4.559172559192188,15,0
2016-06-05,-1.3685690666765629,9,0
2016-06-06,1.8556370560359383,0,11
