,flutter/flutter,NativeScript/NativeScript,facebook/react-native
2019-05-22,8,9,23.64772431253906
2019-05-23,8,1,6.346343243120311
2019-05-24,9,0,23.321578607382815
2019-05-25,3,0,-2.936857003332813
2019-05-26,2,0,-1.9315471022421846
2019-05-27,2,0,-1.1261711213937469
2019-05-28,13,0,10.30489140982813
2019-05-29,15,0,5.454553726076565
2019-05-30,31,0,17.73366946936094
2019-05-31,14,3,25.60334646460781
2019-06-01,8,0,1.3218520156828113
2019-06-02,1,0,-0.10386235325156257
2019-06-03,25,5,8.865912135662501
2019-06-04,23,2,12.416064879448442
2019-06-05,14,3,6.852930821276564
2019-06-06,23,4,15.071906977943751
2019-06-07,19,2,16.38761590315
2019-06-08,13,0,-3.1337280931718743
2019-06-09,6,0,0.5595839221140642
2019-06-10,19,1,13.153348599487503
2019-06-11,18,0,12.204674930470315
2019-06-12,15,1,10.812737239370314
2019-06-13,16,1,14.734803049304688
2019-06-14,16,0,4.292958152859375
2019-06-15,7,0,0.04618591029062635
2019-06-16,4,0,-2.112282889984373
2019-06-17,5,2,4.638501077167191
2019-06-18,16,2,10.339703628407815
2019-06-19,23,0,9.677343044226564
2019-06-20,19,1,9.475727947242188
2019-06-21,11,5,28.375975822715624
2019-06-22,7,0,-2.5876574385218767
2019-06-23,4,0,0.44678116566562576
2019-06-24,9,3,22.03544611489219
2019-06-25,13,8,3.225583116906252
2019-06-26,14,8,21.137274373596878
2019-06-27,17,6,13.75002627088125
2019-06-28,26,9,8.790415154631251
2019-06-29,0,0,-0.7845168639156244
2019-06-30,0,0,-2.6353876933953093
2019-07-01,8,1,14.331887558381254
2019-07-02,5,0,14.10740575626719
2019-07-03,13,5,1.5367791630281258
2019-07-04,2,2,14.571425574873437
2019-07-05,1,0,0.7023938161062508
2019-07-06,0,0,-1.225479003599998
2019-07-07,0,0,-0.49027947201406086
2019-07-08,17,2,14.88270383989219
2019-07-09,16,5,4.562369343
2019-07-10,13,11,11.890104844409375
2019-07-11,15,1,15.360357805560938
2019-07-12,16,0,5.761590868554688
2019-07-13,5,0,5.283185046076563
2019-07-14,0,0,-2.3849418694093742
2019-07-15,7,1,12.49834010694844
2019-07-16,13,13,3.472520090464064
2019-07-17,27,11,26.866061445815628
2019-07-18,14,4,18.791173005029687
2019-07-19,23,5,11.439772063965624
2019-07-20,3,1,-0.1371532327875009
2019-07-21,6,0,-2.8078173519484357
2019-07-22,19,4,6.1199021072125035
2019-07-23,16,0,6.802497827781253
2019-07-24,17,1,22.600044707653126
2019-07-25,11,4,10.00891159358125
2019-07-26,15,4,5.3594148870984375
2019-07-27,9,0,-1.948037901576562
2019-07-28,2,2,-1.8435642426374976
2019-07-29,11,1,11.765503157356253
2019-07-30,16,2,3.754462917125002
2019-07-31,15,3,12.034370531321876
2019-08-01,19,4,7.354815891785938
2019-08-02,19,9,22.473454525632814
2019-08-03,5,0,-2.8972851988937514
2019-08-04,3,0,-2.152239648339062
2019-08-05,8,2,7.578651521214065
2019-08-06,25,0,3.0185515782968775
2019-08-07,19,6,5.217891916439065
2019-08-08,18,2,17.178046477565626
2019-08-09,22,0,4.952766015590625
2019-08-10,5,0,-2.4371532969999996
2019-08-11,0,0,-0.4647189889140617
2019-08-12,13,2,14.992543068714065
2019-08-13,6,2,6.649764364109376
2019-08-14,23,5,17.771400650848438
2019-08-15,30,5,14.693288717460936
2019-08-16,28,1,0.3674437649515623
2019-08-17,5,0,-2.4731172148078118
2019-08-18,3,2,-1.5401774665374977
2019-08-19,14,5,14.886214434484378
2019-08-20,32,4,0.5026731229640635
2019-08-21,20,2,8.236246392284377
2019-08-22,19,4,7.8897094843640625
2019-08-23,16,3,7.749318530000001
2019-08-24,3,0,-1.244308097709375
2019-08-25,2,0,-1.334162860143749
2019-08-26,14,1,1.0852223225000017
2019-08-27,17,0,5.085713278000002
2019-08-28,31,4,4.722526332878126
2019-08-29,15,3,5.6934464747359375
2019-08-30,15,2,6.513904369484375
2019-08-31,10,0,17.367026148234373
2019-09-01,0,0,-2.800056363375001
2019-09-02,13,0,3.566103679964063
2019-09-03,25,0,11.515711871468751
2019-09-04,5,1,11.720574651834376
2019-09-05,21,0,9.275526782940625
2019-09-06,17,0,17.239988386175
2019-09-07,5,0,3.3656850493734374
2019-09-08,0,0,-1.7555915800843742
2019-09-09,2,0,7.15526265806719
2019-09-10,21,5,10.872521208671877
2019-09-11,21,1,9.319889270617189
2019-09-12,19,3,9.185514179814064
2019-09-13,16,3,4.141009045809376
2019-09-14,10,0,3.6213663730062513
2019-09-15,0,0,-2.0789748005781234
2019-09-16,27,0,-1.2501607095171854
2019-09-17,12,2,10.09428562907344
2019-09-18,20,1,10.172161502973438
2019-09-19,20,3,11.759036218345312
2019-09-20,13,0,11.37426606463125
2019-09-21,0,0,1.1663859009593747
2019-09-22,0,0,-0.970436095845312
2019-09-23,4,0,21.64314874728438
2019-09-24,25,1,0.7461156912500004
2019-09-25,21,1,12.805571526828126
2019-09-26,27,0,7.032583443417187
2019-09-27,23,1,2.2769433398500016
2019-09-28,7,1,0.8600876347781261
2019-09-29,4,0,-1.654081671315623
2019-09-30,18,1,24.923156963090626
2019-10-01,14,2,8.579744975604687
2019-10-02,23,6,5.957956320860937
2019-10-03,9,1,12.416782619621873
2019-10-04,28,3,2.8991545630546884
2019-10-05,5,0,-0.3635966791874985
2019-10-06,2,0,-1.6897750267265608
2019-10-07,13,2,8.81243493989219
2019-10-08,14,5,13.076915144093752
2019-10-09,23,3,18.281511124128127
2019-10-10,35,6,9.475487933678124
2019-10-11,19,0,29.808874429442188
2019-10-12,0,0,1.8398149413671856
2019-10-13,1,0,-3.432313616246874
2019-10-14,16,2,6.812270894928127
2019-10-15,26,6,15.470628913593753
2019-10-16,11,6,15.486922745656251
2019-10-17,15,2,2.015200924882813
2019-10-18,24,0,5.087047463792189
2019-10-19,0,0,5.368928963767189
2019-10-20,0,0,-2.4762874372953103
2019-10-21,13,2,17.58625529099844
2019-10-22,11,4,26.074119912859377
2019-10-23,12,3,8.413194389145312
2019-10-24,28,2,0.219730429556249
2019-10-25,12,1,16.384878753723438
2019-10-26,9,0,-2.571619939340623
2019-10-27,0,0,-2.198813811912497
2019-10-28,29,2,14.461662838462502
2019-10-29,24,4,3.2398241989531273
2019-10-30,20,0,7.719193873114064
2019-10-31,19,1,16.59547543475469
2019-11-01,19,1,26.776999423720312
2019-11-02,2,0,1.2516699463093737
2019-11-03,0,0,5.825435788801563
2019-11-04,5,0,22.156374932464065
2019-11-05,30,0,20.64663143925
2019-11-06,23,4,21.95821578133125
2019-11-07,19,5,8.428120150878124
2019-11-08,18,1,7.333317314843751
2019-11-09,12,0,3.84937087134844
2019-11-10,2,0,-2.4380752829218713
2019-11-11,10,1,10.730672098893754
2019-11-12,9,2,10.00590125803594
2019-11-13,12,0,14.794821887460941
2019-11-14,20,4,5.313331837679688
2019-11-15,17,0,14.035624894310939
2019-11-16,7,0,9.569554475809376
2019-11-17,3,0,-1.2624753433062486
2019-11-18,13,1,7.862352652946877
2019-11-19,24,2,13.52926555201094
2019-11-20,21,4,5.7986849528296895
2019-11-21,22,7,13.239145054001563
2019-11-22,23,1,13.703148338462501
2019-11-23,9,0,6.4229394296609374
2019-11-24,1,0,-3.0858065798140615
2019-11-25,13,0,-1.8600016214984352
2019-11-26,20,4,-1.302568587728122
2019-11-27,21,1,23.97187325014063
2019-11-28,7,1,-2.282917310215625
2019-11-29,1,2,-1.773895642323437
2019-11-30,1,0,0.8345200756593756
2019-12-01,0,0,0.01647387673281475
2019-12-02,8,1,11.302430224640627
2019-12-03,23,5,6.3528329375
2019-12-04,27,3,9.29967058125
2019-12-05,19,3,13.894802478359374
2019-12-06,15,2,9.167069598585936
2019-12-07,1,0,3.364050742464062
2019-12-08,0,0,-0.14039597228124956
2019-12-09,13,2,5.415329276912502
2019-12-10,20,1,9.176431683776565
2019-12-11,6,0,10.700668406693751
2019-12-12,12,1,15.359588946540626
2019-12-13,16,5,-0.332947816145313
2019-12-14,0,0,5.8373076507375
2019-12-15,0,0,-2.1664143385249988
2019-12-16,12,2,5.681089497503128
2019-12-17,16,2,8.342998282568752
2019-12-18,21,0,16.926172062826563
2019-12-19,19,0,12.865617982901561
2019-12-20,7,2,7.695370594001562
2019-12-21,7,0,-0.9495761046937501
2019-12-22,0,0,-1.8986321492328109
2019-12-23,5,0,3.6832149309625026
2019-12-24,2,0,5.529851108890627
2019-12-25,0,0,-1.7194567766578108
2019-12-26,8,0,-1.0778012501562486
2019-12-27,5,0,3.236161609817189
2019-12-28,3,0,0.11295827375312606
2019-12-29,1,0,-0.5701513164265619
2019-12-30,3,0,0.6765997261781254
2019-12-31,1,0,0.6633525611718756
2020-01-01,0,0,-0.33910195378906205
2020-01-02,6,0,3.7989432322484378
2020-01-03,14,1,4.4933007025
2020-01-04,1,0,-0.7661461983125003
2020-01-05,0,0,0.588557514340625
2020-01-06,14,1,5.6421954387140625
2020-01-07,13,0,10.166558490734374
2020-01-08,28,2,1.4503010344484368
2020-01-09,11,1,-0.10524620003593776
2020-01-10,18,2,-0.7823334833124996
2020-01-11,6,0,-0.5490869877218737
2020-01-12,0,0,-0.3998317839296863
2020-01-13,11,0,3.7100746219843757
2020-01-14,18,2,23.356557823120312
2020-01-15,12,1,6.217912340362498
2020-01-16,26,3,3.773813986807811
2020-01-17,22,0,0.19358512937656158
2020-01-18,2,0,5.704734147464064
2020-01-19,0,0,0.4135874500000014
2020-01-20,0,0,11.798711165000002
2020-01-21,9,1,3.8494944254375003
2020-01-22,26,1,6.139078736231251
2020-01-23,5,1,12.024784269496875
2020-01-24,18,0,2.5208329690828126
2020-01-25,15,0,0.1349976100031256
2020-01-26,3,0,-1.3630699511812487
2020-01-27,12,2,11.04817227996719
2020-01-28,28,1,16.101008948225
2020-01-29,24,0,14.098478543939063
2020-01-30,19,3,7.767705070659374
2020-01-31,23,3,8.09111029124375
2020-02-01,5,0,4.16756110691875
2020-02-02,0,0,-2.368939038710936
2020-02-03,8,1,10.483389464928127
2020-02-04,21,0,7.657667748812502
2020-02-05,17,7,7.531687411537502
2020-02-06,27,2,7.514529286837501
2020-02-07,24,0,4.554853317467188
2020-02-08,5,0,0.8896793051828134
2020-02-09,0,0,-1.585102219004686
2020-02-10,18,1,11.97417105224844
2020-02-11,14,0,4.951318156312501
2020-02-12,22,0,7.1011688019125
2020-02-13,27,2,13.983407044484375
2020-02-14,13,0,6.230073933234375
2020-02-15,4,0,-1.4149030552187498
2020-02-16,0,0,-1.5183828192984365
2020-02-17,1,3,0.9613005536421897
2020-02-18,13,0,14.007167444546877
2020-02-19,10,0,11.757688009673437
2020-02-20,18,0,9.411019212607812
2020-02-21,10,6,13.359487040176562
2020-02-22,0,0,-0.11276115396562503
2020-02-23,5,1,-2.0045082608390614
2020-02-24,11,1,5.707399067464064
2020-02-25,15,4,10.320688755218752
2020-02-26,21,2,7.691566202193751
2020-02-27,22,7,32.608494024742186
