,containerd/containerd,moby/moby,canonical/lxd
2016-01-28,0,-13.235293734579685,1
2016-01-29,1,11.24148285080938,3
2016-01-30,0,0.9970567767796865,2
2016-01-31,0,-10.429088149490624,1
2016-02-01,0,27.442824222676563,1
2016-02-02,2,31.097127274234374,5
2016-02-03,7,30.857689653693747,5
2016-02-04,1,10.336774707035932,9
2016-02-05,0,8.220482173003127,3
2016-02-06,0,-13.981961614171873,0
2016-02-07,0,-8.846642562292185,0
2016-02-08,0,10.080781324020315,1
2016-02-09,0,21.5002625122625,13
2016-02-10,0,18.77782169814062,16
2016-02-11,10,34.91197314750156,19
2016-02-12,6,15.853448721353125,5
2016-02-13,0,-16.393677271845313,1
2016-02-14,0,-10.210008489557811,1
2016-02-15,0,0.3280503103093757,4
2016-02-16,3,19.448834241023437,2
2016-02-17,2,26.225727185312497,20
2016-02-18,0,22.184364751521873,15
2016-02-19,3,9.096816907024998,9
2016-02-20,0,-4.664025455712498,1
2016-02-21,1,-6.1626235436546875,6
2016-02-22,1,4.84433384332344,3
2016-02-23,4,20.162915894410936,11
2016-02-24,0,16.380012398967185,30
2016-02-25,10,21.52870066010625,11
2016-02-26,10,2.7007510457968706,17
2016-02-27,0,0.4829521844859386,8
2016-02-28,0,-2.5960544229531237,0
2016-02-29,8,41.29836473988125,10
2016-03-01,5,35.07727262265156,7
2016-03-02,0,16.814736950521873,16
2016-03-03,0,16.176115005781252,4
2016-03-04,0,5.693555130189061,1
2016-03-05,0,-13.029915226690626,0
2016-03-06,0,-6.310580784371874,0
2016-03-07,3,5.703715709368751,19
2016-03-08,1,15.557363645124997,15
2016-03-09,2,12.239064152501559,10
2016-03-10,0,11.675056439290621,19
2016-03-11,7,27.617860981098435,12
2016-03-12,2,-4.249257173014065,1
2016-03-13,0,-5.848045097359373,0
2016-03-14,3,21.322961759278126,0
2016-03-15,4,25.88902471037031,28
2016-03-16,3,20.261993606853125,5
2016-03-17,10,21.745329011292185,8
2016-03-18,4,11.994620418792188,4
2016-03-19,2,-7.502004508207811,2
2016-03-20,0,-2.970009414760936,3
2016-03-21,10,26.045163305400003,8
2016-03-22,11,21.51401350065312,6
2016-03-23,8,17.862117014892185,17
2016-03-24,3,17.118984928079687,3
2016-03-25,10,28.726709993515627,7
2016-03-26,1,-16.13591353830781,4
2016-03-27,0,-1.240501057867185,1
2016-03-28,8,30.957773461053122,8
2016-03-29,6,23.095061966612498,3
2016-03-30,4,11.631116562778125,2
2016-03-31,7,23.313336353078128,15
2016-04-01,3,-14.324808156189064,7
2016-04-02,1,-13.737311483626563,6
2016-04-03,0,-7.882159525029687,5
2016-04-04,5,6.935892587953125,8
2016-04-05,4,3.6587701945531226,7
2016-04-06,7,49.63074588631875,8
2016-04-07,6,5.257376037209372,9
2016-04-08,0,23.141441932398436,12
2016-04-09,0,2.033427850617187,3
2016-04-10,0,-2.5658873353437475,3
2016-04-11,1,4.046562961251565,3
2016-04-12,0,10.319295208814063,0
2016-04-13,2,12.778904861785938,5
2016-04-14,3,22.235110577549996,4
2016-04-15,2,26.345057504825,0
2016-04-16,0,-10.012631062910941,0
2016-04-17,3,-11.736133156906249,0
2016-04-18,6,15.883033235925001,4
2016-04-19,1,14.516063962223436,2
2016-04-20,2,7.5207353394312495,0
2016-04-21,5,11.239344331721874,1
2016-04-22,9,4.487104566868748,4
2016-04-23,0,-3.9227610540671876,0
2016-04-24,0,-5.266951194164061,13
2016-04-25,0,25.788279750175,2
2016-04-26,16,5.506172854909373,6
2016-04-27,1,4.022097894740625,6
2016-04-28,3,9.240559592620311,8
2016-04-29,3,12.519950025987498,4
2016-04-30,0,-4.871117363117188,0
2016-05-01,0,-2.539076747314061,6
2016-05-02,4,14.418499266342188,1
2016-05-03,0,7.740624409318748,2
2016-05-04,2,13.498153528003126,5
2016-05-05,0,6.731764505326563,2
2016-05-06,3,14.5111755829625,1
2016-05-07,0,4.48589691796875,2
2016-05-08,0,-6.815021906712499,0
2016-05-09,8,11.565540619793751,6
2016-05-10,0,1.780207091024998,3
2016-05-11,0,10.143504962829688,6
2016-05-12,1,22.582689733184374,0
2016-05-13,2,-3.060292928634375,0
2016-05-14,0,5.629350522670315,2
2016-05-15,0,-5.319302902084374,0
2016-05-16,0,7.252509176731251,0
2016-05-17,1,1.820883392789062,5
2016-05-18,5,8.656194883639063,1
2016-05-19,1,6.271044538909374,3
2016-05-20,0,8.132126160310936,1
2016-05-21,0,3.4967975696296882,0
2016-05-22,0,2.6449506292062495,0
2016-05-23,1,13.450609846946875,1
2016-05-24,0,31.790676111617188,0
2016-05-25,2,37.511678979584374,6
2016-05-26,2,0.9423538806718739,5
2016-05-27,1,13.97525452054063,4
2016-05-28,0,-11.78463967975781,0
2016-05-29,0,-3.539431466660936,0
2016-05-30,0,-0.4048034801984368,0
2016-05-31,1,21.455812217360936,10
2016-06-01,0,12.770069099204683,17
2016-06-02,0,20.022516028362496,13
2016-06-03,1,31.367171055554685,11
2016-06-04,0,-4.620445333570313,0
2016-06-05,0,15.489512806690628,13
2016-06-06,1,33.59522678449531,3
2016-06-07,1,26.916969493246874,4
2016-06-08,0,14.39605394918594,3
2016-06-09,5,11.890057406593751,4
2016-06-10,0,16.32048556716719,8
2016-06-11,0,-3.2048364996640615,1
2016-06-12,0,0.40973712606093926,0
2016-06-13,3,19.119632643324998,8
2016-06-14,0,77.39721606098593,2
2016-06-15,1,17.921170733829683,1
2016-06-16,2,35.26893415898594,11
2016-06-17,2,18.181580224626565,0
2016-06-18,0,-5.050565346489066,0
2016-06-19,0,-3.804392720140619,0
2016-06-20,0,9.108575709814062,1
2016-06-21,0,24.725230595529688,4
2016-06-22,2,4.239268644335937,10
2016-06-23,0,11.82847448452656,5
2016-06-24,0,17.466736420151562,2
2016-06-25,0,-15.66649734892344,0
2016-06-26,0,-7.113004911507812,0
2016-06-27,2,19.50452285990469,3
2016-06-28,1,11.331076938409373,5
2016-06-29,1,19.85967384429687,1
2016-06-30,1,19.941843793321873,2
2016-07-01,4,11.185355519234374,2
2016-07-02,0,-1.6320263450249968,0
2016-07-03,0,10.775807211560942,0
2016-07-04,1,-1.0412913069734344,0
2016-07-05,6,12.9394484294,11
2016-07-06,0,4.583518774092187,3
2016-07-07,0,17.981756279149998,6
2016-07-08,0,10.850033901007812,8
2016-07-09,0,-10.81828913883125,0
2016-07-10,0,-7.176447663982811,0
2016-07-11,0,19.98351841090156,0
2016-07-12,0,33.208657153210936,4
2016-07-13,1,30.978760106849997,0
2016-07-14,2,-0.35842797311718755,0
2016-07-15,1,17.69032072509219,0
2016-07-16,0,-6.461144256639059,0
2016-07-17,0,-10.37838896361406,0
2016-07-18,0,18.60255157030469,0
2016-07-19,0,34.265164843878125,2
2016-07-20,0,24.473234226493748,9
2016-07-21,0,7.3907123324921855,0
2016-07-22,0,18.829960809000003,8
2016-07-23,0,-5.606637487401564,0
2016-07-24,0,6.619181110148439,0
2016-07-25,0,29.933788686426563,1
2016-07-26,0,36.30004434262969,9
2016-07-27,0,9.04173435796406,0
2016-07-28,0,2.895439069856252,2
2016-07-29,0,23.873999295306252,0
2016-07-30,0,-13.759109369076565,0
2016-07-31,0,-7.684766419329684,0
2016-08-01,0,22.27797352568125,3
2016-08-02,1,23.226202114424996,5
2016-08-03,1,16.547078415867183,8
2016-08-04,0,4.24667917091875,7
2016-08-05,0,28.703409437714065,7
2016-08-06,0,-13.631634719973441,0
2016-08-07,0,-12.349729228649995,4
2016-08-08,0,22.110492566562503,1
2016-08-09,0,6.5303203416046856,0
2016-08-10,2,24.395144001442187,0
2016-08-11,0,24.62672868160937,5
2016-08-12,0,20.644838186245313,2
2016-08-13,0,-15.374830628289061,0
2016-08-14,0,-11.703910858349996,0
2016-08-15,1,17.413899239139063,7
2016-08-16,0,35.24104381004844,3
2016-08-17,0,13.923745060937499,3
2016-08-18,0,7.042769838767185,2
2016-08-19,0,5.177177191231252,2
2016-08-20,0,-6.895196901917192,2
2016-08-21,0,-6.836378709387496,0
2016-08-22,0,15.65952989685469,0
2016-08-23,0,17.28303509012656,2
2016-08-24,0,5.208216145679685,4
2016-08-25,0,25.903372599278125,1
2016-08-26,7,22.882245625429686,3
2016-08-27,0,-13.428933806645311,0
2016-08-28,0,-3.457235137745311,0
2016-08-29,0,9.967837605092189,0
2016-08-30,1,48.80287142270937,10
2016-08-31,0,22.969389846942185,3
2016-09-01,0,2.534855892185938,2
2016-09-02,0,-0.43692397976562347,2
2016-09-03,0,-9.805581069720313,3
2016-09-04,0,-6.334404037404687,2
2016-09-05,0,9.579123171995313,2
2016-09-06,0,17.915503863090624,0
2016-09-07,4,36.04107723888906,13
2016-09-08,2,15.194135239296873,14
2016-09-09,1,10.61539134913594,2
2016-09-10,0,-12.665071118332811,0
2016-09-11,0,-9.921740909517185,2
2016-09-12,5,30.134329849790625,6
2016-09-13,0,18.074228622053123,8
2016-09-14,1,15.208475555604686,9
2016-09-15,0,3.5127187249499983,44
2016-09-16,4,11.40229740678125,37
2016-09-17,0,8.029536735651561,14
2016-09-18,0,-5.076546297060936,13
2016-09-19,4,38.4188111000875,14
2016-09-20,9,24.06992929643906,5
2016-09-21,1,9.813489581604685,2
2016-09-22,3,11.31317798681875,36
2016-09-23,0,22.124207503223438,25
2016-09-24,0,-13.602394388793748,0
2016-09-25,0,-10.754902109660932,0
2016-09-26,0,35.928717438506254,8
2016-09-27,4,14.476487964906248,8
2016-09-28,3,-5.463830136610937,5
2016-09-29,0,19.444916016257814,9
2016-09-30,2,3.7484859168171845,3
2016-10-01,0,-6.64288562885625,11
2016-10-02,0,-3.959167940418748,3
2016-10-03,2,14.554546486857813,12
2016-10-04,1,8.744137373348435,16
2016-10-05,1,12.202842489492188,5
2016-10-06,5,6.1136647691156245,7
2016-10-07,0,6.229654412724999,4
2016-10-08,0,-8.353102553760937,0
2016-10-09,0,-4.516993029514062,4
2016-10-10,0,21.45102162104375,1
2016-10-11,0,17.155215826759374,15
2016-10-12,0,9.581867616065624,6
2016-10-13,0,8.011561056718751,1
2016-10-14,0,16.476601448865626,15
2016-10-15,0,-3.818075799454686,0
2016-10-16,0,-6.285753060987497,2
2016-10-17,0,33.17526480927032,19
2016-10-18,0,27.630437285128124,13
2016-10-19,0,12.335693027759373,2
2016-10-20,0,22.793679432621875,6
2016-10-21,0,34.13993901731719,11
2016-10-22,0,-14.176789925342188,3
2016-10-23,0,-16.487679963173434,0
2016-10-24,0,11.639833437376565,12
2016-10-25,0,40.13735866894375,5
2016-10-26,0,2.8632551742499963,12
2016-10-27,0,5.777601116990624,14
2016-10-28,1,55.59375421666094,3
2016-10-29,0,-19.12578180340313,3
2016-10-30,0,-14.36336482149062,0
2016-10-31,0,26.41580066672344,4
2016-11-01,0,8.787065014171873,0
2016-11-02,4,37.54100701603281,0
2016-11-03,0,38.25684004275469,2
2016-11-04,1,42.02248635607187,3
2016-11-05,0,-22.2663712609625,4
2016-11-06,0,-15.178676734684366,1
2016-11-07,4,13.246933740907817,0
2016-11-08,0,56.78863992747188,0
2016-11-09,0,94.0183448677125,8
2016-11-10,0,57.61978245435312,1
2016-11-11,0,11.237361356693754,2
2016-11-12,0,-32.74881651204218,1
2016-11-13,0,-8.089882614465619,0
2016-11-14,0,13.871896214145316,2
2016-11-15,0,8.231067251679686,7
2016-11-16,2,14.79107120080625,6
2016-11-17,0,25.498873474551555,21
2016-11-18,0,18.20630880094531,7
2016-11-19,0,-13.811406908907816,2
2016-11-20,0,-8.42530998955312,8
2016-11-21,0,39.503231458175,3
2016-11-22,0,44.4615204400125,9
2016-11-23,0,10.31186207285156,12
2016-11-24,0,-8.133931073043748,4
2016-11-25,0,-1.4622408461281253,15
2016-11-26,0,-2.478311341609377,5
2016-11-27,0,-9.5641357541625,5
2016-11-28,2,42.95180789509844,7
2016-11-29,7,16.25074043534062,3
2016-11-30,5,28.386345403079687,0
2016-12-01,20,-2.424390413989066,6
2016-12-02,9,20.44842603942344,2
2016-12-03,2,-8.45793801945625,1
2016-12-04,0,-8.648122901660933,0
2016-12-05,3,13.586705353926565,6
2016-12-06,4,21.988335314004686,12
2016-12-07,1,-0.5450974839515652,4
2016-12-08,6,18.716766291370313,3
2016-12-09,8,8.445539480248435,3
2016-12-10,0,-9.206795175715627,0
2016-12-11,0,-2.388907760284374,0
2016-12-12,6,20.498823723628124,4
2016-12-13,9,17.06052870447656,1
2016-12-14,12,12.724153905098436,26
2016-12-15,15,7.390563029335937,33
2016-12-16,14,15.689818269792188,8
2016-12-17,0,-8.226338822590627,0
2016-12-18,1,-2.15406819766406,1
2016-12-19,0,25.79722846324375,0
2016-12-20,1,7.8353449254328105,12
2016-12-21,0,17.9181919240125,10
2016-12-22,0,11.416444362328125,3
2016-12-23,0,-14.232252168628126,15
2016-12-24,0,-0.504851097323435,0
2016-12-25,0,-3.722489396109375,0
2016-12-26,0,7.3497138150125005,0
2016-12-27,1,27.46202742785625,0
2016-12-28,0,5.430762054474997,0
2016-12-29,0,20.755249169145312,0
2016-12-30,0,-4.826872240387502,0
2016-12-31,0,-4.403921394049998,3
2017-01-01,0,-5.294619618090623,0
2017-01-02,0,6.962283580825,0
2017-01-03,1,26.020591447865623,0
2017-01-04,1,16.27341885367656,3
2017-01-05,1,11.887720180289062,0
2017-01-06,0,5.101294395828125,0
2017-01-07,0,-6.085207388604687,5
2017-01-08,0,-5.5541059936546855,0
2017-01-09,2,26.089995339571875,1
2017-01-10,4,2.521099913596874,0
2017-01-11,8,5.901723387940624,17
2017-01-12,21,23.085452969098437,1
2017-01-13,7,7.310353987843749,2
2017-01-14,3,5.038022003651562,5
2017-01-15,0,-6.480951203265622,3
2017-01-16,1,-1.1561098529265603,0
2017-01-17,5,23.95737778130156,0
2017-01-18,9,0.3588270795499984,2
2017-01-19,14,10.655594308259374,3
2017-01-20,7,12.276960921260937,1
2017-01-21,0,-13.017953161775,0
2017-01-22,0,-4.143888552901561,2
2017-01-23,7,16.50475119423281,5
2017-01-24,6,27.79572969199375,13
2017-01-25,2,0.521151942635937,3
2017-01-26,20,22.384971706314065,2
2017-01-27,15,19.0370935926625,4
2017-01-28,1,-11.844992355264061,2
2017-01-29,0,-2.093063827587498,0
2017-01-30,3,16.755202905218752,3
2017-01-31,0,6.452333192706249,1
2017-02-01,2,33.95026034678281,2
2017-02-02,6,17.001887247135937,1
2017-02-03,17,0.13734276199375017,5
2017-02-04,1,1.554394570787501,5
2017-02-05,0,-11.118019266242186,0
2017-02-06,5,17.447073555228126,0
2017-02-07,10,25.438907648746873,0
2017-02-08,3,5.204163045632811,4
2017-02-09,2,3.8814805486078114,6
2017-02-10,14,6.573301333462499,0
2017-02-11,3,4.178362746323437,3
2017-02-12,0,3.454884440328126,0
2017-02-13,0,16.45707067276094,1
2017-02-14,2,7.2656442643937496,35
2017-02-15,10,12.874078248335938,39
2017-02-16,4,5.573678610293751,29
2017-02-17,7,13.101312489598438,3
2017-02-18,3,-5.3399650279859365,1
2017-02-19,1,-3.742865093421873,2
2017-02-20,7,1.6622102198078128,10
2017-02-21,25,8.860042275085936,18
2017-02-22,15,5.105141423135937,40
2017-02-23,1,12.393548536204687,43
2017-02-24,10,6.3650960406343735,24
2017-02-25,7,-10.0428457893125,10
2017-02-26,0,-0.8916295999437489,10
2017-02-27,9,9.768383716560937,27
2017-02-28,9,24.2194728647125,19
2017-03-01,11,4.356177617654687,15
2017-03-02,5,15.417863942306251,17
2017-03-03,6,7.043491508912499,14
2017-03-04,0,-8.050900312904687,6
2017-03-05,0,-4.08376944495781,36
2017-03-06,8,22.8899153129375,8
2017-03-07,5,2.210965663599998,14
2017-03-08,5,20.31652291625625,18
2017-03-09,3,7.975135137267186,4
2017-03-10,11,10.087307664135938,7
2017-03-11,0,-6.2058167618656235,1
2017-03-12,0,-3.488869602968748,9
2017-03-13,3,25.662617956771875,2
2017-03-14,3,16.43179098336406,2
2017-03-15,12,10.6942899572625,6
2017-03-16,6,27.118156601771876,4
2017-03-17,6,-9.904574749578124,3
2017-03-18,2,-9.026027805481247,1
2017-03-19,0,-4.648161990464061,0
2017-03-20,0,13.250922388542188,20
2017-03-21,8,7.406631859835935,0
2017-03-22,32,24.92715393108125,8
2017-03-23,1,9.525540594609373,1
2017-03-24,9,12.681845576790625,17
2017-03-25,0,-11.910932182184375,1
2017-03-26,0,3.1838957586250025,0
2017-03-27,0,10.889885496254688,5
2017-03-28,1,34.659594550504686,5
2017-03-29,2,12.154050569810934,3
2017-03-30,5,10.424433506995314,0
2017-03-31,6,4.123463388960936,4
2017-04-01,1,-9.537715242242186,17
2017-04-02,0,-2.0186974563328093,0
2017-04-03,8,9.456401112129686,2
2017-04-04,16,24.166061279642186,0
2017-04-05,11,3.561485507873435,8
2017-04-06,4,9.165627657289061,0
2017-04-07,7,23.11105480909531,0
2017-04-08,0,-8.082768278846874,0
2017-04-09,0,-7.455686840467184,0
2017-04-10,11,42.27186318772657,11
2017-04-11,4,29.897932727354686,3
2017-04-12,8,10.902014928760934,2
2017-04-13,11,-5.667134490962496,4
2017-04-14,7,-5.541985487767185,2
2017-04-15,3,-4.833109695934375,11
2017-04-16,0,-1.2888446610218747,0
2017-04-17,2,1.8820244543578122,5
2017-04-18,1,1.8615686500359354,8
2017-04-19,8,-2.0072638649234404,5
2017-04-20,7,3.8607585128109356,10
2017-04-21,9,0.6597083098499992,21
2017-04-22,6,-0.29479607938281305,0
2017-04-23,0,-0.39353444843906216,3
2017-04-24,7,13.24015552699375,6
2017-04-25,9,6.613548630229687,1
2017-04-26,3,15.333073198764062,11
2017-04-27,8,20.331696558326563,17
2017-04-28,7,13.767064640445312,28
2017-04-29,0,-8.91981920218906,1
2017-04-30,0,-7.964311217709373,1
2017-05-01,2,5.301848104271876,2
2017-05-02,2,10.673103758301561,11
2017-05-03,10,5.3075229228218745,3
2017-05-04,16,1.548225109129687,16
2017-05-05,4,21.713487702159377,6
2017-05-06,7,-11.493925118406253,0
2017-05-07,0,-5.68646361611406,4
2017-05-08,10,10.698527033835939,3
2017-05-09,5,29.47161210359375,19
2017-05-10,15,20.92400147515625,5
2017-05-11,14,18.53936994032344,1
2017-05-12,19,-4.8012517541656266,2
2017-05-13,0,2.865350307718751,0
2017-05-14,1,-3.158844275517188,0
2017-05-15,9,30.68850745426719,3
2017-05-16,17,13.285612672781248,9
2017-05-17,8,6.2001348924281245,8
2017-05-18,9,15.851552493071875,1
2017-05-19,11,8.069138453804687,0
2017-05-20,0,-12.639887537351562,1
2017-05-21,0,-7.659191951010936,0
2017-05-22,14,2.2003722661328133,0
2017-05-23,15,5.559072440278123,3
2017-05-24,25,3.4732275972015607,10
2017-05-25,10,2.892312818656249,3
2017-05-26,21,-3.5683914053390637,14
2017-05-27,9,0.7776315868921868,1
2017-05-28,0,-1.800850154867188,1
2017-05-29,0,2.4802967535359377,1
2017-05-30,6,5.950636080142187,16
2017-05-31,27,11.6255002067,7
2017-06-01,14,10.131513581784375,7
2017-06-02,9,16.942786153032813,10
2017-06-03,0,-5.071876126374999,2
2017-06-04,0,-4.621034933526561,0
2017-06-05,7,-0.2797711309453117,1
2017-06-06,18,14.07403357595625,4
2017-06-07,8,13.167120190445313,2
2017-06-08,9,8.032780096404688,5
2017-06-09,19,15.003053684509375,0
2017-06-10,1,-9.269447311598437,0
2017-06-11,5,-5.540260628914061,0
2017-06-12,10,24.942311217071875,1
2017-06-13,6,6.556670266471874,9
2017-06-14,23,4.4747334215375005,2
2017-06-15,13,-2.7459882302687504,7
2017-06-16,25,-0.0552397609203128,0
2017-06-17,0,-3.033884291081251,0
2017-06-18,0,-2.2702197673671867,0
2017-06-19,8,3.9161153297859377,2
2017-06-20,18,10.85786868556406,2
2017-06-21,29,32.190445720717186,2
2017-06-22,23,7.360695106574999,2
2017-06-23,26,21.55449028039844,24
2017-06-24,11,-3.95063370623906,0
2017-06-25,1,-9.83473587792656,8
2017-06-26,14,3.819917723020315,2
2017-06-27,6,6.831012912425001,20
2017-06-28,15,-0.38668579536406256,8
2017-06-29,26,6.106642000148437,6
2017-06-30,15,4.192696207576562,8
2017-07-01,0,-7.389889108653127,14
2017-07-02,0,-1.675006049853125,11
2017-07-03,4,15.231743011940626,20
2017-07-04,0,-1.102312563389063,5
2017-07-05,4,-0.9780605695468747,4
2017-07-06,5,12.175678571865625,10
2017-07-07,6,0.09808259118437412,10
2017-07-08,0,-4.207606198214062,2
2017-07-09,1,-1.945942531293749,0
2017-07-10,6,7.90434946396875,8
2017-07-11,20,9.559023679253123,12
2017-07-12,29,10.654211116215624,15
2017-07-13,7,6.153827486040626,15
2017-07-14,16,0.28631185006875004,7
2017-07-15,0,-4.111687265334375,3
2017-07-16,1,-3.7345725081453116,0
2017-07-17,10,10.701515807501563,0
2017-07-18,12,7.410089424110937,8
2017-07-19,27,6.410599104203125,7
2017-07-20,8,1.9903387972250002,0
2017-07-21,28,0.9879755253234377,7
2017-07-22,1,-5.082071816884375,5
2017-07-23,0,-2.622047701893749,107
2017-07-24,20,1.2594116522843755,8
2017-07-25,12,4.795887160796874,10
2017-07-26,4,6.538004238770311,5
2017-07-27,12,9.369936808770312,8
2017-07-28,14,10.760836760832811,2
2017-07-29,0,-5.768685986454687,0
2017-07-30,1,-3.992593230129686,0
2017-07-31,12,8.69918464125,9
2017-08-01,4,9.069014308453124,7
2017-08-02,30,6.392038680442187,4
2017-08-03,14,7.001031944714063,4
2017-08-04,25,-3.5667310457968755,11
2017-08-05,2,3.169315732225,0
2017-08-06,0,-5.109956945989063,0
2017-08-07,20,5.411732837284376,17
2017-08-08,14,7.804569570578124,9
2017-08-09,10,20.175750785970312,6
2017-08-10,21,-8.5288523857125,8
2017-08-11,25,1.9737655982546887,2
2017-08-12,4,-3.9820448423218755,1
2017-08-13,0,-2.9224622870562493,0
2017-08-14,15,14.0857526541375,2
2017-08-15,10,2.840118555874999,3
2017-08-16,9,16.53315700045,4
2017-08-17,20,-4.303396429700001,1
2017-08-18,15,5.470996043665626,15
2017-08-19,0,-1.128247617575,3
2017-08-20,1,-4.587011659395311,0
2017-08-21,11,3.4394144442671886,30
2017-08-22,24,19.375289343,14
2017-08-23,27,6.048575352384374,5
2017-08-24,28,6.756984405810938,7
2017-08-25,17,2.6123720013000007,3
2017-08-26,0,-7.206906319335937,0
2017-08-27,0,-1.701989554389061,0
2017-08-28,16,2.980138203835938,19
2017-08-29,20,5.22191821565625,9
2017-08-30,12,3.1438402412437494,4
2017-08-31,17,-2.873342849589063,4
2017-09-01,34,9.073652538773437,3
2017-09-02,4,-4.250740807914063,4
2017-09-03,3,-1.5947995180609364,0
2017-09-04,3,-0.7921118385312498,8
2017-09-05,26,6.5148200091906245,15
2017-09-06,26,13.616083654712499,16
2017-09-07,22,7.3640678992796875,24
2017-09-08,6,-3.92207163689375,9
2017-09-09,11,-2.9924458139031236,0
2017-09-10,0,-1.589640311809375,2
2017-09-11,2,1.1143164462515625,0
2017-09-12,6,4.822036017501563,0
2017-09-13,13,9.607373873892186,0
2017-09-14,10,28.402801339121872,0
2017-09-15,13,-5.665052493426563,0
2017-09-16,1,-6.0938343218062485,2
2017-09-17,5,-2.9335810677140604,1
2017-09-18,11,15.177313761251563,9
2017-09-19,7,10.647308307720312,18
2017-09-20,21,1.2124146091921872,21
2017-09-21,23,-0.13987730558281264,9
2017-09-22,29,5.153980229192186,7
2017-09-23,3,-6.503100703525001,5
2017-09-24,1,-2.057062908145311,5
2017-09-25,22,12.677413417501562,6
2017-09-26,18,15.871766882485936,12
2017-09-27,9,0.5557561350281226,1
2017-09-28,17,0.9652784904031257,13
2017-09-29,11,5.153341089062501,3
2017-09-30,0,0.6426126104484373,0
2017-10-01,0,-2.3040582568109373,0
2017-10-02,10,7.279582701984376,7
2017-10-03,16,8.38734768778281,31
2017-10-04,17,1.929581145164061,0
2017-10-05,14,-0.01837918627812485,6
2017-10-06,13,2.2567078347968756,24
2017-10-07,2,0.35944755596562494,6
2017-10-08,2,2.056938128329688,0
2017-10-09,8,5.072866620823438,13
2017-10-10,14,7.222717280879687,3
2017-10-11,22,10.007153530970312,5
2017-10-12,15,-1.5948441661500006,3
2017-10-13,7,0.7995997515609385,5
2017-10-14,0,-3.55854129050625,2
2017-10-15,0,-1.7839818814578123,2
2017-10-16,18,-0.09166218050781261,7
2017-10-17,9,1.9918314847124998,9
2017-10-18,12,0.5562431247171866,23
2017-10-19,7,6.820660005456249,0
2017-10-20,6,3.1873353326812497,7
2017-10-21,1,-2.662589416240625,3
2017-10-22,0,0.027235305087500494,0
2017-10-23,10,6.267378622501562,5
2017-10-24,6,10.590871720735937,1
2017-10-25,12,8.235722472721875,1
2017-10-26,17,-4.691590554478125,0
2017-10-27,14,2.376637030660939,2
2017-10-28,3,-0.9419437352046875,0
2017-10-29,1,-0.9624805568953123,0
2017-10-30,18,3.708664388235938,0
2017-10-31,17,10.765570031909375,0
2017-11-01,13,13.109286101918748,0
2017-11-02,16,1.7134727075218734,0
2017-11-03,12,13.466077051209377,0
2017-11-04,1,-4.146957173309374,0
2017-11-05,1,-3.6809013521937484,3
2017-11-06,17,1.2065108592703138,8
2017-11-07,18,7.061882152940624,5
2017-11-08,13,1.3640111596343738,3
2017-11-09,7,3.07155835869375,97
2017-11-10,11,0.037845193420311674,0
2017-11-11,0,-2.9416053113906253,0
2017-11-12,0,-1.4144309584843748,0
2017-11-13,24,8.317611894054687,4
2017-11-14,10,4.9188790409562495,35
2017-11-15,16,3.440227483164062,8
2017-11-16,17,-1.5384998154203124,1
2017-11-17,19,3.952989891995313,2
2017-11-18,5,-3.7799540259406257,0
2017-11-19,0,-0.8378419316796868,0
2017-11-20,4,3.4966898700015627,6
