,sveltejs/svelte,facebook/react,vuejs/core
2019-01-12,1,0.6204547500000002,0.0
2019-01-13,12,-0.5418838625,0.0
2019-01-14,5,1.71943575125,0.0
2019-01-15,4,4.203987373234375,0.0
2019-01-16,4,0.13898165448593724,0.0
2019-01-17,2,3.6453216592687503,0.0
2019-01-18,1,7.843557290735937,0.0
2019-01-19,12,-2.950377100215625,0.0
2019-01-20,2,-1.9388646917656243,0.0
2019-01-21,0,8.871844726767188,0.0
2019-01-22,0,-0.7828277772812506,1.0
2019-01-23,1,8.45176572970625,0.19999999999999996
2019-01-24,0,-0.6669857434453128,0.12
2019-01-25,2,-1.2545290102937496,-0.912
2019-01-26,10,-2.3378315075703124,-0.1296
2019-01-27,7,1.6365322759062502,-0.06086400000000005
2019-01-28,0,0.22042851176718736,-0.03674880000000004
2019-01-29,6,1.4140655235937498,-0.025006080000000028
2019-01-30,24,7.1669417561249995,-0.018281472000000028
2019-01-31,3,4.407727555879687,-0.014028185600000008
2019-02-01,2,-0.9438247101234376,-0.008170905600000002
2019-02-02,0,-1.6113576739624995,-0.003631513599999992
2019-02-03,5,-1.6722236227156246,0.0
2019-02-04,6,3.9723304647031252,0.0
2019-02-05,3,7.743347243020312,0.0
2019-02-06,4,9.9140174094875,0.0
2019-02-07,12,-3.982361718089063,0.0
2019-02-08,2,2.804770363029688,0.0
2019-02-09,4,-1.568480979909375,0.0
2019-02-10,1,-0.3815087689640624,0.0
2019-02-11,0,0.9954130930171878,0.0
2019-02-12,0,0.8756961036718751,0.0
2019-02-13,0,8.868705708679688,0.0
2019-02-14,3,12.531026610453123,0.0
2019-02-15,1,-2.995654586290625,0.0
2019-02-16,0,-1.0560516495593735,0.0
2019-02-17,24,-2.0834592979281243,0.0
2019-02-18,9,-2.048319918746875,0.0
2019-02-19,9,8.6628474644875,0.0
2019-02-20,12,2.0084464362546868,0.0
2019-02-21,1,17.38988552212969,0.0
2019-02-22,11,-0.11971366307656339,0.0
2019-02-23,3,-1.7382025757703117,0.0
2019-02-24,2,-2.9485985769781244,0.0
2019-02-25,3,2.492830418535938,1.0
2019-02-26,1,-0.13126657573281264,1.2
2019-02-27,3,7.3556790773437495,1.3199999999999998
2019-02-28,3,9.413012418328124,-0.5920000000000005
2019-03-01,1,1.6812740785249982,3.0784000000000002
2019-03-02,5,-5.245464119514063,-4.302464
2019-03-03,1,0.5286784908250008,-0.5472127999999999
2019-03-04,0,0.5296831740531251,-0.2506188800000002
2019-03-05,3,1.6649690566890625,0.8495636479999998
2019-03-06,2,2.4376859710390626,-0.9023717376000001
2019-03-07,10,7.129846360145312,-0.15201976320000005
2019-03-08,3,-4.482414607046875,-0.08125972480000004
2019-03-09,13,3.0156651431156254,0.9524400127999999
2019-03-10,35,-0.6500752146125004,-0.829421568
2019-03-11,6,7.127148328453125,-0.08788479999999997
2019-03-12,1,-2.7853162974953127,-0.03785728000000003
2019-03-13,0,3.003335399489063,-0.022139392000000025
2019-03-14,0,1.3072837757406246,-0.014895513600000004
2019-03-15,12,9.451508453679686,-0.00788480000000001
2019-03-16,39,0.0976730239218746,-0.005857280000000006
2019-03-17,24,0.44464135617187583,-0.00453939200000001
2019-03-18,28,10.958181924054688,-0.003631513599999992
2019-03-19,6,1.1762501363937492,0.0
2019-03-20,6,3.3085072453890634,0.0
2019-03-21,3,1.2745823079390632,0.0
2019-03-22,0,3.7870284692734373,0.0
2019-03-23,1,-4.635985072868751,0.0
2019-03-24,1,2.629512537378125,0.0
2019-03-25,27,0.9854711967734371,0.0
2019-03-26,7,3.1798229960999995,0.0
2019-03-27,6,0.6520898323812494,0.0
2019-03-28,10,2.209099330745312,0.0
2019-03-29,12,5.05816295354375,0.0
2019-03-30,7,2.152225473978125,0.0
2019-03-31,0,-3.5730486246124995,0.0
2019-04-01,1,10.279408646171875,0.0
2019-04-02,5,7.234807724273437,0.0
2019-04-03,1,14.319435638975001,0.0
2019-04-04,0,25.421637884790627,0.0
2019-04-05,0,6.078989398240626,0.0
2019-04-06,10,-0.9072674427890597,0.0
2019-04-07,20,17.933809043543754,0.0
2019-04-08,7,17.006711885603124,0.0
2019-04-09,22,6.8131363638125,0.0
2019-04-10,0,38.08309114001875,0.0
2019-04-11,5,-10.69701010160625,0.0
2019-04-12,7,31.176966652812503,0.0
2019-04-13,14,-1.245666183978127,0.0
2019-04-14,29,-13.837879915328124,0.0
2019-04-15,24,1.936110914267191,0.0
2019-04-16,11,8.66532596724531,0.0
2019-04-17,9,1.1633999991718724,0.0
2019-04-18,12,11.781219539565623,0.0
2019-04-19,8,12.65221934195625,0.0
2019-04-20,29,2.5279918367531238,0.0
2019-04-21,44,-3.509206465789063,0.0
2019-04-22,46,11.765937265562503,0.0
2019-04-23,21,3.2620627616124995,0.0
2019-04-24,8,12.221192655157813,0.0
2019-04-25,24,16.085693261871874,0.0
2019-04-26,14,0.6497712316281259,0.0
2019-04-27,4,-10.484915274014062,0.0
2019-04-28,7,2.554534277178126,0.0
2019-04-29,5,-0.9192403796015629,0.0
2019-04-30,4,11.163194067573437,0.0
2019-05-01,8,12.291748294373438,0.0
2019-05-02,11,-3.646573890354688,0.0
2019-05-03,1,9.730100636939062,0.0
2019-05-04,40,-5.186474342004688,0.0
2019-05-05,8,-2.6740042877593737,0.0
2019-05-06,15,5.703326097125,0.0
2019-05-07,2,2.1335939803093744,0.0
2019-05-08,3,9.399213315585936,0.0
2019-05-09,7,2.3389078604624984,0.0
2019-05-10,1,8.25250946725,0.0
2019-05-11,2,-6.965581243896876,0.0
2019-05-12,27,-0.288223822021874,0.0
2019-05-13,2,11.083368825520314,0.0
2019-05-14,2,-1.9734475186062514,0.0
2019-05-15,22,1.0270991685453135,0.0
2019-05-16,11,4.312607033901562,0.0
2019-05-17,8,-1.412895818650001,0.0
2019-05-18,2,-2.028600841314063,0.0
2019-05-19,2,-1.9836651815093749,0.0
2019-05-20,3,8.840443317203125,0.0
2019-05-21,18,3.1269928180828117,0.0
2019-05-22,5,22.185968828928125,0.0
2019-05-23,0,13.485061735740626,0.0
2019-05-24,4,-2.7232084840390627,0.0
2019-05-25,4,-5.115594729909374,1.0
2019-05-26,23,-1.350202331464061,1.2
2019-05-27,30,-2.6485861882328123,2.32
2019-05-28,12,7.36436374109375,5.608
2019-05-29,3,5.1230928953124995,6.3984
2019-05-30,5,2.580429275214062,-5.094464
2019-05-31,0,3.9091236053374985,-3.108812800000001
2019-06-01,3,3.886465376520312,-1.4330828800000006
2019-06-02,5,2.95959907685625,-0.3395691520000006
2019-06-03,7,11.1744346244875,2.8440013823999992
2019-06-04,5,4.746267181035938,-5.473771315200001
2019-06-05,5,4.066885031610938,0.13356789759999987
2019-06-06,15,-3.756569502484375,3.7526327295999993
2019-06-07,5,3.7076469072968754,-3.3490924544
2019-06-08,0,4.064605879496875,-1.3843884032
2019-06-09,20,5.693776340014063,-0.3506248704000002
2019-06-10,10,1.9996385667796872,-0.19092039680000017
2019-06-11,0,-1.3472322966124999,1.8800643071999998
2019-06-12,4,8.020047688337499,0.32166563839999984
2019-06-13,4,-1.7860333144656257,-0.801710592
2019-06-14,1,2.095543601642188,-1.0561857536
2019-06-15,1,0.07311907492656244,-0.20189696000000001
2019-06-16,24,-3.315165668003125,-0.09335951360000007
2019-06-17,0,5.164030756482813,-0.05589760000000006
2019-06-18,3,8.670513275314061,-0.038748160000000045
2019-06-19,5,5.833243592075,4.971321856
2019-06-20,0,2.4442504758812493,-2.0221990912
2019-06-21,4,3.0164875816437506,-2.0118024192
2019-06-22,3,3.190085201475,-0.32363151360000003
2019-06-23,9,-4.822403883959375,-0.15200000000000014
2019-06-24,27,6.569372330818751,-0.09152000000000009
2019-06-25,29,-1.329775789859375,-0.061952000000000076
2019-06-26,9,0.9155565949328119,-0.045056000000000054
2019-06-27,7,0.036188066784374584,-0.03441152000000006
2019-06-28,9,-0.4742988696859376,-0.027236351999999978
2019-06-29,10,-1.9283089799875002,-0.007263027199999984
2019-06-30,10,-1.0835195524875,0.0
2019-07-01,15,4.2925061428875,0.0
2019-07-02,12,3.0376285278593746,0.0
2019-07-03,10,1.6000069481078123,0.0
2019-07-04,4,0.7698093469890628,0.0
2019-07-05,1,0.04180914927187507,0.0
2019-07-06,7,-0.5749174232296874,0.0
2019-07-07,7,-1.1413223889656248,0.0
2019-07-08,1,4.32544081875,0.0
2019-07-09,8,-0.9962791525781254,0.0
2019-07-10,9,0.7824246675078124,0.0
2019-07-11,0,2.7329222705234373,0.0
2019-07-12,2,1.1665282867718747,0.0
2019-07-13,1,0.2807753030203126,0.0
2019-07-14,4,-0.42249310573124976,0.0
2019-07-15,1,0.9597588555171876,0.0
2019-07-16,0,0.7917289174218749,0.0
2019-07-17,0,2.7461824695703125,0.0
2019-07-18,1,3.1803884707359376,0.0
2019-07-19,2,2.656847510221875,0.0
2019-07-20,2,0.4340752867718747,0.0
2019-07-21,1,-2.080613171979687,0.0
2019-07-22,0,3.9402866842687505,0.0
2019-07-23,13,5.795711405735937,0.0
2019-07-24,3,11.554757582503125,0.0
2019-07-25,0,4.971474875221874,0.0
2019-07-26,10,2.1498413069906253,0.0
2019-07-27,2,-2.1215737212421866,0.0
2019-07-28,2,-1.4666510289609374,0.0
2019-07-29,1,1.3996252415515626,0.0
2019-07-30,9,2.183022538671875,0.0
2019-07-31,2,6.867371105960937,0.0
2019-08-01,2,-1.6740807185968762,0.0
2019-08-02,8,4.932513639585937,0.0
2019-08-03,35,-3.009558325935938,0.0
2019-08-04,18,-0.15606170365937455,0.0
2019-08-05,5,4.1365729192703125,0.0
2019-08-06,4,4.101770562721875,0.0
2019-08-07,1,0.4799429382406246,0.0
2019-08-08,4,4.128151794929687,0.0
2019-08-09,0,5.404681164875,0.0
2019-08-10,1,-2.3657419725734368,0.0
2019-08-11,10,-2.6323354951281246,0.0
2019-08-12,5,11.532434973235938,0.0
2019-08-13,2,9.063244256690624,5.0
2019-08-14,0,19.65576012074375,-4.0
2019-08-15,8,6.396240061557812,-0.3999999999999998
2019-08-16,11,1.4322396409593772,3.84
2019-08-17,3,-3.8565271410203117,-3.2880000000000003
2019-08-18,8,-0.28346386512656174,-0.3763199999999999
2019-08-19,16,6.370467539784376,7.8325759999999995
2019-08-20,10,4.9128666745468745,2.5003135999999992
2019-08-21,5,2.472405063254687,-1.9077529599999998
2019-08-22,9,-0.010519062415625946,-1.8256967680000002
2019-08-23,0,-3.91461514031875,4.86777088
2019-08-24,0,-1.8320055668796877,-7.978669568000001
2019-08-25,0,-2.014185518873438,1.8674195456
2019-08-26,2,8.728706014490625,1.056194559999999
2019-08-27,0,10.061397275664062,2.2202045439999996
2019-08-28,0,3.045755181267186,-4.453965516800001
2019-08-29,1,6.775947248548438,2.3848877055999997
2019-08-30,10,-5.039374155939062,7.3311458304
2019-08-31,2,-3.0713119699124984,-6.3816909824
2019-09-01,2,-1.8588147549984373,-1.5749786624
2019-09-02,0,-0.33802047573281246,1.6419799039999994
2019-09-03,2,0.6694977373437496,4.233263411199999
2019-09-04,17,4.457185769203124,1.9601371135999992
2019-09-05,7,5.3466736163499995,-3.1734823936000005
2019-09-06,5,2.4791089059671867,1.8211984383999997
2019-09-07,22,-3.2859229255593747,-4.571656806400001
2019-09-08,30,-1.4432797757328117,-2.6653305856
2019-09-09,7,6.07785950125,-0.6798568448000004
2019-09-10,5,7.2277865607343745,-0.3867620352000004
2019-09-11,3,14.741351110735938,22.7429712896
2019-09-12,0,-2.580270492059375,-12.576914636800002
2019-09-13,0,2.306604643978126,-6.7521511424
2019-09-14,0,-3.56909435645625,2.722352128
2019-09-15,0,-2.6372565168968745,-3.8312993792000007
2019-09-16,2,2.3474932087500004,6.3080649728
2019-09-17,6,7.567715107640625,-0.9769344000000011
2019-09-18,1,-0.39864782403593857,-4.81242624
2019-09-19,0,2.7870355928749997,6.191394303999999
2019-09-20,2,-1.4691002140015632,3.974499635199999
2019-09-21,3,-2.1865173572734373,-5.7720662015999995
2019-09-22,0,-1.2289365593953123,0.44632883199999984
2019-09-23,0,11.198922866767187,10.0218489856
2019-09-24,1,0.7951504454374998,-3.9319101440000015
2019-09-25,0,6.7519444094125,5.0832488448
2019-09-26,0,3.401353633109375,-5.730198528000001
2019-09-27,0,0.5830414989749997,-3.5014589440000012
2019-09-28,0,2.3942905870718754,6.285578444799999
2019-09-29,0,-1.6577634264656247,-8.934661632000001
2019-09-30,0,3.5101059025000003,3.6778355712
2019-10-01,1,-0.32369009493750056,4.3321778176
2019-10-02,0,1.3432195698781246,8.979598233599999
2019-10-03,0,7.3746067636796875,-5.739502284800002
2019-10-04,6,-3.396234910203126,1.8931341312
2019-10-05,0,-2.2351652571906246,11.627299942399999
2019-10-06,1,-1.2905878392578125,-4.264288460800003
2019-10-07,0,5.123153857071875,-6.598452735999999
2019-10-08,0,-0.4097873983093754,6.191569919999999
2019-10-09,11,-0.6974885996937499,6.139346944
2019-10-10,0,-1.1841107067609373,1.782890393599999
2019-10-11,3,1.3029669056624995,3.2697540608000004
2019-10-12,10,-1.0698573490937502,-1.5238610944000008
2019-10-13,2,-0.4628715882328123,-16.4117108736
2019-10-14,0,2.6909743825,19.2856055808
2019-10-15,1,4.863219289406249,1.0831769599999959
2019-10-16,11,3.6933483133218745,1.4618074111999988
2019-10-17,13,1.3018947317687504,-14.813087744
2019-10-18,6,3.641014539267188,3.8489825279999987
