,scikit-learn/scikit-learn,mlpack/mlpack,statsmodels/statsmodels
2010-05-16,0,-1.2854712107328121,4
2010-05-17,6,2.26697772896875,3
2010-05-18,2,-1.420195960215625,5
2010-05-19,0,-0.6927419940468749,1
2010-05-20,3,1.5173270664734373,6
2010-05-21,0,0.06177476905468715,6
2010-05-22,0,-0.7246684340437501,7
2010-05-23,0,-0.3776363704296875,0
2010-05-24,3,11.789719765517187,0
2010-05-25,1,8.252766849703125,0
2010-05-26,4,0.02296778530156285,0
2010-05-27,19,-1.5351954099999991,1
2010-05-28,5,-0.37166070728124945,3
2010-05-29,6,-1.98913654323125,0
2010-05-30,2,-1.1794092632328121,0
2010-05-31,2,-0.854783885,3
2010-06-01,2,5.325822301312499,0
2010-06-02,7,-1.3543101537312512,0
2010-06-03,3,6.743139184878125,0
2010-06-04,3,-2.9995850471953127,2
2010-06-05,0,0.8006047400031253,0
2010-06-06,0,-0.3216508264656248,0
2010-06-07,2,-0.0007054249999998152,2
2010-06-08,0,5.101213495,5
2010-06-09,3,5.65471052565625,8
2010-06-10,10,-3.4381383861625,4
2010-06-11,1,-1.454041622357812,0
2010-06-12,0,-0.9165579658624999,2
2010-06-13,0,-0.57361306978125,0
2010-06-14,2,0.5605520080187499,6
2010-06-15,3,0.37054932750156244,3
2010-06-16,13,3.334498096173437,8
2010-06-17,6,2.4269857864781246,4
2010-06-18,3,12.1716701941375,3
2010-06-19,0,-4.92788275,0
2010-06-20,0,-0.9216511124999986,0
2010-06-21,7,1.5452308637500005,4
2010-06-22,11,3.1858865594843753,6
2010-06-23,14,10.511003825001563,0
2010-06-24,0,-3.1225139502953123,0
2010-06-25,8,0.20404989750625058,1
2010-06-26,13,-2.47336180015,0
2010-06-27,2,-1.383681396509375,1
2010-06-28,7,-0.8343411005156248,3
2010-06-29,0,-0.6385791447796876,2
2010-06-30,0,0.4976991427234372,7
2010-07-01,2,-0.6820715191171882,3
2010-07-02,1,-0.37020962680781283,0
2010-07-03,5,-0.13429697676250013,0
2010-07-04,9,-0.08091273969843757,0
2010-07-05,1,-0.029720249999999997,0
2010-07-06,11,-0.023280862499999996,0
2010-07-07,9,1.98104272625,5
2010-07-08,3,-0.6158767167656252,2
2010-07-09,0,0.7764165867671876,4
2010-07-10,6,-0.419,0
2010-07-11,0,-0.1853249999999999,0
2010-07-12,0,-0.11894049999999996,2
2010-07-13,1,1.913275775,4
2010-07-14,2,1.3323652025,5
2010-07-15,3,0.13496570396874996,1
2010-07-16,42,0.32487589978437514,13
2010-07-17,3,-0.620201716765625,0
2010-07-18,6,-0.3178489132328124,0
2010-07-19,2,-0.20566472499999994,3
2010-07-20,5,-0.1543590225,2
2010-07-21,1,-0.1226690935312501,2
2010-07-22,2,-0.10115839624687514,1
2010-07-23,1,-0.062000816981250095,6
2010-07-24,2,-0.02946012999843757,0
2010-07-25,0,-0.013583413232812524,0
2010-07-26,14,0.0,2
2010-07-27,74,3.0,0
2010-07-28,18,-0.9000000000000001,0
2010-07-29,4,-0.3149999999999998,1
2010-07-30,4,-0.1784999999999999,0
2010-07-31,8,-0.1204875,2
2010-08-01,6,-0.08916074999999998,0
2010-08-02,1,-0.06984258749999998,1
2010-08-03,0,-0.05687182125000001,4
2010-08-04,4,-0.04763015029687513,0
2010-08-05,4,3.9592497603015624,0
2010-08-06,4,-1.2000000000000002,2
2010-08-07,1,0.5800000000000003,0
2010-08-08,17,0.4620000000000001,0
2010-08-09,0,3.4343500000000002,1
2010-08-10,0,0.5166189999999999,0
2010-08-11,4,3.78721405,0
2010-08-12,1,4.906288155,0
2010-08-13,16,-0.021157979562500095,3
2010-08-14,1,0.7717222108187505,0
2010-08-15,2,2.9802895594843752,0
2010-08-16,5,4.424910300001563,4
2010-08-17,13,0.6365616097046871,2
2010-08-18,38,-1.7859877427124995,2
2010-08-19,17,3.2644328359562502,1
2010-08-20,22,-1.5785072422734379,0
2010-08-21,3,-1.5691819266765623,0
2010-08-22,11,-0.9076762962453124,0
2010-08-23,9,-0.6359909397765627,0
2010-08-24,3,2.533072208976562,0
2010-08-25,8,1.776327404057812,1
2010-08-26,10,1.596722399053125,0
2010-08-27,16,0.49457572918906245,3
2010-08-28,0,-1.2977812829296875,0
2010-08-29,0,-0.6117316632328123,0
2010-08-30,6,-0.39849083749999986,0
2010-08-31,20,-0.29620015875,1
2010-09-01,8,-0.23378505904687513,3
2010-09-02,8,0.8081860637546873,1
2010-09-03,14,-0.4262949374953128,0
2010-09-04,6,-0.17750367322968758,0
2010-09-05,10,-0.08666682646562501,0
2010-09-06,24,-0.0401625,0
2010-09-07,8,-0.029720249999999997,2
2010-09-08,54,1.9767191375,2
2010-09-09,61,-0.6189572737500001,0
2010-09-10,11,-0.2258767167656249,0
2010-09-11,23,-0.13258341323281247,7
2010-09-12,1,-0.080325,5
2010-09-13,3,1.9405595,6
2010-09-14,29,-0.6465617250000001,0
2010-09-15,12,0.7520854525000001,9
2010-09-16,19,1.5492465664687498,1
2010-09-17,7,-0.8124918264656251,4
2010-09-18,2,-0.3289404999999998,0
2010-09-19,1,0.794275775,7
2010-09-20,6,-0.44795979750000003,2
2010-09-21,4,-0.21947479603125,1
2010-09-22,1,1.847814174784375,5
2010-09-23,0,-0.6939537642656252,2
2010-09-24,0,0.7149429032359376,10
2010-09-25,0,-0.46944768896562505,0
2010-09-26,0,-0.2042822737499999,0
2010-09-27,8,-0.13481721676562503,0
2010-09-28,10,-0.10030763823281251,2
2010-09-29,12,0.9323652025,4
2010-09-30,7,1.64496570396875,3
2010-10-01,17,0.24887589978437497,3
2010-10-02,0,1.414623283234375,0
2010-10-03,0,8.122254086767187,3
2010-10-04,12,1.9204547500000002,4
2010-10-05,11,6.313116137500001,0
2010-10-06,19,-0.9360642487499997,2
2010-10-07,4,0.3595248732343759,6
2010-10-08,7,1.670349404485938,4
2010-10-09,0,4.50595039676875,1
2010-10-10,0,-3.4188263730140624,6
2010-10-11,10,8.342980341393751,11
2010-10-12,7,-1.108403104173438,4
2010-10-13,5,0.31245957419531223,5
2010-10-14,4,5.662082109357812,3
2010-10-15,2,2.377699477504687,6
2010-10-16,0,0.5268519769890627,9
2010-10-17,0,7.086072454709376,8
2010-10-18,10,3.458040032370312,1
2010-10-19,8,2.54778142359375,0
2010-10-20,21,7.699445496125,1
2010-10-21,25,-1.711229754995312,0
2010-10-22,10,-0.8696335663234374,0
2010-10-23,2,-1.0654648264562505,0
2010-10-24,24,-0.36381873395937525,9
2010-10-25,21,-0.03351804808750014,0
2010-10-26,15,5.156712367296874,0
2010-10-27,5,10.861099191778123,0
2010-10-28,3,1.3749583236828116,0
2010-10-29,1,-1.4562068721062493,9
2010-10-30,4,5.004981924271876,5
2010-10-31,16,5.941203304270313,1
2010-11-01,49,22.024478155003123,0
2010-11-02,8,-4.4720825012468755,0
2010-11-03,15,-3.2071324638249994,0
2010-11-04,13,-3.295788431098437,2
2010-11-05,8,-2.89801352386875,0
2010-11-06,4,-0.8541026079265626,0
2010-11-07,30,1.355771001176562,0
2010-11-08,4,-1.0532892897687507,1
2010-11-09,7,3.5476880349999984,3
2010-11-10,5,1.6341723583703116,5
2010-11-11,4,-2.08279565344375,0
2010-11-12,23,0.07326893103593779,6
2010-11-13,19,1.1290839755171875,12
2010-11-14,15,-1.110280650515625,4
2010-11-15,15,9.415043850220313,1
2010-11-16,10,-0.4036992752140631,6
2010-11-17,7,1.771158657939063,13
2010-11-18,4,8.675854704273437,1
2010-11-19,9,5.580022348318749,2
2010-11-20,3,4.135518735734376,12
2010-11-21,3,-3.9324562217640615,3
2010-11-22,25,2.3127493485343757,9
2010-11-23,11,-2.1778101889062507,8
2010-11-24,12,-2.058547865125,5
2010-11-25,16,6.744259506989062,5
2010-11-26,9,3.6818892126468743,0
2010-11-27,14,-2.6308447894671882,23
2010-11-28,10,-1.9548064194687498,2
2010-11-29,7,4.901005332889063,5
2010-11-30,7,1.5096762291890622,7
2010-12-01,17,0.6517550670703125,1
2010-12-02,5,2.965072109267188,1
2010-12-03,8,3.4230294871249995,3
2010-12-04,2,0.9187669030281249,1
2010-12-05,5,10.382485715604687,3
2010-12-06,5,11.812576244267188,7
2010-12-07,12,-2.3335082330937498,1
2010-12-08,8,-1.7157549802093737,2
2010-12-09,11,-2.4139288469781244,5
2010-12-10,20,7.691373333973438,1
2010-12-11,3,4.468785575742187,0
2010-12-12,19,2.134184682290625,0
2010-12-13,11,-1.4687321871343748,0
2010-12-14,14,4.787037236707812,1
2010-12-15,2,-1.1806192925359378,0
2010-12-16,11,1.1655671347890628,0
2010-12-17,7,-1.775256706464062,0
2010-12-18,1,-1.8148928321390625,0
2010-12-19,0,2.8174824130312492,1
2010-12-20,0,5.014182792295312,1
2010-12-21,3,0.9567416795734367,0
2010-12-22,0,3.4795205049265627,1
2010-12-23,0,5.947442586340625,0
2010-12-24,0,-2.091232880510937,1
2010-12-25,0,-2.4340255696968747,0
2010-12-26,0,-0.35773454573281205,1
2010-12-27,0,0.7518847666874999,2
2010-12-28,0,1.5662078097093746,2
2010-12-29,0,5.289197335307812,0
2010-12-30,2,5.0590663577249995,0
2010-12-31,0,3.3141492722124997,9
2011-01-01,0,-3.7137130151265625,4
2011-01-02,5,-1.6739840752156243,1
2011-01-03,1,2.9305243982343754,5
2011-01-04,1,7.015925794485938,6
2011-01-05,2,-2.7217865430125,4
2011-01-06,0,1.050488515442188,4
2011-01-07,0,4.944051456995312,3
2011-01-08,2,-3.1746478232218758,0
2011-01-09,2,2.590647907370313,3
2011-01-10,5,7.9479353925,0
2011-01-11,4,0.9522985566874995,10
2011-01-12,16,-1.2820657150718748,0
2011-01-13,7,2.7613847053890628,2
2011-01-14,5,2.278079520220312,2
2011-01-15,1,3.1129742929421873,5
2011-01-16,1,0.7448521373703123,2
2011-01-17,4,12.2427630829375,3
2011-01-18,11,8.0191373356625,0
2011-01-19,11,5.227887173843749,2
2011-01-20,27,-0.6123326809453111,0
2011-01-21,2,6.04465954595625,8
2011-01-22,10,8.993753507507812,4
2011-01-23,5,0.5017471007421879,2
2011-01-24,7,0.01758347229062629,0
2011-01-25,7,2.0101344130843746,1
2011-01-26,9,2.0714420567890617,0
2011-01-27,7,3.290374733553125,0
2011-01-28,6,7.1537587918625,0
2011-01-29,1,0.9572906299312489,1
2011-01-30,2,-0.004090912045312756,5
2011-01-31,6,-0.08581636261718728,3
2011-02-01,16,12.63919343979375,0
2011-02-02,22,-0.6668658130062504,0
2011-02-03,1,0.2358963000109382,0
2011-02-04,2,1.9961978007453132,1
