,netdata/netdata,grafana/grafana,cacti/cacti
2021-10-17,1,-2.53848876303906,0
2021-10-18,4,19.255450380000003,0
2021-10-19,7,18.52168762946875,51
2021-10-20,5,22.71393072168125,2
2021-10-21,8,16.872504335045313,6
2021-10-22,10,12.998466056351562,4
2021-10-23,1,-4.700318749810936,2
2021-10-24,1,-2.761409363554684,1
2021-10-25,3,13.066342001214068,4
2021-10-26,7,22.97313627167188,5
2021-10-27,8,19.458925636651564,3
2021-10-28,2,13.078403250287499,0
2021-10-29,3,16.432104062685937,0
2021-10-30,0,-4.729980640071874,0
2021-10-31,0,-2.721545033146872,0
2021-11-01,6,14.134155231250004,2
2021-11-02,3,32.92813690226563,0
2021-11-03,7,15.463624388554688,0
2021-11-04,5,11.899901526690623,0
2021-11-05,3,15.39163028360625,0
2021-11-06,2,-2.717331918974998,0
2021-11-07,0,-1.985583603254684,3
2021-11-08,5,13.898954160000004,0
2021-11-09,6,24.781896914250005,0
2021-11-10,2,20.1522772571125,0
2021-11-11,8,21.775977649128123,0
2021-11-12,2,14.443048075479687,0
2021-11-13,0,-4.133414158423437,0
2021-11-14,0,-1.1461310729999972,4
2021-11-15,7,23.651792241912503,1
2021-11-16,5,18.631932081714066,0
2021-11-17,7,31.094991351237503,1
2021-11-18,4,24.529412504853124,2
2021-11-19,3,29.351689797679686,0
2021-11-20,0,-5.370826000032813,1
2021-11-21,0,-4.359980331234372,0
2021-11-22,5,14.044561631432819,1
2021-11-23,0,21.00496944277188,0
2021-11-24,2,30.867635182206254,0
2021-11-25,3,9.402896589360937,1
2021-11-26,3,14.691564015221875,0
2021-11-27,0,-5.163558339676561,6
2021-11-28,0,-3.0480182798249955,7
2021-11-29,4,28.98475614617813,3
2021-11-30,5,11.315045822484377,2
2021-12-01,5,20.690711416498438,0
2021-12-02,2,15.901330028039062,0
2021-12-03,0,9.00113687545625,0
2021-12-04,0,-4.213467150887499,0
2021-12-05,0,-2.5789299382187463,0
2021-12-06,3,12.209671966250005,1
2021-12-07,5,7.169106094015628,0
2021-12-08,2,7.177163394385939,0
2021-12-09,4,7.360174737784376,27
2021-12-10,3,1.4095073657734387,26
2021-12-11,0,-1.877591785473436,1
2021-12-12,0,-1.1346446105031232,0
2021-12-13,5,17.2312756275,0
2021-12-14,4,24.579669030281252,3
2021-12-15,3,15.969708846840623,1
2021-12-16,0,13.928743331984373,1
2021-12-17,3,12.934528559484374,0
2021-12-18,0,-2.0502507774218746,0
2021-12-19,0,-1.5969138851437474,23
2021-12-20,6,21.076179130000003,0
2021-12-21,4,16.221636316968752,6
2021-12-22,7,6.75287630293125,0
2021-12-23,6,5.4500279762171875,1
2021-12-24,0,-1.0114777962499986,0
2021-12-25,0,-2.051625321912497,0
2021-12-26,0,-1.3718596028921846,0
2021-12-27,0,3.034991968162503,0
2021-12-28,0,4.818498135604689,0
2021-12-29,0,-0.43726213988906126,3
2021-12-30,0,3.1166042148593758,1
2021-12-31,2,-0.8993395875359372,1
2022-01-01,0,-0.49166829885468677,0
2022-01-02,0,-0.3008087550718745,3
2022-01-03,0,7.777886390000001,3
2022-01-04,4,23.0175355579375,1
2022-01-05,1,16.0852529655125,0
2022-01-06,0,10.687663786768749,0
2022-01-07,0,22.849027895401562,0
2022-01-08,0,-4.429929410143751,2
2022-01-09,0,-2.4536855999999982,0
2022-01-10,12,19.25886888,0
2022-01-11,8,14.544267048375001,0
2022-01-12,5,11.144085763587501,0
2022-01-13,8,15.210605519340625,0
2022-01-14,5,9.896116817098438,0
2022-01-15,1,-3.759236823909374,0
2022-01-16,0,-2.2663114284343724,0
2022-01-17,3,17.496777403750002,1
2022-01-18,13,11.906455456671877,0
2022-01-19,15,15.654276281214063,0
2022-01-20,6,15.193747555368748,0
2022-01-21,5,17.96182001716406,0
2022-01-22,1,-3.5061903304015622,0
2022-01-23,0,-1.633500923003123,0
2022-01-24,2,15.120983833750003,2
2022-01-25,2,13.867425121453127,45
2022-01-26,4,11.367307640332815,0
2022-01-27,4,17.40559551091406,0
2022-01-28,4,12.774521274520312,0
2022-01-29,1,-3.0920840432765617,27
2022-01-30,0,-2.476613227556248,69
2022-01-31,1,28.364522035698442,2
2022-02-01,2,17.724702552448438,0
2022-02-02,5,20.407103229373437,0
2022-02-03,3,27.895856227904687,2
2022-02-04,4,19.799452789882814,27
2022-02-05,1,-5.085708420770312,3
2022-02-06,0,-3.6288401811265594,29
2022-02-07,2,22.498444734964067,0
2022-02-08,5,34.542261229531256,3
2022-02-09,2,33.36114471882813,2
2022-02-10,8,28.38409636756875,0
2022-02-11,6,25.144613742085937,0
2022-02-12,1,-7.805788218342187,1
2022-02-13,0,-4.523042041449995,6
2022-02-14,4,-2.128079746285931,1
2022-02-15,4,24.439592020859383,15
2022-02-16,5,20.22243142899219,2
2022-02-17,11,24.71249275297344,0
2022-02-18,7,22.038332153749998,2
2022-02-19,2,-4.054617270809375,13
2022-02-20,1,-3.5570388961859347,12
2022-02-21,10,14.722738216250004,35
2022-02-22,12,9.54279907573438,5
2022-02-23,7,16.50345991479219,8
2022-02-24,7,20.730942418639064,30
2022-02-25,6,17.044269276132813,2
2022-02-26,2,-3.9796629830156256,0
2022-02-27,1,-2.903326459537498,27
2022-02-28,7,15.112605796178128,3
2022-03-01,7,14.843886627484379,18
2022-03-02,6,23.24167620018594,14
2022-03-03,8,28.121925225470314,4
2022-03-04,4,16.956329293890626,1
2022-03-05,0,-5.631977645992189,0
2022-03-06,2,-3.2415862813062475,0
2022-03-07,4,5.793577336214067,0
2022-03-08,11,8.47518755873438,0
2022-03-09,9,8.120428411357816,2
2022-03-10,6,9.098657939181251,6
2022-03-11,6,8.028521638264063,11
2022-03-12,1,-1.8069548330453116,3
2022-03-13,1,-1.640041458326561,7
2022-03-14,11,15.982734042500002,3
2022-03-15,12,15.507452199625,25
2022-03-16,12,17.784636177790624,13
2022-03-17,7,15.11383793643281,4
2022-03-18,8,12.948337694667186,2
2022-03-19,1,-3.016541119853125,3
2022-03-20,0,-2.456223903410935,2
2022-03-21,5,23.305552836214066,1
2022-03-22,5,15.175269133734377,2
2022-03-23,7,17.882296763857813,0
2022-03-24,10,13.429734889774998,0
2022-03-25,3,7.592008800698438,2
2022-03-26,1,0.23416053430156403,0
2022-03-27,0,-2.6951923686265595,0
2022-03-28,9,-1.7843129962859339,1
2022-03-29,4,21.60839617085938,4
2022-03-30,11,22.551202196804688,1
2022-03-31,11,26.572821232973435,2
2022-04-01,7,18.53172320492812,0
2022-04-02,1,-3.321611386834376,24
2022-04-03,0,-3.210469732493748,1
2022-04-04,7,25.830105302356255,0
2022-04-05,5,27.550113411250003,2
2022-04-06,7,29.195343310640624,1
2022-04-07,3,12.128023869517186,0
2022-04-08,3,16.226889395581253,0
2022-04-09,1,-5.67716033348906,2
2022-04-10,0,-3.359668936893745,0
2022-04-11,12,12.66772064992813,3
2022-04-12,8,29.655625268062504,6
2022-04-13,7,21.490720006243752,8
2022-04-14,3,17.283501259553127,16
2022-04-15,8,7.514743396445311,53
2022-04-16,1,-4.398194834526562,8
2022-04-17,0,-2.712445193290621,0
2022-04-18,2,2.118358393750005,3
2022-04-19,10,11.095711241015628,4
2022-04-20,11,38.26648904619532,4
2022-04-21,2,29.239232238642188,0
2022-04-22,2,15.61079173092031,0
2022-04-23,2,-3.594141177529689,1
2022-04-24,1,-1.4060133829671848,4
2022-04-25,8,16.483544802500006,1
2022-04-26,4,18.212204934187504,0
2022-04-27,7,19.418611036903126,0
2022-04-28,8,32.81561193964219,0
2022-04-29,2,21.118549747979685,0
2022-04-30,1,-6.507767392601563,1
2022-05-01,0,-3.669645511821872,1
2022-05-02,15,19.49374416514688,2
2022-05-03,12,21.850468230131256,1
2022-05-04,8,25.82224473047344,1
2022-05-05,9,29.898488924334373,0
2022-05-06,5,16.93363314954375,1
2022-05-07,4,-6.382362660803125,0
2022-05-08,1,-2.6903051460062466,1
2022-05-09,6,3.3862571075000054,0
2022-05-10,8,1.3719356236562557,0
2022-05-11,9,5.6634100720531295,0
2022-05-12,5,10.598088265581254,0
2022-05-13,7,5.2148358428234385,0
2022-05-14,3,-2.337510716168749,0
2022-05-15,3,0.748094767887501,1
2022-05-16,11,27.045674959484376,0
2022-05-17,10,31.51970263437031,0
2022-05-18,7,23.705543900221873,1
2022-05-19,4,24.326018934481247,0
2022-05-20,7,20.806388040509376,0
2022-05-21,3,-1.263012112092187,0
2022-05-22,1,-0.19121331278749665,0
2022-05-23,7,58.72780869146875,0
2022-05-24,10,27.381421799240627,0
2022-05-25,4,30.670898857196875,0
2022-05-26,4,27.29014010878906,0
2022-05-27,8,0.3775020247390657,0
2022-05-28,2,-4.993015058749995,0
2022-05-29,1,-4.05207064354843,0
2022-05-30,3,21.08418761775782,0
2022-05-31,9,34.2658121303875,0
2022-06-01,7,28.082612020459376,0
2022-06-02,7,29.851529173596873,0
2022-06-03,4,24.332580203785938,0
2022-06-04,1,-2.454706704684374,2
2022-06-05,0,-1.7472870358390598,0
2022-06-06,5,11.446435199964068,1
2022-06-07,4,28.842016146375006,0
2022-06-08,5,24.870441000278127,1
2022-06-09,3,31.350831384301564,1
2022-06-10,4,21.43741648716406,5
2022-06-11,1,-4.129011829079687,5
2022-06-12,0,-4.407706372478122,0
2022-06-13,4,29.082254692023444,1
2022-06-14,9,34.560015383407816,4
2022-06-15,7,16.744828573695315,1
2022-06-16,12,18.462611092829686,3
2022-06-17,8,27.63363644804219,42
2022-06-18,1,-6.181154562568748,12
2022-06-19,0,-4.176526062589058,34
2022-06-20,4,27.175960162392194,3
2022-06-21,3,24.800234083500005,6
2022-06-22,8,33.834573175725,6
2022-06-23,4,21.4884388049375,2
2022-06-24,2,13.993997028746875,6
2022-06-25,2,-5.194765152179686,0
2022-06-26,2,-3.8714921742374946,6
2022-06-27,9,26.37654738496407,0
2022-06-28,12,17.023860972031255,3
2022-06-29,8,28.771424570953126,0
2022-06-30,19,20.534565699546874,28
2022-07-01,4,-4.315777312640625,2
2022-07-02,1,-3.7615557431203097,0
2022-07-03,0,-2.4842360787703077,1
2022-07-04,2,15.217462681214068,0
2022-07-05,6,10.854471930046877,1
2022-07-06,8,35.61613688011406,1
2022-07-07,8,40.149548777928125,1
2022-07-08,6,19.328644669856246,0
2022-07-09,2,-5.690665394501565,0
2022-07-10,1,-3.8980239175718725,0
2022-07-11,6,16.233610738750006,3
2022-07-12,9,15.94095044373438,0
2022-07-13,8,15.374341645920316,0
2022-07-14,4,32.1859507418875,0
2022-07-15,2,15.357023041129686,0
2022-07-16,1,-4.810253614324999,0
