,getsentry/sentry,elastic/kibana,grafana/grafana
2021-08-22,0.0,4.0,0
2021-08-23,16.0,47.6,21
2021-08-24,13.8,42.019999999999996,19
2021-08-25,18.32,40.02599999999999,15
2021-08-26,25.272,46.73434999999999,15
2021-08-27,10.406399999999998,4.989232999999997,23
2021-08-28,-8.643776000000003,-7.111889549999997,1
2021-08-29,-4.669772800000003,-4.647276134999993,2
2021-08-30,22.759354879999997,34.48918999043751,9
2021-08-31,34.323027968,37.370748503856255,16
2021-09-01,17.5221431296,38.55007870529063,25
2021-09-02,11.8988726272,16.58495973782656,17
2021-09-03,-9.1753362432,38.15841627120157,5
2021-09-04,-6.521909452800001,-9.236548084710936,0
2021-09-05,-4.1730478080000015,-4.117413763039057,0
2021-09-06,-2.9665843200000017,15.293598742500006,12
2021-09-07,25.622069248,36.21515638290626,20
2021-09-08,9.422348185600004,45.67135128219688,19
2021-09-09,15.957557043200001,33.57968859918437,23
2021-09-10,7.942760960000001,16.583963514904685,21
2021-09-11,-7.124839833600001,-7.870555327153124,0
2021-09-12,-3.6951467008000023,-3.798918400403119,1
2021-09-13,28.453081599999997,37.65633369573438,26
2021-09-14,16.85383424,34.282129741417194,18
2021-09-15,19.950951424,37.90165302942656,25
2021-09-16,9.4020917248,21.695122692448436,17
2021-09-17,8.624676147199999,-2.3467919965765613,22
2021-09-18,-8.7406144512,-2.4370380599515586,0
2021-09-19,-4.845602406400003,1.166131875315632,1
2021-09-20,27.68800768,21.808039628234383,23
2021-09-21,24.222857728,26.10491194257344,15
2021-09-22,22.8146584576,32.81882579738594,14
2021-09-23,16.636769792,37.63346523855781,24
2021-09-24,5.900353638399999,-5.5246593851375,2
2021-09-25,-9.960781824000001,-4.896821707957811,2
2021-09-26,-5.6748291072000026,-0.18657359801249518,0
2021-09-27,22.09449728,32.29773133356407,17
2021-09-28,26.755475968,33.43933359067969,18
2021-09-29,26.431063961600003,33.859616016867186,26
2021-09-30,11.592735948800001,23.91328149502656,21
2021-10-01,6.260517478400001,20.28055182664531,21
2021-10-02,-6.884525977600001,-5.224563090664061,0
2021-10-03,-6.166157107200003,-3.366863833857808,0
2021-10-04,23.93052928,54.75971045470313,14
2021-10-05,11.269989888000001,50.67132982059532,12
2021-10-06,35.2178436096,50.42575600738281,22
2021-10-07,17.405345280000002,39.09571328745781,19
2021-10-08,39.1797045248,0.2714717595265608,15
2021-10-09,-17.000500736,-5.959384450587494,0
2021-10-10,-8.476737843200006,-3.4335956682874906,0
2021-10-11,8.418883788799997,37.884731611912514,18
2021-10-12,26.020926464,56.56232390130782,27
2021-10-13,13.937163468800001,46.01863197624375,15
2021-10-14,14.218527744,44.346519447676556,23
2021-10-15,13.0707400704,38.951179151510935,15
2021-10-16,-10.601014886399998,-5.835476153020311,1
2021-10-17,-5.737097420800001,-2.3951492739624936,0
2021-10-18,30.458475519999997,51.356506876396885,21
2021-10-19,17.484470272000003,70.06877637577188,22
2021-10-20,14.6838825984,55.01203352424062,27
2021-10-21,11.5233594368,53.30005696830937,22
2021-10-22,20.08393216,-10.102656957173439,18
2021-10-23,-10.392462848,-8.188846695809367,0
2021-10-24,-6.179315609600003,-6.269507051176552,0
2021-10-25,15.975313919999998,43.511857883456265,15
2021-10-26,14.925284352000002,66.5891858329297,26
2021-10-27,17.515292262400003,20.334072222951562,24
2021-10-28,14.3728468992,28.788580041546872,18
2021-10-29,18.235506176,36.18690339620781,21
2021-10-30,-10.7408037888,-2.2488487337718723,0
2021-10-31,-5.624436224000003,-6.555457925695308,0
2021-11-01,15.385226649599998,33.46326253996407,16
2021-11-02,9.455045120000001,62.66731909400001,36
2021-11-03,23.068689408,41.38315063835313,21
2021-11-04,31.181346099200002,32.35429100153906,17
2021-11-05,7.8501436416000026,30.168892531204687,20
2021-11-06,-9.6449043456,-8.505758717620308,2
2021-11-07,-6.001865011200003,-4.485335195778117,1
2021-11-08,14.119851519999997,31.36807009721251,16
2021-11-09,24.442365952000003,46.85895920540626,28
2021-11-10,21.9776405504,33.06485549129063,25
2021-11-11,17.4763227136,59.04763608515625,27
2021-11-12,7.207333376000001,-4.497394028342189,20
2021-11-13,-6.9875600384,-6.636839762721871,1
2021-11-14,-6.022778470400002,-5.0448014225046816,2
2021-11-15,27.106004889599998,43.46221117889689,26
2021-11-16,6.839627264000001,52.46786114136563,23
2021-11-17,4.9294583808,24.531148104612498,36
2021-11-18,10.8294132736,29.7086466121375,31
2021-11-19,6.3512430592000015,30.72058666037656,36
2021-11-20,-5.8789738495999995,-8.416898275354685,2
2021-11-21,-3.942749593600001,-3.3970662208031186,0
2021-11-22,16.4222348288,31.925552923714072,17
2021-11-23,25.239531008,42.25044382576563,25
2021-11-24,24.684376985600004,35.88722479362344,36
2021-11-25,2.8052299776,15.413601488546874,16
2021-11-26,0.675116748799999,-1.8216174088671853,20
2021-11-27,-6.521586995200001,-3.347870990776557,0
2021-11-28,-3.9031218176000015,-2.743575506953117,0
2021-11-29,18.2620061696,37.32533659393282,31
2021-11-30,19.647421952000002,41.873967597615625,16
2021-12-01,21.345727590400003,40.63400182719062,25
2021-12-02,24.6154346496,28.548671658785935,21
2021-12-03,8.8686736384,31.074340857992187,14
2021-12-04,-10.153916313600003,-6.045700596492187,0
2021-12-05,-5.573164953600004,-5.57617043749687,0
2021-12-06,33.163310079999995,32.04821378191251,14
2021-12-07,3.6455393280000017,52.30699609433907,10
2021-12-08,4.844997529599999,36.934361782562505,10
2021-12-09,28.7267255296,29.75061653300937,10
2021-12-10,9.611688448000002,0.2012764436453125,4
2021-12-11,-8.857801216,-6.67396050574062,0
2021-12-12,-5.420025958400003,-4.350517240484367,0
2021-12-13,5.458140159999998,36.929884389892194,18
2021-12-14,40.492210176,30.5311030651875,27
2021-12-15,27.091865907200003,29.424059117034375,20
2021-12-16,31.7424861184,25.97438901364531,18
2021-12-17,1.3616508928000002,27.165584447685937,17
2021-12-18,-11.381789286400002,-6.925319731593749,2
2021-12-19,-6.439623270400003,-4.61530127535937,1
2021-12-20,7.591990169599998,27.727912937500008,23
2021-12-21,7.1917649919999995,43.320149255625005,20
2021-12-22,4.666778726400001,27.572294380734377,11
2021-12-23,7.952766464000002,16.792742014592186,9
2021-12-24,-6.128705945599997,-4.194559067610937,2
2021-12-25,-3.196943871999999,-4.594627388018745,0
2021-12-26,-1.8306925568000003,-1.0926212892734308,0
2021-12-27,-1.2199910400000005,9.62049245121407,4
2021-12-28,0.02507929600000014,9.93105248026563,6
2021-12-29,2.991130419200001,0.597014606120315,1
2021-12-30,-0.437340467199999,2.558843513426565,4
2021-12-31,-0.906590822399999,0.09446889456562646,0
2022-01-01,-0.48017090559999975,0.7339862225546894,0
2022-01-02,-0.2079360000000001,-0.9299958501078112,0
2022-01-03,17.8438272,3.3618533564687514,8
2022-01-04,20.27582208,24.092607687490627,24
2022-01-05,19.657476608,24.911082352865623,19
2022-01-06,15.9290530816,18.69951565872031,14
2022-01-07,12.298934886399998,-0.48509839272187794,26
2022-01-08,-8.646517350400003,-2.8973477812109367,0
2022-01-09,-4.686182400000003,-1.9055511311031221,0
2022-01-10,28.726691839999997,34.56927069742813,21
2022-01-11,16.085167104,32.2625127416875,18
