,golang/go,nim-lang/Nim,rust-lang/rust
2010-12-18,0,0,0.3968505859375
2010-12-19,0,0,-5.45135498046875
2010-12-20,2,0,4.7304534912109375
2010-12-21,2,0,2.115386962890625
2010-12-22,0,0,0.6495208740234375
2010-12-23,5,0,-2.9868011474609375
2010-12-24,1,0,-0.9373016357421875
2010-12-25,0,0,1.638916015625
2010-12-26,0,0,-3.0774383544921875
2010-12-27,3,0,-1.188995361328125
2010-12-28,0,0,-0.710296630859375
2010-12-29,0,0,0.4833526611328125
2010-12-30,1,0,6.1624603271484375
2010-12-31,0,0,13.169097900390625
2011-01-01,0,0,-8.549957275390625
2011-01-02,0,0,-3.175750732421875
2011-01-03,2,2,7.46807861328125
2011-01-04,13,2,8.5615234375
2011-01-05,14,6,-4.78857421875
2011-01-06,6,8,1.185638427734375
2011-01-07,8,1,-0.1235504150390625
2011-01-08,5,0,-2.6080169677734375
2011-01-09,3,4,-2.9221954345703125
2011-01-10,5,3,10.650711059570312
2011-01-11,15,2,-1.909820556640625
2011-01-12,16,0,5.3161773681640625
2011-01-13,11,2,-5.834014892578125
2011-01-14,11,1,4.2249755859375
2011-01-15,1,3,-2.93658447265625
2011-01-16,3,2,-2.7916717529296875
2011-01-17,1,0,5.682281494140625
2011-01-18,14,2,2.6314697265625
2011-01-19,31,0,-0.022552490234375
2011-01-20,32,0,2.7876739501953125
2011-01-21,9,0,2.8880615234375
2011-01-22,3,0,-3.7871246337890625
2011-01-23,0,0,-3.0703277587890625
2011-01-24,10,0,3.561676025390625
2011-01-25,12,0,0.564117431640625
2011-01-26,12,0,2.6859893798828125
2011-01-27,13,0,6.7141265869140625
2011-01-28,7,2,-0.0114288330078125
2011-01-29,4,3,-5.7563018798828125
2011-01-30,4,0,0.87774658203125
2011-01-31,16,1,1.284332275390625
2011-02-01,24,2,1.797821044921875
2011-02-02,18,2,5.1919097900390625
2011-02-03,23,0,-2.9351806640625
2011-02-04,13,1,-1.498046875
2011-02-05,6,0,-2.5153656005859375
2011-02-06,0,3,-1.1325225830078125
2011-02-07,6,0,4.305450439453125
2011-02-08,7,1,-2.0103912353515625
2011-02-09,25,0,8.504669189453125
2011-02-10,11,0,4.3007659912109375
2011-02-11,16,0,2.3224945068359375
2011-02-12,3,1,-6.6096954345703125
2011-02-13,2,5,-2.292327880859375
2011-02-14,9,1,3.67236328125
2011-02-15,7,0,7.588348388671875
2011-02-16,19,2,0.1950531005859375
2011-02-17,14,0,-4.6750335693359375
2011-02-18,13,0,0.357147216796875
2011-02-19,2,0,1.1441650390625
2011-02-20,1,7,-3.2124481201171875
2011-02-21,5,2,-0.22412109375
2011-02-22,10,3,2.719207763671875
2011-02-23,24,0,9.304855346679688
2011-02-24,10,0,1.0388336181640625
2011-02-25,17,2,5.9911041259765625
2011-02-26,1,0,-2.0482330322265625
2011-02-27,0,0,-5.6837310791015625
2011-02-28,7,0,-0.28240966796875
2011-03-01,9,0,6.613861083984375
2011-03-02,11,0,21.266799926757812
2011-03-03,14,1,0.51019287109375
2011-03-04,10,0,-0.56768798828125
2011-03-05,10,0,-7.434814453125
2011-03-06,12,2,0.44873046875
2011-03-07,31,0,12.229461669921875
2011-03-08,19,3,5.43133544921875
2011-03-09,12,0,10.52685546875
2011-03-10,14,1,1.9780120849609375
2011-03-11,14,0,2.4363861083984375
2011-03-12,6,1,-9.8468017578125
2011-03-13,2,0,-5.249298095703125
2011-03-14,4,1,22.355514526367188
2011-03-15,13,0,-4.202972412109375
2011-03-16,20,0,3.72021484375
2011-03-17,16,0,-3.0002593994140625
2011-03-18,7,1,14.923080444335938
2011-03-19,1,0,-0.7939453125
2011-03-20,1,0,0.1996612548828125
2011-03-21,8,0,20.6123046875
2011-03-22,11,0,8.37762451171875
2011-03-23,18,2,2.5673675537109375
2011-03-24,7,3,-2.507476806640625
2011-03-25,19,2,14.106216430664062
2011-03-26,6,1,-15.553512573242188
2011-03-27,3,0,0.133087158203125
2011-03-28,11,1,-2.8895111083984375
2011-03-29,31,0,8.093032836914062
2011-03-30,8,0,-0.706329345703125
2011-03-31,10,4,12.261489868164062
2011-04-01,3,1,10.233367919921875
2011-04-02,6,0,-12.408309936523438
2011-04-03,3,6,0.631744384765625
2011-04-04,13,6,-8.28857421875
2011-04-05,20,0,3.4857025146484375
2011-04-06,11,0,-0.670196533203125
2011-04-07,10,0,16.136428833007812
2011-04-08,24,0,9.463470458984375
2011-04-09,1,0,-12.857925415039062
2011-04-10,2,1,-5.746978759765625
2011-04-11,7,3,3.287506103515625
2011-04-12,9,0,12.3133544921875
2011-04-13,22,0,3.6529083251953125
2011-04-14,24,0,1.69940185546875
2011-04-15,28,0,-6.586395263671875
2011-04-16,1,1,0.9329833984375
2011-04-17,3,1,1.6595001220703125
2011-04-18,11,2,7.4292755126953125
2011-04-19,9,0,12.350570678710938
2011-04-20,13,1,0.5468597412109375
2011-04-21,18,2,-3.31317138671875
2011-04-22,14,2,7.9425201416015625
2011-04-23,7,7,-8.275741577148438
2011-04-24,1,2,-4.426300048828125
2011-04-25,14,1,3.8179168701171875
2011-04-26,13,1,4.65716552734375
2011-04-27,13,0,4.886871337890625
2011-04-28,18,0,15.5074462890625
2011-04-29,7,4,7.1828765869140625
2011-04-30,0,1,-14.512161254882812
2011-05-01,4,3,4.3197784423828125
2011-05-02,20,1,-3.94384765625
2011-05-03,14,0,20.847564697265625
2011-05-04,7,0,0.527008056640625
2011-05-05,6,0,29.163406372070312
2011-05-06,5,0,-7.6893463134765625
2011-05-07,2,2,-14.960586547851562
2011-05-08,6,3,-7.5217437744140625
2011-05-09,4,3,8.99285888671875
2011-05-10,4,0,-0.1996307373046875
2011-05-11,10,0,26.986984252929688
2011-05-12,14,0,-3.8457489013671875
2011-05-13,22,3,9.184677124023438
2011-05-14,5,5,8.439834594726562
2011-05-15,4,2,-16.979476928710938
2011-05-16,14,0,12.398513793945312
2011-05-17,12,4,5.8751373291015625
2011-05-18,12,0,13.716339111328125
2011-05-19,5,1,10.823883056640625
2011-05-20,9,1,5.4501953125
2011-05-21,4,0,4.210205078125
2011-05-22,5,5,9.023666381835938
2011-05-23,7,0,-15.860702514648438
2011-05-24,12,0,6.1684112548828125
2011-05-25,17,0,1.0711517333984375
2011-05-26,12,0,-9.056442260742188
2011-05-27,17,0,29.760101318359375
2011-05-28,1,0,-18.073028564453125
2011-05-29,5,0,-10.767044067382812
2011-05-30,12,0,-4.1056976318359375
2011-05-31,21,0,22.339767456054688
2011-06-01,16,0,14.841217041015625
2011-06-02,21,1,0.1970977783203125
2011-06-03,16,0,-1.4295501708984375
2011-06-04,1,2,5.4093017578125
2011-06-05,2,2,-12.032363891601562
2011-06-06,16,1,-3.028839111328125
2011-06-07,14,1,-0.742584228515625
2011-06-08,13,0,13.415298461914062
2011-06-09,13,1,16.681976318359375
2011-06-10,14,4,7.353729248046875
2011-06-11,5,5,-8.899444580078125
2011-06-12,1,1,-5.4841766357421875
2011-06-13,10,3,-3.9409027099609375
2011-06-14,20,1,27.261093139648438
2011-06-15,11,4,26.513458251953125
2011-06-16,19,4,18.813400268554688
2011-06-17,15,0,5.6562042236328125
2011-06-18,3,0,-16.714401245117188
2011-06-19,7,6,5.832489013671875
2011-06-20,24,3,4.750823974609375
2011-06-21,7,0,-7.803863525390625
2011-06-22,14,0,-4.939544677734375
2011-06-23,7,0,2.9566802978515625
2011-06-24,12,0,4.758880615234375
2011-06-25,3,0,-6.443450927734375
2011-06-26,1,5,-6.4417877197265625
2011-06-27,21,2,32.379241943359375
2011-06-28,16,0,28.008026123046875
2011-06-29,19,1,6.3461151123046875
2011-06-30,14,0,9.155471801757812
2011-07-01,8,0,3.79901123046875
2011-07-02,3,0,-21.206924438476562
2011-07-03,0,0,-5.480316162109375
2011-07-04,6,0,-2.100189208984375
2011-07-05,8,0,15.681686401367188
2011-07-06,16,0,49.777496337890625
2011-07-07,11,1,-8.621124267578125
2011-07-08,12,1,29.737823486328125
2011-07-09,8,0,-24.61907958984375
2011-07-10,6,2,-7.8692474365234375
2011-07-11,14,1,19.042205810546875
2011-07-12,24,0,24.778289794921875
2011-07-13,29,0,-2.5499114990234375
2011-07-14,16,0,-3.234466552734375
2011-07-15,10,0,4.24932861328125
2011-07-16,0,1,-13.65191650390625
2011-07-17,5,0,-6.43609619140625
2011-07-18,23,1,4.2252349853515625
2011-07-19,16,0,9.035690307617188
2011-07-20,16,1,5.4039764404296875
2011-07-21,18,0,6.785064697265625
2011-07-22,10,1,10.737640380859375
2011-07-23,12,1,-10.109054565429688
2011-07-24,3,4,-8.9588623046875
2011-07-25,10,6,8.366729736328125
2011-07-26,10,0,28.934112548828125
2011-07-27,15,7,14.728988647460938
2011-07-28,18,1,22.908477783203125
2011-07-29,14,5,-3.043975830078125
2011-07-30,0,6,-11.814849853515625
2011-07-31,6,3,-14.724075317382812
2011-08-01,7,2,1.6430511474609375
2011-08-02,4,2,36.12139892578125
2011-08-03,2,1,2.348236083984375
2011-08-04,14,2,3.2072296142578125
2011-08-05,5,0,15.974029541015625
2011-08-06,2,0,-25.143325805664062
2011-08-07,1,3,-12.244140625
2011-08-08,11,1,7.5875244140625
2011-08-09,5,2,15.76409912109375
2011-08-10,14,1,12.63031005859375
2011-08-11,7,2,15.910400390625
2011-08-12,12,0,49.435272216796875
2011-08-13,3,0,-44.02952575683594
2011-08-14,2,0,-12.10009765625
2011-08-15,12,4,35.72003173828125
2011-08-16,17,5,20.05059814453125
2011-08-17,18,0,-1.4803466796875
2011-08-18,15,3,2.3903961181640625
2011-08-19,3,4,11.284408569335938
2011-08-20,4,1,-9.649322509765625
2011-08-21,3,0,-21.192657470703125
2011-08-22,17,0,14.180526733398438
2011-08-23,16,0,-7.1942138671875
2011-08-24,19,0,8.99383544921875
2011-08-25,15,1,-9.979812622070312
2011-08-26,23,0,21.063217163085938
2011-08-27,1,0,32.75999450683594
2011-08-28,1,5,-28.366851806640625
2011-08-29,27,0,5.02252197265625
2011-08-30,10,0,-0.478851318359375
2011-08-31,14,0,15.930160522460938
2011-09-01,7,0,31.013427734375
2011-09-02,8,0,-12.630905151367188
2011-09-03,3,0,-5.577362060546875
2011-09-04,1,2,-16.124298095703125
2011-09-05,10,0,-7.09088134765625
2011-09-06,7,0,-0.199798583984375
2011-09-07,17,0,2.9852447509765625
2011-09-08,18,0,-2.67449951171875
2011-09-09,6,1,4.1360321044921875
2011-09-10,0,1,2.2837982177734375
2011-09-11,0,0,-5.711456298828125
2011-09-12,12,0,43.19181823730469
2011-09-13,7,0,-7.376953125
2011-09-14,20,0,17.8265380859375
2011-09-15,20,0,4.81744384765625
