,twbs/bootstrap,mui/material-ui,ant-design/ant-design
2016-03-28,0,4.39741757831875,30
2016-03-29,0,19.410850501171875,29
2016-03-30,2,-4.7200846727890635,47
2016-03-31,2,1.1732216656062517,25
2016-04-01,0,4.5745837000656255,25
2016-04-02,3,4.85940537885,0
2016-04-03,0,-3.5200577613765622,4
2016-04-04,3,-2.2883137305124994,2
2016-04-05,1,1.6741879966921873,25
2016-04-06,7,-1.768869898239064,30
2016-04-07,2,0.1437757235828121,31
2016-04-08,0,4.404378957724999,12
2016-04-09,7,1.2796043572124995,4
2016-04-10,5,3.549743203248437,10
2016-04-11,9,8.033286460390624,20
2016-04-12,2,8.38943099926875,18
2016-04-13,1,1.1064192209546881,29
2016-04-14,3,3.2728339078031254,19
2016-04-15,1,6.219187060735938,21
2016-04-16,0,-0.7434766470593752,4
2016-04-17,6,-0.31334122645937423,5
2016-04-18,1,1.4303830727250002,13
2016-04-19,1,1.4373955399312495,9
2016-04-20,0,1.5345020702359369,9
2016-04-21,4,5.672779683114062,11
2016-04-22,0,2.6107745494953125,10
2016-04-23,4,-1.1631347590343752,2
2016-04-24,2,0.0590517131109376,3
2016-04-25,1,-1.4841783644765623,14
2016-04-26,0,0.312972331990625,9
2016-04-27,0,4.336355968757813,24
2016-04-28,2,7.239969598757812,15
2016-04-29,0,-2.2916742708046876,17
2016-04-30,0,6.522852604795313,1
2016-05-01,0,1.9717177733234372,0
2016-05-02,0,3.4021541112546876,0
2016-05-03,0,7.122745821035938,5
2016-05-04,0,5.7952078857359375,3
2016-05-05,0,-0.7385188395593749,15
2016-05-06,1,7.743331042946876,14
2016-05-07,0,10.092782545390625,8
2016-05-08,32,3.4270227926437498,8
2016-05-09,17,-3.828036673439062,17
2016-05-10,3,-0.29480824550624973,30
2016-05-11,20,-0.7634051008015628,33
2016-05-12,20,1.8859703512671873,12
2016-05-13,8,1.6708075356109373,12
2016-05-14,3,-2.271154284851563,3
2016-05-15,2,0.9427304742062494,15
2016-05-16,4,-2.1344470173968757,26
2016-05-17,1,2.9333668716421872,11
2016-05-18,1,-0.8447969905109378,22
2016-05-19,1,3.8166377655218753,18
2016-05-20,3,2.829638195223437,9
2016-05-21,0,0.5187494887578121,6
2016-05-22,2,2.9777908958203128,1
2016-05-23,0,-2.4973697635296874,23
2016-05-24,0,1.807226052801563,8
2016-05-25,0,3.3345427966875,7
2016-05-26,6,0.613625699053125,24
2016-05-27,0,4.990302796689063,44
2016-05-28,2,-0.15356428374218822,5
2016-05-29,0,-1.3138068352109373,0
2016-05-30,2,-1.4905651610265622,1
2016-05-31,22,10.105008550085937,5
2016-06-01,0,2.099711643453124,11
2016-06-02,2,-1.4242949322765623,24
2016-06-03,4,1.767689029789063,15
2016-06-04,15,4.559172559192188,0
2016-06-05,9,-1.3685690666765629,0
2016-06-06,0,1.8556370560359383,11
2016-06-07,0,-1.4083890994828123,2
2016-06-08,2,3.4260322480781245,2
2016-06-09,1,4.492917406345312,2
2016-06-10,1,-2.2566395454281256,6
2016-06-11,0,3.2385201652218756,7
2016-06-12,0,3.4514585822093746,9
2016-06-13,6,-1.0401860336609379,14
2016-06-14,0,3.9982604702218754,7
2016-06-15,0,0.07450447405312488,21
2016-06-16,1,0.7124749741890621,16
2016-06-17,0,-0.14506216977343733,7
2016-06-18,0,0.2606523468546875,3
2016-06-19,0,-0.5405813645609374,8
2016-06-20,6,-1.1794253392578127,6
2016-06-21,0,0.3096741070718749,9
2016-06-22,2,-0.7484070358093753,15
2016-06-23,0,-0.4371671759437502,15
2016-06-24,2,1.7379230875046874,13
2016-06-25,0,0.2261384167703122,1
2016-06-26,3,4.382402216253125,5
2016-06-27,3,5.20967559426875,17
2016-06-28,6,6.202634313017187,14
2016-06-29,7,-3.8479797167656247,6
2016-06-30,0,-1.6521778882328118,1
2016-07-01,0,1.9735658400000002,3
2016-07-02,0,1.36338073021875,0
2016-07-03,0,7.21672180051875,0
2016-07-04,2,5.371304324189063,15
2016-07-05,1,-1.2936570472734372,8
2016-07-06,2,-0.8281225935203125,10
2016-07-07,0,-0.09321655659531203,19
2016-07-08,4,-0.7441591587499996,16
2016-07-09,1,11.669000515953124,19
2016-07-10,1,14.237990633754688,6
2016-07-11,0,-1.6883642418390634,12
2016-07-12,7,-5.036677716235937,7
2016-07-13,1,3.4333101081078135,9
2016-07-14,2,-1.4401498332296878,1
2016-07-15,0,-2.4161884962468747,9
2016-07-16,2,-0.47714598948124953,3
2016-07-17,2,2.6201708925640617,5
2016-07-18,0,0.8443678669265613,10
2016-07-19,1,1.068029172982812,8
2016-07-20,5,-1.7349683468968748,4
2016-07-21,1,0.18295490190624997,29
2016-07-22,0,14.145596724571876,4
2016-07-23,0,-0.9538958002156255,2
2016-07-24,8,4.914790850734375,13
2016-07-25,3,-3.9564671890453122,22
2016-07-26,11,-1.8689933744781246,19
2016-07-27,14,0.8058849975046876,8
2016-07-28,8,0.5508985490515625,1
2016-07-29,0,-1.441121273015625,16
2016-07-30,3,-0.8428101597171879,5
2016-07-31,0,-0.6182412555546879,3
2016-08-01,0,6.67888711294375,9
2016-08-02,9,3.685330469137499,11
2016-08-03,2,-2.6194762724999996,19
2016-08-04,3,-1.1161679810312495,13
2016-08-05,0,-0.697057759996875,7
2016-08-06,1,5.523816423534375,4
