,saltstack/salt,cfengine/core,ansible/ansible
2012-09-22,14.316614748762502,0,1
2012-09-23,11.438924752215625,0,9
2012-09-24,37.59224284112656,4,6
2012-09-25,7.052073222865623,33,16
2012-09-26,12.431423006176566,8,14
2012-09-27,23.336037204257813,9,14
2012-09-28,6.150353185175,21,29
2012-09-29,-6.901346671407811,0,35
2012-09-30,8.694901357796876,1,39
2012-10-01,19.5168381562875,5,23
2012-10-02,16.996017351115626,1,23
2012-10-03,-7.411767572326564,1,13
2012-10-04,30.127615149014062,3,23
2012-10-05,30.84004757062656,8,9
2012-10-06,-4.699893685215628,0,5
2012-10-07,13.784875730793754,0,7
2012-10-08,13.5102032773625,5,31
2012-10-09,8.847223357596874,0,15
2012-10-10,-4.1695682592125,4,24
2012-10-11,11.448130676914063,8,14
2012-10-12,18.879334259034373,7,43
2012-10-13,-16.22824953655781,0,9
2012-10-14,0.6051065035640644,4,4
2012-10-15,6.324510605609374,0,8
2012-10-16,29.43659226328281,0,19
2012-10-17,-5.687454187887504,2,15
2012-10-18,10.383343726012502,2,24
2012-10-19,17.0466652631,7,15
2012-10-20,-6.721758123351563,0,12
2012-10-21,-7.327752408446873,0,12
2012-10-22,28.28591801212813,8,6
2012-10-23,6.9557542024374985,9,11
2012-10-24,55.307441473898436,9,23
2012-10-25,35.276268238248434,1,18
2012-10-26,13.36669806361094,21,25
2012-10-27,-19.253797379092184,0,6
2012-10-28,-9.009571840376559,0,3
2012-10-29,36.121581840606254,1,12
2012-10-30,21.735680404753122,5,14
2012-10-31,18.72113655800625,5,17
2012-11-01,19.098186772048436,1,13
2012-11-02,2.1793836519499976,14,4
2012-11-03,-9.035095782606248,0,15
2012-11-04,18.438536283629688,0,6
2012-11-05,33.580848853026566,2,3
2012-11-06,2.7024765863687463,2,11
2012-11-07,19.278363922135938,2,26
2012-11-08,29.123722318082812,3,10
2012-11-09,15.978026444549997,3,30
2012-11-10,1.1581040170671884,0,12
2012-11-11,16.05136296079219,1,5
2012-11-12,32.510746019189064,2,14
2012-11-13,23.606260442753122,9,20
2012-11-14,41.547441408704685,1,9
2012-11-15,77.28286220260469,10,4
2012-11-16,25.035822406373434,20,5
2012-11-17,-11.768757346529682,1,15
2012-11-18,-8.68903417168437,4,11
2012-11-19,12.458135182384378,7,8
2012-11-20,23.237817582025,4,6
2012-11-21,24.014436117881246,8,9
2012-11-22,2.17559065403281,1,10
2012-11-23,11.530826552203123,7,8
2012-11-24,-8.659257660746881,5,11
2012-11-25,-0.07350160447656151,1,4
2012-11-26,32.46236573645781,16,15
2012-11-27,16.633570099067185,3,13
2012-11-28,10.55770136762031,10,13
2012-11-29,24.05617831676406,4,1
2012-11-30,18.00385276664531,7,0
2012-12-01,2.013528550489063,1,6
2012-12-02,10.454959800885941,4,11
2012-12-03,22.696734949509377,4,2
2012-12-04,34.19403789830781,4,5
2012-12-05,0.4816832779484379,4,5
2012-12-06,8.953840186904689,7,2
2012-12-07,1.120854686364062,9,1
2012-12-08,-9.587403692132817,0,0
2012-12-09,9.056920820815625,2,1
2012-12-10,28.491390342978125,1,1
2012-12-11,20.084063132609373,8,4
2012-12-12,11.618410612331246,3,16
2012-12-13,3.985291698276562,0,5
2012-12-14,14.154645624014062,26,10
2012-12-15,-14.049180381560937,0,9
2012-12-16,-1.198920298996871,0,4
2012-12-17,19.921313394559377,9,3
2012-12-18,5.680043305454685,6,5
2012-12-19,16.947619489846875,24,8
2012-12-20,35.45020700992187,12,2
2012-12-21,-0.5822875253078124,4,1
2012-12-22,14.491325755178128,0,0
2012-12-23,-9.774133153529686,0,6
2012-12-24,5.883502707428127,0,3
2012-12-25,-8.844054605298439,0,0
2012-12-26,3.4726214809359366,19,0
2012-12-27,51.903902546124996,1,1
2012-12-28,92.38999378796875,1,0
2012-12-29,39.10380402003281,2,0
2012-12-30,-18.41439441335625,0,0
2012-12-31,70.56561146440782,0,0
2013-01-01,-23.65193529962813,0,0
2013-01-02,-6.24824618650468,0,0
2013-01-03,-1.3323104866203082,16,10
2013-01-04,20.88653287975156,4,6
2013-01-05,-1.7491358932656311,2,5
2013-01-06,-8.980733245820318,0,3
2013-01-07,16.099407695551562,20,6
2013-01-08,12.02928883114687,9,2
2013-01-09,29.407726856104688,5,13
2013-01-10,54.57944692503125,30,8
2013-01-11,18.382412475031245,5,1
2013-01-12,-12.56004283278125,0,2
2013-01-13,8.586015951843752,34,14
2013-01-14,33.70179115247188,7,1
2013-01-15,47.64349124146875,8,0
2013-01-16,-3.109342445689066,13,1
2013-01-17,8.107964415762503,4,2
2013-01-18,39.882157393353125,3,10
2013-01-19,-12.037388014490631,1,3
2013-01-20,9.045153862610942,0,6
2013-01-21,41.37244157185469,11,8
2013-01-22,10.109484083403125,13,12
2013-01-23,4.706673973004687,45,16
2013-01-24,24.363969976771877,9,6
2013-01-25,3.229957136518749,10,14
2013-01-26,11.515827227084372,29,25
2013-01-27,-2.3743519697124995,0,3
2013-01-28,24.445979509875002,6,10
2013-01-29,33.30807922604687,8,6
2013-01-30,31.71813393519062,14,2
2013-01-31,48.739992622203125,1,10
2013-02-01,-3.864168149451558,2,5
2013-02-02,-5.599739379395309,0,22
2013-02-03,-3.107255450767184,3,13
2013-02-04,15.533061833520314,3,11
2013-02-05,4.862324067435935,6,2
2013-02-06,41.682129846595316,18,6
2013-02-07,30.061741531773432,2,21
2013-02-08,41.73976471227969,2,6
2013-02-09,-23.69384431292343,0,29
2013-02-10,-7.6843794587593734,0,24
2013-02-11,13.951132410846878,12,6
2013-02-12,39.07130881479375,7,8
2013-02-13,28.186294994176563,10,7
2013-02-14,-10.117025314257816,16,9
2013-02-15,6.231996073624998,29,2
2013-02-16,-1.6564689596281283,1,37
2013-02-17,8.06534959855,0,26
2013-02-18,36.140007088768755,23,19
2013-02-19,20.680152463753124,9,14
2013-02-20,10.837132716857809,33,29
2013-02-21,-5.196446352629689,51,5
2013-02-22,9.937737623648438,24,12
2013-02-23,1.5210042714203134,2,47
2013-02-24,4.898707287181251,0,10
2013-02-25,28.55276732818281,22,15
2013-02-26,50.013449458098435,13,9
2013-02-27,2.5132396436890616,9,31
2013-02-28,17.872016652209375,8,23
2013-03-01,2.16122195933594,8,44
2013-03-02,-12.55540547586406,6,28
2013-03-03,6.347785927915627,17,1
2013-03-04,25.4185443207625,29,2
2013-03-05,63.605560169420315,13,18
2013-03-06,-18.441342925621882,20,10
2013-03-07,67.3360495216875,23,13
2013-03-08,7.395424570926558,15,7
2013-03-09,-16.324329132201562,2,1
2013-03-10,6.4616716498375055,17,13
2013-03-11,31.47895172507344,43,22
2013-03-12,34.425463923467184,40,14
2013-03-13,-3.743575525126566,16,9
2013-03-14,9.179482717176565,41,15
2013-03-15,-0.49151147783437565,37,9
2013-03-16,-11.871061110192187,6,10
2013-03-17,22.781355031053124,2,38
2013-03-18,23.914635521332812,28,17
2013-03-19,-0.920901381601567,38,9
2013-03-20,30.918292091171875,12,3
2013-03-21,29.477446480859374,15,5
2013-03-22,9.205253982464065,14,7
2013-03-23,17.548346506971875,1,6
2013-03-24,13.76938285151719,1,16
2013-03-25,31.268023926821876,15,7
2013-03-26,14.997732050193747,14,23
2013-03-27,-14.394259744107814,13,7
2013-03-28,14.178695124859377,10,3
2013-03-29,20.554326974995313,4,7
2013-03-30,-15.182586437403124,3,9
2013-03-31,8.026505412476563,31,8
2013-04-01,11.827774580359375,13,8
2013-04-02,-3.4037898662078145,7,3
2013-04-03,14.58515534200625,12,9
2013-04-04,11.048028393551562,33,9
2013-04-05,41.81121358397188,10,38
2013-04-06,-13.90443000959219,2,26
2013-04-07,93.57375327957813,0,0
2013-04-08,-3.4595434122078146,18,12
2013-04-09,17.847057726204692,44,6
2013-04-10,36.66894097475938,28,19
2013-04-11,7.984954261550001,42,19
2013-04-12,-16.367919368193746,33,20
2013-04-13,-8.499547994695313,4,13
2013-04-14,-8.39328889994375,6,2
2013-04-15,14.322498006249996,24,0
2013-04-16,6.206480211776558,32,11
2013-04-17,11.588495986665624,21,14
2013-04-18,13.585340457773436,42,7
2013-04-19,5.562536255709372,14,8
2013-04-20,8.609382793767189,0,20
2013-04-21,-10.116721081449999,0,13
2013-04-22,44.479019360828126,12,4
2013-04-23,8.641877790212497,18,31
2013-04-24,13.355007373351562,48,7
2013-04-25,0.0847956254703135,47,10
2013-04-26,8.747474125992188,38,18
2013-04-27,4.454685267403125,12,41
2013-04-28,-7.194940867982812,1,8
2013-04-29,28.18485876108125,16,11
2013-04-30,32.54299081223906,20,11
2013-05-01,55.43785346444062,3,1
2013-05-02,58.68505228151406,16,12
2013-05-03,33.044945604251566,6,8
2013-05-04,-3.978151050049995,14,2
