,AMS_ij,normalized_AMS_ij,normalized_last
jonas/tig -> jesseduffield/lazygit,4.782624491157025,60.87690033350639,30.85838221710766
dandavison/delta -> jesseduffield/lazygit,2.7662130070168898,45.33580926923624,12.973056505888437
jesseduffield/lazygit -> jonas/tig,-0.06235398541811393,-9.717525848251249,1.1766269672479708
dandavison/delta -> jonas/tig,0.16480766804044217,18.601285174602193,4.19102997084108
jesseduffield/lazygit -> dandavison/delta,1.7679954310791017,49.68496954169661,10.427095249236396
jonas/tig -> dandavison/delta,-3.38105777365294,-106.0681781302127,-49.650651298633086
