,containerd/containerd,canonical/lxd,moby/moby
2016-06-11,0,1,10.920242153476568
2016-06-12,0,0,10.777442620207818
2016-06-13,3,8,27.904862554618756
2016-06-14,0,2,88.76991083633906
2016-06-15,1,1,42.24675604812031
2016-06-16,2,11,55.44887117577656
2016-06-17,2,0,40.32256360194844
2016-06-18,0,0,15.025615326795316
2016-06-19,0,0,10.709073408984382
2016-06-20,0,1,20.559964318198446
2016-06-21,0,4,36.614214347520324
2016-06-22,2,10,19.17476049997657
2016-06-23,0,5,24.303580983373443
2016-06-24,0,2,29.83375665112344
2016-06-25,0,0,-2.436037007089057
2016-06-26,0,0,-0.16358515942968133
2016-06-27,2,3,24.39513942761407
2016-06-28,1,5,19.89969845124063
2016-06-29,1,1,28.678381962703128
2016-06-30,1,2,30.702806982878126
2016-07-01,4,2,23.086010540140627
2016-07-02,0,0,9.37253610741875
2016-07-03,0,0,18.836983019989063
2016-07-04,1,0,7.722107387904691
2016-07-05,6,11,19.660545267331255
2016-07-06,0,3,12.925839544301567
2016-07-07,0,6,25.402608783518755
2016-07-08,0,8,20.41509172039844
2016-07-09,0,0,-1.5121142485999979
2016-07-10,0,0,-2.2786425811296844
2016-07-11,0,0,22.992393871498443
2016-07-12,0,4,40.238644910632814
2016-07-13,1,0,42.75894087285625
2016-07-14,2,0,14.021043068054684
2016-07-15,1,0,27.77650573708281
2016-07-16,0,0,5.090650613714063
2016-07-17,0,0,-2.9278890510484317
2016-07-18,0,0,22.894567446289066
2016-07-19,0,2,42.27773645027188
2016-07-20,0,9,37.5604458983625
2016-07-21,0,0,21.62680528385156
2016-07-22,0,8,30.656362892593748
2016-07-23,0,0,7.2552790973765635
2016-07-24,0,0,15.230417665789068
2016-07-25,0,1,38.517395579235945
2016-07-26,0,9,49.327052245970314
2016-07-27,0,0,25.98446629177969
2016-07-28,0,2,16.99454660830625
2016-07-29,0,0,35.3714077261125
2016-07-30,0,0,0.30622919877656685
2016-07-31,0,0,0.2342158628484441
2016-08-01,0,3,27.834295166831257
2016-08-02,1,5,33.00992006350626
2016-08-03,1,8,28.700986382226567
2016-08-04,0,7,16.5338756225875
2016-08-05,0,7,38.71147549474844
2016-08-06,0,0,0.011301408842189886
2016-08-07,0,4,-5.068917427987495
2016-08-08,0,1,26.027578557281256
2016-08-09,0,0,15.039817640232819
2016-08-10,2,0,32.194755271939066
2016-08-11,0,5,35.66151008573438
2016-08-12,0,2,33.57677474077968
2016-08-13,0,0,-1.8985339908671897
2016-08-14,0,0,-4.817542855043747
2016-08-15,1,7,21.192704864160945
2016-08-16,0,3,42.66608241074532
2016-08-17,0,3,26.78453185559375
2016-08-18,0,2,18.924214988401562
2016-08-19,0,2,15.5356575639625
2016-08-20,0,2,2.238943558048442
2016-08-21,0,0,-0.9611655063687454
2016-08-22,0,0,19.44004696298282
2016-08-23,0,2,24.11233571457344
2016-08-24,0,4,13.981448205601565
2016-08-25,0,1,33.47150728647813
2016-08-26,7,3,33.90787808357031
2016-08-27,0,0,-0.9942292840796867
2016-08-28,0,0,2.8364747520328137
2016-08-29,0,0,14.837611198864067
2016-08-30,1,10,55.22616019924688
2016-08-31,0,3,37.90572865172031
2016-09-01,0,2,17.373153099895312
2016-09-02,0,2,10.865361607921875
2016-09-03,0,3,-0.9032763062921827
2016-09-04,0,2,-0.912801452582805
2016-09-05,0,2,13.337285799373443
2016-09-06,0,0,23.58803511991563
2016-09-07,4,13,44.28035170962969
2016-09-08,2,14,28.572899599859376
2016-09-09,1,2,22.89342767563906
2016-09-10,0,0,-1.5703119432671873
2016-09-11,0,2,-4.019011073776559
2016-09-12,5,6,33.53035444647188
2016-09-13,0,8,27.68216189859063
2016-09-14,1,9,25.830533217451563
2016-09-15,0,44,14.4660643294625
2016-09-16,4,37,20.368523882875003
2016-09-17,0,14,17.38355581268594
2016-09-18,0,13,3.7123055345421907
2016-09-19,4,14,44.246135635518755
2016-09-20,9,5,36.879585480885936
2016-09-21,1,2,23.787211312389065
2016-09-22,3,36,23.4843220292625
2016-09-23,0,25,33.75578688122032
2016-09-24,0,0,-0.14102129221249626
2016-09-25,0,0,-3.3214003558453076
2016-09-26,0,8,40.47180998023126
2016-09-27,4,8,26.238540393125007
2016-09-28,3,5,5.997239763785942
2016-09-29,0,9,26.97895625136719
2016-09-30,2,3,13.955095744814065
2016-10-01,0,11,1.778259518443754
2016-10-02,0,3,1.412817225100004
2016-10-03,2,12,18.48298363187969
2016-10-04,1,16,15.319010259189067
2016-10-05,1,5,19.042319083351565
2016-10-06,5,7,13.758079392809375
2016-10-07,0,4,13.127122513731251
2016-10-08,0,0,-1.752636852014061
2016-10-09,0,4,-1.078783859879684
2016-10-10,0,1,23.740708234118753
2016-10-11,0,15,23.747698523440626
2016-10-12,0,6,17.728443036396875
2016-10-13,0,1,15.764011733156249
2016-10-14,0,15,23.874998521840624
2016-10-15,0,0,5.110501553785938
2016-10-16,0,2,-0.4742905021937478
2016-10-17,0,19,36.77259661386094
2016-10-18,0,13,37.68991212402187
2016-10-19,0,2,24.973486543378126
2016-10-20,0,6,34.250160695884375
2016-10-21,0,11,47.30942548959531
2016-10-22,0,3,2.387144310542187
2016-10-23,0,0,-7.327672951714058
2016-10-24,0,12,16.265785220042194
2016-10-25,0,5,47.35669952173126
2016-10-26,0,12,16.907993124625
2016-10-27,0,14,16.318670466403127
2016-10-28,1,3,65.01420306715781
2016-10-29,0,3,-0.4873596366343751
2016-10-30,0,0,-5.286538823715622
2016-10-31,0,4,31.298325133282816
2016-11-01,0,0,18.990885200421882
2016-11-02,4,0,47.04748560441719
2016-11-03,0,2,53.27756181718907
2016-11-04,1,3,60.36137855419062
2016-11-05,0,4,-0.7302736817375024
2016-11-06,0,1,-4.076299168259371
2016-11-07,4,0,19.837848606073447
2016-11-08,0,0,65.94100299886563
2016-11-09,0,8,112.9790802853
2016-11-10,0,1,89.77954291747187
2016-11-11,0,2,44.75049720057499
2016-11-12,0,1,-6.422972360639065
2016-11-13,0,0,5.837378491959386
2016-11-14,0,2,25.105904086954702
2016-11-15,0,7,21.481687460164075
2016-11-16,2,6,27.66211609017501
2016-11-17,0,21,39.31011292167344
2016-11-18,0,7,34.381780211804696
2016-11-19,0,2,1.9246895845515652
2016-11-20,0,8,0.5745880064406297
2016-11-21,0,3,45.575958866537505
2016-11-22,0,9,58.07196244380626
2016-11-23,0,12,29.087210062242185
2016-11-24,0,4,7.2641856867562495
2016-11-25,0,15,8.783790262853127
2016-11-26,0,5,6.005559073234382
2016-11-27,0,5,-2.7757322433562415
2016-11-28,2,7,46.96442331665782
2016-11-29,7,3,28.91504105466563
2016-11-30,5,0,40.61572652737031
2016-12-01,20,6,12.331530051451562
2016-12-02,9,2,30.562080662995314
2016-12-03,2,1,3.7294884943375024
2016-12-04,0,0,-1.1174945385640562
2016-12-05,3,6,18.442041256735944
2016-12-06,4,12,29.424670604845318
2016-12-07,1,4,9.846589047839066
2016-12-08,6,3,26.24896382590469
2016-12-09,8,3,18.280127481895313
2016-12-10,0,0,-0.2656778178843737
2016-12-11,0,0,2.6554803286968784
2016-12-12,6,4,24.51786200324063
2016-12-13,9,1,24.80760245671094
2016-12-14,12,26,21.875764449876563
2016-12-15,15,33,16.669992247476564
2016-12-16,14,8,24.088351759139066
2016-12-17,0,0,1.429188628459376
2016-12-18,1,1,3.4188740847578156
2016-12-19,0,0,30.235638323675005
2016-12-20,1,12,16.99338778031094
2016-12-21,0,10,26.157630456025004
2016-12-22,0,3,21.331872270734376
2016-12-23,0,15,-4.6203050578656235
2016-12-24,0,0,3.9305243312046914
2016-12-25,0,0,0.41534467479687986
2016-12-26,0,0,10.265064715587506
2016-12-27,1,0,31.730553123431253
2016-12-28,0,0,14.374299684418752
2016-12-29,0,0,28.00660885517344
2016-12-30,0,0,4.805260961912499
2016-12-31,0,3,1.516592632962503
2017-01-01,0,0,-1.3216614066968724
2017-01-02,0,0,9.501949938900005
2017-01-03,1,0,29.970356651903128
2017-01-04,1,3,24.70144437398594
2017-01-05,1,0,21.038774287179685
2017-01-06,0,0,14.044582386015623
2017-01-07,0,5,1.5794367206421889
2017-01-08,0,0,-0.8511565484890595
2017-01-09,2,1,29.13660949125313
2017-01-10,4,0,10.724527937490627
2017-01-11,8,17,12.302801715053127
2017-01-12,21,1,29.366213677095313
2017-01-13,7,2,16.84513171
2017-01-14,3,5,13.303886809967189
2017-01-15,0,3,0.7974487694218766
2017-01-16,1,0,3.2599028632015665
2017-01-17,5,0,27.732657073392193
2017-01-18,9,2,8.592769699350002
2017-01-19,14,3,16.598351828159377
2017-01-20,7,1,19.171825613107814
2017-01-21,0,0,-5.292739239331248
2017-01-22,0,2,-1.0010620706234343
2017-01-23,7,5,18.75378666247344
2017-01-24,6,13,33.330104184925005
2017-01-25,2,3,10.124074318764062
2017-01-26,20,2,29.151998267917186
2017-01-27,15,4,28.77458678116875
2017-01-28,1,2,-1.0213036906296864
2017-01-29,0,0,3.4289181341375023
2017-01-30,3,3,21.233008290218756
2017-01-31,0,1,13.859051760350004
2017-02-01,2,2,40.90352770016719
2017-02-02,6,1,29.268792837920312
2017-02-03,17,5,12.11604777314375
2017-02-04,1,5,10.43618353073125
2017-02-05,0,0,-3.6803628493515586
2017-02-06,5,0,21.304756736909383
2017-02-07,10,0,32.793298800571876
2017-02-08,3,4,15.95532874930469
2017-02-09,2,6,12.688762641848438
2017-02-10,14,0,14.247201064268753
2017-02-11,3,3,11.584365584607816
2017-02-12,0,0,10.088949923015628
2017-02-13,0,1,22.462311249607815
2017-02-14,2,35,15.440739474537502
2017-02-15,10,39,20.505102040757812
2017-02-16,4,29,14.088329675525001
2017-02-17,7,3,20.611261556876563
2017-02-18,3,1,3.1529677677546886
2017-02-19,1,2,1.6319050967656281
2017-02-20,7,10,5.559477250404692
2017-02-21,25,18,12.754432814289068
2017-02-22,15,40,10.239622055701565
2017-02-23,1,43,17.365235958339063
2017-02-24,10,24,12.714706358753126
2017-02-25,7,10,-4.115219280374999
2017-02-26,0,10,1.599851726925002
2017-02-27,9,27,12.012517982832815
2017-02-28,9,19,28.232010502643753
2017-03-01,11,15,12.221618558926561
2017-03-02,5,17,21.698290143456248
2017-03-03,6,14,14.890646654918749
2017-03-04,0,6,-0.9123572745203115
2017-03-05,0,36,-0.2633052031109351
2017-03-06,8,8,25.537182862937502
2017-03-07,5,14,9.383503911387503
2017-03-08,5,18,25.904508199762503
2017-03-09,3,4,16.470843397620314
2017-03-10,11,7,17.758021143482814
2017-03-11,0,1,1.6208587512531256
2017-03-12,0,9,1.1844227584687528
2017-03-13,3,2,29.034230480809377
2017-03-14,3,2,24.70241255545469
2017-03-15,12,6,19.910677834275
2017-03-16,6,4,35.97044931902813
2017-03-17,6,3,2.223458686328125
2017-03-18,2,1,-2.3149228913999975
2017-03-19,0,0,-0.7045321806859333
2017-03-20,0,20,16.136647312170318
2017-03-21,8,0,12.972768008320317
2017-03-22,32,8,30.739291700881253
2017-03-23,1,1,18.984865168015624
2017-03-24,9,17,21.228899937409373
2017-03-25,0,1,-3.0011828129156246
2017-03-26,0,0,7.379274959343753
2017-03-27,0,5,15.426415312095315
2017-03-28,1,5,40.70243597134532
2017-03-29,2,3,23.794791049301562
2017-03-30,5,0,20.94747405759219
2017-03-31,6,4,14.080444749601561
2017-04-01,1,17,-1.1259097410703092
2017-04-02,0,0,2.763625896232817
2017-04-03,8,2,13.464811957970317
2017-04-04,16,0,29.775894456057816
2017-04-05,11,8,12.891142532364064
2017-04-06,4,0,16.598686924898438
2017-04-07,7,0,30.684865373198438
2017-04-08,0,0,2.3082852369156264
2017-04-09,0,0,-1.6131845545828103
2017-04-10,11,11,45.763133034960944
2017-04-11,4,3,41.76136430098281
2017-04-12,8,2,25.074886860607812
2017-04-13,11,4,6.606209048981249
2017-04-14,7,2,2.6247749879734403
2017-04-15,3,11,0.9852534218968803
2017-04-16,0,0,3.008561040315632
2017-04-17,2,5,5.622768659379694
2017-04-18,1,8,5.701142813376567
2017-04-19,8,5,1.771467277973441
2017-04-20,7,10,6.575432026957815
2017-04-21,9,21,3.7118192272937516
2017-04-22,6,0,2.1506928798203138
2017-04-23,0,3,1.4960232128328137
2017-04-24,7,6,14.746781064925
2017-04-25,9,1,10.571414136357813
2017-04-26,3,11,19.379518416285936
2017-04-27,8,17,26.330298920848435
2017-04-28,7,28,22.013230442679685
2017-04-29,0,1,-0.42034087341718873
2017-04-30,0,1,-3.566632406028124
2017-05-01,2,2,7.620150848309379
2017-05-02,2,11,14.204038107892192
2017-05-03,10,3,10.413843847721878
2017-05-04,16,16,6.461543055689064
2017-05-05,4,6,25.841710992490626
2017-05-06,7,0,-3.82720850875
2017-05-07,0,4,-2.659490458548436
2017-05-08,10,3,12.319555062320315
2017-05-09,5,19,33.342575858593754
2017-05-10,15,5,29.748370030875
2017-05-11,14,1,28.69551104967031
2017-05-12,19,2,6.0615787305906235
2017-05-13,0,0,9.785452200937502
2017-05-14,1,0,3.1767062884421913
2017-05-15,9,3,35.229683199964064
2017-05-16,17,9,23.48580136528125
2017-05-17,8,8,16.186551739684376
2017-05-18,9,1,24.634813571909376
2017-05-19,11,0,18.104729466945315
2017-05-20,0,1,-3.488977701710935
2017-05-21,0,0,-3.122017835701559
2017-05-22,14,0,5.0112334290859435
2017-05-23,15,3,8.977426047103132
2017-05-24,25,10,7.668811709379691
2017-05-25,10,3,6.917995578312501
2017-05-26,21,14,0.1749634944390639
2017-05-27,9,1,3.0136006447453143
2017-05-28,0,1,0.3042454513046893
2017-05-29,0,1,3.824132159376564
2017-05-30,6,16,7.681493150839064
2017-05-31,27,7,14.230675889775
2017-06-01,14,7,14.374130576396874
2017-06-02,9,10,21.900792340698437
2017-06-03,0,2,1.817967779343748
2017-06-04,0,0,-0.8461863276859374
2017-06-05,7,1,1.9733120175390644
2017-06-06,18,4,16.173378013600004
2017-06-07,8,2,17.90674381767969
2017-06-08,9,5,14.091648670176562
2017-06-09,19,0,20.973759056909373
2017-06-10,1,0,-1.8197665210015632
2017-06-11,5,0,-2.0042306339921856
2017-06-12,10,1,26.99130249875313
2017-06-13,6,9,13.631676247865627
2017-06-14,23,2,10.725884859325001
2017-06-15,13,7,2.913636486025
2017-06-16,25,0,3.831236768714065
2017-06-17,0,0,0.28135897771250296
2017-06-18,0,0,-0.04600731119530943
2017-06-19,8,2,5.485712963126565
2017-06-20,18,2,13.18404860001094
2017-06-21,29,2,36.27885936092656
2017-06-22,23,2,16.671330747868748
2017-06-23,26,24,29.13052610960156
2017-06-24,11,0,5.89036997738906
2017-06-25,1,8,-3.6064071367984356
2017-06-26,14,2,6.98845250511094
2017-06-27,6,20,10.792406672568756
2017-06-28,15,8,4.401045408264066
2017-06-29,26,6,9.880219761851565
2017-06-30,15,8,8.64507029225469
2017-07-01,0,14,-3.1198262658218736
2017-07-02,0,11,0.15547093634062703
2017-07-03,4,20,16.65489381905313
2017-07-04,0,5,3.2878424198078133
2017-07-05,4,4,1.8617983599218757
2017-07-06,5,10,14.279382359121875
2017-07-07,6,10,4.3201382555093755
2017-07-08,0,2,-1.1984053641546866
2017-07-09,1,0,-0.41024034793124886
2017-07-10,6,8,8.962637766468752
2017-07-11,20,12,12.215756933146876
2017-07-12,29,15,14.524464041259375
2017-07-13,7,15,10.989921155221873
2017-07-14,16,7,4.93575194535625
2017-07-15,0,3,-0.5905580404343742
2017-07-16,1,0,-1.7469711020171856
2017-07-17,10,0,11.80556794694844
2017-07-18,12,8,10.768917557307814
2017-07-19,27,7,10.353935081171876
2017-07-20,8,0,6.17141339573125
2017-07-21,28,7,4.484077029670313
2017-07-22,1,5,-2.1699480821281236
2017-07-23,0,107,-1.307063858818748
2017-07-24,20,8,2.0728978311781274
2017-07-25,12,10,5.970599467046877
2017-07-26,4,5,8.555933434079689
2017-07-27,12,8,12.173949494079688
2017-07-28,14,2,14.615556726142188
2017-07-29,0,0,-0.9505556139328135
2017-07-30,1,0,-1.781720255251562
2017-07-31,12,9,9.849642323750002
2017-08-01,4,7,12.028122062203128
2017-08-02,30,4,10.402310363782814
2017-08-03,14,4,11.190725442092187
2017-08-04,25,11,0.9558507311718749
2017-08-05,2,0,5.830508100731251
2017-08-06,0,0,-2.179946256642186
2017-08-07,20,17,6.704110711178127
2017-08-08,14,9,10.232046146828127
2017-08-09,10,6,23.65540301363594
2017-08-10,21,8,-1.946865802206251
2017-08-11,25,2,4.729887649814063
2017-08-12,4,1,-1.1524907575656242
2017-08-13,0,0,-1.418064014268747
2017-08-14,15,2,14.981254959712501
2017-08-15,10,3,6.642745815875001
2017-08-16,9,4,19.749749546025
2017-08-17,20,1,1.4589994011624987
2017-08-18,15,15,8.594575321784376
2017-08-19,0,3,2.5092999075687503
2017-08-20,1,0,-2.016078230767185
2017-08-21,11,30,4.699262894964065
2017-08-22,24,14,21.4071282005
2017-08-23,27,5,11.619035412284376
2017-08-24,28,7,11.727073072082812
2017-08-25,17,3,7.6250679578812495
2017-08-26,0,0,-2.977152187101562
2017-08-27,0,0,0.1776762320265648
2017-08-28,16,19,4.523528522320316
2017-08-29,20,9,7.330966170656253
2017-08-30,12,4,5.961415804175001
2017-08-31,17,4,-0.06521088481093695
2017-09-01,34,3,10.635753357976563
2017-09-02,4,4,-1.0582212562109374
2017-09-03,3,0,-0.20089759539531138
2017-09-04,3,8,0.13858408396875077
2017-09-05,26,15,7.266969550584377
2017-09-06,26,16,15.660854972643751
2017-09-07,22,24,11.542453030551561
2017-09-08,6,9,0.33760693618124904
2017-09-09,11,0,-0.751789920009375
2017-09-10,0,2,-0.24880675219687332
2017-09-11,2,0,2.07188328819844
2017-09-12,6,0,6.008407051948439
2017-09-13,13,0,11.609680882089064
2017-09-14,10,0,31.838070823446873
2017-09-15,13,0,2.4142157734203096
2017-09-16,1,2,-1.964032333300001
2017-09-17,5,1,-0.850774354373437
2017-09-18,11,9,16.60007490819844
2017-09-19,7,18,15.14802717216719
2017-09-20,21,21,6.544119025032813
2017-09-21,23,9,3.987720953045313
2017-09-22,29,7,8.423632638251565
2017-09-23,3,5,-2.7388213860812476
2017-09-24,1,5,-0.5075967020171854
2017-09-25,22,6,13.82612507694844
2017-09-26,18,12,19.602960105682815
2017-09-27,9,1,6.392735720071874
2017-09-28,17,13,5.092537012946874
2017-09-29,11,3,8.52394837478125
2017-09-30,0,0,4.381468326576564
2017-10-01,0,0,0.7148952383546892
2017-10-02,10,7,9.279494468234377
2017-10-03,16,31,11.68167350972969
2017-10-04,17,0,6.144859513117188
2017-10-05,14,6,3.4677056565531257
2017-10-06,13,24,4.945662474265626
2017-10-07,2,6,3.017356575290626
2017-10-08,2,0,4.264974204745314
2017-10-09,8,13,7.312678509451564
2017-10-10,14,3,10.041944139220313
2017-10-11,22,5,13.602711148635938
2017-10-12,15,3,3.0365462323562498
2017-10-13,7,5,3.7788715128328128
2017-10-14,0,2,-0.9708126125749992
2017-10-15,0,2,-0.3566548228296853
2017-10-16,18,7,0.9449654429765646
2017-10-17,9,9,3.025600012643752
2017-10-18,12,23,1.9172563559890636
2017-10-19,7,0,8.026807258818751
2017-10-20,6,7,5.52204254133125
2017-10-21,1,3,-0.43744220205937534
2017-10-22,0,0,1.1046663505187502
2017-10-23,10,5,7.2283846419484385
2017-10-24,6,1,12.680415448932813
2017-10-25,12,1,11.842710091615626
2017-10-26,17,0,-0.569719452940626
2017-10-27,14,2,4.371337239001563
2017-10-28,3,0,1.3128054148171886
2017-10-29,1,0,0.6622467267328143
2017-10-30,18,0,4.926487276432814
2017-10-31,17,0,12.635367368303125
2017-11-01,13,0,16.73152902499375
2017-11-02,16,0,6.856624964778124
2017-11-03,12,0,17.347022723465624
2017-11-04,1,0,1.4887118030843745
2017-11-05,1,3,-0.48347952176249853
2017-11-06,17,8,3.1969932138609396
2017-11-07,18,5,9.213484931834378
2017-11-08,13,3,4.665602648815627
2017-11-09,7,97,5.867032154700001
2017-11-10,11,0,2.8930086841609386
2017-11-11,0,0,-0.7245185419218738
2017-11-12,0,0,-0.1787378207968735
2017-11-13,24,4,9.173001242539064
2017-11-14,10,35,7.415449483600001
2017-11-15,16,8,6.1900560703984375
2017-11-16,17,1,1.1592955484953122
2017-11-17,19,2,5.656789284373438
2017-11-18,5,0,-1.5494180941156244
2017-11-19,0,0,0.09487285305468873
2017-11-20,4,6,4.262216259448438
2017-11-21,16,2,13.952790901057813
2017-11-22,9,2,6.8353437999999995
2017-11-23,7,2,-0.015713853198437988
2017-11-24,1,3,3.674519116915625
2017-11-25,0,0,-0.34235801121718645
2017-11-26,2,0,0.05459052349843896
2017-11-27,20,0,10.263657268234375
2017-11-28,25,4,11.349850026135938
2017-11-29,21,2,7.763567500835937
2017-11-30,27,2,16.764625689820313
2017-12-01,41,4,2.8727389573953115
2017-12-02,7,1,0.7252082711000005
2017-12-03,3,0,-1.7350811594453115
2017-12-04,18,0,10.82914101319844
2017-12-05,27,27,17.894818278042187
2017-12-06,18,11,18.723521352901564
2017-12-07,2,6,11.015029233126562
2017-12-08,9,3,3.3202153123437492
2017-12-09,0,1,-0.8589201650265612
2017-12-10,0,2,-1.9564522042624974
2017-12-11,9,0,5.624432837392191
2017-12-12,20,1,4.230353293812502
2017-12-13,10,3,12.197213754256252
2017-12-14,13,3,0.46124703168750036
2017-12-15,23,5,6.322083150225001
2017-12-16,4,0,5.214059378351562
2017-12-17,0,3,-1.7015381812828116
2017-12-18,2,6,3.995952346178126
2017-12-19,1,7,6.769041206390626
2017-12-20,9,2,10.390428869154688
2017-12-21,9,3,2.8617560638156245
2017-12-22,2,3,1.3015149679500002
2017-12-23,0,0,-1.292282685482812
2017-12-24,0,0,-0.8543630738968734
2017-12-25,0,0,-0.6017700490015608
