,ElemeFE/element,ant-design/ant-design,youzan/vant
2023-01-30,0,0.34357362965624993,0
2023-01-31,0,6.0121764789703125,0
2023-02-01,0,5.603973119489062,0
2023-02-02,0,-1.178286619696875,5
2023-02-03,0,1.2502032742671885,0
2023-02-04,0,1.3045677062500003,3
2023-02-05,0,3.3393056861718753,2
2023-02-06,0,3.747734161992187,0
2023-02-07,3,6.29187266780625,1
2023-02-08,0,6.220246974926562,0
2023-02-09,9,3.4720909719968747,0
2023-02-10,1,1.7517075856078126,3
2023-02-11,0,-4.6289381267609375,2
2023-02-12,2,-2.4040401999937493,2
2023-02-13,2,9.380011255225,0
2023-02-14,0,1.5130805282437487,0
2023-02-15,0,3.1650494159640625,0
2023-02-16,0,-0.028559517999999784,0
2023-02-17,0,5.841203587298438,1
2023-02-18,0,-4.337785486454687,6
2023-02-19,0,9.006367619870314,0
2023-02-20,0,2.4475930637499994,2
2023-02-21,1,2.8133029355781254,0
2023-02-22,0,7.7725155375953126,0
2023-02-23,0,1.3287181457437498,1
2023-02-24,0,3.2862335265578126,0
2023-02-25,0,-4.791492841321874,5
2023-02-26,0,-1.4402385178453119,9
