,elastic/kibana,getsentry/sentry,grafana/grafana
2021-07-19,31,28.182771851034374,17
2021-07-20,38,20.404766413343747,16
2021-07-21,34,22.409135406690623,27
2021-07-22,43,19.877279601365622,23
2021-07-23,4,9.706762731696873,11
2021-07-24,0,-18.161633471690624,1
2021-07-25,2,-9.672093166121872,0
2021-07-26,41,8.795812505,18
2021-07-27,38,18.872105048718748,10
2021-07-28,48,14.356463163287497,5
2021-07-29,41,18.14729392872656,22
2021-07-30,33,6.102200951312497,13
2021-07-31,1,-14.655825772796877,0
2021-08-01,0,-7.121392464482811,0
2021-08-02,40,13.524163830517189,9
2021-08-03,46,15.274675683515625,13
2021-08-04,26,11.279062854570311,26
2021-08-05,29,12.523066488793749,15
2021-08-06,5,19.593790479965623,10
2021-08-07,1,-14.20578162229219,0
2021-08-08,0,-7.920997529354684,0
2021-08-09,32,-0.7610998774999986,15
2021-08-10,56,-3.6635840592812503,16
2021-08-11,46,-1.424674749315626,11
2021-08-12,45,-1.9358072094468763,12
2021-08-13,47,-2.111638182245314,18
2021-08-14,9,-0.2844750315859397,2
2021-08-15,4,1.9573252297859365,2
2021-08-16,61,-1.2308797839656251,11
2021-08-17,78,14.4667538841875,20
2021-08-18,44,12.149931720303124,23
2021-08-19,44,8.110498129485938,20
2021-08-20,36,1.667014844268751,11
2021-08-21,2,-5.99132077448281,0
2021-08-22,4,-3.0388147880156238,0
2021-08-23,48,13.946391748970314,21
2021-08-24,47,10.671849741551561,19
2021-08-25,47,15.042880407265624,15
2021-08-26,55,21.395457747742185,15
2021-08-27,15,5.691215759807813,23
2021-08-28,0,-12.23342814938281,1
2021-08-29,0,-5.92772626909531,2
2021-08-30,38,22.142143207500002,9
2021-08-31,44,31.3339410405,16
2021-09-01,47,12.407351307009375,25
2021-09-02,26,7.374667479432812,17
2021-09-03,46,-13.092843915854687,5
2021-09-04,0,-8.116755058762498,0
2021-09-05,1,-4.96809618965625,0
2021-09-06,19,-3.445192842499999,12
2021-09-07,41,25.298962991593747,20
2021-09-08,53,6.393109739290621,19
2021-09-09,43,13.411658846253125,23
2021-09-10,26,4.822541853140624,21
2021-09-11,0,-9.708805351118748,0
2021-09-12,1,-4.590596326465623,1
2021-09-13,41,27.967154100000002,26
2021-09-14,41,13.447255922499998,18
2021-09-15,46,16.4671944393125,25
2021-09-16,31,5.371749148215624,17
2021-09-17,6,5.323063609432815,22
2021-09-18,3,-11.717336222604686,0
2021-09-19,5,-5.926760099224998,1
2021-09-20,25,27.09416570125,23
2021-09-21,31,20.741414924015622,15
2021-09-22,39,18.476653581892187,14
2021-09-23,45,11.892288882976562,24
2021-09-24,3,1.4687782534359393,2
2021-09-25,0,-13.272139416437499,2
2021-09-26,3,-6.928001425690623,0
2021-09-27,35,21.39785505125,17
2021-09-28,39,23.705870171515624,18
2021-09-29,41,21.970325716517184,26
2021-09-30,32,6.4211225295359355,21
2021-10-01,28,2.1197832363812523,21
2021-10-02,2,-10.14411388553281,0
2021-10-03,1,-7.693687613190623,0
2021-10-04,58,23.172848695,14
2021-10-05,59,7.9945967578437465,12
2021-10-06,61,32.19329620415,22
2021-10-07,51,11.973117181007808,19
2021-10-08,12,34.4412888630125,15
2021-10-09,2,-23.79065505385156,0
2021-10-10,2,-10.610050738487494,0
2021-10-11,42,7.316100345301564,18
2021-10-12,64,23.942170755562497,27
2021-10-13,57,9.830850311668748,15
2021-10-14,56,10.43347586140625,23
2021-10-15,51,9.273598363021875,15
2021-10-16,6,-14.30062108202969,1
2021-10-17,5,-7.024600313106248,0
2021-10-18,57,29.791260955000002,21
2021-10-19,80,13.66320811903125,22
2021-10-20,69,10.846661155225,27
2021-10-21,68,7.764156900426563,22
2021-10-22,5,16.611497180039063,18
2021-10-23,1,-14.613002533195314,0
2021-10-24,0,-7.683060492587497,0
2021-10-25,48,15.210288155,15
2021-10-26,75,12.448103176218748,26
2021-10-27,33,14.491611778662499,24
2021-10-28,39,10.791123776073437,18
2021-10-29,46,14.676877825335938,21
2021-10-30,8,-14.739073867840627,0
2021-10-31,0,-6.955066863749997,0
2021-11-01,38,14.692465636767189,16
2021-11-02,70,7.122267217187499,36
2021-11-03,53,20.700247149,21
2021-11-04,44,27.37103155297187,17
2021-11-05,41,2.569898888571874,20
2021-11-06,2,-13.367834737025,2
2021-11-07,2,-7.447570958018748,1
2021-11-08,36,13.374547998750002,16
2021-11-09,54,22.175157376453125,28
2021-11-10,43,18.110366355326562,25
2021-11-11,69,13.084497299056249,27
2021-11-12,8,2.8927436043749992,20
2021-11-13,1,-10.338290268373438,1
2021-11-14,0,-7.547211669654685,2
2021-11-15,47,26.36221842176719,26
2021-11-16,60,3.278081261968749,23
2021-11-17,35,2.241370319574999,36
2021-11-18,39,8.565101177032812,31
2021-11-19,40,3.712837701596875,36
2021-11-20,1,-8.179876173548438,2
2021-11-21,2,-4.866058239220311,0
2021-11-22,36,15.951792224051562,17
2021-11-23,49,23.045114687765622,25
2021-11-24,45,20.90814063778281,36
2021-11-25,25,-1.7061151821781237,16
2021-11-26,6,-2.1286354688078113,20
2021-11-27,2,-8.488454996659375,0
2021-11-28,1,-4.713233639524999,0
2021-11-29,40,17.796258148017188,31
2021-11-30,48,17.241571570203124,16
2021-12-01,49,18.006775296342187,25
2021-12-02,38,20.58467622475156,21
2021-12-03,40,4.104861951615625,14
2021-12-04,3,-13.761408486149998,0
2021-12-05,0,-6.87625033159531,0
2021-12-06,36,32.44979982625,14
2021-12-07,59,-0.5083472945781278,10
2021-12-08,47,2.2092800362046887,10
2021-12-09,40,26.446627059228124,10
2021-12-10,10,5.154697267468748,4
2021-12-11,0,-12.324254765226563,0
2021-12-12,0,-6.73183959038906,0
2021-12-13,40,4.785935546250001,18
2021-12-14,37,39.171666934671876,27
2021-12-15,37,22.081296316917186,20
2021-12-16,34,26.441854679287502,18
2021-12-17,35,-4.8034922868390595,17
2021-12-18,1,-15.061665952209374,2
2021-12-19,0,-7.876904907154685,1
2021-12-20,31,6.790260060517188,23
2021-12-21,49,5.475904842859374,20
2021-12-22,36,2.711080287701561,11
2021-12-23,25,6.14170246941406,9
2021-12-24,3,-8.176929024282815,2
2021-12-25,0,-3.8844132804921876,0
2021-12-26,2,-2.1714391249578124,0
2021-12-27,12,-1.4193362475,4
2021-12-28,13,-0.10913814743750061,6
2021-12-29,4,2.796139637003124,1
2021-12-30,5,-0.9216300889484386,4
2021-12-31,2,-1.1511915802796882,0
2022-01-01,2,-0.5733302852593751,0
2022-01-02,0,-0.24987024999999996,0
2022-01-03,4,17.8176756375,8
2022-01-04,25,18.45819902625,24
2022-01-05,28,16.795013325734374,19
2022-01-06,23,12.512952445954689,14
2022-01-07,4,8.848864630303126,26
2022-01-08,0,-11.879447913232811,0
2022-01-09,0,-5.8095665249999975,0
2022-01-10,36,28.1139018725,21
2022-01-11,37,12.497243603218749,18
2022-01-12,45,13.838702291934375,15
2022-01-13,29,11.688330764006249,19
2022-01-14,27,3.459987304821876,14
2022-01-15,2,-11.351023469665625,0
2022-01-16,0,-6.594633027889061,0
2022-01-17,24,9.7886739275,19
2022-01-18,44,11.634278432249998,15
2022-01-19,28,18.306137041159374,19
2022-01-20,45,14.062078424007812,19
2022-01-21,3,10.123166416807813,22
2022-01-22,0,-12.538077919584374,1
2022-01-23,3,-6.702044979956248,1
2022-01-24,28,12.829123866767189,17
2022-01-25,45,30.83982686403125,17
2022-01-26,27,11.11033914369375,15
2022-01-27,41,27.990559737889065,21
2022-01-28,35,4.974475144309373,17
2022-01-29,0,-16.459832383410937,1
2022-01-30,1,-8.164630546853122,0
2022-01-31,57,16.73925504551719,30
2022-02-01,65,15.480145601234373,22
2022-02-02,36,13.78396029243281,25
2022-02-03,33,8.505391197498437,33
2022-02-04,34,7.311042178042186,26
2022-02-05,2,-11.000575188151561,1
2022-02-06,0,-6.8823783058203105,0
2022-02-07,32,17.7919533025,25
2022-02-08,34,15.283261576156248,39
2022-02-09,35,6.726613794221873,40
2022-02-10,49,8.599803994525,36
2022-02-11,41,6.457343883354689,33
2022-02-12,2,-10.972152103932812,0
2022-02-13,0,-5.415277836420311,0
2022-02-14,35,27.534816838534375,1
2022-02-15,43,26.11711399990625,27
2022-02-16,48,11.2884770384875,25
2022-02-17,43,5.326056050632813,30
2022-02-18,2,3.3371123857640637,28
2022-02-19,0,-11.975951916437499,2
2022-02-20,0,-6.254627675690623,0
2022-02-21,14,4.840572238750001,17
2022-02-22,22,18.128693477765623,13
2022-02-23,37,39.30565292518906,20
2022-02-24,34,7.189904816465621,25
2022-02-25,4,8.824517223653125,22
2022-02-26,0,-14.096538112904685,1
2022-02-27,1,-7.69335678745781,0
2022-02-28,30,22.107743836250002,17
2022-03-01,34,28.27208260410937,18
2022-03-02,24,25.302092353529687,27
2022-03-03,40,20.050074040381247,33
2022-03-04,32,16.115557779437502,23
2022-03-05,0,-18.45507410017656,0
2022-03-06,1,-11.229342835085934,0
2022-03-07,39,39.04270244551719,8
2022-03-08,41,11.08875535982812,11
2022-03-09,59,11.148644038339064,11
2022-03-10,46,5.435882901015624,12
2022-03-11,3,12.397273853598438,11
2022-03-12,0,-13.329613500889064,1
2022-03-13,0,-8.899539528143748,0
2022-03-14,37,30.622164542801563,17
2022-03-15,61,29.239192053781245,18
2022-03-16,56,11.880986212071875,21
2022-03-17,38,15.593030620562502,19
2022-03-18,42,13.016420278139066,17
2022-03-19,2,-18.724917395042187,1
2022-03-20,1,-9.241967770815622,0
2022-03-21,51,15.031856955301564,25
2022-03-22,36,12.253642051437499,19
2022-03-23,39,15.358191500931248,22
2022-03-24,64,14.440239973756247,18
2022-03-25,9,6.566977146518749,12
2022-03-26,0,-12.828753736415626,4
2022-03-27,3,-7.067183085949998,0
2022-03-28,59,26.655557913750002,0
2022-03-29,79,40.47374525167187,23
2022-03-30,58,38.294627159001564,26
2022-03-31,50,0.7418732624578119,31
2022-04-01,40,11.620361258278127,24
2022-04-02,3,-18.922104276345312,2
2022-04-03,0,-10.347341795387496,0
2022-04-04,37,35.24809038801719,28
2022-04-05,27,30.32936752151562,32
2022-04-06,32,6.1469371262046835,35
2022-04-07,44,32.78296457772344,19
2022-04-08,6,2.922708514093749,22
2022-04-09,1,-19.66889828076875,0
2022-04-10,1,-10.05362666521562,0
2022-04-11,41,20.45639243926719,15
2022-04-12,39,19.978080743343746,33
2022-04-13,46,15.339881450721872,27
2022-04-14,52,12.578428993621873,23
2022-04-15,21,-0.15819942056406333,13
2022-04-16,5,-12.43269480754375,0
2022-04-17,2,-7.1448871080187475,0
2022-04-18,28,23.44746214625,4
2022-04-19,63,34.16688101357812,13
2022-04-20,39,23.518850804448434,41
2022-04-21,29,9.653479301817185,35
2022-04-22,5,5.06692475733125,22
2022-04-23,0,-16.38950585575,2
2022-04-24,1,-8.357277891723434,2
2022-04-25,16,41.43368499676719,19
2022-04-26,33,16.697112500562497,22
2022-04-27,36,23.2041799495125,24
2022-04-28,29,17.47454798411875,38
2022-04-29,28,16.388622941254688,28
2022-04-30,1,-21.59866626259219,0
2022-05-01,1,-10.457736205087496,0
2022-05-02,25,9.21858994625,22
2022-05-03,36,35.12722875576562,26
2022-05-04,55,13.792365856260936,31
2022-05-05,27,25.65675198144531,36
2022-05-06,34,1.104828287862496,24
2022-05-07,0,-13.899404853173436,0
2022-05-08,1,-8.484437252846872,1
2022-05-09,27,33.9176265575,6
2022-05-10,35,30.6096982505,4
2022-05-11,48,20.254711900071875,8
2022-05-12,46,15.450911618757814,13
2022-05-13,2,3.104591691879687,8
2022-05-14,0,-4.108434851603125,0
2022-05-15,3,-12.47991717840156,2
2022-05-16,35,34.05895605603594,28
2022-05-17,50,18.811127824892186,35
2022-05-18,53,23.154798260203123,29
2022-05-19,45,13.65211350890156,30
2022-05-20,51,11.793272238378126,27
2022-05-21,0,-20.1745333169875,5
2022-05-22,1,-9.99224961428906,4
2022-05-23,51,15.449037337975,62
2022-05-24,70,21.621806766360933,36
2022-05-25,61,16.99801605264375,39
2022-05-26,28,13.689984571964061,36
2022-05-27,2,-7.393313606323439,9
2022-05-28,0,-11.210642529646874,1
2022-05-29,0,-6.161062361682811,0
2022-05-30,28,20.993865765000002,24
2022-05-31,38,18.43390098490625,39
2022-06-01,32,35.2077339843625,35
2022-06-02,25,13.974831598801561,37
2022-06-03,33,16.495433906082816,32
2022-06-04,1,-18.878071727873433,5
2022-06-05,1,-9.710205444828123,3
2022-06-06,31,28.741943393750002,15
2022-06-07,52,21.867000129609373,33
2022-06-08,40,17.57116178172656,31
2022-06-09,44,0.5292860134828139,38
2022-06-10,8,-1.314202552704689,29
2022-06-11,0,-12.03415979046094,3
2022-06-12,0,-6.525209030646874,0
2022-06-13,46,30.755341093017186,32
2022-06-14,45,23.248104734453122,40
2022-06-15,49,27.597979411523436,24
2022-06-16,34,28.753274356823436,25
2022-06-17,25,-12.404126544193751,34
2022-06-18,1,-13.547663549374995,1
2022-06-19,2,-8.446959722759374,0
2022-06-20,34,5.3105672562500015,30
2022-06-21,36,33.367794471953125,30
2022-06-22,28,28.06821607277343,40
2022-06-23,52,20.06650716843281,29
2022-06-24,24,9.437854918742186,21
2022-06-25,2,-19.144733786578122,1
2022-06-26,5,-9.155309913059371,0
2022-06-27,28,43.99479746301719,29
2022-06-28,49,17.536901329328124,22
2022-06-29,57,36.12071663579844,34
2022-06-30,55,15.569672841751562,27
2022-07-01,6,-20.539499469117185,2
2022-07-02,1,-12.963123162279683,0
2022-07-03,1,-7.852878185217186,0
2022-07-04,22,-0.39841459999999884,17
2022-07-05,53,23.29211623296875,14
2022-07-06,39,33.35010626303125,39
2022-07-07,42,9.576488624010935,46
2022-07-08,50,6.0403651598062496,27
2022-07-09,3,-13.629323972840623,1
2022-07-10,2,-7.320600215431247,0
2022-07-11,45,40.22472461875,19
2022-07-12,49,23.954811052421874,20
2022-07-13,46,25.175750292632813,20
2022-07-14,51,15.27831101877969,37
2022-07-15,5,12.0836275463375,22
2022-07-16,2,-20.629614493110935,1
2022-07-17,1,-10.23277678362031,1
2022-07-18,54,20.292237655517187,24
2022-07-19,52,18.865766209296872,37
2022-07-20,53,26.554562423382812,33
2022-07-21,47,17.35020207550156,22
2022-07-22,54,12.237496359929686,23
2022-07-23,1,-19.592124822878127,7
2022-07-24,2,-8.494454837415622,3
2022-07-25,78,18.67552025875,31
2022-07-26,70,24.903886799828122,28
2022-07-27,44,30.660089109964062,32
2022-07-28,48,25.581324590628125,22
2022-07-29,31,17.51172521014531,18
2022-07-30,1,-23.7884009686125,0
2022-07-31,1,-11.342680722932808,0
2022-08-01,38,11.795427526984376,30
2022-08-02,51,47.95720113887656,30
2022-08-03,62,37.10229510885156,42
2022-08-04,43,14.222085940635935,18
2022-08-05,7,-5.788879237425,5
2022-08-06,1,-18.397598189331248,0
2022-08-07,1,-9.874746993278123,0
2022-08-08,48,39.53631816125,30
2022-08-09,58,20.27850986770312,26
2022-08-10,40,19.52331307315469,37
2022-08-11,30,25.117318875310936,34
2022-08-12,34,12.641592496876562,26
2022-08-13,3,-20.250090104323437,2
2022-08-14,4,-11.389677689656244,0
2022-08-15,31,32.73206427,9
2022-08-16,38,36.59723860253125,21
2022-08-17,32,24.32350529993125,21
2022-08-18,29,3.2733539345453124,27
2022-08-19,3,15.297976928953126,15
2022-08-20,3,-20.381858489770313,0
2022-08-21,2,-10.84393022314531,0
2022-08-22,31,-2.9106291014656227,30
2022-08-23,46,-2.3667609656250015,22
2022-08-24,31,-5.734822160906253,26
2022-08-25,24,-3.5870556748375027,28
2022-08-26,24,-2.2304047521109402,34
2022-08-27,3,-1.2639690610640648,1
2022-08-28,1,-0.7168840431468759,1
2022-08-29,29,79.81746404176718,12
2022-08-30,42,19.860664037937497,19
2022-08-31,32,30.28215948000625,21
2022-09-01,44,15.965666347068755,28
2022-09-02,3,-14.590999999999994,30
2022-09-03,1,-13.243769999999994,0
2022-09-04,2,-8.943109999999997,0
2022-09-05,14,-0.3735553499999984,24
2022-09-06,41,21.245645013749996,28
2022-09-07,41,30.936813056187496,23
2022-09-08,41,21.063244309693747,20
2022-09-09,54,17.921845798253123,34
2022-09-10,2,-20.239639167185935,1
2022-09-11,3,-9.247129610860933,0
2022-09-12,42,56.04561779426719,27
2022-09-13,52,19.034593084406247,22
2022-09-14,38,26.469227406165626,34
2022-09-15,56,43.47912516679375,23
2022-09-16,12,-1.787190255368749,26
2022-09-17,1,-24.136632266406245,1
2022-09-18,2,-12.53629617784687,0
2022-09-19,70,51.774848052500005,35
2022-09-20,108,23.782941050531242,42
2022-09-21,58,5.334392599159376,40
2022-09-22,66,0.7117788964562521,29
2022-09-23,73,54.53049380851406,29
2022-09-24,5,-30.89494873279844,0
2022-09-25,1,-13.358547060217182,0
2022-09-26,42,40.656179425000005,29
2022-09-27,58,27.170195616562495,47
2022-09-28,49,30.638200340031247,36
2022-09-29,47,15.307035822590624,23
2022-09-30,35,-12.634259789060934,27
2022-10-01,2,-15.513550948246873,1
2022-10-02,1,-9.977777515262499,0
2022-10-03,35,24.713510936250003,23
2022-10-04,76,29.87206105098437,49
2022-10-05,61,23.647077453092184,32
2022-10-06,46,20.66274250896562,29
2022-10-07,2,-1.0825494699765628,28
2022-10-08,1,-16.230919110714062,2
2022-10-09,2,-9.157508826292185,0
2022-10-10,34,32.92570465051719,32
2022-10-11,46,17.728298035265624,47
2022-10-12,42,42.05613351959531,24
2022-10-13,35,25.456192283818748,25
2022-10-14,32,30.789952611834376,27
2022-10-15,1,-27.906946561604684,3
2022-10-16,1,-14.426903945387494,2
2022-10-17,35,51.92286858551719,31
2022-10-18,38,46.04553098864062,32
2022-10-19,48,29.07329773888906,42
2022-10-20,51,7.505552184146879,34
2022-10-21,5,19.728909831718752,25
2022-10-22,1,-26.7235743580125,3
2022-10-23,1,-14.91943676353437,0
2022-10-24,30,43.60818023728438,26
2022-10-25,43,53.07681011604687,31
2022-10-26,34,7.042401567439057,26
2022-10-27,40,42.66355109725156,31
2022-10-28,32,1.5947596271749944,25
2022-10-29,3,-25.57394014479531,0
2022-10-30,3,-14.068044481206247,0
2022-10-31,38,36.92184686478438,27
2022-11-01,39,38.37749834392187,24
2022-11-02,55,35.02644852572344,32
2022-11-03,44,22.289874744415624,41
2022-11-04,36,6.452992166360936,28
2022-11-05,3,-23.79657700360937,2
2022-11-06,1,-12.557531518146872,1
2022-11-07,50,40.98816035676719,32
2022-11-08,57,23.369591540031244,40
2022-11-09,49,14.997487630868747,25
2022-11-10,42,11.813657768029685,26
2022-11-11,5,7.228576157239061,21
2022-11-12,2,-18.3709632449,2
2022-11-13,1,-10.048588871895312,1
2022-11-14,60,30.56617670676875,16
2022-11-15,54,56.067128542235935,17
2022-11-16,64,23.665163470156248,30
2022-11-17,49,13.739684606914064,14
2022-11-18,42,10.406507495873441,26
2022-11-19,2,-20.30965077310156,0
2022-11-20,1,-12.718658113017185,0
2022-11-21,44,25.88977710801719,25
2022-11-22,41,25.74115155717187,38
2022-11-23,46,21.011341869510936,45
2022-11-24,36,-4.575949038840626,29
2022-11-25,4,-7.813572447995311,2
2022-11-26,1,-10.685250480590625,0
2022-11-27,1,-6.174257851678124,0
2022-11-28,48,27.889730727801563,32
2022-11-29,60,35.22992540746875,30
2022-11-30,39,8.658318823428122,47
2022-12-01,22,15.591196712565626,32
2022-12-02,33,0.9058575524406223,27
2022-12-03,2,-10.140863172315624,0
2022-12-04,2,-8.603439405862497,1
2022-12-05,33,31.538136090000002,16
2022-12-06,39,23.824995160999997,17
2022-12-07,33,26.17488422055,26
2022-12-08,23,1.9042639573718745,24
2022-12-09,4,26.897325211732813,21
2022-12-10,1,-20.88922610022969,1
2022-12-11,3,-10.497385880985934,1
2022-12-12,41,8.311982330818752,31
2022-12-13,23,18.585652990921872,32
2022-12-14,43,20.14355023777656,41
2022-12-15,45,21.214241859467187,34
2022-12-16,35,11.911866794648436,15
2022-12-17,2,-13.926888479025,0
2022-12-18,1,-9.876451836509371,0
2022-12-19,37,17.249029830517188,34
2022-12-20,32,19.927089258515622,30
2022-12-21,37,28.025502899570313,31
2022-12-22,30,16.99539191945,23
2022-12-23,10,-18.129187723259374,11
2022-12-24,1,-10.056280267581249,0
2022-12-25,2,-6.079867764779688,1
2022-12-26,5,-4.09504093668125,5
2022-12-27,13,-0.1338913093593761,6
2022-12-28,12,0.5594080921609352,5
2022-12-29,21,-2.366765484889065,12
2022-12-30,9,0.8920601631609353,4
2022-12-31,1,-1.8978272231453133,0
2023-01-01,1,-0.6514775764656249,0
2023-01-02,3,-0.4073860874999998,7
2023-01-03,37,33.69979697875,21
2023-01-04,54,22.564099142203126,31
2023-01-05,34,25.336943031989062,22
2023-01-06,2,32.684917809053125,21
2023-01-07,1,-12.485238563529684,2
2023-01-08,1,-12.947101239698434,0
2023-01-09,43,54.636344925,25
2023-01-10,43,14.224969479999999,36
2023-01-11,35,53.12901045871875,32
2023-01-12,38,13.63465299556875,38
2023-01-13,26,29.025808096957817,44
2023-01-14,2,-26.679492191860938,1
2023-01-15,5,-14.80940830429687,0
2023-01-16,21,14.111485870171876,25
2023-01-17,44,23.815425720531245,39
2023-01-18,45,20.669930073721872,37
2023-01-19,39,15.940368398481247,38
2023-01-20,6,12.930109129554687,26
2023-01-21,0,-16.93946183809844,2
2023-01-22,2,-11.428909911331246,1
2023-01-23,36,41.27123876905469,48
2023-01-24,52,22.709009215643746,35
2023-01-25,43,9.538442966570312,44
2023-01-26,41,30.59921390652969,57
2023-01-27,49,10.401336789110935,60
2023-01-28,4,-21.85558088464375,1
2023-01-29,3,-10.799695730210933,0
2023-01-30,56,33.04596823206875,54
2023-01-31,49,26.828305360249995,43
2023-02-01,56,27.489246699418747,39
2023-02-02,59,33.4746245494875,47
2023-02-03,12,11.352073770251565,38
2023-02-04,3,-24.1963157484375,0
2023-02-05,1,-12.633307463148434,0
2023-02-06,53,31.94663385,26
2023-02-07,75,31.000274521874996,41
2023-02-08,59,15.349918994249997,26
2023-02-09,65,10.338894068740625,27
2023-02-10,46,42.114991366685935,25
2023-02-11,4,-26.284136411878126,3
2023-02-12,1,-13.99157749607812,2
2023-02-13,36,60.53941112426719,2
2023-02-14,44,25.138565528124996,4
2023-02-15,57,28.333238960421877,0
2023-02-16,55,14.16827567648281,4
2023-02-17,4,19.73695189690469,1
2023-02-18,1,-27.69650486416719,1
2023-02-19,1,-11.85731769646406,0
2023-02-20,20,-9.387390978448435,15
2023-02-21,68,27.209671508171873,16
2023-02-22,55,32.435338185123435,27
2023-02-23,42,17.425920790518745,33
2023-02-24,44,5.827320955025002,24
2023-02-25,2,-15.806962595228125,0
2023-02-26,4,-9.370123469442186,0
2023-02-27,47,36.36728774146875,20
2023-02-28,33,36.248327216034376,30
2023-03-01,36,18.44951710246875,31
2023-03-02,40,32.68472408158438,31
2023-03-03,3,6.120071094715623,32
2023-03-04,0,-21.95220201625156,1
2023-03-05,1,-11.840300065817184,0
2023-03-06,38,28.317391463534378,40
2023-03-07,36,20.461287162093747,34
2023-03-08,43,7.557445858143748,48
2023-03-09,38,28.603380089504686,37
2023-03-10,25,17.590222335346873,31
2023-03-11,5,-19.31187828481875,1
2023-03-12,2,-11.336860566681247,1
2023-03-13,4,36.09764106926719,18
2023-03-14,7,29.046304280187496,25
2023-03-15,6,46.416495037040626,20
2023-03-16,9,22.982812515214064,26
2023-03-17,3,4.106297833995313,21
2023-03-18,2,-22.457885750584374,0
2023-03-19,3,-13.143108017109371,1
2023-03-20,37,41.597414201551565,36
2023-03-21,32,32.73051130032812,28
2023-03-22,34,8.563675579254685,41
2023-03-23,40,33.24640351372969,25
2023-03-24,21,10.818167749092183,0
2023-03-25,3,-24.628514732103124,0
2023-03-26,2,-12.09521360844687,0
2023-03-27,40,37.157994161034374,23
2023-03-28,37,42.63696969171875,38
2023-03-29,37,23.012164001765623,25
2023-03-30,45,15.25374963113125,43
2023-03-31,31,11.144838221726562,37
2023-04-01,2,-22.856849344896876,1
2023-04-02,1,-12.211834928579684,0
2023-04-03,41,40.15428895625,39
2023-04-04,37,29.69938953554687,26
2023-04-05,27,28.256680166304683,35
2023-04-06,41,9.635840890768748,19
2023-04-07,2,3.3320471129546902,12
2023-04-08,1,-17.763679563089063,0
2023-04-09,1,-10.887069406379686,1
2023-04-10,30,20.03473857176719,3
2023-04-11,55,31.653131445249997,33
2023-04-12,37,39.47026115529375,33
2023-04-13,42,19.758420433531246,47
2023-04-14,4,22.972344962082815,31
2023-04-15,1,-24.78393143978594,2
2023-04-16,1,-13.315750128317182,0
2023-04-17,54,46.61699546978438,29
2023-04-18,48,43.33758532857812,39
2023-04-19,50,31.575541375760935,30
2023-04-20,65,38.54244876983594,37
2023-04-21,49,-8.482616120703128,37
2023-04-22,5,-25.28363284095781,2
2023-04-23,5,-13.593899619439059,0
2023-04-24,40,32.03345319228438,36
2023-04-25,87,41.89749928539062,37
2023-04-26,67,26.93958975566406,35
2023-04-27,47,32.776807700915626,56
2023-04-28,27,33.84861532420625,53
2023-04-29,2,-32.659913158967186,1
2023-04-30,3,-16.575723683018744,0
2023-05-01,22,35.540930413750004,13
2023-05-02,52,36.49983297635937,21
2023-05-03,52,47.71667530350156,33
2023-05-04,47,12.899863973189056,20
2023-05-05,62,25.99233904022656,27
2023-05-06,4,-31.391505974465623,3
2023-05-07,3,-14.97580288189687,1
2023-05-08,60,42.72730705603438,21
2023-05-09,40,29.590748851281248,35
2023-05-10,35,21.614081601384374,41
2023-05-11,34,25.261233232059375,25
2023-05-12,30,28.729023256540625,27
