,parcel-bundler/parcel,rollup/rollup,webpack/webpack
2023-07-10,0,0,-0.07499649051562504
2023-07-11,0,0,-0.05918037999843757
2023-07-12,0,0,1.9631357242671874
2023-07-13,0,0,-0.6189572737500001
2023-07-14,1,0,-0.2258767167656249
2023-07-15,0,0,-0.13258341323281247
2023-07-16,1,0,-0.080325
2023-07-17,0,3,-0.05944049999999999
2023-07-18,1,0,-0.04656172499999999
2023-07-19,1,0,-0.037914547500000007
2023-07-20,0,0,-0.03175343353125009
2023-07-21,0,0,-0.027166826465625047
2023-07-22,0,0,0.0
2023-07-23,0,1,0.0
2023-07-24,0,0,0.0
2023-07-25,2,0,0.0
2023-07-26,0,0,0.0
2023-07-27,2,0,0.0
2023-07-28,1,2,0.0
2023-07-29,0,0,0.0
2023-07-30,0,1,1.0
2023-07-31,4,1,-0.30000000000000004
2023-08-01,1,0,-0.10499999999999993
2023-08-02,0,0,1.9405000000000001
2023-08-03,0,4,-0.6401625000000001
2023-08-04,1,2,-0.23972024999999986
