,plotly/plotly.js,apache/echarts,highcharts/highcharts
2021-09-08,0.19803495640624913,4.0,12
2021-09-09,-1.6803560145984382,7.0,6
2021-09-10,-0.859543002485938,3.0,8
2021-09-11,-0.5438497538140632,0.0,0
2021-09-12,-0.3299332852593753,0.0,0
2021-09-13,6.893997775,5.0,16
2021-09-14,2.8155237274999996,7.0,5
2021-09-15,4.695332018968751,5.0,16
2021-09-16,-0.10042025999687532,3.0,4
2021-09-17,-2.2408043264656246,3.0,33
2021-09-18,-1.1403542499999995,0.0,0
2021-09-19,-0.7712047874999999,0.0,0
2021-09-20,-0.57763447875,0.0,9
2021-09-21,-0.4580501736093753,1.0,38
2021-09-22,-0.37701098020781293,4.0,14
2021-09-23,3.764074095226562,1.0,10
2021-09-24,-1.342714042926563,2.0,9
2021-09-25,-0.46075023969843726,0.0,0
2021-09-26,-0.23799999999999988,0.0,0
2021-09-27,0.83935,0.0,20
2021-09-28,0.5811189999999999,2.0,9
2021-09-29,1.50187655,5.0,28
2021-09-30,12.159670905,0.0,21
2021-10-01,14.7268306329375,0.0,13
2021-10-02,-7.30821640293125,0.0,0
2021-10-03,-2.9018261124999984,1.0,0
2021-10-04,7.245708863750001,2.0,18
2021-10-05,-0.930846465515625,0.0,16
2021-10-06,-2.779710639998437,3.0,21
2021-10-07,0.4153822069859381,0.0,8
2021-10-08,14.26628515433125,2.0,20
2021-10-09,-2.8762117405734386,4.0,3
2021-10-10,-3.2557733639234367,0.0,0
2021-10-11,0.4122169487500007,5.0,4
2021-10-12,0.3196972278593746,7.0,6
2021-10-13,-1.6224540943921877,2.0,7
2021-10-14,-0.8693193371984372,4.0,5
2021-10-15,-0.6042374010312501,10.0,2
2021-10-16,-0.4778316159656258,0.0,0
2021-10-17,-0.3709669870218755,4.0,2
2021-10-18,26.874773487801562,1.0,32
2021-10-19,3.8303320189687486,1.0,16
2021-10-20,-2.493920259996874,4.0,16
2021-10-21,-2.0936668264656237,2.0,17
2021-10-22,3.1816125000000004,0.0,10
2021-10-23,-3.53239675,0.0,2
2021-10-24,-1.8948762874999994,1.0,5
2021-10-25,-1.3474227412499997,10.0,1
2021-10-26,5.950302412328124,3.0,9
2021-10-27,-1.9579850784734392,6.0,3
2021-10-28,-1.4391075483562499,0.0,16
2021-10-29,7.2786692710375,0.0,2
2021-10-30,-2.8630646270593756,0.0,1
2021-10-31,-1.1697047293968745,0.0,0
2021-11-01,-0.6686862874999997,5.0,11
2021-11-02,-0.47728177875,2.0,28
2021-11-03,5.6321437088906245,2.0,8
2021-11-04,-2.097207509395313,6.0,11
2021-11-05,3.204758396767188,0.0,9
2021-11-06,-1.6840137341250003,0.0,2
2021-11-07,-0.7696423058624999,0.0,2
2021-11-08,-0.41632149999999984,1.0,22
2021-11-09,-0.30033517499999995,2.0,18
2021-11-10,-0.2326246425,0.0,6
2021-11-11,12.81161624940625,1.0,19
2021-11-12,-1.0573295743968751,0.0,5
2021-11-13,-2.328506867062499,0.0,12
2021-11-14,-1.1428336529312495,0.0,1
2021-11-15,-0.7006124999999999,3.0,4
2021-11-16,0.4931492500000001,5.0,36
2021-11-17,9.3081880375,0.0,10
2021-11-18,0.5787128537499995,4.0,3
2021-11-19,1.427230860796875,7.0,6
2021-11-20,-0.4793770223234377,0.0,0
2021-11-21,-1.7300954896984373,1.0,5
2021-11-22,15.0708666375,2.0,10
2021-11-23,2.5497031012499995,4.0,13
2021-11-24,-1.5777789042656245,7.0,10
2021-11-25,-1.092743625889062,4.0,3
2021-11-26,0.6446681806093748,10.0,8
2021-11-27,-2.24107906749375,0.0,1
2021-11-28,-1.2508303864624997,0.0,1
2021-11-29,1.135284143534375,12.0,14
2021-11-30,-1.255456245750001,3.0,3
2021-12-01,1.2530573578999995,2.0,18
2021-12-02,5.016945408840625,0.0,5
2021-12-03,3.780299505520312,3.0,14
2021-12-04,-2.6832374767625,0.0,0
2021-12-05,0.8453630353015631,1.0,0
2021-12-06,1.7046699525000002,0.0,27
2021-12-07,-0.6076116585312501,4.0,13
2021-12-08,0.8829119510343753,3.0,7
2021-12-09,8.75099274896875,9.0,11
2021-12-10,4.314401230440625,5.0,4
2021-12-11,-3.921645754990625,4.0,5
2021-12-12,-1.7343028643968743,4.0,0
2021-12-13,-1.0489716172812498,2.0,22
2021-12-14,-0.7588184755125,2.0,7
2021-12-15,2.4348878710359374,2.0,7
2021-12-16,0.6788435157359372,4.0,9
2021-12-17,-1.2525921841218755,3.0,20
2021-12-18,-0.6513478664531254,0.0,0
2021-12-19,-0.34815480586250014,0.0,0
2021-12-20,9.83051425,7.0,5
2021-12-21,-3.1292830875000006,6.0,12
2021-12-22,0.8465664537500006,1.0,9
2021-12-23,-0.28054469779687485,3.0,6
2021-12-24,0.015871326770312555,7.0,0
2021-12-25,-0.8483693264656249,0.0,0
2021-12-26,-0.4776336249999999,0.0,0
2021-12-27,-0.3486757375,0.0,0
2021-12-28,-0.2752116426562505,3.0,0
2021-12-29,-0.22674979232812525,7.0,5
2021-12-30,-0.07399156978125009,4.0,9
2021-12-31,-0.062000816981250095,2.0,0
2022-01-01,-0.02946012999843757,0.0,0
2022-01-02,-0.013583413232812524,0.0,0
2022-01-03,3.0,0.0,3
2022-01-04,4.1,13.0,21
2022-01-05,3.185,8.0,7
2022-01-06,3.7965,8.0,17
2022-01-07,1.2570125,11.0,10
2022-01-08,-1.4174732499999996,4.0,0
2022-01-09,-1.4962563374999995,2.0,0
2022-01-10,2.0941476162500003,8.0,2
2022-01-11,-1.5572923315468752,2.0,3
2022-01-12,2.171351132723437,1.0,5
2022-01-13,6.537612007507812,6.0,20
2022-01-14,-3.097774824257813,6.0,35
2022-01-15,-1.2716253702093745,3.0,0
2022-01-16,-0.7365404571968749,0.0,3
2022-01-17,-0.4809159844828125,4.0,3
2022-01-18,-0.3552347377968751,2.0,16
2022-01-19,7.716131039051563,2.0,3
2022-01-20,-2.5992883402968756,5.0,5
2022-01-21,2.9922360261765624,4.0,3
2022-01-22,-1.7846673058625,2.0,0
2022-01-23,-0.7412999999999996,11.0,0
2022-01-24,4.524238,0.0,3
2022-01-25,5.1531031,4.0,4
2022-01-26,-1.89553919,3.0,14
2022-01-27,6.4473628158750005,1.0,1
2022-01-28,-0.30680890086250034,0.0,12
2022-01-29,-1.2927456170624998,0.0,19
2022-01-30,0.4900577845687504,0.0,0
2022-01-31,-1.49227265625,0.0,10
2022-02-01,2.136885137421875,0.0,10
2022-02-02,-1.532581507273438,0.0,4
2022-02-03,14.242493363104687,0.0,17
2022-02-04,15.041309668892186,0.0,11
2022-02-05,-7.917303954909375,0.0,3
2022-02-06,-3.176202253964061,0.0,2
2022-02-07,2.092383065735938,3.0,12
2022-02-08,-0.5330923977156252,0.0,13
2022-02-09,-2.011248087796875,0.0,14
2022-02-10,7.761273404051563,0.0,7
2022-02-11,-0.5969462264843761,6.0,8
2022-02-12,0.4345084661953118,0.0,0
2022-02-13,-2.17473221465625,0.0,0
2022-02-14,-0.9773533199999997,1.0,7
2022-02-15,2.3321088354375,8.0,7
2022-02-16,-1.4052630989625001,2.0,6
2022-02-17,-0.6717856277156249,4.0,6
2022-02-18,0.5518951403593747,6.0,1
2022-02-19,-0.6472401906421879,0.0,0
2022-02-20,-0.2825411399953126,0.0,5
2022-02-21,-0.17009282719843752,0.0,1
2022-02-22,-0.09703432125,0.0,2
2022-02-23,-0.07735040029687512,0.0,0
2022-02-24,2.9359688978015623,0.0,4
2022-02-25,-0.9189572737500001,2.0,0
2022-02-26,-0.3308767167656248,0.0,0
2022-02-27,-0.19208341323281244,1.0,0
2022-02-28,-0.1204875,5.0,3
2022-03-01,0.91083925,0.0,2
2022-03-02,-0.36984258750000004,5.0,2
2022-03-03,-0.16187182124999994,1.0,0
2022-03-04,7.892869849703125,0.0,15
2022-03-05,0.5190872603015619,0.0,0
2022-03-06,-1.7697202499999996,0.0,0
2022-03-07,9.185719137500001,4.0,9
2022-03-08,10.481242726249999,1.0,0
2022-03-09,-4.624126216765625,2.0,2
2022-03-10,-0.6539910632328114,0.0,2
2022-03-11,15.8388742225,3.0,6
2022-03-12,-3.712863055375001,3.0,0
2022-03-13,-3.7543520811593742,1.0,0
2022-03-14,-1.0523003021984367,6.0,3
2022-03-15,4.291684637343749,5.0,7
2022-03-16,-2.984079165796876,2.0,42
2022-03-17,3.558324675475,2.0,4
2022-03-18,10.646427138235937,5.0,6
2022-03-19,-3.065514799496876,1.0,0
2022-03-20,-0.7562339509874998,1.0,0
2022-03-21,-1.9837051884484374,1.0,1
2022-03-22,3.870665890734375,2.0,6
2022-03-23,17.68906372367344,3.0,24
2022-03-24,-6.143703560646875,6.0,1
2022-03-25,-3.129330367578124,2.0,6
2022-03-26,-1.8546031566171877,0.0,1
2022-03-27,-1.2576036030578126,3.0,0
2022-03-28,-0.8098920724968751,6.0,7
2022-03-29,-0.617290695215625,3.0,4
2022-03-30,-0.4818099213281253,3.0,28
2022-03-31,-0.40440867522656354,0.0,4
2022-04-01,3.7124550185781247,8.0,5
2022-04-02,-1.2135834132328127,0.0,0
2022-04-03,-0.4199999999999997,0.0,0
2022-04-04,-0.23799999999999988,0.0,6
2022-04-05,-0.16065,2.0,3
2022-04-06,1.881119,0.0,3
2022-04-07,21.30687655,0.0,0
2022-04-08,-6.885829095000001,1.0,18
2022-04-09,-2.4925068670624984,2.0,0
2022-04-10,-1.4436586529312494,0.0,0
2022-04-11,-0.9430154999999999,5.0,5
2022-04-12,-0.700407225,3.0,3
2022-04-13,-0.5500935224999999,5.0,4
2022-04-14,1.5511865439687498,5.0,2
2022-04-15,-0.9764545953093762,3.0,0
2022-04-16,-0.5088350911218753,1.0,0
2022-04-17,-0.11899999999999994,1.0,0
2022-04-18,-0.080325,0.0,0
2022-04-19,-0.05944049999999999,0.0,7
2022-04-20,4.953438275,0.0,20
2022-04-21,1.4620854524999998,7.0,6
2022-04-22,4.54324656646875,3.0,15
2022-04-23,-2.4396668264656247,0.0,0
2022-04-24,-1.0093124999999994,1.0,0
2022-04-25,6.37391125,0.0,16
2022-04-26,1.4534599374999995,5.0,10
2022-04-27,-1.2779504562499997,4.0,22
2022-04-28,-0.41244058007812456,2.0,10
2022-04-29,0.8465716410390625,2.0,5
2022-04-30,-0.2692022902921878,0.0,0
2022-05-01,-0.9730100168968749,1.0,0
2022-05-02,9.48029288375,2.0,5
2022-05-03,-3.3797922248593757,1.0,4
2022-05-04,1.6495681040578127,3.0,0
2022-05-05,1.3395503815531251,2.0,1
2022-05-06,15.292719460001562,0.0,13
2022-05-07,-5.954996620514063,0.0,0
2022-05-08,-2.3598396682312486,0.0,1
2022-05-09,17.57569559926719,0.0,4
2022-05-10,-6.7005330051562515,0.0,5
2022-05-11,0.23720720892187597,2.0,19
2022-05-12,-0.5307766340468749,1.0,6
2022-05-13,-0.08874154374531251,0.0,9
2022-05-14,3.1361608252859368,0.0,3
2022-05-15,-2.622741912457813,0.0,5
2022-05-16,-1.1736739512499996,1.0,9
2022-05-17,-0.8087657060468757,0.0,1
2022-05-18,-0.6217713976734379,1.0,21
2022-05-19,1.7192923272031249,1.0,5
2022-05-20,0.17317746677031232,5.0,24
2022-05-21,-0.663706628746875,1.0,0
2022-05-22,-0.33055041029375015,0.0,0
2022-05-23,0.7922579338359375,2.0,9
2022-05-24,1.600397,5.0,4
2022-05-25,2.2187180250000003,3.0,1
2022-05-26,4.76930459,1.0,2
2022-05-27,-0.32487320728125013,1.0,2
2022-05-28,-1.5615887932312496,3.0,0
2022-05-29,-0.7837922757328122,0.0,0
2022-05-30,1.48534525125,0.0,16
