,gcc-mirror/gcc,golang/go,llvm/llvm-project
2008-03-03,12,2.0,33.0
2008-03-04,17,0.6000000000000001,36.099999999999994
2008-03-05,14,1.64,37.735
2008-03-06,19,0.42399999999999993,-8.2935
2008-03-07,11,7.5248,18.662637500000002
2008-03-08,18,-0.8606719999999999,0.4242567500000014
2008-03-09,8,-1.0215936000000005,47.8981625375
2008-03-10,17,0.3970457599999996,50.61293904125001
2008-03-11,12,2.3711042559999997,25.871420066734373
2008-03-12,13,5.9885033472,6.651862148348442
2008-03-13,20,-1.9351378944,8.13777650043125
2008-03-14,15,-0.9327689728000006,4.0004479619609405
2008-03-15,21,-0.6068337663999998,-0.5751990042578115
2008-03-16,13,-0.44637931519999974,11.886891326535938
2008-03-17,2,0.7305655295999999,14.791756681090625
2008-03-18,18,0.591830528,11.4558878773625
2008-03-19,9,0.5458804736000001,18.15227482212031
2008-03-20,25,0.5338779648000005,-3.0257615983421893
2008-03-21,18,-0.4488854527999998,13.689229099626566
2008-03-22,5,-0.18713600000000014,7.2012741974171846
2008-03-23,9,-0.1275648000000001,0.5130984104218754
2008-03-24,11,-0.09649152000000005,23.34503639539375
2008-03-25,18,-0.07727923199999998,14.347625681735934
2008-03-26,72,3.9357874176000003,-1.8731911801640635
2008-03-27,22,0.15621621760000026,25.681672583207813
2008-03-28,19,6.4531429376,-6.721907259626562
2008-03-29,8,0.3155306496000001,-4.140604610642187
2008-03-30,10,-1.1424000000000005,0.9033833676250005
2008-03-31,19,0.3682559999999996,22.790578642914063
2008-04-01,19,1.3615487999999998,32.158856258464056
2008-04-02,22,-0.8140876800000002,35.85764815337031
2008-04-03,19,3.523448832,25.57263126580156
2008-04-04,21,-1.1532097535999997,-0.3155817668328105
2008-04-05,9,-0.5597727743999998,-14.966624298515622
2008-04-06,14,-0.3795616767999998,28.311893315832815
2008-04-07,20,-0.2171230208,29.683267848982812
2008-04-08,103,-0.15038515200000002,-0.16731401081093722
2008-04-09,16,-0.1229599743999999,8.295033884815627
2008-04-10,14,-0.09264558079999996,13.017261199917186
2008-04-11,10,-0.05755084799999976,9.494469357667185
2008-04-12,5,-0.04987740159999986,-1.4193428457781252
2008-04-13,9,0.0,4.680139943370314
2008-04-14,24,0.0,36.409801883212495
2008-04-15,19,1.0,10.401187725423434
2008-04-16,14,-0.19999999999999996,43.82297040421875
2008-04-17,17,-0.08000000000000007,3.0257570772421865
2008-04-18,21,2.952,25.309764141731254
2008-04-19,8,-0.6335999999999998,-3.0390790509031262
2008-04-20,10,-0.2655360000000002,11.416777254982815
2008-04-21,16,-0.1644288000000001,18.992996206495313
2008-04-22,20,-0.11772672000000003,5.630166076545315
2008-04-23,16,-0.09099571199999998,42.14883506509375
2008-04-24,24,-0.0737557504,-5.977579919682814
2008-04-25,15,-0.05078016000000003,16.6135323891
2008-04-26,11,-0.04316313599999982,-17.84211541195
2008-04-27,3,-0.03740805119999989,0.7114605554656279
2008-04-28,13,2.0,18.516312449660937
2008-04-29,16,0.6000000000000001,19.212926845923434
2008-04-30,22,-0.3600000000000001,13.63108875448281
2008-05-01,11,0.8239999999999998,18.6369052812625
2008-05-02,7,4.6848,6.864383065206248
2008-05-03,13,-1.164672,-12.464632332182813
2008-05-04,12,-0.5143936000000005,11.62712765957344
2008-05-05,11,-0.3278822400000002,20.187160129115625
2008-05-06,28,0.760761856,76.24708519375469
2008-05-07,17,-0.38743521279999993,-6.108471406281254
2008-05-08,21,1.7884599295999999,3.925846934101564
2008-05-09,13,3.452978688,18.286933552471876
2008-05-10,17,-1.0780079103999998,-3.679103736035934
2008-05-11,9,-0.5038827520000002,-14.061322476114057
2008-05-12,20,-0.2796288000000002,37.56042741874219
2008-05-13,11,-0.2023987200000001,12.471776421862497
2008-05-14,25,-0.157389312,29.513953091614063
2008-05-15,43,1.8719620096,0.7105115138796876
2008-05-16,27,0.5035176960000002,15.876318719828127
2008-05-17,13,-0.4424895487999998,-10.426655313128126
2008-05-18,14,-0.2258774016,-6.24637745587656
2008-05-19,15,-0.11520000000000005,22.230049033279688
2008-05-20,77,-0.08467200000000004,37.28016292305156
2008-05-21,26,-0.06639360000000004,2.1366879322937464
2008-05-22,17,-0.05428224000000003,12.589268806803126
2008-05-23,32,-0.04570214399999989,39.334979746203125
2008-05-24,12,-0.03932641279999987,-6.543053105849999
2008-05-25,13,-0.012469350399999964,-8.065773397054684
2008-05-26,60,0.0,-2.6562536221874957
2008-05-27,68,0.0,29.29607048712031
2008-05-28,38,1.0,2.337244432971872
2008-05-29,20,-0.19999999999999996,28.838288951504687
2008-05-30,9,-0.08000000000000007,55.1056864087125
2008-05-31,7,-0.048000000000000036,-5.527091982623439
2008-06-01,6,-0.03360000000000001,-2.257976165315622
2008-06-02,18,-0.025536000000000014,2.7004820801875056
2008-06-03,12,-0.02042880000000001,11.391668637515625
2008-06-04,11,6.98307328,26.073509998296874
2008-06-05,6,3.585612288,23.989090073609376
2008-06-06,19,16.4275306496,7.627681691923435
2008-06-07,13,10.664,-5.449056797681251
2008-06-08,12,-1.9152000000000005,11.267792266634375
2008-06-09,13,11.989247999999998,24.498538994901562
2008-06-10,8,-2.8354815999999996,5.158542421281247
2008-06-11,19,4.071720959999999,14.108429936421878
2008-06-12,17,10.683094015999998,0.004115329292186942
2008-06-13,17,0.19305502719999978,-0.3496515502296873
2008-06-14,9,-1.5427527680000006,-8.726546862709377
2008-06-15,12,-1.5557481471999997,1.8815150545500003
2008-06-16,8,4.225886208,56.94480788685313
2008-06-17,16,3.668417228800001,19.78930348782343
2008-06-18,27,10.456814080000001,4.754862524048438
2008-06-19,15,1.0825572352,14.021369180696876
2008-06-20,12,-1.9693406207999997,28.520425601753125
2008-06-21,7,1.1203922944,12.965160427092187
2008-06-22,5,-0.7406376960000001,-13.505827865554686
2008-06-23,9,0.7485724671999996,23.931788935662507
2008-06-24,16,6.7487896576,17.891126832906245
2008-06-25,14,6.5823302656000005,11.281345974679688
2008-06-26,23,13.986873241600001,25.60259856456875
2008-06-27,23,7.0910107648,9.004734473715622
2008-06-28,19,3.3401845759999986,2.529673567317186
2008-06-29,16,-2.9961048064000013,-10.151462594253125
2008-06-30,13,3.5338963967999986,33.03773083199531
2008-07-01,12,0.13817026559999945,18.325295178810936
2008-07-02,37,-0.34290247679999997,35.33833710130938
2008-07-03,18,7.0719679488,22.412509588887502
2008-07-04,16,1.9454977024000009,-20.713486841651562
2008-07-05,7,-0.6104900607999992,-1.4352388819749997
2008-07-06,9,0.21995857920000028,-12.386943091557812
2008-07-07,29,3.5695387648,34.8972741420375
2008-07-08,15,9.1557426176,26.505387600934373
2008-07-09,17,9.7734281216,74.68012997191406
2008-07-10,14,-0.15893995520000104,8.614698303279681
2008-07-11,11,1.1330086911999993,17.95406886619844
2008-07-12,5,7.4998462464,-14.675773623999998
2008-07-13,5,0.5431843839999999,-6.071566038598434
2008-07-14,20,3.3785674751999992,21.729989664225002
2008-07-15,17,11.214810419199999,29.440362284595313
2008-07-16,18,4.567481856000001,11.027894272785936
2008-07-17,11,5.9286148096,8.278577225757811
2008-07-18,20,2.8126087168,8.309831410417186
2008-07-19,13,3.3859733503999996,0.3137524745593723
2008-07-20,8,-1.4839382016,-10.037599471142187
2008-07-21,18,0.5683681279999995,52.65453997980469
2008-07-22,7,2.8564030463999996,19.550798507645307
2008-07-23,11,1.6171754496000004,2.0903136433546834
2008-07-24,11,3.7937188864000007,3.0194521830312517
2008-07-25,13,5.570538086400001,55.83396431138594
2008-07-26,6,1.0986398720000006,1.9690103735812485
2008-07-27,7,2.7267807232,-6.6607734622968735
2008-07-28,11,5.7232709632,-2.2435598739999953
2008-07-29,27,2.1515333631999995,5.572677508118748
2008-07-30,41,2.4816857087999997,8.301045733129683
2008-07-31,80,3.5609676799999996,-3.7314759568984393
2008-08-01,69,2.4101873663999998,-4.896747839145313
2008-08-02,5,-0.45205667839999997,-5.065337274495315
2008-08-03,6,1.2109503487999997,-1.8896499105109408
2008-08-04,62,10.3113462784,12.534513572051562
2008-08-05,65,5.578557952000001,39.34992816105781
2008-08-06,54,-1.4777797632,18.36479868244531
2008-08-07,16,0.8141383679999992,29.018641313484377
2008-08-08,31,5.054027776,23.851207881223438
2008-08-09,16,0.41327349760000054,6.335445132595314
2008-08-10,7,3.0119280639999992,1.9300638628062536
2008-08-11,8,5.8170463232,7.034702201989067
2008-08-12,30,12.1409333248,11.407332495803125
2008-08-13,19,-0.5338134527999987,21.445207394557812
2008-08-14,13,-2.9633893376000007,4.98492373324531
2008-08-15,7,-1.6843552768000007,-5.9844145318656246
2008-08-16,11,-1.1913341952,10.06201741933906
2008-08-17,8,-0.8959525888,36.81755626582188
2008-08-18,25,-0.6533363711999998,5.504056364171873
2008-08-19,11,-0.5130644479999995,28.503189904003126
2008-08-20,73,2.6167226368000014,34.529933411725
2008-08-21,21,1.1554088960000009,30.495359758121875
2008-08-22,59,1.3101225984,8.067722375514062
2008-08-23,13,-0.7040000000000002,34.76716487100938
2008-08-24,14,-0.35680000000000023,-7.778627305653124
2008-08-25,10,-0.23980800000000013,14.23400273809844
2008-08-26,14,-0.17955840000000006,24.052083714439064
2008-08-27,14,-0.14270976000000007,18.078363726496875
2008-08-28,36,1.882125824,25.89596196690156
2008-08-29,40,6.4999630848,-0.5643290454250014
2008-08-30,15,0.38628587520000046,-2.105696983345311
2008-08-31,24,-1.0809387008000004,-5.546983821282815
2008-09-01,21,0.43679999999999963,4.6749463116734375
2008-09-02,27,4.417728,23.074585859584374
2008-09-03,32,9.6331904,35.07456852438594
2008-09-04,31,5.12407296,21.59192563912187
2008-09-05,21,0.05827993599999948,21.387670614695313
2008-09-06,16,-1.1210421248000006,-19.179796898792187
2008-09-07,9,-1.4577696768000004,-0.5160352320796839
2008-09-08,17,4.082294579199999,37.06273989040781
2008-09-09,38,6.3231738879999995,40.39218305567656
2008-09-10,22,6.4557597696,7.3755940582484385
2008-09-11,28,7.8771522560000005,22.19456185129219
2008-09-12,9,15.204526489600001,-6.691376406306251
2008-09-13,19,0.3316753408000004,-6.996009101176561
2008-09-14,9,-2.9086277632000015,-12.033890646801563
2008-09-15,10,1.5480426495999984,3.230797297651563
2008-09-16,11,5.521492479999999,15.236194467709371
2008-09-17,21,8.790710272,11.569621515874996
2008-09-18,28,4.7775986688000005,8.924229329754684
2008-09-19,9,7.9813945344,16.53880169740156
2008-09-20,7,0.40053749760000024,-2.493209267254688
