,ruby/ruby,python/cpython,php/php-src
2020-12-22,49,4.207627521246877,11
2020-12-23,53,8.19045444524844,10
2020-12-24,52,5.826204704628126,9
2020-12-25,19,10.947769038942187,1
2020-12-26,14,5.536601366540625,2
2020-12-27,21,1.8045557704796877,5
2020-12-28,9,4.303127871400001,7
2020-12-29,23,13.314834222278126,5
2020-12-30,8,2.425545046726563,6
2020-12-31,12,4.036484022128126,0
2021-01-01,9,2.149008819265626,8
2021-01-02,9,7.4478854905093765,4
2021-01-03,7,5.094857802907813,4
2021-01-04,22,14.206984812650001,50
