,nim-lang/Nim,rust-lang/rust,golang/go
2014-06-16,7.0,30,3.0
2014-06-17,0.6000000000000003,46,14.7
2014-06-18,3.0399999999999996,33,4.364999999999998
2014-06-19,-0.29600000000000026,41,6.639499999999999
2014-06-20,-0.8512000000000004,22,5.440512499999999
2014-06-21,6.482048,17,2.4107122500000004
2014-06-22,7.2235264,13,1.6517877125000004
2014-06-23,-2.65508864,18,5.827788223750001
2014-06-24,-0.2978186240000005,36,11.503346042203127
2014-06-25,2.9286034432,60,1.763453219657813
2014-06-26,8.5394317312,31,4.324769176367188
2014-06-27,5.1949092864,17,2.3992687069093757
2014-06-28,6.059584409599999,29,4.616540416103126
2014-06-29,-3.3329904640000003,20,0.5343518539359384
2014-06-30,14.220652339199999,35,3.916495614559376
2014-07-01,6.6329739264,24,12.770608650032813
2014-07-02,-3.2730705920000007,36,6.823031103045313
2014-07-03,-2.4805417984000018,41,3.9228059374703124
2014-07-04,-1.6586274816,56,-0.7538981482375
2014-07-05,-1.2183116799999996,32,0.8220886802218763
2014-07-06,0.12939898880000056,22,-1.0065997432374985
2014-07-07,-0.8333044735999999,19,3.3032078525031268
2014-07-08,5.4831738880000005,40,13.08722786985
2014-07-09,7.377298841600002,44,13.007792263851563
2014-07-10,-0.46515056639999974,31,13.440343557356249
2014-07-11,0.5539946495999992,31,0.07293272783281113
2014-07-12,2.7859711999999996,15,0.11660917926875047
2014-07-13,2.4714572799999996,27,-1.406755528567186
2014-07-14,6.3500154879999995,27,3.006708084928128
2014-07-15,15.4718391296,32,11.832129312937502
2014-07-16,-2.8969963519999995,28,8.8857753138875
2014-07-17,-0.7395605504000007,27,7.6906726917625
2014-07-18,3.9484877823999995,36,9.713169089960937
2014-07-19,7.5317757952,20,3.518146527878125
2014-07-20,-2.4164748288,17,4.041213516360939
2014-07-21,-2.016832409600001,58,6.171812097428126
2014-07-22,11.6768103424,31,5.022609059187501
2014-07-23,4.429339340800001,29,7.039989736903126
2014-07-24,2.6613900288,48,1.8530068613609387
2014-07-25,-2.849098444800001,43,3.3333325619484384
2014-07-26,10.398239027199999,23,3.445585965953126
2014-07-27,1.4756120576000011,23,-1.4678341360249987
2014-07-28,4.229456384,23,3.116112599190626
2014-07-29,3.0748368895999993,48,10.966666894409377
2014-07-30,1.151773184,21,9.149443422353125
2014-07-31,0.5308044288000002,41,9.910324617607813
2014-08-01,5.9978933248,29,2.645208531364062
2014-08-02,4.2075672576,27,-0.8028224564718744
2014-08-03,-0.8719037439999999,18,-0.23017237775781108
2014-08-04,-2.0095746048,23,1.0429525523203145
2014-08-05,12.812255744,23,15.113606755437502
2014-08-06,1.361906995200001,41,44.75186377491875
2014-08-07,4.2874704895999995,24,36.08124865889687
2014-08-08,6.105472102399999,28,5.8957206221671825
2014-08-09,2.6177456128000003,28,-5.065217004259377
2014-08-10,7.9841737728,13,-3.099985796945309
2014-08-11,1.1230559232,15,7.753440991948444
2014-08-12,6.986791219199999,41,34.230834793932814
2014-08-13,5.211512832,50,32.396383287928124
2014-08-14,10.0883282944,25,11.028866242690624
2014-08-15,3.1131299840000004,21,6.288041732904688
2014-08-16,-0.15873198080000073,14,-0.4958198757124981
2014-08-17,1.8433516543999993,24,-3.075299957967183
2014-08-18,-2.9262265343999996,30,6.895707075000005
2014-08-19,12.2194681856,34,20.441642133593753
