,seaweedfs/seaweedfs,ceph/ceph,minio/minio
2023-04-23,1,3.0,-0.6629460992
2023-04-24,3,9.0,1.5648861184
2023-04-25,1,18.0,2.307802112
2023-04-26,0,17.0,5.0049209344
2023-04-27,1,26.0,5.3116439552
2023-04-28,0,8.0,3.8017667071999997
2023-04-29,1,3.0,-1.2698921984
2023-04-30,0,3.0,-0.3849430016000006
2023-05-01,1,26.0,-0.051555840000000464
2023-05-02,0,24.0,4.089519616
2023-05-03,0,19.0,7.3725202432
2023-05-04,1,26.0,2.3280698368
2023-05-05,0,15.0,-1.3166552064
2023-05-06,0,11.0,3.5634967552
2023-05-07,3,5.0,-0.8766393344000001
2023-05-08,1,54.0,2.8082482175999997
2023-05-09,0,35.0,3.4233701375999996
2023-05-10,4,31.0,0.09957160959999989
2023-05-11,1,19.0,3.54982144
2023-05-12,0,8.0,3.1368305664000005
2023-05-13,0,1.0,-0.9479408640000002
2023-05-14,0,1.0,-1.2179298304000004
2023-05-15,0,26.0,2.214342656
2023-05-16,3,13.0,7.8608086016000005
2023-05-17,0,20.0,2.5409065984000003
2023-05-18,0,34.0,1.8325642239999995
2023-05-19,2,36.0,2.0652603392
2023-05-20,0,5.0,-1.890220032
2023-05-21,2,7.0,-0.04784486400000043
2023-05-22,2,46.0,3.0988112895999995
2023-05-23,0,23.0,1.585808384
2023-05-24,1,18.0,-0.4033902591999996
2023-05-25,0,32.0,6.0008152064
2023-05-26,0,21.0,7.02845952
2023-05-27,0,2.0,-0.7388010495999997
2023-05-28,0,4.0,-0.7147273216000007
2023-05-29,2,8.0,-0.19611699200000055
2023-05-30,2,22.0,3.0016188416
2023-05-31,1,18.0,4.5220071424
2023-06-01,0,13.0,0.9931859967999999
2023-06-02,0,5.0,2.3624825855999996
2023-06-03,2,9.0,0.2410068992000005
2023-06-04,1,1.0,0.6539009024
2023-06-05,5,28.0,0.8560156671999999
2023-06-06,4,25.0,1.9158552575999996
2023-06-07,1,20.0,3.7417890816
2023-06-08,0,11.0,0.2770289664000003
2023-06-09,1,10.0,-0.2888157184
2023-06-10,0,3.0,0.07845806079999995
2023-06-11,1,7.0,2.2260281344
2023-06-12,2,9.0,4.9282660352
2023-06-13,2,21.0,2.2206897152
2023-06-14,3,16.0,0.3232709631999997
2023-06-15,0,48.0,6.7020351488
2023-06-16,1,20.0,0.6413143040000002
2023-06-17,2,4.0,0.25884446719999943
2023-06-18,2,4.0,1.6064459775999995
2023-06-19,0,21.0,1.5372199936
2023-06-20,8,33.0,3.5266131968
2023-06-21,0,13.0,4.1425412096
2023-06-22,0,27.0,0.8287750143999997
2023-06-23,0,11.0,5.2709138432
2023-06-24,1,5.0,-1.4106657791999995
2023-06-25,7,45.0,0.5884699647999996
2023-06-26,9,17.0,0.7089580031999998
2023-06-27,0,17.0,2.7924144128
2023-06-28,0,29.0,0.4594546688000003
2023-06-29,0,16.0,0.7488092160000002
2023-06-30,0,8.0,1.8728329216000001
2023-07-01,0,4.0,-1.2373783551999997
2023-07-02,0,8.0,-0.6817282048000002
2023-07-03,1,24.0,2.5809145856
2023-07-04,2,30.0,0.08584939520000023
2023-07-05,1,8.0,1.3261914112
2023-07-06,3,34.0,6.202207334400001
2023-07-07,1,26.0,5.1867057152000005
2023-07-08,1,1.0,5.7656901632
2023-07-09,0,4.0,-1.6874304512000005
2023-07-10,1,16.0,3.4665190399999988
2023-07-11,4,25.0,6.021100543999999
2023-07-12,1,11.0,0.27579719680000014
2023-07-13,1,26.0,5.979378585599999
2023-07-14,0,25.0,1.1748938752000004
2023-07-15,0,1.0,0.6756780031999998
2023-07-16,1,8.0,-1.9305458688
2023-07-17,3,24.0,1.8603854847999997
2023-07-18,0,16.0,2.6362039296
2023-07-19,1,17.0,3.3653969920000004
2023-07-20,0,13.0,1.0993451008000001
2023-07-21,0,15.0,3.4256969728
2023-07-22,1,5.0,0.10090618880000024
2023-07-23,0,6.0,-0.36847093760000016
2023-07-24,2,47.0,3.0016165887999997
2023-07-25,0,37.0,0.5663779840000001
2023-07-26,0,14.0,2.7962411007999997
2023-07-27,0,15.0,5.488587878400001
2023-07-28,0,10.0,1.793062912
2023-07-29,0,0.0,1.1150271487999999
2023-07-30,0,5.0,0.3687639039999997
2023-07-31,0,22.0,4.6827651072
2023-08-01,1,47.0,2.9972591616
2023-08-02,0,30.0,0.9316946944
2023-08-03,0,28.0,3.2855002111999996
2023-08-04,0,17.0,2.9877433344
2023-08-05,0,2.0,0.8983099391999998
2023-08-06,0,12.0,-1.7179467776000001
2023-08-07,0,24.0,0.005504204799999579
2023-08-08,0,38.0,1.1031350272
2023-08-09,2,63.0,1.9918411776000005
2023-08-10,1,32.0,4.8231045120000005
2023-08-11,0,23.0,2.1751333888000004
2023-08-12,0,0.0,-1.701801472
2023-08-13,1,3.0,-0.8858106880000002
2023-08-14,0,18.0,0.4345996287999998
2023-08-15,0,30.0,6.402856448
2023-08-16,0,25.0,2.2032582656
2023-08-17,8,25.0,0.3406226431999997
2023-08-18,0,9.0,0.7189587968
2023-08-19,1,1.0,0.8548970496000001
2023-08-20,3,1.0,-0.03945820160000002
2023-08-21,5,16.0,4.214727679999999
2023-08-22,6,33.0,0.4911380479999998
2023-08-23,5,20.0,1.8119801856
2023-08-24,1,24.0,3.6957806592000004
2023-08-25,0,15.0,3.3171001344
2023-08-26,1,5.0,0.15312363519999983
2023-08-27,3,5.0,-0.36465684480000027
2023-08-28,7,28.0,-0.009425612800000316
2023-08-29,2,22.0,3.1487722496
2023-08-30,0,57.0,3.6330736640000003
2023-08-31,1,10.0,1.2924485632
2023-09-01,2,12.0,4.5140261888
2023-09-02,1,0.0,-0.028503551999999654
2023-09-03,0,4.0,-1.4226216960000002
2023-09-04,0,7.0,2.1855516671999995
2023-09-05,4,20.0,-0.17091594239999996
2023-09-06,3,31.0,5.1236438016
2023-09-07,3,23.0,2.2297590784000003
2023-09-08,1,19.0,-1.676727808
2023-09-09,0,5.0,0.12420423679999992
2023-09-10,0,12.0,-0.7840139263999999
2023-09-11,3,74.0,2.5362363392
2023-09-12,1,31.0,3.067193344
2023-09-13,1,17.0,4.6913287168
2023-09-14,1,21.0,5.1439614976
2023-09-15,1,13.0,3.6744042496000002
2023-09-16,7,2.0,0.6741878783999997
2023-09-17,4,2.0,0.20458188799999943
2023-09-18,9,13.0,1.5386192895999995
2023-09-19,8,24.0,5.482205184
2023-09-20,0,30.0,0.6704631808000001
2023-09-21,9,40.0,3.1749284864
2023-09-22,6,45.0,1.9337511936
2023-09-23,10,10.0,-0.9210574847999999
2023-09-24,2,5.0,-1.2526710784000004
2023-09-25,20,21.0,5.2234267648
2023-09-26,4,33.0,3.2420447232000003
2023-09-27,1,14.0,-0.9067901951999999
2023-09-28,3,12.0,-0.2103333888000003
2023-09-29,0,9.0,5.0809177088
2023-09-30,3,10.0,4.21395968
2023-10-01,6,5.0,-1.0761179136
2023-10-02,6,28.0,0.7566903295999994
2023-10-03,8,21.0,-0.186524672
2023-10-04,0,37.0,0.053073817600000295
2023-10-05,4,47.0,-0.779049984
2023-10-06,1,20.0,4.5282738176
2023-10-07,0,5.0,-0.35345674239999947
2023-10-08,1,9.0,2.1219373056000004
2023-10-09,1,33.0,-1.0890220544
2023-10-10,1,32.0,10.4653997056
2023-10-11,0,15.0,-0.5615331327999993
2023-10-12,3,26.0,7.464662937599999
2023-10-13,6,16.0,1.3178602495999998
2023-10-14,0,9.0,0.8642483199999997
2023-10-15,1,9.0,-1.8276106240000005
2023-10-16,1,8.0,1.9341787135999997
2023-10-17,0,8.0,0.6273164287999999
2023-10-18,1,20.0,3.781078528
2023-10-19,2,21.0,-1.7806019583999997
2023-10-20,1,31.0,1.1197786112
2023-10-21,0,1.0,0.9956368384000003
2023-10-22,2,18.0,-0.9333989375999998
2023-10-23,0,5.0,1.4872741887999998
2023-10-24,2,15.0,7.257639424
2023-10-25,0,7.0,3.9709109248000005
2023-10-26,1,7.0,2.8751931392
2023-10-27,0,13.0,-2.0682577920000007
2023-10-28,0,1.0,1.9294991359999993
2023-10-29,0,6.0,-0.3404597248000001
2023-10-30,3,30.0,4.0165614592
2023-10-31,0,19.0,0.36155801600000004
2023-11-01,5,21.0,2.7074552832
2023-11-02,0,41.0,0.4190773248000004
2023-11-03,0,65.0,2.7824229376000003
2023-11-04,0,23.0,-1.4804357120000002
2023-11-05,1,5.0,0.2362941439999997
2023-11-06,1,68.0,2.2613690367999997
2023-11-07,1,37.0,-1.0654485503999997
2023-11-08,1,15.0,3.410169344
2023-11-09,3,26.0,2.8243418112
2023-11-10,1,10.0,0.6073042944
2023-11-11,0,16.0,2.9084736512
2023-11-12,0,6.0,-1.4144905216
2023-11-13,10,16.0,1.2822881279999996
2023-11-14,1,34.0,4.1013083136
2023-11-15,0,23.0,-0.5323021312
2023-11-16,1,9.0,3.0357406719999998
2023-11-17,2,28.0,2.5898031104
2023-11-18,1,6.0,0.4665682944
2023-11-19,0,14.0,0.8033728511999998
2023-11-20,13,16.0,0.9021891583999997
2023-11-21,8,24.0,5.973618176
2023-11-22,0,12.0,3.9791368192000003
2023-11-23,1,34.0,-1.2004285440000002
2023-11-24,21,16.0,2.6871433216
2023-11-25,0,3.0,-1.6364112895999998
2023-11-26,6,5.0,0.09828413439999972
2023-11-27,2,15.0,2.1906148352
2023-11-28,0,7.0,8.865290035200001
2023-11-29,0,42.0,-1.6377858047999996
2023-11-30,1,73.0,3.5501463552
2023-12-01,0,17.0,2.1567533055999997
2023-12-02,0,8.0,3.2489430016
2023-12-03,0,7.0,-1.9770505216000003
2023-12-04,0,46.0,2.9450081279999996
2023-12-05,1,18.0,2.4525915136
2023-12-06,2,38.0,4.3095001088
2023-12-07,2,28.0,1.8548899840000002
2023-12-08,0,18.0,4.1393412095999995
2023-12-09,1,6.0,-0.24907520000000005
2023-12-10,0,11.0,-1.5792751616000003
2023-12-11,1,52.0,-0.9473848320000005
2023-12-12,2,19.0,1.352425472
2023-12-13,4,35.0,4.0888802304
2023-12-14,2,12.0,6.462444646400001
2023-12-15,0,16.0,-0.37078487039999963
2023-12-16,0,6.0,-0.5172571136000002
2023-12-17,0,8.0,-1.0666635264000002
2023-12-18,0,18.0,1.3617236991999997
2023-12-19,0,20.0,2.1445145599999997
2023-12-20,1,15.0,0.8784885760000001
2023-12-21,3,9.0,0.9653153792000002
2023-12-22,8,9.0,5.997069312000001
2023-12-23,3,0.0,0.04667105280000028
2023-12-24,2,4.0,-1.2799920128000004
2023-12-25,0,2.0,0.2781188095999996
2023-12-26,0,9.0,-0.702685184
2023-12-27,1,11.0,2.5312351232
2023-12-28,5,12.0,0.057889484800000224
2023-12-29,3,0.0,1.3133412351999998
2023-12-30,0,2.0,1.1909578752000005
2023-12-31,1,2.0,-0.8452896767999998
2024-01-01,1,6.0,0.5919265791999998
2024-01-02,8,42.0,3.535589888
2024-01-03,6,16.0,-1.0819503104
2024-01-04,0,23.0,1.4799805439999998
2024-01-05,12,24.0,2.2478931967999998
2024-01-06,2,11.0,0.00496578560000005
2024-01-07,0,1.0,-0.7122869248000001
2024-01-08,4,25.0,2.5852193792
2024-01-09,3,47.0,1.118033408
2024-01-10,1,56.0,2.1389142016
2024-01-11,4,12.0,2.9254467584
2024-01-12,9,8.0,1.663215616
2024-01-13,0,2.0,2.7071634432
2024-01-14,2,4.0,-1.4969541632
2024-01-15,2,3.0,0.22088488959999952
2024-01-16,15,31.0,4.266753024
2024-01-17,4,22.0,0.5103131648000003
2024-01-18,15,32.0,5.8527608832
2024-01-19,1,7.0,2.9389457408000004
2024-01-20,2,24.0,-1.0102834176000002
2024-01-21,3,4.0,-1.2462676992000004
2024-01-22,15,17.0,2.2247798783999997
2024-01-23,0,25.0,-0.134630912
2024-01-24,6,38.0,12.1374570496
2024-01-25,4,140.0,-1.1612892159999997
2024-01-26,3,14.0,2.1804849151999997
2024-01-27,2,2.0,1.1296412672
2024-01-28,12,12.0,3.383643136
2024-01-29,5,36.0,6.0851536896
2024-01-30,3,56.0,5.3448637439999995
2024-01-31,3,36.0,4.004355276799999
2024-02-01,1,20.0,1.0163137536000004
2024-02-02,2,11.0,4.5396497408
2024-02-03,1,12.0,0.23549829119999988
2024-02-04,7,21.0,-1.1325925376000008
2024-02-05,2,25.0,4.5026572287999995
2024-02-06,8,12.0,7.7827921920000005
2024-02-07,1,38.0,0.7773892608000006
2024-02-08,0,34.0,3.5906147327999998
2024-02-09,0,16.0,1.4482542591999996
2024-02-10,0,5.0,-2.1830163456
2024-02-11,0,9.0,-0.2677081088000004
2024-02-12,0,21.0,7.9466119168
2024-02-13,0,27.0,4.4826059776000005
2024-02-14,5,31.0,6.3208830976
2024-02-15,1,15.0,0.8088801280000002
2024-02-16,0,23.0,-0.3878465536000002
2024-02-17,0,8.0,0.23018024959999983
2024-02-18,0,6.0,-1.4838153216000003
2024-02-19,2,15.0,1.0700462079999995
2024-02-20,1,39.0,3.8903510016000005
2024-02-21,0,29.0,3.2747341824000005
2024-02-22,1,25.0,3.1275886592000006
2024-02-23,0,11.0,0.04831395840000008
2024-02-24,3,1.0,0.6284217343999998
2024-02-25,1,3.0,0.8097482751999998
2024-02-26,2,17.0,3.8873838592
2024-02-27,1,25.0,1.333566976
2024-02-28,0,35.0,5.5020731392
2024-02-29,6,34.0,3.741951488
2024-03-01,2,30.0,3.667931648
2024-03-02,0,9.0,-0.4103132160000005
2024-03-03,0,7.0,2.3304804351999993
2024-03-04,0,46.0,1.1720138751999998
2024-03-05,1,39.0,5.3385249792
2024-03-06,2,37.0,2.601014272
2024-03-07,11,28.0,4.7482728448
2024-03-08,0,22.0,0.3450263551999999
2024-03-09,3,2.0,1.0114809855999998
2024-03-10,1,6.0,2.2446631936
2024-03-11,0,40.0,0.17684869120000002
2024-03-12,3,19.0,1.5427764223999998
2024-03-13,0,14.0,-0.4951652351999998
2024-03-14,1,39.0,0.9139945472000002
2024-03-15,1,24.0,2.931528704
2024-03-16,13,4.0,-1.4228159487999998
2024-03-17,12,7.0,-0.7153436672000002
2024-03-18,3,24.0,4.5251652608
2024-03-19,3,41.0,3.6646662144000004
2024-03-20,2,90.0,2.3719698432
2024-03-21,6,47.0,4.3926355968
2024-03-22,11,30.0,-1.0369516544000001
2024-03-23,0,5.0,-1.2501695488000004
2024-03-24,6,7.0,-0.7821014016000003
2024-03-25,5,31.0,0.46147839999999973
2024-03-26,0,37.0,8.37489664
2024-03-27,5,28.0,1.7698990080000008
2024-03-28,10,28.0,13.19011328
2024-03-29,2,15.0,0.061269606400000676
2024-03-30,1,9.0,-0.6091398144000006
2024-03-31,5,7.0,-1.8371221504000008
2024-04-01,5,26.0,-0.15892992000000072
2024-04-02,5,119.0,3.9381166079999996
2024-04-03,3,35.0,1.2345583616000004
2024-04-04,1,24.0,6.3955369984
2024-04-05,0,10.0,1.512142438400001
2024-04-06,1,3.0,0.9440194560000004
2024-04-07,2,5.0,-1.6315616256000003
2024-04-08,4,22.0,5.078582579199999
2024-04-09,0,31.0,0.157004288
2024-04-10,0,190.0,2.6184375295999995
2024-04-11,2,20.0,7.352753152
2024-04-12,9,25.0,2.3008969728000004
2024-04-13,6,2.0,-2.3405018112000002
2024-04-14,2,2.0,-1.2330853376000004
2024-04-15,1,16.0,5.1756300288
2024-04-16,1,26.0,1.2002810880000006
2024-04-17,1,24.0,5.4371623935999995
2024-04-18,4,20.0,2.7350259712
2024-04-19,5,29.0,7.8303995904
2024-04-20,0,3.0,-1.1741787136
2024-04-21,0,9.0,-0.9367275520000007
2024-04-22,1,59.0,-0.3495987200000008
2024-04-23,1,18.0,3.8802119680000002
2024-04-24,2,14.0,5.2108297216
2024-04-25,14,83.0,5.6402843648
2024-04-26,6,18.0,4.171515187200001
2024-04-27,1,2.0,-1.830042112
2024-04-28,15,10.0,1.3022955519999995
2024-04-29,4,41.0,0.3780508671999996
2024-04-30,2,50.0,1.6180197375999996
2024-05-01,0,17.0,8.5173226496
2024-05-02,9,30.0,1.0961879040000007
2024-05-03,0,26.0,1.7708890112
2024-05-04,1,3.0,-1.0305539071999998
2024-05-05,7,8.0,-0.3179189248000003
2024-05-06,2,27.0,1.9874676735999999
2024-05-07,3,29.0,6.7142043648000005
2024-05-08,0,16.0,-1.3428282368
2024-05-09,0,32.0,10.6261567488
2024-05-10,2,26.0,2.7392839680000005
2024-05-11,0,10.0,-1.6981917696000002
2024-05-12,1,17.0,-0.6363662336000007
2024-05-13,3,41.0,1.7621963775999996
2024-05-14,10,19.0,5.5524929536
2024-05-15,2,27.0,5.7106019328
2024-05-16,1,25.0,-0.8029719552000003
2024-05-17,3,24.0,3.1905529856
2024-05-18,4,3.0,-1.1291219967999995
2024-05-19,6,14.0,0.6890310655999996
2024-05-20,14,29.0,-0.21212682240000036
2024-05-21,8,18.0,0.03537807359999989
2024-05-22,4,21.0,7.1483266048
2024-05-23,7,27.0,2.840879411200001
2024-05-24,0,11.0,4.9937353728
2024-05-25,2,8.0,-0.39779758079999983
2024-05-26,2,15.0,-0.6253527040000004
2024-05-27,1,11.0,0.8531117055999997
2024-05-28,1,25.0,4.841436467199999
2024-05-29,4,22.0,1.0816331775999999
2024-05-30,11,18.0,1.3841217536
2024-05-31,0,22.0,1.4482259968000002
2024-06-01,0,2.0,1.5459850240000004
2024-06-02,4,5.0,-0.4118611967999999
2024-06-03,2,34.0,3.0428393471999997
2024-06-04,1,26.0,5.5945005056
2024-06-05,2,30.0,1.8312604672000004
2024-06-06,1,42.0,5.1077462015999995
2024-06-07,6,12.0,2.5914262528
2024-06-08,0,7.0,-0.2411241472000003
2024-06-09,2,17.0,-0.6283651072000005
2024-06-10,4,20.0,5.8001517568
2024-06-11,0,28.0,0.8070255616000002
2024-06-12,3,21.0,1.2358201344
2024-06-13,1,45.0,5.3738606592
2024-06-14,7,14.0,-0.32081858559999965
2024-06-15,5,3.0,-1.5970582528000001
2024-06-16,1,13.0,-0.9244584960000002
2024-06-17,2,30.0,1.3730921472
2024-06-18,0,30.0,1.1287981056000005
2024-06-19,3,28.0,7.0646976512
2024-06-20,2,26.0,3.9040841728
2024-06-21,0,32.0,1.8248245248000003
2024-06-22,2,9.0,1.1016671231999997
2024-06-23,2,11.0,-1.5936683008000005
2024-06-24,0,33.0,-0.9125990400000006
2024-06-25,5,31.0,6.342324736
2024-06-26,1,44.0,2.0853553152
2024-06-27,7,26.0,-0.7599239168
2024-06-28,5,22.0,5.8289256448
2024-06-29,1,4.0,0.9096528896000002
2024-06-30,0,3.0,-1.6141925376000004
2024-07-01,4,29.0,2.1078463487999994
2024-07-02,0,21.0,4.795061759999999
2024-07-03,5,49.0,1.0915983360000003
2024-07-04,2,26.0,0.3946273791999999
2024-07-05,0,16.0,-1.2728385536000002
2024-07-06,0,15.0,-0.7461714944
2024-07-07,0,1.0,-0.5417509887999998
2024-07-08,5,19.0,1.6454309887999998
2024-07-09,0,40.0,3.3429181440000004
2024-07-10,3,30.0,4.824627916800001
2024-07-11,8,39.0,-0.7678326783999996
2024-07-12,6,18.0,4.9946165248
2024-07-13,0,1.0,0.22158929919999992
2024-07-14,0,5.0,0.7273983999999996
2024-07-15,2,37.0,1.8496153599999996
2024-07-16,5,35.0,1.6978088959999997
2024-07-17,1,19.0,0.6391053312000001
2024-07-18,3,23.0,-0.1779751935999998
2024-07-19,0,22.0,0.11250626559999988
2024-07-20,2,9.0,-0.7269146623999998
2024-07-21,0,10.0,0.5294606336000001
2024-07-22,4,81.0,0.5015473152000001
2024-07-23,0,38.0,4.5011244032
2024-07-24,0,31.0,4.711610572800001
2024-07-25,1,16.0,0.21486100479999992
2024-07-26,4,23.0,4.7646108672
2024-07-27,3,2.0,-0.8888218623999999
2024-07-28,0,8.0,-1.1551048704000006
2024-07-29,4,14.0,5.278125568
2024-07-30,1,41.0,3.2652645376000002
2024-07-31,2,35.0,0.1063581696
2024-08-01,2,29.0,-0.41863526399999995
2024-08-02,8,8.0,0.9728193535999998
2024-08-03,0,2.0,0.9745923072000002
2024-08-04,0,4.0,-1.0146566144
2024-08-05,3,27.0,2.4431543295999996
2024-08-06,1,34.0,-0.0005534719999995552
2024-08-07,3,77.0,0.2406910976000003
2024-08-08,2,21.0,1.3760215040000001
2024-08-09,3,14.0,0.2571625472000001
2024-08-10,2,1.0,0.4066937855999999
2024-08-11,1,1.0,-0.5501365248
2024-08-12,5,31.0,3.6831163391999997
2024-08-13,4,25.0,3.986809344
2024-08-14,0,46.0,0.5112839168000001
2024-08-15,1,22.0,6.9013246976
2024-08-16,3,9.0,-0.2130002944
2024-08-17,0,4.0,0.5376028671999995
2024-08-18,1,9.0,0.7525477375999996
2024-08-19,4,16.0,-1.1581922304000003
2024-08-20,1,41.0,2.2894699519999997
2024-08-21,3,9.0,1.8666281984000004
2024-08-22,1,30.0,2.774334464
2024-08-23,0,30.0,0.5501765632000004
2024-08-24,2,1.0,-1.1680412672
2024-08-25,0,27.0,0.38302443519999985
2024-08-26,1,32.0,2.3779914752
2024-08-27,3,39.0,0.01365073920000004
2024-08-28,0,44.0,2.285269504
2024-08-29,1,23.0,0.9532643328000001
2024-08-30,4,22.0,0.05685166080000015
2024-08-31,0,11.0,1.2867103744000001
2024-09-01,0,9.0,0.19451217919999997
2024-09-02,3,24.0,1.3625953279999998
2024-09-03,0,18.0,1.2054823936
2024-09-04,8,35.0,1.1558304768
2024-09-05,2,34.0,2.1494132736
2024-09-06,2,26.0,4.9272962048
2024-09-07,2,2.0,0.25211934720000007
2024-09-08,0,6.0,0.7586989055999998
2024-09-09,5,39.0,2.8860905472
2024-09-10,6,33.0,0.5498361856
