,golang/go,pote/gpm,masterminds/glide
2015-01-13,5.448060209076565,0,0
2015-01-14,18.60809161701094,0,0
2015-01-15,10.390453232568749,0,0
2015-01-16,2.6459482578359377,0,0
2015-01-17,-0.466133110985937,0,0
2015-01-18,1.2921261981656271,0,0
2015-01-19,13.52851961136094,0,0
2015-01-20,6.461621206240626,0,0
2015-01-21,27.60690596919375,0,0
2015-01-22,0.5708697838843735,0,0
2015-01-23,7.131993762026563,0,0
2015-01-24,1.2556190064031254,0,0
2015-01-25,-1.0576667674968725,0,0
2015-01-26,8.517818799631252,0,0
2015-01-27,7.8903663559078145,1,0
2015-01-28,26.666963944820314,1,0
2015-01-29,11.730142830457812,0,0
2015-01-30,23.12386609634375,1,0
2015-01-31,-3.8095066903359394,0,0
2015-02-01,-2.7963555986718727,0,0
2015-02-02,9.101793439340629,0,0
2015-02-03,26.459027192307815,0,0
2015-02-04,18.437204203234376,0,0
2015-02-05,8.1710401696875,0,0
2015-02-06,21.90186095695781,0,0
2015-02-07,-0.020816538246874572,0,0
2015-02-08,3.6357572810140653,0,0
2015-02-09,8.182574376214065,0,0
2015-02-10,9.966062328078127,0,0
2015-02-11,18.687022368401564,0,0
2015-02-12,12.726210450848438,0,0
2015-02-13,29.927587407470313,0,0
2015-02-14,4.256539459876562,0,0
2015-02-15,-0.1672424922624991,0,0
2015-02-16,5.07305972496094,0,0
2015-02-17,26.160664512826568,0,0
2015-02-18,9.186814522901564,0,0
2015-02-19,16.867393269439063,0,0
2015-02-20,17.35749112544375,0,0
2015-02-21,3.096165351857814,0,0
2015-02-22,-0.6760757513781228,0,0
2015-02-23,27.460743290078128,0,0
2015-02-24,10.227845969481251,0,0
2015-02-25,33.768245592259376,0,0
2015-02-26,20.579023497989063,0,0
2015-02-27,5.82639882366875,0,0
2015-02-28,6.193445602901564,0,0
2015-03-01,15.87411102633438,0,0
2015-03-02,23.36653916566563,0,0
2015-03-03,24.324589883173438,0,0
2015-03-04,17.576886433687502,1,0
2015-03-05,24.91441311861719,1,1
2015-03-06,8.208707659712502,0,0
2015-03-07,-2.3770036834078105,0,0
2015-03-08,0.36564955139687916,0,0
2015-03-09,5.020922991792194,0,0
2015-03-10,9.040354247343755,0,0
2015-03-11,8.825772891025004,0,0
2015-03-12,14.878059890296877,0,0
2015-03-13,6.384151354403126,0,1
2015-03-14,4.9812977374015635,0,0
2015-03-15,4.491290387914064,0,0
2015-03-16,23.77951047032969,0,0
2015-03-17,20.959063080731248,0,0
2015-03-18,5.251981343524999,0,0
2015-03-19,11.31351585588125,0,0
2015-03-20,24.1982088227875,0,0
2015-03-21,-2.1233441333031235,0,0
2015-03-22,-3.177446978234373,0,0
2015-03-23,10.844239573603128,0,0
2015-03-24,24.077668112592193,0,0
2015-03-25,5.435798358675001,0,0
2015-03-26,7.525553512695313,0,0
2015-03-27,11.83426474690625,0,0
2015-03-28,7.525418108773439,0,0
2015-03-29,-2.1652562225531233,0,0
2015-03-30,14.06425605364219,0,0
2015-03-31,8.998740257046876,0,0
2015-04-01,12.959212615610939,1,0
2015-04-02,17.564140255123437,0,0
2015-04-03,15.99085570021875,0,0
2015-04-04,0.7220772556203121,0,0
2015-04-05,-2.975421127460936,0,0
2015-04-06,10.075820519089065,0,0
2015-04-07,21.400589834214067,0,0
2015-04-08,33.9312497007375,0,0
2015-04-09,13.947329140068748,0,0
2015-04-10,18.735049798596876,0,0
2015-04-11,5.504488355182812,0,0
2015-04-12,10.704260234203128,0,0
2015-04-13,27.804306582320315,0,0
2015-04-14,7.112040058812502,0,0
2015-04-15,17.203184049693753,0,0
2015-04-16,30.712847669543752,0,0
2015-04-17,23.214995245821875,0,0
2015-04-18,2.2515740906562502,0,0
2015-04-19,-2.834506497784373,0,0
2015-04-20,12.679564984370318,0,0
2015-04-21,26.98747086921094,0,0
2015-04-22,16.34248988214688,0,0
2015-04-23,5.6487028406890625,0,0
2015-04-24,17.68316347564688,1,0
2015-04-25,-3.9359808730124985,0,0
2015-04-26,8.071445764281254,1,0
2015-04-27,20.965896173645316,0,0
2015-04-28,19.64128117792813,0,0
2015-04-29,27.011426200940626,0,0
2015-04-30,15.910133501292187,0,0
2015-05-01,15.4555662210375,0,0
2015-05-02,-0.34346809798906186,0,0
2015-05-03,2.2477359724437536,0,0
2015-05-04,8.910401694292192,0,0
2015-05-05,16.589558999729693,0,0
2015-05-06,36.7714612217625,0,0
2015-05-07,14.425219192637499,0,0
2015-05-08,0.3623056487562497,0,0
2015-05-09,-0.8403008853687486,2,0
2015-05-10,-0.786721295832808,0,0
2015-05-11,25.90353200422657,0,0
2015-05-12,14.635343941096878,0,0
2015-05-13,11.60091570050625,0,0
2015-05-14,16.785107169390624,0,0
2015-05-15,24.37638075769844,0,0
2015-05-16,-1.438247395098438,0,0
2015-05-17,-0.41014004676249805,0,0
2015-05-18,14.39668458386094,0,0
2015-05-19,12.40725285174063,0,0
2015-05-20,4.128597029196877,0,0
2015-05-21,7.941708309817189,0,0
2015-05-22,12.974705794846876,0,0
2015-05-23,-0.46530255320781055,0,0
2015-05-24,-2.2955432768546857,0,0
2015-05-25,0.5912931145593772,0,0
2015-05-26,6.735962631126565,0,0
2015-05-27,11.260739291139064,0,0
2015-05-28,13.69109874655,0,0
2015-05-29,5.156247559040624,0,0
2015-05-30,2.6332050251046875,0,0
2015-05-31,0.09704289537812572,0,0
2015-06-01,6.65420219989219,0,4
2015-06-02,13.265339641468751,0,0
2015-06-03,32.402599039553124,1,0
2015-06-04,17.00071712050937,0,0
2015-06-05,24.18312877628281,0,0
2015-06-06,-0.6190921509500011,0,0
2015-06-07,0.3605453721343772,0,0
2015-06-08,4.182528103789066,0,0
2015-06-09,11.30329890955313,0,0
2015-06-10,3.711742590728128,2,1
2015-06-11,11.220632826414064,0,0
2015-06-12,10.784905521148438,0,3
2015-06-13,0.798035385506251,0,0
2015-06-14,12.772810838879689,0,0
2015-06-15,14.176716186507813,0,1
2015-06-16,14.648071063746876,0,1
2015-06-17,21.24454310127969,0,1
2015-06-18,20.306953450887498,0,1
2015-06-19,14.868278102529688,0,1
2015-06-20,-2.9767550402218745,0,0
2015-06-21,-1.1651808438156226,0,0
2015-06-22,10.61788958337188,0,1
2015-06-23,5.9194502956953166,0,0
2015-06-24,10.172937153857816,0,1
2015-06-25,10.919971672712501,0,2
2015-06-26,30.760276911210937,0,10
2015-06-27,1.7541707587890611,0,0
2015-06-28,-1.4230704817499995,0,0
2015-06-29,33.718596755146876,0,1
2015-06-30,12.770205296975,0,1
2015-07-01,2.3066068736421883,0,1
2015-07-02,5.507059835473438,0,0
2015-07-03,-1.2165447251859343,0,0
2015-07-04,-2.3035144767843714,0,0
2015-07-05,5.370201980168753,0,0
2015-07-06,0.23000236621719017,0,3
2015-07-07,9.645546656365626,0,1
2015-07-08,-1.0924358118249993,0,1
2015-07-09,6.859037671993751,0,0
2015-07-10,7.520263572607813,0,3
2015-07-11,7.265118613645313,0,0
2015-07-12,7.148275646178124,0,0
2015-07-13,17.023135528890624,0,2
2015-07-14,9.910482234967187,0,0
2015-07-15,53.01904780550625,0,0
2015-07-16,7.633323376589059,0,15
2015-07-17,7.768615014589062,0,3
2015-07-18,4.482562233821875,0,0
2015-07-19,-2.7907437437140574,0,0
2015-07-20,9.368433618785943,0,0
2015-07-21,20.849457878629693,0,2
2015-07-22,22.533376305114064,0,3
2015-07-23,21.72976453190781,0,2
2015-07-24,3.260396649003125,0,3
2015-07-25,-3.937177135992187,0,0
2015-07-26,1.5164727536421907,0,0
2015-07-27,43.81628960916094,0,0
2015-07-28,27.854043593776563,0,0
2015-07-29,14.28561937094375,0,0
2015-07-30,25.098445176465624,0,1
2015-07-31,9.386101263857814,0,2
2015-08-01,-5.402927385610934,0,1
2015-08-02,-0.31079903282343313,0,0
2015-08-03,7.268919045437506,0,0
2015-08-04,23.907455006137504,0,0
2015-08-05,18.153972132065626,0,0
2015-08-06,15.0970201567,0,0
2015-08-07,0.29003200326093737,0,1
2015-08-08,-3.2274984743640607,0,0
2015-08-09,-2.0046726043249965,0,0
2015-08-10,3.578548510953129,0,2
2015-08-11,10.35121672598594,0,2
2015-08-12,6.633688009468751,0,1
2015-08-13,3.6829757946703134,0,3
2015-08-14,0.10967915011093798,0,2
2015-08-15,2.7291476342031262,0,0
2015-08-16,-0.1481678251796863,0,0
2015-08-17,5.180561618750001,0,11
2015-08-18,8.803550467421875,0,3
2015-08-19,8.250987139882813,0,7
2015-08-20,1.0140832499281247,0,0
2015-08-21,17.617073256582813,0,2
2015-08-22,2.2496079612531243,0,0
2015-08-23,0.04657077161562562,0,0
2015-08-24,14.568998974340627,0,1
2015-08-25,14.418196431870314,0,2
2015-08-26,11.816970004628125,0,9
2015-08-27,7.694060268234375,0,2
2015-08-28,15.98838274434375,0,7
2015-08-29,9.279582488845314,0,0
2015-08-30,2.5073783942390633,0,3
2015-08-31,13.342077008789065,0,1
2015-09-01,9.633714512928126,0,5
2015-09-02,4.625938706909377,0,1
2015-09-03,13.16709316540469,0,2
2015-09-04,17.629078877539065,0,0
2015-09-05,7.928144048557813,0,0
2015-09-06,1.4630616051140635,0,0
2015-09-07,9.386765736439065,0,0
2015-09-08,15.088219225284377,0,1
2015-09-09,21.37298677022188,0,4
2015-09-10,20.411653510407813,0,4
2015-09-11,7.9222706502125,0,4
2015-09-12,2.7629233685968764,0,0
2015-09-13,-1.3087722906921853,0,0
2015-09-14,9.676350374490628,0,2
2015-09-15,14.153417886132814,0,2
2015-09-16,12.469436166537502,0,3
2015-09-17,10.300022010212501,0,0
2015-09-18,13.429785222460938,0,0
2015-09-19,2.2309972186484384,0,0
2015-09-20,2.275120433423439,0,3
2015-09-21,7.763549838717189,0,1
2015-09-22,4.4963005024906275,0,0
2015-09-23,15.684325383303127,0,1
2015-09-24,4.725047538639063,0,2
2015-09-25,5.367388315956251,0,3
2015-09-26,-2.391422496768749,0,0
2015-09-27,0.5399787725453149,0,0
2015-09-28,5.815292769706252,0,3
2015-09-29,7.463516508414064,0,0
2015-09-30,8.143116651031251,0,3
2015-10-01,6.929107727967187,0,0
2015-10-02,11.900153580228125,0,1
2015-10-03,3.4411589005875,0,0
2015-10-04,0.9803119497125006,0,0
2015-10-05,5.468619387718751,0,3
2015-10-06,14.244434962568752,0,2
2015-10-07,1.275588640107813,0,0
2015-10-08,9.066427755770313,0,0
2015-10-09,15.666625085,0,4
2015-10-10,0.831988479957813,0,4
2015-10-11,-0.16442698984687443,0,0
2015-10-12,2.4478993719875013,0,0
2015-10-13,3.524468811282815,0,0
2015-10-14,8.48920660149844,0,0
2015-10-15,4.0236062236125,0,0
2015-10-16,7.301435064184376,0,1
2015-10-17,2.041904677823438,0,3
2015-10-18,7.472503209790625,0,4
2015-10-19,21.215440616325,0,1
2015-10-20,20.656177436615625,0,2
2015-10-21,17.809453237278124,0,7
2015-10-22,11.491372817164061,0,0
2015-10-23,12.811822030296875,0,1
2015-10-24,-4.212926079856249,0,2
2015-10-25,-1.5788094786359341,0,0
2015-10-26,12.039577958965628,0,4
2015-10-27,4.094395642817191,0,1
2015-10-28,17.49004861179844,0,7
2015-10-29,10.45200880029375,0,10
2015-10-30,14.668647649709376,0,2
2015-10-31,-2.680476974340625,0,2
2015-11-01,1.8267903856390642,0,0
2015-11-02,2.1733758519843773,0,5
2015-11-03,14.310689141495315,0,0
2015-11-04,8.204531773387501,0,0
2015-11-05,20.324847049435938,0,1
2015-11-06,2.087101022062499,0,0
2015-11-07,2.302877683965626,0,1
2015-11-08,7.831574006337501,0,0
2015-11-09,3.649839160401565,0,3
2015-11-10,16.918689810293753,0,3
2015-11-11,15.73354163535625,0,0
2015-11-12,58.213031077503125,0,0
2015-11-13,15.673526682745308,0,0
2015-11-14,5.341539907329686,0,2
2015-11-15,1.9660505322062498,0,0
2015-11-16,12.034388942164068,0,1
2015-11-17,13.64560463029688,0,2
2015-11-18,17.386731933737504,0,0
2015-11-19,16.850887887020313,0,4
2015-11-20,15.676576284848439,0,3
2015-11-21,-0.3224198121031234,0,0
2015-11-22,-2.4213167907999975,0,0
2015-11-23,6.685176713459379,0,5
2015-11-24,22.42288321649844,0,0
2015-11-25,13.784498882643751,0,2
2015-11-26,3.8351079380093758,0,0
2015-11-27,-1.2186345758843742,0,0
2015-11-28,2.811046927131253,0,0
2015-11-29,1.0533869729171903,0,0
2015-11-30,5.48214234555469,0,1
2015-12-01,13.24346869907344,2,3
2015-12-02,14.344173869285939,0,3
2015-12-03,17.785654207320313,0,2
2015-12-04,14.198788945228124,0,5
2015-12-05,15.16646328493125,0,0
2015-12-06,-2.0915681964,0,0
2015-12-07,12.37831748702344,0,3
2015-12-08,1.6757888450328142,0,3
2015-12-09,14.417999238264066,0,4
2015-12-10,7.541428794445314,0,5
2015-12-11,10.85684916356094,0,0
2015-12-12,-1.3102735412859365,1,0
2015-12-13,-2.1279411229437475,1,0
2015-12-14,15.59879741953594,0,0
2015-12-15,17.33689565594375,0,3
2015-12-16,19.460841173132813,0,0
2015-12-17,45.77231208230469,0,0
2015-12-18,9.614069791217183,0,0
2015-12-19,-2.5412659026140627,0,0
2015-12-20,-3.6480472740343735,0,17
2015-12-21,-0.49194104132186967,0,7
2015-12-22,4.870138466234381,0,1
2015-12-23,-2.3733746421734336,0,2
2015-12-24,2.4131624749218785,0,1
2015-12-25,-1.5404931328578104,0,0
2015-12-26,-0.9727560368124979,0,0
2015-12-27,-0.4246267071578117,0,0
2015-12-28,0.7778319623921882,0,4
2015-12-29,10.73874050021875,0,3
2015-12-30,0.7185760538187493,0,8
2015-12-31,1.1733332472484372,0,0
2016-01-01,0.3375642479374996,0,1
2016-01-02,0.4760003398562507,0,2
2016-01-03,0.5662287375000006,0,3
2016-01-04,7.597065666250001,0,3
2016-01-05,16.915681003234376,0,3
2016-01-06,37.612559036792184,0,0
2016-01-07,16.778347341073435,0,2
2016-01-08,31.245393210146872,0,1
2016-01-09,-1.2814807268375024,0,0
2016-01-10,1.0020415381984398,0,0
2016-01-11,4.806122039448441,0,2
2016-01-12,3.922969110839068,0,2
2016-01-13,26.141251920431255,0,1
2016-01-14,10.121298116228125,0,3
2016-01-15,-1.2620238652812485,0,5
2016-01-16,0.2744159318968764,0,0
2016-01-17,-2.085494587621872,0,0
2016-01-18,4.731457264742191,0,1
2016-01-19,8.432866246945315,0,0
2016-01-20,3.966345859853126,2,5
2016-01-21,8.188485223545314,0,6
2016-01-22,3.861166454973438,0,3
2016-01-23,1.287705684164063,0,0
2016-01-24,13.726983928345312,0,0
2016-01-25,4.667295639892187,0,2
2016-01-26,15.007038584406251,0,5
2016-01-27,26.054553452128125,0,3
2016-01-28,-0.5540951909531255,0,9
2016-01-29,12.171986789628125,0,3
2016-01-30,-2.3426894297031247,0,0
2016-01-31,-1.0998348355124965,0,2
2016-02-01,2.407332910907815,0,7
2016-02-02,9.388843322101566,0,2
2016-02-03,3.833267719732814,0,0
2016-02-04,11.092154206935938,0,4
2016-02-05,3.5563258181453126,0,4
2016-02-06,0.15086968587187544,0,0
2016-02-07,0.6589479026953136,0,0
2016-02-08,5.966562911948439,0,0
2016-02-09,7.571832411651563,0,0
2016-02-10,2.2134593066843755,0,6
2016-02-11,1.548954117760938,0,3
2016-02-12,3.8189616130812505,0,1
2016-02-13,0.7371138714390635,0,0
2016-02-14,-0.9220519712468741,0,1
2016-02-15,-0.591002817353124,0,5
2016-02-16,9.55507003756875,0,7
2016-02-17,5.649323642607813,0,4
2016-02-18,9.604812423864063,0,2
2016-02-19,20.155907144559375,0,10
2016-02-20,8.803649484814061,0,0
2016-02-21,20.129564111289064,0,0
2016-02-22,12.044477419928125,0,0
2016-02-23,17.1880697,0,10
2016-02-24,27.60386035859375,0,7
2016-02-25,24.16779984978125,0,2
2016-02-26,30.694165871576562,0,0
2016-02-27,4.607478593260938,0,1
2016-02-28,8.515006524271879,0,0
2016-02-29,17.095130167709378,0,0
2016-03-01,17.579566362173445,0,0
2016-03-02,19.381555381096877,0,0
2016-03-03,19.052956730245313,0,0
2016-03-04,20.915066917131252,0,1
2016-03-05,4.709308312343751,0,4
2016-03-06,4.214798927482816,0,3
2016-03-07,23.134488532350005,0,8
2016-03-08,26.708401601903127,0,3
2016-03-09,20.6548215761,0,5
2016-03-10,22.662155072532812,0,0
2016-03-11,21.376570674960938,0,0
2016-03-12,6.320343213929689,0,0
2016-03-13,4.752638434607816,0,0
2016-03-14,20.683418856214068,0,0
2016-03-15,18.58925750825469,0,1
2016-03-16,37.255935303779694,0,10
2016-03-17,16.273995976178124,0,3
2016-03-18,18.31729024657656,0,0
2016-03-19,-3.4916364142296867,0,0
2016-03-20,8.81616728479063,0,0
2016-03-21,28.865480830626566,0,0
2016-03-22,11.970723901750002,0,6
2016-03-23,12.647065685476566,0,1
2016-03-24,14.924228306965627,0,13
2016-03-25,22.878001134829688,0,4
2016-03-26,2.2380547124968757,0,0
2016-03-27,1.8907327838046903,0,0
2016-03-28,13.786055671939065,0,0
2016-03-29,17.039572830017192,0,0
2016-03-30,27.435112449532816,0,0
2016-03-31,26.203771745071876,0,1
2016-04-01,15.555071799040626,0,1
2016-04-02,1.1364912898437503,0,0
2016-04-03,7.796317484868753,0,1
2016-04-04,12.091468202868754,0,0
2016-04-05,24.822982542268754,0,2
2016-04-06,31.418896253560938,0,8
2016-04-07,16.051108275245312,0,0
2016-04-08,8.77335429735,0,0
2016-04-09,2.838553308756252,0,0
2016-04-10,10.042132248100003,0,0
2016-04-11,21.008133523560943,0,0
2016-04-12,31.898786357568753,0,0
2016-04-13,21.243892983221876,0,0
2016-04-14,25.354111493629688,0,1
2016-04-15,10.940772713060937,0,8
2016-04-16,4.184852701439065,0,2
2016-04-17,1.4162388978359415,0,0
2016-04-18,13.359046928743755,0,5
2016-04-19,15.721544127856255,0,6
2016-04-20,15.27146671002344,0,1
2016-04-21,23.159772686732815,0,1
2016-04-22,20.40937645499375,0,5
2016-04-23,-0.7481367029312498,0,1
2016-04-24,5.259236134196877,0,0
2016-04-25,9.639883510296878,0,5
2016-04-26,19.465837388518754,0,2
2016-04-27,35.41159497157656,0,3
2016-04-28,18.31577461896875,0,1
2016-04-29,22.84070076984375,0,1
2016-04-30,0.49237414683750025,0,0
2016-05-01,14.548153590237504,0,0
2016-05-02,3.2222140814296907,0,0
2016-05-03,5.161755494223442,0,0
2016-05-04,20.484422305173442,0,2
2016-05-05,16.22664835229844,0,2
2016-05-06,22.102968544421877,0,0
2016-05-07,-1.459083002101563,0,0
2016-05-08,-0.48107199340156015,0,0
2016-05-09,8.481987902451566,0,0
2016-05-10,12.102804481442192,0,0
2016-05-11,13.705741140071877,0,3
2016-05-12,7.2914743560515625,0,2
2016-05-13,1.6771773670593761,0,3
2016-05-14,5.51469707282344,0,0
2016-05-15,3.6253807532171898,0,0
2016-05-16,11.014466554559377,0,0
2016-05-17,3.4007955929703133,0,0
2016-05-18,26.828829203120314,0,0
2016-05-19,14.73010616944531,0,1
2016-05-20,8.849890482467186,0,8
2016-05-21,-0.6229433379734379,0,0
2016-05-22,-1.4786221068046852,0,3
2016-05-23,1.1867359253687535,0,5
2016-05-24,17.371627525581253,0,1
2016-05-25,15.926604360189064,0,7
2016-05-26,13.38072666608125,0,8
2016-05-27,22.216326990410938,0,1
2016-05-28,-3.6778471186359383,0,0
2016-05-29,1.3582244942359392,0,0
2016-05-30,0.8383950531265647,0,0
2016-05-31,16.182327992167192,0,1
2016-06-01,14.869773053845314,0,4
2016-06-02,18.33355194327031,0,4
2016-06-03,10.726707865551562,0,1
2016-06-04,-3.878573627767187,0,0
2016-06-05,-0.27582580144999813,0,0
2016-06-06,2.3109540816515657,0,8
2016-06-07,1.3465908933093782,0,6
2016-06-08,6.53457175061094,0,0
2016-06-09,7.144774515071877,0,1
2016-06-10,3.0115288242593756,0,1
2016-06-11,-0.6140779760249995,0,0
2016-06-12,1.0040315194609384,0,0
2016-06-13,5.194606051468751,0,0
2016-06-14,6.839488604115626,0,6
2016-06-15,4.502245718309375,0,0
2016-06-16,6.544161859517187,0,0
2016-06-17,0.32385536882187504,0,1
2016-06-18,-1.1538494591515618,0,3
2016-06-19,0.27636895680468854,0,0
2016-06-20,5.3816057439328135,0,4
2016-06-21,4.942811771834376,0,6
2016-06-22,3.770468603159375,0,1
2016-06-23,4.79866320661875,0,7
2016-06-24,7.714781238159375,0,0
2016-06-25,-0.6326649588187501,0,0
2016-06-26,1.0171235236781255,0,0
2016-06-27,9.138838684484377,0,2
2016-06-28,11.400656029370314,0,0
2016-06-29,4.785043200440625,0,0
2016-06-30,7.08930327970625,0,4
2016-07-01,-0.036767919523437165,0,4
2016-07-02,0.5917943463937514,0,0
2016-07-03,-0.139620753339061,0,0
2016-07-04,3.1446416464328144,0,0
2016-07-05,-0.0372087239781238,0,2
2016-07-06,5.213450919187501,0,1
2016-07-07,1.8857734346734378,0,0
2016-07-08,6.109315047607813,0,1
2016-07-09,-1.2212052038546877,0,0
2016-07-10,-0.6402678273531245,0,0
2016-07-11,4.557909184412501,0,0
2016-07-12,3.170274374151563,0,0
2016-07-13,6.112970811840626,0,0
2016-07-14,-0.21372390687968768,0,0
2016-07-15,3.2109335719875003,0,0
2016-07-16,2.1000915012828125,0,0
2016-07-17,0.1577934697484381,0,0
2016-07-18,11.409403718750001,0,1
2016-07-19,-0.6136171875781253,0,2
2016-07-20,4.033960099007813,0,0
2016-07-21,6.8796719024968755,0,1
2016-07-22,0.5302121467328131,0,0
2016-07-23,-0.009678705848437108,0,0
2016-07-24,0.23123255455937575,0,0
2016-07-25,0.3710650118765637,0,0
2016-07-26,7.456118632526564,0,1
2016-07-27,2.8024848753031253,0,1
