,rust-lang/rust,nim-lang/Nim,golang/go
2013-08-18,18,15,2
2013-08-19,47,0,22
2013-08-20,34,0,12
2013-08-21,38,0,13
2013-08-22,71,8,5
2013-08-23,35,3,16
2013-08-24,43,1,9
2013-08-25,21,2,1
2013-08-26,44,6,4
2013-08-27,34,1,14
2013-08-28,47,0,6
2013-08-29,28,1,23
2013-08-30,42,8,13
2013-08-31,18,9,9
2013-09-01,11,7,0
2013-09-02,18,2,1
2013-09-03,33,7,2
2013-09-04,41,0,9
2013-09-05,34,3,5
2013-09-06,102,0,25
2013-09-07,24,1,0
2013-09-08,12,0,4
2013-09-09,25,4,20
2013-09-10,27,6,23
2013-09-11,31,1,21
2013-09-12,28,0,19
2013-09-13,42,0,10
2013-09-14,34,0,1
2013-09-15,38,0,4
