,AMS_ij,normalized_AMS_ij,normalized_last
JetBrains/kotlin -> rust-lang/rust,-1.209880857414579,-9.013772705157324,-1.9033084021491546
apple/swift -> rust-lang/rust,-9.087732873508635,-62.869762756343974,-18.999910866385523
rust-lang/rust -> JetBrains/kotlin,-4.249554555421465,-29.925017138157006,-10.327503569610265
apple/swift -> JetBrains/kotlin,-4.493482672369074,-32.79126377276304,-8.512518135122647
rust-lang/rust -> apple/swift,-1.8824098208777098,-22.91947563251484,-12.261716917328034
JetBrains/kotlin -> apple/swift,-0.5688956953503104,-7.716451907590918,-2.0637709140967306
