,AMS_ij,normalized_AMS_ij,normalized_last
apache/zookeeper -> hashicorp/consul,11.453574824774183,71.63258333145447,16.541136118167003
etcd-io/etcd -> hashicorp/consul,-0.12726037002202428,-0.4982598309401025,0.6516729025902922
hashicorp/consul -> apache/zookeeper,-0.010141153891192576,-1.03672767643886,0.3363120591773464
etcd-io/etcd -> apache/zookeeper,0.1542555964136558,15.77686581160529,2.055510904672497
hashicorp/consul -> etcd-io/etcd,-0.00041334244610906345,-0.030731427707049973,-0.31456423582548665
apache/zookeeper -> etcd-io/etcd,0.46001623609870074,-2.2496867246690604,-19.499912384675554
